@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE W_PRODUCTS NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE WOCCFN_WOCCN NUMERIC
@ATTRIBUTE OCCEN_OCCN NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCFN_WOCC NUMERIC
@ATTRIBUTE TOTAL_SET NUMERIC
@ATTRIBUTE UNARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_SET NUMERIC
@ATTRIBUTE FORALL_SET NUMERIC

@DATA
stmt19_214_309,1,0.156398,3608,0.752946,0.570468,3.474369,9748,0.590988,3843,3608,2.148796,0.416284,0.575249,7463,235,0.888626,9093,31085,8.404255,0.312797,0.980065,6.434817,16.808511,0.365996,0.419274,3534,0.929786,8.404255,0.580726,0.580726,0.539951,0.063535,0.279854,16.808511,73.635809,1,0.5,1,12628,0.964365,0.946505,0.156398,0.55475,2,1,1,1
stmt19_217_250,1,0.141868,3235,0.76009,0.568153,3.422061,8562,0.598147,3445,3235,2.172094,0.422786,0.572331,6649,210,0.898324,7952,27299,7.509524,0.283735,0.988583,6.386357,15.019048,0.37408,0.422945,3163,0.94188,7.509524,0.577055,0.577055,0.543517,0.057768,0.284545,15.019048,71.385471,1,0.5,1,11116,0.878657,0.956638,0.141868,0.502883,2,1,1,1
stmt19_2_180,1,0.209854,1415,0.756118,0.569438,3.400127,3829,0.584281,1572,1415,2.056653,0.419761,0.575867,2929,157,0.851181,3569,12414,6.700637,0.419709,0.989692,6.131043,13.401274,0.345819,0.416392,1443,0.922663,6.700637,0.583608,0.583608,0.538474,0.084743,0.287852,13.401274,49.686219,1,0.5,1,5013,0.804937,0.945623,0.209854,0.463536,2,1,1,1
stmt19_261_266,1,0.124953,3878,0.763235,0.567139,3.434932,10222,0.604367,4088,3878,2.200801,0.424181,0.570746,8000,210,0.910099,9466,32440,7.87619,0.249906,0.988182,6.465264,15.752381,0.381874,0.425237,3770,0.946657,7.87619,0.574763,0.574763,0.544103,0.050986,0.284808,15.752381,79.913357,1,0.5,1,13237,0.916222,0.959382,0.124953,0.52293,2,1,1,1
stmt19_2_83,1,0.232775,913,0.751906,0.570807,3.384314,2445,0.572005,1020,913,2.030726,0.413912,0.578089,1843,107,0.836637,2283,8043,7.009346,0.465549,0.981041,6.033333,14.018692,0.335944,0.41296,938,0.908842,7.009346,0.58704,0.58704,0.533526,0.093249,0.291124,14.018692,41.371303,1,0.5,1,3222,0.847905,0.934687,0.232775,0.490164,2,1,1,1
stmt19_313_318,1,0.12654,4640,0.751425,0.570964,3.515282,12574,0.591794,4875,4640,2.207676,0.418245,0.574811,9606,235,0.909936,11728,39943,8.740426,0.25308,0.983669,6.609231,17.480851,0.377613,0.420901,4503,0.942591,8.740426,0.579099,0.579099,0.545853,0.051423,0.277415,17.480851,90.155603,1,0.5,1,16232,0.978226,0.956021,0.12654,0.562295,2,1,1,1
stmt19_313_412,1,0.143866,5207,0.74667,0.572518,3.565701,14356,0.585603,5487,5207,2.18021,0.413123,0.577007,10860,280,0.89818,13444,45768,9.528571,0.287733,0.976667,6.645161,19.057143,0.369188,0.417912,5100,0.930916,9.528571,0.582088,0.582088,0.541876,0.058294,0.275007,19.057143,93.392356,1,0.5,1,18545,1.051174,0.946478,0.143866,0.606534,2,1,1,1
stmt19_3_177,1,0.190848,1563,0.751735,0.570863,3.401163,4216,0.580171,1720,1563,2.093699,0.419764,0.576782,3195,157,0.864945,3931,13632,6.694268,0.381696,0.991839,6.191279,13.388535,0.352039,0.416219,1575,0.930763,6.694268,0.583781,0.583781,0.543362,0.077098,0.286,13.388535,54.225208,1,0.5,1,5507,0.793367,0.951827,0.190848,0.4576,2,1,1,1
stmt19_3_309,1,0.209194,2634,0.752031,0.570766,3.484141,7285,0.58945,2869,2634,2.0483,0.40992,0.577324,5565,235,0.851414,6796,23288,8.404255,0.418388,0.969819,6.279888,16.808511,0.344426,0.414779,2644,0.90447,8.404255,0.585221,0.585221,0.529315,0.084808,0.280055,16.808511,63.193622,1,0.5,1,9441,0.979796,0.927376,0.209194,0.56566,2,1,1,1
stmt19_3_78,1,0.201561,1061,0.746041,0.572724,3.387842,2832,0.567546,1168,1061,2.089074,0.414887,0.579124,2109,107,0.858786,2645,9261,7,0.403122,0.98577,6.134418,14,0.346399,0.413242,1070,0.922782,7,0.586758,0.586758,0.541449,0.080877,0.287944,14,49.230914,1,0.5,1,3716,0.829293,0.945393,0.201561,0.480263,2,1,1,1
stmt19_3_83,1,0.201611,1063,0.746754,0.57249,3.392308,2839,0.568054,1170,1063,2.089128,0.415085,0.57887,2116,107,0.858702,2652,9284,7.018692,0.403221,0.985646,6.142735,14.037383,0.346618,0.413518,1072,0.92259,7.018692,0.586482,0.586482,0.541082,0.080892,0.287785,14.037383,49.285042,1,0.5,1,3725,0.831245,0.945137,0.201611,0.481183,2,1,1,1
stmt19_66_318,1,0.19571,2921,0.746946,0.572427,3.487643,8094,0.584929,3156,2921,2.073439,0.408629,0.578674,6109,235,0.861292,7562,25743,8.697872,0.391421,0.969864,6.32763,17.395745,0.348172,0.4139,2881,0.908876,8.697872,0.5861,0.5861,0.532692,0.0794,0.275852,17.395745,66.438206,1,0.5,1,10444,1.00082,0.930585,0.19571,0.579149,2,1,1,1
stmt19_66_90,1,0.162881,1339,0.743223,0.57365,3.379501,3561,0.570625,1444,1339,2.150119,0.416219,0.578837,2638,105,0.885318,3328,11446,7.171429,0.325762,0.988259,6.237535,14.342857,0.360563,0.415191,1294,0.936525,7.171429,0.584809,0.584809,0.547688,0.065787,0.279905,14.342857,56.573562,1,0.5,1,4623,0.836541,0.954742,0.162881,0.484221,2,1,1,1
stmt19_67_83,1,0.195567,1094,0.742089,0.574024,3.378018,2955,0.567666,1201,1094,2.092308,0.413773,0.580351,2177,107,0.862813,2769,9524,7.009346,0.391134,0.985998,6.131557,14.018692,0.347228,0.412139,1065,0.924905,7.009346,0.587861,0.587861,0.543716,0.078748,0.277705,14.018692,50.411335,1,0.5,1,3835,0.826613,0.947202,0.195567,0.479726,2,1,1,1
stmt19_79_87,1,0.156071,9814,0.80128,0.555161,4.390881,33347,0.707986,10264,9814,2.217775,0.427063,0.558787,28352,450,0.888879,30656,101313,13.888889,0.312141,0.967931,8.172837,27.777778,0.383149,0.437076,9389,0.916816,13.888889,0.562924,0.562924,0.516098,0.06169,0.234455,27.777778,87.762584,1,0.5,1,40046,1.341826,0.929637,0.156071,0.749795,2,1,1,1
stmt19_83_302,1,0.191597,2890,0.752507,0.570611,3.48224,7932,0.589866,3125,2890,2.081599,0.4123,0.576563,6065,235,0.863772,7399,25343,8.382979,0.383194,0.973697,6.33408,16.765957,0.351655,0.41639,2882,0.913206,8.382979,0.58361,0.58361,0.532956,0.077733,0.280296,16.765957,65.27128,1,0.5,1,10282,0.97198,0.934009,0.191597,0.560407,2,1,1,1
stmt19_83_90,1,0.16211,1344,0.744313,0.573292,3.387164,3577,0.571582,1449,1344,2.151991,0.416747,0.578426,2655,105,0.885805,3345,11502,7.171429,0.32422,0.988549,6.254658,14.342857,0.361242,0.415666,1299,0.936962,7.171429,0.584334,0.584334,0.547499,0.065467,0.279656,14.342857,56.741071,1,0.5,1,4645,0.835657,0.955009,0.16211,0.483366,2,1,1,1
stmt19_90_133,1,0.163014,1590,0.747277,0.572319,3.386179,4253,0.577794,1722,1590,2.143452,0.419379,0.577431,3190,132,0.88466,3973,13634,6.818182,0.326028,0.992449,6.24971,13.636364,0.361669,0.416681,1547,0.940036,6.818182,0.583319,0.583319,0.548341,0.066011,0.280203,13.636364,57.149686,1,0.5,1,5521,0.798375,0.958103,0.163014,0.461006,2,1,1,1
stmt21_127_258,1,0.163887,2792,0.76176,0.567614,3.414724,7424,0.599814,3002,2792,2.12825,0.421271,0.572449,5790,210,0.88244,6888,23708,7.533333,0.327774,0.985311,6.302465,15.066667,0.365657,0.421972,2764,0.93172,7.533333,0.578028,0.578028,0.53856,0.066729,0.286336,15.066667,64.041547,1,0.5,1,9653,0.892747,0.948813,0.163887,0.511052,2,1,1,1
stmt21_134_418,1,0.197132,3795,0.738654,0.575157,3.5579,10718,0.575826,4076,3795,2.077853,0.402771,0.58167,7951,281,0.861356,10076,34135,9.686833,0.394264,0.962807,6.447988,19.373665,0.3451,0.410582,3731,0.902751,9.686833,0.589418,0.589418,0.532098,0.079742,0.270206,19.373665,77.725955,1,0.5,1,13808,1.080438,0.925135,0.197132,0.628458,2,1,1,1
stmt21_143_258,1,0.162282,2813,0.759213,0.568436,3.407542,7518,0.598664,3023,2813,2.128571,0.420508,0.573284,5825,210,0.883623,6982,23869,7.519048,0.324563,0.985452,6.292756,15.038095,0.365411,0.421129,2747,0.932471,7.519048,0.578871,0.578871,0.53978,0.066153,0.282323,15.038095,64.332741,1,0.5,1,9730,0.889388,0.949589,0.162282,0.509872,2,1,1,1
stmt21_252_310,1,0.136708,4202,0.760081,0.568156,3.470814,11194,0.600551,4437,4202,2.182576,0.420633,0.572173,8720,235,0.902029,10395,35661,8.446809,0.273416,0.983185,6.494253,16.893617,0.376181,0.423306,4124,0.938374,8.446809,0.576694,0.576694,0.541154,0.055663,0.284022,16.893617,80.427891,1,0.5,1,14520,0.972533,0.952475,0.136708,0.556457,2,1,1,1
stmt21_267_310,1,0.134737,4245,0.756484,0.569319,3.476786,11388,0.597351,4480,4245,2.186621,0.419649,0.573343,8796,235,0.903643,10589,36166,8.442553,0.269474,0.983574,6.510714,16.885106,0.375823,0.422138,4135,0.939569,8.442553,0.577862,0.577862,0.542941,0.054858,0.280815,16.885106,80.310012,1,0.5,1,14725,0.964962,0.953668,0.134737,0.553254,2,1,1,1
stmt21_310_360,1,0.137133,4973,0.75002,0.571422,3.54099,13568,0.589741,5233,4973,2.190026,0.415552,0.575631,10347,260,0.902615,12678,43236,9.253846,0.274266,0.979223,6.622205,18.507692,0.37293,0.419634,4866,0.935167,9.253846,0.580366,0.580366,0.54274,0.055648,0.277344,18.507692,89.489644,1,0.5,1,17545,1.030196,0.949806,0.137133,0.593012,2,1,1,1
stmt21_4_5,1,0.25348,676,0.749487,0.571596,3.353018,1789,0.563475,762,676,2.008435,0.4107,0.57962,1336,86,0.823702,1669,5964,6.988372,0.506959,0.976973,5.917323,13.976744,0.327632,0.410332,701,0.900036,6.988372,0.589668,0.589668,0.530723,0.100771,0.295656,13.976744,36.775148,1,0.5,1,2371,0.856545,0.928492,0.25348,0.49647,2,1,1,1
stmt21_70_258,1,0.180491,2516,0.761138,0.567815,3.415627,6741,0.598631,2726,2516,2.096977,0.419502,0.573189,5247,210,0.870678,6254,21544,7.533333,0.360981,0.982876,6.250917,15.066667,0.358754,0.420511,2510,0.924346,7.533333,0.579489,0.579489,0.535648,0.073431,0.286366,15.066667,60.95469,1,0.5,1,8765,0.89739,0.94335,0.180491,0.514374,2,1,1,1
stmt21_71_304,1,0.206437,2662,0.749832,0.571483,3.475319,7392,0.588803,2897,2662,2.05043,0.409457,0.578022,5616,235,0.853355,6903,23495,8.378723,0.412875,0.970328,6.27097,16.757447,0.344712,0.414123,2634,0.905873,8.378723,0.585877,0.585877,0.53073,0.083805,0.276159,16.757447,63.450789,1,0.5,1,9538,0.975413,0.928689,0.206437,0.56381,2,1,1,1
stmt21_71_70,1,0.19486,1089,0.740761,0.574461,3.368729,2939,0.566483,1196,1089,2.093365,0.413624,0.580802,2160,107,0.863394,2752,9468,6.943925,0.389719,0.986703,6.116221,13.88785,0.347064,0.411676,1060,0.925884,6.943925,0.588324,0.588324,0.54472,0.078475,0.277996,13.88785,50.413223,1,0.5,1,3813,0.819431,0.948227,0.19486,0.475927,2,1,1,1
stmt21_79_314,1,0.192121,2896,0.752898,0.570484,3.484829,7952,0.590239,3131,2896,2.080633,0.412232,0.576442,6083,235,0.863373,7417,25403,8.425532,0.384242,0.973261,6.337272,16.851064,0.351573,0.4165,2888,0.91261,8.425532,0.5835,0.5835,0.532508,0.077944,0.280225,16.851064,65.263122,1,0.5,1,10306,0.976905,0.933433,0.192121,0.563129,2,1,1,1
stmt21_79_91,1,0.162425,1342,0.743734,0.573482,3.383552,3570,0.571182,1447,1342,2.151208,0.416479,0.578641,2648,105,0.885614,3338,11479,7.171429,0.324849,0.988418,6.246717,14.342857,0.36092,0.415422,1297,0.93678,7.171429,0.584578,0.584578,0.547622,0.065598,0.279767,14.342857,56.669151,1,0.5,1,4636,0.835983,0.954906,0.162425,0.483734,2,1,1,1
stmt22_179_182,1,0.129171,2374,0.755286,0.569708,3.415646,6256,0.587831,2531,2374,2.206207,0.425154,0.573563,4792,157,0.908003,5830,20091,6.707006,0.258342,0.996992,6.415251,13.414013,0.377881,0.42213,2321,0.954378,6.707006,0.57787,0.57787,0.551507,0.052412,0.284715,13.414013,68.093513,1,0.5,1,8152,0.777299,0.968052,0.129171,0.44583,2,1,1,1
stmt22_6_80,1,0.232804,911,0.751092,0.571072,3.379175,2438,0.571429,1018,911,2.030501,0.413667,0.578383,1836,107,0.836681,2276,8020,6.990654,0.465608,0.981143,6.023576,13.981308,0.335661,0.41263,936,0.909011,6.990654,0.58737,0.58737,0.533925,0.093267,0.291317,13.981308,41.290889,1,0.5,1,3213,0.845992,0.934952,0.232804,0.489307,2,1,1,1
stmt22_92_259,1,0.178418,2540,0.758785,0.568574,3.407636,6839,0.597966,2750,2540,2.097514,0.418837,0.57395,5292,210,0.872146,6352,21721,7.519048,0.356836,0.983071,6.241091,15.038095,0.358731,0.41976,2497,0.925268,7.519048,0.58024,0.58024,0.536877,0.072695,0.282147,15.038095,61.166142,1,0.5,1,8850,0.894312,0.944252,0.178418,0.51329,2,1,1,1
stmt23_66_76,1,0.17314,6856,0.802868,0.554672,4.3114,23113,0.706218,7219,6856,2.178921,0.425915,0.558696,19546,363,0.876387,21129,69890,13.201102,0.34628,0.965127,7.958997,26.402204,0.376763,0.43664,6547,0.908556,13.201102,0.56336,0.56336,0.511844,0.068565,0.23655,26.402204,80.827596,1,0.5,1,27677,1.310129,0.922788,0.17314,0.731964,2,1,1,1
stmt24_148_149,1,0.162562,72,0.983539,0.504149,2.845238,154,0.773399,84,72,2.049261,0.535264,0.504454,157,12,0.864198,142,482,2.75,0.325123,1.08015,5.297619,5.5,0.427386,0.495192,60,1.006916,2.75,0.504808,0.504808,0.508299,0.068465,0.295567,5.5,17.166667,1,0.5,1,203,0.509934,1.00823,0.162562,0.257238,2,1,1,1
stmt24_292_293,1,0.149301,473,0.856042,0.538781,3.445736,1259,0.709022,516,473,2.150572,0.464992,0.541298,1116,43,0.886856,1155,3855,5.465116,0.298602,1.013714,6.436047,10.930233,0.400259,0.455835,418,0.957906,5.465116,0.544165,0.544165,0.521259,0.06096,0.265565,10.930233,31.035941,1,0.5,1,1574,0.719571,0.967479,0.149301,0.389503,2,1,1,1
stmt24_765_766,1,0.160338,658,0.833282,0.54547,3.700549,1929,0.709705,728,658,2.180169,0.461541,0.548585,1682,70,0.882462,1803,5927,5.428571,0.320675,1.022432,6.879121,10.857143,0.390417,0.447842,566,0.964515,5.428571,0.552158,0.552158,0.532565,0.064113,0.238819,10.857143,37.863222,1,0.5,1,2370,0.649359,0.976341,0.160338,0.356229,2,1,1,1
stmt24_7_8,1,0.297297,12,1,0.5,2.529412,29,0.810811,17,12,1.72973,0.604444,0.5,30,5,0.744186,25,86,2.2,0.594595,1.208889,4.411765,4.4,0.372093,0.5,11,1.054264,2.2,0.5,0.5,0.527132,0.127907,0.297297,4.4,14.166667,1,0.5,1,37,0.498667,1.054264,0.297297,0.249333,2,1,1,1
stmt25_52_53,1,0.171162,1779,0.814305,0.551175,3.832669,5595,0.705691,2008,1779,2.198726,0.461667,0.554871,4762,229,0.877791,5254,17147,5.043668,0.342324,1.037154,7.090139,10.087336,0.381466,0.440857,1493,0.976665,5.043668,0.559143,0.559143,0.546095,0.067359,0.221251,10.087336,41.863969,1,0.5,1,6748,0.57067,0.990783,0.171162,0.316648,2,1,1,1
stmt25_597_598,1,0.149828,850,0.847675,0.541221,3.548387,2349,0.724399,930,850,2.172165,0.463749,0.54388,2108,80,0.888004,2174,7193,5.45,0.299656,1.016727,6.627957,10.9,0.398165,0.453093,735,0.961479,5.45,0.546907,0.546907,0.52584,0.060614,0.252577,10.9,33.781176,1,0.5,1,2910,0.689592,0.971581,0.149828,0.375055,2,1,1,1
stmt2_649_723,1,0.201285,512,0.839574,0.543604,3.678756,1515,0.720021,579,512,2.095824,0.462253,0.547425,1345,67,0.851793,1421,4667,5.61194,0.40257,1.021384,6.708117,11.223881,0.37583,0.44802,446,0.948642,5.61194,0.55198,0.55198,0.523631,0.080566,0.238758,11.223881,35.121094,1,0.5,1,1868,0.691638,0.963259,0.201285,0.37862,2,1,1,1
stmt2_649_776,1,0.228546,599,0.832429,0.545724,3.77424,1863,0.71979,691,599,2.05648,0.461082,0.550297,1644,92,0.833387,1756,5741,5.673913,0.457093,1.025303,6.793054,11.347826,0.363351,0.444113,527,0.943809,5.673913,0.555887,0.555887,0.524651,0.090925,0.230736,11.347826,36.564274,1,0.5,1,2284,0.682569,0.961386,0.228546,0.375615,2,1,1,1
stmt27_149_224,1,0.137455,2403,0.754229,0.570051,3.420767,6398,0.587515,2581,2403,2.190276,0.425641,0.574188,4894,178,0.902187,5963,20535,6.432584,0.27491,0.999599,6.397908,12.865169,0.37419,0.421156,2366,0.954297,6.432584,0.578844,0.578844,0.552388,0.055758,0.284034,12.865169,69.191011,1,0.5,1,8330,0.74561,0.969016,0.137455,0.42812,2,1,1,1
stmt27_296_297,1,0.145062,491,0.856341,0.538694,3.426966,1297,0.711111,534,491,2.158642,0.464814,0.541131,1152,43,0.890033,1188,3967,5.465116,0.290123,1.012954,6.413858,10.930233,0.402067,0.456105,431,0.958723,5.465116,0.543895,0.543895,0.521444,0.059239,0.266049,10.930233,30.655804,1,0.5,1,1620,0.722548,0.967979,0.145062,0.390993,2,1,1,1
stmt27_93_98,1,0.166255,1959,0.818424,0.549927,3.771818,6023,0.712209,2200,1959,2.196571,0.461987,0.55344,5192,241,0.880462,5634,18437,5.029046,0.33251,1.034547,6.992727,10.058091,0.384336,0.442515,1655,0.975373,5.029046,0.557485,0.557485,0.543755,0.065737,0.227023,10.058091,40.41756,1,0.5,1,7290,0.580295,0.988778,0.166255,0.321158,2,1,1,1
stmt28_68_81,1,0.174783,8103,0.802041,0.554926,4.352417,27499,0.707138,8524,8103,2.178088,0.424833,0.559007,23320,421,0.875392,25212,83357,13.691211,0.349566,0.963355,8.028625,27.382423,0.375925,0.436258,7765,0.906474,13.691211,0.563742,0.563742,0.511017,0.069148,0.23546,27.382423,82.207331,1,0.5,1,32978,1.34529,0.920874,0.174783,0.752026,2,1,1,1
stmt29_21_275,1,0.196935,2577,0.760777,0.567931,3.446352,6988,0.599956,2796,2577,2.065277,0.415145,0.573845,5441,219,0.858993,6485,22302,8.155251,0.393869,0.974164,6.253934,16.310502,0.351986,0.419114,2583,0.911206,8.155251,0.580886,0.580886,0.529307,0.080083,0.284816,16.310502,60.026387,1,0.5,1,9069,0.968406,0.931992,0.196935,0.555715,2,1,1,1
stmt2_976_999,1,0.148917,10161,0.809786,0.552552,3.759731,30745,0.747292,11304,10161,2.223482,0.459196,0.55585,28152,1143,0.893108,28754,94983,4.908136,0.297834,1.033876,7.023178,9.816273,0.388385,0.440409,8917,0.981075,4.908136,0.559591,0.559591,0.549,0.059063,0.236701,9.816273,45.505364,1,0.5,1,37672,0.558412,0.993573,0.148917,0.310393,2,1,1,1
stmt31_100_276,1,0.179479,2848,0.761037,0.567847,3.445386,7669,0.600643,3067,2848,2.098282,0.417199,0.573193,5977,219,0.871372,7119,24452,8.155251,0.358959,0.977489,6.308445,16.310502,0.359112,0.420546,2831,0.919581,8.155251,0.579454,0.579454,0.532855,0.073041,0.284494,16.310502,62.724719,1,0.5,1,9951,0.962598,0.938377,0.179479,0.551755,2,1,1,1
stmt31_22_23,1,0.24093,811,0.753086,0.570423,3.373894,2150,0.572737,904,811,2.019021,0.411053,0.57793,1626,93,0.831111,2003,7100,7.354839,0.48186,0.973898,5.99115,14.709677,0.333239,0.41277,835,0.899902,7.354839,0.58723,0.58723,0.528449,0.096338,0.294118,14.709677,38.594328,1,0.5,1,2839,0.896545,0.926417,0.24093,0.51814,2,1,1,1
stmt32_122_129,1,0.139241,59,1.016216,0.495979,2.848485,117,0.772152,66,59,2.082278,0.529045,0.495726,122,7,0.881081,110,373,3.142857,0.278481,1.049124,5.363636,6.285714,0.44504,0.504559,47,0.986686,3.142857,0.495441,0.495441,0.488844,0.058981,0.297468,6.285714,16.271186,1,0.5,1,158,0.596059,0.985616,0.139241,0.295482,2,1,1,1
stmt32_153_277,1,0.164593,3125,0.761285,0.567767,3.444677,8364,0.601051,3344,3125,2.126809,0.418882,0.572635,6522,219,0.881964,7764,26650,8.155251,0.329186,0.980151,6.355263,16.310502,0.365216,0.421744,3086,0.926653,8.155251,0.578256,0.578256,0.535843,0.067017,0.284398,16.310502,65.82848,1,0.5,1,10851,0.957689,0.943772,0.164593,0.548407,2,1,1,1
stmt32_228_277,1,0.149531,3451,0.757966,0.568839,3.448229,9217,0.597204,3670,3451,2.158322,0.419327,0.573299,7133,219,0.893028,8568,29351,8.155251,0.299062,0.982719,6.409809,16.310502,0.370311,0.421622,3375,0.934037,8.155251,0.578378,0.578378,0.540226,0.06085,0.282569,16.310502,71.710808,1,0.5,1,11944,0.946965,0.9497,0.149531,0.542894,2,1,1,1
stmt3_639_640,1,0.156477,392,0.852353,0.539854,3.631336,1109,0.742358,434,392,2.179767,0.469415,0.542523,1020,42,0.883721,1046,3425,5.119048,0.312955,1.026096,6.767281,10.238095,0.397372,0.454424,327,0.968144,5.119048,0.545576,0.545576,0.528196,0.062774,0.237991,10.238095,35.903061,1,0.5,1,1374,0.63786,0.978405,0.156477,0.346054,2,1,1,1
stmt37_941_942,1,0.164258,1789,0.821014,0.549145,3.778222,5441,0.701897,2002,1789,2.19738,0.461793,0.552563,4662,213,0.88158,5092,16777,5.122066,0.328516,1.032084,7.011489,10.244131,0.385826,0.443508,1549,0.973517,5.122066,0.556492,0.556492,0.541754,0.06503,0.233213,10.244131,42.457239,1,0.5,1,6642,0.591542,0.986542,0.164258,0.326864,2,1,1,1
stmt38_943_942,1,0.165831,1766,0.820392,0.549332,3.785245,5392,0.70193,1979,1766,2.194862,0.461781,0.552798,4618,213,0.880517,5046,16622,5.122066,0.331661,1.032599,7.019202,10.244131,0.385032,0.443213,1532,0.973507,5.122066,0.556787,0.556787,0.542036,0.065636,0.232862,10.244131,42.711212,1,0.5,1,6579,0.590331,0.986717,0.165831,0.326333,2,1,1,1
stmt39_34_107,1,0.215517,1119,0.751474,0.570948,3.400162,3004,0.577586,1237,1119,2.054513,0.414374,0.577683,2278,118,0.848133,2802,9803,7.20339,0.431034,0.981194,6.113177,14.40678,0.342344,0.414168,1141,0.913748,7.20339,0.585832,0.585832,0.535303,0.086708,0.2893,14.40678,45.903485,1,0.5,1,3944,0.861426,0.93757,0.215517,0.497632,2,1,1,1
stmt3_969_973,1,0.163283,324,0.841064,0.543164,3.756906,961,0.734349,362,324,2.192047,0.468344,0.546157,868,38,0.880643,914,2977,5.078947,0.326565,1.031951,6.980663,10.157895,0.392005,0.450405,267,0.972416,5.078947,0.549595,0.549595,0.534435,0.06483,0.225888,10.157895,39.5,1,0.5,1,1182,0.604597,0.983928,0.163283,0.330205,2,1,1,1
stmt41_235_286,1,0.149682,3529,0.755208,0.569733,3.461067,9468,0.594163,3750,3529,2.159873,0.417975,0.574253,7288,221,0.893169,8814,30165,8.307692,0.299364,0.981744,6.432533,16.615385,0.369402,0.420602,3451,0.93327,8.307692,0.579398,0.579398,0.540735,0.060865,0.281347,16.615385,73.503542,1,0.5,1,12266,0.957519,0.949103,0.149682,0.549858,2,1,1,1
stmt41_262_275,1,0.255519,941,0.830272,0.546367,3.669938,2947,0.701987,1121,941,1.991446,0.466391,0.551639,2544,180,0.813118,2737,9069,5.144444,0.511038,1.040213,6.513827,10.288889,0.351527,0.441735,886,0.948011,5.144444,0.558265,0.558265,0.529241,0.102106,0.244481,10.288889,36.099894,1,0.5,1,3624,0.64191,0.968656,0.255519,0.354103,2,1,1,1
stmt41_336_385,1,0.133213,5308,0.746297,0.57264,3.570788,14616,0.586106,5573,5308,2.200986,0.414383,0.576786,11061,265,0.905719,13683,46565,9.486792,0.266426,0.979134,6.690472,18.973585,0.373371,0.418567,5188,0.936556,9.486792,0.581433,0.581433,0.544545,0.053989,0.274905,18.973585,99.65373,1,0.5,1,18872,1.040418,0.950937,0.133213,0.600099,2,1,1,1
stmt41_36_37,1,0.227732,871,0.747719,0.572174,3.393375,2326,0.568352,966,871,2.044372,0.410885,0.579408,1742,95,0.840785,2171,7662,7.347368,0.455465,0.976921,6.064182,14.694737,0.336727,0.411746,893,0.907,7.347368,0.588254,0.588254,0.533546,0.091099,0.291354,14.694737,42.642939,1,0.5,1,3065,0.879499,0.932489,0.227732,0.509589,2,1,1,1
stmt44_107_108,1,0.15,39,1.079646,0.480851,2.772727,71,0.76,44,39,2.05,0.548718,0.479545,76,5,0.867257,68,235,3,0.3,1.054305,5.204545,6,0.455319,0.521951,31,0.984179,3,0.478049,0.478049,0.470486,0.06383,0.31,6,14.461538,1,0.5,1,100,0.625592,0.978443,0.15,0.3,2,1,1,1
