@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154, -D 0 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE gc_circuit NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC

@DATA
mznc12-problems/fast-food/fastfood.mzn_AND_mznc12-problems/fast-food/ff58.dzn,1,2.325768,0,0.581189,0.578327,0.021092,5.172519,0.674732,872.561354,3323.858383,37,357.382494,1,749,1.008075,1996,16803.989174,7240.676516,0,0,0,742,743,0,0,0.009346,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.332005,15.610147,4.950202,13.903096,1.357019,1.156939,1.684737,0.278195,0.930256,2.017946,3.448916,1,76,39,20,0,2,2,36,18,1,0.426521,0.001335,-0.379027,2,0.055556,36376,43.262755,36376,27.112022,0,0,0,1,1,1,1,0,0,0,2.344549,1.513029,1.55882,2.997207,736,-0.27998,4.214195,4.134441,736,771.922866,7146.246956,39,1,49,743,0.067295,1742,327527.24224,147,95424,47562,34,1028,19139.9,0.06,0.1,2.19
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/5Ships.dzn,1,2.660689,0,0.648741,0.901048,0.638157,2.361877,1.56177,8909.692869,13527.983368,15,101.735662,1,6970,1.132597,18305,32724.085911,12950.80568,1431,1495,4564,3674,1590,0.205308,0.214491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,131.197418,6.916152,8.937602,-1,1.157256,2.403366,0.358603,-1,3.696004,2.982112,-1,752,381,13,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,5,1,1,1,3.013487,3.969955,41.464452,52.414635,5320,0.677524,0.821882,0.4938,5320,7695.38016,7818.956673,377,5,463,6154,0.076048,18545,750881.760939,290,13850,6140,100,47725,1798.32,0.37,7.65,10.14
mznc12-problems/still-life-wastage/still-life.mzn_AND_mznc12-problems/still-life-wastage/09.dzn,1,4.125828,0,0.666015,0.788778,0.420737,2.581118,0.079527,4809.058151,5007.585435,13,33.284213,1,2718,1.236579,7709,12155.406741,2928.491004,405,648,1377,1665,821,0.149007,0.238411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557489,80.844739,11.353048,4.356688,0.310104,1.094559,1.570342,0.644739,0.953548,4.853027,2.070913,1,315,110,9,0,3,1,1,0.125,1,0.196005,0.000368,-0.353906,8,8,82,20.896928,82,4.554434,0,0,1,0,1,1,81,0,0,0,5.101911,2.271775,4.368694,3.098101,1944,2.233054,0.950719,1.317199,1944,3203.602709,2808.914978,70,0,0,2198,0,11214,4303.654687,41,30145,14519,135,25304,3230.84,0.15,4.17,6.39
mznc12-problems/still-life-wastage/still-life.mzn_AND_mznc12-problems/still-life-wastage/10.dzn,1,4.13503,0,0.66633,0.791406,0.412219,2.568544,0.071655,5922.485133,6159.49435,14,35.369401,1,3340,1.236579,9476,14937.508203,3588.077495,500,800,1700,2040,1001,0.149701,0.239521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,82.826347,11.41207,4.355424,-1,1.092753,1.582794,0.645376,-1,4.776876,2.062886,-1,315,110,9,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,1,100,0,0,0,5.113291,2.29508,4.813023,3.394864,2400,2.219026,0.940732,1.298467,2400,3927.733788,3443.16973,70,0,0,2701,0,13811,5359.587557,50,32983,15651,175,37572,2431.89,0.2,4.1,6.36
mznc12-problems/mspsp/mspsp.mzn_AND_mznc12-problems/mspsp/medium_05.dzn,1,3.133144,0,1.592922,2.429713,0.860159,2.295541,1.09599,438.46019,617.797657,38,122.09903,1,353,0.921671,912,2606.190742,650.878655,0,70,224,132,159,0,0.1983,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0.036827,0.637561,11.971671,21.853786,2.939948,0.619175,1.77042,1.538291,0.482795,0.978351,3.572204,2.126112,1,127,168,6,0,0,0,3,1,3,1.038879,0.008499,0.030718,3,1,40,9.433498,13.333333,3.844197,0,0,0,0,0,0,5,1,1,1,2.887728,1.265659,2.193825,0.692358,186,-0.641651,0.321716,1.228753,186,391.29417,475.847223,26,0,153,383,0.399478,1106,534.923833,2,117616,58728,157,2771,3839.3,0.1,0.03,2.16
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/48_24_6.2.dzn,1,5.4,0,1.136138,1.148069,0.00282,1.786629,0,303.402703,303.454958,49,50.807355,2,170,0.876289,318,919.807355,170.036885,48,73,145,1,49,0.282353,0.429412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270588,15.258824,22.185567,8.216495,1.594261,1.365459,0.940475,0.172762,0.858637,0.866431,2.307031,0,48,55,11,0,2,2,48,12,1,0.211329,0.005882,-0.504114,4,0.083333,7,3.455471,7,13.892444,1,0,1,0,1,0,1,0,0,0,4.731959,1.564469,0.176749,0.579021,122,-62.338349,0.046592,0.585543,122,278.782259,195.807355,32,1,1200,194,6.190722,918,178.042416,0,206408,103197,24,341,44941.6,0.03,0.02,2.07
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_6.dzn,1,1.650071,0,2.492171,2.492171,0,0.375475,0,647.306869,23284.501607,41,994.393366,1,4921,1.537332,10003,196938.393499,119351.45744,0,0,0,4921,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336012,2.729933,27.646361,76.185255,1.400096,3.15605,1.010351,0.975041,0.919039,1.396447,1.782067,1,120,80,153,0,1,0,40,40,1,0.394212,0.000203,-2.812026,1,0.025,20000001,1,20000001,0,0,0,0,0,0,0,0,0,0,0,2.536707,0.215428,0,0.210497,1,0.988051,0,1.14605,1,4192.126464,77635.443053,4,0,80,3201,0.024992,8120,26421667987.75,0,43788,21830,162,6863,3538.42,0.13,1.1,3.3
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/6ShipsMixed.dzn,1,2.632529,0,0.555568,0.893965,0.624156,2.567118,1.617428,9921.086595,15262.531119,13,109.958634,1,7753,1.158721,20331,37065.526439,14636.130636,1684,1815,5242,4032,1449,0.217206,0.234103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6.387386,8.487969,-1,-1,2.529774,0.355358,-1,-1,3.272385,-1,-1,396,14,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,5,1,1,1,3.050366,3.816994,42.614001,53.853309,5705,0.62244,0.787578,0.52971,5705,8523.083498,8806.225761,391,6,567,6691,0.085637,20410,501114.408082,174,13812,6701,95,13848,1664.37,0.44,7.93,10.47
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/48_24_6.1.dzn,1,5.335294,0,1.131355,1.143693,0.00282,1.721586,0,302.214645,302.266901,49,50.807355,2,170,0.876289,318,908.807355,170.036885,48,73,145,1,49,0.282353,0.429412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270588,15.258824,22.072165,7.768041,1.594261,1.365459,0.943378,0.172555,0.858637,0.866431,2.373171,0,48,53,10,0,2,2,48,12,1,0.213892,0.005882,-0.505708,4,0.083333,7,3.455471,7,13.892444,1,0,1,0,1,0,1,0,0,0,4.675258,1.55447,0.176749,0.578514,122,-62.353064,0.046592,0.585543,122,278.081503,195.807355,30,1,1200,194,6.190722,907,178.084504,0,213955,106970,24,373,44009.7,0.03,0.02,2.07
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_5_5_20_1.dzn,1,5.54102,0,1.52895,1.808547,0.543924,4.250655,2.158246,762.797267,1404.92872,57,207.469667,1,451,0.907445,1274,9518.614627,1475.460161,147,53,210,224,287,0.325942,0.117517,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0.004435,0.515285,27.201774,28.519115,7.672032,0.697864,1.290285,0.985038,0.691978,0.95423,3.531697,3.010225,1,128,96,31,0,2,2,45,45,1,0.19888,0.002217,-0.504955,1,0.022222,901,27.699926,901,8.95882,0,0,0,0,0,0,5,1,1,1,5.028169,1.586518,2.980295,3.795834,380,-21.747981,2.31155,2.201125,400,753.728159,1502.160202,32,20,1105,497,2.263581,2499,7824.569745,31,142692,71072,504,7682,4122.37,0.03,0.11,2.19
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_3.dzn,1,1.650071,0,2.49229,2.49229,0,0.375475,0,647.300637,23284.495375,41,994.393366,1,4921,1.537332,10003,196938.393499,119351.45744,0,0,0,4921,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336013,2.729933,27.64886,76.185255,1.400092,3.156119,1.010264,0.975041,0.919039,1.396447,1.782067,1,120,80,153,0,1,0,40,40,1,0.394212,0.000203,-2.812026,1,0.025,20000001,1,20000001,0,0,0,0,0,0,0,0,0,0,0,2.536707,0.215428,0,0.210497,1,0.988051,0,1.14605,1,4192.126464,77635.443053,4,0,80,3201,0.024992,8120,26421667987.75,0,42625,21280,90,4552,3093.9,0.13,1.11,3.28
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/52_26_6.1.dzn,1,5.604396,0,1.15315,1.164253,0.00252,1.83798,0,329.432519,329.480897,53,54.807355,2,182,0.875,338,1021.807355,182.034101,52,77,155,1,53,0.285714,0.423077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274302,16.538462,23.932692,8.096154,1.58114,1.371493,0.943644,0.166965,0.863121,0.976799,2.396448,0,52,57,11,0,2,2,52,10.4,1,0.203922,0.005495,-0.498149,5,0.096154,7,3.458432,7,14.387495,1,0,1,0,1,0,1,0,0,0,4.903846,1.598072,0.170873,0.56962,130,-69.604392,0.043941,0.586577,130,301.559313,209.807355,32,1,1404,208,6.754808,1020,190.128146,0,199488,99737,26,389,39316.9,0.03,0.02,2.08
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_7_5_20_1.dzn,1,6.360406,0,1.763898,2.079193,0.557252,4.275372,2.218621,1010.725497,1870.228559,77,251.682057,1,591,0.899543,1674,15870.377532,2007.98985,187,73,290,294,367,0.316413,0.123519,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0.003384,0.52213,32.65313,36.748858,8.611872,0.698235,1.360711,1.013187,0.87669,0.937275,3.50768,3.132882,1,178,116,41,0,2,2,55,55,1,0.174781,0.001692,-0.473532,1,0.018182,1101,29.475449,1101,8.917267,0,0,0,0,0,0,5,1,1,1,5.721461,1.74269,3.193293,4.02017,510,-30.795077,2.290084,2.087748,530,1023.263127,2036.304128,42,20,1905,657,2.929985,3759,11492.003225,41,152530,75810,724,19161,2708.5,0.04,0.22,2.31
mznc12-problems/fast-food/fastfood.mzn_AND_mznc12-problems/fast-food/ff59.dzn,1,2.31519,0,0.432072,0.430964,0.015857,4.782413,0,920.636113,3468.800623,27,254.232599,1,790,1.011524,2101,17081.290234,7390.302773,0,0,0,780,781,0,0,0.012658,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.324505,12.086076,4.09219,25.861716,1.361095,1.101121,1.311141,0.290814,0.926504,1.955615,4.319826,1,56,28,43,0,2,2,26,1.181818,1,0.427009,0.001266,-0.445245,22,0.846154,19189,28.880996,19189,27.748724,0,0,0,1,1,1,1,0,0,0,2.341869,1.286912,1.004767,1.988981,771,-0.090918,3.876575,3.905051,771,818.478558,7278.010833,29,1,32,781,0.042254,1829,265736.270936,88,76893,38354,25,1156,21023.2,0.05,0.09,2.2
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/52_26_6.2.dzn,1,5.572973,0,1.153516,1.164578,0.0025,1.756217,0,333.267797,333.316174,53,54.807355,2,185,0.876777,347,1032.807355,185.034101,52,80,158,1,53,0.281081,0.432432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27027,16.324324,23.668246,8.293839,1.599277,1.384803,0.953467,0.156565,0.85692,0.864139,2.252035,0,52,57,11,0,2,2,52,13,1,0.204656,0.005405,-0.49785,4,0.076923,7,3.459016,7,14.491377,1,0,1,0,1,0,1,0,0,0,4.886256,1.597559,0.169688,0.565425,133,-68.613653,0.043414,0.581067,133,305.081788,212.807355,32,1,1404,211,6.658768,1031,193.080697,0,195045,97514,26,357,41533.3,0.03,0.02,2.09
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/52_26_6.3.dzn,1,5.841808,0,1.146331,1.156784,0.002555,1.8725,0,326.955436,327.003813,53,54.807355,2,177,0.871921,323,1035.807355,177.034101,52,72,150,1,53,0.293785,0.40678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282486,16.971751,24.70936,8.714286,1.550433,1.349332,0.916728,0.168836,0.873561,0.880599,2.304855,0,52,58,11,0,2,2,52,10.4,1,0.196325,0.00565,-0.501845,5,0.096154,7,3.457421,7,14.21267,1,0,1,0,1,0,1,0,0,0,5.093596,1.601439,0.172904,0.579053,125,-71.353348,0.04485,0.596019,125,298.234631,204.807355,33,1,1404,203,6.921182,1034,185.012898,0,204269,102128,26,324,38530.6,0.02,0.02,2.09
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_3_3_30_1.dzn,1,4.041199,0,1.033173,1.213946,0.511989,3.968134,2.332076,428.035041,810.847701,40,180.909558,1,267,0.950178,744,3270.047036,840.26932,103,21,82,132,199,0.385768,0.078652,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0.007491,0.521603,19.857678,16.868327,5.996441,0.689417,1.237546,1.060765,0.327089,0.962014,3.392545,2.52629,1,72,84,15,0,2,2,39,39,1,0.260426,0.003745,-0.446883,1,0.025641,781,24.000547,781,9.695295,0,0,0,0,0,0,5,1,1,1,3.839858,1.65496,2.372341,3.229792,192,-9.288786,2.468371,2.518395,222,384.878936,873.465548,37,30,321,281,1.24911,1079,4831.942053,44,273141,136467,222,2322,12237.9,0.02,0.03,2.09
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model20-3-5.dzn,1,2.652459,0,1.024247,1.665442,0.28431,2.154957,0.994341,358.489925,459.990652,21,48.76049,1,305,1.412037,746,1140.292971,398.402823,20,115,140,140,76,0.065574,0.377049,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0.016393,0.53278,11.127869,9.574074,8.884259,0.4602,1.144968,0.754759,0.378627,0.955931,2.90504,2.887558,0,105,29,13,0,1,0,10,10,1,0.266996,0.003279,-1.023865,1,0.1,100016,214.861417,100016,14.662878,0,0,0,0,0,0,5,1,1,1,3.74537,0.715918,14.585228,14.63863,141,1.108782,1.060879,0.943064,141,361.477982,278.432511,13,1,40,216,0.189815,809,100180.902564,5,369652,184807,33,487,40366.3,0.07,0.02,2.12
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model30-4-6.dzn,1,2.58701,0,1.24315,2.305105,0.358875,1.695185,1.038687,917.46985,1225.959758,31,92.321928,1,816,1.85877,1945,3219.023675,1124.476991,24,416,312,320,127,0.029412,0.509804,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0.009804,0.606333,16.29902,12.984055,11.881549,0.319896,1.444957,0.753422,0.394721,0.577004,3.038005,2.790951,0,248,45,18,0,1,0,16,16,1,0.207958,0.001225,-0.961802,1,0.0625,240025,436.917576,240025,20.928449,0,0,0,0,0,0,5,1,1,1,4.808656,0.823497,20.828948,20.902384,313,1.481071,0.878584,0.993058,313,852.149173,558.44825,16,1,60,439,0.138952,2111,240323.637296,3,308694,154325,48,519,13144.6,0.1,0.06,2.2
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_5_3_20_1.dzn,1,4.62701,0,1.218064,1.433198,0.524348,4.189744,2.205556,514.452586,942.348323,37,163.18438,1,311,0.922849,874,4723.716704,959.694415,107,33,130,154,207,0.344051,0.106109,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0.006431,0.50823,21.344051,20.189911,6.72997,0.692972,1.199419,0.954104,0.470745,0.928643,3.564783,2.816521,1,86,76,21,0,2,2,35,35,1,0.23419,0.003215,-0.530212,1,0.028571,701,26.570352,701,9.600911,0,0,0,0,0,0,5,1,1,1,4.27003,1.444347,2.663326,3.59156,250,-12.818364,2.365588,2.287016,270,489.565861,985.13233,27,20,505,337,1.557864,1439,4514.982966,13,218288,109080,284,2197,8488.25,0.02,0.05,2.11
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model50-4-4.dzn,1,2.708511,0,1.783795,3.164058,0.390604,1.609224,1.077079,1557.988965,2203.815544,51,168.681367,1,1410,1.902834,3411,6334.260707,2082.974763,30,730,590,600,151,0.021277,0.51773,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0.007092,0.695121,21.70922,23.465587,13.25776,0.290794,1.92759,0.675835,0.243394,0.419921,3.116492,1.993403,0,510,69,18,0,1,0,20,20,1,0.19403,0.000709,-0.816962,1,0.05,300041,736.069012,300041,27.202941,0,0,0,0,0,0,5,1,1,1,5.153846,0.986545,27.021675,27.158314,591,1.376153,0.812855,0.84223,591,1466.604075,933.360111,22,1,100,741,0.136302,3819,300533.366234,2,243659,121796,63,1224,6319.65,0.13,0.24,2.41
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model55-3-12.dzn,1,2.742629,0,1.750287,3.375379,0.408632,1.607132,1.058246,1839.138847,2606.911918,56,192.853702,1,1628,1.699374,3939,7584.787241,2444.206712,55,737,704,693,254,0.033784,0.452703,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0.006757,0.70576,23.787469,16.279749,11.681628,0.340301,2.072155,0.997887,0.354253,0.606448,2.97219,2.430425,0,616,76,17,0,1,0,22,22,1,0.214558,0.000614,-0.673288,1,0.045455,220045,947.157267,220045,30.935415,0,0,0,0,0,0,5,1,1,1,4.660752,1.166578,30.584922,30.837763,705,1.196414,0.719483,0.654813,705,1701.447695,1161.295737,24,1,110,958,0.115866,4465,220741.082234,4,294072,146994,70,1739,3048.63,0.2,0.35,2.6
mznc12-problems/mspsp/mspsp.mzn_AND_mznc12-problems/mspsp/hard_01.dzn,1,2.478836,0,1.230064,1.757786,0.777129,1.732975,1.333844,430.599538,776.763095,50,178.232075,1,378,1.192429,1088,2793.265876,976.149064,0,159,250,174,67,0,0.420635,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.010582,0.404373,17.021164,12.700315,4.444795,0.927016,1.314011,1.690173,0.35433,0.986306,3.10533,2.255244,1,202,85,6,0,0,0,5,1.25,5,1.691569,0.013228,0.495581,4,0.8,65,8.596162,13,3.086758,0,0,0,0,0,0,5,1,1,1,2.955836,1.39547,2.460887,1.316517,191,-1.055595,0.428544,1.207826,191,356.844653,450.254443,27,0,130,317,0.410095,937,521.496187,8,25336,12613,146,974,2619.41,0.1,0.03,2.15
mznc12-problems/mspsp/mspsp.mzn_AND_mznc12-problems/mspsp/hard_03.dzn,1,2.508955,0,1.353942,2.045589,0.835597,1.967539,1.145471,728.20807,1202.144533,46,165.817427,1,670,1.073718,1842,4577.21556,1479.081501,0,299,484,250,140,0,0.446269,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0.01791,0.409185,15.776119,13.346154,3.753205,0.977403,1.692347,1.924432,0.522964,1,3.517595,2.440261,1,237,131,6,0,0,0,3,0.6,3,1.113623,0.004478,0.076992,5,1.666667,70,12.566168,23.333333,4.125584,0,0,0,0,0,0,5,1,1,1,2.69391,1.475771,2.803522,0.940773,337,-1.275732,0.295248,1.227816,337,604.737129,785.412884,35,0,252,624,0.403846,1681,903.404984,4,14829,7343,191,2514,1583.58,0.13,0.08,2.25
mznc12-problems/still-life-wastage/still-life.mzn_AND_mznc12-problems/still-life-wastage/11.dzn,1,4.142573,0,0.666836,0.794066,0.404559,2.558096,0.062725,7151.51253,7430.405983,15,37.414795,1,4026,1.236486,11425,18005.420898,4314.520761,605,968,2057,2453,1199,0.150273,0.240437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,84.464481,11.46683,4.354423,-1,1.090971,1.592371,0.645889,-1,4.704956,2.056249,-1,315,110,9,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,1,121,0,0,0,5.122236,2.31415,5.26117,3.700643,2904,2.207318,0.932567,1.283072,2904,4725.742434,4142.131389,70,0,0,3256,0,16678,6546.180317,59,32418,14987,210,53052,1836.57,0.23,4.12,6.44
mznc12-problems/train/train.mzn_AND_mznc12-problems/train/instance.15.dzn,1,2.326126,0,0.299833,0.615961,0.493897,3.478126,2.410842,636.803025,2004.999058,6,117.045556,1,555,1.38404,1513,8962.370116,3912.596623,20,60,200,455,201,0.036036,0.108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510616,7.365766,4.294264,10.209476,0.576686,0.507939,0.476541,0.442342,0.968804,3.631813,3.882049,1,18,9,24,0,1,1,5,-1,1,0.310612,0.001802,-1.117172,0,0,2850001,194.755766,2850001,18.266839,0,0,0,1,1,1,100,0,0,0,3.219451,0.617083,10.606967,13.497089,226,0.93785,1.47433,2.603237,226,589.528839,2054.98928,10,6,69,401,0.187032,1291,4320992.766667,6,204268,102112,1166,371,26333.5,0.08,0.04,2.14
