@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,4034,4034,4016,3866.625,3843,3817,3743,3743,0.0245,0,0.5463,27.5985,2200,28.8031,2210,28.1101,26.2156,31.4577,4,520,510,122,112,0.025,0.3303,0.0692,32.3364,112,112.056,122,4,112.179
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,4568,4568,4532,4470.8,4436,4427,4391,4391,0.0111,0,0.7612,24.2169,5785,24.3172,5785,24.3569,23.8627,24.4087,2,65,65,14,11,0.0151,1.8333,0.0117,24.741,11,11.2648,14,2,11.3108
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,4370,4370,4273,4162,4117,4085,4072,4072,0.0463,0,0.6941,30.5818,3195,31.6145,3195,31.8568,29.9386,32.3145,3,150,150,35,30,0.0253,1.0228,0.0359,33.5817,30,29.8829,35,3,29.762
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3497,3212,2509,1503.15,1089,884,792,665,0.0198,0.0849,0.5273,29.1796,3383,32.6163,3408,31.3863,27.9056,38.4894,4.0167,800,780,184,171,0.6329,0.2578,0.1486,40.376,171,171.335,183,4,171.561
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,100,58,48,44.5693,41,37,33,22,0.0033,0,0.34,39.4516,20877,42.5032,21000,42.2182,36.0625,45.5366,5,4999,4876,1097,1069.5,0.2874,0.0885,0.1198,49.4167,1061.5,1045.07,1092,5,1064.15
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,4343,4343,4273,4215.25,4199,4170,4162,4162,0.0466,0.1139,0.6909,27.1194,2662,27.7844,2662,27.8944,26.4503,28.6682,2.9758,125,125,30,25,0.0143,1.0983,0.0325,29.4269,25,24.8927,30,2,24.9191
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,3933,3933,3931,3834.4286,3834,3752,3745,3745,0.0244,0,0.5425,28.8143,2333,30.6014,2343,29.2537,28.0219,34.216,4,550,540,131,120,0.0194,0.327,0.0811,34.6178,120,120.581,131,4,120.643
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,4054,4054,3934,3829.4286,3806,3714,3665,3665,0.0241,0.0257,0.568,27.9525,2200,30.1306,2210,29.1474,27.2401,32.3735,4.0039,520,510,124,114,0.0317,0.3371,0.0801,34.4842,114,113.644,124,4,113.751
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,37,27,21,18.3223,17,14,12,8,0.0022,0.1223,0.3107,47.2857,41729,54.246,42000,52.8462,44.0588,60.0769,5.0265,10000,9733,2175,2125,0.3072,0.087,0.1756,65.5625,2114,2118.85,2134,5,2132.84
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,4443,4443,4345,4238.125,4214,4190,4109,4109,0.0466,0.1998,0.6994,26.4205,2556,26.749,2556,26.7551,25.4708,27.0453,2.9496,120,120,29,24,0.0234,1.0997,0.0343,28.8375,24,24.1203,29,2,24.066
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,4137,4137,4104,4042.6667,4058,3985,3944,3944,0.0314,0,0.6239,21.2097,1495,22.1397,1530,22.3078,19.9523,23.4136,4,360,343,84,76,0.0163,0.41,0.0619,24.1065,76,76.0285,84,4,76.0906
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,4014,4014,3936,3835.5,3802,3783,3746,3746,0.0258,0,0.5347,28.3546,2289,29.2497,2295,28.874,27.5559,31.6349,4,540,532,128,118,0.0226,0.3224,0.0518,31.7147,117,117.527,128,4,117.681
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,3999,3999,3959,3851.5,3849,3794,3730,3730,0.0205,0,0.5443,28.6888,2337,30.3377,2343,29.7272,28.1871,33.3423,4,550,543,131,121,0.0237,0.3256,0.0769,34.8825,120,120.761,131,4,120.702
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,352,161,151,138.2273,128,116,107,101,0.0117,0,0.7362,49.8189,25500,51.7292,25500,51.2639,48.3509,53.2931,2,300,300,58,49,0.3061,1.0618,0.0483,55.6368,49,49.1577,56,2,49.819
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S183991542-09-SAT.cnf,1,1709,1134,784,749.5417,682,603,538,502,0.0104,0.6676,0.4769,27.5953,6950,29.7704,7478,28.8889,26.8524,30.4872,5.6126,2405,2043,457,439,0.3826,0.1365,0.1198,34.948,437,437.034,460,5,438.669
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,4060,4060,3938,3883.25,3858,3848,3791,3791,0.0255,0,0.5649,28.0428,2117,29.4802,2130,28.698,26.5398,32.917,4,500,486,118,108,0.0207,0.3458,0.085,34.2808,108,108.013,118,4,108.292
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,4056,4056,3946,3940,3941,3911,3894,3894,0.0343,0.0358,0.6071,21.6382,1485,21.9817,1491,21.9556,20.8942,23.1896,4.0058,350,344,85,77,0.0122,0.4108,0.0371,23.279,77,76.8469,85,4,76.668
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S361865778-09-SAT.cnf,1,2985,2341,2110,1696.2667,1519,1305,1127,1083,0.0148,0.691,0.5689,29.6013,3504,32.9352,3582,32.5069,28.0194,34.3348,4.4672,990,932,217,203,0.3066,0.2282,0.1295,41.2102,204,203.686,217,4,203.565
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,4381,4381,4381,4146.25,4199,4030,3975,3975,0.0117,0,0.7357,48.0974,13600,49.0494,13600,49.8952,47.97,50.2349,2,160,160,32,26,0.0383,1.3561,0.0209,50.2349,26,26.3295,32,2,26.7062
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,82,50,42,38.2523,36,32,28,24,0.0195,0,0.5794,55.3929,22000,58.915,22000,58.359,51.5,62.3448,3,1100,1100,227,209.5,0.2605,0.3411,0.1001,66.8286,211,210.378,226,3,210.931
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf,1,4161,4161,4161,4001.5,4156,3876,3813,3813,0.0117,0,0.7299,56.6385,17000,57.0692,17000,57.64,55.9714,58.0267,2,200,200,38,33,0.0396,1.2802,0.0142,58.0267,33,33.0764,39,2,32.8222
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,9,6,5,3.6906,3,2,1,1,0.0005,0.251,0.2557,65,166818,90.2921,168000,85,53,105.5,5.931,40000,38960,8533,8488,0.5447,0.3393,0.4068,137,4231.5,4231.5,0,5,8506.8
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1014608490-038.cnf,1,4090,4090,4025,3893.125,3857,3838,3795,3795,0.0332,0,0.6616,25.2988,1778,25.6947,1785,25.4976,23.4247,27.8247,4,420,413,101,92,0.0252,0.3776,0.0608,28.3332,92,91.7248,101,4,91.8051
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S218623752-19-SAT.cnf,1,3540,3540,3450,2967.25,3223,2738,1815,1815,0.0174,0.6775,0.5311,35.5655,3514,37.2085,3582,36.553,33.5477,38.962,4.5882,990,931,217,203,0.1811,0.2252,0.0679,42.3191,203,202.471,216,4,203.361
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,3421,3262,3023,2122.9286,2370,1261,1063,1032,0.0154,0.5286,0.5296,29.6677,3178,33.4982,3195,34.9776,28.6428,36.4072,4.2213,750,733,174,162,0.4309,0.2731,0.1223,38.6758,162,162.183,174,4,161.819
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,3959,3959,3902,3775.875,3751,3713,3670,3670,0.0224,0,0.5157,30.2476,2546,32.2307,2556,31.2191,28.9764,36.8109,4,600,589,141,129,0.0252,0.2967,0.0921,37.217,129,129.538,141,4,129.62
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S218576925-17.UNSAT.shuffled.cnf,1,4031,4031,4010,3834,3770,3733,3714,3714,0.0217,0.023,0.5,29.8249,2534,31.2254,2556,30.0694,28.4071,33.8222,4.0035,600,580,138,128,0.032,0.3008,0.07,34.8995,128,127.487,138,4,127.591
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,4613,4613,4578,4574,4566,4561,4552,4552,0.011,0,0.7741,19.6852,4450,19.7337,4450,19.6872,19.6003,19.8308,2,50,50,12,9,0.0046,1.9457,0.005,19.8649,9,8.9003,12,2,8.8931
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S599916448-096.cnf,1,4574,4574,4516,4465.6667,4489,4398,4380,4380,0.0111,0,0.7686,24.0516,5785,24.1145,5785,24.1785,23.5339,24.3134,2,65,65,15,11,0.0152,1.8372,0.0125,24.5195,11,11.321,14,2,11.3035
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1582955175-042.cnf,1,379,182,162,153.4787,143,129,119,105,0.0089,0.6093,0.4348,30.5,8345,32.014,8400,31.7655,29.6866,32.8981,4.7018,2000,1946,442,427,0.3137,0.1663,0.0724,34.4475,426,425.497,444,4,424.257
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S884764237-004.cnf,1,4520,4520,4489,4440,4447,4374,4370,4370,0.0111,0,0.7686,25.5734,6230,25.736,6230,25.6849,25.5345,25.7135,2,70,70,15,12,0.0136,1.8277,0.0089,26.1735,12,12.0461,15,2,12.1128
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,4421,4421,4324,4299,4280,4275,4256,4256,0.0465,0.6496,0.7111,23.0894,2130,23.5665,2130,23.3649,22.857,24.2003,2.6465,100,100,24,20,0.0116,1.1981,0.0291,24.9226,20,19.9872,24,2,20.0781
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1416418480-05.SAT.shuffled.cnf,1,4514,4514,4439,4423.8571,4412,4389,4387,4387,0.0463,0.3872,0.7253,17.3853,1491,17.9256,1491,17.8596,17.0725,18.2528,2.1304,70,70,18,14,0.0092,1.3562,0.0374,19.3261,14,14.4582,18,2,14.4705
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1386858597-08-SAT.cnf,1,3840,3840,3754,3637.6,3694,3563,3337,3337,0.0132,0.0976,0.5026,37.6268,4843,37.8211,5177,37.7659,35.7588,37.9924,5.0028,1665,1414,320,304,0.0482,0.1789,0.0353,39.9618,303,302.344,318,4,303.536
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,15,9,7,5.3032,4,3,3,1,0.0006,0.6852,0.2663,62.3333,125227,80.7114,126000,77,51.2308,95.6667,5.5631,29999,29267,6516,6427,0.5403,0.3193,0.3222,117,6328,4235,6328,5,6423.57
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf,1,4523,4523,4379,4327.625,4301,4283,4258,4258,0.0464,0.6926,0.7161,21.3535,1917,21.4999,1917,21.583,20.7255,21.6922,2.5169,90,90,22,18,0.0188,1.2446,0.0238,22.5815,18,18.0579,22,2,18.0732
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,4332,4332,4179,4091.75,4066,4024,3961,3961,0.0451,0,0.686,35.2291,3727,35.812,3727,35.4218,34.2725,37.4415,3,175,175,41,35,0.0266,0.9396,0.0379,38.404,35,34.6572,41,3,34.7857
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,25,16,12,10.7336,10,8,7,5,0.0015,0.486,0.2908,52.3571,62573,61.5789,63000,60.9091,45.5,68.8571,5.1899,15000,14620,3233,3185,0.3574,0.1607,0.2117,79.8333,3178,2833.22,3218,5,3186.78
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S118521533-021.UNKNOWN.cnf,1,4372,4372,4336,4215.5,4166,4138,4118,4118,0.0466,0.1425,0.6857,26.973,2662,27.8606,2662,28.0541,26.5717,28.2539,2.9677,125,125,30,25,0.0237,1.1065,0.0345,29.5602,25,24.7091,30,2,24.7832
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S517464300-073.cnf,1,3948,3948,3911,3855.6667,3901,3806,3739,3739,0.0189,0.0239,0.5371,29.6372,2376,31.8327,2380,30.6657,28.756,34.4922,4.0036,560,556,133,123,0.0185,0.3145,0.0943,37.1993,123,123.102,134,4,123.148
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S645163129-012.cnf,1,3976,3976,3907,3854.625,3871,3808,3759,3759,0.026,0,0.5653,27.4299,2117,28.7452,2125,28.104,25.7549,31.9596,4,500,491,119,109,0.0165,0.3369,0.086,33.2316,109,109.038,119,4,109.05
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2058039218-006.cnf,1,4614,4614,4516,4436.1667,4392,4371,4342,4342,0.0111,0,0.7518,26.812,6675,27.0986,6675,27.1953,26.4053,27.2341,2,75,75,16,13,0.0218,1.7782,0.0168,27.902,13,12.9051,16,2,12.9177
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,3727,3389,3226,2225.1538,2930,947,920,849,0.0183,0.1048,0.4989,28.7064,3175,34.3109,3195,36.3246,28.271,37.8745,4.0218,750,736,176,163,0.513,0.2755,0.1444,40.7628,163,163.355,176,4,163.23
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S162003179-087.cnf,1,28,15,12,9.961,9,7,6,4,0.0011,0.3259,0.2725,53.3333,66779,64.1623,67200,61.25,47.2727,72.625,5.1004,16000,15605,3450,3399,0.3925,0.1944,0.2316,84.3529,3459.5,3444.75,3489,5,3205.18
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1813642436-099.cnf,1,34,18,14,11.9956,11,9,8,5,0.0015,0.4603,0.2818,50,58381,60.4158,58800,59.9167,43.6154,68.7778,5.1728,14000,13647,3001,2974.5,0.3903,0.1231,0.2169,77.3125,2975.5,2981.5,3052,5,2972.15
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,4450,4450,4307,4290.1429,4263,4250,4239,4239,0.0465,0.5956,0.7364,22.9038,2130,23.5705,2130,23.7059,22.8588,23.997,2.7172,100,100,24,20,0.0159,1.1906,0.0274,24.7753,20,20.0652,24,2,20.0705
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,43,26,21,18.1081,17,14,11,8,0.0017,0.1134,0.3024,48.2273,41713,54.0021,42000,53.0909,42.7857,60.0714,5.024,10000,9745,2159,2124,0.3297,0.0801,0.1663,66.4,2111.5,2011.35,2163,5,2126.62
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S924370159-018-UNKNOWN.cnf,1,322,137,118,114.1983,107,96,88,74,0.0072,0.2711,0.3861,32.3846,10427,34.2174,10500,34.2909,30.9029,35.8214,4.9231,2500,2433,549,529,0.3117,0.1381,0.0717,36.957,528,527.641,548,4,528.996
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S310111511-029.cnf,1,31,16,13,11.4356,11,9,7,5,0.0012,0.0931,0.2806,49.4167,58428,60.352,58800,58.375,43.8333,70.3077,5.0187,14000,13658,3037,2981,0.3343,0.2398,0.2408,80.8182,2986.5,2696,3044,5,2810.29
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,13,8,7,5.5586,5,4,3,2,0.0007,0.6616,0.2872,58.1667,104318,73.8282,105000,70.5,47,87.5,5.625,25000,24342,5353,5274,0.4121,0.1429,0.3145,102.1429,5265,3958.5,5277,5,5287.5
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,4037,4037,3943,3888.375,3884,3849,3800,3800,0.028,0.0298,0.5736,25.2889,1859,26.4476,1870,25.9154,23.7587,29.034,4.0047,440,428,105,96,0.0181,0.3668,0.0732,29.923,96,95.9236,105,4,95.865
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,4436,4436,4436,4216.75,4282,4102,4047,4047,0.0117,0,0.7454,43.8078,11900,43.9172,11900,44.2022,42.2538,45.4049,2,140,140,28,23,0.0364,1.4467,0.0256,45.4049,23,23.175,28,2,23.1936
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1248103115-09-UNKNOWN.cnf,1,2263,2056,906,984.12,839,735,675,654,0.0153,0.6836,0.4863,27.1098,4107,29.446,4234,27.9172,26.3541,29.4971,4.5689,1170,1082,250,234,0.4541,0.2052,0.1327,37.9325,234,234.801,249,4,234.643
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1916548023-003.cnf,1,3924,3924,3911,3819.875,3814,3751,3744,3744,0.0268,0,0.627,28.9995,2279,30.0188,2295,29.5718,28.3343,32.2085,4,540,524,127,116,0.0199,0.3273,0.0576,33.5375,116,116.052,126,4,115.961
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1828800850-025.cnf,1,4625,4625,4536,4507,4461,4461,4452,4452,0.011,0,0.7675,22.6321,5340,22.7633,5340,22.7628,22.4483,22.889,2,60,60,13,10,0.0147,1.8797,0.0095,23.0843,10,10.5211,14,2,10.495
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1598052044-078.cnf,1,4014,4014,3942,3855.75,3841,3813,3722,3722,0.0284,0,0.5518,28.4731,2287,29.4147,2295,29.3925,26.796,30.7177,4,540,532,127,117,0.0216,0.3167,0.0509,31.915,117,117.31,127,4,116.954
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,3757,3757,3733,3666,3671,3640,3562,3562,0.0229,0.0382,0.5495,33.0799,2754,35.1836,2769,33.6791,31.6771,41.2704,4.0063,650,635,152,141,0.0157,0.2974,0.1034,41.4975,141,140.806,152,4,140.862
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S211141966-058.cnf,1,171,87,82,73.2614,71,61,56,45,0.0262,0,0.6227,46.9778,14000,49.2436,14000,48.7674,45.463,51.0706,3,700,700,146,134,0.2616,0.4325,0.0639,54.5,134,134.406,146,3,134.175
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1826927554-087.cnf,1,4122,4122,4107,3951.4286,3906,3873,3847,3847,0.0374,0,0.6321,21.7991,1524,22.7238,1530,23.0218,21.7347,23.3748,4,360,353,87,79,0.0268,0.4063,0.0314,23.7137,79,78.9738,87,4,78.7612
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1394630553-009.cnf,1,4541,4541,4534,4446,4406,4376,4373,4373,0.0111,0,0.7564,27.076,6675,27.1925,6675,27.2434,26.7226,27.4424,2,75,75,16,13,0.017,1.7818,0.0101,27.4779,13,12.9134,16,2,12.908
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1017443264-065.cnf,1,4357,4357,4316,4238,4227,4199,4164,4164,0.0466,0.2237,0.698,26.8341,2556,27.0663,2556,26.8918,26.1746,28.0702,2.9412,120,120,29,24,0.0147,1.1191,0.0265,28.3564,24,23.914,29,2,23.9416
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S779309989-069.cnf,1,425,181,161,152.6289,140,126,114,104,0.0087,0.3826,0.414,30.9872,8344,32.1282,8400,31.9245,29.696,33.1618,4.872,2000,1954,448,429,0.3277,0.1508,0.0624,34.888,429,428.086,447,4,428.773
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S232355738-04.cnf,1,2744,742,362,478.4615,299,266,227,202,0.0117,0,0.715,46.1516,18700,48.3565,18700,47.6912,45.1245,49.3511,2,220,220,42,36,1.2165,1.2356,0.0787,53.0741,36,36.0993,42,2,36.3094
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,3826,3826,3723,3659.8889,3662,3629,3449,3449,0.0266,0.0634,0.5552,34.5991,2970,35.8093,2982,34.9964,33.2303,35.4323,4.0116,700,688,163,151,0.0275,0.279,0.0613,40.5037,152,151.627,163,4,151.219
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S94225360-10.cnf,1,4347,4347,4347,4134.25,4220,4036,3934,3934,0.0117,0,0.7334,53.2481,15300,53.5116,15300,54.4059,51.578,54.8144,2,180,180,36,30,0.0387,1.3409,0.0235,54.8144,30,29.7024,35,2,30.0243
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,4311,4311,4297,4203.5,4187,4161,4126,4126,0.0466,0.0826,0.7229,27.3286,2662,27.5587,2662,27.6119,26.707,27.9109,2.9839,125,125,30,25,0.0147,1.0927,0.0236,28.8738,25,24.8681,30,2,24.9541
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,4570,4570,4516,4455.3333,4440,4393,4385,4385,0.0111,0,0.763,25.6545,6230,25.7906,6230,25.9225,25.2308,26.0047,2,70,70,15,12,0.015,1.782,0.0126,26.2613,12,12.1489,15,2,12.087
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1517457236-16-SAT.cnf,1,1237,868,732,614.9167,571,480,445,437,0.0076,0.4107,0.4236,28.0036,12773,30.7982,14684,28.5985,26.8472,33.8242,5.8757,5500,4066,881,861,0.3052,0.0949,0.147,39.3481,862,854.014,884,5,858.609
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,12,6,4,3.5586,3,2,1,1,0.0005,0.3095,0.2488,73.5,166812,96.4354,168000,91,60,110.3333,5.907,40000,38973,8500,8482.5,0.5972,0.3158,0.3648,141,8483,8483,8483,5,8490.25
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,4637,4637,4620,4582.2,4562,4556,4536,4536,0.011,0,0.7767,19.6784,4450,19.7319,4450,19.7769,19.5364,19.818,2,50,50,12,9,0.0085,1.9534,0.0058,19.8499,9,8.859,12,2,8.8372
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,4588,4588,4515,4496.5,4500,4474,4422,4422,0.011,0,0.7726,22.8718,5340,22.9955,5340,23.0047,22.5925,23.0624,2,60,60,14,10,0.0111,1.8857,0.0118,23.5,11,10.6037,14,2,10.5729
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S68128341-07-UNSAT.cnf,1,2222,1682,1532,1257.2857,1120,934,845,787,0.0109,0.4274,0.452,29.5814,5962,32.9728,6327,32.342,27.3024,35.1364,5.15,2035,1748,391,372,0.3113,0.1509,0.1461,41.2022,371,371.394,389,5,372.325
