@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC

@DATA
acad/QG3/quasigroup3-5.xml,1,?,0,0,1,?,0.071429,0.818182,0.315533,0.254381,2.577538,3.75389,0.306133,0.172203,0.058252,0.666667,0.029822,0.466667,0.000803,3.114675,0.111111,0.003808,0.522059,0.540461,0.02963,0.226148,0.227727,0.058252,0.002814,?,0.015996,0.522059,?
acad/QG3/quasigroup3-10.xml,1,?,0,?,1,?,?,0.953846,0.229994,0.252568,2.447869,?,0.223426,?,?,0.666667,0,?,0,2.021264,0.333333,0.000137,?,0.574482,?,0.148922,0.301952,0.008463,?,?,?,0.5,?
acad/chessboardColoration/cc-25-25-2.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,60,?,?,-1
acad/chessboardColoration/cc-20-20-2.xml,1,0,1,?,0,-1,?,0,0,0,-512,?,-1,?,?,0,-1,?,-1,-512,0,-1,?,1,?,0,-1,0.01,?,60,?,0,-1
acad/chessboardColoration/cc-6-6-3.xml,1,?,0.333333,0,0.4,?,0.076923,0.4,0.395062,0.017459,1.188684,-512,0.043826,-1,0.004115,0.105263,0.013158,0.195767,0.001438,1.188684,0.333333,0.015989,0,0.568656,-1,0.017459,0.043826,0.004115,-1,?,-1,0.105263,?
acad/chessboardColoration/cc-12-12-3.xml,1,0,0.333333,?,0.4,-1,?,0.4,0.398916,0.008432,-512,?,-1,?,?,0,-1,?,-1,-512,0.333333,-1,?,0.564683,?,0.008432,-1,0.000226,?,60,?,0,-1
acad/chessboardColoration/cc-5-5-3.xml,1,?,0.333333,0,0.4,?,0.076923,0.4,0.392593,0.020951,1.211842,1.444308,0.057075,0.036479,0.008889,0.105263,0.020408,0.193416,0.003214,1.211842,0.333333,0.023194,0.324324,0.571429,0.017017,0.020951,0.057075,0.008889,0.004865,?,0.038724,0.105263,?
acad/chessboardColoration/cc-9-9-3.xml,1,?,0.333333,?,0.4,?,?,0.4,0.39798,0.011428,-512,?,-1,?,?,0,-1,?,-1,-512,0.333333,-1,?,0.565611,?,0.011428,-1,0.000748,?,?,?,0,?
acad/chessboardColoration/cc-9-9-2.xml,1,?,1,?,0,?,?,0,0,0,0,?,0.00885,?,?,0.00885,0.00885,?,0.086806,0,0,0.086806,?,1,?,0,0.00885,0.049383,?,?,?,0.00885,?
acad/chessboardColoration/cc-25-25-3.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,60,?,?,-1
acad/chessboardColoration/cc-8-8-2.xml,1,?,1,1,0,?,0,0,0,0,0,0,0.011765,0.011765,0.0625,0.011765,0.011765,0,0.107781,0,0,0.107781,0.011765,1,0.011765,0,0.011765,0.0625,0.107781,?,0.107781,0.011765,?
acad/chessboardColoration/cc-10-10-2.xml,1,?,1,?,0,?,?,0,0,0,0,?,0.006897,?,?,0.006897,0.006897,?,0.071358,0,0,0.071358,?,1,?,0,0.006897,0.04,?,?,?,0.006897,?
acad/chessboardColoration/cc-6-6-2.xml,1,?,1,?,0,?,?,0,0,0,0,?,0.02439,?,?,0.02439,0.02439,?,0.18,0,0,0.18,?,1,?,0,0.02439,0.111111,?,?,?,0.02439,?
acad/chessboardColoration/cc-7-7-3.xml,1,?,0.333333,0,0.4,?,0.076923,0.4,0.396491,0.014886,-512,-512,-1,-1,0.002148,0,-1,0.197053,-1,-512,0.333333,-1,0,0.567134,-1,0.014886,-1,0.002148,-1,?,-1,0,?
acad/chessboardColoration/cc-5-5-2.xml,1,?,1,1,0,?,0,0,0,0,0,0,0.04,0.04,0.16,0.04,0.04,0,0.245,0,0,0.245,0.04,1,0.04,0,0.04,0.16,0.245,?,0.245,0.04,?
acad/chessboardColoration/cc-8-8-3.xml,1,?,0.333333,0,0.4,?,0.076923,0.4,0.397386,0.012941,-512,-512,-1,-1,0.001225,0,-1,0.197832,-1,-512,0.333333,-1,0,0.566212,-1,0.012941,-1,0.001225,-1,?,-1,0,?
acad/chessboardColoration/cc-20-20-3.xml,1,0,0.333333,0,0.4,-1,0.076923,0.4,0.399633,0.004935,-512,-512,-1,-1,0.000028,0,-1,0.199705,-1,-512,0.333333,-1,0,0.563988,-1,0.004935,-1,0.000028,-1,60,-1,0,-1
acad/chessboardColoration/cc-7-7-2.xml,1,?,1,?,0,?,?,0,0,0,0,?,0.016393,?,?,0.016393,0.016393,?,0.137188,0,0,0.137188,?,1,?,0,0.016393,0.081633,?,?,?,0.016393,?
acad/chessboardColoration/cc-15-15-3.xml,1,0,0.333333,?,0.4,-1,?,0.4,0.399327,0.006666,-512,?,-1,?,?,0,-1,?,-1,-512,0.333333,-1,?,0.564283,?,0.006666,-1,0.00009,?,60,?,0,-1
acad/chessboardColoration/cc-15-15-2.xml,1,0,1,1,0,-1,0,0,0,0,-512,-512,-1,-1,0.017778,0,-1,0,-1,-512,0,-1,0,1,-1,0,-1,0.017778,-1,60,-1,0,-1
acad/chessboardColoration/cc-10-10-3.xml,1,0,0.333333,?,0.4,-1,?,0.4,0.398394,0.010223,-512,?,-1,?,?,0,-1,?,-1,-512,0.333333,-1,?,0.565198,?,0.010223,-1,0.000482,?,60,?,0,-1
acad/chessboardColoration/cc-12-12-2.xml,1,?,1,1,0,?,0,0,0,0,0,-512,0.004525,-1,0.027778,0.004525,0.004525,0,0.05062,0,0,0.05062,0,1,-1,0,0.004525,0.027778,-1,?,-1,0.004525,?
acad/langford4/langford-4-15.xml,1,100,0.966667,?,0.977901,0,?,0.201365,0.03507,0.104807,-512,?,-1,?,?,0,-1,?,-1,-512,0.142157,-1,?,0.98066,?,0.026833,-1,0.033333,?,0,?,0,5.906891
acad/langford4/langford-4-10.xml,1,?,0.95,?,0.322034,?,?,0.202073,0.026979,0.027711,-512,?,-1,?,?,0,-1,?,-1,-512,0.141791,-1,?,0.971484,?,0.026004,-1,0.05,?,?,?,0,?
acad/langford4/langford-4-18.xml,1,100,0.972222,?,0.981567,0,?,0.201133,0.031546,0.096702,-512,?,-1,?,?,0,-1,?,-1,-512,0.142276,-1,?,0.98381,?,0.027116,-1,0.027778,?,0,?,0,6.169925
acad/langford4/langford-4-16.xml,1,100,0.96875,?,0.326316,0,?,0.201278,0.023971,0.026523,-512,?,-1,?,?,0,-1,?,-1,-512,0.142202,-1,?,0.981807,?,0.026939,-1,0.03125,?,0,?,0,6
acad/langford4/langford-4-40.xml,1,100,0.9875,?,0.333333,0,?,0.200504,0.020092,0.02686,-512,?,-1,?,?,0,-1,?,-1,-512,0.142599,-1,?,0.992592,?,0.02791,-1,0.0125,?,0,?,0,7.321928
acad/langford4/langford-4-3.xml,1,?,0.833333,?,0.333333,?,?,0.207547,0.04766,0.0476,3.235464,?,0.208613,?,?,0.428571,0.02164,?,0.002298,2.66043,0.138889,0.04056,?,0.919186,?,0.02209,0.182322,0.166667,?,?,?,0.367199,?
acad/langford4/langford-4-20.xml,1,100,0.975,?,0.333333,0,?,0.201018,0.022967,0.026552,-512,?,-1,?,?,0,-1,?,-1,-512,0.142336,-1,?,0.985329,?,0.027259,-1,0.025,?,0,?,0,6.321928
acad/langford4/langford-4-14.xml,1,100,0.964286,?,0.325301,0,?,0.201465,0.024448,0.026661,-512,?,-1,?,?,0,-1,?,-1,-512,0.142105,-1,?,0.979242,?,0.026712,-1,0.035714,?,0,?,0,5.807355
acad/langford4/langford-4-50.xml,1,100,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.643856
acad/langford4/langford-4-11.xml,1,?,0.954545,?,0.333333,?,?,0.201878,0.0259,0.027262,-512,?,-1,?,?,0,-1,?,-1,-512,0.141892,-1,?,0.973928,?,0.026226,-1,0.045455,?,?,?,0,?
acad/langford4/langford-4-9.xml,1,?,0.944444,?,0.333333,?,?,0.202312,0.02676,0.02907,-512,?,-1,?,?,0,-1,?,-1,-512,0.141667,-1,?,0.968598,?,0.025736,-1,0.055556,?,?,?,0,?
acad/langford4/langford-4-6.xml,1,?,0.916667,0,0.314286,?,0.043478,0.20354,0.031655,0.030338,-512,5.40276,-1,0.019467,0.071429,0,-1,0.619048,-1,-512,0.141026,-1,0.139045,0.954304,0.003383,0.024481,-1,0.083333,0.002885,?,0.052682,0,?
acad/langford4/langford-4-19.xml,1,100,0.973684,?,0.333333,0,?,0.201072,0.023241,0.026387,-512,?,-1,?,?,0,-1,?,-1,-512,0.142308,-1,?,0.984575,?,0.027191,-1,0.026316,?,0,?,0,6.247928
acad/langford4/langford-4-30.xml,1,100,0.983333,?,0.329609,0,?,0.200675,0.022004,0.026123,-512,?,-1,?,?,0,-1,?,-1,-512,0.142512,-1,?,0.990138,?,0.027692,-1,0.016667,?,0,?,0,6.906891
acad/langford4/langford-4-7.xml,1,?,0.928571,?,0.952941,?,?,0.203008,0.054064,0.147854,-512,?,-1,?,?,0,-1,?,-1,-512,0.141304,-1,?,0.960633,?,0.025,-1,0.071429,?,?,?,0,?
acad/langford4/langford-4-8.xml,1,?,0.9375,?,0.333333,?,?,0.202614,0.03001,0.032792,-512,?,-1,?,?,0,-1,?,-1,-512,0.141509,-1,?,0.965019,?,0.025408,-1,0.0625,?,?,?,0,?
acad/langford4/langford-4-17.xml,1,100,0.970588,?,0.333333,0,?,0.201201,0.023772,0.026266,-512,?,-1,?,?,0,-1,?,-1,-512,0.142241,-1,?,0.982821,?,0.027032,-1,0.029412,?,0,?,0,6.087463
acad/langford4/langford-4-25.xml,1,100,0.98,?,0.328859,0,?,0.200811,0.022533,0.026061,-512,?,-1,?,?,0,-1,?,-1,-512,0.142442,-1,?,0.988206,?,0.027518,-1,0.02,?,0,?,0,6.643856
acad/langford4/langford-4-4.xml,1,?,0.875,0,0.918367,?,0,0.205479,0.077828,0.186255,3.36625,-512,0.18644,0,0,0.733333,0.006644,0,0.000387,2.56342,0.14,0.022484,0,0.936533,0,0.022973,0.16801,0.125,0,?,0,0.354262,?
acad/langford4/langford-4-21.xml,1,100,0.97619,0,0.328,0,0.735057,0.200969,0.022915,0.02648,-512,-512,-1,-1,0.019345,0,-1,0.912241,-1,-512,0.142361,-1,0,0.986002,-1,0.02732,-1,0.02381,-1,0,-1,0,6.392317
acad/langford4/langford-4-12.xml,1,?,0.958333,0,0.333333,?,0.506329,0.201717,0.024518,0.028131,-512,-512,-1,-1,0.034314,0,-1,0.837037,-1,-512,0.141975,-1,0,0.976064,-1,0.026414,-1,0.041667,-1,?,-1,0,?
acad/langford4/langford-4-13.xml,1,?,0.961538,?,0.333333,?,?,0.201581,0.024206,0.028488,-512,?,-1,?,?,0,-1,?,-1,-512,0.142045,-1,?,0.977816,?,0.026574,-1,0.038462,?,?,?,0,?
acad/langford4/langford-4-2.xml,1,?,0.75,?,0.333333,?,?,0.212121,0.074876,0.062532,3.429765,?,0.22634,?,?,0.530303,0.034242,?,0.00916,2.789288,0.136364,0.077706,?,0.892585,?,0.023277,0.21459,0.25,?,?,?,0.395833,?
acad/langford4/langford-4-5.xml,1,?,0.9,?,0.333333,?,?,0.204301,0.033874,0.032537,3.398744,?,0.192794,?,?,0.47619,0.012324,?,0.000603,2.492902,0.140625,0.016381,?,0.946415,?,0.023813,0.15994,0.1,?,?,?,0.346891,?
acad/allsquares/squares-37-37.xml,1,79.957996,?,?,?,99.700599,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-18-18.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-23-23.xml,1,79.88959,?,?,?,99.215686,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-8-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-10-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-27-27.xml,1,79.920364,?,?,?,99.433428,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-29-29.xml,1,79.931136,?,?,?,99.509804,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-15-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-13-13.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-4-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-34-34.xml,1,79.950142,?,?,?,99.64476,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-5-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-6-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-24-24.xml,1,79.898771,?,?,?,99.280576,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-35-35.xml,1,79.952989,?,?,?,99.664992,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-20-20.xml,1,79.853095,?,?,?,98.958333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-38-38.xml,1,79.960205,?,?,?,99.716312,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-26-26.xml,1,79.914005,?,?,?,99.388379,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-3-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-21-21.xml,1,79.867047,?,?,?,99.056604,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-25-25.xml,1,79.906853,?,?,?,99.337748,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-22-22.xml,1,79.879102,?,?,?,99.141631,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-36-36.xml,1,79.955598,?,?,?,99.683544,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-12-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-14-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-9-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-17-17.xml,1,79.795022,?,?,?,98.550725,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-16-16.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-11-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-33-33.xml,1,79.94703,?,?,?,99.622642,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-19-19.xml,1,79.83683,?,?,?,98.843931,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-30-30.xml,1,79.935721,?,?,?,99.542334,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-31-31.xml,1,79.939863,?,?,?,99.571734,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-7-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-2-2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquares/squares-32-32.xml,1,79.943617,?,?,?,99.598394,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/allsquares/squares-28-28.xml,1,79.926043,?,?,?,99.473684,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,1
acad/ramsey4/ramsey-38-4.xml,1,0,0.333333,?,0.384615,-1,?,0.384615,0.37979,0.014476,-512,?,-1,?,?,0,-1,?,-1,-512,0.336364,-1,?,0.574279,?,0.014476,-1,0.000142,?,60,?,0,-1
acad/ramsey4/ramsey-45-4.xml,1,0,0.333333,?,0.384615,-1,?,0.384615,0.380468,0.0136,-512,?,-1,?,?,0,-1,?,-1,-512,0.335878,-1,?,0.573201,?,0.0136,-1,0.000086,?,60,?,0,-1
acad/ramsey4/ramsey-34-4.xml,1,0,0.333333,?,0.384615,-1,?,0.384615,0.379295,0.015047,-512,?,-1,?,?,0,-1,?,-1,-512,0.336735,-1,?,0.575104,?,0.015047,-1,0.000198,?,60,?,0,-1
acad/ramsey4/ramsey-35-4.xml,1,0,0.333333,?,0.384615,-1,?,0.384615,0.379428,0.014899,-512,?,-1,?,?,0,-1,?,-1,-512,0.336634,-1,?,0.574879,?,0.014899,-1,0.000182,?,60,?,0,-1
acad/ramsey4/ramsey-32-4.xml,1,?,0.333333,0.2,0.384615,?,0.058824,0.384615,0.379008,0.015355,-512,-512,-1,-1,0.000296,0,-1,0.324176,-1,-512,0.336957,-1,0,0.575597,-1,0.015355,-1,0.000237,-1,?,-1,0,?
acad/ramsey4/ramsey-30-4.xml,1,?,0.333333,?,0.384615,?,?,0.384615,0.37869,0.015678,-512,?,-1,?,?,0,-1,?,-1,-512,0.337209,-1,?,0.576159,?,0.015678,-1,0.000287,?,?,?,0,?
acad/ramsey4/ramsey-25-4.xml,1,?,0.333333,0.2,0.384615,?,0.058824,0.384615,0.377714,0.01655,0.84906,-512,0.033094,-1,0.000617,0.153846,0.015829,0.321429,0.000138,0.84906,0.338028,0.001452,0,0.577982,-1,0.01655,0.033094,0.000494,-1,?,-1,0.153846,?
acad/ramsey4/ramsey-33-4.xml,1,0,0.333333,?,0.384615,-1,?,0.384615,0.379156,0.015199,-512,?,-1,?,?,0,-1,?,-1,-512,0.336842,-1,?,0.575342,?,0.015199,-1,0.000216,?,60,?,0,-1
acad/bibd8/bibd-8-14-7-4-3_glb.xml,1,?,0,?,0.692308,?,?,0.764706,0.341401,0.175246,2.824,?,0.280514,?,?,0.7,0.02986,?,0.000263,2.861829,0,0.000949,?,0.615726,?,0.192282,0.267001,0.003353,?,?,?,0.7,?
acad/bibd8/bibd-8-70-35-4-15_glb.xml,1,94.869313,0,?,0.906977,100,?,0.945205,0.368171,0.226999,3.790039,?,0.159645,?,?,0.7,0.001544,?,0.00002,3.882786,0,0.000157,?,0.618261,?,0.226029,0.14278,0.001996,?,60,?,0.7,-1
acad/bibd8/bibd-8-84-42-4-18_glb.xml,1,95.145631,0,?,0.929825,100,?,0.954023,0.365482,0.233073,4.022678,?,0.144974,?,?,0.7,0.001134,?,0.000015,4.086802,0,0.000132,?,0.610199,?,0.227992,0.126646,0.002174,?,60,?,0.7,-1
acad/bibd8/bibd-8-56-28-4-12_glb.xml,1,?,0,0,0.891892,?,0,0.932203,0.364376,0.222965,3.606129,3.701299,0.178214,0.160005,0.002202,0.7,0.002398,0.932203,0.000029,3.701299,0,0.000191,0.7,0.613331,0.001491,0.224232,0.160005,0.002202,0.000021,?,0.00016,0.7,?
acad/bibd8/bibd-8-98-49-4-21_glb.xml,1,95.343989,0,?,0.942029,100,?,0.960396,0.366074,0.237299,4.185791,?,0.132179,?,?,0.7,0.000872,?,0.000011,4.321853,0,0.000118,?,0.60408,?,0.228779,0.11396,0.002224,?,60,?,0.7,-1
acad/bibd8/bibd-8-28-14-4-6_glb.xml,1,?,0,?,0.809524,?,?,0.870968,0.355333,0.20171,3.079926,?,0.233329,?,?,0.7,0.008808,?,0.000089,3.182447,0,0.000396,?,0.610323,?,0.212538,0.216379,0.002636,?,?,?,0.7,?
acad/bibd8/bibd-8-42-21-4-9_glb.xml,1,?,0,?,0.870968,?,?,0.911111,0.357975,0.2149,3.421417,?,0.200442,?,?,0.7,0.00427,?,0.000046,3.501507,0,0.000254,?,0.604906,?,0.219541,0.180657,0.002537,?,?,?,0.7,?
acad/bibd9/bibd-9-48-16-3-4_glb.xml,1,?,0,0,0.891892,?,0,0.921569,0.357054,0.22275,3.535952,3.704395,0.186159,0.165121,0.002128,0.7,0.003452,0.921569,0.00003,3.704395,0,0.000183,0.7,0.596946,0.001843,0.223885,0.165121,0.002128,0.000022,?,0.000159,0.7,?
acad/bibd9/bibd-9-108-36-3-9_glb.xml,1,96.213808,0,0,0.942029,100,0,0.963964,0.369619,0.240527,4.268476,-512,0.125382,-1,0.001601,0.7,0.000677,0.963964,0.000008,-512,0,0.000086,0,0.618665,-1,0.23182,-1,0.001601,-1,60,-1,0,-1
acad/bibd9/bibd-9-96-32-3-8_glb.xml,1,?,0,0,0.942029,?,0,0.959596,0.364601,0.239388,4.162112,-512,0.132431,-1,0.001835,0.7,0.000919,0.959596,0.000009,-512,0,0.000097,0,0.60055,-1,0.230612,-1,0.001835,-1,?,-1,0,?
acad/bibd9/bibd-9-36-12-3-3_glb.xml,1,?,0,0,0.84,?,0,0.897436,0.359495,0.211495,3.268962,3.361423,0.211349,0.194716,0.001928,0.7,0.005432,0.897436,0.000047,3.361423,0,0.000243,0.7,0.612653,0.003546,0.219628,0.194716,0.001928,0.000038,?,0.000213,0.7,?
acad/bibd9/bibd-9-84-28-3-7_glb.xml,1,95.908658,0,0,0.929825,100,0,0.954023,0.365267,0.235107,4.035304,4.094872,0.143853,0.126066,0.001751,0.7,0.001127,0.954023,0.000012,4.094872,0,0.000106,0.7,0.610666,0.000641,0.22987,0.126066,0.001751,0.000008,60,0.000084,0.7,-1
acad/bibd9/bibd-9-24-8-3-2_glb.xml,1,?,0,0,0.809524,?,0,0.851852,0.346916,0.201568,3.131269,3.189846,0.238663,0.219774,0.002564,0.7,0.012197,0.851852,0.00009,3.189846,0,0.000394,0.7,0.599582,0.006969,0.211907,0.219774,0.002564,0.000075,?,0.000362,0.7,?
acad/bibd9/bibd-9-72-24-3-6_glb.xml,1,?,0,0,0.911111,?,0,0.946667,0.367213,0.230385,3.836789,3.917775,0.156284,0.13973,0.001633,0.7,0.001458,0.946667,0.000015,3.917775,0,0.000122,0.7,0.618127,0.000923,0.228692,0.13973,0.001633,0.000011,?,0.000098,0.7,?
acad/bibd9/bibd-9-60-20-3-5_glb.xml,1,?,0,0,0.891892,?,0,0.936508,0.367353,0.225456,3.656429,3.766882,0.170484,0.154039,0.001639,0.7,0.002057,0.936508,0.000021,3.766882,0,0.000146,0.7,0.617873,0.001351,0.226594,0.154039,0.001639,0.000015,?,0.000121,0.7,?
acad/bibd9/bibd-9-12-4-3-1_glb.xml,1,?,0,0,0.692308,?,0,0.733333,0.331196,0.176234,2.795455,2.969789,0.282168,0.267565,0.003297,0.7,0.038914,0.733333,0.000263,2.969789,0,0.000987,0.7,0.610175,0.025,0.192306,0.267565,0.003297,0.000245,?,0.000943,0.7,?
acad/bibd9/bibd-9-120-40-3-10_glb.xml,1,?,0,0,0.942029,?,0,0.96748,0.373508,0.241307,-512,-512,-1,-1,0.001421,0,-1,0.96748,-1,-512,0,-1,0,0.627117,-1,0.232304,-1,0.001421,-1,?,-1,0,?
acad/bibd6/bibd-6-50-25-3-10_glb.xml,1,?,0,0,0.891892,?,0,0.924528,0.356605,0.222339,3.567781,3.670811,0.188904,0.167585,0.004278,0.7,0.00313,0.924528,0.00006,3.670811,0,0.000368,0.7,0.605189,0.001747,0.224602,0.167585,0.004278,0.000044,?,0.00032,0.7,?
acad/bibd6/bibd-6-20-10-3-4_glb.xml,1,?,0,0,0.764706,?,0,0.826087,0.342722,0.192836,2.898253,3.021186,0.263712,0.246758,0.005188,0.7,0.016282,0.826087,0.000258,3.021186,0,0.000986,0.7,0.6143,0.010471,0.207243,0.246758,0.005188,0.000225,?,0.000916,0.7,?
