@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,3676,3676,3645,3551.375,3570,3524,3378,3378,0.0186,0.0838,36.1476,36.5333,0.0083,0.0317,0.024,37.5792,37.0756,0.5201,39.5803,4.0164,0.2724,0.0054,0.0032,0.0055,0.0095,41.0457,0.0042,0.0042,0.0041,3195,3167,0.002
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,5,9,4,2.7889,2,1,0,1,0.0005,0,62.25,71.75,0.0001,0,0.6381,107.8215,103.5,0.2445,133.3333,6,0.5232,0.0001,0,0.0001,0.0002,168,0.0001,0.0001,0.0001,210000,208588,0
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1,3862,3862,3749,3715.2857,3687,3671,3625,3625,0.0229,0,33.4806,33.5346,0.0088,0,0.019,35.6061,34.6087,0.4937,38.1613,4,0.2819,0.0054,0.0034,0.0073,0.0115,39.2369,0.0044,0.0044,0.0044,2982,2965,0.0021
SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,4591,4591,4489,4458,4424,4413,4373,4373,0.0111,0,25.3675,25.4864,0.0111,0,0.0171,25.6988,25.7723,0.7577,25.8216,2,1.7967,0.0087,0.0111,0.1,0.1085,26.0462,0.1,0.1,0.1,6230,6230,0.0062
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,4292,4292,4263,4172.2857,4147,4107,4101,4101,0.0466,0.0403,30.6684,30.7095,0.0439,0.0273,0.0167,31.8496,31.8632,0.7079,33.1407,2.9933,0.9994,0.0113,0.0391,0.0333,0.0451,33.7125,0.0333,0.0333,0.0333,3195,3195,0.0061
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1536900137-053.UNKNOWN.cnf,1,4089,4089,4024,3955.7143,3951,3880,3852,3852,0.0337,0,22.0178,23.1814,0.0152,0,0.0192,23.7346,23.5809,0.5615,24.7239,4,0.3708,0.0118,0.0059,0.0128,0.0178,24.9014,0.0078,0.0078,0.0077,1704,1689,0.0038
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,4370,4370,4273,4162,4117,4085,4072,4072,0.0463,0,29.9386,30.5818,0.044,0,0.0253,31.6145,31.8568,0.679,32.3145,3,0.9997,0.01,0.0401,0.0333,0.0413,33.5817,0.0333,0.0333,0.0333,3195,3195,0.0065
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1,11,15,8,6.6263,6,5,2,3,0.0008,0.6888,48.875,60.8571,0.0003,0.0913,0.4533,74.3659,70.6667,0.2691,85.2143,5.4533,0.1735,0.0002,0,0.0003,0.0004,106.5,0.0001,0.0001,0.0001,105000,104354,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1,4428,4428,4280,4218.7143,4174,4132,4128,4128,0.0466,0.0826,26.3735,26.8366,0.0451,0.0422,0.0234,27.5799,27.7139,0.7085,28.0236,2.9839,1.0994,0.0113,0.0406,0.04,0.0488,29.3087,0.04,0.04,0.04,2662,2662,0.0073
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1163259790-073.UNKNOWN.cnf,1,3935,3935,3888,3832.4286,3826,3774,3735,3735,0.0253,0,26.7708,27.9595,0.0111,0,0.0167,29.4282,28.6148,0.5331,31.9144,4,0.3159,0.0064,0.0043,0.0074,0.0133,32.8709,0.0056,0.0056,0.0056,2343,2333,0.0027
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1653142431-025.UNKNOWN.cnf,1,4306,4306,4221,4159.4286,4114,4108,4080,4080,0.0466,0.0403,30.5732,30.6463,0.0439,0.0273,0.0179,31.6895,31.5519,0.6975,32.1007,2.9933,1.0223,0.0103,0.0407,0.0333,0.0429,33.6684,0.0333,0.0333,0.0333,3195,3195,0.0067
SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,4536,4536,4463,4382.8,4310,4306,4299,4299,0.0111,0,30.6607,30.723,0.0111,0,0.0224,31.0641,30.9629,0.7492,31.3986,2,1.7159,0.0067,0.0111,0.0778,0.0863,31.5754,0.0778,0.0778,0.0778,8010,8010,0.0048
SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf,1,4621,4621,4483,4480.2,4473,4414,4410,4410,0.0111,0,25.0345,25.6551,0.0111,0,0.0171,25.8331,26.0733,0.7648,26.0736,2,1.8162,0.0079,0.0111,0.1,0.1103,26.3287,0.1,0.1,0.1,6230,6230,0.006
SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1,253,889,242,245.5556,220,181,160,172,0.0117,0,46.1436,47.4836,0.0117,0,0.5891,49.1828,48.7613,0.7516,50.2093,2,1.156,0.0024,0.0117,0.028,0.0313,51.8478,0.028,0.028,0.028,21250,21250,0.0017
SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,53,89,47,43.1765,41,38,25,33,0.0207,0,50.6579,52.9091,0.0165,0,0.2296,56.8889,56.9524,0.6056,60.3939,3,0.3476,0.0018,0.0123,0.005,0.0066,63.7419,0.005,0.005,0.005,20000,20000,0.0009
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S116041094-082.UNKNOWN.cnf,1,4087,4087,4023,3919,3873,3852,3813,3813,0.0278,0,24.2619,24.5595,0.0138,0,0.0235,25.2045,24.8857,0.589,26.0533,4,0.3598,0.0073,0.0052,0.0092,0.0147,26.7487,0.007,0.007,0.0069,1917,1905,0.0034
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1300417189-038-UNKNOWN.cnf,1,151,295,114,111.9479,102,93,72,86,0.0056,0.2239,31.019,32.2137,0.0025,0.0476,0.3375,33.7468,33.5437,0.3894,34.6316,4.9411,0.1333,0.0016,0.0006,0.002,0.0028,36.602,0.0012,0.0012,0.0012,10500,10438,0.0006
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,4373,4373,4267,4162.8571,4091,4083,4069,4069,0.0463,0,30.3291,30.6828,0.044,0,0.0258,31.8982,31.9136,0.6839,32.7783,3,0.9988,0.0106,0.0401,0.0333,0.0426,33.9579,0.0333,0.0333,0.0333,3195,3195,0.0067
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,4315,4315,4243,4156.2857,4113,4106,4067,4067,0.046,0,30.1301,30.6602,0.0439,0,0.0198,31.7502,31.6861,0.7301,33.1266,3,0.9994,0.0113,0.0401,0.0333,0.0401,33.511,0.0333,0.0333,0.0333,3195,3195,0.006
SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1,81,116,66,63.5682,61,55,45,50,0.0247,0,47.6125,49.5306,0.0206,0,0.2341,51.8948,51.8214,0.6308,54.5915,3,0.4026,0.0023,0.014,0.0067,0.0086,56.68,0.0067,0.0067,0.0067,15000,15000,0.0013
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1,9,17,7,5.6304,5,4,2,3,0.0007,0.3288,55.2222,63.3333,0.0002,0.0512,0.4733,81.4076,76.75,0.2673,92,5.8983,0.1666,0.0002,0,0.0002,0.0003,117.6667,0.0001,0.0001,0.0001,126000,125188,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,4442,4442,4322,4221.7143,4179,4146,4085,4085,0.0466,0.169,26.3638,26.53,0.0453,0.0665,0.0266,27.7751,28.147,0.7009,28.3651,2.9597,1.0969,0.012,0.0432,0.04,0.047,29.5745,0.04,0.04,0.04,2662,2662,0.0078
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1007919187-045.UNKNOWN.cnf,1,4613,4613,4566,4547,4549,4524,4498,4498,0.046,0,13.3102,13.6138,0.046,0,0.008,13.6845,13.7396,0.732,13.8244,2,1.5142,0.0254,0.046,0.1,0.1249,13.9339,0.1,0.1,0.1,1065,1065,0.0174
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,4006,4006,4003,3913.4286,3917,3867,3798,3798,0.0314,0,22.3212,23.1629,0.0152,0,0.018,24.5347,24.3132,0.6286,26.6058,4,0.3844,0.0101,0.0065,0.0103,0.016,27.5383,0.0078,0.0078,0.0077,1704,1690,0.0038
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,151,310,118,114.8298,104,95,78,86,0.0073,0.2276,31.0696,32.9125,0.0025,0.0482,0.3517,34.0645,34.0108,0.3913,35.202,4.9398,0.1463,0.0016,0.0004,0.0025,0.0035,37.0101,0.0012,0.0012,0.0012,10500,10434,0.0006
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,9,11,6,4.8696,5,3,1,2,0.0006,0.3488,57.5,65.5556,0.0002,0.0534,0.5264,87.2262,80.8,0.2618,95.5714,5.8889,0.1911,0.0002,0,0.0002,0.0003,132.6667,0.0001,0.0001,0.0001,147000,145976,0
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S334650851-022.SATISFIABLE.cnf,1,4249,4249,4218,4137.4286,4103,4089,4059,4059,0.0463,0,30.455,30.7122,0.044,0,0.0161,31.626,31.3767,0.701,32.5799,3,1.0062,0.0106,0.0401,0.0333,0.0426,33.0965,0.0333,0.0333,0.0333,3195,3195,0.0063
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,3937,3937,3810,3785.7143,3773,3741,3678,3678,0.0228,0,29.0819,29.9754,0.0103,0,0.0194,32.9416,31.3071,0.552,37.5723,4,0.3051,0.0087,0.0039,0.0068,0.0118,38.9918,0.0052,0.0052,0.0051,2556,2542,0.0026
SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,24,37,21,18.05,17,14,10,12,0.013,0,61.85,67.85,0.0091,0,0.2798,75.3987,74.5,0.5662,82.4706,3,0.2392,0.0009,0.0063,0.0025,0.0037,89.75,0.0025,0.0025,0.0025,40000,40000,0.0005
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1,3861,3861,3752,3695.7143,3711,3627,3574,3574,0.0206,0.1108,33.3379,34.6199,0.0088,0.0375,0.0239,36.7121,35.9181,0.5192,39.4894,4.0234,0.2798,0.0051,0.002,0.0073,0.0104,41.6061,0.0044,0.0044,0.0044,2982,2968,0.0021
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,4332,4332,4179,4102.5714,4066,4024,3961,3961,0.0451,0,34.2725,34.3564,0.0427,0,0.0273,35.8678,35.26,0.6723,37.4415,3,0.932,0.0091,0.0386,0.0286,0.0357,38.404,0.0286,0.0286,0.0286,3727,3727,0.0051
SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,165,304,145,141.0571,134,124,101,112,0.0117,0.0402,49.6061,50.7515,0.0117,0.0406,0.2528,52.255,51.7793,0.7293,53.8136,2.0067,1.0999,0.0024,0.0117,0.0233,0.0263,55.3562,0.0233,0.0233,0.0233,25500,25500,0.0015
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1,4563,4563,4544,4496.2,4478,4458,4438,4438,0.011,0,22.4251,22.4301,0.011,0,0.0109,22.6486,22.6462,0.7655,22.8057,2,1.9014,0.0103,0.011,0.1167,0.1258,22.9358,0.1167,0.1167,0.1167,5340,5340,0.0082
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,106,173,91,83.6667,76,69,58,64,0.0117,0.2476,54.6923,56.1364,0.0117,0.1215,0.2965,58.8277,59.2564,0.699,61.1546,2.0677,0.9344,0.0017,0.0117,0.0175,0.0194,63.7031,0.0175,0.0175,0.0175,34000,34000,0.0011
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,3935,3935,3926,3802.2857,3768,3702,3690,3690,0.0212,0,30.0643,31.1318,0.01,0,0.0251,32.4875,31.4986,0.527,35.478,4,0.3026,0.0059,0.0039,0.0084,0.0102,35.8637,0.0051,0.0051,0.0051,2556,2548,0.0025
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,4150,4150,4150,3868.75,3964,3857,3504,3504,0.0117,0,56.2751,57.5996,0.0117,0,0.0608,57.6275,58.1947,0.726,58.4407,2,1.2964,0.0033,0.0117,0.035,0.0386,58.4407,0.035,0.035,0.035,17000,17000,0.0023
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1,77,126,67,63.6739,62,55,39,49,0.0249,0,47.2344,48.3793,0.0206,0,0.2336,51.3617,51.463,0.6013,53.5645,3,0.4262,0.002,0.0143,0.0067,0.0086,55.9,0.0067,0.0067,0.0067,15000,15000,0.0012
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1,4567,4567,4536,4521.6667,4526,4501,4488,4488,0.046,0,13.5316,13.5443,0.046,0,0.0057,13.7436,13.8156,0.7368,13.8487,2,1.5034,0.0282,0.046,0.1,0.1174,13.9802,0.1,0.1,0.1,1065,1065,0.0201
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1,4108,4108,4101,4079.5,4091,4065,4026,4026,0.0512,0,16.2872,16.4347,0.0241,0,0.0067,16.7271,16.748,0.6382,16.9373,4,0.4942,0.018,0.0095,0.0207,0.0304,17.3148,0.0126,0.0126,0.0124,1065,1054,0.0063
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1,142,258,118,112.2021,104,90,76,82,0.0054,0.2224,31.1068,32.5283,0.0025,0.0474,0.326,34.3372,34.2772,0.4068,36.0762,4.9417,0.1415,0.0016,0.0006,0.002,0.0027,37.1443,0.0012,0.0012,0.0012,10500,10457,0.0006
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,4523,4523,4436,4398.4286,4394,4362,4301,4301,0.0463,0.5696,18.1659,18.2332,0.0462,0.1936,0.0144,18.6287,18.5672,0.7209,18.8635,2.2568,1.3414,0.0175,0.0451,0.0667,0.0858,19.2861,0.0667,0.0667,0.0667,1597,1597,0.0114
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,17,28,13,11.0631,10,8,5,7,0.0011,0.1431,48.4545,53,0.0004,0.0352,0.377,63.8007,62.6471,0.2924,73.7273,5.0324,0.0786,0.0003,0.0001,0.0004,0.0005,78.7778,0.0002,0.0002,0.0002,63000,62631,0.0001
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1,4096,4096,4096,4041.4286,4045,4009,3946,3946,0.0378,0,17.873,18.0173,0.0198,0,0.012,18.5407,18.5093,0.6058,18.9319,4,0.4502,0.011,0.0079,0.0136,0.0205,19.1711,0.0103,0.0103,0.0102,1278,1271,0.0051
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1,3968,3968,3909,3834.2857,3822,3756,3699,3699,0.0258,0.4373,27.6311,28.2184,0.0112,0.0878,0.0222,30.2651,29.4018,0.6159,33.3395,4.1586,0.3188,0.0064,0.0009,0.0093,0.0129,34.3024,0.0057,0.0057,0.0056,2343,2330,0.0027
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,5,12,4,2.9762,2,1,1,1,0.0004,0,54,77,0.0001,0,0.6759,112.1312,101.5,0.2371,130,6,0.6098,0.0001,0,0.0001,0.0002,179,0.0001,0.0001,0.0001,210000,208736,0
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,6,11,5,3.6923,3,2,1,1,0.0005,0.2868,58.6667,72.5,0.0002,0.0467,0.5897,108.0263,94.6667,0.258,124.6667,5.9167,0.5909,0.0001,0,0.0002,0.0003,168,0.0001,0.0001,0.0001,168000,166873,0
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1,4486,4486,4413,4366,4346,4316,4269,4269,0.0111,0,30.4653,31.0702,0.0111,0,0.0174,31.3117,31.3703,0.7439,31.5162,2,1.7337,0.007,0.0111,0.0778,0.086,32.1364,0.0778,0.0778,0.0778,8010,8010,0.0047
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1,4464,4464,4448,4356.6,4364,4276,4231,4231,0.0111,0,30.5864,30.9174,0.0111,0,0.0211,31.1373,31.0901,0.7507,31.404,2,1.7206,0.0067,0.0111,0.0778,0.0871,31.6884,0.0778,0.0778,0.0778,8010,8010,0.0047
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,4530,4530,4530,4385.25,4438,4321,4252,4252,0.0111,0,30.4791,31.3398,0.0111,0,0.0244,31.2291,31.3666,0.7526,31.7309,2,1.7129,0.0071,0.0111,0.0778,0.0864,31.7309,0.0778,0.0778,0.0778,8010,8010,0.005
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,3961,3961,3961,3851.25,3855,3844,3745,3745,0.0117,0,55.4906,56.5191,0.0117,0,0.0199,57.1574,57.2652,0.7526,59.3547,2,1.2545,0.0031,0.0117,0.035,0.0387,59.3547,0.035,0.035,0.035,17000,17000,0.0021
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1,4137,4137,4022,3985,4012,3881,3824,3824,0.0364,0,20.0058,20.9809,0.0174,0,0.0239,21.7233,21.5252,0.5991,22.6323,4,0.4164,0.0121,0.0074,0.0117,0.0189,23.5926,0.0089,0.0089,0.0088,1491,1482,0.0044
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,123,162,86,84.2105,79,70,54,61,0.0117,0.2541,53.6622,56.8861,0.0117,0.1234,0.2816,59.1539,59.3429,0.6952,61.6522,2.0702,0.9197,0.0016,0.0117,0.0175,0.0201,64.1786,0.0175,0.0175,0.0175,34000,34000,0.0011
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1,3813,3813,3769,3707,3689,3659,3616,3616,0.0174,0.1554,32.1799,32.9057,0.0093,0.0462,0.0168,35.4339,34.2142,0.5282,39.2617,4.0361,0.2984,0.0058,0.0015,0.0078,0.0091,40.4457,0.0047,0.0047,0.0047,2769,2758,0.0024
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,4519,4519,4442,4391.6,4345,4344,4308,4308,0.0111,0,27.9378,28.3871,0.0111,0,0.0177,28.4698,28.4302,0.7509,28.6938,2,1.7513,0.009,0.0111,0.0875,0.0934,28.9,0.0875,0.0875,0.0875,7120,7120,0.0055
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1,4109,4109,4109,3911.5,3961,3805,3771,3771,0.0117,0,57.1517,57.2082,0.0117,0,0.0344,57.6355,57.2265,0.7293,58.9557,2,1.2914,0.0029,0.0117,0.035,0.0415,58.9557,0.035,0.035,0.035,17000,17000,0.002
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1,57,89,48,44.4792,43,37,29,33,0.0205,0,50.3,53.2727,0.0165,0,0.2484,56.8542,57.2,0.5737,60.3953,3,0.3259,0.0016,0.0122,0.005,0.0066,64.2333,0.005,0.005,0.005,20000,20000,0.001
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,33,51,27,25.0256,25,21,14,18,0.0148,0,54.5333,61.5833,0.0117,0,0.2636,67.2516,68.3333,0.5623,72.7059,3,0.2966,0.0011,0.0088,0.0033,0.0043,77.1739,0.0033,0.0033,0.0033,30000,30000,0.0006
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,4477,4477,4470,4387,4370,4342,4276,4276,0.0111,0,28.3176,28.3688,0.0111,0,0.0175,28.6991,28.6805,0.7565,28.9442,2,1.7688,0.007,0.0111,0.0875,0.0942,29.1843,0.0875,0.0875,0.0875,7120,7120,0.0054
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,60,80,46,42.93,41,35,28,32,0.0216,0,50.5313,53.5581,0.0165,0,0.2579,56.8166,56.6585,0.5766,59.9211,3,0.3478,0.0018,0.0119,0.005,0.0069,63.54,0.005,0.005,0.005,20000,20000,0.0009
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,171,354,147,144.875,135,122,101,114,0.0117,0.071,48.7311,50.6385,0.0117,0.0571,0.3346,52.015,51.9623,0.714,53.8148,2.0134,1.1048,0.0022,0.0117,0.0233,0.0258,54.7886,0.0233,0.0233,0.0233,25500,25500,0.0015
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,137,296,119,113.1875,106,94,69,85,0.0064,0.2529,31.6604,32.9,0.0025,0.0517,0.3188,34.3203,33.8817,0.4142,35.6111,4.9303,0.1495,0.0018,0.0006,0.0025,0.0032,37.625,0.0013,0.0013,0.0012,10500,10396,0.0006
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,7,9,5,3.8736,4,2,1,1,0.0005,0.219,56.1667,72.25,0.0002,0.0391,0.535,96.3732,90.2,0.2615,110.5,5.9429,0.4855,0.0001,0,0.0002,0.0002,137.2,0.0001,0.0001,0.0001,168000,166818,0
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1,4425,4425,4298,4241.5714,4195,4175,4170,4170,0.0466,0.1139,26.57,26.922,0.045,0.0516,0.0204,27.6843,27.2611,0.6969,28.0779,2.9758,1.0985,0.012,0.0421,0.04,0.0492,29.7433,0.04,0.04,0.04,2662,2662,0.0075
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1,4123,4123,4071,4010.1429,3979,3931,3930,3930,0.0418,0.0359,20.5205,20.5865,0.0173,0.019,0.0178,21.4885,21.2707,0.5895,22.0027,4.0058,0.4116,0.0094,0.0027,0.0117,0.0222,23.0412,0.0089,0.0089,0.0087,1491,1484,0.0041
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,4478,4478,4431,4402.8571,4390,4376,4360,4360,0.0463,0.485,18.0614,18.3449,0.0462,0.1789,0.0083,18.7958,18.8091,0.7118,19.0787,2.1892,1.3367,0.0207,0.0451,0.0667,0.0852,19.9305,0.0667,0.0667,0.0667,1597,1597,0.0118
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,4259,4259,4225,4137.8571,4123,4074,4072,4072,0.046,0,29.9544,30.3013,0.0438,0,0.0168,31.5972,31.4988,0.73,32.7715,3,1.0089,0.011,0.0407,0.0333,0.0407,33.464,0.0333,0.0333,0.0333,3195,3195,0.0062
SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,101,161,86,80.7317,78,68,53,62,0.0117,0.152,54.5244,56.4667,0.0117,0.0904,0.2689,58.4358,57.8929,0.6802,60.4643,2.0351,0.9798,0.0016,0.0117,0.0175,0.0195,62.8621,0.0175,0.0175,0.0175,34000,34000,0.0011
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,3927,3927,3899,3818.2857,3814,3767,3683,3683,0.0274,0,26.7719,27.7465,0.0122,0,0.0197,29.0364,28.2437,0.5923,31.4763,4,0.3479,0.0085,0.0028,0.0082,0.0142,32.6272,0.0062,0.0062,0.0061,2130,2114,0.0032
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1879031150-062.UNKNOWN.cnf,1,4018,4018,4004,3894.1429,3866,3849,3763,3763,0.0246,0,24.1423,25.1343,0.0133,0,0.0213,27.0555,26.81,0.5655,29.6136,4,0.3556,0.0084,0.0052,0.009,0.0131,31.2031,0.0068,0.0068,0.0068,1917,1911,0.0034
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,3641,3641,3628,3452.875,3523,3490,3001,3001,0.0173,0.0998,36.241,36.7254,0.0082,0.0352,0.0621,37.8903,38.5388,0.5262,39.3509,4.0205,0.2736,0.0069,0.0031,0.0068,0.0088,40.1746,0.0041,0.0041,0.0041,3195,3181,0.0021
SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,4574,4574,4521,4470.4,4451,4406,4400,4400,0.0111,0,25.2834,25.6176,0.0111,0,0.0151,25.7529,25.8155,0.7576,25.9303,2,1.7976,0.0083,0.0111,0.1,0.1087,26.1174,0.1,0.1,0.1,6230,6230,0.006
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,4596,4596,4572,4552.8333,4549,4542,4515,4515,0.046,0,13.7216,13.7306,0.046,0,0.0056,13.8277,13.898,0.7414,13.9236,2,1.5171,0.0272,0.046,0.1,0.1183,13.9573,0.1,0.1,0.1,1065,1065,0.0168
