@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC

@DATA
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s5.dlv.dat.lp.lp.gz,1,0.1465,0.8303,1,0.0232,1189,0.8282,2391
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s5.dlv.dat.lp.lp.gz,1,0.0767,0.8818,1,0.0415,520,0.7422,865
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s4.dlv.dat.lp.lp.gz,1,0.1089,0.8603,1,0.0309,806,0.7875,1518
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s3.dlv.dat.lp.lp.gz,1,0.1844,0.781,1,0.0346,867,0.6891,1684
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s2.dlv.dat.lp.lp.gz,1,0.1736,0.7801,1,0.0463,?,0.6537,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s5.dlv.dat.lp.lp.gz,1,0.0994,0.8633,1,0.0373,381,0.6574,795
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s3.dlv.dat.lp.lp.gz,1,0.1613,0.8038,1,0.0349,578,0.7452,1074
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s5.dlv.dat.lp.lp.gz,1,0.0942,0.8796,1,0.0262,916,0.803,1547
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s4.dlv.dat.lp.lp.gz,1,0.1882,0.7661,1,0.0457,162,0.5676,213
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s4.dlv.dat.lp.lp.gz,1,0.1136,0.8428,1,0.0436,?,0.6327,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s4.dlv.dat.lp.lp.gz,1,0.0699,0.8928,1,0.0373,656,0.8105,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s5.dlv.dat.lp.lp.gz,1,0.1179,0.8546,1,0.0275,1524,0.7865,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s3.dlv.dat.lp.lp.gz,1,0.1724,0.7787,1,0.0489,339,0.5735,720
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s5.dlv.dat.lp.lp.gz,1,0.186,0.7752,1,0.0388,162,0.6193,213
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s4.dlv.dat.lp.lp.gz,1,0.1235,0.8025,1,0.0741,148,0.5892,241
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s4.dlv.dat.lp.lp.gz,1,0.1445,0.8194,1,0.0361,1435,0.6981,2271
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s2.dlv.dat.lp.lp.gz,1,0.1942,0.7686,1,0.0372,?,0.686,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s4.dlv.dat.lp.lp.gz,1,0.1225,0.8489,1,0.0286,806,0.8103,1506
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s6.dlv.dat.lp.lp.gz,1,0.1265,0.8518,1,0.0217,518,0.8323,991
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s4.dlv.dat.lp.lp.gz,1,0.1626,0.7805,1,0.0569,168,0.5079,204
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s3.dlv.dat.lp.lp.gz,1,0.1809,0.7739,1,0.0452,349,0.5904,833
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s2.dlv.dat.lp.lp.gz,1,0.1461,0.7955,1,0.0584,?,0.6032,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s5.dlv.dat.lp.lp.gz,1,0.1415,0.8291,1,0.0295,326,0.7462,603
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s5.dlv.dat.lp.lp.gz,1,0.1385,0.8371,1,0.0244,1189,0.8179,2391
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s5.dlv.dat.lp.lp.gz,1,0.1519,0.7975,1,0.0506,168,0.5386,204
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g4_s5.dlv.dat.lp.lp.gz,1,0.1505,0.8217,1,0.0278,326,0.7609,603
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s3.dlv.dat.lp.lp.gz,1,0.1205,0.8333,1,0.0462,?,0.6705,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s5.dlv.dat.lp.lp.gz,1,0.1187,0.8582,1,0.0231,916,0.8427,1547
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s6.dlv.dat.lp.lp.gz,1,0.0768,0.8955,1,0.0278,504,0.7341,1074
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s6.dlv.dat.lp.lp.gz,1,0.1455,0.8233,1,0.0312,349,0.7049,833
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s4.dlv.dat.lp.lp.gz,1,0.1286,0.82,1,0.0514,262,0.5595,534
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s5.dlv.dat.lp.lp.gz,1,0.1803,0.779,1,0.0408,162,0.6063,213
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s2.dlv.dat.lp.lp.gz,1,0.1667,0.7907,1,0.0426,?,0.7221,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s4.dlv.dat.lp.lp.gz,1,0.0897,0.861,1,0.0493,?,0.7174,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g2_s6.dlv.dat.lp.lp.gz,1,0.125,0.8244,1,0.0506,177,0.5132,340
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s2.dlv.dat.lp.lp.gz,1,0.1646,0.7622,1,0.0732,?,0.431,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s4.dlv.dat.lp.lp.gz,1,0.1437,0.8266,1,0.0297,599,0.7828,1232
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s6.dlv.dat.lp.lp.gz,1,0.1007,0.8417,1,0.0576,148,0.6432,241
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s5.dlv.dat.lp.lp.gz,1,0.1149,0.8404,1,0.0447,262,0.5868,537
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g3_s2.dlv.dat.lp.lp.gz,1,0.1994,0.75,1,0.0506,310,0.4965,694
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s4.dlv.dat.lp.lp.gz,1,0.0918,0.8745,1,0.0337,806,0.7523,1501
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s4.dlv.dat.lp.lp.gz,1,0.1706,0.7996,1,0.0299,1724,0.7412,2420
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s4.dlv.dat.lp.lp.gz,1,0.1679,0.7929,1,0.0392,349,0.6468,833
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g4_s4.dlv.dat.lp.lp.gz,1,0.1311,0.8295,1,0.0393,?,0.672,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s2.dlv.dat.lp.lp.gz,1,0.1319,0.7912,1,0.0769,?,0.5914,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s3.dlv.dat.lp.lp.gz,1,0.1739,0.7609,1,0.0652,168,0.4603,204
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s5.dlv.dat.lp.lp.gz,1,0.1456,0.8172,1,0.0372,312,0.6603,652
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s5.dlv.dat.lp.lp.gz,1,0.1582,0.8155,1,0.0264,326,0.7723,603
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s2.dlv.dat.lp.lp.gz,1,0.1978,0.7363,1,0.0659,164,0.404,294
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s3.dlv.dat.lp.lp.gz,1,0.1613,0.7964,1,0.0423,889,0.6502,1822
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s5.dlv.dat.lp.lp.gz,1,0.1561,0.8092,1,0.0347,349,0.6816,833
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s3.dlv.dat.lp.lp.gz,1,0.1379,0.7759,1,0.0862,145,0.5381,212
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s4.dlv.dat.lp.lp.gz,1,0.1431,0.8317,1,0.0252,806,0.8381,1506
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g3_s6.dlv.dat.lp.lp.gz,1,0.1618,0.8102,1,0.0279,294,0.7353,607
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s3.dlv.dat.lp.lp.gz,1,0.1905,0.754,1,0.0556,164,0.497,313
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s4.dlv.dat.lp.lp.gz,1,0.1337,0.8395,1,0.0267,806,0.8263,1506
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s2.dlv.dat.lp.lp.gz,1,0.1538,0.7436,1,0.1026,?,0.448,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s6.dlv.dat.lp.lp.gz,1,0.0498,0.9241,1,0.0261,?,0.8341,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s6.dlv.dat.lp.lp.gz,1,0.1186,0.8534,1,0.028,321,0.7453,585
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g3_s4.dlv.dat.lp.lp.gz,1,0.1042,0.8368,1,0.059,248,0.662,550
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s6.dlv.dat.lp.lp.gz,1,0.1472,0.8292,1,0.0237,411,0.7927,743
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s3.dlv.dat.lp.lp.gz,1,0.1511,0.8112,1,0.0378,578,0.729,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g5_s4.dlv.dat.lp.lp.gz,1,0.119,0.8464,1,0.0345,602,0.7407,1540
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s2.dlv.dat.lp.lp.gz,1,0.1885,0.7644,1,0.0471,501,0.57,894
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s6.dlv.dat.lp.lp.gz,1,0.1347,0.8446,1,0.0207,518,0.8429,991
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s3.dlv.dat.lp.lp.gz,1,0.1612,0.809,1,0.0298,667,0.8087,1452
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s6.dlv.dat.lp.lp.gz,1,0.0679,0.9079,1,0.0242,?,0.7763,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s6.dlv.dat.lp.lp.gz,1,0.1789,0.7859,1,0.0351,162,0.6476,213
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s3.dlv.dat.lp.lp.gz,1,0.1958,0.7517,1,0.0524,164,0.5087,313
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s3.dlv.dat.lp.lp.gz,1,0.1708,0.79,1,0.0391,716,0.6669,1741
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s6.dlv.dat.lp.lp.gz,1,0.1171,0.8601,1,0.0229,518,0.8186,991
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s2.dlv.dat.lp.lp.gz,1,0.1378,0.8087,1,0.0536,?,0.6719,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp.gz,1,0.0668,0.8974,1,0.0358,413,0.7584,728
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s3.dlv.dat.lp.lp.gz,1,0.1283,0.8342,1,0.0374,1425,0.7604,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s6.dlv.dat.lp.lp.gz,1,0.1298,0.8439,1,0.0263,326,0.7657,603
FolioSuite/Sokoban-Hard/handmade_soko013.lp-34-861.sm.gz,1,0.1007,0.8551,0,0.0442,817,0.51,1770
FolioSuite/Sokoban-Hard/handmade_soko033.lp-17-20100.sm.gz,1,0.1088,0.8439,0,0.0473,818,0.4924,1013
FolioSuite/Sokoban-Hard/handmade_soko049.lp-15-1630.sm.gz,1,0.1369,0.7802,0,0.0829,295,0.4892,565
FolioSuite/Sokoban-Hard/handmade_soko022.lp-20-14778.sm.gz,1,0.1307,0.7971,0,0.0722,338,0.4797,468
FolioSuite/Sokoban-Hard/handmade_soko035.lp-21-269.sm.gz,1,0.1155,0.831,0,0.0535,227,0.4895,398
FolioSuite/Sokoban-Hard/handmade_soko026.lp-17-524.sm.gz,1,0.1495,0.7658,0,0.0846,1145,0.4828,1374
FolioSuite/Sokoban-Hard/handmade_soko029.lp-33-20100.sm.gz,1,0.1076,0.8398,0,0.0526,292,0.501,365
FolioSuite/Sokoban-Hard/handmade_soko009.lp-16-290.sm.gz,1,0.1132,0.8275,0,0.0593,441,0.4859,716
FolioSuite/Sokoban-Hard/handmade_soko021.lp-17-1565.sm.gz,1,0.1524,0.7613,0,0.0863,384,0.4852,1135
FolioSuite/Sokoban-Hard/handmade_soko022.lp-16-259.sm.gz,1,0.1309,0.7966,0,0.0725,168,0.4767,341
FolioSuite/Sokoban-Hard/handmade_soko035.lp-25-1574.sm.gz,1,0.1148,0.8319,0,0.0534,296,0.4913,505
FolioSuite/Sokoban-Hard/handmade_soko008.lp-32-20100.sm.gz,1,0.1038,0.847,0,0.0492,452,0.5038,858
FolioSuite/Sokoban-Hard/handmade_soko013.lp-36-9550.sm.gz,1,0.1005,0.8553,0,0.0442,821,0.5104,1774
FolioSuite/Sokoban-Hard/handmade_soko025.lp-22-13878.sm.gz,1,0.1243,0.8116,0,0.0641,683,0.4886,808
FolioSuite/Sokoban-Hard/handmade_soko035.lp-27-4470.sm.gz,1,0.1145,0.8322,0,0.0533,594,0.492,715
FolioSuite/Sokoban-Hard/handmade_soko046.lp-19-19503.sm.gz,1,0.1118,0.8319,0,0.0563,474,0.491,933
FolioSuite/Sokoban-Hard/handmade_soko051.lp-14-2378.sm.gz,1,0.0982,0.8499,0,0.052,261,0.4889,651
FolioSuite/Sokoban-Hard/handmade_soko035.lp-26-2574.sm.gz,1,0.1146,0.832,0,0.0534,348,0.4916,641
FolioSuite/Sokoban-Hard/handmade_soko019.lp-20-836.sm.gz,1,0.1061,0.8349,0,0.059,794,0.4934,1501
FolioSuite/Sokoban-Hard/handmade_soko001.lp-17-4145.sm.gz,1,0.1568,0.7535,0,0.0897,326,0.4704,589
FolioSuite/Sokoban-Hard/handmade_soko042.lp-14-1747.sm.gz,1,0.107,0.8421,0,0.0509,552,0.4847,747
FolioSuite/Sokoban-Hard/handmade_soko047.lp-19-8149.sm.gz,1,0.1407,0.7812,0,0.0781,1158,0.4918,1309
FolioSuite/Sokoban-Hard/handmade_soko013.lp-31-337.sm.gz,1,0.101,0.8547,0,0.0443,811,0.5093,1763
FolioSuite/Sokoban-Hard/handmade_soko031.lp-17-547.sm.gz,1,0.1299,0.7997,0,0.0704,189,0.484,379
FolioSuite/Sokoban-Hard/handmade_soko025.lp-23-20100.sm.gz,1,0.1243,0.8117,0,0.064,710,0.4891,1104
FolioSuite/Sokoban-Hard/handmade_soko032.lp-15-488.sm.gz,1,0.1216,0.8178,0,0.0606,225,0.4775,366
FolioSuite/Sokoban-Hard/handmade_soko026.lp-20-4343.sm.gz,1,0.1494,0.7662,0,0.0843,419,0.485,618
FolioSuite/Sokoban-Hard/handmade_soko027.lp-16-343.sm.gz,1,0.1205,0.8144,0,0.0652,494,0.4933,628
FolioSuite/Sokoban-Hard/handmade_soko035.lp-22-542.sm.gz,1,0.1153,0.8313,0,0.0535,221,0.49,308
FolioSuite/Sokoban-Hard/handmade_soko034.lp-13-207.sm.gz,1,0.0979,0.8562,0,0.0459,346,0.4967,488
FolioSuite/Sokoban-Hard/handmade_soko044.lp-20-321.sm.gz,1,0.1283,0.8008,0,0.0709,265,0.484,416
FolioSuite/Sokoban-Hard/handmade_soko049.lp-17-8160.sm.gz,1,0.1369,0.7805,0,0.0826,347,0.4911,616
FolioSuite/Sokoban-Hard/handmade_soko019.lp-17-231.sm.gz,1,0.1069,0.834,0,0.0591,771,0.4914,1185
FolioSuite/Sokoban-Hard/handmade_soko043.lp-18-20100.sm.gz,1,0.1228,0.818,0,0.0591,244,0.4969,619
FolioSuite/Sokoban-Hard/handmade_soko041.lp-14-1048.sm.gz,1,0.1065,0.8465,0,0.047,365,0.4939,715
FolioSuite/Sokoban-Hard/handmade_soko033.lp-16-10568.sm.gz,1,0.1091,0.8435,0,0.0474,815,0.4915,1109
FolioSuite/Sokoban-Hard/handmade_soko018.lp-20-8966.sm.gz,1,0.1118,0.828,0,0.0602,438,0.4838,608
FolioSuite/Sokoban-Hard/handmade_soko014.lp-22-20100.sm.gz,1,0.1151,0.8269,0,0.058,428,0.4898,800
FolioSuite/Sokoban-Hard/handmade_soko029.lp-32-6805.sm.gz,1,0.1076,0.8397,0,0.0527,224,0.5007,354
FolioSuite/Sokoban-Hard/handmade_soko008.lp-30-5732.sm.gz,1,0.104,0.8468,0,0.0493,402,0.5033,843
FolioSuite/Sokoban-Hard/handmade_soko046.lp-16-372.sm.gz,1,0.1124,0.8311,0,0.0565,482,0.4887,689
FolioSuite/Sokoban-Hard/handmade_soko021.lp-20-20100.sm.gz,1,0.1523,0.7616,0,0.0861,613,0.4873,875
FolioSuite/Sokoban-Hard/handmade_soko047.lp-17-967.sm.gz,1,0.1408,0.7809,0,0.0783,530,0.4903,662
FolioSuite/Sokoban-Hard/handmade_soko047.lp-18-2698.sm.gz,1,0.1408,0.781,0,0.0782,335,0.4911,769
FolioSuite/Sokoban-Hard/handmade_soko008.lp-28-452.sm.gz,1,0.1042,0.8465,0,0.0493,368,0.5027,787
FolioSuite/Sokoban-Hard/handmade_soko049.lp-14-734.sm.gz,1,0.1369,0.78,0,0.0831,344,0.488,545
FolioSuite/Sokoban-Hard/handmade_soko051.lp-13-542.sm.gz,1,0.0985,0.8494,0,0.0521,227,0.4876,417
FolioSuite/Sokoban-Hard/handmade_soko035.lp-30-14416.sm.gz,1,0.1141,0.8326,0,0.0533,1853,0.4928,2061
FolioSuite/Sokoban-Hard/handmade_soko013.lp-30-298.sm.gz,1,0.1011,0.8546,0,0.0443,809,0.5091,1762
FolioSuite/Sokoban-Hard/handmade_soko022.lp-18-1963.sm.gz,1,0.1308,0.7969,0,0.0723,335,0.4784,465
FolioSuite/Sokoban-Hard/handmade_soko042.lp-16-20100.sm.gz,1,0.1062,0.843,0,0.0508,570,0.4868,765
FolioSuite/Sokoban-Hard/handmade_soko029.lp-28-261.sm.gz,1,0.1081,0.8392,0,0.0527,233,0.4997,425
FolioSuite/Sokoban-Hard/handmade_soko026.lp-19-2385.sm.gz,1,0.1495,0.7661,0,0.0844,411,0.4843,626
FolioSuite/Sokoban-Hard/handmade_soko041.lp-16-20100.sm.gz,1,0.1057,0.8475,0,0.0469,282,0.4961,369
FolioSuite/Sokoban-Hard/handmade_soko025.lp-18-937.sm.gz,1,0.1244,0.8112,0,0.0644,368,0.4861,508
FolioSuite/Sokoban-Hard/handmade_soko013.lp-35-893.sm.gz,1,0.1006,0.8552,0,0.0442,819,0.5102,1771
FolioSuite/Sokoban-Hard/handmade_soko046.lp-18-5132.sm.gz,1,0.112,0.8317,0,0.0563,211,0.4903,575
FolioSuite/Sokoban-Hard/handmade_soko049.lp-18-20100.sm.gz,1,0.1369,0.7806,0,0.0825,389,0.4919,584
FolioSuite/Sokoban-Hard/handmade_soko013.lp-32-637.sm.gz,1,0.1009,0.8548,0,0.0443,813,0.5096,1766
FolioSuite/Sokoban-Hard/handmade_soko020.lp-27-482.sm.gz,1,0.1145,0.8257,0,0.0598,385,0.4894,491
FolioSuite/Sokoban-Hard/handmade_soko018.lp-21-20100.sm.gz,1,0.1117,0.8281,0,0.0601,432,0.4844,649
FolioSuite/Sokoban-Hard/handmade_soko029.lp-30-1707.sm.gz,1,0.1078,0.8395,0,0.0527,237,0.5003,429
FolioSuite/Sokoban-Hard/handmade_soko001.lp-18-10105.sm.gz,1,0.1568,0.7536,0,0.0896,264,0.4711,775
FolioSuite/Sokoban-Hard/handmade_soko042.lp-13-321.sm.gz,1,0.1074,0.8415,0,0.051,510,0.4834,839
FolioSuite/Sokoban-Hard/handmade_soko008.lp-29-1306.sm.gz,1,0.1041,0.8466,0,0.0493,382,0.503,726
FolioSuite/Sokoban-Hard/handmade_soko013.lp-39-16163.sm.gz,1,0.1003,0.8555,0,0.0442,827,0.5109,1779
FolioSuite/Sokoban-Hard/handmade_soko020.lp-28-1933.sm.gz,1,0.1145,0.8257,0,0.0598,909,0.4897,1065
FolioSuite/Sokoban-Hard/handmade_soko031.lp-18-1992.sm.gz,1,0.1299,0.7999,0,0.0703,220,0.4848,366
FolioSuite/Sokoban-Hard/handmade_soko018.lp-19-3046.sm.gz,1,0.1119,0.8279,0,0.0603,424,0.4832,645
FolioSuite/Sokoban-Hard/handmade_soko020.lp-29-710.sm.gz,1,0.1145,0.8257,0,0.0598,412,0.49,511
FolioSuite/Sokoban-Hard/handmade_soko036.lp-18-1640.sm.gz,1,0.1221,0.8105,0,0.0674,665,0.4921,752
FolioSuite/Sokoban-Hard/handmade_soko034.lp-16-5765.sm.gz,1,0.0972,0.8573,0,0.0454,410,0.5003,547
FolioSuite/Sokoban-Hard/handmade_soko043.lp-15-248.sm.gz,1,0.1235,0.8171,0,0.0594,234,0.4942,497
FolioSuite/Sokoban-Hard/handmade_soko043.lp-17-8747.sm.gz,1,0.123,0.8178,0,0.0592,262,0.4961,627
FolioSuite/Sokoban-Hard/handmade_soko031.lp-21-20100.sm.gz,1,0.1298,0.8002,0,0.0701,201,0.4867,434
FolioSuite/Sokoban-Hard/handmade_soko021.lp-18-7747.sm.gz,1,0.1524,0.7614,0,0.0863,299,0.486,572
FolioSuite/Sokoban-Hard/handmade_soko021.lp-16-955.sm.gz,1,0.1524,0.7611,0,0.0865,560,0.4843,1063
FolioSuite/Sokoban-Hard/handmade_soko027.lp-17-859.sm.gz,1,0.1204,0.8145,0,0.0651,555,0.4942,835
FolioSuite/SolitaireBackward/solitare_backward_t38_p39.lp.lp.gz,1,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t26_p27.lp.lp.gz,1,0.1173,0.8776,1,0.0051,115,0.2183,344
FolioSuite/SolitaireBackward/solitare_backward_t36_p37.lp.lp.gz,1,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t34_p35.lp.lp.gz,1,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t32_p33.lp.lp.gz,1,0.1177,0.8778,1,0.0046,?,0.2184,?
FolioSuite/SolitaireBackward/solitare_backward_t37_p38.lp.lp.gz,1,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t15_p16.lp.lp.gz,1,0.1159,0.8768,1,0.0073,152,0.2178,385
FolioSuite/SolitaireBackward/solitare_backward_t18_p19.lp.lp.gz,1,0.1164,0.8771,1,0.0065,115,0.218,344
FolioSuite/SolitaireBackward/solitare_backward_t12_p13.lp.lp.gz,1,0.1151,0.8763,1,0.0086,285,0.2175,634
FolioSuite/SolitaireBackward/solitare_backward_t31_p32.lp.lp.gz,1,0.1176,0.8777,1,0.0047,115,0.2184,344
FolioSuite/SolitaireBackward/solitare_backward_t20_p21.lp.lp.gz,1,0.1167,0.8773,1,0.006,115,0.2181,344
FolioSuite/SolitaireBackward/solitare_backward_t27_p28.lp.lp.gz,1,0.1174,0.8776,1,0.005,115,0.2183,344
FolioSuite/SolitaireBackward/solitare_backward_t28_p29.lp.lp.gz,1,0.1174,0.8776,1,0.0049,115,0.2184,344
FolioSuite/SolitaireBackward/solitare_backward_t5_p6.lp.lp.gz,1,0.1097,0.8734,1,0.0169,3974,0.2153,4765
FolioSuite/SolitaireBackward/solitare_backward_t39_p40.lp.lp.gz,1,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t21_p22.lp.lp.gz,1,0.1168,0.8773,1,0.0059,115,0.2181,344
FolioSuite/SolitaireBackward/solitare_backward_t9_p10.lp.lp.gz,1,0.1138,0.8756,1,0.0106,4282,0.2169,6708
FolioSuite/SolitaireBackward2/t25.dat.lp.gz,1,0.3896,0.5395,1,0.0708,474,0.1714,630
FolioSuite/SolitaireBackward2/t27.3.dat.lp.gz,1,0.3953,0.539,1,0.0657,277,0.1713,693
FolioSuite/SolitaireBackward2/t22.dat.lp.gz,1,0.3798,0.5402,1,0.0799,313,0.1715,569
FolioSuite/SolitaireBackward2/t29.dat.lp.gz,1,0.3994,0.5394,1,0.0612,137,0.1713,258
FolioSuite/SolitaireBackward2/t23.dat.lp.gz,1,0.3837,0.5396,1,0.0766,367,0.1715,1004
FolioSuite/SolitaireForward/solitare_forward_t28.lp.lp.gz,1,0.057,0.9366,1,0.0064,115,0.2183,344
FolioSuite/SolitaireForward/solitare_forward_t45.lp.lp.gz,1,0.055,0.9407,1,0.0043,80,0.2186,374
FolioSuite/SolitaireForward/solitare_forward_t43.lp.lp.gz,1,0.0552,0.9403,1,0.0045,80,0.2186,374
FolioSuite/SolitaireForward/solitare_forward_t21.lp.lp.gz,1,0.0588,0.933,1,0.0082,115,0.2181,344
FolioSuite/SolitaireForward/solitare_forward_t33.lp.lp.gz,1,0.0562,0.9382,1,0.0055,169,0.2184,252
FolioSuite/SolitaireForward/solitare_forward_t15.lp.lp.gz,1,0.0616,0.9273,1,0.0111,97,0.2177,437
FolioSuite/SolitaireForward/solitare_forward_t30.lp.lp.gz,1,0.0567,0.9373,1,0.006,115,0.2184,344
FolioSuite/SolitaireForward/solitare_forward_t11.lp.lp.gz,1,0.0652,0.92,1,0.0148,?,0.2173,?
FolioSuite/SolitaireForward/solitare_forward_t20.lp.lp.gz,1,0.0592,0.9323,1,0.0085,119,0.2181,557
FolioSuite/SolitaireForward/solitare_forward_t40.lp.lp.gz,1,0.0555,0.9398,1,0.0047,80,0.2185,374
FolioSuite/SolitaireForward/solitare_forward_t18.lp.lp.gz,1,0.06,0.9306,1,0.0094,191,0.218,442
FolioSuite/SolitaireForward/solitare_forward_t41.lp.lp.gz,1,0.0554,0.94,1,0.0046,80,0.2186,374
FolioSuite/SolitaireForward/solitare_forward_t26.lp.lp.gz,1,0.0575,0.9358,1,0.0068,115,0.2183,344
FolioSuite/SolitaireForward/solitare_forward_t47.lp.lp.gz,1,0.0549,0.9409,1,0.0042,80,0.2186,374
FolioSuite/SolitaireForward/solitare_forward_t19.lp.lp.gz,1,0.0596,0.9315,1,0.009,133,0.218,?
FolioSuite/SolitaireForward/solitare_forward_t22.lp.lp.gz,1,0.0585,0.9336,1,0.0079,115,0.2181,344
FolioSuite/SolitaireForward/solitare_forward_t36.lp.lp.gz,1,0.0559,0.939,1,0.0052,80,0.2185,374
