@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC

@DATA
robots_1_5_3_30.2,1,0.074297,0.842842,7.285714,7.285714,0.87931
robots_1_5_3_39.8,1,0.082575,0.955198,7.285714,7.285714,0.87931
robots_1_5_3_44.4,1,0.079578,0.914514,7.285714,7.285714,0.87931
robots_1_5_3_44.8,1,0.082575,0.955198,7.285714,7.285714,0.87931
robots_1_5_3_51.2,1,0.074297,0.842842,7.285714,7.285714,0.87931
robots_1_5_3_52.2,1,0.074297,0.842842,7.285714,7.285714,0.87931
robots_1_5_3_52.4,1,0.079578,0.914514,7.285714,7.285714,0.87931
robots_1_5_3_55.8,1,0.082575,0.955198,7.285714,7.285714,0.87931
robots_1_5_3_57.4,1,0.079578,0.914514,7.285714,7.285714,0.87931
robots_1_5_3_62.2,1,0.074297,0.842842,7.285714,7.285714,0.87931
robots_1_5_3_64.8,1,0.082575,0.955198,7.285714,7.285714,0.87931
robots_1_5_3_66.4,1,0.079578,0.914514,7.285714,7.285714,0.87931
robots_1_5_3_70.8,1,0.082575,0.955198,7.285714,7.285714,0.87931
robots_1_5_3_7.2,1,0.074297,0.842842,7.285714,7.285714,0.87931
robots_1_5_3_78.4,1,0.079578,0.914514,7.285714,7.285714,0.87931
robots_1_5_3_80.2,1,0.074297,0.842842,7.285714,7.285714,0.87931
robots_1_5_3_8.8,1,0.082575,0.955198,7.285714,7.285714,0.87931
robots_1_5_3_90.8,1,0.082575,0.955198,7.285714,7.285714,0.87931
robots_1_5_3_91.2,1,0.074297,0.842842,7.285714,7.285714,0.87931
robots_1_5_4_100.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_100.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_100.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_4_17.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_4_1.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_4_22.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_24.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_4_2.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_30.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_31.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_32.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_44.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_46.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_46.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_4_50.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_51.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_52.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_56.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_4_59.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_71.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_73.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_75.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_75.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_4_81.2,1,0.074404,0.842745,7.285714,7.285714,0.87931
robots_1_5_4_87.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_91.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_91.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_4_96.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_4_98.4,1,0.079635,0.914456,7.285714,7.285714,0.87931
robots_1_5_4_99.8,1,0.082605,0.955167,7.285714,7.285714,0.87931
robots_1_5_5_100.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_100.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_100.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
robots_1_5_5_10.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
robots_1_5_5_12.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_12.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
robots_1_5_5_14.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
robots_1_5_5_15.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_24.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_26.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_30.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_31.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_33.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
robots_1_5_5_34.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_38.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_45.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_50.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
robots_1_5_5_56.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_5.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
robots_1_5_5_61.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_62.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_66.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_66.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
robots_1_5_5_75.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_8.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_87.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_93.4,1,0.079693,0.914399,7.285714,7.285714,0.87931
robots_1_5_5_95.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
robots_1_5_5_97.2,1,0.074511,0.842647,7.285714,7.285714,0.87931
robots_1_5_5_99.8,1,0.082635,0.955135,7.285714,7.285714,0.87931
s1196_d3_u-shuffled,1,0.75402,0.286281,1,1,0.5
s1269_d3_s-shuffled,1,0.718054,0.293148,1,1,0.5
s27_d5_u-shuffled,1,0.723849,0.303347,1,1,0.5
s298_d11_s-shuffled,1,0.743357,0.276955,1,1,0.5
s298_d2_s-shuffled,1,0.727177,0.264908,1,1,0.5
s298_d5_s-shuffled,1,0.740204,0.274607,1,1,0.5
s298_d9_s-shuffled,1,0.742816,0.276552,1,1,0.5
s3330_d10_u-shuffled,1,0.732911,0.276658,1,1,0.5
s3330_d4_s-shuffled,1,0.729853,0.271623,1,1,0.5
s386_d12_u-shuffled,1,0.733925,0.282015,1,1,0.5
s499_d15_s-shuffled,1,0.803089,0.283238,1,1,0.5
s499_d4_s-shuffled,1,0.797474,0.280465,1,1,0.5
s510_d12_s-shuffled,1,0.757,0.295664,1,1,0.5
s510_d31_s-shuffled,1,0.758904,0.295867,1,1,0.5
s510_d4_s-shuffled,1,0.749503,0.294861,1,1,0.5
s713_d3_s-shuffled,1,0.734076,0.257507,1,1,0.5
s713_d5_s-shuffled,1,0.740139,0.26419,1,1,0.5
s820_d6_s-shuffled,1,0.763014,0.278082,1,1,0.5
s820_d7_s-shuffled,1,0.763464,0.278338,1,1,0.5
S-adeu-0,1,0.607554,0.243196,2.449393,2.449393,0.710094
S-adeu-1,1,0.603018,0.246007,2.376518,2.376518,0.703837
S-adeu-2,1,0.607554,0.243196,2.449393,2.449393,0.710094
S-adeu-3,1,0.603018,0.246007,2.376518,2.376518,0.703837
S-adeu-4,1,0.606053,0.244126,2.425101,2.425101,0.708038
S-adeu-5,1,0.606053,0.244126,2.425101,2.425101,0.708038
S-adeu-6,1,0.607554,0.243196,2.449393,2.449393,0.710094
S-adeu-7,1,0.603018,0.246007,2.376518,2.376518,0.703837
S-adeu-8,1,0.604541,0.245063,2.40081,2.40081,0.705952
S-adeu-9,1,0.603018,0.246007,2.376518,2.376518,0.703837
S-edau-0,1,0.607554,0.243196,2.449393,2.449393,0.710094
S-edau-1,1,0.603018,0.246007,2.376518,2.376518,0.703837
S-edau-2,1,0.607554,0.243196,2.449393,2.449393,0.710094
S-edau-3,1,0.603018,0.246007,2.376518,2.376518,0.703837
S-edau-4,1,0.606053,0.244126,2.425101,2.425101,0.708038
S-edau-5,1,0.606053,0.244126,2.425101,2.425101,0.708038
S-edau-6,1,0.607554,0.243196,2.449393,2.449393,0.710094
S-edau-7,1,0.603018,0.246007,2.376518,2.376518,0.703837
S-edau-8,1,0.604541,0.245063,2.40081,2.40081,0.705952
S-edau-9,1,0.603018,0.246007,2.376518,2.376518,0.703837
sortnetsort10.AE.stepl.005,1,0.607135,0.171579,1.914894,1.914894,0.656934
sortnetsort10.AE.stepl.012,1,0.607213,0.171677,1.914894,1.914894,0.656934
sortnetsort10.v.stepl.006,1,0.503064,0.202758,1,1,0.5
sortnetsort10.v.stepl.007,1,0.50292,0.202774,1,1,0.5
sortnetsort10.v.stepl.012-shuffled,1,0.502558,0.202813,1,1,0.5
sortnetsort5.AE.stepl.003,1,0.577268,0.220339,1.794872,1.794872,0.642202
sortnetsort5.AE.stepl.005,1,0.577177,0.22042,1.794872,1.794872,0.642202
sortnetsort5.AE.stepl.006,1,0.577154,0.220441,1.794872,1.794872,0.642202
sortnetsort5.AE.stepl.007,1,0.577138,0.220456,1.794872,1.794872,0.642202
sortnetsort5.v.stepl.007-shuffled,1,0.512635,0.244765,1,1,0.5
sortnetsort6.AE.stepl.003,1,0.588422,0.201654,1.84,1.84,0.647887
sortnetsort6.AE.stepl.006,1,0.588442,0.201788,1.84,1.84,0.647887
sortnetsort6.v.stepl.003-shuffled,1,0.510799,0.230022,1,1,0.5
sortnetsort7.AE.stepl.003,1,0.595595,0.189868,1.868852,1.868852,0.651429
sortnetsort7.AE.stepl.005,1,0.595654,0.189984,1.868852,1.868852,0.651429
sortnetsort7.AE.stepl.006,1,0.595669,0.190013,1.868852,1.868852,0.651429
sortnetsort7.AE.stepl.009,1,0.595694,0.190062,1.868852,1.868852,0.651429
sortnetsort7.v.stepl.004-shuffled,1,0.507106,0.220011,1,1,0.5
sortnetsort8.AE.stepl.005,1,0.60066,0.181906,1.888889,1.888889,0.653846
sortnetsort8.AE.stepl.007,1,0.600694,0.181957,1.888889,1.888889,0.653846
sortnetsort8.AE.stepl.009,1,0.600713,0.181985,1.888889,1.888889,0.653846
sortnetsort8.v.stepl.008-shuffled,1,0.504419,0.212753,1,1,0.5
sortnetsort9.AE.stepl.004,1,0.604298,0.175991,1.903614,1.903614,0.655602
sortnetsort9.AE.stepl.005,1,0.60433,0.176034,1.903614,1.903614,0.655602
sortnetsort9.AE.stepl.012,1,0.604406,0.176136,1.903614,1.903614,0.655602
sortnetsort9.v.stepl.006,1,0.503764,0.207141,1,1,0.5
sortnetsort9.v.stepl.012-shuffled,1,0.503179,0.207198,1,1,0.5
ssa7552-159-00-shuffled,1,0.611294,0.048866,0.680016,0.680016,0.404768
ssa7552-159-50-shuffled,1,0.601797,0.057282,0.78975,0.78975,0.441263
ssa7552-159-90-shuffled,1,0.591383,0.066478,0.908667,0.908667,0.476074
ssa7552-160-50-shuffled,1,0.601079,0.055914,0.777394,0.777394,0.437379
stmt1_145_146,1,0.774194,0.294355,1,1,0.5
stmt11_643_645,1,0.718816,0.237844,1,1,0.5
stmt1_20_21,1,0.763441,0.327957,1,1,0.5
stmt124_966_965,1,0.707359,0.238528,1,1,0.5
stmt1_30_31,1,0.755102,0.357143,1,1,0.5
stmt137_903_911,1,0.707028,0.239204,1,1,0.5
stmt1_392_393,1,0.748101,0.248734,1,1,0.5
stmt16_0_1,1,0.720703,0.238281,1,1,0.5
stmt1_629_630,1,0.722106,0.234643,1,1,0.5
stmt16_47_48,1,0.70553,0.221758,1,1,0.5
stmt16_818_819,1,0.72116,0.219512,1,1,0.5
stmt17_143_144,1,0.7306,0.25183,1,1,0.5
stmt17_18_19,1,0.723917,0.256822,1,1,0.5
stmt17_63_70,1,0.705828,0.237013,1,1,0.5
stmt17_63_78,1,0.706562,0.236143,1,1,0.5
stmt17_82_94,1,0.708448,0.233907,1,1,0.5
stmt1_787_788,1,0.733036,0.251028,1,1,0.5
stmt17_99_98,1,0.712604,0.227767,1,1,0.5
stmt1_811_812,1,0.723232,0.209091,1,1,0.5
stmt18_258_260,1,0.706806,0.265052,1,1,0.5
stmt19_125_302,1,0.591227,0.280858,1,1,0.5
stmt19_133_257,1,0.600041,0.286261,1,1,0.5
stmt19_137_313,1,0.592074,0.280639,1,1,0.5
stmt19_142_261,1,0.598974,0.282256,1,1,0.5
stmt19_177_302,1,0.592175,0.280587,1,1,0.5
stmt1_919_920,1,0.7057,0.237296,1,1,0.5
stmt19_214_309,1,0.590988,0.279854,1,1,0.5
stmt19_217_250,1,0.598147,0.284545,1,1,0.5
stmt19_2_180,1,0.584281,0.287852,1,1,0.5
stmt19_261_266,1,0.604367,0.284808,1,1,0.5
stmt19_2_83,1,0.572005,0.291124,1,1,0.5
stmt19_313_318,1,0.591794,0.277415,1,1,0.5
stmt19_313_412,1,0.585603,0.275007,1,1,0.5
stmt19_3_177,1,0.580171,0.286,1,1,0.5
stmt19_3_309,1,0.58945,0.280055,1,1,0.5
stmt19_3_78,1,0.567546,0.287944,1,1,0.5
stmt19_3_83,1,0.568054,0.287785,1,1,0.5
stmt19_66_318,1,0.584929,0.275852,1,1,0.5
stmt19_66_90,1,0.570625,0.279905,1,1,0.5
stmt19_67_83,1,0.567666,0.277705,1,1,0.5
stmt19_79_87,1,0.707986,0.234455,1,1,0.5
stmt19_83_302,1,0.589866,0.280296,1,1,0.5
stmt19_83_90,1,0.571582,0.279656,1,1,0.5
stmt19_90_133,1,0.577794,0.280203,1,1,0.5
stmt21_127_258,1,0.599814,0.286336,1,1,0.5
stmt21_134_418,1,0.575826,0.270206,1,1,0.5
stmt21_143_258,1,0.598664,0.282323,1,1,0.5
stmt21_252_310,1,0.600551,0.284022,1,1,0.5
stmt21_267_310,1,0.597351,0.280815,1,1,0.5
stmt21_310_360,1,0.589741,0.277344,1,1,0.5
stmt21_4_5,1,0.563475,0.295656,1,1,0.5
stmt21_70_258,1,0.598631,0.286366,1,1,0.5
stmt21_71_304,1,0.588803,0.276159,1,1,0.5
stmt21_71_70,1,0.566483,0.277996,1,1,0.5
stmt21_79_314,1,0.590239,0.280225,1,1,0.5
stmt21_79_91,1,0.571182,0.279767,1,1,0.5
stmt22_179_182,1,0.587831,0.284715,1,1,0.5
stmt22_6_80,1,0.571429,0.291317,1,1,0.5
stmt22_92_259,1,0.597966,0.282147,1,1,0.5
stmt23_66_76,1,0.706218,0.23655,1,1,0.5
stmt24_148_149,1,0.773399,0.295567,1,1,0.5
stmt24_292_293,1,0.709022,0.265565,1,1,0.5
stmt24_765_766,1,0.709705,0.238819,1,1,0.5
stmt24_7_8,1,0.810811,0.297297,1,1,0.5
stmt25_52_53,1,0.705691,0.221251,1,1,0.5
stmt25_597_598,1,0.724399,0.252577,1,1,0.5
stmt2_649_723,1,0.720021,0.238758,1,1,0.5
stmt2_649_776,1,0.71979,0.230736,1,1,0.5
stmt27_149_224,1,0.587515,0.284034,1,1,0.5
stmt27_296_297,1,0.711111,0.266049,1,1,0.5
stmt27_93_98,1,0.712209,0.227023,1,1,0.5
stmt28_68_81,1,0.707138,0.23546,1,1,0.5
stmt29_21_275,1,0.599956,0.284816,1,1,0.5
stmt2_976_999,1,0.747292,0.236701,1,1,0.5
stmt31_100_276,1,0.600643,0.284494,1,1,0.5
stmt31_22_23,1,0.572737,0.294118,1,1,0.5
stmt32_122_129,1,0.772152,0.297468,1,1,0.5
stmt32_153_277,1,0.601051,0.284398,1,1,0.5
stmt32_228_277,1,0.597204,0.282569,1,1,0.5
stmt3_639_640,1,0.742358,0.237991,1,1,0.5
stmt37_941_942,1,0.701897,0.233213,1,1,0.5
stmt38_943_942,1,0.70193,0.232862,1,1,0.5
stmt39_34_107,1,0.577586,0.2893,1,1,0.5
stmt3_969_973,1,0.734349,0.225888,1,1,0.5
stmt41_235_286,1,0.594163,0.281347,1,1,0.5
stmt41_262_275,1,0.701987,0.244481,1,1,0.5
stmt41_336_385,1,0.586106,0.274905,1,1,0.5
stmt41_36_37,1,0.568352,0.291354,1,1,0.5
stmt44_107_108,1,0.76,0.31,1,1,0.5
stmt44_107_113,1,0.767442,0.302326,1,1,0.5
stmt44_252_301,1,0.705137,0.264843,1,1,0.5
stmt44_40_162,1,0.581043,0.287336,1,1,0.5
stmt44_40_41,1,0.566975,0.290123,1,1,0.5
stmt44_554_604,1,0.721764,0.251345,1,1,0.5
stmt46_163_289,1,0.595545,0.282206,1,1,0.5
stmt47_239_290,1,0.592483,0.280688,1,1,0.5
stmt50_167_293,1,0.593279,0.28143,1,1,0.5
stmt52_117_295,1,0.592634,0.281454,1,1,0.5
stmt52_295_394,1,0.586609,0.275966,1,1,0.5
stmt52_54_55,1,0.563943,0.288928,1,1,0.5
stmt53_208_245,1,0.581953,0.281635,1,1,0.5
stmt5_731_730,1,0.706479,0.236668,1,1,0.5
stmt6_13_14,1,0.789474,0.381579,1,1,0.5
stmt70_191_213,1,0.702186,0.26571,1,1,0.5
stmt70_495_501,1,0.720407,0.251634,1,1,0.5
stmt72_696_721,1,0.706188,0.238425,1,1,0.5
stmt7_33_34,1,0.632705,0.283615,1,1,0.5
stmt82_224_225,1,0.704981,0.266284,1,1,0.5
stmt85_64_122,1,0.575474,0.287737,1,1,0.5
stmt86_889_890,1,0.707958,0.232265,1,1,0.5
stmt9_350_351,1,0.744122,0.242739,1,1,0.5
stmt9_445_446,1,0.75632,0.262386,1,1,0.5
szymanski-10-s-shuffled,1,0.795835,0.599054,1.067961,1.067961,0.516432
szymanski-24-s-shuffled,1,0.80258,0.608318,1.08642,1.08642,0.52071
T-adeu-0,1,0.624169,0.216191,1.260938,1.260938,0.557706
T-adeu-1,1,0.619559,0.218843,1.232813,1.232812,0.552134
T-adeu-2,1,0.624169,0.216191,1.278922,1.278922,0.561196
T-adeu-3,1,0.619559,0.218843,1.232813,1.232812,0.552134
T-adeu-4,1,0.622645,0.217068,1.269414,1.269414,0.559358
T-adeu-5,1,0.622645,0.217068,1.251563,1.251563,0.555864
T-adeu-6,1,0.624169,0.216191,1.278922,1.278922,0.561196
T-adeu-7,1,0.619559,0.218843,1.287113,1.287113,0.562767
T-adeu-8,1,0.621108,0.217952,1.259905,1.259905,0.557504
T-adeu-9,1,0.619559,0.218843,1.268489,1.268489,0.559178
T-edau-0,1,0.624169,0.216191,1.260938,1.260938,0.557706
T-edau-1,1,0.619559,0.218843,1.232813,1.232812,0.552134
T-edau-2,1,0.624169,0.216191,1.278922,1.278922,0.561196
T-edau-3,1,0.619559,0.218843,1.232813,1.232812,0.552134
T-edau-4,1,0.622645,0.217068,1.269414,1.269414,0.559358
T-edau-5,1,0.622645,0.217068,1.251563,1.251563,0.555864
T-edau-6,1,0.624169,0.216191,1.278922,1.278922,0.561196
T-edau-7,1,0.619559,0.218843,1.287113,1.287113,0.562767
T-edau-8,1,0.621108,0.217952,1.259905,1.259905,0.557504
T-edau-9,1,0.619559,0.218843,1.268489,1.268489,0.559178
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.618197,0.253118,1,1,0.5
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.629285,0.244486,1,1,0.5
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.616378,0.251615,1,1,0.5
test1_quant2,1,0.471933,0.628378,1,1,0.5
test1_quant3,1,0.462348,0.647368,1,1,0.5
test1_quant_squaring2,1,0.471933,0.628378,1,1,0.5
test1_quant_squaring3,1,0.455902,0.659483,1,1,0.5
test3_quant2-shuffled,1,0.482115,0.581649,1,1,0.5
test3_quant4,1,0.465872,0.621885,1,1,0.5
test3_quant_squaring4,1,0.455528,0.643392,1,1,0.5
test4_quant2,1,0.506912,0.544931,1,1,0.5
test4_quant4,1,0.48505,0.592193,1,1,0.5
test4_quant_squaring2,1,0.506912,0.544931,1,1,0.5
test4_quant_squaring4,1,0.471429,0.618831,1,1,0.5
test5_quant5-shuffled,1,0.42933,0.701382,1,1,0.5
test5_quant_squaring5-shuffled,1,0.426942,0.705631,1,1,0.5
texas.ifetch1^4.E-f4-shuffled,1,0.54622,0.333295,1,1,0.5
texas.ifetch1^9.E-f4-shuffled,1,0.548504,0.333293,1,1,0.5
TOILET10.1.iv.20-shuffled,1,0.452341,0.20262,1.666667,1.666667,0.625
TOILET16.1.iv.32-shuffled,1,0.384852,0.171138,1,1,0.5
TOILET7.1.iv.13-shuffled,1,0.496311,0.226023,1.333333,1.333333,0.571429
TOILET7.1.iv.14-shuffled,1,0.497512,0.224502,1.333333,1.333333,0.571429
toilet_a_02_01.2-shuffled,1,0.641026,0.307692,2,2,0.666667
toilet_a_02_10.2-shuffled,1,0.237745,0.073529,2,2,0.666667
toilet_a_04_10.2-shuffled,1,0.173378,0.098434,1.142857,1.142857,0.533333
toilet_a_06_01.4-shuffled,1,0.226502,0.647149,1.032258,1.032258,0.507937
toilet_a_06_10.2-shuffled,1,0.12355,0.237819,1.032258,1.032258,0.507937
toilet_a_08_01.4-shuffled,1,0.079457,0.862083,1.007874,1.007874,0.501961
toilet_a_08_10.2-shuffled,1,0.068125,0.52187,1.007874,1.007874,0.501961
toilet_a_10_01.11-shuffled,1,0.057647,0.885894,1.001957,1.001957,0.500489
toilet_a_10_01.5-shuffled,1,0.027701,0.946432,1.001957,1.001957,0.500489
toilet_a_10_10.2-shuffled,1,0.025623,0.799844,1.001957,1.001957,0.500489
toilet_c_02_01.2-shuffled,1,0.621622,0.162162,1,1,0.5
toilet_c_04_01.4-shuffled,1,0.518919,0.248649,1,1,0.5
toilet_c_04_10.2-shuffled,1,0.176471,0.051765,1,1,0.5
toilet_c_06_01.5-shuffled,1,0.46114,0.238342,1.571429,1.571429,0.611111
toilet_c_06_10.2-shuffled,1,0.148336,0.049204,1.571429,1.571429,0.611111
toilet_c_08_01.13-shuffled,1,0.438056,0.19165,1,1,0.5
toilet_c_08_01.16-shuffled,1,0.441291,0.185865,1,1,0.5
toilet_c_08_01.4-shuffled,1,0.399558,0.260486,1,1,0.5
toilet_c_08_05.10-shuffled,1,0.23723,0.060166,1,1,0.5
toilet_c_08_05.6-shuffled,1,0.229604,0.066781,1,1,0.5
toilet_c_08_05.7-shuffled,1,0.232368,0.064384,1,1,0.5
toilet_c_08_05.8-shuffled,1,0.234411,0.062611,1,1,0.5
toilet_c_08_05.9-shuffled,1,0.235983,0.061247,1,1,0.5
toilet_c_08_10.2-shuffled,1,0.129371,0.04995,1,1,0.5
toilet_c_10_01.11-shuffled,1,0.39916,0.192077,1.666667,1.666667,0.625
toilet_c_10_01.15-shuffled,1,0.405393,0.180371,1.666667,1.666667,0.625
toilet_c_10_01.20-shuffled,1,0.409711,0.172265,1.666667,1.666667,0.625
toilet_c_10_01.4-shuffled,1,0.359551,0.266453,1.666667,1.666667,0.625
toilet_c_10_05.11-shuffled,1,0.21619,0.054422,1.666667,1.666667,0.625
toilet_c_10_05.12-shuffled,1,0.21705,0.053516,1.666667,1.666667,0.625
toilet_c_10_05.7-shuffled,1,0.210195,0.060738,1.666667,1.666667,0.625
toilet_c_10_05.9-shuffled,1,0.21388,0.056856,1.666667,1.666667,0.625
toilet_c_10_10.2-shuffled,1,0.115867,0.051661,1.666667,1.666667,0.625
toilet_g_02_01.2-shuffled,1,0.772727,0.181818,1,1,0.5
toilet_g_04_01.2-shuffled,1,0.653846,0.461538,1,1,0.5
toilet_g_08_01.2-shuffled,1,0.492647,0.588235,1,1,0.5
toilet_g_20_01.2-shuffled,1,0.284483,0.758621,1.5,1.5,0.6
uclid-pipe2,1,0.735711,0.30388,1,1,0.5
uclid-pipe3a,1,0.739515,0.307372,1,1,0.5
Umbrella_tbm_05.tex.module.000011,1,0.49566,0.506556,2.540284,2.540284,0.717537
Umbrella_tbm_05.tex.module.000015,1,0.495334,0.506906,2.548077,2.548077,0.718157
Umbrella_tbm_05.tex.module.000025,1,0.493222,0.509171,2.47,2.47,0.711816
Umbrella_tbm_05.tex.module.000030,1,0.491228,0.511308,2.367347,2.367347,0.70303
Umbrella_tbm_05.tex.module.000039,1,0.488494,0.51424,2.217617,2.217617,0.689211
Umbrella_tbm_05.tex.module.000043,1,0.486422,0.516462,2.148936,2.148936,0.682432
Umbrella_tbm_05.tex.module.000053,1,0.482849,0.520293,2.010929,2.010929,0.667877
Umbrella_tbm_05.tex.module.000064,1,0.474311,0.529449,1.725714,1.725714,0.633124
Umbrella_tbm_05.tex.module.000065,1,0.473365,0.530463,1.72093,1.72093,0.632479
Umbrella_tbm_05.tex.module.000079,1,0.47031,0.533738,1.684848,1.684848,0.62754
Umbrella_tbm_05.tex.module.000088,1,0.471777,0.532404,1.716981,1.716981,0.631944
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.244434,0.757921,1.953488,1.953488,0.661417
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.244434,0.757921,1.953488,1.953488,0.661417
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.246208,0.756141,1.953795,1.953795,0.661453
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.245026,0.757326,1.950331,1.950331,0.661055
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.243246,0.759112,1.95,1.95,0.661017
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.24384,0.758516,1.946844,1.946844,0.660654
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.244434,0.757921,1.943709,1.943709,0.660292
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.244434,0.757921,1.953488,1.953488,0.661417
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.24384,0.758516,1.946844,1.946844,0.660654
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.24384,0.758516,1.946844,1.946844,0.660654
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.244434,0.757921,1.953488,1.953488,0.661417
Umbrella_tbm_21.tex.module.000024,1,0.486379,0.516592,2.425926,2.425926,0.708108
Umbrella_tbm_21.tex.module.000029,1,0.484613,0.51849,2.358491,2.358491,0.702247
Umbrella_tbm_21.tex.module.000044,1,0.478235,0.525343,2.14,2.14,0.681529
Umbrella_tbm_21.tex.module.000049,1,0.478235,0.525343,2.14,2.14,0.681529
Umbrella_tbm_21.tex.module.000056,1,0.477404,0.526236,2.114094,2.114094,0.678879
Umbrella_tbm_21.tex.module.000069,1,0.479482,0.524221,2.122449,2.122449,0.679739
Umbrella_tbm_21.tex.module.000079,1,0.478357,0.525434,2.111111,2.111111,0.678571
Umbrella_tbm_21.tex.module.000129,1,0.477774,0.526063,2.097902,2.097902,0.677201
Umbrella_tbm_21.tex.module.000134,1,0.476565,0.527368,2.056338,2.056338,0.672811
