@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S520696524-059.cnf,1,407,175,155,148.0095,138,126,115,95,0.0078,0.5554,0.439,31.0469,8328,32.234,8400,31.9187
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S7007454-009.cnf,1,362,195,159,154.3478,140,131,121,107,0.0079,0.5597,0.4193,31.136,8348,32.541,8400,32.3769
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1575802003-16-SAT.cnf,1,2771,1844,1185,1087.1818,894,727,720,648,0.0148,0.6905,0.5042,26.6385,4135,29.9255,4234,28.5963
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,18,10,8,6.3195,6,4,3,2,0.0007,0.6832,0.2813,59.875,104287,77.514,105000,72.7778
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,12,8,6,4.4762,4,2,2,1,0.0005,0.2641,0.278,69.2857,145991,95.7541,147000,81.6
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S287388441-16.cnf,1,27,18,15,12.4214,12,9,7,5,0.0014,0.5703,0.3103,52.8125,54254,60.9512,54600,60.0667
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1546885609-031.cnf,1,4012,4012,3934,3888.625,3870,3853,3841,3841,0.0249,0,0.5495,26.0271,1927,26.7319,1955,26.4452
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S805234188-084.cnf,1,85,47,41,37.5946,36,31,28,19,0.0192,0,0.5888,54.7188,22000,59.0195,22000,58.5833
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1811295114-056.cnf,1,23,13,10,8.6121,8,6,5,3,0.0011,0.4402,0.2794,55.5556,75129,66.7658,75600,63.6
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1299934729-015.cnf,1,4530,4530,4467,4434.5,4421,4404,4373,4373,0.0111,0,0.7608,26.7786,6675,27.0477,6675,27.1383
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,143,104,91,82.4773,78,69,62,59,0.0117,0.2134,0.7012,56.5102,34000,58.7506,34000,58.4944
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,4005,4005,3967,3825,3798,3761,3735,3735,0.0249,0,0.5561,30.7103,2531,32.0945,2556,31.7773
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S2124311399-085.cnf,1,98,63,55,49.2542,47,42,38,32,0.0227,0,0.5947,52.0612,18000,55.0078,18000,55.3659
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1059928571-06.cnf,1,113,75,64,59.3939,58,51,45,31,0.0243,0,0.6017,49.38,16000,52.2976,16000,52.1228
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1922669300-13.cnf,1,122,72,64,58.513,57,50,45,36,0.0244,0,0.6149,50.0179,16000,52.5879,16000,52.1154
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S852794659-023.cnf,1,4428,4428,4406,4329.125,4318,4290,4275,4275,0.0464,0.6824,0.7196,21.2943,1917,21.5066,1917,21.5163
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S923582293-10-UNSAT.cnf,1,1919,1692,1499,1184.4375,1116,970,743,680,0.0093,0.082,0.4355,28.9133,5944,32.2953,6327,31.9431
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1806915801-08.SAT.shuffled.cnf,1,4068,4068,4038,3996.75,4015,3994,3916,3916,0.032,0,0.6173,21.0911,1498,21.9922,1533,22.0057
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1093254405-20.SAT.shuffled.cnf,1,4582,4582,4543,4503.8333,4495,4466,4448,4448,0.011,0,0.7602,22.5241,5340,22.6618,5340,22.7511
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,4519,4519,4442,4391.6,4345,4344,4308,4308,0.0111,0,0.7609,28.3871,7120,28.4698,7120,28.4302
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S179172230-011.cnf,1,4332,4332,4306,4224.125,4200,4192,4161,4161,0.0466,0.2237,0.7159,26.2011,2556,26.7501,2556,26.8113
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S956671877-054.cnf,1,3951,3951,3918,3852.625,3878,3809,3774,3774,0.0259,0.0458,0.5786,28.6009,2203,29.3128,2210,29.0949
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1568322528-08-SAT.cnf,1,3775,3775,3269,3194.2,3175,3094,2658,2658,0.0117,0.7053,0.4652,40.6506,7976,42.3384,9344,40.7955
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,3906,3906,3853,3801.6667,3807,3773,3634,3634,0.0232,0.0245,0.5438,29.1799,2323,29.991,2343,29.4887
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1753083943-04.cnf,1,17,14,11,8.6,8,6,5,3,0.001,0.5057,0.2791,61.4286,79290,69.1942,79800,69.4286
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,3623,3244,2498,1478.3889,867,717,626,613,0.0177,0.1538,0.5068,26.9359,3397,31.9072,3408,29.2803
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,14,7,6,4.7178,4,3,2,2,0.0006,0.445,0.2556,60.5,125173,80.5237,126000,75.8
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,4408,4408,4350,4290.625,4276,4256,4209,4209,0.0465,0.5956,0.7233,23.0751,2130,23.6558,2130,23.4317
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,4029,4029,4029,3852.5,3910,3785,3686,3686,0.0117,0,0.7318,56.5836,17000,57.227,17000,57.6476
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,3676,3676,3571,3530.3333,3540,3507,3362,3362,0.0186,0.0838,0.5131,36.4976,3167,37.3757,3195,36.5944
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,4100,4100,4097,4000.5,3998,3953,3903,3903,0.0434,0,0.6174,22.0342,1519,22.2284,1530,22.1322
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,4117,4117,4052,3934.125,3925,3839,3810,3810,0.0275,0.0417,0.5868,24.6996,1855,25.6255,1870,25.3796
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S657313757-16.cnf,1,39,24,20,17.4412,16,14,12,8,0.0016,0.0422,0.3166,47.0455,41760,53.7585,42000,52.7647
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2108627398-03-UNSAT.cnf,1,1388,1346,1309,1052.9333,1051,805,790,760,0.0095,0.2863,0.4449,27.2932,6958,30.8143,7478,29.9819
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1383380994-043.SATISFIABLE.cnf,1,4068,4068,4039,3864,3820,3742,3718,3718,0.0208,0,0.5377,30.7386,2544,32.1991,2556,32.4657
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1568197186-18-SAT.cnf,1,1270,1074,682,625.0833,531,481,439,409,0.0055,0.5098,0.431,27.3657,12448,30.325,14684,28.7264
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf,1,4033,4033,4033,3851.25,3894,3761,3717,3717,0.0117,0,0.7448,57.3959,17000,57.5395,17000,58.1039
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,4062,4062,3855,3785.75,3759,3734,3575,3575,0.0244,0,0.5374,29.9968,2539,32.0968,2556,31.2094
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1736865558-13.SAT.shuffled.cnf,1,4037,4037,4021,3863.125,3873,3770,3701,3701,0.0264,0,0.5481,27.0395,2121,28.5936,2130,27.8827
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S499481065-10-SAT.cnf,1,3168,3168,3036,2424,2813,1731,1314,1314,0.0052,0.5202,0.3803,40.6482,12525,46.4748,14684,49.1015
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,724,290,218,216.4722,191,173,152,139,0.0117,0,0.7313,47.5987,21250,48.9624,21250,48.662
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,4584,4584,4512,4449.6,4396,4381,4375,4375,0.0111,0,0.7658,25.7959,6230,25.8015,6230,25.856
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2119656249-086.cnf,1,4348,4348,4321,4259,4260,4218,4199,4199,0.0465,0.3834,0.7036,24.7873,2343,25.0699,2343,25.4214
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,4444,4444,4444,4210.75,4285,4057,4057,4057,0.0117,0,0.7307,46.4508,12750,46.7527,12750,46.5937
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,4520,4520,4421,4380.4,4364,4302,4295,4295,0.0111,0,0.7485,31.0692,8010,31.318,8010,31.3078
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,151,98,87,81.6667,78,71,64,54,0.0117,0.1683,0.7087,55.2824,34000,57.5766,34000,57.5341
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S149116968-021.cnf,1,3974,3974,3931,3890.375,3925,3865,3784,3784,0.0236,0,0.5261,27.547,2203,28.2974,2210,28.0481
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1,23,13,10,7.7901,7,5,4,2,0.0011,0.5466,0.2627,55.2222,83418,68.06,84000,65.4667
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1955740096-08.cnf,1,2321,838,449,514.6,344,292,256,227,0.0117,0,0.7441,47.0464,18700,49.5035,18700,48.4268
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,1767,1470,933,944.1667,888,749,678,623,0.0105,0.0568,0.4477,27.7312,5976,30.7016,6327,29.8053
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,4534,4534,4460,4367.8,4297,4287,4261,4261,0.0111,0,0.7505,30.8852,8010,31.3654,8010,31.5993
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1907907390-05.SAT.shuffled.cnf,1,4569,4569,4523,4474.6,4432,4427,4422,4422,0.0111,0,0.7581,25.8894,6230,25.9271,6230,25.9286
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,23,18,12,10.4908,9,8,6,3,0.0014,0.3985,0.2825,52.125,66707,63.9216,67200,63
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,82,54,47,42.6,41,36,32,27,0.0202,0,0.5785,52.8868,20000,57.1981,20000,57.1385
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,3907,3907,3878,3732,3713,3665,3578,3578,0.0178,0.0502,0.5212,34.2712,2970,35.8385,2982,35.1636
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,37,22,20,17.5789,17,14,12,10,0.013,0,0.553,67.9474,40000,75.4802,40000,75
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,12,6,5,3.8913,4,3,2,1,0.0005,0.2573,0.269,66.6667,145968,92.5084,147000,86
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,114,56,49,45.4266,43,37,34,26,0.0033,0,0.3399,38.3191,20886,41.9619,21000,41.2059
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,148,76,66,59.7895,57,49,44,27,0.0038,0.0067,0.3661,36.1111,16664,39.0486,16800,38.3864
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1846251911-07.SAT.shuffled.cnf,1,4632,4632,4486,4492.6667,4484,4444,4439,4439,0.011,0,0.7635,22.4585,5340,22.6655,5340,22.7144
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,4543,4543,4497,4434.5,4412,4395,4358,4358,0.0111,0,0.7605,25.5163,6230,25.6534,6230,25.6351
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,37,24,19,17.2857,16,14,12,7,0.0017,0.0294,0.3092,46.7143,41735,53.0143,42000,51.2778
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,4385,4385,4361,4299.5714,4293,4247,4240,4240,0.0465,0.6048,0.711,23.0606,2130,23.5122,2130,23.5258
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,4102,4102,4012,3946,3936,3890,3872,3872,0.0258,0,0.5882,25.274,1902,26.371,1917,25.4432
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,4286,4286,4259,4164.125,4154,4114,4104,4104,0.046,0,0.6967,31.2807,3195,31.8514,3195,32.2031
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,4579,4579,4471,4457,4428,4424,4383,4383,0.0111,0,0.7633,25.4581,6230,25.6476,6230,25.7565
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,75,48,44,38.6916,38,32,29,24,0.0194,0,0.6025,54.8409,22000,59.6966,22000,59.1935
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,4010,4010,3997,3859.75,3827,3790,3753,3753,0.0214,0.0245,0.557,28.4809,2332,30.0599,2343,29.3643
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,4539,4539,4501,4431.6,4389,4375,4354,4354,0.0111,0,0.7555,26.9275,6675,27.0692,6675,26.9609
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,4054,4054,3895,3855.1667,3863,3737,3721,3721,0.0206,0.61,0.5534,31.7712,2867,32.8572,2931,32.9807
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,1101,1096,949,788.8571,742,608,566,564,0.0082,0.6895,0.4092,25.864,10290,30.1799,12014,29.4703
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,7,6,4,2.8222,3,1,1,1,0.0004,0,0.2412,71.75,208521,105.8276,210000,98
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,4052,4052,3987,3840.875,3839,3760,3670,3670,0.024,0.0245,0.5912,29.5488,2334,30.9082,2343,30.3755
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,4505,4505,4498,4429.875,4422,4410,4370,4370,0.0463,0.6086,0.7364,18.6175,1597,18.8277,1597,18.7867
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,4519,4519,4409,4374,4337,4335,4270,4270,0.0111,0,0.7445,30.9739,8010,31.2559,8010,31.3073
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,309,160,141,137.7111,130,124,110,94,0.0117,0.0402,0.7062,50.064,25500,51.7892,25500,51.3095
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,4613,4613,4542,4508.1667,4507,4453,4444,4444,0.011,0,0.7664,22.623,5340,22.7681,5340,22.7723
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S295096144-05.cnf,1,29,18,14,12.5046,12,9,7,5,0.0013,0.0868,0.3024,49.3846,54272,58.1733,54600,57
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,4000,4000,3962,3865.75,3913,3793,3733,3733,0.03,0,0.5838,25.2594,1900,25.8049,1912,25.7119
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1684547485-073.cnf,1,4041,4041,4034,3971.4286,3988,3883,3882,3882,0.0381,0,0.6249,22.1035,1522,22.9852,1530,22.509
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,3984,3984,3953,3864.625,3890,3780,3748,3748,0.0318,0,0.5742,25.3857,1856,25.8002,1870,25.9586
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,123,86,70,64.4896,61,56,51,37,0.0255,0,0.6105,49.5357,15000,51.714,15000,51.4364
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,57,42,37,32.2286,31,27,23,19,0.017,0,0.5662,56.973,25000,61.8597,25000,61.3611
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1047920973-05.SAT.shuffled.cnf,1,4445,4445,4376,4324,4307,4290,4275,4275,0.0465,0.6216,0.7045,23.1918,2130,23.4921,2130,23.4835
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S2109173872-19.SAT.shuffled.cnf,1,4042,4042,4037,3997,4021,4000,3912,3912,0.0349,0,0.6433,21.69,1518,22.6674,1533,22.182
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,4546,4546,4486,4452.6,4429,4409,4393,4393,0.0111,0,0.7562,25.6028,6230,25.8968,6230,25.8591
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1263695887-042.cnf,1,4132,4132,4056,3909.1429,3853,3828,3787,3787,0.0312,0,0.5702,24.9464,1861,26.7096,1870,25.6401
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,3932,3932,3865,3827,3845,3788,3705,3705,0.0117,0,0.7715,56.9797,17000,57.5133,17000,57.6211
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1971658345-089.cnf,1,4395,4395,4355,4263.75,4241,4229,4200,4200,0.0465,0.3271,0.6998,24.2643,2343,24.9461,2343,25.0767
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,16,9,7,5.7349,5,4,3,1,0.0008,0.6787,0.2711,55.3,104285,74.689,105000,71.8571
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,187,112,95,90.1616,85,78,73,64,0.0315,0,0.6176,44.6351,12000,46.6092,12000,46.8202
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,4034,4034,4016,3866.625,3843,3817,3743,3743,0.0245,0,0.5463,27.5985,2200,28.8031,2210,28.1101
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,4568,4568,4532,4470.8,4436,4427,4391,4391,0.0111,0,0.7612,24.2169,5785,24.3172,5785,24.3569
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,4370,4370,4273,4162,4117,4085,4072,4072,0.0463,0,0.6941,30.5818,3195,31.6145,3195,31.8568
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3497,3212,2509,1503.15,1089,884,792,665,0.0198,0.0849,0.5273,29.1796,3383,32.6163,3408,31.3863
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,100,58,48,44.5693,41,37,33,22,0.0033,0,0.34,39.4516,20877,42.5032,21000,42.2182
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,4343,4343,4273,4215.25,4199,4170,4162,4162,0.0466,0.1139,0.6909,27.1194,2662,27.7844,2662,27.8944
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,3933,3933,3931,3834.4286,3834,3752,3745,3745,0.0244,0,0.5425,28.8143,2333,30.6014,2343,29.2537
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,4054,4054,3934,3829.4286,3806,3714,3665,3665,0.0241,0.0257,0.568,27.9525,2200,30.1306,2210,29.1474
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,37,27,21,18.3223,17,14,12,8,0.0022,0.1223,0.3107,47.2857,41729,54.246,42000,52.8462
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,4443,4443,4345,4238.125,4214,4190,4109,4109,0.0466,0.1998,0.6994,26.4205,2556,26.749,2556,26.7551
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,4137,4137,4104,4042.6667,4058,3985,3944,3944,0.0314,0,0.6239,21.2097,1495,22.1397,1530,22.3078
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,4014,4014,3936,3835.5,3802,3783,3746,3746,0.0258,0,0.5347,28.3546,2289,29.2497,2295,28.874
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,3999,3999,3959,3851.5,3849,3794,3730,3730,0.0205,0,0.5443,28.6888,2337,30.3377,2343,29.7272
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,352,161,151,138.2273,128,116,107,101,0.0117,0,0.7362,49.8189,25500,51.7292,25500,51.2639
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S183991542-09-SAT.cnf,1,1709,1134,784,749.5417,682,603,538,502,0.0104,0.6676,0.4769,27.5953,6950,29.7704,7478,28.8889
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,4060,4060,3938,3883.25,3858,3848,3791,3791,0.0255,0,0.5649,28.0428,2117,29.4802,2130,28.698
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,4056,4056,3946,3940,3941,3911,3894,3894,0.0343,0.0358,0.6071,21.6382,1485,21.9817,1491,21.9556
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S361865778-09-SAT.cnf,1,2985,2341,2110,1696.2667,1519,1305,1127,1083,0.0148,0.691,0.5689,29.6013,3504,32.9352,3582,32.5069
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,4381,4381,4381,4146.25,4199,4030,3975,3975,0.0117,0,0.7357,48.0974,13600,49.0494,13600,49.8952
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,82,50,42,38.2523,36,32,28,24,0.0195,0,0.5794,55.3929,22000,58.915,22000,58.359
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf,1,4161,4161,4161,4001.5,4156,3876,3813,3813,0.0117,0,0.7299,56.6385,17000,57.0692,17000,57.64
