@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC

@DATA
acad/allIntervalSeries/series-18.xml,1,100,0,?,0.897436,0,?,0.923077,0.337546,0.369758,3.335291,?,0.25068,?,?,0.6,0.003394
acad/allIntervalSeries/series-60.xml,1,100,0,0,0.96748,0,0.318436,0.977528,0.359234,0.414119,-512,-512,-1,-1,0.006734,0,-1
acad/allIntervalSeries/series-45.xml,1,100,0,0,0.956989,0,0.313433,0.969925,0.356153,0.406564,-512,-512,-1,-1,0.009008,0,-1
acad/allIntervalSeries/series-10.xml,1,?,0,?,0.826087,?,?,0.857143,0.320513,0.324583,3.323547,?,0.290889,?,?,0.6,0.011839
acad/allIntervalSeries/series-80.xml,1,100,0,?,0.97546,0,?,0.983193,0.361704,0.419567,-512,?,-1,?,?,0,-1
acad/allIntervalSeries/series-5.xml,1,?,0,?,0.692308,?,?,0.692308,0.321093,0.238239,3.139709,?,0.343205,?,?,0.6,0.051282
acad/allIntervalSeries/series-11.xml,1,?,0,?,0.84,?,?,0.870968,0.323941,0.332124,3.321573,?,0.284136,?,?,0.6,0.009658
acad/allIntervalSeries/series-30.xml,1,?,0,?,0.936508,?,?,0.954545,0.348684,0.394622,-512,?,-1,?,?,0,-1
acad/allIntervalSeries/series-8.xml,1,?,0,?,0.789474,?,?,0.818182,0.313512,0.300725,3.308692,?,0.307183,?,?,0.6,0.019175
acad/pigeons_glb/pigeons-7_ext.xml,1,?,1,?,0.25,?,?,0.25,0.25,0,0.941403,?,0.194146,?,?,0.285714,0.026316
acad/pigeons_glb/pigeons-5_ext.xml,1,?,1,?,0.2,?,?,0.2,0.2,0,0.994924,?,0.258442,?,?,0.4,0.071429
acad/pigeons_glb/pigeons-18_ext.xml,1,?,1,0.882353,0.2,?,0.784314,0.306122,0.042303,0.040514,1.259916,-512,0.092631,-1,0.055556,0.428571,0.003638
acad/pigeons_glb/pigeons-45_ext.xml,1,?,1,0.954545,0.022222,?,0.912121,0.323077,0.014703,0.010103,-512,-512,-1,-1,0.022222,0,-1
acad/pigeons_glb/pigeons-14_ext.xml,1,?,1,0.846154,0.2,?,0.725275,0.297297,0.053424,0.045829,1.352464,0.647396,0.119605,0.022288,0.071429,0.428571,0.00631
acad/pigeons_glb/pigeons-9_ext.xml,1,?,1,?,0.111111,?,?,0.272727,0.075915,0.042739,1.788783,?,0.179206,?,?,0.5,0.01717
acad/pigeons_glb/pigeons-25_ext.xml,1,?,1,0.916667,0.04,?,0.843333,0.314286,0.026356,0.017643,1.006166,-512,0.064852,-1,0.04,0.428571,0.001799
acad/pigeons_glb/pigeons-40_ext.xml,1,?,1,?,0.2,?,?,0.321739,0.019493,0.02674,-512,?,-1,?,?,0,-1
acad/pigeons_glb/pigeons-35_ext.xml,1,?,1,?,0.028571,?,?,0.32,0.018837,0.012845,-512,?,-1,?,?,0,-1
acad/pigeons_glb/pigeons-20_ext.xml,1,?,1,?,0.2,?,?,0.309091,0.038071,0.038404,1.115718,?,0.082961,?,?,0.428571,0.002899
acad/pigeons_glb/pigeons-30_ext.xml,1,?,1,?,0.2,?,?,0.317647,0.025815,0.031099,0.909245,?,0.053554,?,?,0.428571,0.001226
acad/pigeons_glb/pigeons-11_ext.xml,1,?,1,0.8,0.090909,?,0.654545,0.285714,0.060169,0.036402,1.542141,0.656094,0.148672,0.031186,0.090909,0.447619,0.0108
acad/pigeons_glb/pigeons-13_ext.xml,1,?,1,?,0.076923,?,?,0.294118,0.050864,0.031728,1.454776,?,0.12703,?,?,0.428571,0.007415
acad/pigeons_glb/pigeons-50_ext.xml,1,?,1,0.959184,0.2,?,0.920816,0.324138,0.015668,0.023789,-512,-512,-1,-1,0.02,0,-1
acad/pigeons_glb/pigeons-10_ext.xml,1,?,1,0.777778,0.2,?,0.622222,0.28,0.073794,0.052858,1.657177,0.660879,0.164728,0.035817,0.1,0.428571,0.013525
acad/pigeons_glb/pigeons-6_ext.xml,1,?,1,?,0.230769,?,?,0.230769,0.230769,0,0.968196,?,0.221732,?,?,0.333333,0.040816
acad/pigeons_glb/pigeons-15_ext.xml,1,?,1,?,0.066667,?,?,0.3,0.044073,0.028059,1.369454,?,0.110406,?,?,0.428571,0.005403
acad/pigeons_glb/pigeons-8_ext.xml,1,?,1,?,0.2,?,?,0.263158,0.090462,0.056159,1.664428,?,0.202198,?,?,0.533333,0.02297
acad/pigeons_glb/pigeons-12_ext.xml,1,?,1,0.818182,0.2,?,0.681818,0.290323,0.06255,0.049141,1.590855,0.652455,0.138955,0.027563,0.083333,0.428571,0.008909
acad/schurrLemma/lemma-100-9-mod.xml,1,?,1,?,0.326531,?,?,0.344371,0.150197,0.103755,-512,?,-1,?,?,0,-1
acad/schurrLemma/lemma-12-9-mod.xml,1,?,1,?,0.333333,?,?,0.421053,0.161191,0.097502,2.201716,?,0.128127,?,?,0.428571,0.006588
acad/schurrLemma/lemma-15-9-mod.xml,1,?,1,0.777778,0.333333,?,0.674074,0.404255,0.159111,0.098707,2.107076,2.804713,0.098293,0.027338,0.066667,0.428571,0.005047
acad/schurrLemma/lemma-66-4.xml,1,0,0.333333,?,0.384615,-1,?,0.384615,0.380853,0.013035,-512,?,-1,?,?,0,-1
acad/schurrLemma/lemma-23-3.xml,1,?,0.333333,0,0.4,?,0.076923,0.4,0.389352,0.024423,3.937586,4.469531,0.060889,0.0538,0.009259,0.2,0.02307
acad/schurrLemma/lemma-30-9-mod.xml,1,?,1,0.777778,0.333333,?,0.724138,0.369565,0.154767,0.10197,2.108637,-512,0.043834,-1,0.033333,0.428571,0.002321
acad/schurrLemma/lemma-67-4.xml,1,0,0.333333,0.2,0.384615,-1,0.058824,0.384615,0.380904,0.012958,-512,-512,-1,-1,0.001414,0,-1
acad/schurrLemma/lemma-50-9-mod.xml,1,?,1,0.777778,0.328767,?,0.746032,0.355263,0.152205,0.103009,2.080686,-512,0.024479,-1,0.02,0.428571,0.001354
acad/schurrLemma/lemma-20-9-mod.xml,1,?,1,0.777778,0.333333,?,0.695906,0.387097,0.158095,0.100855,2.194369,-512,0.07064,-1,0.05,0.428571,0.003637
acad/schurrLemma/lemma-24-3.xml,1,?,0.333333,0,0.4,?,0.076923,0.4,0.389744,0.024053,3.990306,4.528879,0.058735,0.052047,0.008547,0.2,0.022053
acad/domino/domino-800-800.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-300-100.xml,1,?,0,0,0.6,?,0.92381,0.980198,0.169008,0.117196,0.996213,-512,0.313063,-1,0.003367,0.466667,0.006386
acad/domino/domino-500-100.xml,1,?,0,0,0.6,?,0.92381,0.980198,0.168972,0.11713,0.986314,-512,0.313249,-1,0.00202,0.466667,0.006386
acad/domino/domino-100-200.xml,1,?,0,0,0.6,?,0.960976,0.99005,0.168029,0.117909,1.025743,-512,0.312378,-1,0.010049,0.466667,0.003201
acad/domino/domino-800-300.xml,1,?,?,?,0.6,?,?,?,0.16744,0.117641,0.964215,?,0.313835,?,?,0.466667,0.002136
acad/domino/domino-1000-800.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-100-300.xml,1,?,0,0,0.6,?,0.97377,0.993355,0.167647,0.118033,1.021265,-512,0.312456,-1,0.010033,0.466667,0.002136
acad/domino/domino-100-100.xml,1,?,0,0,0.6,?,0.92381,0.980198,0.169185,0.117526,1.038462,-512,0.312133,-1,0.010099,0.466667,0.006386
acad/domino/domino-1000-100.xml,1,?,0,?,0.6,?,?,0.980198,0.168946,0.11708,0.978175,?,0.313389,?,?,0.466667,0.006386
acad/domino/domino-300-200.xml,1,?,0,?,0.6,?,?,0.99005,0.167867,0.117603,0.984109,?,0.313396,?,?,0.466667,0.003201
acad/domino/domino-3000-3000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-2000-2000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-500-500.xml,1,?,?,?,0.6,?,?,?,0.167158,0.11778,-512,?,-1,?,?,0,-1
acad/domino/domino-800-200.xml,1,?,0,0,0.6,?,0.960976,0.99005,0.167816,0.117507,0.968399,-512,0.313715,-1,0.001256,0.466667,0.003201
acad/domino/domino-800-500.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-5000-5000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-500-300.xml,1,?,?,?,0.6,?,?,?,0.167458,0.117675,0.970132,?,0.313716,?,?,0.466667,0.002136
acad/domino/domino-1000-200.xml,1,?,?,?,0.6,?,?,?,0.16781,0.117496,0.966309,?,0.313753,?,?,0.466667,0.003201
acad/domino/domino-300-300.xml,1,?,0,?,0.6,?,?,0.993355,0.16749,0.117735,0.979851,?,0.313506,?,?,0.466667,0.002136
acad/domino/domino-1000-300.xml,1,?,?,?,0.6,?,?,?,0.167434,0.11763,-512,?,-1,?,?,0,-1
acad/domino/domino-1000-1000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-1000-500.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-800-100.xml,1,?,0,?,0.6,?,?,0.980198,0.168952,0.117092,0.980293,?,0.313354,?,?,0.466667,0.006386
acad/domino/domino-500-200.xml,1,?,0,?,0.6,?,?,0.99005,0.167834,0.117542,0.974343,?,0.3136,?,?,0.466667,0.003201
acad/ramsey3/ramsey-10-3.xml,1,?,0.333333,?,0.4,?,?,0.4,0.381818,0.029691,0.95841,?,0.082664,?,?,0.2,0.049091
acad/ramsey3/ramsey-25-3.xml,1,0,0.333333,?,0.4,-1,?,0.4,0.392308,0.021299,0.855416,?,0.036231,?,?,0.2,0.017742
acad/ramsey3/ramsey-18-3.xml,1,0,0.333333,0,0.4,-1,0.076923,0.4,0.389474,0.024309,0.883361,0.891492,0.047917,0.047518,0.001376,0.2,0.025275
acad/ramsey3/ramsey-17-3.xml,1,0,0.333333,?,0.4,-1,?,0.4,0.388889,0.024845,0.889079,?,0.050402,?,?,0.2,0.026907
acad/ramsey3/ramsey-16-3.xml,1,0,0.333333,?,0.4,-1,?,0.4,0.388235,0.025415,0.895461,?,0.053209,?,?,0.2,0.028764
acad/ramsey3/ramsey-15-3.xml,1,0,0.333333,0,0.4,-1,0.076923,0.4,0.3875,0.026021,0.902635,0.907395,0.056407,0.055417,0.002381,0.2,0.030896
acad/ramsey3/ramsey-20-3.xml,1,0,0.333333,0,0.4,-1,0.076923,0.4,0.390476,0.023328,0.873531,-512,0.043718,-1,0.001003,0.2,0.02254
acad/ramsey3/ramsey-13-3.xml,1,?,0.333333,?,0.4,?,?,0.4,0.385714,0.027355,0.920066,?,0.064356,?,?,0.2,0.036275
acad/latinSquare/latinSquare-dg-8_all.xml,1,0,1,0.75,0.052632,0,0.698276,0.114754,0.037928,0.020922,1.207122,-512,0.048151,-1,0.015625,0.47619,0.005065
acad/latinSquare/latinSquare-dg-3_all.xml,1,?,1,0.333333,0.058824,?,0.259259,0.058824,0.058824,0,0.858741,0.49045,0.112665,0.07994,0.111111,0.222222,0.060606
acad/latinSquare/latinSquare-dg-6_all.xml,1,?,1,?,0.116279,?,?,0.116279,0.116279,0,0.816068,?,0.05352,?,?,0.1,0.009259
acad/latinSquare/latinSquare-dg-9_all.xml,1,0,1,0.777778,0.2,0,0.73064,0.098592,0.035806,0.053083,1.211721,-512,0.041912,-1,0.012346,0.428571,0.003891
acad/latinSquare/latinSquare-dg-11_all.xml,1,0,1,?,0.2,0,?,0.101124,0.02885,0.048401,1.057844,?,0.033834,?,?,0.428571,0.002493
acad/latinSquare/latinSquare-dg-4_all.xml,1,?,1,?,0.12,?,?,0.12,0.12,0,0.898913,?,0.0861,?,?,0.166667,0.026316
acad/latinSquare/latinSquare-dg-12_all.xml,1,0,1,0.833333,0.033708,0,0.796296,0.113402,0.02352,0.014429,-512,-512,-1,-1,0.006944,0,-1
acad/latinSquare/latinSquare-dg-7_all.xml,1,?,1,0.714286,0.2,?,0.657143,0.09434,0.04728,0.059137,1.398168,0.379861,0.055152,0.013448,0.020408,0.533333,0.006903
acad/latinSquare/latinSquare-dg-10_all.xml,1,0,1,0.8,0.041096,0,0.756757,0.113924,0.029034,0.017134,1.091559,-512,0.037578,-1,0.01,0.428571,0.003072
acad/latinSquare/latinSquare-dg-5_all.xml,1,?,1,0.6,0.085714,?,0.529412,0.085714,0.085714,0,0.822345,0.405497,0.061362,0.026193,0.04,0.117647,0.014599
acad/QG6/quasigroup6-8.xml,1,?,0,0,1,?,0,0.5,0.350004,0.112483,-512,-512,-1,-1,0.001062,0,-1
acad/QG6/quasigroup6-6.xml,1,?,0,0,1,?,0,0.435897,0.380621,0.101714,2.548439,-512,0.046269,-1,0.002667,0.5,0.010825
acad/QG6/quasigroup6-9.xml,1,?,0,?,1,?,?,0.538462,0.342936,0.107134,-512,?,-1,?,?,0,-1
acad/QG6/quasigroup6-7.xml,1,?,0,0,1,?,0,0.454545,0.371375,0.090153,2.547222,-512,0.033729,-1,0.001622,0.5,0.007255
acad/QG6/quasigroup6-10.xml,1,?,0,?,1,?,?,0.571429,0.339681,0.108026,-512,?,-1,?,?,0,-1
acad/QG6/quasigroup6-4.xml,1,?,0,?,0.5,?,?,0.5,0.268745,0.121192,2.471966,?,0.252642,?,?,0.466667,0.100379
acad/QG6/quasigroup6-5.xml,1,?,0,0,0.461538,?,0,0.454545,0.388383,0.108866,2.675004,2.873818,0.069613,0.048479,0.00487,0.466667,0.017847
acad/costasArray/costasArray-12.xml,1,?,0,?,0.75,?,?,0.882353,0.338303,0.289029,-512,?,-1,?,?,0,-1
acad/costasArray/costasArray-15.xml,1,88.793103,0,0,0.789474,0,0.016949,0.906977,0.364541,0.312706,-512,-512,-1,-1,0.004837,0,-1
acad/costasArray/costasArray-18.xml,1,90.419162,0,?,0.818182,0,?,0.923077,0.392813,0.323629,-512,?,-1,?,?,0,-1
acad/costasArray/costasArray-20.xml,1,91.262136,0,?,0.833333,0,?,0.931034,0.406793,0.332114,-512,?,-1,?,?,0,-1
acad/costasArray/costasArray-14.xml,1,?,0,0,0.777778,?,0.018182,0.9,0.359021,0.302498,-512,-512,-1,-1,0.005595,0,-1
acad/costasArray/costasArray-10.xml,1,?,0,0,0.714286,?,0.025641,0.857143,0.314212,0.272735,3.201663,-512,0.262669,-1,0.011515,0.533333,0.011286
acad/costasArray/costasArray-19.xml,1,90.860215,0,?,0.826087,0,?,0.927273,0.39746,0.331586,-512,?,-1,?,?,0,-1
acad/costasArray/costasArray-11.xml,1,?,0,?,0.733333,?,?,0.870968,0.320562,0.286765,-512,?,-1,?,?,0,-1
acad/costasArray/costasArray-16.xml,1,89.393939,0,?,0.8,0,?,1,0.377013,0.313866,-512,?,-1,?,?,0,-1
acad/costasArray/costasArray-17.xml,1,89.932886,0,?,0.809524,0,?,0.918367,0.382076,0.322818,-512,?,-1,?,?,0,-1
acad/costasArray/costasArray-13.xml,1,?,0,0,0.764706,?,0.019608,0.891892,0.344265,0.300853,-512,-512,-1,-1,0.006546,0,-1
acad/allsquaresUnsat/squaresUnsat-30-30.xml,1,79.935721,?,?,?,99.542334,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-5-5.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-35-35.xml,1,79.952989,?,?,?,99.664992,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-29-29.xml,1,79.931136,?,?,?,99.509804,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-19-19.xml,1,79.83683,?,?,?,98.843931,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-33-33.xml,1,79.94703,?,?,?,99.622642,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-18-18.xml,1,79.817708,?,?,?,98.709677,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-31-31.xml,1,79.939863,?,?,?,99.571734,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-37-37.xml,1,79.957996,?,?,?,99.700599,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-8-8.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-12-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-22-22.xml,1,79.879102,?,?,?,99.141631,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-16-16.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-34-34.xml,1,79.950142,?,?,?,99.64476,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-25-25.xml,1,79.906853,?,?,?,99.337748,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-26-26.xml,1,79.914005,?,?,?,99.388379,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-9-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-28-28.xml,1,79.926043,?,?,?,99.473684,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-11-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-15-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-6-6.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-2-2.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-21-21.xml,1,79.867047,?,?,?,99.056604,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-14-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-3-3.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-36-36.xml,1,79.955598,?,?,?,99.683544,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-4-4.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-24-24.xml,1,79.898771,?,?,?,99.280576,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-23-23.xml,1,79.88959,?,?,?,99.215686,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-20-20.xml,1,79.853095,?,?,?,98.958333,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-13-13.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-38-38.xml,1,79.960205,?,?,?,99.716312,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-27-27.xml,1,79.920364,?,?,?,99.433428,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-17-17.xml,1,79.795022,?,?,?,98.550725,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-10-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-32-32.xml,1,79.943617,?,?,?,99.598394,?,?,?,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-7-7.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
acad/largeQueens/queens-400.xml,1,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?
acad/largeQueens/queens-500.xml,1,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?
acad/largeQueens/queens-300.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/largeQueens/queens-800.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/largeQueens/queens-1000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/langford2/langford-2-5.xml,1,?,0.8,0,0.357143,?,0.071429,0.209302,0.061082,0.050347,2.604959,4.062715,0.230039,0.061383,0.133333,0.466667,0.032659
acad/langford2/langford-2-50.xml,1,100,0.98,?,0.2,0,?,0.200811,0.004671,0.004205,-512,?,-1,?,?,0,-1
acad/langford2/langford-2-6.xml,1,?,0.833333,?,0.314286,?,?,0.207547,0.047889,0.040926,2.350924,?,0.219147,?,?,0.466667,0.026068
acad/langford2/langford-2-9.xml,1,?,0.888889,?,0.333333,?,?,0.204819,0.02971,0.027818,2.072287,?,0.202608,?,?,0.428571,0.016041
acad/langford2/langford-2-8.xml,1,?,0.875,?,0.2,?,?,0.205479,0.032536,0.026214,2.051373,?,0.206672,?,?,0.428571,0.0189
acad/langford2/langford-2-20.xml,1,?,0.95,0,0.2,?,0.735986,0.202073,0.012027,0.010519,-512,-512,-1,-1,0.033333,0,-1
acad/langford2/langford-2-25.xml,1,100,0.96,?,0.2,0,?,0.201646,0.009526,0.008414,-512,?,-1,?,?,0,-1
acad/langford2/langford-2-10.xml,1,?,0.9,0,0.322034,?,0.484375,0.204301,0.026246,0.024952,1.856187,-512,0.199989,-1,0.066667,0.428571,0.014243
acad/langford2/langford-2-21.xml,1,100,0.952381,?,0.333333,0,?,0.20197,0.011649,0.011947,-512,?,-1,?,?,0,-1
acad/langford2/langford-2-16.xml,1,?,0.9375,0,0.326316,?,0.67147,0.202614,0.015591,0.015651,-512,-512,-1,-1,0.041667,0,-1
acad/langford2/langford-2-12.xml,1,?,0.916667,?,0.323944,?,?,0.20354,0.021383,0.020835,1.696072,?,0.196292,?,?,0.428571,0.011604
acad/langford2/langford-2-13.xml,1,100,0.923077,0,0.2,0,0.598214,0.203252,0.019016,0.016171,-512,-512,-1,-1,0.051282,0,-1
acad/langford2/langford-2-40.xml,1,?,0.975,?,0.330544,?,?,0.201018,0.005927,0.006264,-512,?,-1,?,?,0,-1
acad/langford2/langford-2-18.xml,1,100,0.944444,?,0.327103,0,?,0.202312,0.013729,0.013916,-512,?,-1,?,?,0,-1
acad/langford2/langford-2-30.xml,1,100,0.966667,?,0.329609,0,?,0.201365,0.007993,0.008353,-512,?,-1,?,?,0,-1
acad/langford2/langford-2-11.xml,1,?,0.909091,?,0.333333,?,?,0.203883,0.023623,0.022792,1.896111,?,0.197841,?,?,0.428571,0.012775
acad/langford2/langford-2-7.xml,1,?,0.857143,?,0.2,?,?,0.206349,0.037941,0.029857,2.170219,?,0.211834,?,?,0.428571,0.022209
acad/langford2/langford-2-4.xml,1,?,0.75,?,0.363636,?,?,0.212121,0.086219,0.064939,2.818278,?,0.250483,?,?,0.47619,0.042659
acad/langford2/langford-2-14.xml,1,100,0.928571,?,0.2,0,?,0.203008,0.017558,0.015024,-512,?,-1,?,?,0,-1
acad/langford2/langford-2-19.xml,1,?,0.947368,0,0.2,?,0.722334,0.202186,0.012693,0.01107,-512,-512,-1,-1,0.035088,0,-1
acad/langford2/langford-2-17.xml,1,100,0.941176,?,0.333333,0,?,0.202454,0.014615,0.014759,-512,?,-1,?,?,0,-1
acad/langford2/langford-2-3.xml,1,?,0.666667,?,0.411765,?,?,0.217391,0.21967,0.05832,2.463864,?,0.279352,?,?,0.477124,0.065867
acad/langford2/langford-2-15.xml,1,?,0.933333,?,0.333333,?,?,0.202797,0.016746,0.016726,-512,?,-1,?,?,0,-1
acad/langford2/langford-2-2.xml,1,?,0.5,?,0.230769,?,?,0.230769,0.220085,0.02389,1.745355,?,0.408415,?,?,0.6,0.155196
acad/QG5/quasigroup5-9.xml,1,0,0,0,1,0,0,0.64,0.356599,0.199347,2.721061,-512,0.136388,-1,0.003175,0.571429,0.019424
acad/QG5/quasigroup5-7.xml,1,?,0,0,1,?,0,0.611111,0.386505,0.140842,2.769335,2.826908,0.166413,0.089023,0.005714,0.5,0.031509
acad/QG5/quasigroup5-4.xml,1,?,0,?,0,?,?,0,0,0,0.410116,?,0.159916,?,?,0.164835,0.152381
acad/QG5/quasigroup5-6.xml,1,?,0,0,1,?,0,0.586207,0.379136,0.154741,2.616958,2.872873,0.183265,0.108116,0.008333,0.5,0.043304
acad/QG5/quasigroup5-10.xml,1,0,0,?,1,0,?,0.649123,0.35811,0.216216,2.582092,?,0.123886,?,?,0.571429,0.016101
acad/QG5/quasigroup5-5.xml,1,?,0,?,0.545455,?,?,0.52381,0.364987,0.129357,2.530281,?,0.206412,?,?,0.5,0.068878
acad/QG5/quasigroup5-8.xml,1,?,0,?,1,?,?,0.627907,0.355094,0.193039,2.681788,?,0.149582,?,?,0.571429,0.024126
acad/golombRulerArity3/ruler-34-8-a3.xml,1,?,0,?,0.980861,?,?,0.991011,0.246694,0.317105,-512,?,-1,?,?,0,-1
acad/golombRulerArity3/ruler-55-11-a3.xml,1,?,0,0,0.992,?,0,0.996183,0.26236,0.35061,-512,-512,-1,-1,0.009076,0,-1
acad/golombRulerArity3/ruler-25-7-a3.xml,1,?,0,0,0.969231,?,0,0.985612,0.233483,0.291235,-512,-512,-1,-1,0.023063,0,-1
acad/golombRulerArity3/ruler-67-11-a3.xml,1,100,0,?,0.993421,0,?,0.996865,0.275333,0.365262,-512,?,-1,?,?,0,-1
acad/golombRulerArity3/ruler-17-6-a3.xml,1,?,0,?,0.945205,?,?,0.974359,0.21378,0.255683,3.690834,?,0.127166,?,?,0.5,0.002304
acad/golombRulerArity3/ruler-67-12-a3.xml,1,?,0,?,0.994074,?,?,0.997163,0.270428,0.364169,-512,?,-1,?,?,0,-1
acad/golombRulerArity3/ruler-44-9-a3.xml,1,100,0,0,0.98722,0,0,0.993967,0.256768,0.336786,-512,-512,-1,-1,0.013547,0,-1
acad/golombRulerArity3/ruler-55-10-a3.xml,1,100,0,?,0.991011,0,?,0.995736,0.267025,0.351995,-512,?,-1,?,?,0,-1
acad/golombRulerArity3/ruler-25-8-a3.xml,1,?,0,0,0.974194,?,0,0.987805,0.221047,0.285859,-512,-512,-1,-1,0.018077,0,-1
