@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC

@DATA
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,1,0,0,0,1,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0167,1,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0.0161,0,0,0,0,0,0.3388,?,?,0,0,0.4286,?,?,0,0.3366
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0.875,0.9699,0.8271,0.0118,0.9982,0.9699,0.8637,0.6526,0.8935,0.8741,0.8901,0.9699,0.8905,0.9049,3.094,0.9235,4.334,0.1123,324,0.0941,324,506,0.0003,0.9679,1149.2857,4162,730,3.7857,907,0.1643,4162,1.8285,0.0157,0.9728,0,0.3527,0,0,0,0.0001,0,0,0,1.0842,0.1907,0.1795,0.1395,0.2412,0.0156,0,63.8933,54.9612,54.9612,0,27.6749,?,?,1.9965,0.0253,0.0085,?,?,73.5148,29.2543
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,0,0.9694,0.8328,1.0222,0.4862,0.9694,0.8568,0.4982,0.9241,0.8742,0.8938,0.7058,0.8885,0.9034,3.0694,0.9111,4.1117,0.8367,103,0.09,103,103,0.0001,0.9251,1816.5,3530,3530,4.7716,3530,0.1486,3530,1.7616,0.0125,0.9613,0,0.3519,0,0,0.0138,0,0,0,0,0.9433,0.1589,0.1796,0.1386,0.4245,0.0125,0.0127,79.1165,79.1165,79.1165,0.1884,34.8332,?,?,3.706,0.0229,0.0073,?,?,96.4415,36.8596
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,0.7778,0.935,0.7628,0.0236,0.9939,0.935,0.7895,0.3585,0.7463,0.799,0.8091,0.935,0.8092,0.8196,2.7927,0.8294,4.874,0.242,261,0.0401,261,374,0,0.8674,1044.8571,2363,438,4.4041,2102,0.2624,2363,1.4697,0.015,0.9102,0,0.1916,0,0,0.0751,0,0,0,0,0.7931,0.1757,0.2677,0.0837,0.1707,0.0066,0.2151,47.8174,41.139,41.139,0.1973,32.5811,?,?,5.6708,0.0194,0.0055,?,?,59.1435,27.2931
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0,0.3387,0.0003,0.9132,0.4093,0.4865,0.7446,1,0.5843,0.8135,0.9147,0.4329,0.8691,0.9234,2.3702,0.934,3.1953,1.3824,3257,0.1652,3257,3542,0.9774,1,3892.5,4511,4260,4.0521,4511,1.091,4511,0.4589,0.0369,0.9708,0.0345,0.8178,0.0834,0.0262,0.0992,0.4198,0.015,0.0398,0.0076,0.1313,0.6596,0.0858,0,0.6863,0.0161,0.5073,33.1216,32.3552,32.3552,0.522,4.5014,0.002,2.5744,1.797,0.1143,0.0278,0.9592,2.0635,34.9961,6.3074
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0,0.0006,0,0.8386,0.2677,0.0059,0.1254,0.9912,0.3844,0.3992,0.6138,0.0437,0.5649,0.7552,4.1448,0.8567,5.0039,2.7723,40,0.2967,250,331,0.4999,0.9921,493.9778,1382,433,2.7228,620,2.0941,871,0.2496,0.0295,0.9449,0.4553,0.5983,0.4295,0.4095,0.0859,0.495,0.3257,0.4827,0.0024,0.4982,1.092,0.1748,0,1.7956,0.005,0.5205,12.3161,11.4382,9.5969,0.4367,3.7347,?,?,0.1789,0.453,0.0831,?,?,14.2869,5.1133
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0,0.2907,0,0.8975,0.4062,0.4222,0.599,1,0.3807,0.7273,0.7987,0.2922,0.7721,0.9053,3.2693,0.9163,3.6041,1.7767,1888,0.2074,1888,2240,0.9987,1,2757.3333,4109,2930,2.606,2958,1.5155,4109,0.5185,0.0769,0.6192,0.484,0.6308,0.3181,0.0308,0.1128,0.4995,0.0256,0.4982,0.0081,0.2579,1.1569,0.1116,0,1.4463,0.0143,0.7036,34.1765,30.0254,30.0254,0.8931,1.4203,0.0036,4.2114,0.7309,0.2059,0.0251,0.9798,2.6345,36.7238,4.2428
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0,0.0049,0.001,0.6136,0.4802,0.8865,0.0861,1,0.123,0.2029,0.379,0.4563,0.3938,0.562,3.4019,0.7112,3.0176,0.9602,2653,0.1997,2653,3654,0.8861,1,3608,3937,3808,2.4312,3829,0.4319,3937,0.1261,0.241,0.3955,0.106,0.2512,0.1271,0.0555,0.0382,0.2301,0.0281,0.1697,0.0017,0.1206,0.4156,0.0771,0,0.5014,0.0159,0.1819,24.7226,23.9726,23.9726,0.4154,0.2503,0.0531,3.2709,0.8596,0.5943,0.0107,0.5238,3.029,26.002,0.794
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0.3333,0,0,0.5773,0.5032,1,0.0006,0.3333,0.7808,0.0016,0.0063,0.4879,0.0246,0.0177,0.1978,0.0645,0.1978,0.5676,3598,0.0725,3627,3662,0.3265,0.2147,3874,4487,3922,1.6396,3950,0,4487,0,0.4879,0.963,0.3243,0.0166,0.3205,0.3228,0.0769,0.326,0.3164,0.3256,0.265,0.0651,0.1061,0.1083,0,0.4887,0.017,0.6819,23.0262,22.7554,22.4514,0.0359,0.3765,0.1538,0.2609,0.0406,1.9227,0.0218,0.2,0.2609,25.6007,0.6402
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0,0.0905,0,0.8986,0.289,0.0989,0.5308,1,0.4278,0.6647,0.748,0.1152,0.6986,0.7998,2.8671,0.8331,3.3497,2.9418,177,0.2063,249,581,1,1,1275.2353,3067,1305,1.3243,1740,2.5476,2394,0.4259,0.2232,0.8178,0.4995,0.5352,0.4485,0.4909,0.113,0.5,0.1345,0.4999,0.0502,0.6104,4.1837,0.2481,0,2.4873,0.1796,0.7028,13.8079,11.8763,11.5542,1.5263,0.1958,?,?,0.3429,0.2306,0.6034,?,?,18.1754,0.7999
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,1,0,0.6057,0,1,0.8993,0.6173,0.7919,0.6965,0.6225,0.633,0.1007,0.6706,0.6863,2.9611,0.7599,4.9432,0,471,0.1581,471,619,0,0.9739,1252,4316,870,4.2648,1156,0.3267,4316,1.0008,0.0116,0.7988,0,0.2304,0,0,0.0267,0,0,0,0,0.9014,0.2615,0.0901,0.1258,0.3709,0.0116,0.0389,50.3461,46.7898,46.7898,0.0711,18.3664,?,?,2.3066,0.1208,0.0196,?,?,52.668,16.9952
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0,0.0988,0.0004,0.7203,0.4001,0.21,0.162,0.6043,0.0713,0.1695,0.6667,0.27,0.535,0.897,1.067,0.8981,1.2184,1.3307,1079,0.0708,1079,1275,0.1081,0.912,1343.5,1542,1478,2.4102,1542,0.6873,1542,0.2305,0.1029,0.1932,0.0505,0.0457,0.0562,0.0234,0.0352,0.0907,0.0232,0.0906,0,0.1353,2.7018,0.2373,0,2.9145,0.0055,0.1113,44.2965,30.1872,30.1872,2.3154,0.2864,?,?,0.602,0.6667,0.0218,?,?,46.9275,0.5975
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.875,0.9737,0.8605,0.0102,0.9988,0.9737,0.8855,0.5182,0.9803,0.8906,0.8993,0.9737,0.8981,0.9038,2.6566,0.9119,3.534,0.075,0,0.0437,0,0,0.0327,0.9374,0,0,0,3.1543,0,0.1505,0,1.8622,0.0315,0.9978,0.0017,0.3881,0.0034,0.0007,0.0706,0.0074,0.0004,0.0047,0,0,0.1713,0,0.2917,0.1987,0.0314,0.1852,0,0,0,0.1871,15.8634,?,?,1.4026,0.0127,0.0093,?,?,0,16.2348
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,0,0.0547,0,0.7998,0.3791,0.1197,0.0014,1,0.2186,0.0016,0.0316,0.389,0.1293,0.0563,1.4178,0.6056,3.7179,1.7242,242,0.1698,242,1726,1,1,2082.1111,4590,1957,3.5634,2265,1.3061,4590,0.4867,0.0196,0.6323,0.0006,0.0552,0.0267,0.0005,0.112,0.008,0,0.0008,0,0.5149,1.0445,0.4385,0,1.5217,0.016,0.4542,17.0675,11.4545,11.4545,1.0939,2.8199,?,?,5.825,1.8611,0.0339,?,?,22.7171,4.8493
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0,0.9618,0.9108,1.019,0.4862,0.9618,0.9109,0.2842,0.9872,0.9109,0.9109,0.7357,0.9109,0.911,0,0.911,0,0.8941,14,0,25,238,0.0044,0.9111,331.2368,1558,289,2.7296,357,0.1662,615,1.7479,0.0321,0.9888,0.0044,0.2842,0.0044,0.0044,0,0.0044,0.0044,0.0044,0.0044,0.8076,0,0.2376,0.2842,0.3235,0.0082,0,72.8683,71.9211,69.071,0.2382,16.0148,?,?,0.0011,0.0001,0.0031,?,?,84.1208,15.9624
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.3333,0,0.4265,0.4686,0.6621,0.8448,0.5395,0.5,0.2688,0.5808,0.6289,0.8448,0.6283,0.6735,2.6708,0.7238,3.3715,0.9999,2187,0.0591,2187,2799,0.0172,0.8178,2786,3161,2861,2.3014,2922,0.4835,3161,0.2498,0.0648,0.7157,0.0012,0.3456,0.0044,0.0005,0.0768,0.0109,0.0001,0.0088,0,0.1162,0.349,0.048,0.2,0.3555,0.0034,0.678,45.1105,41.6621,41.6621,0.3179,3.022,0.0403,4.7035,1.0254,0.1107,0.0099,0.3977,3.2144,45.6649,3.133
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0.8571,0.9374,0.7818,0.0211,0.9946,0.9374,0.7997,0.3264,0.8292,0.8073,0.8153,0.9374,0.8156,0.8239,2.713,0.831,4.7482,0.2377,69,0.0377,163,197,0,0.8619,580.8571,2857,322,4.1895,538,0.2502,1292,1.5579,0.0132,0.9217,0,0.163,0,0,0,0,0,0,0,1.2123,0.1248,0.2281,0.0728,0.1201,0.0059,0,56.1991,53.1523,53.0537,0.1528,36.2266,?,?,8.2502,0.015,0.0041,?,?,68.607,30.5812
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0,0.0933,0,0.9112,0.2864,0.1058,0.5015,1,0.4225,0.6657,0.749,0.1289,0.7002,0.7998,2.8779,0.8331,3.3828,2.9077,114,0.1993,488,844,1,1,1245,3170,1192,1.4018,1423,2.5732,2179,0.4362,0.2162,0.8022,0.4995,0.5456,0.4474,0.4909,0.091,0.5,0.0987,0.4999,0.0037,0.5424,4.1778,0.2047,0,2.5595,0.1717,0.5693,15.083,11.7105,10.5369,1.5253,0.1842,?,?,0.3754,0.2343,0.5837,?,?,17.2683,0.8429
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0,0.7881,0,0.9628,0.4855,0.8951,0.0297,0.9107,0.3492,0.0899,0.9256,0.6825,0.5599,0.9499,1.6759,0.9623,1.7332,1.0987,142,0.4019,323,331,0.1769,0.9636,505.5263,972,454,2.96,643,0.6919,913,0.5578,0.0519,0.6785,0.011,0.5184,0.025,0.0107,0.1519,0.0366,0.0063,0.0337,0,0.3971,0.6974,0.2481,0,0.7924,0.0013,1.4064,22.7605,22.1611,17.512,0.7407,1.9459,?,?,1.2059,0.7311,0.0011,?,?,27.4578,5.9201
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,1,0,0.0001,0,1,1,0.0013,0.3333,0.8086,0.0032,0.0121,0.5,0.0342,0.0552,0.2669,0.0767,0.2669,0,3697,0.0879,3808,3819,0.3254,0.2164,3996.3636,4554,3926,0.1602,4038,0,4277,0,0.4819,0.9602,0.3225,0.0251,0.3169,0.3162,0,0.3245,0.3135,0.3237,0.2643,0.0568,0.1271,0.0542,0,0.1833,0.0254,0,18.4319,18.3955,18.1021,0.0434,0.4606,0.1538,0.3438,0.0484,1.6189,0.0326,0.2,0.3438,19.2525,0.7675
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,1,0.0124,0.6249,0,1,0.9218,0.6491,0.8411,0.6676,0.6646,0.689,0.0782,0.71,0.7281,3.5574,0.7882,4.9846,0,4539,0.1566,4539,4668,0,0.9811,4644,4696,4673,4.7177,4696,0.3469,4696,1.0967,0.0094,0.8108,0,0.2854,0,0,0.1644,0,0,0,0,0.0133,0.2395,0.005,0.127,0.357,0.0093,0.4152,37.891,37.8226,37.8226,0.002,23.6019,?,?,2.2552,0.1022,0.0293,?,?,38.0426,22.282
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0,0.678,0.0077,0.9719,0.4674,0.6828,0.4366,0.3333,0.7859,0.5289,0.5873,0.5666,0.5678,0.6242,1.1835,0.6745,1.1602,1.2864,4302,0.0999,4302,4394,0.466,0.7673,4428.5,4538,4446,1.6707,4494,0.9915,4538,0.5515,0.4455,0.9515,0.2746,0.1079,0.2971,0.2608,0.0623,0.3647,0.2565,0.3227,0.2442,0.0155,0.1163,0.0239,0,0.4645,0.0581,0.3334,36.6519,34.8133,34.8133,0.2438,0.7059,0.0571,2.2717,0.1606,0.1797,0.0218,0.5333,2.4186,36.5914,0.9896
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0,0.0007,0.1934,0.5782,0.4973,1,0.258,0.2,0.0742,0.258,0.258,0.5044,0.2585,0.258,0.0172,0.258,0.0172,0.5641,292,0.0044,311,327,0.1195,0.4059,510.7419,2162,386,1.5992,458,0.006,714,0.009,0.3,0.275,0.1109,0.1998,0.1107,0.1109,0.0578,0.1109,0.1108,0.1109,0.0849,0.7848,0.0049,0.1264,0.1111,0.2446,0.0029,0.5104,30.4312,29.8281,15.1616,0,0.2532,0.3956,0.9786,0.017,0.0424,0.0074,0.5714,1.0054,32.1662,0.6607
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.8889,0.9533,0.4392,0.0132,0.9971,0.9533,0.7143,0.2837,0.8336,0.7921,0.8592,0.9533,0.8342,0.8903,2.5929,0.9118,5.4357,0.1885,36,0.0326,42,87,0,0.9305,199.6,429,220,4.8657,239,0.1983,283,1.8814,0.0088,0.9153,0,0.1453,0,0,0.0731,0,0,0,0,0.5096,0.1651,0.0865,0.0604,0.1569,0.0033,0.2062,78.8643,77.2068,76.6151,0.1948,56.114,?,?,8.1902,0.0899,0.0022,?,?,85.8859,46.2428
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,1,0.0323,0.5088,0,1,0.0323,0.509,0.011,0.9608,0.509,0.509,0.7581,0.509,0.509,0,0.5091,0,0,3322,0,3322,3322,0.0064,0.5091,3546.5,3771,3771,0,3771,0.6867,3771,0.5928,0.0323,0.997,0.0064,0.011,0.0064,0.0064,0,0.0064,0.0064,0.0064,0.0064,0.0633,0,0.1509,0.011,0,0.0322,0,28.1668,28.1668,28.1668,0,6.5675,?,?,0.0002,0.0001,0.0172,?,?,33.1743,6.6825
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0.0149,0.5098,0.5865,0.5011,0.9991,0.5098,0.3267,0.7248,0.5098,0.5098,0.4964,0.5098,0.5098,0,0.5098,0,0.6179,1333,0,1926,2054,0,0.5098,2161,3191,2137,3.2541,2191,0.0846,2516,0.3075,0.0298,0.9417,0,0.3267,0,0,0,0,0,0,0,0.1873,0,0.0515,0.3267,0.1853,0.0033,0,46.0024,45.4103,42.5227,0,10.1813,?,?,0.0005,0,0.0025,?,?,47.5179,12.6815
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.3333,0,0,0.5774,0.5,1,0,0,0.5698,0,0,0.5068,0,0,0,0,0,0.5623,4330,0,4330,4360,0.042,0,4415,4469,4448,1.2904,4468,0,4469,0,0.25,0.8514,0.042,0,0.042,0.042,0.0345,0.042,0.042,0.042,0.042,0.0132,0,0.0364,0,0.2996,0.0068,0.1855,27.1285,26.7559,26.7559,0.0273,0.4837,0.3,0.1251,0.0001,0,0.0136,0.4286,0.7778,28.168,1.2202
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,0,0.0314,0,0.5652,0.4644,0.0315,0.0004,1,0.2654,0.0008,0.0035,0.5168,0.3291,0.8132,1.9858,0.9606,3.6421,2.0807,3552,0.3792,3552,3804,0.779,1,3870.5,4096,3938,3.6135,3986,1.4948,4096,0.3037,0.0139,0.8086,0.3775,0.2431,0.2766,0.0142,0.1179,0.4478,0.0047,0.4447,0.0001,0.0441,0.5467,0.0788,0,0.5924,0.012,0.4522,20.2004,17.9462,17.9462,0.3693,14.1038,?,?,0.7185,1.2721,0.0881,?,?,20.8868,12.004
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0,0.0949,0,0.9249,0.2822,0.1025,0.5377,1,0.462,0.6647,0.7471,0.1118,0.6983,0.7998,2.9375,0.8332,3.3595,2.9219,374,0.2023,467,1004,1,1,1469.6429,2846,1360,1.2842,2019,2.5446,2609,0.4317,0.2217,0.8273,0.4996,0.5361,0.4508,0.4947,0.1115,0.5,0.141,0.4999,0.059,0.503,4.2361,0.1945,0,2.4182,0.1941,0.7068,15.3595,11.6017,11.0465,1.5207,0.2496,?,?,0.3568,0.2349,0.6456,?,?,16.866,0.87
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,1,0.8678,0.7821,0,1,0.8678,0.7821,0.0667,0.9024,0.7821,0.7821,0.8678,0.7821,0.7821,0,0.7821,0,0,0,0,0,0,0.2725,0.7821,0,0,0,0,0,0.3906,0,1.1841,0.2479,0.935,0.2725,0.0667,0.2725,0.2725,0,0.2725,0.2725,0.2725,0.2724,0,0,0,0.0667,0,0.188,0,0,0,0,0.0304,1.6185,0.0189,0.3906,0,0,0.031,0.1176,0.3906,0,2.0876
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0.7778,0.9391,0.7799,0.0209,0.9948,0.9391,0.8011,0.3498,0.7754,0.8081,0.8175,0.9391,0.8184,0.8271,2.847,0.8378,5.0036,0.2361,112,0.0442,248,258,0,0.8705,524.3333,3045,287,4.4866,320,0.2467,1286,1.5472,0.0133,0.9169,0,0.181,0,0,0.0571,0,0,0,0,1.3752,0.1729,0.2397,0.0882,0.1658,0.0056,0.1377,44.0482,42.0242,41.3711,0.1817,36.5559,?,?,10.1842,0.0179,0.0046,?,?,52.4482,30.1772
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0,0.8333,0.5831,0.8947,0.5237,0.8333,0.5831,0.3333,0.6502,0.5832,0.5832,0.6298,0.5832,0.5832,0,0.5832,0,1.118,4351,0,4351,4392,0.2295,0.5833,4426.5714,4466,4434,1.4287,4459,0.4506,4466,0.4472,0.4167,0.8227,0.2295,0.3333,0.2295,0.2295,0.0326,0.2295,0.2295,0.2295,0.2294,0.0087,0,0.076,0.3333,0.4023,0.0192,0.1243,38.8604,38.0401,38.0401,0.0213,0.5157,0.0952,0.4506,0.0001,0.0001,0.0096,0.4,0.4506,41.564,1.0415
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0,0.9551,0.9375,1.0146,0.4885,0.9551,0.9397,0,0.9521,0.9407,0.941,0.7147,0.9409,0.9418,0,0.9421,0,0.9001,4879,0,4879,4879,0.1029,0.9423,4879,4879,4879,2.6164,4879,0.1861,4879,2.2639,0.0444,0.9615,0.0979,0,0.098,0.0968,0,0.0998,0.0964,0.0983,0.0961,0,0,0,0,0.3507,0.0086,0,268.3673,268.3673,268.3673,0.2653,10.8764,?,?,0.0152,0.0011,0.002,?,?,268.3673,10.4128
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,1,0.9792,0.9292,0,1,0.9792,0.9292,0.3438,1,0.9293,0.9293,0.9792,0.9293,0.9294,0,0.9294,0,0,0,0,0,0,0.0556,0.9295,0,0,0,0,0,0.1011,0,2.1539,0.0455,1,0.0552,0.3438,0.0552,0.0551,0,0.0554,0.055,0.0552,0.0548,0,0,0,0.3438,0,0.0455,0,0,0,0,0,11.5593,0.0014,0.7796,0.0029,0.0001,0.0058,0.0909,0.7796,0,11.5076
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,1,0.8824,0.7575,0,1,0.8824,0.7576,0.0323,0.833,0.7577,0.7579,0.8824,0.7578,0.758,0,0.758,0,0,4872,0,4872,4872,0.0277,0.7581,4891.6667,4916,4887,0,4916,0.3622,4916,1.2368,0.1176,0.8751,0.0275,0.0323,0.0275,0.0274,0,0.0276,0.0274,0.0276,0.0274,0.0037,0,0.0124,0.0323,0,0.085,0,78.9748,78.9748,78.9748,0,2.9561,0.0083,0.3622,0.0023,0.0002,0.0142,0.0606,0.3622,80.3554,3.5447
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0,0.0927,0,0.8378,0.3176,0.1057,0.5285,1,0.4367,0.6658,0.7492,0.1211,0.6987,0.7999,2.7982,0.8332,3.2692,3.0201,56,0.2163,675,1032,1,1,1512.5333,2575,1574,1.4221,2021,2.572,2514,0.4378,0.2117,0.8483,0.4996,0.5251,0.4428,0.4933,0.1027,0.5,0.1148,0.4999,0.0085,0.4301,4.2179,0.1796,0,2.8777,0.1844,0.5704,16.316,13.4898,11.375,1.5134,0.2307,?,?,0.3621,0.2362,0.6278,?,?,18.1864,0.8838
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,0.8333,0.9492,0.7221,0.0157,0.9964,0.9492,0.7818,0.3367,0.792,0.8071,0.8356,0.9492,0.8312,0.8569,2.7289,0.872,5.3058,0.2015,46,0.0381,151,170,0,0.9177,176.3333,243,184,4.761,201,0.215,216,1.7356,0.0104,0.8907,0,0.1723,0,0,0.0839,0,0,0,0,0.2213,0.1755,0.1597,0.0803,0.1664,0.0037,0.2573,52.5025,51.6304,48.9162,0.1947,47.1456,?,?,10.2298,0.0417,0.0029,?,?,57.1442,38.2085
