@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,4069,4069,4037,3990.2857,3996,3957,3916,3916,0.0296,0,20.2253,20.8393,0.0169,0,0.012,21.3074
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,12,20,9,7.7477,8,6,3,4,0.001,0.4529,45.25,54.8,0.0003,0.0724,0.3862,70.9112
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,4081,4081,3970,3930.7143,3907,3889,3849,3849,0.0337,0,19.8102,21.486,0.0172,0,0.018,22.1591
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,4608,4608,4563,4546.8333,4553,4543,4463,4463,0.046,0.1705,13.611,13.8381,0.046,0.097,0.0095,13.8567
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,4339,4339,4252,4215.7143,4197,4183,4129,4129,0.0466,0.169,27.0366,27.0869,0.0453,0.0665,0.0144,27.8759
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,4403,4403,4195,4156.4286,4135,4098,4008,4008,0.0463,0,30.5993,30.9129,0.0441,0,0.0273,31.8791
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,4587,4587,4504,4455.6,4417,4412,4358,4358,0.0111,0,25.3935,25.4359,0.0111,0,0.0181,25.6942
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3550,3550,3294,2734.2,3190,1847,1421,1729,0.019,0.4356,33.4448,34.2463,0.0083,0.0876,0.2702,36.3648
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,4045,4045,3956,3895.8571,3894,3803,3761,3761,0.0272,0,22.7423,24.786,0.0134,0,0.023,25.8184
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,4655,4655,4595,4547.2,4526,4488,4472,4472,0.011,0,19.669,19.7225,0.011,0,0.0151,19.9212
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,3917,3917,3735,3702.5714,3662,3641,3601,3601,0.0189,0.0199,33.4916,33.5201,0.0087,0.0135,0.0262,36.141
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,4455,4455,4349,4304,4274,4262,4247,4247,0.0465,0.6496,22.305,22.5196,0.0459,0.1806,0.016,23.1966
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,42,59,36,32.2477,31,27,17,23,0.0179,0,54.5758,57.44,0.0137,0,0.2348,61.9076
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,4022,4022,4004,3903.4286,3870,3844,3812,3812,0.0351,0,24.2659,25.1162,0.0134,0,0.0193,26.253
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,63,93,51,46.7255,42,37,29,33,0.0038,0,35.9245,38.0714,0.0013,0,0.328,41.6524
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,4516,4516,4435,4353.2,4274,4273,4268,4268,0.0111,0,31.0328,31.1226,0.0111,0,0.0237,31.5333
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,4173,4173,4047,3985.2857,3956,3940,3860,3860,0.0359,0,21.3228,21.4639,0.0177,0,0.0231,22.3145
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,4496,4496,4478,4429.5714,4466,4364,4323,4323,0.0463,0.485,18.3212,18.3623,0.0462,0.1789,0.0138,18.9147
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,3952,3952,3952,3845,3935,3794,3699,3699,0.0117,0,55.4773,56.9753,0.0117,0,0.0271,56.9274
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,4606,4606,4576,4562.4,4568,4541,4521,4521,0.011,0,19.3997,19.5486,0.011,0,0.0064,19.7007
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,4052,4052,3987,3852.4286,3839,3748,3670,3670,0.024,0.0245,28.8276,29.5488,0.0111,0.0152,0.0317,31.1664
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,15,31,11,9.05,8,7,3,5,0.001,0.6406,51.4,59.4,0.0003,0.0887,0.4379,72.9823
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,3919,3919,3835,3746.4286,3717,3655,3633,3633,0.0248,0.1576,32.3065,32.9427,0.0097,0.0466,0.0262,33.9998
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,4437,4437,4425,4380.2857,4385,4345,4320,4320,0.0463,0.5041,18.3797,18.4206,0.0462,0.1825,0.0091,18.8366
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,3018,3733,2040,1402.4706,869,757,625,663,0.015,0.1276,27.2352,27.6341,0.0076,0.0409,0.6908,31.6228
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,5,11,4,2.7442,2,1,0,1,0.0004,0,55.5,71.25,0.0001,0,0.7011,99.2017
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,4152,4152,4049,4007,3991,3946,3932,3932,0.0343,0,19.9975,20.783,0.0171,0,0.0175,21.5139
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,3999,3999,3931,3868.8571,3865,3788,3773,3773,0.0314,0,26.1829,27.4254,0.0112,0,0.0197,29.5621
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,3999,3999,3959,3851.8571,3847,3736,3730,3730,0.0205,0,28.1871,28.4081,0.0109,0,0.0254,30.425
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,3992,3992,3992,3824.75,3836,3765,3706,3706,0.0117,0,55.6236,56.4382,0.0117,0,0.028,57.1349
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,3124,3257,1939,1464.7647,1012,865,769,786,0.0211,0.5151,28.1895,28.9319,0.0079,0.0969,0.6037,32.5657
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,4049,4049,4046,3928.5714,3896,3867,3829,3829,0.0294,0.0448,21.3313,23.4171,0.0149,0.0217,0.0203,24.3419
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,26,46,22,18.8036,17,14,7,12,0.0021,0.092,42.0476,46.9655,0.0006,0.0268,0.356,52.6921
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,4526,4526,4506,4404.8,4388,4315,4289,4289,0.0111,0,28.0219,28.3642,0.0111,0,0.0219,28.5149
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,4351,4351,4345,4221.4286,4236,4138,4090,4090,0.0466,0.2171,26.8125,27.0335,0.0451,0.0784,0.0223,27.6823
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,202,333,157,146.069,139,113,101,109,0.0117,0,48.4218,50.005,0.0117,0,0.3274,51.7283
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,4412,4412,4347,4227.1429,4184,4159,4123,4123,0.0466,0.1425,26.4811,27.0361,0.0452,0.0595,0.0237,27.9408
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,4548,4548,4542,4468.8,4453,4450,4351,4351,0.011,0,22.5105,22.6245,0.011,0,0.0162,22.7151
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,4115,4115,4111,4025.8571,4013,3969,3931,3931,0.0317,0,19.6403,20.6127,0.0172,0,0.0157,21.9087
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,4658,4658,4563,4565.8,4557,4526,4525,4525,0.011,0,19.4373,19.5392,0.011,0,0.0107,19.6986
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,4059,4059,4049,3918.1429,3895,3818,3816,3816,0.0231,0.1173,24.2039,24.2559,0.0136,0.0389,0.0236,26.0124
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,4444,4444,4444,4210.75,4285,4057,4057,4057,0.0117,0,46.0737,46.4508,0.0117,0,0.0389,46.7527
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,156,352,144,137.0571,122,113,101,106,0.0117,0,48.811,49.8189,0.0117,0,0.3387,51.8492
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,56,74,48,43.4848,43,37,29,31,0.021,0,49.8125,52.1509,0.0165,0,0.2063,56.797
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,4570,4570,4478,4413.8,4373,4350,4298,4298,0.0111,0,27.9323,28.3595,0.0111,0,0.0221,28.5229
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,4082,4082,4056,3858.7143,3807,3738,3735,3735,0.0236,0,27.6086,28.422,0.0112,0,0.0355,28.9776
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,4379,4379,4379,4188.25,4194,4116,4064,4064,0.0117,0,45.6582,46.6506,0.0117,0,0.0285,46.691
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,4180,4180,4179,4114,4137,4056,4046,4046,0.0566,0,16.4171,16.5091,0.0238,0,0.0133,16.8631
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,3874,3874,3800,3735.2857,3713,3686,3635,3635,0.0211,0,30.6193,32.869,0.0097,0,0.0197,34.5828
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,4060,4060,3938,3896.4286,3858,3848,3807,3807,0.0255,0,26.5398,27.7558,0.0124,0,0.0199,29.592
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,4149,4149,4077,3993.2857,3993,3889,3879,3879,0.0379,0,19.8278,20.3423,0.0179,0,0.0235,21.1633
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,7,11,5,3.7253,4,2,1,1,0.0005,0.2103,59.2,70,0.0002,0.038,0.6049,91.2461
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,10,18,7,5.9222,6,4,1,3,0.0007,0.6194,46.8333,62.3333,0.0002,0.0813,0.4966,79.5929
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,65,94,53,45.8136,42,36,24,32,0.0031,0,36.5818,38.814,0.0013,0,0.3018,42.3292
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,4367,4367,4239,4159.5714,4142,4092,4001,4001,0.046,0,30.4983,30.5441,0.0439,0,0.0259,31.8642
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,4060,4060,3900,3858.7143,3841,3804,3750,3750,0.0265,0,25.5473,26.8709,0.0124,0,0.024,28.2683
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,23,34,21,17.9113,17,15,10,13,0.0117,0,61.9667,66.0625,0.0091,0,0.2512,73.5252
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,4622,4622,4617,4573.6,4583,4541,4505,4505,0.011,0,19.5475,19.5731,0.011,0,0.0098,19.6951
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,10,14,7,5.9505,5,4,2,3,0.0008,0.691,48.5,61.8333,0.0003,0.0902,0.4594,81.5121
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,4482,4482,4417,4409.4286,4416,4388,4338,4338,0.0463,0.485,18.1567,18.3961,0.0462,0.1789,0.009,18.7769
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,4605,4605,4519,4487.6,4449,4445,4420,4420,0.011,0,22.6004,22.7094,0.011,0,0.015,22.8859
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,9,12,6,4.6222,4,2,1,2,0.0005,0.2489,62.25,70.8333,0.0002,0.0425,0.5563,97.3182
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,4007,4007,3863,3819.4286,3783,3764,3699,3699,0.0229,0.0385,31.5777,31.9593,0.0096,0.0198,0.024,34.0105
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,4489,4489,4422,4385.8571,4362,4350,4337,4337,0.0463,0.4204,18.214,18.4862,0.0462,0.1656,0.0113,18.8937
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1,4357,4357,4250,4225.7143,4197,4187,4182,4182,0.0466,0.1937,26.0743,27.2292,0.0451,0.0727,0.0136,27.5419
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1,4398,4398,4398,4203,4301,4060,4053,4053,0.0117,0,45.417,46.8973,0.0117,0,0.0358,46.8743
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,5,8,4,2.8778,3,1,0,1,0.0004,0,61.2,74,0.0001,0,0.6234,108.7411
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,4367,4367,4365,4234.1429,4198,4185,4099,4099,0.0466,0.2392,26.6054,26.882,0.0452,0.0837,0.0216,28.1514
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,4102,4102,4012,3950.1429,3936,3873,3872,3872,0.0258,0,24.6756,25.1132,0.0138,0,0.0198,26.5205
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,4039,4039,4023,3902.1429,3885,3850,3767,3767,0.0315,0,25.1361,25.9238,0.0138,0,0.0232,26.8968
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1,4471,4471,4462,4313.2857,4268,4246,4206,4206,0.0465,0.5758,22.7605,22.7858,0.0458,0.1608,0.023,23.5836
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,4106,4106,4074,4003.5714,3954,3942,3930,3930,0.0481,0.0203,19.3826,20.2705,0.0177,0.0136,0.0173,21.0379
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,4030,4030,3953,3802.1429,3784,3678,3615,3615,0.0193,0.0301,30.3606,32.0277,0.0094,0.0171,0.0354,32.9096
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,3931,3931,3801,3752.7143,3724,3677,3654,3654,0.0212,0,31.496,32.4729,0.0094,0,0.023,35.0001
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1,4309,4309,4280,4166.7143,4121,4111,4108,4108,0.046,0,30.4844,30.6987,0.044,0,0.0195,31.9711
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1,4497,4497,4483,4408.2857,4405,4326,4326,4326,0.0463,0.396,18.5272,18.7201,0.0463,0.1601,0.0143,19.0922
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1,4430,4430,4378,4324.5714,4310,4282,4256,4256,0.0465,0.586,22.4379,22.9728,0.0458,0.1633,0.0131,23.4421
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,55,81,49,44.1031,42,38,27,33,0.0213,0,50.1429,53.02,0.0165,0,0.2302,56.7121
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1,4105,4105,4031,3926.1429,3899,3853,3818,3818,0.0289,0,22.0388,23.3404,0.0151,0,0.0244,24.3543
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,3533,3533,3389,3108.1111,3309,3182,2047,2047,0.0163,0.0598,33.5721,36.2689,0.0081,0.0258,0.1612,36.9206
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,195,292,152,139.6333,132,113,86,107,0.0117,0,48.5556,49.6446,0.0117,0,0.2906,51.5566
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,4311,4311,4297,4209.5714,4187,4161,4126,4126,0.0466,0.0826,26.707,26.7082,0.045,0.0422,0.0151,27.554
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,4579,4579,4496,4446.2,4395,4389,4372,4372,0.0111,0,25.3308,25.5719,0.0111,0,0.0179,25.7148
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,4072,4072,4008,3873.4286,3845,3800,3707,3707,0.0284,0,25.6052,26.2891,0.0123,0,0.0301,27.6675
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf,1,3739,3739,3715,3667.2857,3702,3631,3546,3546,0.0196,0.02,33.2261,34.387,0.0088,0.0135,0.0169,36.0605
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf,1,7,14,5,3.5684,3,2,1,1,0.0005,0.2146,56.1429,70.875,0.0002,0.0385,0.6615,98.6867
SAT11/random/large/unif-k7-r85-v150-c12750-S541704841-072-UNKNOWN.cnf,1,4444,4444,4444,4202.5,4288,4052,4026,4026,0.0117,0,44.8343,46.5148,0.0117,0,0.0411,46.2871
SAT11/random/medium/unif-k7-r89-v90-c8010-S2127424322-078.UNKNOWN.cnf,1,4509,4509,4420,4363.8,4314,4301,4275,4275,0.0111,0,31.2021,31.203,0.0111,0,0.0201,31.4821
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1,4090,4090,4049,4005.7143,4001,3958,3928,3928,0.0438,0,20.1079,20.2451,0.0175,0,0.0126,21.5264
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1205196501-095.UNKNOWN.cnf,1,4076,4076,4031,3922,3905,3840,3837,3837,0.0264,0.0267,25.1936,26.4648,0.0123,0.016,0.0227,27.051
SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,4597,4597,4507,4470.2,4440,4412,4395,4395,0.0111,0,25.4345,25.509,0.0111,0,0.0166,25.6934
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,4049,4049,4020,3877,3841,3782,3745,3745,0.0298,0,24.8125,26.0143,0.0133,0,0.0279,28.1645
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,86,123,69,64.7045,61,56,37,51,0.0255,0,47.7288,49.5357,0.0206,0,0.23,51.8377
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,4000,4000,3949,3859.75,3836,3811,3784,3784,0.0267,0,24.8563,26.0057,0.0135,0,0.0192,26.7371
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,3932,3932,3932,3836.75,3865,3845,3705,3705,0.0117,0,56.6678,57.6211,0.0117,0,0.0215,57.6467
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1,4138,4138,4134,4111.1667,4104,4099,4091,4091,0.0434,0.0266,15.7281,16.2597,0.0236,0.016,0.0044,16.5117
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,56,91,48,44.1224,42,37,25,33,0.0204,0,50.2553,52.3409,0.0165,0,0.244,56.7456
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1,24,34,20,17.6992,17,14,10,13,0.0119,0,62.0645,65.2143,0.0091,0,0.2642,73.4902
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,259,733,239,225,196,180,143,160,0.0117,0,45.965,47.433,0.0117,0,0.4888,48.8417
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,4570,4570,4516,4467.8,4440,4428,4385,4385,0.0111,0,25.6545,25.6696,0.0111,0,0.0148,25.9025
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,143,302,121,118.1957,108,99,76,90,0.006,0.2532,31.9224,32.9196,0.0025,0.0517,0.3295,34.3481
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,3244,3623,2700,1635.1333,1172,740,613,626,0.0177,0.1538,26.2813,26.9359,0.0076,0.0459,0.6587,32.8407
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,3794,3794,3713,3693,3698,3645,3613,3613,0.0227,0.0887,33.3358,33.434,0.0089,0.0328,0.0144,35.7708
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1,3989,3989,3842,3781.4286,3744,3696,3664,3664,0.0188,0.0319,29.3076,30.4264,0.01,0.0178,0.0267,32.4001
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,42,64,35,31.8909,31,27,20,23,0.0176,0,52.2632,55.9286,0.0137,0,0.2637,61.1935
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,4478,4478,4444,4388.2,4383,4349,4287,4287,0.0111,0,27.8465,28.4262,0.0111,0,0.0155,28.4456
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,142,277,117,114.4043,106,93,76,85,0.0058,0.248,31.2192,32.5912,0.0025,0.051,0.339,34.2883
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,4062,4062,3855,3815.8571,3759,3734,3709,3709,0.0244,0,29.6776,29.9447,0.0104,0,0.0293,32.1278
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,4130,4130,4103,4057.5714,4065,3995,3958,3958,0.0417,0,17.1604,18.0214,0.0197,0,0.014,18.4636
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,4637,4637,4620,4582.2,4562,4556,4536,4536,0.011,0,19.5364,19.6784,0.011,0,0.0085,19.7319
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,3886,3886,3849,3776.2857,3767,3739,3641,3641,0.0204,0,29.9076,30.9963,0.0102,0,0.0193,33.0958
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,6,7,4,2.8222,3,1,1,1,0.0004,0,54.3333,71.75,0.0001,0,0.6395,105.8276
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,4519,4519,4461,4400,4350,4339,4331,4331,0.0111,0,27.8047,28.3618,0.0111,0,0.0173,28.3964
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1,3974,3974,3770,3765,3748,3698,3681,3681,0.0207,0.0381,31.338,33.0101,0.0094,0.0197,0.0241,35.121
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,4046,4046,3925,3881.1429,3865,3812,3794,3794,0.0322,0,25.9709,26.9171,0.0123,0,0.0212,27.8675
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,4098,4098,4098,4053.7143,4052,4019,4009,4009,0.0385,0,17.8176,18.2687,0.0196,0,0.0087,19.2356
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3212,3497,3074,1678.6667,1051,884,665,792,0.0198,0.0849,27.6956,27.9331,0.0078,0.0319,0.6179,33.2473
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,68,111,50,45.8824,42,37,26,32,0.0036,0.0063,36.5455,38.6129,0.0013,0.0055,0.3184,41.4764
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1,6,10,4,3.1294,3,1,1,1,0.0004,0,56.5,72,0.0001,0,0.6946,98.7432
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,24,39,19,17.379,16,14,11,12,0.0121,0,60.0667,65.2,0.0091,0,0.2865,74.3329
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,4496,4496,4428,4343.2,4278,4265,4249,4249,0.0111,0,30.0979,31.2116,0.0111,0,0.023,31.1756
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,4035,4035,4017,3921,3875,3868,3835,3835,0.0289,0,22.4459,23.0941,0.015,0,0.0187,23.8796
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,54,82,47,42.6436,41,36,27,32,0.0202,0,49.4667,53.383,0.0165,0,0.2323,57.4296
