@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC

@DATA
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1093385,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.31,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37208,18578,2765002350.25,0,1.46,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,828693,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,34475,17217,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,982253,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37570,18759,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1012240,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,38724,19335,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,644057,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,32110,16036,2765002350.25,0,1.46,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1013010,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,38678,19312,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,663162,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,32166,16064,2765002350.25,0,1.46,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,732573,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,31328,15646,2765002350.25,0,1.44,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1084419,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.86,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,53836,26880,2765002350.25,0,1.46,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1146683,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37268,18608,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,776740,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37147,18548,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,686818,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.83,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,33098,16529,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,981139,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.82,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37416,18682,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1118796,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,36172,18060,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,689818,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.86,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,33262,16611,2765002350.25,0,1.47,24
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,0.668605,0.331395,0.017241,0.982759,10.379378,0.964496,8.647974,0.142899,5.173524,-1,668517,0.125658,0.158903,-1,-1,3.933974,1.19835,22800,1,0.236164,658.7,3.929288,24.051422,51009.669753,1332,-1,0.043641,0.569776,6.923783,1.329515,17.298701,239.29,45600,153,0.922123,-1,800,46400,-1,45600,45600,0,0,1,-1,0,-1,0,1,0,53858.141436,0,1,0.142899,0.177542,0.610983,1115986,0,527,207,55603.428402,0,416.44,229
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,942603,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.83,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,55637,27780,2765002350.25,0,1.44,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1146648,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37274,18611,2765002350.25,0,1.44,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,695028,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,33516,16738,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1172395,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,56668,28292,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,822638,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,34294,17127,2765002350.25,0,1.46,24
nsp/nsp_2.mzn_AND_nsp/period_14/99.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,1100358,4.889602,0.916636,-1,-1,1.510745,22354.713967,10500,0,0.340798,88.07,0.594195,47887.285714,30977.749709,20000001,-1,0.328677,1.21318,20.411471,21.122659,10000000.5,3.57,17040,421,1.556981,-1,0,18795,-1,17040,17040,0.002154,42,1,-1,122,-1,0,0,0,21237.873604,0.006491,0,1.808274,0.923274,1.159061,900041535,0,4532,2178,420156849.000431,0,82.19,840
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1084168,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,54108,27016,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,761270,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.86,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,36183,18066,2765002350.25,0,1.46,24
solbat/sb.mzn_AND_solbat/sb_13_13_6_0.dzn,1,0.227197,0.313075,0.310186,0.689814,7.409391,0.841652,2.177095,3.835673,1.225896,-1,8769085,3.066691,0.619157,-1,-1,1.068615,0.956699,2993,0,0.198237,24.62,1.458379,2.29372,10944.758333,170,-1,0.394505,0.347148,2.216658,2.981202,170,0.72,5404,27,1.553001,-1,169,7834,-1,7377,7377,0,0,1,-1,201,-1,1,1,0,8285.520594,0.025657,1,1.10464,2.086877,1.84146,17969,0.1591,12029,6001,7494.781973,676,21.75,171
solbat/sb.mzn_AND_solbat/sb_13_13_5_2.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179,1.236199,-1,7458929,3.098769,0.6407,-1,-1,0.938136,0.956482,2721,0,0.206854,21.85,1.488095,2.310191,10395.040194,170,-1,0.396444,0.349749,2.261512,3.063737,170,0.68,5132,19,1.439565,-1,169,7418,-1,6961,6961,0,0,1,-1,200,-1,1,1,0,7869.520594,0.026961,1,1.130505,2.130674,1.864119,17137,0.166357,14794,7385,7095.180159,676,19.03,171
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1173951,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,39599,19773,2765002350.25,0,1.46,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,740825,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.87,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37570,18760,2765002350.25,0,1.47,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,641591,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.31,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,31980,15971,2765002350.25,0,1.46,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,658532,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.83,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,32118,16040,2765002350.25,0,1.44,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,797517,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37616,18782,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1174553,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,39633,19790,2765002350.25,0,1.45,24
solbat/sb.mzn_AND_solbat/sb_13_13_5_1.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179,1.236199,-1,7911498,3.098769,0.6407,-1,-1,0.938136,0.956482,2721,0,0.206854,21.67,1.488095,2.310191,10395.040194,170,-1,0.396444,0.349749,2.261512,3.063737,170,0.69,5132,19,1.439565,-1,169,7418,-1,6961,6961,0,0,1,-1,200,-1,1,1,0,7869.520594,0.026961,1,1.130505,2.130674,1.864119,17137,0.166357,11327,5657,7095.180159,676,18.85,171
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,794470,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.86,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37000,18474,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,993116,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.83,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,55019,27471,2765002350.25,0,1.44,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,755251,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,32337,16150,2765002350.25,0,1.44,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1152473,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.86,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.33,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,37387,18668,2765002350.25,0,1.47,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,834257,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.83,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,34719,17339,2765002350.25,0,1.44,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,642827,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,32044,16003,2765002350.25,0,1.45,24
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,304908,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.84,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,29671,14822,2765002350.25,0,1.46,24
