@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC

@DATA
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0.9738,0.1469,217,217,408,0.9738,2922,983.57,2922,474,1916,0.8942,0.5122,2.7394,0.0001,0.7721
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.1-b7.cnf,1,0.9406,0.7405,0,0,0,0.8293,0,0,0,0,0,0.9995,0.9849,4.0372,0.5,0.1749
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,0.9322,0.267,146,232,299,0.9322,2540,601.94,1229,416,676,0.8043,0.3089,2.8278,0,0.8176
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,0.3276,2.1862,2551,2551,2551,0.1734,2551,2551,2551,2551,2551,0.8307,0.9688,1.4774,0.1642,0.2491
SAT_Competition2009/CRAFTED/sgi/new-difficult-21-168-19-90.cnf,1,0.9762,0.1441,529,529,646,0.9762,4708,1542.9,4708,866,3403,0.9053,0.7383,2.8609,0.0022,0.9324
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0,0.7698,582,1860,1896,0,3545,2659,3545,3373,3422,0.0196,0.25,0.6306,0.1703,0.218
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1869272420-19.SAT.shuffled.cnf,1,0,0,4123,4123,4205,0,4403,4247.3,4403,4234,4321,0.1718,0.2857,2.9849,0.0099,0.5608
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0,0,2864,3088,3282,0,3949,3448.9,3939,3430,3782,0,0,0,0.3832,0.3337
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,0.9391,0.9906,0,0,0,0.6564,0,0,0,0,0,0.8522,0.7778,2.3725,0.1722,0.2158
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf,1,0.9714,0.2079,54,54,66,0.9714,3920,1028,3920,436,664,0.8848,0.5246,3.2305,0,0.8535
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1314701073-08.cnf,1,0.967,0.1495,3,4,6,0,22,8.1014,13,8,9,0.3865,1,3.361,0.9172,0.2282
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S44928635-12.SAT.shuffled.cnf,1,0.965,0.1646,3774,3774,3803,0,4049,3877.5,4049,3858,4014,0.3785,1,3.3917,0.3516,0.3178
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,0.8375,1.1171,585,585,603,0.1414,1656,835.63,1656,751,919,0.5528,0.9032,2.0429,0.2478,0.073
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1640054673-078.cnf,1,0,0,4340,4340,4377,0,4584,4443.6,4584,4414,4503,0.05,0.1029,2.0101,0.0002,0.6737
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.0932,2.1194,901,1122,1542,0.074,2036,1644.1,1918,1805,1844,0.7656,1,2.7429,0.9999,0.2365
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S572248576-042.cnf,1,0.9815,0.098,3825,3825,3929,0,4037,3939.4,4037,3947,3990,0.3743,1,3.2423,0.5202,0.3254
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0.4533,1.6046,23,116,159,0.122,743,234.28,514,197,255,0.6471,0.9672,2.7777,0.4522,0.0289
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.8797,0.9578,688,742,777,0.2182,2221,1267.1,2160,1001,1800,0.1765,0.5,2.1014,0.3216,0.253
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.9723,0.1266,3835,3835,3870,0,4035,3928,4035,3947,4017,0.3555,0.7333,3.2759,0.3079,0.3248
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.6982,1.4933,0,0,0,0.3068,0,0,0,0,0,0.4203,1,3.3051,1,0.1686
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0.9377,0.9574,2,2,4,0.5038,97,26.571,97,9,56,0.3994,1,3.2097,0.2529,0.1866
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i2_pp.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf,1,0,0,4570,4570,4583,0,4698,4607.5,4698,4603,4603,0.0629,0.1066,2.0876,0.0002,0.7124
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-fphp-014-012.sat05-1215.reshuffled-07.cnf,1,0.9044,0.3256,3891,3891,4735,0.9044,4844,4654.5,4844,4810,4839,0.8594,0.2778,0,0.0393,0.9828
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0.8661,1.0934,0,0,0,0.5236,0,0,0,0,0,0.7802,0.8333,2.8561,0.0812,0.1352
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0.8779,0.6203,4686,4686,4686,0.0265,4686,4686,4686,4686,4686,0.5672,0.9398,2.6432,0.114,0.4949
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S51928934-076.SATISFIABLE.cnf,1,0,0,4289,4289,4290,0,4527,4368.8,4527,4303,4435,0.0645,0.1122,2.1754,0.0002,0.662
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.3889,1.1922,3964,3964,4106,0.0101,4310,4181.6,4310,4199,4290,0.0038,0.3878,0.4197,0.3135,0.4722
SAT_Competition2009/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,1,0.1657,1.4723,1812,1812,1812,0.0718,2884,2467,2884,2705,2884,0.0621,1,1.8533,1,0.2938
SAT_Competition2011/SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1,0.7192,1.6365,0,0,0,0.5255,0,0,0,0,0,0.8126,1,3.1098,0.9981,0.2817
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,0,0,19,23,27,0,57,32.229,42,31,37,0.151,0.3608,3.0403,0.0163,0.4721
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1459690542-033.cnf,1,0.9632,0.1635,3816,3816,3902,0,4160,3944.9,4160,3940,4028,0.3959,0.7273,3.2984,0.3226,0.3362
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,1,0.935,0.2614,187,302,318,0.935,2240,734.77,1952,363,533,0.8097,0.3846,2.9585,0.0001,0.7541
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.2032,0.619,808,808,873,0.0502,1875,1236.5,1875,1302,1614,0.0093,0.3333,0.7412,0.0835,0.0567
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1110074311-09.UNSAT.shuffled.cnf,1,0,0,4246,4246,4320,0,4439,4331.6,4439,4335,4338,0.1761,0.2917,2.9534,0.005,0.5749
SAT_Competition2009/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.7743,1.0192,21,62,76,0.1112,126,84.022,104,91,98,0.9148,0.8461,2.8102,0.4075,0.0533
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,0.7714,1.4217,641,647,856,0.2904,1433,941.64,1070,905,1039,0.3069,0.9118,2.6553,0.4094,0.2503
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf,1,0.8619,0.9222,3671,3671,3825,0.1852,3992,3854,3992,3849,3933,0.4054,1,3.0863,0.7141,0.2558
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.9717,0.1289,3931,3931,3969,0,4115,4025.9,4115,4013,4111,0.3718,1,3.2989,0.3178,0.334
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S141590207-13.SAT.shuffled.cnf,1,0.9634,0.1599,3868,3868,3913,0,4048,3955.5,4048,3956,4041,0.3784,1,3.3088,0.2864,0.3351
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S751835224-10.cnf,1,0,0,4065,4065,4066,0,4398,4197.5,4398,4261,4398,0.0506,0.1017,2.0516,0.0002,0.6381
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S1151229574-11-UNSAT.cnf,1,0.8819,0.8723,805,817,882,0.1856,1979,1257.5,1767,1285,1516,0.3934,1,3.0548,0.9688,0.2209
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.8875,1.0074,26,26,44,0.635,278,105,278,72,278,0.6811,0.7333,3.0656,0.2008,0.1786
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1229813320-044.cnf,1,0.9685,0.146,3811,3811,3837,0,4062,3896.8,4062,3860,4034,0.3694,1,3.3577,0.4499,0.3201
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,0.9186,0.9647,42,42,42,0.6211,279,124.67,279,53,279,0.6462,0.75,3.0726,0.2155,0.2565
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.5478,1.0326,3803,3803,3854,0.0454,4334,3961,4334,3922,4093,0.1096,0.6667,1.2359,0.307,0.5073
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes1.cnf,1,0.9266,0.2832,190,190,322,0.9266,4316,1353.4,4316,447,3559,0.7915,0.3203,2.9235,0,0.8255
SAT-Race-2010-CNF/cryptography/mizh/md5_47_4.cnf,1,0.5428,0.9027,85,148,179,0.0723,814,288.92,483,252,379,0.0106,0.3333,0.9795,0.1579,0.0365
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1,0.9169,0.3096,4621,4621,4621,0.0031,4722,4678.7,4722,4693,4722,0.6856,0.8349,3.3339,0,0.7049
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,0.5821,1.3766,603,603,603,0.1619,919,761,919,919,919,0.3523,0.9938,2.7559,0.1811,0.1246
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.9621,0.1679,3,4,5,0,20,7.1593,11,6,9,0.382,1,3.3742,0.776,0.2252
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,1,0.5979,1.2981,1852,1852,2002,0.21,2896,2230.3,2896,2187,2410,0.5934,0.8797,3.4311,0.3599,0.1462
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1861814752-08.cnf,1,0,0,23,29,32,0,79,37.5,46,36,41,0.1575,0.3267,3.027,0.0172,0.4744
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0.9161,0.6464,145,145,154,0.8955,612,353.22,612,325,516,0.9916,0.9552,3.997,0.5,0.2048
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-27.cnf,1,0.9994,0.6742,1007,1007,1095,0.3922,1602,1224.3,1602,1193,1387,0.692,0.5339,0.0208,0,0.751
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.5976,0.757,22,42,55,0.0026,2984,117.43,106,78,90,0.1527,1,0.6838,1,0.0513
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0.147,0.495,547,692,794,0.0323,3690,1323.7,1979,1299,1507,0.0374,0.6667,1.0783,0.3907,0.2099
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0.5428,0.9027,85,158,209,0.0723,814,312.8,483,265,394,0.0106,0.3333,0.9795,0.1579,0.0355
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,0,0,4198,4198,4246,0,4393,4275.3,4393,4268,4313,0.1531,0.2623,2.9544,0.0049,0.5605
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.5653,1.5728,1559,1979,2233,0.2516,3011,2474.5,2936,2526,2920,0.2199,1,2.1433,0.9077,0.1022
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,0.8042,1.1351,354,374,396,0.2504,1017,457.78,612,412,457,0.4218,1,3.0588,0.9546,0.2234
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,1,0.9286,0.2801,353,353,437,0.9286,3616,853.56,3616,535,609,0.7962,0.3544,2.9003,0,0.7474
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.948,0.2126,3755,3755,3818,0,4005,3874.3,4005,3887,3987,0.3973,1,3.323,0.5382,0.3213
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0.7876,1.3327,5,8,9,0.2604,92,30.923,70,31,34,0.3508,0.9692,2.0293,0.4998,0.1609
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,0.9638,0.162,4,7,8,0,33,10.981,16,10,13,0.3838,1,3.3728,0.8181,0.2215
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0.9257,0.7288,0,0,0,0.8674,0,0,0,0,0,0.9922,0.9918,3.9358,0.5,0.252
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S161446644-14.cnf,1,0.9634,0.1626,5,8,10,0,31,12.955,19,12,15,0.383,1,3.3601,0.8452,0.2351
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1,0.9469,0.3209,22,64,85,0.9443,215,99.128,143,97,110,0.8099,0.8125,2.5469,0.0186,0.4571
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0.609,1.1763,1818,1818,1818,0.176,1856,1837,1856,1856,1856,0.0736,0.8,1.6204,0.2305,0.1126
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.8893,1.0198,0,0,0,0.6068,0,0,0,0,0,0.3573,0.75,2.2905,0.0865,0.3162
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.9653,0.1566,22,30,36,0,93,44.392,56,42,49,0.3897,1,3.3678,0.7255,0.2511
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.8831,0.4262,3377,3377,3377,0.8831,3377,3377,3377,3377,3377,0.6517,1,0.7626,1,0.3926
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.8487,0.4379,4718,4718,4735,0.8487,4875,4768.3,4875,4770,4773,0.8429,0,0,0.2008,0.8938
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.7464,1.4639,1001,1001,1329,0.5209,1901,1497,1901,1757,1901,0.6994,0.991,2.5689,0.2351,0.4026
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.5286,0.9173,115,175,207,0.0806,506,260.02,349,251,316,0.0044,0.2727,0.8222,0.2106,0.0368
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0.4697,1.6385,151,289,361,0.127,599,402.64,529,412,436,0.6132,0.9658,2.9405,0.439,0.0388
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.5855,1.5535,1036,1036,1046,0.1765,1900,1407.6,1900,1237,1819,0.3712,0.8857,2.536,0.3234,0.0867
SAT_Competition2011/SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0.1487,0.4792,0,0,0,0.1475,0,0,0,0,0,0.9951,0.992,1.361,0.4929,0.7243
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf,1,0.8333,0.4506,4510,4510,4522,0.8333,4571,4538.3,4571,4533,4563,0.5832,0.3333,0,0.2296,0.6614
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,0.8358,1.1049,169,169,439,0.2989,993,527.63,993,523,664,0.2192,0.9568,1.7409,0.2799,0.0578
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.7211,1.4629,143,143,882,0.5792,1449,969,1449,1182,1227,0.5312,1,3.2534,0.6708,0.0544
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S884941173-092.cnf,1,0,0,4176,4176,4224,0,4365,4269.3,4365,4285,4353,0.1482,0.2389,2.801,0.0051,0.5591
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S115851319-100.cnf,1,0,0,22,30,32,0,87,38.459,49,36,43,0.1574,0.3617,3.0552,0.0175,0.4774
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1,0.9639,0.1601,3,5,6,0,23,8.7889,15,8,10,0.3897,1,3.3725,0.869,0.2253
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,0,0,3677,3677,3684,0,3910,3773.5,3910,3823,3910,0.0596,0.1276,2.1089,0.0002,0.627
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.5228,1.8101,91,433,464,0.3922,1081,629,1035,615,838,0.7195,0.9259,2.6728,0.4486,0.2012
SAT_Competition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.9159,0.3627,1153,1153,1231,0.0138,1933,1536,1933,1827,1933,0.1444,0.4,1.0494,0.1757,0.0277
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S222128792-011.SATISFIABLE.cnf,1,0.9617,0.1672,3774,3774,3863,0,4003,3889.1,4003,3893,3980,0.3948,1,3.3777,0.418,0.3246
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.7477,1.4978,2808,2808,4301,0.5065,4437,3985,4437,4394,4437,0.874,1,2.5441,0.9752,0.5663
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0.9008,0.6593,37,46,53,0.798,294,152.8,294,212,229,0.3443,0.9388,1.6517,0.1794,0.2453
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S449556655-088.cnf,1,0.9813,0.0966,3741,3741,3850,0,4069,3863,4069,3867,3873,0.3885,1,3.256,0.5717,0.3196
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0.9723,0.1431,61,61,387,0.9723,4199,1846.4,4199,2264,2321,0.9039,0.5865,2.8225,0.0002,0.9647
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,0.9823,0.0889,0,0,0,0.9823,0,0,0,0,0,0.9375,0.3623,0,0.063,1
SAT_Competition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4222,1.5261,3770,3770,3959,0.2836,4447,4141,4447,4388,4447,0.8059,1,2.8893,0.9773,0.4333
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.6662,1.5374,969,969,1138,0.2783,1597,1340.6,1597,1458,1541,0.4565,0.7539,2.8674,0.2115,0.0692
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0.5521,1.7384,2657,2657,2993,0.2415,3559,3190.1,3559,3229,3337,0.2055,0.9487,2.1954,0.3874,0.1204
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,0.576,1.234,774,925,1008,0.2034,2133,1292.8,2001,1192,1614,0.166,0.7143,1.7903,0.2681,0.2049
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S313445894-099-UNKNOWN.cnf,1,0,0,18,24,27,0,71,31.955,40,31,35,0.1542,0.3895,3.0354,0.0232,0.4716
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,0,0,4132,4132,4166,0,4362,4216.9,4362,4192,4336,0.148,0.3028,2.9309,0.0054,0.5544
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.953,0.9783,0,0,0,0.6001,0,0,0,0,0,0.9969,1,4.0488,0.5,0.4283
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/460/unif-k3-r4.25-v460-c1955-S356738975-073.cnf,1,0.965,0.1517,3811,3811,3852,0,4044,3902,4044,3901,3950,0.3739,1,3.2367,0.3132,0.3224
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,0.5562,0.8813,184,195,204,0.0617,569,270.16,389,242,333,0.0145,0.6667,1.0554,0.2402,0.0308
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,0.4693,1.6207,206,245,291,0.1229,479,339.54,428,337,379,0.6206,0.9487,2.9052,0.443,0.0319
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0.9247,0.3344,4480,4480,4480,0.0112,4636,4571.7,4636,4599,4636,0.6973,0.8347,3.5633,0,0.6669
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,0,0,4617,4617,4617,0,4617,4617,4617,4617,4617,0.0643,0.0971,2.0206,0.0002,0.7064
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,0.9664,0.1526,2,2,3,0,15,4.5135,7,4,5,0.3843,1,3.3658,0.7947,0.2205
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,1,0.6033,1.3286,778,778,1067,0.1921,1442,1198.4,1442,1281,1419,0.6672,0.9113,3.3505,0.3597,0.1227
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1552308135-080.SATISFIABLE.cnf,1,0.9669,0.1475,3780,3780,3789,0,3927,3834.7,3927,3811,3892,0.3626,1,3.2834,0.3244,0.3144
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0.8859,0.9207,202,202,210,0.2762,345,254.43,345,243,297,0.1051,1,1.6253,1,0.0227
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0.7126,1.4353,43,170,249,0.5476,956,455.2,802,453,545,0.5719,0.8333,3.0442,0.2337,0.0668
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S1501024241-13-UNSAT.cnf,1,0.9259,0.5921,3818,3818,3874,0.0946,3947,3899.7,3947,3930,3937,0.4065,1,3.1574,0.3417,0.2925
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.7903,0.5612,0,0,0,0.7903,0,0,0,0,0,0.5923,1,0.1101,1,0.3487
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,0,0,22,28,32,0,66,37.508,50,37,41,0.1542,0.3,3.0477,0.0125,0.4779
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.966,0.1508,3787,3787,3800,0,4016,3882.5,4016,3841,4011,0.3998,0.7333,3.367,0.3072,0.3192
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,0.9607,0.1734,3746,3746,3839,0,4003,3873.4,4003,3874,3976,0.3823,1,3.3862,0.2985,0.322
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,0,0,32,39,43,0,107,50.333,65,49,55,0.149,0.3077,2.9893,0.0159,0.479
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.1351,0.396,1862,1868,2024,0,4183,2359.9,2928,2225,2535,0,0,0,0.3789,0.9866
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0.7669,1.3541,0,0,0,0.5855,0,0,0,0,0,0.6197,0.8125,3.2044,0.4507,0.0827
