@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC

@DATA
FolioSuite/Sokoban-Hard/handmade_soko029.lp-33-20100.sm.gz,1,0.1076,0.8398,0,0.0526
FolioSuite/Sokoban-Hard/handmade_soko009.lp-16-290.sm.gz,1,0.1132,0.8275,0,0.0593
FolioSuite/Sokoban-Hard/handmade_soko021.lp-17-1565.sm.gz,1,0.1524,0.7613,0,0.0863
FolioSuite/Sokoban-Hard/handmade_soko022.lp-16-259.sm.gz,1,0.1309,0.7966,0,0.0725
FolioSuite/Sokoban-Hard/handmade_soko035.lp-25-1574.sm.gz,1,0.1148,0.8319,0,0.0534
FolioSuite/Sokoban-Hard/handmade_soko008.lp-32-20100.sm.gz,1,0.1038,0.847,0,0.0492
FolioSuite/Sokoban-Hard/handmade_soko013.lp-36-9550.sm.gz,1,0.1005,0.8553,0,0.0442
FolioSuite/Sokoban-Hard/handmade_soko025.lp-22-13878.sm.gz,1,0.1243,0.8116,0,0.0641
FolioSuite/Sokoban-Hard/handmade_soko035.lp-27-4470.sm.gz,1,0.1145,0.8322,0,0.0533
FolioSuite/Sokoban-Hard/handmade_soko046.lp-19-19503.sm.gz,1,0.1118,0.8319,0,0.0563
FolioSuite/Sokoban-Hard/handmade_soko051.lp-14-2378.sm.gz,1,0.0982,0.8499,0,0.052
FolioSuite/Sokoban-Hard/handmade_soko035.lp-26-2574.sm.gz,1,0.1146,0.832,0,0.0534
FolioSuite/Sokoban-Hard/handmade_soko019.lp-20-836.sm.gz,1,0.1061,0.8349,0,0.059
FolioSuite/Sokoban-Hard/handmade_soko001.lp-17-4145.sm.gz,1,0.1568,0.7535,0,0.0897
FolioSuite/Sokoban-Hard/handmade_soko042.lp-14-1747.sm.gz,1,0.107,0.8421,0,0.0509
FolioSuite/Sokoban-Hard/handmade_soko047.lp-19-8149.sm.gz,1,0.1407,0.7812,0,0.0781
FolioSuite/Sokoban-Hard/handmade_soko013.lp-31-337.sm.gz,1,0.101,0.8547,0,0.0443
FolioSuite/Sokoban-Hard/handmade_soko031.lp-17-547.sm.gz,1,0.1299,0.7997,0,0.0704
FolioSuite/Sokoban-Hard/handmade_soko025.lp-23-20100.sm.gz,1,0.1243,0.8117,0,0.064
FolioSuite/Sokoban-Hard/handmade_soko032.lp-15-488.sm.gz,1,0.1216,0.8178,0,0.0606
FolioSuite/Sokoban-Hard/handmade_soko026.lp-20-4343.sm.gz,1,0.1494,0.7662,0,0.0843
FolioSuite/Sokoban-Hard/handmade_soko027.lp-16-343.sm.gz,1,0.1205,0.8144,0,0.0652
FolioSuite/Sokoban-Hard/handmade_soko035.lp-22-542.sm.gz,1,0.1153,0.8313,0,0.0535
FolioSuite/Sokoban-Hard/handmade_soko034.lp-13-207.sm.gz,1,0.0979,0.8562,0,0.0459
FolioSuite/Sokoban-Hard/handmade_soko044.lp-20-321.sm.gz,1,0.1283,0.8008,0,0.0709
FolioSuite/Sokoban-Hard/handmade_soko049.lp-17-8160.sm.gz,1,0.1369,0.7805,0,0.0826
FolioSuite/Sokoban-Hard/handmade_soko019.lp-17-231.sm.gz,1,0.1069,0.834,0,0.0591
FolioSuite/Sokoban-Hard/handmade_soko043.lp-18-20100.sm.gz,1,0.1228,0.818,0,0.0591
FolioSuite/Sokoban-Hard/handmade_soko041.lp-14-1048.sm.gz,1,0.1065,0.8465,0,0.047
FolioSuite/Sokoban-Hard/handmade_soko033.lp-16-10568.sm.gz,1,0.1091,0.8435,0,0.0474
FolioSuite/Sokoban-Hard/handmade_soko018.lp-20-8966.sm.gz,1,0.1118,0.828,0,0.0602
FolioSuite/Sokoban-Hard/handmade_soko014.lp-22-20100.sm.gz,1,0.1151,0.8269,0,0.058
FolioSuite/Sokoban-Hard/handmade_soko029.lp-32-6805.sm.gz,1,0.1076,0.8397,0,0.0527
FolioSuite/Sokoban-Hard/handmade_soko008.lp-30-5732.sm.gz,1,0.104,0.8468,0,0.0493
FolioSuite/Sokoban-Hard/handmade_soko046.lp-16-372.sm.gz,1,0.1124,0.8311,0,0.0565
FolioSuite/Sokoban-Hard/handmade_soko021.lp-20-20100.sm.gz,1,0.1523,0.7616,0,0.0861
FolioSuite/Sokoban-Hard/handmade_soko047.lp-17-967.sm.gz,1,0.1408,0.7809,0,0.0783
FolioSuite/Sokoban-Hard/handmade_soko047.lp-18-2698.sm.gz,1,0.1408,0.781,0,0.0782
FolioSuite/Sokoban-Hard/handmade_soko008.lp-28-452.sm.gz,1,0.1042,0.8465,0,0.0493
FolioSuite/Sokoban-Hard/handmade_soko049.lp-14-734.sm.gz,1,0.1369,0.78,0,0.0831
FolioSuite/Sokoban-Hard/handmade_soko051.lp-13-542.sm.gz,1,0.0985,0.8494,0,0.0521
FolioSuite/Sokoban-Hard/handmade_soko035.lp-30-14416.sm.gz,1,0.1141,0.8326,0,0.0533
FolioSuite/Sokoban-Hard/handmade_soko013.lp-30-298.sm.gz,1,0.1011,0.8546,0,0.0443
FolioSuite/Sokoban-Hard/handmade_soko022.lp-18-1963.sm.gz,1,0.1308,0.7969,0,0.0723
FolioSuite/Sokoban-Hard/handmade_soko042.lp-16-20100.sm.gz,1,0.1062,0.843,0,0.0508
FolioSuite/Sokoban-Hard/handmade_soko029.lp-28-261.sm.gz,1,0.1081,0.8392,0,0.0527
FolioSuite/Sokoban-Hard/handmade_soko026.lp-19-2385.sm.gz,1,0.1495,0.7661,0,0.0844
FolioSuite/Sokoban-Hard/handmade_soko041.lp-16-20100.sm.gz,1,0.1057,0.8475,0,0.0469
FolioSuite/Sokoban-Hard/handmade_soko025.lp-18-937.sm.gz,1,0.1244,0.8112,0,0.0644
FolioSuite/Sokoban-Hard/handmade_soko013.lp-35-893.sm.gz,1,0.1006,0.8552,0,0.0442
FolioSuite/Sokoban-Hard/handmade_soko046.lp-18-5132.sm.gz,1,0.112,0.8317,0,0.0563
FolioSuite/Sokoban-Hard/handmade_soko049.lp-18-20100.sm.gz,1,0.1369,0.7806,0,0.0825
FolioSuite/Sokoban-Hard/handmade_soko013.lp-32-637.sm.gz,1,0.1009,0.8548,0,0.0443
FolioSuite/Sokoban-Hard/handmade_soko020.lp-27-482.sm.gz,1,0.1145,0.8257,0,0.0598
FolioSuite/Sokoban-Hard/handmade_soko018.lp-21-20100.sm.gz,1,0.1117,0.8281,0,0.0601
FolioSuite/Sokoban-Hard/handmade_soko029.lp-30-1707.sm.gz,1,0.1078,0.8395,0,0.0527
FolioSuite/Sokoban-Hard/handmade_soko001.lp-18-10105.sm.gz,1,0.1568,0.7536,0,0.0896
FolioSuite/Sokoban-Hard/handmade_soko042.lp-13-321.sm.gz,1,0.1074,0.8415,0,0.051
FolioSuite/Sokoban-Hard/handmade_soko008.lp-29-1306.sm.gz,1,0.1041,0.8466,0,0.0493
FolioSuite/Sokoban-Hard/handmade_soko013.lp-39-16163.sm.gz,1,0.1003,0.8555,0,0.0442
FolioSuite/Sokoban-Hard/handmade_soko020.lp-28-1933.sm.gz,1,0.1145,0.8257,0,0.0598
FolioSuite/Sokoban-Hard/handmade_soko031.lp-18-1992.sm.gz,1,0.1299,0.7999,0,0.0703
FolioSuite/Sokoban-Hard/handmade_soko018.lp-19-3046.sm.gz,1,0.1119,0.8279,0,0.0603
FolioSuite/Sokoban-Hard/handmade_soko020.lp-29-710.sm.gz,1,0.1145,0.8257,0,0.0598
FolioSuite/Sokoban-Hard/handmade_soko036.lp-18-1640.sm.gz,1,0.1221,0.8105,0,0.0674
FolioSuite/Sokoban-Hard/handmade_soko034.lp-16-5765.sm.gz,1,0.0972,0.8573,0,0.0454
FolioSuite/Sokoban-Hard/handmade_soko043.lp-15-248.sm.gz,1,0.1235,0.8171,0,0.0594
FolioSuite/Sokoban-Hard/handmade_soko043.lp-17-8747.sm.gz,1,0.123,0.8178,0,0.0592
FolioSuite/Sokoban-Hard/handmade_soko031.lp-21-20100.sm.gz,1,0.1298,0.8002,0,0.0701
FolioSuite/Sokoban-Hard/handmade_soko021.lp-18-7747.sm.gz,1,0.1524,0.7614,0,0.0863
FolioSuite/Sokoban-Hard/handmade_soko021.lp-16-955.sm.gz,1,0.1524,0.7611,0,0.0865
FolioSuite/Sokoban-Hard/handmade_soko027.lp-17-859.sm.gz,1,0.1204,0.8145,0,0.0651
FolioSuite/SolitaireBackward/solitare_backward_t38_p39.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t26_p27.lp.lp.gz,1,0.1173,0.8776,1,0.0051
FolioSuite/SolitaireBackward/solitare_backward_t36_p37.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t34_p35.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t32_p33.lp.lp.gz,1,0.1177,0.8778,1,0.0046
FolioSuite/SolitaireBackward/solitare_backward_t37_p38.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t15_p16.lp.lp.gz,1,0.1159,0.8768,1,0.0073
FolioSuite/SolitaireBackward/solitare_backward_t18_p19.lp.lp.gz,1,0.1164,0.8771,1,0.0065
FolioSuite/SolitaireBackward/solitare_backward_t12_p13.lp.lp.gz,1,0.1151,0.8763,1,0.0086
FolioSuite/SolitaireBackward/solitare_backward_t31_p32.lp.lp.gz,1,0.1176,0.8777,1,0.0047
FolioSuite/SolitaireBackward/solitare_backward_t20_p21.lp.lp.gz,1,0.1167,0.8773,1,0.006
FolioSuite/SolitaireBackward/solitare_backward_t27_p28.lp.lp.gz,1,0.1174,0.8776,1,0.005
FolioSuite/SolitaireBackward/solitare_backward_t28_p29.lp.lp.gz,1,0.1174,0.8776,1,0.0049
FolioSuite/SolitaireBackward/solitare_backward_t5_p6.lp.lp.gz,1,0.1097,0.8734,1,0.0169
FolioSuite/SolitaireBackward/solitare_backward_t39_p40.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t21_p22.lp.lp.gz,1,0.1168,0.8773,1,0.0059
FolioSuite/SolitaireBackward/solitare_backward_t9_p10.lp.lp.gz,1,0.1138,0.8756,1,0.0106
FolioSuite/SolitaireBackward2/t25.dat.lp.gz,1,0.3896,0.5395,1,0.0708
FolioSuite/SolitaireBackward2/t27.3.dat.lp.gz,1,0.3953,0.539,1,0.0657
FolioSuite/SolitaireBackward2/t22.dat.lp.gz,1,0.3798,0.5402,1,0.0799
FolioSuite/SolitaireBackward2/t29.dat.lp.gz,1,0.3994,0.5394,1,0.0612
FolioSuite/SolitaireBackward2/t23.dat.lp.gz,1,0.3837,0.5396,1,0.0766
FolioSuite/SolitaireForward/solitare_forward_t28.lp.lp.gz,1,0.057,0.9366,1,0.0064
FolioSuite/SolitaireForward/solitare_forward_t45.lp.lp.gz,1,0.055,0.9407,1,0.0043
FolioSuite/SolitaireForward/solitare_forward_t43.lp.lp.gz,1,0.0552,0.9403,1,0.0045
FolioSuite/SolitaireForward/solitare_forward_t21.lp.lp.gz,1,0.0588,0.933,1,0.0082
FolioSuite/SolitaireForward/solitare_forward_t33.lp.lp.gz,1,0.0562,0.9382,1,0.0055
FolioSuite/SolitaireForward/solitare_forward_t15.lp.lp.gz,1,0.0616,0.9273,1,0.0111
FolioSuite/SolitaireForward/solitare_forward_t30.lp.lp.gz,1,0.0567,0.9373,1,0.006
FolioSuite/SolitaireForward/solitare_forward_t11.lp.lp.gz,1,0.0652,0.92,1,0.0148
FolioSuite/SolitaireForward/solitare_forward_t20.lp.lp.gz,1,0.0592,0.9323,1,0.0085
FolioSuite/SolitaireForward/solitare_forward_t40.lp.lp.gz,1,0.0555,0.9398,1,0.0047
FolioSuite/SolitaireForward/solitare_forward_t18.lp.lp.gz,1,0.06,0.9306,1,0.0094
FolioSuite/SolitaireForward/solitare_forward_t41.lp.lp.gz,1,0.0554,0.94,1,0.0046
FolioSuite/SolitaireForward/solitare_forward_t26.lp.lp.gz,1,0.0575,0.9358,1,0.0068
FolioSuite/SolitaireForward/solitare_forward_t47.lp.lp.gz,1,0.0549,0.9409,1,0.0042
FolioSuite/SolitaireForward/solitare_forward_t19.lp.lp.gz,1,0.0596,0.9315,1,0.009
FolioSuite/SolitaireForward/solitare_forward_t22.lp.lp.gz,1,0.0585,0.9336,1,0.0079
FolioSuite/SolitaireForward/solitare_forward_t36.lp.lp.gz,1,0.0559,0.939,1,0.0052
FolioSuite/SolitaireForward/solitare_forward_t25.lp.lp.gz,1,0.0577,0.9353,1,0.007
FolioSuite/SolitaireForward/solitare_forward_t49.lp.lp.gz,1,0.0548,0.9412,1,0.004
FolioSuite/SolitaireForward/solitare_forward_t17.lp.lp.gz,1,0.0605,0.9296,1,0.0099
FolioSuite/SolitaireForward/solitare_forward_t50.lp.lp.gz,1,0.0547,0.9413,1,0.004
FolioSuite/Su-Doku/sudoku378.lp.lp.gz,1,0.1626,0.8233,1,0.0141
FolioSuite/Su-Doku/puzzle-easy.lp.lp.gz,1,0.1464,0.8042,1,0.0494
FolioSuite/Su-Doku/puzzle-possiblebroken.lp.lp.gz,1,0.1454,0.8013,1,0.0533
FolioSuite/Su-Doku/sudoku368.lp.lp.gz,1,0.1666,0.8194,1,0.014
FolioSuite/Synthesis/mutex3AsyncNondet.sm.gz,1,0.0098,0.8852,0,0.105
FolioSuite/Synthesis/phi2AsyncDet.sm.gz,1,0.1131,0.5766,0,0.3102
FolioSuite/Synthesis/mutex4IDFD.sm.gz,1,0.2155,0.7615,0,0.0229
FolioSuite/Synthesis/phi3AsyncNondet.sm.gz,1,0.0254,0.9321,0,0.0425
FolioSuite/Synthesis/mutex2AsyncNondet.sm.gz,1,0.0576,0.8415,0,0.1008
FolioSuite/Synthesis/phi4IDFD.sm.gz,1,0.2025,0.7882,0,0.0093
FolioSuite/Synthesis/mutex3AsyncDet.sm.gz,1,0.041,0.5175,0,0.4415
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.20_55.7.lp.gz,1,0.0042,0.9861,1,0.0097
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.38_6.lp.gz,1,0.0051,0.9854,1,0.0096
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.35_6.lp.gz,1,0.0051,0.9847,1,0.0102
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.37_6.lp.gz,1,0.0051,0.9851,1,0.0097
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_54.6.lp.gz,1,0.0051,0.9853,1,0.0096
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.32_63.6.lp.gz,1,0.0051,0.9838,1,0.0111
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.21_53_6.lp.gz,1,0.0052,0.984,1,0.0109
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_7.lp.gz,1,0.0042,0.9871,1,0.0087
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_6.lp.gz,1,0.0051,0.9856,1,0.0092
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_56.6.lp.gz,1,0.0051,0.9856,1,0.0092
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.41_6.lp.gz,1,0.0051,0.9858,1,0.0091
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.42_6.lp.gz,1,0.0051,0.986,1,0.0089
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_2.gph.lp.gz,1,0.0002,0.6005,1,0.3994
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_12.gph.lp.gz,1,0,0.602,1,0.398
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_7.gph.lp.gz,1,0,0.6001,1,0.3999
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_1.gph.lp.gz,1,0.0003,0.5992,1,0.4005
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_8.gph.lp.gz,1,0.0002,0.5979,1,0.402
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_1.gph.lp.gz,1,0.0003,0.6011,1,0.3986
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_8.gph.lp.gz,1,0,0.5985,1,0.4015
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_8.gph.lp.gz,1,0.0006,0.6011,1,0.3983
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_4.gph.lp.gz,1,0.0003,0.5988,1,0.4009
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_3.gph.lp.gz,1,0,0.5983,1,0.4017
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_6.gph.lp.gz,1,0.0002,0.6006,1,0.3992
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_11.gph.lp.gz,1,0.0002,0.6002,1,0.3996
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_5.gph.lp.gz,1,0,0.6019,1,0.3981
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_13.gph.lp.gz,1,0,0.6018,1,0.3982
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_11.gph.lp.gz,1,0.0002,0.6006,1,0.3992
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_17.gph.lp.gz,1,0.0004,0.598,1,0.4016
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_7.gph.lp.gz,1,0.0003,0.6011,1,0.3986
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_6.gph.lp.gz,1,0,0.5984,1,0.4016
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_6.gph.lp.gz,1,0,0.6033,1,0.3967
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_9.gph.lp.gz,1,0.0003,0.6011,1,0.3986
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_2.gph.lp.gz,1,0,0.6,1,0.4
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344655193_0.gph.lp.gz,1,0.021,0.8768,1,0.1022
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344634881_0.gph.lp.gz,1,0.0213,0.8763,1,0.1025
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928657_0.gph.lp.gz,1,0.0208,0.8745,1,0.1047
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937623_0.gph.lp.gz,1,0.0208,0.8744,1,0.1047
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077101081_0.gph.lp.gz,1,0.0201,0.8903,1,0.0896
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077119725_0.gph.lp.gz,1,0.0204,0.8899,1,0.0898
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928606_0.gph.lp.gz,1,0.0208,0.8745,1,0.1047
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937399_0.gph.lp.gz,1,0.0208,0.8741,1,0.1051
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077113361_0.gph.lp.gz,1,0.0203,0.8904,1,0.0893
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119566817_0.gph.lp.gz,1,0.0173,0.9211,1,0.0616
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872947197_0.gph.lp.gz,1,0.0209,0.8741,1,0.105
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119567351_0.gph.lp.gz,1,0.0176,0.9205,1,0.0619
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077111672_0.gph.lp.gz,1,0.0201,0.8906,1,0.0893
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077106370_0.gph.lp.gz,1,0.0201,0.8908,1,0.0892
FolioSuite/benchmarks/schur.4-45.lp.gz,1,0.299,0.613,1,0.088
FolioSuite/benchmarks/qeq.11.lp.gz,1,0.4559,0.5028,1,0.0413
FolioSuite/benchmarks/knight-53.lp.gz,1,0.1516,0.7038,1,0.1446
FolioSuite/benchmarks/15-puzzle.18.lp.gz,1,0.0209,0.9448,1,0.0343
FolioSuite/benchmarks/qeq.10.lp.gz,1,0.4517,0.5034,1,0.0449
FolioSuite/benchmarks/15-puzzle.20.lp.gz,1,?,?,?,?
FolioSuite/benchmarks/prime-18-18.lp.gz,1,0.1038,0.6103,1,0.2859
FolioSuite/coala/blocksworld/coala_b13_19.lparse.gz,1,0.1952,0.8037,1,0.0011
FolioSuite/coala/blocksworld/coala_b14_21.lparse.gz,1,0.1956,0.8035,1,0.0009
FolioSuite/coala/blocksworld/coala_b14_20.lparse.gz,1,0.1955,0.8036,1,0.001
FolioSuite/coala/blocksworld/coala_b15_22.lparse.gz,1,0.1958,0.8033,1,0.0009
FolioSuite/coala/blocksworld/coala_b15_21.lparse.gz,1,0.1957,0.8034,1,0.0009
FolioSuite/coala/hanoi/coala_h05_126.lparse.gz,1,0.1417,0.8162,1,0.0421
FolioSuite/ggp/slidingpieces.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/statespacelarge.gdlclingo.pl.gr.gz,1,0.1656,0.5689,1,0.2654
FolioSuite/ggp/knightmove.gdlclingo.pl.gr.gz,1,0.0773,0.793,1,0.1297
FolioSuite/ggp/troublemaker02.gdlclingo.pl.gr.gz,1,0.0106,0.9334,1,0.0561
FolioSuite/ggp/buttons.gdlclingo.pl.gr.gz,1,0.0223,0.7398,1,0.2379
FolioSuite/ggp/max_knights.gdlclingo.pl.gr.gz,1,0.0008,0.5943,1,0.4049
FolioSuite/ggp/queens.gdlclingo.pl.gr.gz,1,0.05,0.6657,1,0.2843
FolioSuite/ggp/chinesecheckers1.gdlclingo.pl.gr.gz,1,0.0006,0.9814,1,0.018
FolioSuite/ggp/statespacesmall.gdlclingo.pl.gr.gz,1,0.1032,0.5785,1,0.3183
FolioSuite/ggp/wargame01.gdlclingo.pl.gr.gz,1,0.1459,0.5226,1,0.3314
FolioSuite/ggp/hanoi7.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/pancakes88.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/snake_2008.gdlclingo.pl.gr.gz,1,0.0232,0.8311,1,0.1457
FolioSuite/ggp/asteroids.gdlclingo.pl.gr.gz,1,0.018,0.7801,1,0.2019
FolioSuite/ggp/peg.gdlclingo.pl.gr.gz,1,0.0187,0.9756,1,0.0057
FolioSuite/ggp/hanoi.gdlclingo.pl.gr.gz,1,0.0106,0.9001,1,0.0893
FolioSuite/ggp/lightsout2.gdlclingo.pl.gr.gz,1,0.0176,0.826,1,0.1565
FolioSuite/ggp/troublemaker01.gdlclingo.pl.gr.gz,1,0.0209,0.8703,1,0.1088
FolioSuite/ggp/twisty-passages.gdlclingo.pl.gr.gz,1,0.0009,0.7392,1,0.2598
FolioSuite/ggp/duplicatestatelarge.gdlclingo.pl.gr.gz,1,0.1598,0.5929,1,0.2473
FolioSuite/ggp/duplicatestatesmall.gdlclingo.pl.gr.gz,1,0.0794,0.6484,1,0.2722
FolioSuite/ggp/firefighter.gdlclingo.pl.gr.gz,1,0.2235,0.4815,1,0.295
FolioSuite/ggp/hanoi7_bugfix.gdlclingo.pl.gr.gz,1,0.005,0.8936,1,0.1014
FolioSuite/ggp/brain_teaser_extended.gdlclingo.pl.gr.gz,1,0.021,0.9145,1,0.0644
FolioSuite/ggp/8puzzle.gdlclingo.pl.gr.gz,1,0.0314,0.9065,1,0.062
FolioSuite/ggp/statespacemedium.gdlclingo.pl.gr.gz,1,0.1456,0.5728,1,0.2816
FolioSuite/ggp/tpeg.gdlclingo.pl.gr.gz,1,0.0188,0.9752,1,0.0061
FolioSuite/ggp/aipsrovers01.gdlclingo.pl.gr.gz,1,0.0035,0.9414,1,0.055
FolioSuite/ggp/ruledepthlinear.gdlclingo.pl.gr.gz,1,0.0223,0.5803,1,0.3974
FolioSuite/ggp/blocksworldserial.gdlclingo.pl.gr.gz,1,0.175,0.7023,1,0.1227
FolioSuite/ggp/maze.gdlclingo.pl.gr.gz,1,0.0326,0.7535,1,0.214
FolioSuite/ggp/blocks.gdlclingo.pl.gr.gz,1,0.1322,0.7114,1,0.1564
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=7.sm.gz,1,0,0.5872,1,0.4128
FolioSuite/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=2.sm.gz,1,0,0.5928,1,0.4072
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=2.sm.gz,1,0,0.5892,1,0.4108
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=6.sm.gz,1,0,0.5776,1,0.4224
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=9.sm.gz,1,0,0.5771,1,0.4229
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=3.sm.gz,1,0,0.5792,1,0.4208
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=7.sm.gz,1,0,0.5848,1,0.4152
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=9.sm.gz,1,0,0.5798,1,0.4202
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=5.sm.gz,1,0,0.5826,1,0.4174
FolioSuite/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=4.sm.gz,1,0,0.5867,1,0.4133
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=8.sm.gz,1,0,0.5811,1,0.4189
FolioSuite/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=7.sm.gz,1,0,0.5816,1,0.4184
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=8.sm.gz,1,0,0.5798,1,0.4202
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=6.sm.gz,1,0,0.5946,1,0.4054
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=9.sm.gz,1,0,0.5924,1,0.4076
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=2.sm.gz,1,0,0.5788,1,0.4212
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=1.sm.gz,1,0,0.5919,1,0.4081
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=2.sm.gz,1,0,0.5953,1,0.4047
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=1.sm.gz,1,0,0.579,1,0.421
FolioSuite/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=3.sm.gz,1,0,0.5868,1,0.4132
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=1.sm.gz,1,0,0.5857,1,0.4143
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=10.sm.gz,1,0,0.5795,1,0.4205
FolioSuite/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=9.sm.gz,1,0,0.582,1,0.418
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=1.sm.gz,1,0,0.585,1,0.415
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=10.sm.gz,1,0,0.5899,1,0.4101
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=8.sm.gz,1,0,0.5861,1,0.4139
