@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,0.1273,0.1752,0.1837,0.1043,0.1622,2.2025,0.9837,0.797,0.3016,0.7838,1.0757,0.0801,0.5361,0.2515,0.0474,0.9448,2.5562,0.6664,0.0884,0.1758,2.2596,0.8521,0.0267,3845,3845,0.3234,0.0419,3845,387,385.74,405,388.5,0.5176,407,3419.25,1.167,3551,387.473,0.9743,3485,0.0671,0.0267,0.0635,0.1193,0,368,2796,0.0006,2796,368,0.2913,0.0064,0.9753,0.0122,0.0264,1.179,0.0253,0.4773,0.0007,0.1125,24351,0.0236,1.259,0.0733
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.0291,0.0112,0.567,0.4371,0.1153,2.6588,0.8451,0.8782,0.6126,0.9381,0.6176,0.2784,0.8782,0.542,0.0068,0.7094,4.1735,0.9294,0.3065,0.4916,3.9926,0.4179,0.1726,4521,4521,0.4675,0.0001,4521,244,240.976,264,243,0.5682,263,4521,0.8628,4521,239.186,0.9688,4521,0.1663,0.0031,0.1646,0,0.0556,226,4521,?,4521,230,0.2846,?,0.8426,0.0072,0,1.0543,?,0.2355,0.0001,0,57446,0.0216,0.8344,0.1555
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,0.3341,0.2311,0.2153,0.0826,0.191,1.9426,0.9084,0.8405,0.3277,0.5,1.0453,0.0756,0.5051,0.2235,0.0484,1.2596,1.6665,0.5162,0.1264,0.2087,1.6293,0.8281,0.0195,2604,2604,0.3593,0.0471,2242,291,290.651,308,291,0.8565,308,1771.375,0.6804,1917,291.113,0.8375,1401,0.0663,0.0357,0.0623,0.3137,0,276,1136,0.001,1136,275,0.2033,0.004,0.978,0.0154,0.0282,0.7977,0.0335,0.6101,0.0013,0.2701,8738,0.0187,0.9623,0.077
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,0.9764,0.1527,0.9254,0.2957,0.5282,2.3914,0.7179,0.9829,0.9448,1,0.1778,0.1651,0.9739,0.701,0.2681,0.8075,2.413,0.9545,0.1884,0.5788,2.2688,0.4678,0.2027,68,68,0.379,0.2382,66,0,0,0,23021.5,1.2726,23082,37.5,0.5418,47,19189.5,1,11,0,0.0854,0.4899,0.5467,0.0001,0,9,?,9,0,0,?,0.7146,0.001,0.0086,1.3372,?,0.8399,0,0.6468,676901,0.0006,1.6968,0.0112
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,0.127,0.1341,0.6132,0.4146,0.439,2.9405,0.1122,0.4697,0.7318,0.9658,1.6385,0.1548,0.4583,0.5529,0.1482,1.7915,3.1408,0.8482,0.1757,0.0385,2.6479,0.4577,0.1103,599,579,0.3755,0.1206,446,4440,3572.2,4467,4463.5,0.7078,4496,416.5294,0.7633,418,4145.93,1,380,0.5592,0.0791,0.288,0.1147,0,4375,335,?,151,0,1.5067,?,1.2956,0.007,0.0736,1.3359,?,1.4771,0.0001,0.2353,283363,0.0067,1.5948,0.0709
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.2256,0.1626,0.6702,0.5001,0.3043,2.2763,0.1724,0.6991,0.7435,0.6667,1.0522,0.1153,0.2571,0.5975,0.1001,1.2654,2.41,0.7931,0.1716,0.0366,1.7925,0.3482,0.2923,715,345,0.4998,0.0603,306,3445,3082.56,3527,3455,0.728,3488,239.4643,1.3195,232,3296.36,0.9199,163,0.3752,0.0529,0.2236,0.5589,0,3402,125,?,46,0,0.9625,?,2.9822,0.0058,0.0439,1.7705,?,0.9559,0.0001,0.5145,77941,0.0095,1.782,0.0889
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.631,0.0256,0.8287,0.4148,0.5,4.2501,0.7858,0.7228,0.9467,0.9909,1.8178,0.3093,0.7722,0.6781,0.4488,1.695,5.6971,0.9765,0.4074,0.3993,4.3395,0.4767,0.1335,0,0,0.2594,0.2849,0,4484,4484,4452,4489,1.4142,4548,0,0.3872,0,3601.6,1,0,0.0101,0.151,0.5593,0,0,0,0,?,0,4452,0.0781,?,1.687,0.0039,0.0698,1.9823,?,0.9747,0,0,912286,0.0066,2.6952,0.0176
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,0.1962,0.1714,0.1741,0.0496,0.2424,2.7463,0.9724,0.5657,0.4805,0.8333,1.4537,0.1553,0.509,0.271,0.1321,1.6477,3.2592,0.6364,0.1197,0.1214,2.6461,0.9304,0.0099,2368,2368,0.3772,0.0739,2098,600,597.073,622,600,0.6862,625,1663.1111,0.9565,1526,601.185,0.9401,1343,0.0777,0.0535,0.0289,0.3802,0,579,1065,0.0004,1065,578,0.2442,0.0033,1.5383,0.0108,0.0367,0.8846,0.0413,0.3038,0.0004,0.2707,28770,0.0149,0.8339,0.0831
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.6432,0.1357,0.6621,0.2891,0.307,3.2584,0.1725,0.7983,0.8297,0.7753,1.2752,0.1922,0.7203,0.5672,0.0826,1.5063,3.4529,0.9095,0.2076,0.0612,3.133,0.5359,0.0764,540,465,0.2902,0.0371,378,5863,5863,0,11776.5,1.2918,11880,275.7857,1.0741,280,10607.3,0.9897,175,1.4142,0.0311,0.3515,0.3565,0,0,87,?,82,0,1.0982,?,0.6862,0.0006,0.0157,0.8667,?,1.1391,0,0.5029,335189,0.0007,0.7155,0.0101
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0.6567,0.025,0.8419,0.4295,0.5,4.253,0.7587,0.7411,0.9492,0.9909,1.7249,0.3097,0.7885,0.6846,0.45,1.6113,5.7035,0.9778,0.4049,0.3327,4.3743,0.473,0.1332,0,0,0.2419,0.2934,0,4199,2815,4199,4195.5,1.4896,4205,0,0.3576,0,3507.5,1,0,0.8661,0.1509,0.49,0,0,0,0,?,0,0,1.3447,?,1.6937,0.0042,0.0667,1.9419,?,1.7637,0,0,837466,0.0061,2.6366,0.0189
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,0.4291,0.08,0.7862,0.4445,0.3243,3.8206,0.756,0.6036,0.9087,0.9216,1.8884,0.2312,0.6681,0.6695,0.0892,1.9296,4.0877,0.9618,0.2341,0.3523,3.3142,0.4383,0.1762,1760,1760,0.3232,0.0447,1760,4912.5,3694.5,4913,4922.5,0.9638,4953,1760,1.6225,1760,4307.25,0.9998,1760,0.6667,0.0291,0.4041,0,0,0,1760,?,1760,0,0.4124,?,1.7667,0.0072,0.0103,2.9581,?,0.5916,0,0,399368,0.0095,4.0643,0.0909
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,0.6331,0.1781,0.6542,0.26,0.2156,3.1053,0.7514,0.9161,0.7893,0.7333,0.9619,0.1562,0.7719,0.5362,0.0305,1.3378,2.704,0.8487,0.2488,0.2336,2.4846,0.5522,0.0533,53,53,0.3588,0.0245,53,6040,6040,0,11966,1.0826,12111,46,0.6801,53,12017.6,0.9847,39,1.4142,0.0145,0.0086,0.2138,0,11913,39,0,39,0,1.4142,0.0001,0.4318,0.0002,0.0129,0.4041,0.0004,1.2153,0,0.1522,629461,0.0002,0.4122,0.0363
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0.0826,0.172,0.0061,0.0002,0.2106,0.846,0.1318,0.5335,0.0669,0.2727,0.9209,0.0385,0.5302,0.0777,0.0447,1.0398,2.5696,0.3661,0.0194,0.0356,2.3053,1.8555,0,391,323,0.4084,0.0411,284,3792,3801,3793,3824,0.4376,3875,243.2075,0.6435,245,3815.59,0.6536,201,0.0082,0.0308,0.0135,0.172,0,3754,172,0.0001,75,3774,0.5583,0.0003,0.5183,0.0002,0.0264,0.5098,0.0007,0.2301,0.0001,0.2484,204067,0.0005,0.4983,0.0356
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.3933,0.0063,0.6916,0.6916,0,0.2999,0.9485,0.9996,0.6916,0.5347,0.6735,0.0014,0.9996,0.6917,0,0.6748,0.6298,0.6916,0.5267,0.8038,0.6298,0.0019,0.6916,2506,2506,0.5952,0,1115,493.5,485.359,508,490.5,0.5475,509,1021.2857,0,823,486.705,0.6988,616,0.1303,0,0.1126,0.1067,0.687,473,425,?,425,473,0.1205,?,0.0766,0.0015,0,0.0038,?,0.123,0.0025,0.6249,161664,0.0026,0.0038,0
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0.2076,0.1523,0.4774,0.3146,1,2.9173,0.161,0.5821,0.5864,1,1.5573,0.1257,0.4732,0.442,0.112,1.7515,3.1164,0.6196,0.1345,0.0489,2.6354,0.4023,0.1911,608,608,0.5069,0.0786,558,8153,5436.33,8153,8137.5,0.7219,8180,415.5,1.0247,423,8125.3,1,317,0.866,0.0523,0.0086,0.1107,0,8034,278,?,278,0,1.3889,?,1.5878,0.0024,0.0413,1.9902,?,1.1081,0,0.2698,488120,0.0038,1.904,0.081
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.0826,0.172,0.006,0.0002,0.2106,0.8469,0.1152,0.5337,0.0666,0.2727,0.921,0.0385,0.5303,0.0776,0.0447,1.0397,2.571,0.3661,0.0194,0.0354,2.3053,1.8548,0,980,353,0.4085,0.0411,286,3804,3802.75,3808,3833,0.4374,3852,257.4853,0.5313,232,3829.71,0.6533,200,0.009,0.0308,0.0052,0.2333,0,3802,167,0.0001,89,3760,0.5052,0.0003,0.5183,0.0002,0.0265,0.5097,0.0007,0.3049,0.0001,0.4559,204067,0.0005,0.4982,0.0311
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0.6241,0.1838,0.7483,0.2482,0.1295,2.8486,0.7408,0.8651,0.8348,0.7647,1.0208,0.1607,0.7475,0.5786,0.0315,1.3882,2.5613,0.8806,0.2683,0.2008,2.2348,0.5387,0.0814,223,223,0.3955,0.0273,223,0,0,0,40275,0.9986,40275,223,0.5004,223,40275,0.9367,223,0,0.0166,0,0,0,40275,223,0,223,0,0,0,0.4577,0.0001,0.0165,0.4521,0.0001,0,0,0,1059777,0.0001,0.4613,0.0247
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0.9717,0.0498,0.9504,0.3718,0.5,3.2216,0.7116,0.976,0.999,1,0.1952,0.3148,0.9717,0.7306,0.4977,0.8648,3.3578,1,0.4943,0.4884,3.1963,0.4804,0.103,0,0,0.5285,0.4147,0,0,0,0,26111,0.9348,0,0,1.8867,0,26111,1,0,0,0.1647,1.4142,0,0,0,0,?,0,0,0,?,1.131,0.0009,0.0249,2.1801,?,0.6249,0,0,2742601,0.0009,2.5418,0.1272
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0.6094,0.2084,0.3687,0.1523,0.0856,2.3207,0.5458,0.8872,0.8,0.75,1.0172,0.1585,0.7528,0.4535,0.0386,1.352,2.3777,0.8898,0.1388,0.2014,2.1343,0.7148,0.0622,0,0,0.3302,0.026,0,0,0,0,0,1.1137,0,0,0.4741,0,0,0.9999,0,0,0.0195,0,0,0,0,0,?,0,0,0,?,0.8652,0.0001,0.0213,0.7927,?,0,0,0,1603007,0.0001,0.8065,0.0169
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0.6596,0.2408,0.8522,0.7505,0.1731,2.3597,0.6405,0.9391,0.9011,0.7778,0.9862,0.1525,0.8917,0.7523,0.0561,1.1386,2.4649,0.9253,0.1821,0.2467,1.8764,0.34,0.2382,0,0,0.1914,0.0425,0,4096,3686.8,4124,4099,1.5427,4152,0,0.7267,0,4095.81,0.9718,0,0.3515,0.033,0.0116,0,0,4044,0,0.0001,0,0,1.0944,0.0004,0.7594,0.0021,0.0311,0.7978,0.0034,0.2585,0.0001,0,95104,0.0019,0.9339,0.0603
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0.4233,0.1619,0.7375,0.3665,0.4958,3.0313,0.4687,0.8494,0.9333,1,1.2545,0.1727,0.4774,0.6418,0.1291,1.4959,3.1201,0.9919,0.1528,0.1418,2.5546,0.4977,0.1241,0,0,0.5183,0.0758,0,0,0,0,18166.5,0.748,18187,0,0.6058,0,13637.2,1,0,0,0.0482,0.6667,0,0,0,0,?,0,0,0,?,2.0724,0.0076,0.0214,2.591,?,1.1931,0,0,1118066,0.0094,1.7458,0.0523
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.9612,0.0567,0.9836,0.9618,0.5,1.7113,0.4418,0.9978,0.9919,0.9941,0.178,0.3263,0.9612,0.9612,0.0733,0.6461,1.866,0.9945,0.4264,0.2109,1.791,0.1006,0.948,0,0,0.791,0.0576,0,0,0,0,0,0.5011,0,0,0,0,0,0.9998,0,0,0.0354,0,0,0.0001,0,0,?,0,0,0,?,0.7094,0.0008,0.0142,1.9214,?,0,0,0,10223027,0.0006,2.1881,0
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,0.1619,0.1487,0.3503,0.2107,0.1811,2.7548,0.5784,0.5788,0.4588,0.9938,1.3824,0.1239,0.4859,0.3384,0.1325,1.4441,2.9115,0.5131,0.1584,0.118,1.7182,0.4654,0.1205,951,951,0.376,0.0807,951,5374.5,4056.25,5397,5420,0.5462,5466,951,1.7257,951,4749.88,0.9977,951,0.6668,0.0676,0.4042,0,0,0,951,?,951,0,1.9329,?,3.0916,0.0096,0.0744,3.6132,?,1.193,0.0001,0,222560,0.0108,4.6312,0.1088
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,0.2019,0.1867,0.1648,0.0994,0.3176,2.5283,0.2841,0.8345,0.5453,0.8864,1.1519,0.1818,0.5509,0.2993,0.252,1.3321,2.9253,0.7619,0.1798,0.0728,2.4747,0.9229,0.0324,0,0,0.414,0.1833,0,0,0,0,41793,0.7488,41793,0,0.3669,0,41793,1,0,0,0.1023,0,0,0,41793,0,?,0,0,0,?,1.2543,0.0006,0.0603,1.1941,?,0,0,0,1778987,0.0003,1.2468,0.04
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,0.9372,0.0191,0.9999,0.8812,0.5,3.9377,0.3114,0.949,1,0.9885,0.4276,0.352,0.9486,0.8188,0.33,0.6596,5.1045,1,0.486,0.1389,4.9557,0.4286,0,0,0,0.8853,0.1268,0,0,0,0,0,0.3402,0,0,0,0,0,1,0,0,0.0855,0,0,0,0,0,?,0,0,0,?,2.7661,0.0043,0.0001,4.0158,?,0,0,0,7676928,0.007,3.2082,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.6428,0.1951,0.5281,0.2046,0.163,2.7329,0.7616,0.8605,0.8242,0.75,1.0338,0.162,0.7554,0.5079,0.046,1.4196,2.6946,0.8817,0.1891,0.3169,2.3835,0.627,0.0639,78,78,0.3852,0.0314,33,0,0,0,22009.5,1.0349,21963,27.2857,0.3557,26,22009.5,0.9886,9,0,0.0207,0.003,0.7376,0,21963,7,0,7,0,0,0.0001,0.7917,0.0002,0.0196,0.7789,0.0005,0.0702,0,0.8414,539763,0.0002,0.8671,0.0155
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,0.1924,0.1847,0.1733,0.1006,0.3167,2.5402,0.1856,0.8413,0.4605,0.8958,1.1228,0.1795,0.5608,0.2965,0.252,1.3062,2.9194,0.7489,0.1771,0.057,2.46,0.9095,0.0321,0,0,0.4103,0.1834,0,0,0,0,31240,0.7365,31234,0,0,0,31240,1,0,0,0.1013,0.0003,0,0.0003,31234,0,?,0,0,0,?,1.2043,0.0006,0.0545,1.2442,?,0.6758,0,0,1601920,0.0005,1.2849,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,0.6527,0.2406,0.8489,0.7378,0.1719,2.3671,0.6146,0.9387,0.9006,0.7778,0.995,0.1533,0.886,0.7462,0.0562,1.1506,2.4678,0.925,0.1828,0.223,1.8792,0.3488,0.2133,791,791,0.1957,0.0427,791,4286.5,3756.88,4319,4306,1.5226,4366,791,0.682,791,4214.17,0.9673,791,0.4042,0.033,0.1495,0,0,4243,791,0.0001,791,0,0.7075,0.0004,0.7585,0.002,0.0309,0.7905,0.0034,0.8206,0.0001,0,97748,0.0017,0.9196,0.0582
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,0.0607,0.1743,0.0144,0.0014,0.2404,1.0535,0.1039,0.5547,0.1033,0.6667,0.8795,0.0435,0.5125,0.0977,0.0559,1.0553,2.3449,0.3927,0.025,0.0315,2.0354,1.5956,0,521,402,0.4093,0.0398,329,2821,2821,0,5676,0.4519,5754,278.5,1.3044,290,5686.5,0.6556,199,1.4142,0.0313,0.0103,0.2899,0,5582,161,0,149,0,1.0987,0.0002,0.4568,0.0002,0.0292,0.5834,0.001,0.5896,0,0.3272,228634,0.0003,0.533,0.1588
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0.5992,0.1766,0.7418,0.2339,0.1412,2.8798,0.7076,0.8731,0.8341,0.8,1.0302,0.1632,0.7386,0.5672,0.0319,1.3819,2.5571,0.8793,0.2639,0.247,2.3296,0.5605,0.0783,210,210,0.3891,0.0272,210,0,0,0,37908,0.9923,37908,210,0.6853,210,37908,0.9366,210,0,0.0163,0,0,0,37908,210,0,210,0,0,0,0.4896,0.0001,0.0159,0.5059,0.0001,0,0,0,1013700,0.0001,0.5021,0.0319
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.5174,0.1453,0.7758,0.2371,0.0889,2.8611,0.6656,0.8699,0.8747,0.84,1.0826,0.1481,0.6953,0.5723,0.0522,1.3999,2.9932,0.8999,0.2213,0.1288,2.7188,0.5955,0.0457,25,20,0.4002,0.0366,7,0,0,0,44727,0.9116,44727,5.3158,0.15,2,44727,1,1,0,0.0195,0,1.2356,0,44727,0,?,0,0,0,?,0.6558,0.0001,0.006,0.7474,?,0,0,1.2479,1204430,0.0001,0.8472,0.0087
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,0.5503,0.1535,0.6116,0.1988,0.1987,3.1522,0.7025,0.9281,0.7835,0.8261,0.976,0.1578,0.7373,0.5058,0.0307,1.2983,2.9225,0.8483,0.2388,0.2048,2.6246,0.6051,0.0455,0,0,0.3448,0.024,0,0,0,0,22727,1.0367,22644,0,0.3399,0,22727,0.9841,0,0,0.0138,0.0052,0,0,22644,0,0,0,0,0,0.0001,0.5961,0.0001,0.0117,0.5994,0.0002,0.1627,0,0,1169243,0.0001,0.5438,0.0191
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,0.5229,0.1398,0.5467,0.1844,1,3.4167,0.209,0.7338,0.8197,1,1.5364,0.1668,0.6374,0.5039,0.1114,1.7832,3.4834,0.9104,0.1962,0.0789,3.1024,0.6464,0.0604,780,780,0.3599,0.0458,700,14647,14647,14647,14654,1.0452,14768,637.8571,3.6797,687,12270.5,1,630,0,0.0387,0.49,0.1494,0,0,341,?,341,14647,0,?,1.0983,0.001,0.0188,1.385,?,1.3771,0,0.203,489766,0.0013,1.1489,0.1977
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0.7671,0.0747,0.9003,0.734,0.4734,4.0345,0.7408,0.8811,0.9529,1,1.0423,0.215,0.8747,0.7974,0.0557,1.5002,4,0.9703,0.3239,0.2993,3.755,0.2896,0.4505,1432,1432,0.5689,0.0116,1111,4849,4155.86,4873,4847,0.7902,4876,931.75,0.395,954,4418.55,1,796,0.441,0.0183,0.3317,0.5467,0,4828,552,?,552,0,0.8253,?,1.7213,0.013,0.0012,2.8046,?,0.6085,0,0.279,161477,0.0157,2.5229,0.0655
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0.176,0.1707,0.0736,0.0254,0.2305,1.6204,0.7064,0.609,0.3264,0.8,1.1763,0.1137,0.5665,0.2004,0.0712,1.317,2.5187,0.6598,0.0595,0.1126,2.2182,1.2495,0.0058,1856,1856,0.3679,0.0504,1856,2573,2584.14,2634,2606,0.6046,2645,1837,1.2192,1856,2457.29,0.9335,1818,0.0205,0.0406,0.2581,0.0636,0,2538,1818,?,1818,2528,0.5373,?,3.2202,0.0266,0.0315,2.4417,?,1.7065,0.0001,0.0103,112780,0.0414,4.3357,0.103
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,0.1265,0.1251,0.6601,0.5782,0.4429,2.621,0.056,0.4502,0.8213,0.9477,1.6393,0.1479,0.4661,0.6282,0.1476,1.7966,2.7094,0.9074,0.1711,0.0172,2.3846,0.4026,0.1802,420,420,0.3783,0.1207,165,0,0,0,17940.5,0.7034,17895,128.2857,0.4741,88,17940.5,1,39,0,0.0758,0.0036,0.3396,0,17895,32,?,32,0,0,?,1.7683,0.0042,0.0793,1.9589,?,0.7436,0,0.9893,1204273,0.0073,2.3969,0.0537
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,0.2844,0.171,0.2351,0.0573,0.2947,2.1412,0.7094,0.6675,0.5313,0.6923,1.3303,0.148,0.6193,0.3089,0.086,1.4764,2.4784,0.7364,0.1047,0.1482,2.2888,0.9127,0.0235,634,634,0.3269,0.0519,634,1868.5,1738.64,1896,1870,0.7942,1905,535.5,1.3057,634,1866.62,0.9971,437,0.2882,0.0421,0.0177,0.2506,0,1820,437,?,437,1819,1.4974,?,4.5384,0.046,0.0309,4.1207,?,0.9928,0.0001,0.1839,78082,0.0866,6.5399,0.1053
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,0.2645,0.2139,0.2559,0.1465,0.4589,2.2615,0.6506,0.8274,0.5252,0.8483,1.2161,0.1816,0.5192,0.293,0.1327,1.3947,2.0957,0.5329,0.1641,0.1945,1.7607,0.7137,0.0047,109,109,0.44,0.0976,109,0,0,0,0,0.7742,0,109,0.7088,109,0,0.9338,109,0,0.0611,0,0,0,0,109,?,109,0,0,?,3.0913,0.0022,0.0305,2.3906,?,0,0,0,599015,0.0021,1.6885,0.083
