@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC

@DATA
SAT-Race-2010-CNF/hardware-verification/manolios/c8n_i.cnf,1,0.5676,1.6186,525,616,633,0.1293,1234,764.55,1031,702,885,0.5915,0.957,3.1199,0.4343,0.0875,0.8138,0.2609,0.5422,0.4291,0.9429,0.0725,0.1417,1.7034,0.5351,3.3982,1,0,0,0.159,0.0512,0.3536
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.1034,2.5667,387,457,669,0.0907,3359,1573.2,2846,1486,2391,0.7483,1,2.7618,1,0.461,0.7999,0.6639,0.6978,0.8336,0.8331,0.5322,0.2133,3.0354,0.1334,3.2854,1,0,0,0.2016,0.4996,0.3142
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1279127780-17.UNSAT.shuffled.cnf,1,0,0,4320,4320,4334,0,4442,4360.3,4442,4353,4383,0.1634,0.2661,2.9435,0.0045,0.5848,0.2678,0.1013,0.1819,0.7371,0.3465,0.0389,0.0469,0.8454,0.1984,3.2716,0.4668,0.0027,0.2,0.0623,0.0017,0.3822
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.9996,0.6736,707,707,1092,0.3931,3814,1833,3814,1719,3814,0.6915,0.5345,0.3038,0,0.7906,0.6915,0.6915,0.6917,0.9409,0.6915,0.6915,0.0065,0.675,0.9996,0.6461,0.6991,0.6868,0,0.0015,0,0.5951
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.9994,0.6742,1007,1007,1095,0.3922,1602,1224.3,1602,1193,1387,0.692,0.5339,0.0208,0,0.7859,0.692,0.692,0.6922,0.9359,0.6965,0.6889,0.0075,0.676,0.9994,0.7049,0.701,0.6859,0,0.0018,0,0.5944
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S260616787-042.cnf,1,0.9895,0.0585,3852,3852,3925,0,4000,3943.3,4000,3970,3987,0.3553,0.8333,3.1654,0.3186,0.3299,0.5358,0.1933,0.3702,0.582,0.6834,0.0853,0.2344,0.6131,0.5195,2.5898,0.9543,0.0012,0,0.1701,0.0693,0.4921
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,0.9988,0.0975,1721,2175,2524,0.0175,2945,2538.8,2797,2635,2699,0.5268,0.3412,0.0252,0,0.7118,0.5268,0.5268,0.5268,0.9304,0.5268,0.5268,0.035,0.6266,0.5101,0.023,0.5465,0.5186,0,0.0007,0,0.5001
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.9797,0.1306,0,0,0,0.9796,0,0,0,0,0,0.9994,0.9598,1.1015,0.5,0.6001,1,0.9951,0.9895,0.9392,1,0.9758,0.1112,0.8087,0.9795,1.1386,1,0,0,0.077,0.0009,0.5029
SAT_RACE2006/SAT-Race-Benchmarks/maris-s03-gripper11.cnf,1,0.9225,0.3357,387,432,489,0.9164,1221,642.64,981,604,731,0.7916,0.9216,1.7838,0.3144,0.1698,0.9571,0.7337,0.7714,0.5471,0.9572,0.4354,0.1185,0.9092,0.9164,1.3235,1,0.0557,0,0.2615,0.077,0.6577
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.005,1.54,535,712,844,0.0013,2746,1303.4,2258,1158,1592,0.554,0.9866,3.8085,0.4996,0.5108,0.7167,0.2856,0.5121,0.9544,0.8332,0.1544,0.0232,2.402,0.0446,4.2116,0.9913,0.0088,0,0.3217,0.4293,0.3846
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0.6816,1.6017,11,11,11,0.541,478,213.17,478,189,457,0.6641,1,3.6848,0.4755,0.0385,0.8364,0.3562,0.5879,0.1274,0.9145,0.1428,0.1378,1.9396,0.6074,3.667,1,0,0,0.1665,0.0177,0.3721
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1142219800-20.UNSAT.shuffled.cnf,1,0,0,4411,4411,4422,0,4569,4467.2,4569,4427,4507,0.047,0.1031,1.8976,0.0001,0.6811,0.0894,0.026,0.0582,0.7666,0.1204,0.0124,0.0112,1.0198,0.0659,3.6597,0.1962,0.0002,0.1429,0.0214,0.0001,0.3182
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0.2787,0.7656,1494,1494,1945,0.0755,3733,2585.5,3733,3170,3733,0,0.5,0.8178,0.2383,0.2108,0,0,0.0829,0.5543,0.2381,0,0.1535,1.336,0.3819,1.5949,0.8658,0,0,0.1019,0.1307,0.4109
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.6517,1.4856,149,225,271,0.5113,718,376.42,574,383,427,0.5967,0.9024,2.9996,0.454,0.0709,0.8276,0.3413,0.5705,0.2309,0.8955,0.1324,0.1664,1.7376,0.6179,3.2225,0.9829,0.0024,0,0.1535,0.0307,0.3574
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,0.9696,0.1406,3776,3776,3872,0,4157,3934.9,4157,3949,4012,0.3943,1,3.3233,0.3897,0.3235,0.5804,0.2104,0.4019,0.6027,0.7018,0.0993,0.2305,0.7016,0.4704,2.6916,1,0.002,0,0.1646,0.0772,0.4968
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,1,0,4360,4360,4426,0,4645,4486.3,4645,4514,4528,0,0,0,0.042,0.5781,0,0,0,0.8415,0,0,0.25,0.5623,0.488,0,0,0,0.3333,0,0.042,0.5
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0.9442,0.5311,0,0,0,0.9225,0,0,0,0,0,0.9985,0.9969,4.2244,0.5,0.189,1,0.9499,0.8767,0.2919,1,0.4286,0.0443,0.9628,0.9381,4.4485,1,0,0,0.2482,0.002,0.7702
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,0.9654,0.1565,28,44,51,0,158,59.846,76,56,64,0.3856,1,3.3569,0.8176,0.2534,0.5674,0.2013,0.3889,0.3971,0.6997,0.0826,0.2337,0.7213,0.4915,2.7236,1,0.0002,0,0.1727,0.0779,0.5017
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S1312035429-13.cnf,1,0.9656,0.1546,15,19,22,0,62,27.825,38,27,31,0.3885,1,3.3648,0.6606,0.2436,0.5699,0.2079,0.3937,0.334,0.7043,0.087,0.2338,0.7074,0.4986,2.7058,1,0.0001,0,0.1714,0.0798,0.4938
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0,0.7705,410,641,1631,0,3513,2227.5,3513,2488,3102,0.0114,0.2,0.6221,0.1737,0.2063,0.0263,0.0013,0.0311,0.5306,0.0878,0.0003,0.1444,1.603,0.2632,1.1936,0.3101,0,0,0.0418,0.0934,0.3671
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,0.7693,1.2153,32,36,38,0.1154,525,223.82,463,248,390,0.6206,1,2.5706,1,0.0266,0.696,0.5657,0.6301,0.0851,0.9155,0.3913,0.0955,1.3988,0.4693,2.629,1,0.0001,0,0.1695,0.0661,0.4891
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S455021619-18.SAT.shuffled.cnf,1,0,0,4243,4243,4264,0,4418,4314.9,4418,4306,4381,0.1503,0.2453,2.9336,0.0053,0.5677,0.2841,0.0729,0.1766,0.7043,0.3565,0.0384,0.0469,0.8518,0.1995,3.2626,0.4528,0.0006,0.2,0.0637,0.0015,0.3835
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S1741784682-076.cnf,1,0.9579,0.1866,11,16,19,0,64,24.232,33,23,29,0.3818,1,3.3754,0.6337,0.2398,0.5698,0.2031,0.3926,0.3215,0.704,0.0903,0.2329,0.7401,0.4884,2.7276,1,0.0001,0,0.1709,0.0792,0.4949
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.0098,0.1824,64,216,267,0.0097,461,316.73,411,328,373,0.1973,1,1.3217,1,0.0152,0.618,0.1964,0.37,0.0508,0.9047,0.1958,0.013,1.0605,0.0104,4.9256,1,0.008,0,0.2887,0.5,0.3965
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.6477,1.3431,0,0,0,0.2796,0,0,0,0,0,0.3082,0.7273,2.9563,0.4369,0.395,0.6039,0.1611,0.379,0.9693,0.806,0.0306,0.1845,1.6144,0.669,2.9151,0.8487,0.0001,0,0.1991,0.0763,0.4247
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,1,0.0118,4178,4178,4529,0.0016,4779,4600.3,4779,4689,4744,0.258,0.2,0.0916,0.1424,0.1178,0.258,0.258,0.2572,0.4663,0.2583,0.2579,0.3005,0.5818,0.504,0.0916,0.3005,0.0063,0,0.0171,0.1109,0.5045
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0.8731,1.0302,210,210,210,0.5992,210,210,210,210,210,0.7418,0.8,2.8798,0.1412,0.2348,0.8341,0.2339,0.5672,0.7119,0.8793,0.0783,0.1767,1.3819,0.7386,2.5571,0.9365,0,0,0.1632,0.0159,0.3891
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.8458,0.4827,4279,4279,4279,0,4493,4408,4493,4452,4493,0.6159,0.5,2.6118,0.015,0.2975,0.6616,0.5711,0.6196,0.6788,0.6999,0.5382,0.0607,1.0475,0.4178,3.3782,0.8146,0.4456,0.1429,0.05,0.0009,0.4768
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,0.9815,0.0922,963,1203,2047,0,3533,2739.9,3522,3279,3389,0.404,1,3.347,0.3521,0.3,0.5616,0.2072,0.396,0.495,0.7105,0.0862,0.2319,0.647,0.5013,2.695,1,0.002,0,0.1622,0.0712,0.4948
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,0.6106,1.2653,291,291,713,0.1515,1038,781,1038,837,891,0.7424,0.9584,3.4401,0.364,0.0464,0.858,0.3459,0.6048,0.1637,0.9291,0.0609,0.0641,1.5651,0.8151,3.6338,0.9872,0,0,0.27,0.0281,0.5366
SAT_RACE2008/simon-s03-w08-15.cnf,1,0.7669,1.3541,315,315,315,0.5855,538,417,538,398,538,0.6197,0.8125,3.2044,0.4507,0.0694,0.8051,0.3249,0.5608,0.2083,0.8975,0.135,0.1764,1.6091,0.5739,3.2434,0.9997,0,0,0.1287,0.0198,0.4644
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1971221253-16.cnf,1,0,0,26,33,37,0,84,43.877,56,42,47,0.1572,0.3469,3.0443,0.0152,0.4785,0.2475,0.0814,0.1733,0.576,0.3396,0.0316,0.05,0.832,0.1863,3.6897,0.5877,0.0001,0.2,0.0618,0.0023,0.3751
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0.9646,0.1573,12,27,278,0.9646,993,288.36,353,285,318,0.9236,0.3176,0,0.0143,0.9993,0.9238,0.9234,0.9236,0.9996,0.9241,0.9233,0.0351,0.8832,0.729,0,0.9246,0.923,0,0,0.0139,0.4855
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0947,2.3583,446,446,446,0.0489,986,716,986,986,986,0.9426,0.9977,1.2897,0.5,0.2508,0.9766,0.844,0.8881,0.5545,0.9916,0.7502,0.0187,0.3488,0.9517,1.6859,1,0.0193,0,0.2174,0.0767,0.9339
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.7765,1.0411,589,589,612,0.1823,782,689.5,782,775,782,0.1793,0.8788,2.1353,0.3182,0.0173,0.3896,0.0869,0.2418,0.0863,0.4822,0.0433,0.216,1.2663,0.5384,2.4922,0.9649,0,0,0.0893,0.0417,0.3507
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,0.697,1.496,966,966,966,0.3102,966,966,966,966,966,0.4213,1,3.3025,1,0.1393,0.6103,0.2145,0.4248,0.5197,0.7506,0.0927,0.2017,1.6778,0.5484,3.1391,1,0,0,0.156,0.0418,0.4569
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,0,0,4270,4270,4335,0,4519,4374,4519,4337,4409,0.0696,0.1011,2.0732,0.0002,0.6638,0.0997,0.0228,0.068,0.7445,0.1288,0.01,0.0112,1.0025,0.0657,3.8334,0.1945,0.0002,0.1429,0.0254,0.0001,0.3136
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,0.0891,2.1369,707,925,1695,0.07,2233,1834.4,2203,2049,2174,0.7731,1,2.8294,0.9999,0.2312,0.8264,0.6665,0.7349,0.4755,0.8546,0.6068,0.173,2.5972,0.1264,3.4583,1,0,0,0.1584,0.4959,0.309
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1,0.9837,0.0833,1059,1491,1894,0,3644,2772.8,3612,3113,3571,0.3923,1,3.3152,0.2742,0.3033,0.5669,0.2113,0.3918,0.5065,0.6971,0.0894,0.2324,0.6369,0.5069,2.6141,1,0.0013,0,0.1646,0.0742,0.4996
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S565127616-04.cnf,1,0.9682,0.1454,16,20,24,0,60,30.096,42,29,34,0.3886,1,3.3588,0.6538,0.2423,0.5683,0.2017,0.393,0.3332,0.7063,0.0825,0.2341,0.6999,0.4896,2.7029,1,0,0,0.1708,0.0786,0.4957
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,0,0,4355,4355,4358,0,4594,4430.4,4594,4390,4455,0.0521,0.099,2.0219,0.0002,0.6666,0.0932,0.0233,0.0605,0.7555,0.1263,0.014,0.0112,0.9838,0.0558,3.992,0.1913,0.0004,0.1429,0.0228,0.0001,0.3065
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.9977,0.1822,0,0,0,0.9602,0,0,0,0,0,0.9831,0.9938,1.7796,0.5,0.2229,0.9916,0.9617,0.9602,0.4633,0.9944,0.9474,0.0581,0.656,0.9602,1.9226,0.999,0.0003,0,0.3246,0.0146,0.786
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,0.4658,1.652,149,248,268,0.1271,404,303.2,380,314,362,0.6344,0.9524,2.8706,0.4633,0.0325,0.7569,0.4591,0.5827,0.1201,0.8626,0.1378,0.1299,1.7837,0.4641,3.0083,1,0,0,0.1537,0.0745,0.3732
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S121765931-081.cnf,1,0.9679,0.1549,3781,3781,3826,0,4051,3909,4051,3907,3994,0.3758,1,3.2268,0.307,0.3363,0.5663,0.2055,0.3912,0.5731,0.6898,0.0932,0.2313,0.7073,0.4823,2.624,1,0.0062,0,0.172,0.0786,0.4869
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,0.9342,0.6129,0,0,0,0.903,0,0,0,0,0,0.987,1,4.2313,1,0.1354,0.9991,0.9061,0.8472,0.4981,1,0.2586,0.0503,1.0254,0.9266,4.438,1,0,0,0.2636,0.0177,0.763
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S349436298-004.cnf,1,0.9702,0.134,3717,3717,3806,0,3938,3860.9,3938,3874,3925,0.3729,0.6923,3.3579,0.3155,0.3215,0.5766,0.1918,0.3849,0.5856,0.7202,0.0815,0.2317,0.6925,0.5054,2.6748,0.9544,0.0012,0,0.1695,0.0743,0.4931
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,0.7025,1.567,548,548,596,0.5033,984,770.5,984,824,977,0.6154,0.8,3.3902,0.4517,0.0266,0.8066,0.2721,0.5452,0.1434,0.8915,0.0897,0.1487,1.8379,0.609,3.4592,1,0,0,0.1587,0.0217,0.3409
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1358416858-13.cnf,1,0,0,3929,3929,4021,0,4307,4117.5,4307,4213,4307,0.0631,0.1409,2.1342,0.0003,0.6288,0.094,0.0258,0.0674,0.7477,0.1367,0.0096,0.0118,1.0035,0.0616,4.2719,0.2639,0.0002,0.1429,0.0257,0.0001,0.313
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes8.cnf,1,0.9326,0.2638,120,208,243,0.9326,1699,499.95,1273,342,681,0.8053,0.288,2.7448,0,0.8329,0.8153,0.7961,0.8053,0.9377,0.823,0.7871,0.0149,0.2488,0.9326,4.6526,0.8432,0.7669,0.8461,0.0384,0,0.9937
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,0,0,40,50,58,0,137,66.683,84,64,72,0.145,0.3271,3.0022,0.0139,0.4848,0.2423,0.0692,0.1654,0.6028,0.325,0.0326,0.05,0.8356,0.1853,3.6763,0.5579,0.0018,0.2,0.06,0.0024,0.3767
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.6764,1.4869,37,109,424,0.5198,820,517.05,746,543,668,0.5772,0.9024,3.1708,0.4371,0.0662,0.8126,0.3081,0.5461,0.1845,0.8741,0.1133,0.1596,1.7269,0.6369,3.358,0.9996,0.0003,0,0.1525,0.0198,0.3177
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S486002104-037.cnf,1,0.962,0.1722,3909,3909,3978,0,4104,3992.6,4104,4002,4007,0.3963,1,3.3231,0.4923,0.3296,0.5847,0.2202,0.405,0.5947,0.7244,0.0948,0.2304,0.7367,0.477,2.7051,1,0.0011,0,0.1751,0.077,0.5082
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,0,0,4430,4430,4467,0,4583,4510.3,4583,4524,4568,0.0584,0.1049,2.0162,0.0002,0.696,0.0928,0.0298,0.0651,0.7695,0.1268,0.0129,0.0112,1.0115,0.0613,3.6449,0.2007,0.0043,0.1429,0.0222,0.0001,0.3165
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-200-100.cnf,1,0.8333,0.4506,4534,4534,4560,0.8333,4610,4573.7,4610,4571,4594,0.5832,0.3333,0,0.2296,0.6692,0.5832,0.5831,0.5832,0.8325,0.5832,0.5831,0.4167,0,0.8333,0,0.5834,0.583,1,0,0.2295,1
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,0.3543,0.8658,4368,4368,4368,0.0805,4649,4490,4649,4453,4649,0,0.4667,0.4873,0.1868,0.3283,0.0758,0,0.0911,0.8541,0.2859,0,0.1692,1.3808,0.4086,1.6381,0.7742,0,0,0.084,0.1204,0.4183
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf,1,0,0,4164,4164,4186,0,4426,4242.8,4426,4201,4358,0.1198,0.3696,2.9222,0.005,0.557,0.242,0.0657,0.1672,0.7201,0.3416,0.0324,0.0469,0.8275,0.2019,3.4496,0.6241,0.0022,0.2,0.0708,0.0017,0.3762
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,0.9595,0.1729,4168,4168,4168,0,4168,4168,4168,4168,4168,0.4071,1,3.3614,0.4601,0.3419,0.602,0.1861,0.4064,0.661,0.7176,0.0878,0.2308,0.7484,0.496,2.7446,1,0.0004,0,0.181,0.0848,0.4955
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_3_6_fbc.cnf,1,0.8861,1.0624,1117,1117,1476,0.5178,2988,2211,2988,2256,2849,0.9007,0.8788,2.6285,0.2833,0.2831,0.9562,0.7518,0.7899,0.7791,0.9602,0.3113,0.0769,1.2046,0.8168,2.915,0.9749,0.0319,0,0.3097,0.0117,0.6458
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0.5337,0.921,89,167,199,0.0826,980,257.25,353,229,280,0.006,0.2727,0.8469,0.2106,0.0353,0.0666,0.0002,0.0776,0.089,0.366,0,0.172,1.0397,0.5303,2.571,0.6532,0,0,0.0385,0.0265,0.4085
SAT_Competition2007/crafted/spence/medium/s77-100.cnf,1,1,0,3924,3924,4166,0,4607,4239.5,4607,4219,4481,0.0156,0.3333,0.3861,0.3218,0.8436,0.0744,0.0041,0.0507,0.9567,0.2089,0.001,0.4695,0,0.5,0.3861,0.2181,0.0001,1,0.112,0.3182,1
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.872,1.0227,274,274,274,0.6147,274,274,274,274,274,0.7371,0.7778,2.8874,0.1348,0.208,0.833,0.2365,0.572,0.7374,0.8787,0.0798,0.1804,1.3852,0.7454,2.586,0.938,0,0,0.1619,0.0159,0.3912
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.8775,0.9511,532,561,607,0.217,1358,758,1263,668,969,0.1759,0.5,2.0475,0.3218,0.2294,0.3456,0.0982,0.2379,0.9898,0.5429,0.0412,0.241,1.1951,0.5004,2.4287,0.8527,0,0,0.0901,0.0455,0.3448
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,0.483,1.7163,118,118,131,0.1298,395,232.43,395,242,289,0.6814,0.9699,2.8303,0.435,0.0308,0.8418,0.5122,0.6164,0.1203,0.9245,0.1059,0.1236,1.8652,0.5068,2.9222,1,0,0,0.1523,0.066,0.3647
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1357790788-074.cnf,1,0,0,4209,4209,4223,0,4418,4289.1,4418,4309,4365,0.1394,0.283,2.7802,0.0044,0.5654,0.2381,0.0572,0.1555,0.7167,0.308,0.0278,0.0469,0.8499,0.1981,3.3576,0.5038,0.0016,0.2,0.0645,0.0015,0.3824
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0070.sat05-1334.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0.2787,0.7656,1494,1494,1945,0.0755,3733,2585.5,3733,3170,3733,0,0.5,0.8178,0.2383,0.2107,0,0,0.0829,0.5302,0.2381,0,0.1535,1.336,0.3819,1.5949,0.8658,0,0,0.1019,0.1307,0.4109
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.6174,1.2398,510,510,600,0.145,1749,1049.8,1749,1340,1749,0.7567,0.9642,3.3729,0.3625,0.0371,0.831,0.3815,0.6126,0.1116,0.9013,0.0915,0.0556,1.5396,0.8316,3.6152,0.9847,0,0,0.2707,0.035,0.5467
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,0.8846,0.3797,4760,4760,4828,0.8846,4854,4829.6,4854,4839,4847,0.8373,0.2667,0,0.0452,0.976,0.8394,0.8361,0.8375,0.9794,0.8404,0.8351,0.0989,1.0377,0.7042,0,0.8424,0.8341,0,0,0.0433,0.4536
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0.9993,0.0748,279,1342,1464,0.013,2527,1708.3,2527,1784,2258,0.5024,0.3391,0.0054,0,0.7343,0.5024,0.5024,0.5024,0.9429,0.5024,0.5024,0.026,0.5992,0.5047,0.0139,0.5161,0.4959,0,0.0004,0,0.4937
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,0.8504,0.893,0,0,0,0.0694,0,0,0,0,0,0.6575,1,1.9366,1,0.013,0.7144,0.6462,0.6521,0.0357,0.8734,0.4364,0.0977,1.1785,0.4132,1.9536,1,0,0,0.1266,0.1013,0.5184
