@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE OCCEN_OCCN NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_SET NUMERIC
@ATTRIBUTE TOTAL_SET NUMERIC
@ATTRIBUTE FORALL_SET NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC

@DATA
stmt2_649_776,1,0.71979,0.230736,1,1,0.5,0.461082,0.444113,0.090925,0.550297,0.832429,0.833387,1.025303,0.363351,0.555887,0.555887,0.545724,0.943809,0.524651,0.961386,2.05648,0.228546,1,2,1,0.228546,0.457093,92,6.793054,5741,527,2284,599
stmt27_149_224,1,0.587515,0.284034,1,1,0.5,0.425641,0.421156,0.055758,0.574188,0.754229,0.902187,0.999599,0.37419,0.578844,0.578844,0.570051,0.954297,0.552388,0.969016,2.190276,0.137455,1,2,1,0.137455,0.27491,178,6.397908,20535,2366,8330,2403
stmt27_296_297,1,0.711111,0.266049,1,1,0.5,0.464814,0.456105,0.059239,0.541131,0.856341,0.890033,1.012954,0.402067,0.543895,0.543895,0.538694,0.958723,0.521444,0.967979,2.158642,0.145062,1,2,1,0.145062,0.290123,43,6.413858,3967,431,1620,491
stmt27_93_98,1,0.712209,0.227023,1,1,0.5,0.461987,0.442515,0.065737,0.55344,0.818424,0.880462,1.034547,0.384336,0.557485,0.557485,0.549927,0.975373,0.543755,0.988778,2.196571,0.166255,1,2,1,0.166255,0.33251,241,6.992727,18437,1655,7290,1959
stmt28_68_81,1,0.707138,0.23546,1,1,0.5,0.424833,0.436258,0.069148,0.559007,0.802041,0.875392,0.963355,0.375925,0.563742,0.563742,0.554926,0.906474,0.511017,0.920874,2.178088,0.174783,1,2,1,0.174783,0.349566,421,8.028625,83357,7765,32978,8103
stmt29_21_275,1,0.599956,0.284816,1,1,0.5,0.415145,0.419114,0.080083,0.573845,0.760777,0.858993,0.974164,0.351986,0.580886,0.580886,0.567931,0.911206,0.529307,0.931992,2.065277,0.196935,1,2,1,0.196935,0.393869,219,6.253934,22302,2583,9069,2577
stmt2_976_999,1,0.747292,0.236701,1,1,0.5,0.459196,0.440409,0.059063,0.55585,0.809786,0.893108,1.033876,0.388385,0.559591,0.559591,0.552552,0.981075,0.549,0.993573,2.223482,0.148917,1,2,1,0.148917,0.297834,1143,7.023178,94983,8917,37672,10161
stmt31_100_276,1,0.600643,0.284494,1,1,0.5,0.417199,0.420546,0.073041,0.573193,0.761037,0.871372,0.977489,0.359112,0.579454,0.579454,0.567847,0.919581,0.532855,0.938377,2.098282,0.179479,1,2,1,0.179479,0.358959,219,6.308445,24452,2831,9951,2848
stmt31_22_23,1,0.572737,0.294118,1,1,0.5,0.411053,0.41277,0.096338,0.57793,0.753086,0.831111,0.973898,0.333239,0.58723,0.58723,0.570423,0.899902,0.528449,0.926417,2.019021,0.24093,1,2,1,0.24093,0.48186,93,5.99115,7100,835,2839,811
stmt32_122_129,1,0.772152,0.297468,1,1,0.5,0.529045,0.504559,0.058981,0.495726,1.016216,0.881081,1.049124,0.44504,0.495441,0.495441,0.495979,0.986686,0.488844,0.985616,2.082278,0.139241,1,2,1,0.139241,0.278481,7,5.363636,373,47,158,59
stmt32_153_277,1,0.601051,0.284398,1,1,0.5,0.418882,0.421744,0.067017,0.572635,0.761285,0.881964,0.980151,0.365216,0.578256,0.578256,0.567767,0.926653,0.535843,0.943772,2.126809,0.164593,1,2,1,0.164593,0.329186,219,6.355263,26650,3086,10851,3125
stmt32_228_277,1,0.597204,0.282569,1,1,0.5,0.419327,0.421622,0.06085,0.573299,0.757966,0.893028,0.982719,0.370311,0.578378,0.578378,0.568839,0.934037,0.540226,0.9497,2.158322,0.149531,1,2,1,0.149531,0.299062,219,6.409809,29351,3375,11944,3451
stmt3_639_640,1,0.742358,0.237991,1,1,0.5,0.469415,0.454424,0.062774,0.542523,0.852353,0.883721,1.026096,0.397372,0.545576,0.545576,0.539854,0.968144,0.528196,0.978405,2.179767,0.156477,1,2,1,0.156477,0.312955,42,6.767281,3425,327,1374,392
stmt37_941_942,1,0.701897,0.233213,1,1,0.5,0.461793,0.443508,0.06503,0.552563,0.821014,0.88158,1.032084,0.385826,0.556492,0.556492,0.549145,0.973517,0.541754,0.986542,2.19738,0.164258,1,2,1,0.164258,0.328516,213,7.011489,16777,1549,6642,1789
stmt38_943_942,1,0.70193,0.232862,1,1,0.5,0.461781,0.443213,0.065636,0.552798,0.820392,0.880517,1.032599,0.385032,0.556787,0.556787,0.549332,0.973507,0.542036,0.986717,2.194862,0.165831,1,2,1,0.165831,0.331661,213,7.019202,16622,1532,6579,1766
stmt39_34_107,1,0.577586,0.2893,1,1,0.5,0.414374,0.414168,0.086708,0.577683,0.751474,0.848133,0.981194,0.342344,0.585832,0.585832,0.570948,0.913748,0.535303,0.93757,2.054513,0.215517,1,2,1,0.215517,0.431034,118,6.113177,9803,1141,3944,1119
stmt3_969_973,1,0.734349,0.225888,1,1,0.5,0.468344,0.450405,0.06483,0.546157,0.841064,0.880643,1.031951,0.392005,0.549595,0.549595,0.543164,0.972416,0.534435,0.983928,2.192047,0.163283,1,2,1,0.163283,0.326565,38,6.980663,2977,267,1182,324
stmt41_235_286,1,0.594163,0.281347,1,1,0.5,0.417975,0.420602,0.060865,0.574253,0.755208,0.893169,0.981744,0.369402,0.579398,0.579398,0.569733,0.93327,0.540735,0.949103,2.159873,0.149682,1,2,1,0.149682,0.299364,221,6.432533,30165,3451,12266,3529
stmt41_262_275,1,0.701987,0.244481,1,1,0.5,0.466391,0.441735,0.102106,0.551639,0.830272,0.813118,1.040213,0.351527,0.558265,0.558265,0.546367,0.948011,0.529241,0.968656,1.991446,0.255519,1,2,1,0.255519,0.511038,180,6.513827,9069,886,3624,941
stmt41_336_385,1,0.586106,0.274905,1,1,0.5,0.414383,0.418567,0.053989,0.576786,0.746297,0.905719,0.979134,0.373371,0.581433,0.581433,0.57264,0.936556,0.544545,0.950937,2.200986,0.133213,1,2,1,0.133213,0.266426,265,6.690472,46565,5188,18872,5308
stmt41_36_37,1,0.568352,0.291354,1,1,0.5,0.410885,0.411746,0.091099,0.579408,0.747719,0.840785,0.976921,0.336727,0.588254,0.588254,0.572174,0.907,0.533546,0.932489,2.044372,0.227732,1,2,1,0.227732,0.455465,95,6.064182,7662,893,3065,871
stmt44_107_108,1,0.76,0.31,1,1,0.5,0.548718,0.521951,0.06383,0.479545,1.079646,0.867257,1.054305,0.455319,0.478049,0.478049,0.480851,0.984179,0.470486,0.978443,2.05,0.15,1,2,1,0.15,0.3,5,5.204545,235,31,100,39
stmt44_107_113,1,0.767442,0.302326,1,1,0.5,0.540411,0.511538,0.072368,0.489362,1.040268,0.852349,1.058304,0.4375,0.488462,0.488462,0.490132,0.979989,0.478687,0.97665,2.015504,0.170543,1,2,1,0.170543,0.341085,7,5.236364,304,39,129,48
stmt44_252_301,1,0.705137,0.264843,1,1,0.5,0.461833,0.455363,0.060969,0.541739,0.854619,0.886926,1.007796,0.399837,0.544637,0.544637,0.539194,0.952375,0.518699,0.961989,2.152101,0.149433,1,2,1,0.149433,0.298866,38,6.492813,3674,397,1499,449
stmt44_40_162,1,0.581043,0.287336,1,1,0.5,0.417943,0.415779,0.081264,0.576772,0.752747,0.857566,0.987512,0.348204,0.584221,0.584221,0.570533,0.923519,0.539539,0.945676,2.074671,0.201314,1,2,1,0.201314,0.402628,146,6.174218,12441,1443,5022,1421
stmt44_40_41,1,0.566975,0.290123,1,1,0.5,0.411801,0.412135,0.087607,0.579428,0.746816,0.846967,0.979145,0.339923,0.587865,0.587865,0.57247,0.911654,0.535929,0.93617,2.060185,0.218827,1,2,1,0.218827,0.437654,97,6.101179,8093,940,3240,921
stmt44_554_604,1,0.721764,0.251345,1,1,0.5,0.462107,0.452562,0.061594,0.544324,0.846401,0.886272,1.014115,0.396812,0.547438,0.547438,0.541594,0.958199,0.524554,0.968538,2.169236,0.152384,1,2,1,0.152384,0.304769,75,6.682899,6900,701,2789,808
stmt46_163_289,1,0.595545,0.282206,1,1,0.5,0.416835,0.420082,0.066721,0.574204,0.756687,0.882791,0.978954,0.364025,0.579918,0.579918,0.569253,0.926063,0.537041,0.943412,2.131018,0.16408,1,2,1,0.16408,0.328159,224,6.393287,28042,3218,11403,3262
stmt47_239_290,1,0.592483,0.280688,1,1,0.5,0.417473,0.420176,0.060818,0.574655,0.754034,0.893323,0.981492,0.369068,0.579824,0.579824,0.570114,0.93314,0.541057,0.949032,2.160896,0.14962,1,2,1,0.14962,0.29924,224,6.441038,30764,3510,12505,3592
stmt50_167_293,1,0.593279,0.28143,1,1,0.5,0.415873,0.419374,0.066685,0.574865,0.754778,0.882982,0.978213,0.363442,0.580626,0.580626,0.569873,0.925521,0.537381,0.942985,2.132184,0.164067,1,2,1,0.164067,0.328134,225,6.407805,28552,3266,11605,3311
stmt52_117_295,1,0.592634,0.281454,1,1,0.5,0.414116,0.418113,0.072305,0.575505,0.754247,0.87316,0.975548,0.35765,0.581887,0.581887,0.570045,0.918826,0.534653,0.937913,2.105534,0.177977,1,2,1,0.177977,0.355954,225,6.363915,26333,3011,10698,3034
stmt52_295_394,1,0.586609,0.275966,1,1,0.5,0.413022,0.418053,0.058562,0.576849,0.747186,0.897682,0.976064,0.36909,0.581947,0.581947,0.572349,0.930108,0.541273,0.945705,2.177733,0.14445,1,2,1,0.14445,0.2889,270,6.629866,44244,4950,17937,5047
stmt52_54_55,1,0.563943,0.288928,1,1,0.5,0.411379,0.411487,0.085122,0.580277,0.743849,0.851561,0.980122,0.341434,0.588513,0.588513,0.573444,0.914638,0.538276,0.938673,2.071936,0.212552,1,2,1,0.212552,0.425104,98,6.13447,8435,976,3378,958
stmt53_208_245,1,0.581953,0.281635,1,1,0.5,0.424727,0.420177,0.050923,0.57554,0.749191,0.910925,1.000629,0.377384,0.579823,0.579823,0.571693,0.959353,0.556255,0.972996,2.214968,0.125584,1,2,1,0.125584,0.251168,185,6.454138,23231,2653,9420,2715
stmt5_731_730,1,0.706479,0.236668,1,1,0.5,0.459248,0.447156,0.063863,0.549239,0.831186,0.883054,1.018828,0.390042,0.552844,0.552844,0.546094,0.961451,0.531532,0.973334,2.185104,0.159982,1,2,1,0.159982,0.319965,64,6.952174,5684,537,2269,626
stmt6_13_14,1,0.789474,0.381579,1,1,0.5,0.552125,0.503106,0.060109,0.497093,1.010989,0.879121,1.097867,0.442623,0.496894,0.496894,0.497268,1.031468,0.512531,1.030693,2.118421,0.144737,1,2,1,0.144737,0.289474,5,5.088235,183,29,76,29
stmt70_191_213,1,0.702186,0.26571,1,1,0.5,0.459559,0.454574,0.06015,0.542519,0.851986,0.888602,1.004541,0.399889,0.545426,0.545426,0.539961,0.950156,0.518239,0.959772,2.157787,0.147541,1,2,1,0.147541,0.295082,35,6.542373,3591,389,1464,437
stmt70_495_501,1,0.720407,0.251634,1,1,0.5,0.460886,0.452114,0.061171,0.544766,0.844926,0.887145,1.012416,0.396802,0.547886,0.547886,0.542027,0.957045,0.524351,0.967389,2.172476,0.151416,1,2,1,0.151416,0.302832,72,6.713134,6817,693,2754,796
stmt72_696_721,1,0.706188,0.238425,1,1,0.5,0.459641,0.446961,0.064984,0.549353,0.831013,0.881013,1.019957,0.38887,0.553039,0.553039,0.546146,0.961541,0.53177,0.973678,2.178278,0.1627,1,2,1,0.1627,0.3254,67,6.926136,5786,551,2311,637
stmt7_33_34,1,0.632705,0.283615,1,1,0.5,0.402974,0.42703,0.08969,0.56578,0.786096,0.839805,0.928041,0.35043,0.57297,0.57297,0.55988,0.859028,0.492197,0.879111,2.013414,0.220057,1,2,1,0.220057,0.440115,41,6.622683,7682,888,3131,876
stmt82_224_225,1,0.704981,0.266284,1,1,0.5,0.462356,0.455407,0.060203,0.541736,0.854519,0.888352,1.008928,0.400573,0.544593,0.544593,0.539223,0.954135,0.519615,0.963636,2.155172,0.14751,1,2,1,0.14751,0.295019,40,6.455078,3837,417,1566,472
stmt85_64_122,1,0.575474,0.287737,1,1,0.5,0.417954,0.415104,0.078652,0.577649,0.749654,0.862387,0.989589,0.349807,0.584896,0.584896,0.571541,0.927674,0.542593,0.94935,2.091048,0.195164,1,2,1,0.195164,0.390329,132,6.152672,11392,1321,4591,1309
stmt86_889_890,1,0.707958,0.232265,1,1,0.5,0.459814,0.44422,0.075172,0.551246,0.826838,0.862673,1.024647,0.377434,0.55578,0.55578,0.547394,0.957295,0.532046,0.971961,2.136838,0.189053,1,2,1,0.189053,0.378106,94,6.934211,6984,645,2777,742
stmt9_350_351,1,0.744122,0.242739,1,1,0.5,0.46826,0.454171,0.061718,0.542815,0.851261,0.885744,1.024223,0.39811,0.545829,0.545829,0.540172,0.967388,0.528029,0.97752,2.180498,0.153527,1,2,1,0.153527,0.307054,43,6.737991,3597,351,1446,415
stmt9_445_446,1,0.75632,0.262386,1,1,0.5,0.471022,0.461016,0.058507,0.536561,0.87118,0.890522,1.016364,0.40707,0.538984,0.538984,0.534422,0.961928,0.518463,0.970138,2.159252,0.143074,1,2,1,0.143074,0.286148,54,6.414894,4837,519,1978,604
szymanski-10-s-shuffled,1,0.795835,0.599054,1.067961,1.067961,0.516432,0.359695,0.444449,0.14738,0.539237,0.874727,0.723702,0.780651,0.309192,0.555262,0.555262,0.533411,0.72754,0.403975,0.757342,1.806885,0.409074,2,3,1,0.383042,0.792116,700,3.846945,48921,11276,18823,7529.5
szymanski-24-s-shuffled,1,0.80258,0.608318,1.08642,1.08642,0.52071,0.350766,0.445769,0.147188,0.537123,0.882685,0.722892,0.757795,0.308936,0.554143,0.554143,0.531156,0.706517,0.391512,0.737093,1.807314,0.417089,2,3,1,0.383912,0.801001,5040,3.961185,832081,194060,319011,128279.5
T-adeu-0,1,0.624169,0.216191,1.260938,1.260938,0.557706,0.219546,0.273052,0.160552,0.661503,0.5945,0.744,0.648592,0.170398,0.7325,0.7325,0.627156,0.659015,0.482728,0.769711,1.709501,0.543297,2,4,2,0.430868,0.974165,160,6.934447,31890,2569,11883,2315
T-adeu-1,1,0.619559,0.218843,1.232813,1.232812,0.552134,0.222816,0.277239,0.16313,0.659441,0.598065,0.739308,0.654264,0.173135,0.727674,0.727674,0.625757,0.657731,0.478614,0.764856,1.699804,0.537695,2,4,2,0.436153,0.973848,160,6.874322,31386,2569,11739,2315
T-adeu-2,1,0.624169,0.216191,1.278922,1.278922,0.561196,0.219385,0.272366,0.158294,0.661752,0.5945,0.7476,0.648592,0.170398,0.733445,0.733445,0.627156,0.661351,0.485064,0.773435,1.71556,0.543297,2,4,2,0.424809,0.968106,160,6.934447,31890,2569,11883,2315
T-adeu-3,1,0.619559,0.218843,1.232813,1.232812,0.552134,0.222816,0.277239,0.16313,0.659441,0.598065,0.739308,0.654264,0.173135,0.727674,0.727674,0.625757,0.657731,0.478614,0.764856,1.699804,0.537695,2,4,2,0.436153,0.973848,160,6.874322,31386,2569,11739,2315
T-adeu-4,1,0.622645,0.217068,1.269414,1.269414,0.559358,0.220463,0.273741,0.159132,0.661072,0.595674,0.746076,0.650472,0.171301,0.731866,0.731866,0.626694,0.66094,0.48372,0.771859,1.712379,0.541445,2,4,2,0.426531,0.967976,160,6.914405,31722,2569,11835,2315
T-adeu-5,1,0.622645,0.217068,1.251563,1.251563,0.555864,0.220625,0.274433,0.161402,0.660823,0.595674,0.742455,0.650472,0.171301,0.73091,0.73091,0.626694,0.658592,0.481371,0.768112,1.706295,0.541445,2,4,2,0.432615,0.97406,160,6.914405,31722,2569,11835,2315
T-adeu-6,1,0.624169,0.216191,1.278922,1.278922,0.561196,0.219385,0.272366,0.158294,0.661752,0.5945,0.7476,0.648592,0.170398,0.733445,0.733445,0.627156,0.661351,0.485064,0.773435,1.71556,0.543297,2,4,2,0.424809,0.968106,160,6.934447,31890,2569,11883,2315
T-adeu-7,1,0.619559,0.218843,1.287113,1.287113,0.562767,0.222319,0.275129,0.156248,0.6602,0.598065,0.750305,0.654264,0.173135,0.73059,0.73059,0.625757,0.664851,0.485734,0.776234,1.718204,0.537695,2,4,2,0.417753,0.955448,160,6.874322,31386,2569,11739,2315
T-adeu-8,1,0.621108,0.217952,1.259905,1.259905,0.557504,0.221551,0.275129,0.15998,0.660387,0.596862,0.744534,0.652363,0.172213,0.730269,0.730269,0.626228,0.660524,0.482361,0.770263,1.709171,0.539578,2,4,2,0.428268,0.967846,160,6.894363,31554,2569,11787,2315
T-adeu-9,1,0.619559,0.218843,1.268489,1.268489,0.559178,0.222485,0.275829,0.158542,0.659947,0.598065,0.74664,0.654264,0.173135,0.729625,0.729625,0.625757,0.662478,0.48336,0.772441,1.712071,0.537695,2,4,2,0.423886,0.961581,160,6.874322,31386,2569,11739,2315
T-edau-0,1,0.624169,0.216191,1.260938,1.260938,0.557706,0.218646,0.270048,0.160552,0.665447,0.5945,0.744,0.653547,0.170398,0.7325,0.7325,0.627156,0.659015,0.482728,0.769711,1.709501,0.543297,2,4,2,0.430868,0.974165,160,7.024635,31890,2569,11883,2315
T-edau-1,1,0.619559,0.218843,1.232813,1.232812,0.552134,0.222145,0.274569,0.16313,0.663003,0.598065,0.739308,0.659189,0.173135,0.727674,0.727674,0.625757,0.657731,0.478614,0.764856,1.699804,0.537695,2,4,2,0.436153,0.973848,160,6.964509,31386,2569,11739,2315
T-edau-2,1,0.624169,0.216191,1.278922,1.278922,0.561196,0.218386,0.269227,0.158294,0.665846,0.5945,0.7476,0.653547,0.170398,0.733445,0.733445,0.627156,0.661351,0.485064,0.773435,1.71556,0.543297,2,4,2,0.424809,0.968106,160,7.024635,31890,2569,11883,2315
T-edau-3,1,0.619559,0.218843,1.232813,1.232812,0.552134,0.222145,0.274569,0.16313,0.663003,0.598065,0.739308,0.659189,0.173135,0.727674,0.727674,0.625757,0.657731,0.478614,0.764856,1.699804,0.537695,2,4,2,0.436153,0.973848,160,6.964509,31386,2569,11739,2315
T-edau-4,1,0.622645,0.217068,1.269414,1.269414,0.559358,0.219537,0.270708,0.159132,0.665043,0.595674,0.746076,0.655417,0.171301,0.731866,0.731866,0.626694,0.66094,0.48372,0.771859,1.712379,0.541445,2,4,2,0.426531,0.967976,160,7.004593,31722,2569,11835,2315
T-edau-5,1,0.622645,0.217068,1.251563,1.251563,0.555864,0.2198,0.271538,0.161402,0.664641,0.595674,0.742455,0.655417,0.171301,0.73091,0.73091,0.626694,0.658592,0.481371,0.768112,1.706295,0.541445,2,4,2,0.432615,0.97406,160,7.004593,31722,2569,11835,2315
T-edau-6,1,0.624169,0.216191,1.278922,1.278922,0.561196,0.218386,0.269227,0.158294,0.665846,0.5945,0.7476,0.653547,0.170398,0.733445,0.733445,0.627156,0.661351,0.485064,0.773435,1.71556,0.543297,2,4,2,0.424809,0.968106,160,7.024635,31890,2569,11883,2315
T-edau-7,1,0.619559,0.218843,1.287113,1.287113,0.562767,0.22134,0.272038,0.156248,0.664224,0.598065,0.750305,0.659189,0.173135,0.73059,0.73059,0.625757,0.664851,0.485734,0.776234,1.718204,0.537695,2,4,2,0.417753,0.955448,160,6.964509,31386,2569,11739,2315
T-edau-8,1,0.621108,0.217952,1.259905,1.259905,0.557504,0.2207,0.272206,0.15998,0.664231,0.596862,0.744534,0.657298,0.172213,0.730269,0.730269,0.626228,0.660524,0.482361,0.770263,1.709171,0.539578,2,4,2,0.428268,0.967846,160,6.984551,31554,2569,11787,2315
T-edau-9,1,0.619559,0.218843,1.268489,1.268489,0.559178,0.221607,0.272877,0.158542,0.663818,0.598065,0.74664,0.659189,0.173135,0.729625,0.729625,0.625757,0.662478,0.48336,0.772441,1.712071,0.537695,2,4,2,0.423886,0.961581,160,6.964509,31386,2569,11739,2315
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.618197,0.253118,1,1,0.5,0.468686,0.466121,0.002656,0.533731,0.895993,0.994964,1.005184,0.469916,0.527575,0.527575,0.527428,1.004536,0.529968,1.004815,2.441327,0.006519,2,3,1,0.006519,0.013039,10,9.655882,8659,893,3528,505
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.629285,0.244486,1,1,0.5,0.476683,0.47335,0.002725,0.526574,0.899772,0.994823,1.006879,0.470896,0.526523,0.526523,0.526379,1.00445,0.528867,1.004726,2.424661,0.006644,12,23,11,0.006644,0.013287,11,88.854839,9174,920,3763,92.083333
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.616378,0.251615,1,1,0.5,0.466258,0.466321,0.000632,0.533644,0.896083,0.998801,0.99979,0.471965,0.527438,0.527438,0.527403,0.999635,0.527245,0.999701,2.447946,0.00155,2,3,1,0.00155,0.0031,1,9.731773,9488,974,3871,555
test1_quant2,1,0.471933,0.628378,1,1,0.5,0.400267,0.448272,0.121638,0.541479,0.868441,0.772727,0.872952,0.343157,0.546524,0.546524,0.535206,0.842641,0.460523,0.860461,1.988565,0.319647,2,3,1,0.319647,0.639293,78,7.44183,5056,1209,1924,343.5
test1_quant3,1,0.462348,0.647368,1,1,0.5,0.395639,0.450786,0.117926,0.539684,0.875502,0.77883,0.859494,0.348883,0.543435,0.543435,0.533191,0.831726,0.451989,0.847706,2.022672,0.312146,2,3,1,0.312146,0.624291,78,7.636458,6538,1599,2470,441
test1_quant_squaring2,1,0.471933,0.628378,1,1,0.5,0.400267,0.448272,0.121638,0.541479,0.868441,0.772727,0.872952,0.343157,0.546524,0.546524,0.535206,0.842641,0.460523,0.860461,1.988565,0.319647,2,3,1,0.319647,0.639293,78,7.44183,5056,1209,1924,343.5
test1_quant_squaring3,1,0.455902,0.659483,1,1,0.5,0.397154,0.450992,0.135037,0.537519,0.879981,0.746132,0.858746,0.333042,0.543731,0.543731,0.53192,0.839625,0.45653,0.858268,1.940981,0.359085,3,5,2,0.359085,0.71817,156,11.221943,8020,1989,3016,346
test3_quant2-shuffled,1,0.482115,0.581649,1,1,0.5,0.395841,0.443888,0.113321,0.545937,0.851563,0.790179,0.871776,0.346594,0.551832,0.551832,0.540084,0.842407,0.464867,0.86073,1.995334,0.292379,2,3,1,0.292379,0.584759,20,7.717213,1659,374,643,112
test3_quant4,1,0.465872,0.621885,1,1,0.5,0.390449,0.448615,0.11079,0.542122,0.866512,0.79321,0.852736,0.353452,0.545937,0.545937,0.535759,0.826472,0.451202,0.842173,2.040087,0.290358,2,3,1,0.290358,0.580715,20,7.915698,2419,574,923,162
test3_quant_squaring4,1,0.455528,0.643392,1,1,0.5,0.392814,0.449064,0.134634,0.538794,0.87441,0.747642,0.851709,0.331865,0.545846,0.545846,0.533501,0.839258,0.458105,0.858677,1.931006,0.355777,4,7,3,0.355777,0.711554,60,15.411638,3179,774,1203,101
test4_quant2,1,0.506912,0.544931,1,1,0.5,0.399495,0.4399,0.102355,0.550562,0.836938,0.81198,0.888876,0.353261,0.555809,0.555809,0.544384,0.858492,0.477157,0.876508,2.023041,0.260369,2,3,1,0.260369,0.520737,24,7.852761,2208,473,868,151
test4_quant4,1,0.48505,0.592193,1,1,0.5,0.393367,0.445189,0.103205,0.545825,0.854935,0.808561,0.866114,0.357692,0.549273,0.549273,0.539103,0.838723,0.460688,0.854546,2.056478,0.267442,2,3,1,0.267442,0.534884,24,8,3120,713,1204,211
test4_quant_squaring2,1,0.506912,0.544931,1,1,0.5,0.399495,0.4399,0.102355,0.550562,0.836938,0.81198,0.888876,0.353261,0.555809,0.555809,0.544384,0.858492,0.477157,0.876508,2.023041,0.260369,2,3,1,0.260369,0.520737,24,7.852761,2208,473,868,151
test4_quant_squaring4,1,0.471429,0.618831,1,1,0.5,0.396738,0.445675,0.12748,0.542458,0.86494,0.762257,0.867107,0.33631,0.548602,0.548602,0.53621,0.848597,0.465542,0.868208,1.950649,0.333766,4,7,3,0.333766,0.667532,72,15.762712,4032,953,1540,129.5
test5_quant5-shuffled,1,0.42933,0.701382,1,1,0.5,0.393358,0.457987,0.116883,0.533866,0.896269,0.778358,0.843875,0.355765,0.535696,0.535696,0.527351,0.816404,0.437344,0.829322,2.069075,0.315622,2,3,1,0.315622,0.631243,22,7.977654,2541,660,941,168
test5_quant_squaring5-shuffled,1,0.426942,0.705631,1,1,0.5,0.397646,0.458082,0.147826,0.530628,0.8975,0.7195,0.847187,0.325165,0.538346,0.538346,0.527009,0.836789,0.450483,0.854791,1.905203,0.399857,5,9,4,0.399857,0.799715,88,18.205036,3795,990,1403,93.6
texas.ifetch1^4.E-f4-shuffled,1,0.54622,0.333295,1,1,0.5,0.416082,0.420514,0.030519,0.576042,0.750087,0.946589,0.981422,0.398081,0.576042,0.576042,0.5714,0.971153,0.559425,0.979042,2.190767,0.071206,2,3,1,0.071206,0.142412,101,7.92386,20217,2888,8665,1473
texas.ifetch1^9.E-f4-shuffled,1,0.548504,0.333293,1,1,0.5,0.412044,0.419273,0.037114,0.576449,0.750091,0.935047,0.972833,0.391487,0.577124,0.577124,0.571399,0.960713,0.55445,0.970338,2.159985,0.086593,2,3,1,0.086593,0.173186,107,7.770904,19265,2752,8257,1417.5
TOILET10.1.iv.20-shuffled,1,0.452341,0.20262,1.666667,1.666667,0.625,0.35342,0.369136,0.017789,0.618824,0.454796,0.97412,0.927182,0.28297,0.702938,0.702938,0.687381,0.957044,0.672743,0.978704,2.238573,0.069677,2,3,1,0.041806,0.111483,4,7.587822,8432,727,3588,425
TOILET16.1.iv.32-shuffled,1,0.384852,0.171138,1,1,0.5,0.328968,0.343411,0.020705,0.649722,0.366792,0.9717,0.939163,0.247654,0.741647,0.741647,0.73164,0.960391,0.712271,0.973527,2.20831,0.047699,2,3,1,0.047699,0.095398,4,7.672608,24728,1837,10734,1064
TOILET7.1.iv.13-shuffled,1,0.496311,0.226023,1.333333,1.333333,0.571429,0.370483,0.383033,0.01799,0.609424,0.495303,0.9731,0.948555,0.307253,0.679285,0.679285,0.668761,0.965282,0.655701,0.980472,2.250168,0.056338,2,3,1,0.042254,0.098592,3,7.18797,3502,337,1491,198
