@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-3 NUMERIC

@DATA
FolioSuite/hardwareASP/hard_inst_11_9_2657.gr.gz,1,0.1193,0.6115,0,0.2692,101,0.598,187,66199,0.2876,0.1302,0.2941,0.7059,0.2041,0.7959,0.8,0.2
FolioSuite/hardwareASP/hard_inst_5_12_16376.gr.gz,1,0.1202,0.6134,0,0.2664,102,0.6005,210,17735,0.2876,0.1889,0.2714,0.7286,0.2414,0.7586,0.7638,0.2362
FolioSuite/hardwareASP/hard_inst_6_7_22666.gr.gz,1,0.1196,0.6126,0,0.2679,100,0.5986,211,15779,0.2871,0.1569,0.3053,0.6947,0.431,0.569,0.768,0.232
FolioSuite/hardwareASP/hard_inst_7_12_28095.gr.gz,1,0.1198,0.6126,0,0.2676,101,0.5992,202,33045,0.2877,0.1179,0.1556,0.8444,0.1188,0.8812,0.8727,0.1273
FolioSuite/hardwareASP/hard_inst_10_6_31235.gr.gz,1,0.1186,0.6109,0,0.2705,100,0.5959,194,28864,0.2865,0.131,0.2962,0.7038,0.2534,0.7466,0.7934,0.2066
FolioSuite/hardwareASP/hard_inst_6_5_18711.gr.gz,1,0.1187,0.6117,0,0.2696,106,0.596,207,8852,0.2859,0.1432,0.1991,0.8009,0.195,0.805,0.8421,0.1579
FolioSuite/hardwareASP/hard_inst_6_8_2039.gr.gz,1,0.1196,0.6126,0,0.2678,100,0.5987,238,16645,0.2872,0.1382,0.2603,0.7397,0.2344,0.7656,0.8,0.2
FolioSuite/hardwareASP/hard_inst_11_10_4218.gr.gz,1,0.1194,0.6116,0,0.269,113,0.5983,203,74753,0.2878,0.0956,0.0893,0.9107,0.0665,0.9335,0.9412,0.0588
FolioSuite/hardwareASP/hard_inst_5_7_28562.gr.gz,1,0.1197,0.6128,0,0.2675,108,0.5988,202,9846,0.2868,0.1756,0.3299,0.6701,0.305,0.695,0.7934,0.2066
FolioSuite/hardwareASP/hard_inst_5_6_1498.gr.gz,1,0.1193,0.6124,0,0.2683,111,0.5977,224,7418,0.2862,0.1667,0.1322,0.8678,0.1863,0.8137,0.8972,0.1028
FolioSuite/hardwareASP/hard_inst_10_9_28340.gr.gz,1,0.1193,0.6116,0,0.2691,103,0.5979,192,50120,0.2875,0.1199,0.1449,0.8551,0.1848,0.8152,0.9057,0.0943
FolioSuite/hardwareASP/hard_inst_11_6_7393.gr.gz,1,0.1185,0.6107,0,0.2707,111,0.5958,197,34839,0.2865,0.1504,0.3444,0.6556,0.2941,0.7059,0.7559,0.2441
FolioSuite/hardwareASP/hard_inst_12_6_15744.gr.gz,1,0.1185,0.6106,0,0.2709,103,0.5957,189,41376,0.2866,0.1212,0.124,0.876,0.1107,0.8893,0.9143,0.0857
FolioSuite/hardwareASP/hard_inst_5_11_20848.gr.gz,1,0.1203,0.6134,0,0.2663,104,0.6004,221,17736,0.2875,0.1354,0.3028,0.6972,0.3126,0.6874,0.8205,0.1795
FolioSuite/hardwareASP/hard_inst_8_11_20372.gr.gz,1,0.1196,0.6122,0,0.2682,103,0.5987,200,38386,0.2876,0.1068,0.1013,0.8987,0.09,0.91,0.9231,0.0769
FolioSuite/hardwareASP/hard_inst_9_5_25105.gr.gz,1,0.1183,0.6108,0,0.2709,103,0.5951,193,19613,0.286,0.1279,0.2519,0.7481,0.2698,0.7302,0.8276,0.1724
FolioSuite/hardwareASP/hard_inst_9_7_11850.gr.gz,1,0.1191,0.6116,0,0.2693,108,0.5974,198,33046,0.2872,0.1343,0.1617,0.8383,0.2218,0.7782,0.8807,0.1193
FolioSuite/hardwareASP/hard_inst_7_10_24634.gr.gz,1,0.1197,0.6125,0,0.2678,100,0.5989,200,29534,0.2876,0.1188,0.3132,0.6868,0.2614,0.7386,0.768,0.232
FolioSuite/hardwareASP/hard_inst_11_11_15854.gr.gz,1,0.1195,0.6116,0,0.2689,103,0.5984,208,77604,0.2878,0.0967,0.1495,0.8505,0.1198,0.8802,0.8972,0.1028
FolioSuite/hardwareASP/hard_inst_12_7_2539.gr.gz,1,0.1188,0.6109,0,0.2703,112,0.5967,196,51534,0.287,0.1131,0.0633,0.9367,0.0781,0.9219,0.9505,0.0495
FolioSuite/hardwareASP/hard_inst_10_7_26892.gr.gz,1,0.1189,0.6112,0,0.2698,102,0.5968,193,35950,0.287,0.1286,0.2005,0.7995,0.2153,0.7847,0.8649,0.1351
FolioSuite/hardwareASP/hard_inst_11_10_29476.gr.gz,1,0.1195,0.6116,0,0.2689,107,0.5984,194,77604,0.2878,0.1425,0.3059,0.6941,0.2381,0.7619,0.7869,0.2131
FolioSuite/hardwareASP/hard_inst_12_10_31636.gr.gz,1,0.1194,0.6114,0,0.2692,113,0.5982,205,85394,0.2877,0.1031,0.0955,0.9045,0.0915,0.9085,0.9412,0.0588
FolioSuite/hardwareASP/hard_inst_12_12_22669.gr.gz,1,0.1195,0.6115,0,0.269,98,0.5985,192,102324,0.2879,0.1115,0.0298,0.9702,0.0957,0.9043,0.9796,0.0204
FolioSuite/hardwareASP/hard_inst_10_12_3879.gr.gz,1,0.1196,0.6119,0,0.2686,113,0.5987,205,71380,0.2879,0.1031,0.0604,0.9396,0.0442,0.9558,0.96,0.04
FolioSuite/hardwareASP/hard_inst_11_6_12999.gr.gz,1,0.1185,0.6107,0,0.2707,103,0.5958,191,34839,0.2865,0.108,0.0776,0.9224,0.2481,0.7519,0.9505,0.0495
FolioSuite/hardwareASP/hard_inst_8_9_21601.gr.gz,1,0.1194,0.6121,0,0.2685,100,0.5982,199,32298,0.2874,0.0969,0.1657,0.8343,0.1804,0.8196,0.8889,0.1111
FolioSuite/hardwareASP/hard_inst_8_11_14130.gr.gz,1,0.1197,0.6123,0,0.268,101,0.5989,225,42952,0.2878,0.1584,0.2968,0.7032,0.2795,0.7205,0.75,0.25
FolioSuite/hardwareASP/hard_inst_8_7_11562.gr.gz,1,0.1192,0.6119,0,0.2689,101,0.5976,210,26210,0.2871,0.1522,0.2239,0.7761,0.2946,0.7054,0.8421,0.1579
FolioSuite/hardwareASP/hard_inst_7_5_1923.gr.gz,1,0.1185,0.6114,0,0.2701,98,0.5956,196,11969,0.286,0.1709,0.2524,0.7476,0.2419,0.7581,0.8205,0.1795
FolioSuite/hardwareASP/hard_inst_12_5_4301.gr.gz,1,0.1182,0.6103,0,0.2715,103,0.5948,189,34604,0.2861,0.1223,0.124,0.876,0.1107,0.8893,0.9143,0.0857
FolioSuite/hardwareASP/hard_inst_6_12_26485.gr.gz,1,0.12,0.6129,0,0.267,108,0.5997,204,25306,0.2877,0.1492,0.2725,0.7275,0.2812,0.7188,0.8496,0.1504
FolioSuite/hardwareASP/hard_inst_6_9_32144.gr.gz,1,0.1198,0.6127,0,0.2675,108,0.5992,237,19244,0.2874,0.1397,0.3093,0.6907,0.2792,0.7208,0.8,0.2
FolioSuite/hardwareASP/hard_inst_5_8_13347.gr.gz,1,0.1199,0.613,0,0.2672,101,0.5992,266,11060,0.287,0.1874,0.2525,0.7475,0.2721,0.7279,0.8136,0.1864
FolioSuite/hardwareASP/hard_inst_12_12_17302.gr.gz,1,0.1195,0.6115,0,0.2689,101,0.5986,196,105710,0.2879,0.0961,0.0654,0.9346,0.0501,0.9499,0.96,0.04
FolioSuite/laby/laby_21_21_01.lp.gz,1,0.0233,0.6151,0,0.3616,523,0.7325,855,94114,0.0001,0.0049,0.9999,0.0001,0.9999,0.0001,0.0134,0.9866
FolioSuite/laby/laby_13_13_02.lp.gz,1,0.0335,0.6067,0,0.3598,1300,0.7167,1768,21902,0.0003,0.026,0.9055,0.0945,0.8835,0.1165,0.1025,0.8975
FolioSuite/laby/laby_10_10_13.lp.gz,1,0.043,0.6006,0,0.3564,760,0.707,1533,9730,0.0006,0.0574,0.6837,0.3163,0.683,0.317,0.2382,0.7618
FolioSuite/laby/laby_12_12_08.lp.gz,1,0.0373,0.604,0,0.3586,622,0.7145,1267,17104,0.0004,0.0375,0.8762,0.1238,0.8661,0.1339,0.1545,0.8455
FolioSuite/laby/laby_15_15_03.lp.gz,1,0.0307,0.6091,0,0.3602,6380,0.7228,6698,33829,0.0003,0.014,0.9629,0.0371,0.9609,0.0391,0.0674,0.9326
FolioSuite/laby/laby_18_18_04.lp.gz,1,0.0278,0.6117,0,0.3605,1082,0.729,1407,58861,0.0002,0.0095,0.9937,0.0063,0.9892,0.0108,0.0349,0.9651
FolioSuite/laby/laby_10_10_18.lp.gz,1,0.0411,0.601,0,0.3579,1948,0.7044,2413,9812,0.0006,?,0.9666,0.0334,?,?,0.125,0.875
FolioSuite/laby/laby_16_16_10.lp.gz,1,0.03,0.6097,0,0.3603,3044,0.7249,3249,41175,0.0002,0.016,0.9798,0.0202,0.979,0.021,0.0508,0.9492
FolioSuite/laby/laby_10_10_12.lp.gz,1,0.0408,0.6011,0,0.3581,936,0.7032,1052,9819,0.0006,0.0456,0.8201,0.1799,0.789,0.211,0.2553,0.7447
FolioSuite/laby/laby_11_11_04.lp.gz,1,0.0394,0.6025,0,0.3581,875,0.7101,1932,13118,0.0005,0.0337,0.8889,0.1111,0.8716,0.1284,0.1517,0.8483
FolioSuite/laby/laby_22_22_03.lp.gz,1,0.0226,0.6158,0,0.3616,935,0.7338,11276,108269,0.0001,0.0036,0.9981,0.0019,0.998,0.002,0.011,0.989
FolioSuite/laby/laby_19_19_10.lp.gz,1,0.0265,0.6127,0,0.3608,577,0.7304,1657,69387,0.0002,0.0127,0.9739,0.0261,0.9716,0.0284,0.0384,0.9616
FolioSuite/laby/laby_21_21_07.lp.gz,1,0.0242,0.6145,0,0.3614,482,0.7328,757,94059,0.0001,0.0055,0.9994,0.0006,0.9992,0.0008,0.022,0.978
FolioSuite/laby/laby_19_19_02.lp.gz,1,0.0253,0.6133,0,0.3614,5363,0.7295,5599,69542,0.0002,0.0048,0.9986,0.0014,0.9986,0.0014,0.0219,0.9781
FolioSuite/laby/laby_11_11_16.lp.gz,1,0.0411,0.6013,0,0.3576,1670,0.7102,2430,13122,0.0005,0.0326,0.9791,0.0209,0.9774,0.0226,0.0954,0.9046
FolioSuite/laby/laby_10_10_04.lp.gz,1,0.0407,0.6015,0,0.3577,1433,0.7056,2099,9792,0.0006,0.0475,0.8361,0.1639,0.8167,0.1833,0.2004,0.7996
FolioSuite/laby/laby_18_18_02.lp.gz,1,0.0268,0.6122,0,0.3609,1926,0.7286,2020,58933,0.0002,0.012,0.9982,0.0018,0.9981,0.0019,0.0282,0.9718
FolioSuite/laby/laby_14_14_06.lp.gz,1,0.0322,0.6077,0,0.3601,1277,0.7198,5895,27468,0.0003,0.0386,0.9805,0.0195,0.9795,0.0205,0.0914,0.9086
FolioSuite/laby/laby_16_16_09.lp.gz,1,0.0286,0.6107,0,0.3607,859,0.7248,978,41145,0.0002,0.01,0.963,0.037,0.9611,0.0389,0.0721,0.9279
FolioSuite/laby/laby_21_21_15.lp.gz,1,0.0232,0.6151,0,0.3617,1805,0.7324,2691,94091,0.0001,0.005,0.9985,0.0015,0.9981,0.0019,0.0135,0.9865
FolioSuite/laby/laby_12_12_17.lp.gz,1,0.0369,0.6042,0,0.3589,710,0.713,1957,17180,0.0004,0.0295,0.861,0.139,0.8563,0.1437,0.1529,0.8471
FolioSuite/laby/laby_17_17_16.lp.gz,1,0.0275,0.6114,0,0.3612,1639,0.726,2166,49653,0.0002,0.0103,0.9988,0.0012,0.9981,0.0019,0.0276,0.9724
FolioSuite/laby/laby_20_20_20.lp.gz,1,0.0248,0.614,0,0.3612,2586,0.7317,4262,81047,0.0001,0.0086,0.9978,0.0022,0.9976,0.0024,0.0199,0.9801
FolioSuite/laby/laby_16_16_07.lp.gz,1,0.0298,0.6098,0,0.3605,1350,0.7249,1546,41208,0.0002,0.0123,0.9921,0.0079,0.9909,0.0091,0.0427,0.9573
FolioSuite/laby/laby_19_19_15.lp.gz,1,0.0255,0.6133,0,0.3611,1777,0.7299,1979,69418,0.0002,0.0022,0.9981,0.0019,0.9964,0.0036,0.0288,0.9712
FolioSuite/laby/laby_22_22_08.lp.gz,1,0.0228,0.6157,0,0.3616,13022,0.7339,13906,108297,0.0001,0.0046,0.9974,0.0026,0.9973,0.0027,0.0132,0.9868
FolioSuite/laby/laby_12_12_12.lp.gz,1,0.0367,0.6042,0,0.3591,652,0.7135,1800,17162,0.0004,0.0301,0.9875,0.0125,0.9869,0.0131,0.0784,0.9216
FolioSuite/laby/laby_10_10_17.lp.gz,1,0.0397,0.6018,0,0.3584,918,0.7037,1576,9840,0.0006,0.0569,0.9249,0.0751,0.9212,0.0788,0.1727,0.8273
FolioSuite/laby/laby_18_18_20.lp.gz,1,0.0265,0.6124,0,0.3611,590,0.7287,1111,58939,0.0002,0.0135,0.9954,0.0046,0.9946,0.0054,0.0394,0.9606
FolioSuite/laby/laby_15_15_07.lp.gz,1,0.032,0.6082,0,0.3598,2456,0.7229,3066,33824,0.0003,0.0226,0.9687,0.0313,0.9676,0.0324,0.0659,0.9341
FolioSuite/laby/laby_10_10_08.lp.gz,1,0.0424,0.6006,0,0.3571,683,0.7056,1628,9789,0.0006,0.0504,0.8512,0.1488,0.8339,0.1661,0.1916,0.8084
FolioSuite/laby/laby_18_18_01.lp.gz,1,0.0263,0.6124,0,0.3613,1661,0.7279,1912,59030,0.0002,0.0126,0.9984,0.0016,0.9982,0.0018,0.0258,0.9742
FolioSuite/laby/laby_20_20_19.lp.gz,1,0.0254,0.6135,0,0.3611,2627,0.7314,3034,81183,0.0001,0.0053,0.9987,0.0013,0.9985,0.0015,0.0174,0.9826
FolioSuite/laby/laby_14_14_16.lp.gz,1,0.0328,0.6079,0,0.3594,1304,0.7206,1545,27332,0.0003,0.0202,0.9866,0.0134,0.9859,0.0141,0.062,0.938
FolioSuite/laby/laby_16_16_05.lp.gz,1,0.0296,0.6101,0,0.3603,449,0.7256,4829,41093,0.0002,0.0049,0.9424,0.0576,0.941,0.059,0.0603,0.9397
FolioSuite/laby/laby_17_17_18.lp.gz,1,0.0277,0.6113,0,0.361,15830,0.7265,16367,49567,0.0002,0.008,0.9943,0.0057,0.9941,0.0059,0.0277,0.9723
FolioSuite/laby/laby_22_22_13.lp.gz,1,0.0232,0.6153,0,0.3616,5769,0.7335,6097,108433,0.0001,0.0048,0.9892,0.0108,0.9886,0.0114,0.0226,0.9774
FolioSuite/laby/laby_20_20_07.lp.gz,1,0.0238,0.6144,0,0.3618,2406,0.731,3060,81251,0.0001,0.0035,0.9991,0.0009,0.9989,0.0011,0.0161,0.9839
FolioSuite/laby/laby_20_20_18.lp.gz,1,0.0254,0.6136,0,0.361,868,0.7319,1183,81110,0.0001,0.0031,0.9997,0.0003,0.9996,0.0004,0.0217,0.9783
FolioSuite/laby/laby_15_15_20.lp.gz,1,0.0321,0.6082,0,0.3597,?,0.7233,?,33788,0.0003,?,?,?,?,?,?,?
FolioSuite/laby/laby_17_17_13.lp.gz,1,0.0275,0.6116,0,0.3609,4337,0.7267,5081,49558,0.0002,0.0134,0.9964,0.0036,0.9962,0.0038,0.029,0.971
FolioSuite/laby/laby_14_14_12.lp.gz,1,0.032,0.608,0,0.36,3088,0.7206,4025,27405,0.0003,0.0214,0.9789,0.0211,0.9765,0.0235,0.0729,0.9271
FolioSuite/laby/laby_12_12_10.lp.gz,1,0.0363,0.6047,0,0.359,3097,0.7137,4164,17125,0.0004,0.0233,0.9083,0.0917,0.9002,0.0998,0.1289,0.8711
FolioSuite/laby/laby_17_17_17.lp.gz,1,0.028,0.6112,0,0.3608,777,0.7268,1129,49523,0.0002,0.0095,0.9905,0.0095,0.9897,0.0103,0.0474,0.9526
FolioSuite/laby/laby_11_11_18.lp.gz,1,0.0375,0.6035,0,0.359,1933,0.7083,3611,13177,0.0005,0.0402,0.9088,0.0912,0.9062,0.0938,0.1021,0.8979
FolioSuite/laby/laby_13_13_15.lp.gz,1,0.0363,0.605,0,0.3587,1666,0.7173,2470,21880,0.0003,0.0369,0.8839,0.1161,0.8797,0.1203,0.1154,0.8846
FolioSuite/laby/laby_21_21_06.lp.gz,1,0.0242,0.6146,0,0.3612,2433,0.7333,9005,93932,0.0001,0.0041,0.9975,0.0025,0.9974,0.0026,0.0142,0.9858
FolioSuite/laby/laby_18_18_07.lp.gz,1,0.0271,0.612,0,0.3609,422,0.7287,676,58907,0.0002,0.0142,0.9996,0.0004,0.9995,0.0005,0.0296,0.9704
FolioSuite/laby/laby_20_20_04.lp.gz,1,0.0242,0.6142,0,0.3616,2229,0.7311,2652,81228,0.0001,0.0118,0.999,0.001,0.9989,0.0011,0.0165,0.9835
FolioSuite/laby/laby_19_19_19.lp.gz,1,0.0254,0.6135,0,0.3611,8990,0.7299,9261,69426,0.0002,0.0051,0.9978,0.0022,0.9977,0.0023,0.0174,0.9826
FolioSuite/laby/laby_11_11_17.lp.gz,1,0.0406,0.6023,0,0.3571,1176,0.7109,1448,13061,0.0005,0.0617,0.9178,0.0822,0.9147,0.0853,0.1837,0.8163
FolioSuite/laby/laby_20_20_08.lp.gz,1,0.0245,0.614,0,0.3615,5088,0.731,5257,81227,0.0001,0.003,0.9984,0.0016,0.9983,0.0017,0.0216,0.9784
FolioSuite/laby/laby_18_18_17.lp.gz,1,0.0269,0.6122,0,0.3608,634,0.7285,976,58919,0.0002,0.0076,0.9995,0.0005,0.9995,0.0005,0.025,0.975
FolioSuite/laby/laby_19_19_09.lp.gz,1,0.0257,0.6131,0,0.3612,1015,0.7299,1387,69460,0.0002,0.0077,0.9976,0.0024,0.9971,0.0029,0.0214,0.9786
FolioSuite/laby/laby_11_11_02.lp.gz,1,0.0358,0.6046,0,0.3597,1187,0.7078,1419,13211,0.0005,0.0414,0.9366,0.0634,0.9198,0.0802,0.1534,0.8466
FolioSuite/laby/laby_20_20_11.lp.gz,1,0.0236,0.6146,0,0.3618,899,0.7311,1306,81208,0.0001,0.0047,0.9999,0.0001,0.9998,0.0002,0.0149,0.9851
FolioSuite/laby/laby_15_15_17.lp.gz,1,0.0312,0.6088,0,0.36,655,0.7226,1121,33859,0.0003,0.0128,0.9875,0.0125,0.9866,0.0134,0.0641,0.9359
FolioSuite/laby/laby_15_15_10.lp.gz,1,0.0304,0.6091,0,0.3604,4254,0.7223,5485,33854,0.0003,0.0141,0.9717,0.0283,0.9705,0.0295,0.0601,0.9399
FolioSuite/laby/laby_11_11_06.lp.gz,1,0.0374,0.6037,0,0.3589,1816,0.7087,2219,13143,0.0005,0.0336,0.9771,0.0229,0.9743,0.0257,0.1412,0.8588
FolioSuite/laby/laby_13_13_10.lp.gz,1,0.0364,0.605,0,0.3586,670,0.7187,1182,21818,0.0003,0.0282,0.9868,0.0132,0.9846,0.0154,0.1097,0.8903
FolioSuite/laby/laby_16_16_17.lp.gz,1,0.0284,0.6107,0,0.3609,7259,0.7242,7535,41229,0.0002,0.0113,0.9954,0.0046,0.9953,0.0047,0.0334,0.9666
FolioSuite/laby/laby_21_21_14.lp.gz,1,0.0227,0.6154,0,0.3619,1793,0.7324,2132,94127,0.0001,0.0033,0.9996,0.0004,0.9996,0.0004,0.0164,0.9836
FolioSuite/laby/laby_19_19_16.lp.gz,1,0.025,0.6138,0,0.3612,7606,0.7304,9366,69341,0.0002,0.0096,0.9958,0.0042,0.9956,0.0044,0.0203,0.9797
FolioSuite/laby/laby_20_20_15.lp.gz,1,0.0249,0.6138,0,0.3613,948,0.7313,1482,81169,0.0001,0.0068,0.9997,0.0003,0.9996,0.0004,0.0141,0.9859
FolioSuite/laby/laby_13_13_06.lp.gz,1,0.0331,0.6069,0,0.3601,864,0.7164,1286,21923,0.0003,0.0325,0.9557,0.0443,0.9516,0.0484,0.1096,0.8904
FolioSuite/laby/laby_10_10_06.lp.gz,1,0.0415,0.602,0,0.3565,1929,0.7068,2082,9720,0.0006,0.0442,0.8174,0.1826,0.8604,0.1396,0.2051,0.7949
FolioSuite/laby/laby_16_16_13.lp.gz,1,0.0292,0.6104,0,0.3603,566,0.725,865,41146,0.0002,0.0101,0.9855,0.0145,0.981,0.019,0.0593,0.9407
FolioSuite/laby/laby_19_19_11.lp.gz,1,0.0257,0.6131,0,0.3612,1364,0.73,14303,69463,0.0002,0.0081,0.9918,0.0082,0.9918,0.0082,0.0216,0.9784
FolioSuite/laby/laby_14_14_14.lp.gz,1,0.0318,0.6082,0,0.36,793,0.7203,6167,27400,0.0003,0.0158,0.9541,0.0459,0.9535,0.0465,0.0684,0.9316
FolioSuite/laby/laby_18_18_11.lp.gz,1,0.0261,0.6127,0,0.3611,19504,0.7284,19929,58918,0.0002,0.0057,0.9866,0.0134,0.984,0.016,0.0292,0.9708
FolioSuite/laby/laby_15_15_16.lp.gz,1,0.0321,0.6082,0,0.3597,539,0.723,1697,33820,0.0003,0.0211,0.9917,0.0083,0.9908,0.0092,0.0692,0.9308
FolioSuite/laby/laby_22_22_17.lp.gz,1,0.0229,0.6157,0,0.3614,4098,0.7341,4272,108169,0.0001,0.0031,0.9983,0.0017,0.9982,0.0018,0.0121,0.9879
FolioSuite/laby/laby_15_15_04.lp.gz,1,0.0315,0.6085,0,0.3601,1031,0.7227,1409,33841,0.0003,0.0237,0.9631,0.0369,0.9509,0.0491,0.0856,0.9144
FolioSuite/laby/laby_13_13_03.lp.gz,1,0.0319,0.6073,0,0.3608,802,0.7154,3419,21980,0.0003,0.0211,0.9755,0.0245,0.9735,0.0265,0.0839,0.9161
FolioSuite/laby/laby_15_15_11.lp.gz,1,0.0331,0.6079,0,0.359,1155,0.724,4202,33732,0.0003,0.0168,0.9888,0.0112,0.9885,0.0115,0.0499,0.9501
FolioSuite/laby/laby_14_14_19.lp.gz,1,0.0335,0.6072,0,0.3592,1071,0.7215,2152,27308,0.0003,0.0289,0.9642,0.0358,0.9609,0.0391,0.0841,0.9159
FolioSuite/laby/laby_20_20_03.lp.gz,1,0.025,0.614,0,0.361,1610,0.7318,2369,81049,0.0001,0.0075,0.9985,0.0015,0.9984,0.0016,0.0183,0.9817
FolioSuite/laby/laby_19_19_05.lp.gz,1,0.0259,0.6129,0,0.3612,6396,0.7299,7311,69438,0.0002,0.0058,0.9976,0.0024,0.9975,0.0025,0.017,0.983
FolioSuite/laby/laby_12_12_06.lp.gz,1,0.0358,0.605,0,0.3592,2498,0.7135,3733,17149,0.0004,0.0263,0.9219,0.0781,0.9197,0.0803,0.1369,0.8631
FolioSuite/laby/laby_21_21_13.lp.gz,1,0.0246,0.6143,0,0.3611,364,0.7328,1362,94053,0.0001,0.0073,0.9998,0.0002,0.9995,0.0005,0.0123,0.9877
FolioSuite/laby/laby_20_20_09.lp.gz,1,0.024,0.6144,0,0.3616,17001,0.7309,17662,81233,0.0001,0.0084,0.9966,0.0034,0.9965,0.0035,0.0184,0.9816
FolioSuite/laby/laby_13_13_17.lp.gz,1,0.036,0.6053,0,0.3587,?,0.7183,?,21823,0.0003,?,?,?,?,?,?,?
FolioSuite/laby/laby_19_19_17.lp.gz,1,0.0258,0.6132,0,0.361,2599,0.7302,3208,69393,0.0002,0.0073,0.9978,0.0022,0.9977,0.0023,0.02,0.98
FolioSuite/laby/laby_17_17_02.lp.gz,1,0.0285,0.6113,0,0.3602,1820,0.7279,2130,49390,0.0002,0.0048,0.9986,0.0014,0.9986,0.0014,0.0283,0.9717
FolioSuite/laby/laby_18_18_06.lp.gz,1,0.0275,0.6119,0,0.3606,1925,0.7291,2306,58829,0.0002,0.0062,0.999,0.001,0.9989,0.0011,0.0244,0.9756
FolioSuite/laby/laby_14_14_10.lp.gz,1,0.0332,0.6071,0,0.3597,1598,0.7202,5482,27432,0.0003,0.0249,0.9633,0.0367,0.962,0.038,0.0873,0.9127
FolioSuite/laby/laby_21_21_18.lp.gz,1,0.0241,0.6145,0,0.3614,5506,0.7324,5651,94152,0.0001,0.0079,0.9978,0.0022,0.9978,0.0022,0.0178,0.9822
FolioSuite/laby/laby_11_11_08.lp.gz,1,0.0372,0.6038,0,0.359,484,0.7084,2106,13171,0.0005,0.0494,0.9671,0.0329,0.9658,0.0342,0.1242,0.8758
FolioSuite/laby/laby_16_16_12.lp.gz,1,0.0294,0.6101,0,0.3605,1104,0.7248,1545,41191,0.0002,0.0132,0.9937,0.0063,0.9931,0.0069,0.0494,0.9506
FolioSuite/laby/laby_16_16_14.lp.gz,1,0.0301,0.6096,0,0.3603,1448,0.7245,1848,41232,0.0002,0.01,0.9976,0.0024,0.9968,0.0032,0.0347,0.9653
FolioSuite/laby/laby_13_13_19.lp.gz,1,0.0355,0.6054,0,0.3591,630,0.7177,1249,21861,0.0003,0.0183,0.9751,0.0249,0.9695,0.0305,0.0932,0.9068
FolioSuite/laby/laby_21_21_09.lp.gz,1,0.0239,0.6146,0,0.3615,5793,0.7326,6861,94097,0.0001,0.0088,0.9973,0.0027,0.9972,0.0028,0.0225,0.9775
FolioSuite/laby/laby_22_22_20.lp.gz,1,0.0232,0.6154,0,0.3614,528,0.7341,736,108215,0.0001,0.0054,0.9991,0.0009,0.999,0.001,0.015,0.985
FolioSuite/laby/laby_14_14_05.lp.gz,1,0.0329,0.6074,0,0.3598,757,0.7204,7261,27425,0.0003,0.016,0.9605,0.0395,0.9586,0.0414,0.0626,0.9374
FolioSuite/laby/laby_19_19_18.lp.gz,1,0.0254,0.6134,0,0.3612,1349,0.7302,1495,69404,0.0002,0.0083,0.9987,0.0013,0.9983,0.0017,0.0284,0.9716
FolioSuite/laby/laby_17_17_01.lp.gz,1,0.028,0.6112,0,0.3609,2900,0.7266,3114,49556,0.0002,0.0077,0.999,0.001,0.9989,0.0011,0.0221,0.9779
FolioSuite/laby/laby_15_15_08.lp.gz,1,0.0305,0.6093,0,0.3602,798,0.7229,2989,33788,0.0003,0.0212,0.9892,0.0108,0.9885,0.0115,0.0636,0.9364
FolioSuite/laby/laby_10_10_05.lp.gz,1,0.0418,0.6004,0,0.3578,1304,0.7041,1702,9830,0.0006,0.0466,0.9321,0.0679,0.9362,0.0638,0.1751,0.8249
FolioSuite/laby/laby_15_15_05.lp.gz,1,0.0316,0.6087,0,0.3598,386,0.7235,947,33759,0.0003,0.0286,0.9854,0.0146,0.9828,0.0172,0.075,0.925
FolioSuite/laby/laby_14_14_15.lp.gz,1,0.0314,0.6081,0,0.3605,550,0.7192,1240,27518,0.0003,0.0231,0.935,0.065,0.9184,0.0816,0.1172,0.8828
FolioSuite/laby/laby_18_18_05.lp.gz,1,0.0274,0.6119,0,0.3606,1414,0.7292,1622,58826,0.0002,0.0094,0.99,0.01,0.9894,0.0106,0.0411,0.9589
