@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC

@DATA
Qq2k3k3v20v20m240s2,1,0.1,1,0.967213,0.967213,0.491667,0.674074,0.505556,0.254167
Qq2k3k3v20v20m240s3,1,0.129167,1,0.978022,0.978022,0.494444,0.687037,0.515278,0.252778
Qq2k3k3v20v20m240s4,1,0.108333,1,1.022472,1.022472,0.505556,0.62037,0.465278,0.247222
Qq2k3k3v20v20m240s5,1,0.0875,1,0.956522,0.956522,0.488889,0.65,0.4875,0.255556
Qq2k3k3v20v20m240s6,1,0.108333,1,1.022472,1.022472,0.505556,0.65,0.4875,0.247222
Qq2k3k3v20v20m240s7,1,0.141667,1,1.022472,1.022472,0.505556,0.688889,0.516667,0.247222
Qq2k3k3v20v20m240s8,1,0.1,1,1.022472,1.022472,0.505556,0.627778,0.470833,0.247222
Qq2k3k3v20v20m240s9,1,0.125,1,1,1,0.5,0.657407,0.493056,0.25
Qq2k3k3v20v20m280s10,1,0.089286,1,0.981132,0.981132,0.495238,0.636508,0.477381,0.252381
Qq2k3k3v20v20m280s1,1,0.117857,1,0.995249,0.995249,0.49881,0.706349,0.529762,0.250595
Qq2k3k3v20v20m280s2,1,0.114286,1,1.024096,1.024096,0.505952,0.67619,0.507143,0.247024
Qq2k3k3v20v20m280s3,1,0.121429,1,0.958042,0.958042,0.489286,0.690476,0.517857,0.255357
Qq2k3k3v20v20m280s4,1,0.117857,1,1.04878,1.04878,0.511905,0.638095,0.478571,0.244048
Qq2k3k3v20v20m280s5,1,0.089286,1,0.931034,0.931034,0.482143,0.665079,0.49881,0.258929
Qq2k3k3v20v20m280s6,1,0.128571,1,1.014388,1.014388,0.503571,0.67619,0.507143,0.248214
Qq2k3k3v20v20m280s7,1,0.128571,1,0.995249,0.995249,0.49881,0.684127,0.513095,0.250595
Qq2k3k3v20v20m280s8,1,0.117857,1,1.043796,1.043796,0.510714,0.647619,0.485714,0.244643
Qq2k3k3v20v20m280s9,1,0.121429,1,0.995249,0.995249,0.49881,0.661905,0.496429,0.250595
Qq2k3k3v20v20m320s10,1,0.09375,1,0.991701,0.991701,0.497917,0.658333,0.49375,0.251042
Qq2k3k3v20v20m320s1,1,0.11875,1,0.971253,0.971253,0.492708,0.7,0.525,0.253646
Qq2k3k3v20v20m320s2,1,0.109375,1,0.983471,0.983471,0.495833,0.683333,0.5125,0.252083
Qq2k3k3v20v20m320s3,1,0.134375,1,0.975309,0.975309,0.49375,0.698611,0.523958,0.253125
Qq2k3k3v20v20m320s4,1,0.1125,1,1.008368,1.008368,0.502083,0.627778,0.470833,0.248958
Qq2k3k3v20v20m320s5,1,0.09375,1,0.971253,0.971253,0.492708,0.654167,0.490625,0.253646
Qq2k3k3v20v20m320s6,1,0.128125,1,1.021053,1.021053,0.505208,0.666667,0.5,0.247396
Qq2k3k3v20v20m320s7,1,0.128125,1,1.008368,1.008368,0.502083,0.6875,0.515625,0.248958
Qq2k3k3v20v20m320s8,1,0.13125,1,1.055675,1.055675,0.513542,0.652778,0.489583,0.243229
Qq2k3k3v20v20m320s9,1,0.1125,1,0.967213,0.967213,0.491667,0.666667,0.5,0.254167
Qq2k3k3v20v20m360s10,1,0.102778,1,0.98895,0.98895,0.497222,0.666667,0.5,0.251389
Qq2k3k3v20v20m360s1,1,0.111111,1,0.952984,0.952984,0.487963,0.691358,0.518519,0.256019
Qq2k3k3v20v20m360s2,1,0.113889,1,1.018692,1.018692,0.50463,0.675309,0.506481,0.247685
Qq2k3k3v20v20m360s3,1,0.130556,1,0.981651,0.981651,0.49537,0.690123,0.517593,0.252315
Qq2k3k3v20v20m360s4,1,0.105556,1,1,1,0.5,0.625926,0.469444,0.25
Qq2k3k3v20v20m360s5,1,0.1,1,0.974406,0.974406,0.493519,0.660494,0.49537,0.253241
Qq2k3k3v20v20m360s6,1,0.133333,1,1.049336,1.049336,0.512037,0.67037,0.502778,0.243981
Qq2k3k3v20v20m360s7,1,0.125,1,0.98895,0.98895,0.497222,0.680247,0.510185,0.251389
Qq2k3k3v20v20m360s8,1,0.127778,1,1.041588,1.041588,0.510185,0.654321,0.490741,0.244907
Qq2k3k3v20v20m360s9,1,0.113889,1,1.003711,1.003711,0.500926,0.655556,0.491667,0.249537
Qq2k3k3v20v20m400s10,1,0.1025,1,1,1,0.5,0.661111,0.495833,0.25
Qq2k3k3v20v20m400s1,1,0.11,1,0.976936,0.976936,0.494167,0.694444,0.520833,0.252917
Qq2k3k3v20v20m400s2,1,0.1175,1,1.006689,1.006689,0.501667,0.675556,0.506667,0.249167
Qq2k3k3v20v20m400s3,1,0.1325,1,0.99005,0.99005,0.4975,0.688889,0.516667,0.25125
Qq2k3k3v20v20m400s4,1,0.1125,1,0.996672,0.996672,0.499167,0.628889,0.471667,0.250417
Qq2k3k3v20v20m400s5,1,0.1,1,0.976936,0.976936,0.494167,0.653333,0.49,0.252917
Qq2k3k3v20v20m400s6,1,0.135,1,1.076125,1.076125,0.518333,0.666667,0.5,0.240833
Qq2k3k3v20v20m400s7,1,0.12,1,0.976936,0.976936,0.494167,0.672222,0.504167,0.252917
Qq2k3k3v20v20m400s8,1,0.1275,1,1.020202,1.020202,0.505,0.648889,0.486667,0.2475
Qq2k3k3v20v20m400s9,1,0.11,1,1.01005,1.01005,0.5025,0.654444,0.490833,0.24875
Qq2k3k3v20v20m80s10,1,0.0625,1,0.860465,0.860465,0.4625,0.6,0.45,0.26875
Qq2k3k3v20v20m80s1,1,0.15,1,0.967213,0.967213,0.491667,0.716667,0.5375,0.254167
Qq2k3k3v20v20m80s2,1,0.0875,1,0.967213,0.967213,0.491667,0.677778,0.508333,0.254167
Qq2k3k3v20v20m80s3,1,0.15,1,1.016807,1.016807,0.504167,0.655556,0.491667,0.247917
Qq2k3k3v20v20m80s4,1,0.0625,1,0.832061,0.832061,0.454167,0.627778,0.470833,0.272917
Qq2k3k3v20v20m80s5,1,0.0875,1,0.889764,0.889764,0.470833,0.65,0.4875,0.264583
Qq2k3k3v20v20m80s6,1,0.0875,1,0.935484,0.935484,0.483333,0.622222,0.466667,0.258333
Qq2k3k3v20v20m80s7,1,0.125,1,0.983471,0.983471,0.495833,0.677778,0.508333,0.252083
Qq2k3k3v20v20m80s8,1,0.1625,1,1.264151,1.264151,0.558333,0.627778,0.470833,0.220833
Qq2k3k3v20v20m80s9,1,0.125,1,1.105263,1.105263,0.525,0.655556,0.491667,0.2375
Qq2k3k3v50v50m1000s10,1,0.111,1,1.014775,1.014775,0.503667,0.669333,0.502,0.248167
Qq2k3k3v50v50m1000s1,1,0.101,1,0.973684,0.973684,0.493333,0.678667,0.509,0.253333
Qq2k3k3v50v50m1000s2,1,0.116,1,0.982816,0.982816,0.495667,0.665778,0.499333,0.252167
Qq2k3k3v50v50m1000s3,1,0.128,1,0.984127,0.984127,0.496,0.680889,0.510667,0.252
Qq2k3k3v50v50m1000s4,1,0.119,1,1.009377,1.009377,0.502333,0.649778,0.487333,0.248833
Qq2k3k3v50v50m1000s5,1,0.114,1,0.976285,0.976285,0.494,0.660444,0.495333,0.253
Qq2k3k3v50v50m1000s6,1,0.13,1,1.054795,1.054795,0.513333,0.669333,0.502,0.243333
Qq2k3k3v50v50m1000s7,1,0.114,1,0.965924,0.965924,0.491333,0.665778,0.499333,0.254333
Qq2k3k3v50v50m1000s8,1,0.122,1,1.03666,1.03666,0.509,0.675111,0.506333,0.2455
Qq2k3k3v50v50m1000s9,1,0.11,1,0.956947,0.956947,0.489,0.668,0.501,0.2555
Qq2k3k3v50v50m200s10,1,0.095,1,0.967213,0.967213,0.491667,0.635556,0.476667,0.254167
Qq2k3k3v50v50m200s1,1,0.115,1,1.013423,1.013423,0.503333,0.702222,0.526667,0.248333
Qq2k3k3v50v50m200s2,1,0.095,1,0.923077,0.923077,0.48,0.675556,0.506667,0.26
Qq2k3k3v50v50m200s3,1,0.125,1,0.967213,0.967213,0.491667,0.671111,0.503333,0.254167
Qq2k3k3v50v50m200s4,1,0.095,1,1.013423,1.013423,0.503333,0.628889,0.471667,0.248333
Qq2k3k3v50v50m200s5,1,0.08,1,0.954397,0.954397,0.488333,0.646667,0.485,0.255833
Qq2k3k3v50v50m200s6,1,0.1,1,0.973684,0.973684,0.493333,0.644444,0.483333,0.253333
Qq2k3k3v50v50m200s7,1,0.135,1,0.973684,0.973684,0.493333,0.682222,0.511667,0.253333
Qq2k3k3v50v50m200s8,1,0.11,1,1.054795,1.054795,0.513333,0.62,0.465,0.243333
Qq2k3k3v50v50m200s9,1,0.12,1,0.993355,0.993355,0.498333,0.657778,0.493333,0.250833
Qq2k3k3v50v50m300s10,1,0.096667,1,0.973684,0.973684,0.493333,0.651852,0.488889,0.253333
Qq2k3k3v50v50m300s1,1,0.12,1,0.982379,0.982379,0.495556,0.702222,0.526667,0.252222
Qq2k3k3v50v50m300s2,1,0.116667,1,1.022472,1.022472,0.505556,0.672593,0.504444,0.247222
Qq2k3k3v50v50m300s3,1,0.12,1,0.960784,0.960784,0.49,0.69037,0.517778,0.255
Qq2k3k3v50v50m300s4,1,0.116667,1,1.031603,1.031603,0.507778,0.635556,0.476667,0.246111
Qq2k3k3v50v50m300s5,1,0.096667,1,0.948052,0.948052,0.486667,0.665185,0.498889,0.256667
Qq2k3k3v50v50m300s6,1,0.123333,1,0.995565,0.995565,0.498889,0.674074,0.505556,0.250556
Qq2k3k3v50v50m300s7,1,0.126667,1,0.986755,0.986755,0.496667,0.691852,0.518889,0.251667
Qq2k3k3v50v50m300s8,1,0.123333,1,1.040816,1.040816,0.51,0.65037,0.487778,0.245
Qq2k3k3v50v50m300s9,1,0.116667,1,0.99115,0.99115,0.497778,0.66963,0.502222,0.251111
Qq2k3k3v50v50m400s10,1,0.1025,1,1,1,0.5,0.661111,0.495833,0.25
Qq2k3k3v50v50m400s1,1,0.11,1,0.976936,0.976936,0.494167,0.694444,0.520833,0.252917
Qq2k3k3v50v50m400s2,1,0.1175,1,1.006689,1.006689,0.501667,0.675556,0.506667,0.249167
Qq2k3k3v50v50m400s3,1,0.1325,1,0.99005,0.99005,0.4975,0.688889,0.516667,0.25125
Qq2k3k3v50v50m400s4,1,0.1125,1,0.996672,0.996672,0.499167,0.628889,0.471667,0.250417
Qq2k3k3v50v50m400s5,1,0.1,1,0.976936,0.976936,0.494167,0.653333,0.49,0.252917
Qq2k3k3v50v50m400s6,1,0.135,1,1.076125,1.076125,0.518333,0.666667,0.5,0.240833
Qq2k3k3v50v50m400s7,1,0.12,1,0.976936,0.976936,0.494167,0.672222,0.504167,0.252917
Qq2k3k3v50v50m400s8,1,0.1275,1,1.020202,1.020202,0.505,0.648889,0.486667,0.2475
Qq2k3k3v50v50m400s9,1,0.11,1,1.01005,1.01005,0.5025,0.654444,0.490833,0.24875
Qq2k3k3v50v50m500s10,1,0.108,1,0.997337,0.997337,0.499333,0.664,0.498,0.250333
Qq2k3k3v50v50m500s1,1,0.1,1,0.968504,0.968504,0.492,0.680889,0.510667,0.254
Qq2k3k3v50v50m500s2,1,0.11,1,0.978892,0.978892,0.494667,0.664889,0.498667,0.252667
Qq2k3k3v50v50m500s3,1,0.13,1,1.018843,1.018843,0.504667,0.673778,0.505333,0.247667
Qq2k3k3v50v50m500s4,1,0.116,1,1.005348,1.005348,0.501333,0.640889,0.480667,0.249333
Qq2k3k3v50v50m500s5,1,0.104,1,0.994681,0.994681,0.498667,0.648,0.486,0.250667
Qq2k3k3v50v50m500s6,1,0.132,1,1.071823,1.071823,0.517333,0.663111,0.497333,0.241333
Qq2k3k3v50v50m500s7,1,0.116,1,0.992032,0.992032,0.498,0.669333,0.502,0.251
Qq2k3k3v50v50m500s8,1,0.124,1,1.040816,1.040816,0.51,0.650667,0.488,0.245
Qq2k3k3v50v50m500s9,1,0.112,1,1,1,0.5,0.655111,0.491333,0.25
Qq2k3k3v50v50m600s10,1,0.106667,1,1.006689,1.006689,0.501667,0.665926,0.499444,0.249167
Qq2k3k3v50v50m600s1,1,0.1,1,0.971522,0.971522,0.492778,0.673333,0.505,0.253611
Qq2k3k3v50v50m600s2,1,0.11,1,0.958651,0.958651,0.489444,0.656296,0.492222,0.255278
Qq2k3k3v50v50m600s3,1,0.121667,1,1.020202,1.020202,0.505,0.66963,0.502222,0.2475
Qq2k3k3v50v50m600s4,1,0.116667,1,1.013423,1.013423,0.503333,0.645185,0.483889,0.248333
Qq2k3k3v50v50m600s5,1,0.116667,1,1.013423,1.013423,0.503333,0.659259,0.494444,0.248333
Qq2k3k3v50v50m600s6,1,0.125,1,1.073733,1.073733,0.517778,0.662963,0.497222,0.241111
Qq2k3k3v50v50m600s7,1,0.116667,1,0.980198,0.980198,0.495,0.668148,0.501111,0.2525
Qq2k3k3v50v50m600s8,1,0.131667,1,1.047782,1.047782,0.511667,0.665185,0.498889,0.244167
Qq2k3k3v50v50m600s9,1,0.121667,1,1.004454,1.004454,0.501111,0.664444,0.498333,0.249444
Qq2k3k3v50v50m700s10,1,0.108571,1,1.011494,1.011494,0.502857,0.661587,0.49619,0.248571
Qq2k3k3v50v50m700s1,1,0.097143,1,0.99241,0.99241,0.498095,0.675556,0.506667,0.250952
Qq2k3k3v50v50m700s2,1,0.108571,1,0.933702,0.933702,0.482857,0.659048,0.494286,0.258571
Qq2k3k3v50v50m700s3,1,0.127143,1,1.023121,1.023121,0.505714,0.67619,0.507143,0.247143
Qq2k3k3v50v50m700s4,1,0.115714,1,1.001907,1.001907,0.500476,0.648254,0.48619,0.249762
Qq2k3k3v50v50m700s5,1,0.121429,1,1.003817,1.003817,0.500952,0.662857,0.497143,0.249524
Qq2k3k3v50v50m700s6,1,0.118571,1,1.060844,1.060844,0.514762,0.659683,0.494762,0.242619
Qq2k3k3v50v50m700s7,1,0.121429,1,0.969981,0.969981,0.492381,0.666667,0.5,0.25381
Qq2k3k3v50v50m700s8,1,0.134286,1,1.032914,1.032914,0.508095,0.670476,0.502857,0.245952
Qq2k3k3v50v50m700s9,1,0.117143,1,0.969981,0.969981,0.492381,0.670476,0.502857,0.25381
Qq2k3k3v50v50m800s10,1,0.11,1,1.025316,1.025316,0.50625,0.664444,0.498333,0.246875
Qq2k3k3v50v50m800s1,1,0.095,1,0.962388,0.962388,0.490417,0.677778,0.508333,0.254792
Qq2k3k3v50v50m800s2,1,0.10875,1,0.946472,0.946472,0.48625,0.659444,0.494583,0.256875
Qq2k3k3v50v50m800s3,1,0.13125,1,1.01005,1.01005,0.5025,0.687222,0.515417,0.24875
Qq2k3k3v50v50m800s4,1,0.125,1,1.006689,1.006689,0.501667,0.656111,0.492083,0.249167
Qq2k3k3v50v50m800s5,1,0.1125,1,0.985112,0.985112,0.49625,0.661111,0.495833,0.251875
Qq2k3k3v50v50m800s6,1,0.1225,1,1.054795,1.054795,0.513333,0.668333,0.50125,0.243333
Qq2k3k3v50v50m800s7,1,0.115,1,0.968827,0.968827,0.492083,0.665,0.49875,0.253958
Qq2k3k3v50v50m800s8,1,0.125,1,1.025316,1.025316,0.50625,0.67,0.5025,0.246875
Qq2k3k3v50v50m800s9,1,0.115,1,0.963993,0.963993,0.490833,0.666667,0.5,0.254583
Qq2k3k3v50v50m900s10,1,0.111111,1,1.022472,1.022472,0.505556,0.668642,0.501481,0.247222
Qq2k3k3v50v50m900s1,1,0.1,1,0.982379,0.982379,0.495556,0.675556,0.506667,0.252222
Qq2k3k3v50v50m900s2,1,0.111111,1,0.959361,0.959361,0.48963,0.661728,0.496296,0.255185
Qq2k3k3v50v50m900s3,1,0.125556,1,0.99852,0.99852,0.49963,0.680988,0.510741,0.250185
Qq2k3k3v50v50m900s4,1,0.125556,1,1.02855,1.02855,0.507037,0.655802,0.491852,0.246481
Qq2k3k3v50v50m900s5,1,0.112222,1,0.973684,0.973684,0.493333,0.660741,0.495556,0.253333
Qq2k3k3v50v50m900s6,1,0.131111,1,1.0658,1.0658,0.515926,0.668148,0.501111,0.242037
Qq2k3k3v50v50m900s7,1,0.114444,1,0.975128,0.975128,0.493704,0.666173,0.49963,0.253148
Qq2k3k3v50v50m900s8,1,0.121111,1,1.023988,1.023988,0.505926,0.673086,0.504815,0.247037
Qq2k3k3v50v50m900s9,1,0.111111,1,0.966497,0.966497,0.491481,0.66716,0.50037,0.254259
qshifter_3,1,0.125,1,1,1,0.5,0.395833,0.5,0.4
qshifter_4,1,0.0625,1,1,1,0.5,0.321429,0.5,0.416667
qshifter_5,1,0.03125,1,1,1,0.5,0.269531,0.5,0.428571
qshifter_6,1,0.015625,1,1,1,0.5,0.232639,0.5,0.4375
qshifter_7,1,0.007813,1,1,1,0.5,0.205469,0.5,0.444444
qshifter_8,1,0.003906,1,1,1,0.5,0.184659,0.5,0.45
rankfunc10_unsigned_64,1,0.670207,0.534431,1,1,0.5,0.48824,0.461913,0.05922
rankfunc11_signed_32,1,0.678722,0.586207,1,1,0.5,0.493222,0.471576,0.059214
rankfunc12_unsigned_16,1,0.686772,0.59418,1,1,0.5,0.493821,0.475985,0.049661
rankfunc14_signed_64,1,0.668424,0.583476,1,1,0.5,0.485514,0.469716,0.046249
rankfunc15_unsigned_32,1,0.664824,0.584239,1,1,0.5,0.499575,0.475097,0.059105
rankfunc16_signed_64,1,0.667694,0.586201,1,1,0.5,0.489286,0.470279,0.054905
rankfunc17_unsigned_16,1,0.672745,0.559446,1,1,0.5,0.491381,0.467708,0.069352
rankfunc18_signed_64,1,0.661723,0.595681,1,1,0.5,0.497242,0.469231,0.075736
rankfunc19_unsigned_16,1,0.653274,0.563161,1,1,0.5,0.49948,0.478084,0.054963
rankfunc1_signed_32,1,0.677108,0.595823,1,1,0.5,0.498727,0.475246,0.062082
rankfunc20_unsigned_32,1,0.664399,0.523538,1,1,0.5,0.505398,0.475073,0.06184
rankfunc21_signed_16,1,0.657292,0.614723,1,1,0.5,0.496405,0.473717,0.057162
rankfunc22_unsigned_32,1,0.673239,0.596145,1,1,0.5,0.493771,0.469425,0.062126
rankfunc23_signed_64,1,0.671271,0.582396,1,1,0.5,0.496748,0.471739,0.057882
rankfunc24_unsigned_64,1,0.676773,0.565879,1,1,0.5,0.499873,0.475285,0.058864
rankfunc25_signed_64,1,0.671215,0.563284,1,1,0.5,0.490236,0.474345,0.046453
rankfunc26_unsigned_32,1,0.678388,0.590895,1,1,0.5,0.495172,0.474716,0.049582
rankfunc27_signed_64,1,0.676072,0.54587,1,1,0.5,0.505688,0.480724,0.060367
rankfunc28_unsigned_16,1,0.654839,0.635842,1,1,0.5,0.49407,0.471235,0.066056
rankfunc29_signed_16,1,0.664663,0.570513,1,1,0.5,0.48831,0.475983,0.038237
rankfunc2_unsigned_64,1,0.684142,0.518465,1,1,0.5,0.49737,0.476324,0.05645
rankfunc30_signed_64,1,0.650677,0.600768,1,1,0.5,0.491652,0.470505,0.047795
rankfunc31_unsigned_16,1,0.64549,0.554602,1,1,0.5,0.490272,0.474684,0.0441
rankfunc32_signed_64,1,0.641287,0.567552,1,1,0.5,0.503932,0.483241,0.037941
rankfunc33_unsigned_32,1,0.699527,0.591488,1,1,0.5,0.493472,0.479629,0.034494
rankfunc34_signed_32,1,0.675914,0.550567,1,1,0.5,0.499341,0.477235,0.042248
rankfunc35_unsigned_32,1,0.644235,0.56723,1,1,0.5,0.509896,0.486536,0.050676
rankfunc36_signed_64,1,0.673553,0.539076,1,1,0.5,0.482825,0.478542,0.056802
rankfunc37_unsigned_32,1,0.642236,0.481988,1,1,0.5,0.460231,0.447979,0.148906
rankfunc38_signed_32,1,0.642066,0.487085,1,1,0.5,0.459951,0.448525,0.149103
rankfunc39_unsigned_64,1,0.6636,0.576501,1,1,0.5,0.492686,0.469832,0.064201
rankfunc3_signed_64,1,0.672715,0.598442,1,1,0.5,0.492469,0.477508,0.038318
rankfunc40_unsigned_64,1,0.697229,0.538031,1,1,0.5,0.494409,0.472318,0.056785
rankfunc41_signed_32,1,0.667122,0.587573,1,1,0.5,0.489568,0.469947,0.052272
rankfunc42_unsigned_16,1,0.673366,0.579375,1,1,0.5,0.490295,0.469972,0.057421
rankfunc43_signed_64,1,0.662411,0.566767,1,1,0.5,0.484427,0.468031,0.048245
rankfunc44_unsigned_32,1,0.659535,0.607545,1,1,0.5,0.48277,0.465288,0.064112
rankfunc45_signed_16,1,0.680519,0.597403,1,1,0.5,0.496045,0.479755,0.036923
rankfunc46_unsigned_32,1,0.668097,0.570618,1,1,0.5,0.49743,0.472343,0.064151
rankfunc47_signed_64,1,0.654486,0.56569,1,1,0.5,0.493199,0.478591,0.035425
rankfunc48_unsigned_16,1,0.665425,0.562842,1,1,0.5,0.499851,0.475839,0.059491
rankfunc49_signed_32,1,0.672535,0.56385,1,1,0.5,0.503874,0.477355,0.066946
rankfunc4_unsigned_16,1,0.649485,0.518409,1,1,0.5,0.445796,0.457883,0.121938
rankfunc50_signed_64,1,0.632429,0.590286,1,1,0.5,0.491591,0.476032,0.036036
rankfunc51_signed_32,1,0.690528,0.546819,1,1,0.5,0.496234,0.476793,0.051864
rankfunc52_unsigned_32,1,0.692221,0.590695,1,1,0.5,0.494611,0.472995,0.053456
rankfunc53_signed_16,1,0.655684,0.601856,1,1,0.5,0.485157,0.464348,0.06492
rankfunc54_signed_32,1,0.697522,0.513956,1,1,0.5,0.491332,0.471744,0.05539
rankfunc55_unsigned_32,1,0.699646,0.557203,1,1,0.5,0.495315,0.471847,0.061911
rankfunc56_signed_16,1,0.677311,0.577311,1,1,0.5,0.498248,0.470697,0.07938
rankfunc57_unsigned_64,1,0.701502,0.569757,1,1,0.5,0.497848,0.473578,0.059362
rankfunc58_signed_32,1,0.671581,0.597862,1,1,0.5,0.499007,0.472581,0.069045
rankfunc59_unsigned_16,1,0.681523,0.597698,1,1,0.5,0.49763,0.471684,0.069369
rankfunc5_signed_64,1,0.669295,0.563609,1,1,0.5,0.499296,0.477603,0.057788
rankfunc60_unsigned_32,1,0.671354,0.53531,1,1,0.5,0.498611,0.465398,0.080338
rankfunc61_signed_32,1,0.678022,0.602195,1,1,0.5,0.497645,0.47671,0.046366
rankfunc6_unsigned_16,1,0.669888,0.549339,1,1,0.5,0.510098,0.488052,0.048846
rankfunc7_signed_16,1,0.668095,0.59822,1,1,0.5,0.501945,0.476295,0.061679
rankfunc8_unsigned_32,1,0.659929,0.624645,1,1,0.5,0.495487,0.469855,0.065645
rankfunc9_signed_64,1,0.638468,0.59801,1,1,0.5,0.472558,0.470978,0.061416
ring_r4_ser--opt-11_-shuffled,1,0.169698,0.863116,1.256966,1.256966,0.556927,0.101352,0.427081,0.363364
ring_r6_ser---16_-shuffled,1,0.023831,0.981155,1.191636,1.191636,0.54372,0.044539,0.393033,0.420585
ring_r6_ser--opt-17_-shuffled,1,0.025177,0.980029,1.191636,1.191636,0.54372,0.044719,0.393267,0.420393
ring_r7_ser---19_-shuffled,1,0.008157,0.993504,1.04227,1.04227,0.510349,0.038527,0.382667,0.455947
robots_1_5_2_100.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_100.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_2_100.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_10.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_14.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_21.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_2_2.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_2_28.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_31.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_32.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_33.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_3.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_2_39.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_2_40.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_45.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_2_47.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_49.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_54.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_61.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_67.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_75.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_80.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_2_81.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_82.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_2_82.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_85.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847
robots_1_5_2_85.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_2_91.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_9.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856
robots_1_5_2_99.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505
robots_1_5_3_100.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_3_100.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
robots_1_5_3_100.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_16.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
robots_1_5_3_16.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_20.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
robots_1_5_3_24.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
robots_1_5_3_2.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
