@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC

@DATA
mznc12-problems/fast-food/fastfood.mzn_AND_mznc12-problems/fast-food/ff58.dzn,1,1.357019,1,0,1,0,1,0.332005,1,9.831307,2.017946,4.134441,0.930256,0.021092,0,9.667125,0.578327,9.036174,1.843983,0.001335,1.156939,5.172519,1.684737,0.952429,0.581189,0.674732,0.990654,0,-0.379027,0,3.448916,4.214195,36376,36376,16803.989174,0.278195,47562,0,7240.676516,742,9.831307,95424,27.112022,624726,327527.24224,357.382494,7146.246956,3323.858383,749,0.067295,1.513029,440.817284,1.008075,840.815612,0.498428,19139.9,525,23.358974,1,0.426521,0,743,36,2,743,771.922866,15.610147,0,76,49,-0.27998,36376,0.055556,1996,22.435233,2.997207,34,18,1028,36376,14201812,1.55882,13.903096,0.991989,4,39,1,37,872.561354,0,4.950202,1,2.344549,0,2,1,1,147,0,0,0,736,736,0,0,43.262755,2.325768,0,0,2.19,0.1,39,2,0,1742,0,20,0.009346,0,2,7,0,0,0,0,0.06,0,0,0
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/5Ships.dzn,1,-1,0,1,0,0.741631,0.258369,-1,-1,16.955944,3.696004,0.4938,-1,0.638157,0,1.858078,0.901048,1,2.684019,-1,1.157256,2.361877,2.403366,1.244891,0.648741,1.56177,0.527116,0.205308,-1,-1,2.982112,0.821882,-1,-1,32724.085911,0.358603,6140,0,12950.80568,3674,1,13850,-1,1015648,750881.760939,101.735662,7818.956673,13527.983368,6970,0.076048,3.969955,122.015236,1.132597,165.038674,0.443321,1798.32,2,0.013072,0,-1,1,6154,-1,1,1590,7695.38016,131.197418,0,752,463,0.677524,489501,-1,18305,4.694991,52.414635,100,-1,47725,489501,12510947,41.464452,8.937602,0.882927,2,381,5,15,8909.692869,1,6.916152,-1,3.013487,0.214491,3,5,1,290,4564,0,0,5320,5320,1431,0,-1,2.660689,0,0,10.14,7.65,377,2,0,18545,0,13,0,1495,-1,0,0,0,0,5,0.37,0,0,0
mznc12-problems/still-life-wastage/still-life.mzn_AND_mznc12-problems/still-life-wastage/09.dzn,1,0.310104,0,0,1,0.626479,0.373521,0.557489,1,7.924813,4.853027,1.317199,0.953548,0.420737,0,1.077443,0.788778,1,3.327766,0.000368,1.094559,2.581118,1.570342,2.005262,0.666015,0.079527,0.612583,0.149007,-0.353906,0,2.070913,0.950719,82,82,12155.406741,0.644739,14519,0,2928.491004,1665,1,30145,4.554434,8625,4303.654687,33.284213,2808.914978,5007.585435,2718,0,2.271775,1.957987,1.236579,3.924022,0.481639,3230.84,2,0.028571,1,0.196005,0,2198,1,3,821,3203.602709,80.844739,0,315,0,2.233054,243,8,7709,4.472188,3.098101,135,0.125,25304,82,7993110,4.368694,4.356688,0.808683,2,110,81,13,4809.058151,0,11.353048,1,5.101911,0.238411,3,0,1,41,1377,1,0,1944,1944,405,0,20.896928,4.125828,0,0,6.39,4.17,70,1,0,11214,0,9,0,648,8,0,0,0,0,0,0.15,1,0,0
mznc12-problems/still-life-wastage/still-life.mzn_AND_mznc12-problems/still-life-wastage/10.dzn,1,-1,0,0,1,0.629397,0.370603,-1,-1,8.174926,4.776876,1.298467,-1,0.412219,0,1.074275,0.791406,1,3.333746,-1,1.092753,2.568544,1.582794,1.996595,0.66633,0.071655,0.610778,0.149701,-1,-1,2.062886,0.940732,-1,-1,14937.508203,0.645376,15651,0,3588.077495,2040,1,32983,-1,10789,5359.587557,35.369401,3443.16973,6159.49435,3340,0,2.29508,1.984298,1.236579,3.994447,0.474517,2431.89,2,0.028571,1,-1,0,2701,-1,3,1001,3927.733788,82.826347,0,315,0,2.219026,289,-1,9476,4.472308,3.394864,175,-1,37572,101,7461043,4.813023,4.355424,0.808683,2,110,100,14,5922.485133,0,11.41207,-1,5.113291,0.239521,3,0,1,50,1700,1,0,2400,2400,500,0,-1,4.13503,0,0,6.36,4.1,70,1,0,13811,0,9,0,800,-1,0,0,0,0,0,0.2,1,0,0
mznc12-problems/mspsp/mspsp.mzn_AND_mznc12-problems/mspsp/medium_05.dzn,1,0.619175,0,1,0,0.584856,0.415144,0.637561,1,5.426265,3.572204,1.228753,0.978351,0.860159,13,1.843849,2.429713,1,3.435012,0.008499,1.77042,2.295541,1.538291,1.621332,1.592922,1.09599,0.373938,0,0.030718,0,2.126112,0.321716,40,13.333333,2606.190742,0.482795,58728,0.036827,650.878655,132,1,117616,3.844197,1624,534.923833,122.09903,475.847223,617.797657,353,0.399478,1.265659,1.396668,0.921671,4.240209,0.49932,3839.3,2,0.5,0,1.038879,1,383,3,0,159,391.29417,11.971671,0,127,153,-0.641651,43,1,912,7.382977,0.692358,157,1,2771,13.333333,1800631,2.193825,2.939948,1.084986,0,168,5,38,438.46019,1,21.853786,3,2.887728,0.1983,2,0,1,2,224,0,0,186,186,0,0,9.433498,3.133144,0,0,2.16,0.03,26,0,0,1106,0,6,0,70,3,0,0,0,0,0,0.1,0,13,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/48_24_6.2.dzn,1,1.594261,0,0,0,0.747423,0.252577,0.270588,0,1.036885,0.866431,0.585543,0.858637,0.00282,0,1.000217,1.148069,1,3.059571,0.005882,1.365459,1.786629,0.940475,1.786629,1.136138,0,0.005882,0.282353,-0.504114,0,2.307031,0.046592,7,7,919.807355,0.172762,103197,0,170.036885,1,2,206408,13.892444,393,178.042416,50.807355,195.807355,303.454958,170,6.190722,1.564469,0.917744,0.876289,2.025773,0.499966,44941.6,2,0.0625,1,0.211329,0,194,48,2,49,278.782259,15.258824,0,48,1200,-62.338349,7,0.083333,318,5.410631,0.579021,24,12,341,7,7640075,0.176749,8.216495,1.141176,5,55,1,49,303.402703,0,22.185567,1,4.731959,0.429412,2,1,2,0,145,1,0,122,122,48,0,3.455471,5.4,0,0,2.07,0.02,32,2,1,918,0,11,0,73,4,0,0,0,0,0,0.03,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_6.dzn,1,1.400096,0,0,0,0,1,0.336012,1,24.253497,1.396447,1.14605,0.919039,0,0,24.253497,2.492171,24.253497,3.622882,0.000203,3.15605,0.375475,1.010351,0.375475,2.492171,0,1,0,-2.812026,0,1.782067,0,20000001,20000001,196938.393499,0.975041,21830,0,119351.45744,4921,24.253497,43788,0,64020003201,26421667987.75,994.393366,77635.443053,23284.501607,4921,0.024992,0.215428,8254191.811231,1.537332,20000001,0.498538,3538.42,20000001,5000000.25,0,0.394212,0,3201,40,1,3201,4192.126464,2.729933,0,120,80,0.988051,20000001,0.025,10003,40.019995,0.210497,162,40,6863,20000001,534301,0,76.185255,0.650478,0,80,0,41,647.306869,0,27.646361,1,2.536707,0,2,0,1,0,0,0,0,1,1,0,0,1,1.650071,0,0,3.3,1.1,4,0,0,8120,0,153,0,0,1,0,0,0,0,0,0.13,0,0,0
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/6ShipsMixed.dzn,1,-1,0,1,0,0.78344,0.21656,-1,-1,15.708376,-1,0.52971,-1,0.624156,0,1.887802,0.893965,1,2.824645,-1,-1,2.567118,2.529774,1.285116,0.555568,1.617428,0.520057,0.217206,-1,-1,3.272385,0.787578,-1,-1,37065.526439,0.355358,6701,0,14636.130636,4032,1,13812,-1,685403,501114.408082,109.958634,8806.225761,15262.531119,7753,0.085637,3.816994,74.893799,1.158721,102.436557,0.485158,1664.37,2,0.012903,0,-1,1,6691,-1,-1,1449,8523.083498,-1,0,-1,567,0.62244,320401,-1,20331,4.780798,53.853309,95,-1,13848,320401,12860607,42.614001,8.487969,0.863021,0,396,5,13,9921.086595,1,6.387386,-1,3.050366,0.234103,3,6,1,174,5242,0,0,5705,5705,1684,0,-1,2.632529,0,0,10.47,7.93,391,0,0,20410,0,14,0,1815,-1,0,0,0,0,6,0.44,0,0,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/48_24_6.1.dzn,1,1.594261,0,0,0,0.747423,0.252577,0.270588,0,1.036885,0.866431,0.585543,0.858637,0.00282,0,1.000217,1.143693,1,2.960662,0.005882,1.365459,1.721586,0.943378,1.721586,1.131355,0,0.005882,0.282353,-0.505708,0,2.373171,0.046592,7,7,908.807355,0.172555,106970,0,170.036885,1,2,213955,13.892444,393,178.084504,50.807355,195.807355,302.266901,170,6.190722,1.55447,0.917961,0.876289,2.025773,0.499965,44009.7,2,0.066667,1,0.213892,0,194,48,2,49,278.081503,15.258824,0,48,1200,-62.353064,7,0.083333,318,5.345926,0.578514,24,12,373,7,7481647,0.176749,7.768041,1.141176,5,53,1,49,302.214645,0,22.072165,1,4.675258,0.429412,2,1,2,0,145,1,0,122,122,48,0,3.455471,5.335294,0,0,2.07,0.02,30,2,1,907,0,10,0,73,4,0,0,0,0,0,0.03,0,0,0
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_5_5_20_1.dzn,1,0.697864,0,1,0,0.422535,0.577465,0.515285,1,6.716793,3.531697,2.201125,0.95423,0.543924,0,3.27153,1.808547,1,3.273428,0.002217,1.290285,4.250655,0.985038,1.502457,1.52895,2.158246,0.496674,0.325942,-0.504955,0,3.010225,2.31155,901,901,9518.614627,0.691978,71072,0.004435,1475.460161,224,2,142692,8.95882,16166,7824.569745,207.469667,1502.160202,1404.92872,451,2.263581,1.586518,15.743601,0.907445,32.527163,0.49808,4122.37,2,0.285714,0,0.19888,1,497,45,2,287,753.728159,27.201774,0,128,1105,-21.747981,901,0.022222,1274,21.105576,3.795834,504,45,7682,901,1801474,2.980295,7.672032,1.101996,3,96,5,57,762.797267,1,28.519115,1,5.028169,0.117517,2,20,1,31,210,0,0,400,380,147,0,27.699926,5.54102,0,0,2.19,0.11,32,2,0,2499,2,31,0,53,1,0,0,0,0,44,0.03,0,2,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_3.dzn,1,1.400092,0,0,0,0,1,0.336013,1,24.253497,1.396447,1.14605,0.919039,0,0,24.253497,2.49229,24.253497,3.622993,0.000203,3.156119,0.375475,1.010264,0.375475,2.49229,0,1,0,-2.812026,0,1.782067,0,20000001,20000001,196938.393499,0.975041,21280,0,119351.45744,4921,24.253497,42625,0,64020003201,26421667987.75,994.393366,77635.443053,23284.495375,4921,0.024992,0.215428,8254191.811231,1.537332,20000001,0.499238,3093.9,20000001,5000000.25,0,0.394212,0,3201,40,1,3201,4192.126464,2.729933,0,120,80,0.988051,20000001,0.025,10003,40.019995,0.210497,90,40,4552,20000001,464085,0,76.185255,0.650478,0,80,0,41,647.300637,0,27.64886,1,2.536707,0,2,0,1,0,0,0,0,1,1,0,0,1,1.650071,0,0,3.28,1.11,4,0,0,8120,0,153,0,0,1,0,0,0,0,0,0.13,0,0,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/52_26_6.1.dzn,1,1.58114,0,0,0,0.745192,0.254808,0.274302,0,1.034101,0.976799,0.586577,0.863121,0.00252,0,1.000187,1.164253,1,3.081583,0.005495,1.371493,1.83798,0.943644,1.83798,1.15315,0,0.005495,0.285714,-0.498149,0,2.396448,0.043941,7,7,1021.807355,0.166965,99737,0,182.034101,1,2,199488,14.387495,421,190.128146,54.807355,209.807355,329.480897,182,6.754808,1.598072,0.914078,0.875,2.024038,0.499965,39316.9,2,0.0625,1,0.203922,0,208,52,2,53,301.559313,16.538462,0,52,1404,-69.604392,7,0.096154,338,5.614326,0.56962,26,10.4,389,7,7155677,0.170873,8.096154,1.142857,5,57,1,53,329.432519,0,23.932692,1,4.903846,0.423077,2,1,2,0,155,1,0,130,130,52,0,3.458432,5.604396,0,0,2.08,0.02,32,2,1,1020,0,11,0,77,5,0,0,0,0,0,0.03,0,0,0
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_7_5_20_1.dzn,1,0.698235,0,1,0,0.4414,0.5586,0.52213,1,7.227985,3.50768,2.087748,0.937275,0.557252,0,3.397614,2.079193,1,3.22927,0.001692,1.360711,4.275372,1.013187,1.463517,1.763898,2.218621,0.497462,0.316413,-0.473532,0,3.132882,2.290084,1101,1101,15870.377532,0.87669,75810,0.003384,2007.98985,294,2,152530,8.917267,24541,11492.003225,251.682057,2036.304128,1870.228559,591,2.929985,1.74269,17.491634,0.899543,37.35312,0.497017,2708.5,2,0.285714,0,0.174781,1,657,55,2,367,1023.263127,32.65313,0,178,1905,-30.795077,1101,0.018182,1674,26.853431,4.02017,724,55,19161,1101,1562803,3.193293,8.611872,1.111675,3,116,5,77,1010.725497,1,36.748858,1,5.721461,0.123519,2,20,1,41,290,0,0,530,510,187,0,29.475449,6.360406,0,0,2.31,0.22,42,2,0,3759,2,41,0,73,1,0,0,0,0,54,0.04,0,2,0
mznc12-problems/fast-food/fastfood.mzn_AND_mznc12-problems/fast-food/ff59.dzn,1,1.361095,1,0,1,0,1,0.324505,1,9.475733,1.955615,3.905051,0.926504,0.015857,0,9.354814,0.430964,8.870365,1.798124,0.001266,1.101121,4.782413,1.311141,0.98141,0.432072,0,0.987342,0,-0.445245,0,4.319826,3.876575,19189,19189,17081.290234,0.290814,38354,0,7390.302773,780,9.475733,76893,27.748724,518909,265736.270936,254.232599,7278.010833,3468.800623,790,0.042254,1.286912,340.251307,1.011524,664.416133,0.498797,21023.2,468,24.551724,1,0.427009,0,781,26,2,781,818.478558,12.086076,0,56,32,-0.090918,19189,0.846154,2101,21.621886,1.988981,25,1.181818,1156,19189,16398104,1.004767,25.861716,0.988608,4,28,1,27,920.636113,0,4.09219,1,2.341869,0,2,1,1,88,0,0,0,771,771,0,0,28.880996,2.31519,0,0,2.2,0.09,29,2,0,1829,0,43,0.012658,0,22,10,0,0,0,0,0.05,0,0,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/52_26_6.2.dzn,1,1.599277,0,0,0,0.748815,0.251185,0.27027,0,1.034101,0.864139,0.581067,0.85692,0.0025,0,1.000184,1.164578,1,3.043669,0.005405,1.384803,1.756217,0.953467,1.756217,1.153516,0,0.005405,0.281081,-0.49785,0,2.252035,0.043414,7,7,1032.807355,0.156565,97514,0,185.034101,1,2,195045,14.491377,427,193.080697,54.807355,212.807355,333.316174,185,6.658768,1.597559,0.915074,0.876777,2.023697,0.499956,41533.3,2,0.0625,1,0.204656,0,211,52,2,53,305.081788,16.324324,0,52,1404,-68.613653,7,0.076923,347,5.582742,0.565425,26,13,357,7,7683663,0.169688,8.293839,1.140541,6,57,1,53,333.267797,0,23.668246,1,4.886256,0.432432,2,1,2,0,158,1,0,133,133,52,0,3.459016,5.572973,0,0,2.09,0.02,32,2,1,1031,0,11,0,80,4,0,0,0,0,0,0.03,0,0,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/52_26_6.3.dzn,1,1.550433,0,0,0,0.738916,0.261084,0.282486,0,1.034101,0.880599,0.596019,0.873561,0.002555,0,1.000193,1.156784,1,3.104586,0.00565,1.349332,1.8725,0.916728,1.8725,1.146331,0,0.00565,0.293785,-0.501845,0,2.304855,0.04485,7,7,1035.807355,0.168836,102128,0,177.034101,1,2,204269,14.21267,411,185.012898,54.807355,204.807355,327.003813,177,6.921182,1.601439,0.911394,0.871921,2.024631,0.499968,38530.6,2,0.060606,1,0.196325,0,203,52,2,53,298.234631,16.971751,0,52,1404,-71.353348,7,0.096154,323,5.852019,0.579053,26,10.4,324,7,6819915,0.172904,8.714286,1.146893,6,58,1,53,326.955436,0,24.70936,1,5.093596,0.40678,2,1,2,0,150,1,0,125,125,52,0,3.457421,5.841808,0,0,2.09,0.02,33,2,1,1034,0,11,0,72,5,0,0,0,0,0,0.02,0,0,0
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_3_3_30_1.dzn,1,0.689417,0,1,0,0.291815,0.708185,0.521603,1,6.056708,3.392545,2.518395,0.962014,0.511989,0,3.147076,1.213946,1,3.286487,0.003745,1.237546,3.968134,1.060765,1.570187,1.033173,2.332076,0.494382,0.385768,-0.446883,0,2.52629,2.468371,781,781,3270.047036,0.327089,136467,0.007491,840.26932,132,2,273141,9.695295,9144,4831.942053,180.909558,873.465548,810.847701,267,1.24911,1.65496,17.195523,0.950178,32.540925,0.499621,12237.9,2,0.243243,0,0.260426,1,281,39,2,199,384.878936,19.857678,0,72,321,-9.288786,781,0.025641,744,12.247367,3.229792,222,39,2322,781,3096188,2.372341,5.996441,1.052434,3,84,5,40,428.035041,1,16.868327,1,3.839858,0.078652,2,30,1,44,82,0,0,222,192,103,0,24.000547,4.041199,0,0,2.09,0.03,37,2,0,1079,2,15,0,21,1,0,0,0,0,38,0.02,0,2,0
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model20-3-5.dzn,1,0.4602,0,1,0,0.648148,0.351852,0.53278,0,3.139517,2.90504,0.943064,0.955931,0.28431,0,1.306239,1.665442,1,3.210963,0.003279,1.144968,2.154957,0.754759,0.952347,1.024247,0.994341,0.459016,0.065574,-1.023865,0,2.887558,1.060879,100016,100016,1140.292971,0.378627,184807,0.016393,398.402823,140,2,369652,14.662878,100546,100180.902564,48.76049,278.432511,459.990652,305,0.189815,0.715918,463.800475,1.412037,465.490741,0.499949,40366.3,2,0.153846,0,0.266996,1,216,10,1,76,361.477982,11.127869,0,105,40,1.108782,100016,0.1,746,3.738665,14.63863,33,10,487,100016,10495250,14.585228,8.884259,0.708197,0,29,5,21,358.489925,1,9.574074,1,3.74537,0.377049,2,1,1,5,140,0,0,141,141,20,0,214.861417,2.652459,5,0,2.12,0.02,13,0,0,809,0,13,0,115,1,0,0,0,0,0,0.07,0,5,0
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model30-4-6.dzn,1,0.319896,0,1,0,0.710706,0.289294,0.606333,0,2.978127,3.038005,0.993058,0.577004,0.358875,0,1.378036,2.305105,1,3.406426,0.001225,1.444957,1.695185,0.753422,0.566937,1.24315,1.038687,0.392157,0.029412,-0.961802,0,2.790951,0.878584,240025,240025,3219.023675,0.394721,154325,0.009804,1124.476991,320,2,308694,20.928449,241169,240323.637296,92.321928,558.44825,1225.959758,816,0.138952,0.823497,547.434254,1.85877,549.359909,0.499929,13144.6,2,0.153846,0,0.207958,1,439,16,1,127,852.149173,16.29902,0,248,60,1.481071,240025,0.0625,1945,3.944882,20.902384,48,16,519,240025,8097091,20.828948,11.881549,0.53799,0,45,5,31,917.46985,1,12.984055,1,4.808656,0.509804,2,1,1,3,312,0,0,313,313,24,0,436.917576,2.58701,8,0,2.2,0.06,16,0,0,2111,0,18,0,416,1,0,0,0,0,0,0.1,0,8,0
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_5_3_20_1.dzn,1,0.692972,0,1,0,0.385757,0.614243,0.50823,1,6.210112,3.564783,2.287016,0.928643,0.524348,0,3.085834,1.433198,1,3.318525,0.003215,1.199419,4.189744,0.954104,1.563305,1.218064,2.205556,0.495177,0.344051,-0.530212,0,2.816521,2.365588,701,701,4723.716704,0.470745,109080,0.006431,959.694415,154,2,218288,9.600911,8891,4514.982966,163.18438,985.13233,942.348323,311,1.557864,1.444347,13.397576,0.922849,26.382789,0.499707,8488.25,2,0.285714,0,0.23419,1,337,35,2,207,489.565861,21.344051,0,86,505,-12.818364,701,0.028571,874,15.1888,3.59156,284,35,2197,701,2512522,2.663326,6.72997,1.083601,3,76,5,37,514.452586,1,20.189911,1,4.27003,0.106109,2,20,1,13,130,0,0,270,250,107,0,26.570352,4.62701,0,0,2.11,0.05,27,2,0,1439,2,21,0,33,1,0,0,0,0,34,0.02,0,2,0
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model50-4-4.dzn,1,0.290794,0,1,0,0.796221,0.203779,0.695121,0,3.307478,3.116492,0.84223,0.419921,0.390604,0,1.477287,3.164058,1,3.493077,0.000709,1.92759,1.609224,0.675835,0.432651,1.783795,1.077079,0.425532,0.021277,-0.816962,0,1.993403,0.812855,300041,300041,6334.260707,0.243394,121796,0.007092,2082.974763,600,2,243659,27.202941,302051,300533.366234,168.681367,933.360111,2203.815544,1410,0.136302,0.986545,405.578092,1.902834,407.626181,0.499863,6319.65,2,0.090909,0,0.19403,1,741,20,1,151,1466.604075,21.70922,0,510,100,1.376153,300041,0.05,3411,4.492383,27.158314,63,20,1224,300041,7267598,27.021675,13.25776,0.525532,0,69,5,51,1557.988965,1,23.465587,1,5.153846,0.51773,2,1,1,2,590,0,0,591,591,30,0,736.069012,2.708511,10,0,2.41,0.24,22,0,0,3819,0,18,0,730,1,0,0,0,0,0,0.13,0,10,0
