@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,0.9519,0.9519,0.8333,0.59,2.7203,5.4935,0.9519,0.0143,0.7614,79,0.3068,70,0.9968,0.7188,143,0.8511,0.7968,202,0.8302,193.4167,4.9264,308,1.8071,0.8802,0.902,290,0.0096,261,0.9161,0.9236,0,0,0,0,0.1932,0,0,0.0376,0.3756,0.0836,0.1659,0,0.2047,0.0281,51.2404,0,0,42.2852,3.8541,61.9266,0.198,57.2606,56.8601,53.9396,6.4664,0.0916,0.1934,72.0897,70.3521,?,0.002,0.001,66.6143,0.181
./SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.0286,0.0286,1,0.4947,0,0,0.7571,0,0.9854,0,0.0097,0,1,0.4948,0,0.4948,0.4948,0,0.4948,0,0,0,0.591,0.4948,0.4948,0,0.0286,0,0.9992,0.4951,0.003,0.003,0.003,0.003,0,0.003,0,0,0,0.0097,0.0097,0.003,0.676,0.0286,7.5611,0.003,0.003,7.5948,41.6053,0,0,0,0,0,0.0002,0,0,0,0,?,0.0285,0.0285,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,0.9757,0.9757,0.9091,0.3773,3.2939,5.5258,0.9757,0.0074,0.8734,8,0.6061,5,0.9989,0.6901,15,0.9182,0.853,22,0.8717,205.2727,5.3021,758,2.2071,0.9469,0.9597,565,0.0057,507,0.9316,0.9996,0,0,0.0001,0,0.1228,0,0,0.0721,1.2938,0.1498,0.3082,0.006,0.163,0.0529,74.1157,0,0,75.7992,4.9271,90.5923,0,77.9244,76.8407,74.4813,6.3269,0.1373,0.154,111.75,109.6438,?,0.0057,0.0057,103,0.1771
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.9438,0.9438,0,0.9352,0,0,0.6999,1.0205,0.9385,4873,0,4873,0.4836,0.9375,4873,0.9394,0.9385,4873,0.9392,4873,2.6417,4873,2.0058,0.9403,0.9404,4873,0.0442,4873,0.9499,0.9406,0.0899,0.0884,0.0902,0.0886,0.9743,0.0884,0,0,0,0,0,0.0957,0.2212,0.0444,11.1755,0.0926,0.0912,10.9682,11.6045,205.6862,0.2649,205.6862,205.6862,205.6862,0.0188,0,0,205.6862,205.6862,?,0.006,0.0035,205.6862,0.3552
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0.9523,0.9523,0.8571,0.5791,2.7466,5.5834,0.9523,0.0142,0.7575,66,0.3161,62,0.9969,0.7212,153,0.8529,0.7914,170,0.8308,154.9231,5.0572,200,1.8073,0.8837,0.9037,199,0.0096,180,0.923,0.9263,0,0,0,0,0.1922,0,0,0.0385,0.2844,0.0721,0.1696,0,0.2041,0.0281,50.8915,0,0,43.9316,5.3709,65.2603,0.1992,58.7018,57.1667,56.774,12.4488,0.1347,0.2156,89.9355,73.3939,?,0.002,0.001,67.4974,0.2049
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0.0112,0.9247,1,0.6377,3.5633,5.0081,0.0753,0,0.668,4480,0.8347,4480,1,0.6592,4480,0.6973,0.6759,4599,0.7167,4571.6667,4.7717,4636,1.1319,0.7333,0.7865,4636,0.0084,4636,0.806,0.9823,0,0,0,0,0,0,0.1763,0.1567,0.0146,0.1269,0.2824,0,0.3344,0.0987,27.0919,0,0,24.4192,6.6568,41.9248,0.0021,40.9879,40.9879,40.9879,2.3258,0.0238,0.2401,43.3104,43.3104,?,0.0084,0.0083,43.3104,0.3562
./SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0.8333,0.8333,0,0.5831,0,0,0.6361,0.9873,0.6433,3919,0.3333,3919,0.4778,0.5831,4038,0.5832,0.5832,4370,0.5832,4273.7143,1.4065,4432,0.4472,0.5832,0.5832,4432,0.4167,4428,0.8281,0.5834,0.2295,0.2295,0.2295,0.2295,1.0972,0.2294,0,0,0.045,0.3333,0.3333,0.2295,0.4506,0.0167,0.4867,0.2295,0.2295,1.0144,0.2404,45.4856,0.0244,42.2841,42.2709,42.2709,0.0001,0.0683,0,50.4795,50.4795,0.0952,0.0165,0.0153,49.8403,0.3554
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,0,0.0075,0,0.0044,1.3482,1.7283,0.2105,0.7008,0.6115,4438,0.0556,4438,0.3719,0.0082,4448,0.0397,0.0172,4455,0.0445,4460.1667,2.5943,4510,0.082,0.059,0.0859,4510,0.0641,4459,0.7622,0.1849,0.0042,0.0029,0.0042,0.0034,1.2762,0.0027,0.1729,0.0138,0.0052,0,0.0174,0.0063,0.4757,0.0833,1.249,0.0055,0.0048,1.6243,0.3522,15.3845,0.0063,15.2678,15.2123,15.2123,0.2217,0.0099,0.0189,15.6166,15.6166,0.1461,0.0629,0.062,15.5566,0.2288
./SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0.798,0.9008,0,0,1.6517,1.7012,0.6758,0.9623,0.2452,46,0.9388,37,0.4876,0.0136,56,0.3443,0.0477,212,0.459,159.4167,2.9268,294,0.5805,0.9662,0.967,290,0.0409,229,0.5435,0.9795,0.0269,0.0045,0.0261,0.009,1.0911,0,0.1856,0.4232,0.5845,0,0.4374,0.1793,0.6593,0.0027,2.3367,0.0357,0.0351,9.0277,0.5642,59.011,0.9729,52.2176,50.0524,48.1226,1.0978,0.1657,0.9384,82.4865,71.4107,?,0.0001,0,66.3478,1.0281
./SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.1575,0.6133,0,0,3.4537,3.6494,0.8164,0.6201,0.0977,913,0.9437,913,0.5329,0.061,1099,0.738,0.3463,1285,0.6012,1193.75,3.4229,1478,0.3452,0.8533,0.9228,1478,0.0636,1478,0.4477,0.9831,0.0279,0,0.0624,0.004,1.5703,0,0.054,0.2686,0.1762,0,0.3104,0.3586,1.2695,0.0037,0.8549,0.183,0.0651,2.5805,0.1526,21.123,1.3877,21.2835,17.2293,17.2293,1.4898,0.1129,1.7537,23.5292,23.5292,?,0.0002,0,23.5292,2.012
./SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,0,0.8423,0.3333,0.4603,2.7132,3.4805,0.8423,0.4669,0.2941,4396,0.5,4396,0.6631,0.5231,4396,0.6213,0.5709,4673,0.6228,4534.5,2.3799,4673,0.2484,0.6666,0.7253,4673,0.0615,4673,0.7239,0.8209,0.001,0,0.0041,0.0001,1.0041,0,0.0622,0.0595,0.0305,0.2,0.3459,0.0186,0.4852,0.0121,3.2985,0.0103,0.0083,3.4226,0.2905,31.5525,0.3445,30.2186,30.2186,30.2186,1.1344,0.0423,0.3878,32.8864,32.8864,0.0381,0.0021,0.0012,32.8864,0.3915
./SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,0.9463,0.9463,0.7778,0.7751,2.7629,5.206,0.9463,0.0174,0.759,171,0.2981,104,0.9959,0.813,252,0.8374,0.8242,333,0.8361,332.7692,4.6945,702,1.6617,0.849,0.8567,442,0.0113,378,0.9022,0.8732,0,0,0,0,0.2102,0,0.129,0.039,0.4145,0.0794,0.1809,0,0.2239,0.0332,43.1881,0,0,36.3003,5.5876,56.7113,0.2014,53.1291,48.1301,47.447,4.4533,0.1422,0.1853,76.6182,70.3558,?,0.0026,0.0013,58.5497,0.1803
./SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.4286,0.8446,0,0.0184,2.7836,2.7982,0.7631,0.5509,0.3103,283,0.8621,264,0.6035,0.326,323,0.9566,0.8262,533,0.8053,621.5,2.5553,2123,0.6689,0.9642,0.9644,1336,0.072,637,0.8095,0.9652,0.0005,0.0001,0.0363,0.0001,1.2717,0,0.0778,0.3176,0.72,0.0327,0.5618,0.318,1.1418,0.0149,2.5768,0.1533,0.0279,3.5783,1.6403,42.1608,0.3176,32.0173,27.9477,27.6049,1.7941,0.3817,1.2277,87.2539,75.1238,0.0026,0.0023,0.0002,44.065,1.1771
./SAT05/crafted/sorge05/QG7a/gensys-ukn006.shuffled-as.sat05-3846.cnf,1,0.0727,0.0891,0,0,2.7434,3.4024,0.1384,0.878,0.2353,791,1,31,0.3077,0.6176,1061,0.7768,0.6668,1830,0.7354,1510.3125,1.6555,2050,0.3791,0.827,0.8525,2013,0.1736,1975,0.4971,1,0.496,0.1415,0.4456,0.4785,2.5935,0,0.0786,0.1514,0.3707,0,0.6002,0.9999,2.135,0.0045,0.0708,0.4997,0.499,0.6452,0.2134,16.6726,1.4776,16.0999,15.1995,7.129,0.3066,0.1815,1.3033,21.8445,20.1771,?,0.003,0.0001,17.6421,2.7475
./SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1,0.7895,0.7895,1,0.7155,0,0,0.7895,0,0.8619,4751,0.0909,4751,1,0.7155,4769,0.7156,0.7156,4803,0.7156,4782.25,0,4806,0.8215,0.7156,0.7156,4806,0.3158,4806,0.9023,0.7157,0.2859,0.2858,0.2859,0.2859,0,0.2858,0,0,0.0048,0.0909,0.0909,0.286,0.5147,0.1667,1.4117,0.286,0.2859,1.7588,0.3675,21.4455,0.0418,21.5338,20.5043,20.5043,0.0002,0.0261,0,21.8841,21.8841,0.0435,0.2086,0.193,21.8841,0
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,0.0153,0.0724,0,0,0.696,0.9802,0.2739,0.9728,0.1071,272,0.8095,141,0.2665,0.0002,398,0.0042,0.0014,517,0.0461,682.2917,0.3774,2554,0.085,0.0333,0.14,1151,0.2865,845,0.2927,0.8666,0.3375,0.1885,0.3036,0.3358,0.9387,0.0003,0.1798,0.0884,0.732,0,0.0364,0.3576,0.2972,0.001,0.0464,0.3383,0.3382,0.1959,1.6872,11.8974,0.6983,8.1034,7.1508,6.1822,0.3142,0.8217,1.3881,72.0729,16.843,0.0705,0.0009,0.0004,11.8779,1.3806
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,0.0337,0.0339,0,0,2.2503,3.9971,0.4111,0.597,0.2957,1416,1,1416,0.4323,0,2147,0.0499,0.0003,2646,0.3485,2373.5556,3.656,2770,0.3801,0.7525,0.9413,2770,0.0082,2676,0.6972,1,0.0024,0,0.0471,0,2.1453,0,0.1441,0.3353,0.1765,0,0.2297,1,1.5069,0.0709,13.1862,0.1375,0.0424,11.4962,0.2628,20.2446,0.4712,17.1846,13.0756,13.0756,2.5323,0.1777,0.6349,24.2917,24.2917,?,0.0033,0.0005,23.1622,0.8238
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,0,0,0,0,0.6084,1.2409,0.2555,0.8294,0.219,398,0.2,398,0.368,0.0007,1218,0.0135,0.0062,2753,0.0403,2344.8889,1.8528,3860,0.1227,0.0277,0.1761,3860,0.1419,3190,0.5213,0.3035,0.1022,0.0854,0.1045,0.0911,1.5974,0.083,0.0307,0.0451,0.5045,0,0.0203,0.1662,0.7595,0.0193,1.06,0.1295,0.1113,1.5759,0.1451,24.7169,0.1102,18.8785,4.7211,4.7211,0.1594,0.3994,0.2208,33.892,33.892,0.3143,0.0039,0.0032,31.6487,0.2088
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0.9646,0.9646,0,0.923,0,0,0.729,1.0211,0.9993,27,0.3176,12,0.4855,0.9233,276,0.9236,0.9234,285,0.9236,286.4706,2.6553,993,1.7386,0.9238,0.9241,353,0.0351,306,0.9996,0.9246,0.0139,0.0135,0.0139,0.0137,0.8832,0.0132,0,0,0.5934,0.3176,0.3176,0.0143,0.1573,0.0667,14.5128,0.0141,0.0141,14.5742,20.9217,84.1815,0.2638,73.4946,71.957,66.9688,0.0164,0.2767,0,183.8824,116.3704,0.0019,0.0062,0.0035,81.5228,0.3318
./SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0,0,0.1429,0.0022,1.9831,2.7616,0.0685,0.6873,0.8122,0,0.0811,0,0.3193,0.0078,0,0.0214,0.0095,0,0.0262,0,2.432,0,0,0.0423,0.0634,0,0.0131,0,0.8521,0.0686,0.4237,0.4213,0.4237,0.4225,1.0258,0.4197,0,0.0232,0,0.0037,0.0296,0.4269,0,0.35,2.159,0.4267,0.4252,2.5884,0.4769,0,0,0,0,0,0.0047,0,0.0276,0,0,?,0.0124,0.0124,0,0.1189
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes3.cnf,1,0.9545,0.9545,0.8947,0.1503,2.6088,5.4566,0.9545,0.0126,0.8452,37,0.2716,33,0.9973,0.6826,44,0.8996,0.854,96,0.8501,89.4615,4.8773,150,1.913,0.9354,0.9531,138,0.0085,113,0.9026,0.9991,0,0,0.0001,0,0.1849,0,0,0.0334,0.43,0.0646,0.1435,0.009,0.1939,0.0246,58.0197,0.0001,0,49.5251,0.3167,84.1681,0.1707,72.2692,71.3406,62.8933,6.4525,0.1747,0.1579,111.2703,110.8974,?,0.0018,0.0011,88.8842,0.1504
./SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,0.9662,0.9662,0,0.8232,3.0575,4.4708,0.6839,1.0092,0.8676,264,0.4774,78,0.4914,0.8557,406,0.8791,0.8667,468,0.8785,446.0769,4.835,681,1.8499,0.8927,0.9004,660,0.0116,480,0.9407,0.9168,0,0,0,0,0.8655,0,0.0212,0.074,0.3331,0.1061,0.2957,0.0001,0.1647,0.069,39.8818,0,0,38.5622,8.6927,62.8092,0.1384,60.8797,57.7585,56.4427,6.4478,0.085,0.1868,75.1043,73.4231,?,0.0077,0.0063,62.3485,0.4467
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,0.9534,0.9534,0.8947,0.1573,2.6106,5.3869,0.9534,0.0132,0.8443,40,0.2756,35,0.9971,0.6855,55,0.8948,0.8507,103,0.8472,91.1429,4.7936,148,1.8787,0.9352,0.9526,122,0.0088,110,0.9244,0.9994,0,0,0.0001,0,0.1884,0,0,0.0334,0.365,0.0681,0.1476,0.0094,0.1972,0.0258,55.0073,0.0001,0,45.0726,3.5914,81.3062,0.18,72.7869,71.6885,68.4091,5.9345,0.1237,0.1498,101.325,99.0857,?,0.0019,0.001,89.8909,0.1416
./SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,0.0101,0.3864,0,0.0001,0.4636,1.7267,0.3472,0.7724,0.4716,4176,0.7436,4176,0.43,0.0005,4217,0.0042,0.0019,4315,0.0355,4272.5,2.0302,4330,0.2758,0.0229,0.0872,4330,0.1667,4327,0.9305,0.4252,0.03,0.015,0.0474,0.0239,1.7357,0.0139,0.1169,0.0855,0.0137,0,0.0162,0.2754,1.1838,0.053,0.9748,0.0795,0.0484,1.294,0.4372,25.7912,0.7037,25.3281,23.3496,23.3496,1.0624,0.0488,0.4596,27.2656,27.2656,0.244,0.0147,0.0076,26.8132,0.33
./SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,0.9049,0.9049,0.5,0.6634,3.1687,4.6661,0.9049,0.0425,0.6055,592,0.425,563,0.9867,0.7129,648,0.7529,0.7297,902,0.7531,963.0833,4.0906,2185,1.1406,0.7746,0.798,1779,0.0248,966,0.8301,0.8534,0,0,0,0,0.3284,0,0.09,0.0598,0.5006,0.0653,0.2119,0.0006,0.3513,0.024,17.6076,0,0,15.5662,0.1961,37.0747,0.2364,32.6467,29.9594,28.7762,5.5339,0.1674,0.2301,50.2261,46.4036,?,0.0035,0.0016,41.0766,0.2122
./SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0.8953,0.8953,1,0.8159,0,0,0.8953,0,0.9062,4814,0.0526,4814,1,0.8159,4814,0.8159,0.8159,4903,0.8159,4858.5,0,4903,1.377,0.8159,0.8159,4903,0.199,4903,0.9304,0.8159,0.2446,0.2446,0.2446,0.2446,0,0.2446,0,0,0.0092,0.0526,0.0526,0.2447,0.3353,0.1,1.8514,0.2447,0.2446,2.4202,0.567,79.1672,0.0246,77.4231,77.4231,77.4231,0.0001,0.022,0,80.9113,80.9113,0.0116,0.1334,0.1298,80.9113,0
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1521_s.cnf,1,0.0069,0.0338,0,0,0.4093,0.5973,0.2615,0.9866,0.0486,894,0.9024,894,0.2575,0.0001,894,0.0002,0.0001,2455,0.0194,1674.5,0.2135,2455,0.0581,0.0069,0.1214,2455,0.2677,2455,0.1086,0.9257,0.3325,0.3284,0.3151,0.3316,0.8338,0,0.0056,0.0608,0.4661,0,0.0178,0.3575,0.1647,0.0001,0.0733,0.3325,0.3325,0.2739,1.3576,221.2992,1.1315,52.2293,52.2293,52.2293,0.2288,0.764,2.1,390.3691,390.3691,0.0343,0.0001,0.0001,390.3691,2.0927
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0.933,0.933,0.8462,0.7668,2.9364,4.8047,0.933,0.0239,0.8273,140,0.3737,140,0.9937,0.7867,295,0.8057,0.7959,555,0.8062,1070.5,4.2225,2685,1.4728,0.8161,0.8266,2685,0.0149,2446,0.9285,0.8572,0,0,0,0,0.2474,0,0,0.0491,0.9961,0.0752,0.1769,0,0.2642,0.0433,32.2578,0,0,26.9584,0.202,69.6119,0.1686,54.7514,54.2475,54.2475,3.7597,0.2627,0.1514,96.9374,96.9374,?,0.0047,0.0024,93.5978,0.1433
./SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.8333,0.8333,0,0.5831,0,0,0.6406,0.9852,0.6564,4422,0.3333,4422,0.4764,0.5831,4427,0.5832,0.5832,4514,0.5832,4487.1667,1.4902,4557,0.4472,0.5832,0.5832,4557,0.4167,4536,0.8159,0.5833,0.2295,0.2295,0.2295,0.2295,1.1174,0.2294,0.0507,0,0.0116,0.3333,0.3333,0.2295,0.4506,0.0208,0.5353,0.2295,0.2295,1.0583,0.2183,41.3812,0.0182,37.8544,36.883,36.883,0.0001,0.0982,0,48.069,48.069,0.0952,0.0207,0.0191,45.4828,0.3806
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,0,0,0.1429,0.0008,3.2331,4.5576,0.0997,0.0509,0.3247,156,1,104,0.997,0.4369,168,0.6234,0.5467,183,0.593,194.0566,2.9257,420,0.0844,0.6752,0.7133,224,0.0421,202,0.4046,1,0.0047,0.0004,0.0187,0.0013,0.0236,0,0.138,0.0782,0.2695,0.0108,0.7564,0.4481,0.3476,0.0031,0.5048,0.0561,0.0188,1.9432,0.284,33.5881,0.2303,31.615,30.7762,29.7191,1.8126,0.1061,0.2565,48.2981,35.8417,?,0.0024,0.0008,34.7821,0.3885
./SAT07/crafted/spence/hard/s113-100.cnf,1,0,1,1,0.0001,0.2557,0.3057,0.5,0,0.8203,3915,0.3333,3915,1,0.0011,3980,0.0143,0.0033,4019,0.0398,4096.8889,0.1812,4576,0,0.0685,0.0878,4576,0.4788,4039,0.9596,0.2624,0.3217,0.3114,0.3148,0.314,0,0.2203,0.0581,0.0855,0.051,0,0.0236,0.3245,0,0.0265,0.496,0.3237,0.3225,0.8284,0.5236,17.8746,0.0515,17.1418,16.0966,16.0966,0.0597,0.0629,0.1502,19.8879,19.8879,0.1538,0.0258,0.0254,18.9578,0.1969
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf,1,0,0,0.1429,0.0008,3.2291,4.5555,0.0997,0.0474,0.3279,162,1,102,0.9974,0.439,181,0.6231,0.547,197,0.5931,209.46,2.9257,612,0.083,0.6749,0.7131,263,0.0421,216,0.3802,1,0.0047,0.0004,0.0187,0.0013,0.021,0,0.1376,0.0764,0.3535,0.0108,0.7568,0.4521,0.345,0.0031,0.308,0.0559,0.0187,2.2986,1.7123,33.379,0.23,31.5249,30.2983,29.2967,1.8127,0.1117,0.2561,46.7451,39.1429,?,0.0024,0.0008,33.7834,0.3883
./SAT11/crafted/mosoi/289/289-unsat-6x34.cnf,1,0.0179,0.0179,1,0.443,0,0,0.7545,0,0.8153,412,0.006,367,1,0.4431,434,0.4431,0.4431,512,0.4431,942.3571,0,3701,0.5859,0.4432,0.4433,3178,0.0179,641,0.8942,0.4435,0.0001,0.0001,0.0001,0.0001,0,0.0001,0,0,1.0979,0.006,0.006,0.0001,0.6419,0.0196,8.6829,0.0001,0.0001,8.9036,5.8433,29.5669,0,27.8304,27.0681,26.1857,0.0009,0.0817,0,34.9648,34.1756,?,0.0178,0.0178,30.6265,0
./SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.0789,0.0789,1,0.6097,0,0,0.7697,0,0.9996,0,0.0278,0,1,0.6098,0,0.6098,0.6098,0,0.6098,0,0,0,0.6149,0.6098,0.6098,0,0.0789,0,0.9999,0.6098,0.348,0.348,0.348,0.348,0,0.348,0,0,0,0.0278,0.0278,0.348,0.7941,0.0833,3.5426,0.348,0.348,3.5405,0,0,0,0,0,0,0,0,0,0,0,0.0055,0.0784,0.0784,0,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1820c171155gyes3.cnf,1,0.944,0.944,0.8,0.7832,2.8657,5.3811,0.944,0.0184,0.7524,182,0.3757,74,0.9956,0.8115,223,0.8326,0.8217,262,0.8324,400.6923,4.8362,1868,1.6249,0.8429,0.8524,601,0.012,317,0.8997,0.8821,0,0,0,0,0.222,0,0.117,0.0448,1.0981,0.0831,0.1824,0,0.2317,0.0348,40.1729,0,0,34.3049,1.4633,57.7609,0.2133,48.5296,43.9733,42.5825,5.0278,0.2295,0.2318,89.5787,75.3514,?,0.0029,0.0016,59.7457,0.2213
./SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0.966,0.966,0,0.8412,2.9436,4.1532,0.7289,1.0202,0.8909,107,0.4545,107,0.4865,0.8581,651,0.8778,0.8654,705,0.8776,1189.4,4.5603,3733,1.891,0.8871,0.8986,3733,0.0116,751,0.9575,0.9164,0,0,0,0,0.8673,0,0.0369,0.0682,1.087,0.1489,0.2823,0,0.1686,0.0769,41.8741,0,0,38.5468,0.1673,72.4355,0.0741,59.6866,58.1121,58.1121,6.041,0.1895,0.1358,95.9874,95.9874,?,0.0094,0.0079,76.7643,0.3804
./SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0303,0.0303,1,0.5015,0,0,0.7576,0,0.9469,4202,0.0103,4202,1,0.5015,4202,0.5016,0.5015,4202,0.5016,4202,0,4202,0.5919,0.5016,0.5017,4202,0.0303,4202,0.9962,0.5018,0.0044,0.0044,0.0044,0.0044,0,0.0043,0,0,0,0.0103,0.0103,0.0044,0.6811,0.0342,6.6585,0.0044,0.0044,6.8892,45.3542,33.9,0,33.9,33.9,33.9,0.0003,0,0,33.9,33.9,?,0.0302,0.0302,33.9,0
./SAT11/crafted/mosoi/289/289-sat-12x14.cnf,1,0.0205,0.0205,1,0.4581,0,0,0.7551,0,0.8434,3673,0.0069,3673,1,0.4584,3673,0.4585,0.4585,3900,0.4585,3786.5,0,3900,0.5872,0.4586,0.4586,3900,0.0205,3900,0.9537,0.4587,0.0002,0.0002,0.0002,0.0002,0,0.0002,0,0,0.03,0.0069,0.0069,0.0002,0.6509,0.0238,6.1139,0.0002,0.0002,7.7862,25.4337,34.5636,0,30.3044,30.3044,30.3044,0.0007,0.1232,0,38.8228,38.8228,?,0.0205,0.0205,38.8228,0
