@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-2 NUMERIC
@ATTRIBUTE Frac_Choice_Rules NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-4 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Binary_Rules NUMERIC
@ATTRIBUTE Frac_Learnt_Others-1 NUMERIC
@ATTRIBUTE Frac_Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Normal_Rules NUMERIC
@ATTRIBUTE Constraints/Vars NUMERIC
@ATTRIBUTE Frac_Pos_Body NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Others-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-2 NUMERIC
@ATTRIBUTE Frac_Neg_Body NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Created_Bodies NUMERIC
@ATTRIBUTE Frac_Unary_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-2 NUMERIC
@ATTRIBUTE Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Normal_Rules NUMERIC
@ATTRIBUTE Rules NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Frac_Cardinality_Rules NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-3 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC

@DATA
FolioSuite/planning/coins/coins12.lp-29-20025.sm.gz,1,0.095,0.6581,1,0.247,497,0.6163,791,26906,0.3177,0.2181,0,1,0,1,1,0,0,1,0.1271,0,1,0,1,1514,1,0,0.198,1,0,2012,0.201,0.7576,0.6992,0.8728,1.8463,0.4616,0.1818,0.2554,0.7231,0.7245,0.7273,0.0147,0.2121,500745,0.0105,0.1602,414452,0.0454,0.1923,0.1818,592718,0.1939,0.0303,561036,642787,5.3,44.9,68.0303,0.0001,25,53.68,54.7755,0.0816,0
FolioSuite/planning/coins/coins14.lp-25-15526.sm.gz,1,0.0966,0.6569,1,0.2465,1117,0.6149,1588,22690,0.317,0.2588,0,1,0,1,1,0,0,1,0.1268,0,1,0,1,2556,1,0,0.2676,1,0,3091,0.2022,0.9143,0.6989,0.8731,1.8388,0.4624,0.2219,0.2558,0.8485,0.8788,0.8507,0.0161,0.0857,431753,0.0113,0.3211,350030,0.0453,0.1364,0.1343,500800,0.1111,0,484736,555211,5.8,23.14,34.5373,0.0001,32,28.46,28.7475,0.0101,0
FolioSuite/planning/coins/coins10.lp-20-726.sm.gz,1,0.0575,0.7415,1,0.201,395,0.6092,543,5792,0.3045,0.1928,0,1,0,1,1,0,0,1,0.1326,0,1,0,1,816,1,0,0.1902,1,0,1089,0.1864,0.9062,0.6639,0.867,2.001,0.467,0.1508,0.2892,0.6512,0.6495,0.6154,0.0285,0.0938,76682,0.0218,0.2119,82100,0.0468,0.2248,0.2615,123656,0.2371,0,83847,96707,4.31,40.21,61.8615,0.0004,29,52.3,53.9175,0.1134,0
FolioSuite/planning/coins/coins10.lp-24-14145.sm.gz,1,0.0565,0.7418,1,0.2017,395,0.6111,618,7080,0.3055,0.1952,0,1,0,1,1,0,0,1,0.133,0,1,0,1,833,1,0,0.198,1,0,1030,0.1847,0.9062,0.6638,0.8666,2.0016,0.4659,0.1816,0.2891,0.6667,0.701,0.7077,0.0262,0.0938,91978,0.0205,0.1749,99764,0.0471,0.1705,0.1538,150288,0.134,0,100243,115675,3.85,49.07,75.4923,0.0004,29,61.66,63.567,0.1649,0
FolioSuite/planning/coins/coins13.lp-20-169.sm.gz,1,0.098,0.6567,1,0.2453,318,0.6122,497,15400,0.3159,0.3146,0,1,0,1,1,0,0,1,0.1264,0,1,0,1,893,1,0,0.2922,1,0,1279,0.2045,0.7879,0.6992,0.8735,1.8464,0.464,0.2826,0.2619,0.7674,0.7113,0.7385,0.0186,0.1515,345515,0.0126,0.2357,276742,0.0389,0.1318,0.1385,395822,0.1546,0.0606,389361,445741,4.93,29.14,44.8308,0.0001,26,35.52,36.6186,0.134,0
FolioSuite/planning/coins/coins11.lp-22-391.sm.gz,1,0.0971,0.6573,1,0.2456,1074,0.6134,1505,19804,0.3163,0.287,0,1,0,1,1,0,0,1,0.1266,0,1,0,1,1824,1,0,0.2419,1,0,2334,0.2034,0.9375,0.6989,0.8733,1.8425,0.4633,0.311,0.256,0.8308,0.8041,0.9385,0.0175,0.0625,380012,0.0121,0.4571,306618,0.0451,0.1,0.0462,438730,0.1031,0,427511,489529,4.63,15.18,23.3538,0.0001,30,20.63,21.268,0.0928,0
FolioSuite/planning/coins/coins11.lp-25-15366.sm.gz,1,0.0961,0.6577,1,0.2462,1209,0.6149,1750,22882,0.317,0.2034,0,1,0,1,1,0,0,1,0.1268,0,1,0,1,2049,1,0,0.2215,1,0,2372,0.2022,0.9375,0.699,0.8731,1.8438,0.4624,0.4362,0.2557,0.8321,0.8557,0.9692,0.0161,0.0625,431756,0.0113,0.4051,352698,0.0453,0.1145,0.0308,504592,0.1031,0,484736,555211,4.51,17.07,26.2615,0.0001,30,28.22,29.0928,0.0412,0
FolioSuite/planning/coins/coins07.lp-20-2290.sm.gz,1,0.0573,0.7423,1,0.2004,272,0.6092,591,4648,0.3047,0.1566,0,1,0,1,1,0,0,1,0.1326,0,1,0,1,755,1,0,0.1598,1,0,1209,0.1865,0.8438,0.6635,0.867,2.0032,0.467,0.2119,0.2992,0.6124,0.6598,0.7812,0.0284,0.1562,76684,0.0217,0.2162,82604,0.0373,0.2171,0.1406,124496,0.1959,0,83847,96707,3.81,47.11,73.6094,0.0004,27,56.32,58.0619,0.1443,0
FolioSuite/planning/coins/coins09.lp-21-9252.sm.gz,1,0.0575,0.741,1,0.2015,445,0.6097,700,4906,0.305,0.1529,0,1,0,1,1,0,0,1,0.1327,0,1,0,1,893,1,0,0.1439,1,0,1202,0.186,0.8125,0.6643,0.8669,1.9975,0.4667,0.1483,0.298,0.7154,0.7041,0.7121,0.0277,0.125,80505,0.0213,0.1939,86252,0.0378,0.1462,0.1061,129846,0.1224,0.0625,87946,101449,3.93,44.82,67.9091,0.0004,26,54.84,55.9592,0.1735,0
FolioSuite/planning/coins/coins08.lp-25-8121.sm.gz,1,0.0561,0.7428,1,0.2011,361,0.6115,733,5938,0.3059,0.1745,0,1,0,1,1,0,0,1,0.1331,0,1,0,1,1188,1,0,0.1678,1,0,1737,0.1844,0.8788,0.6635,0.8665,2.002,0.4656,0.1901,0.2989,0.8231,0.7959,0.7692,0.0256,0.0909,95804,0.0201,0.1765,104602,0.0377,0.0923,0.0923,157656,0.0918,0.0303,104342,120417,4.29,52.18,80.2769,0.0004,29,67.01,68.3776,0.1122,0
FolioSuite/planning/coins/coins07.lp-26-1722.sm.gz,1,0.0559,0.7427,1,0.2014,272,0.6118,613,6196,0.3061,0.1785,0,1,0,1,1,0,0,1,0.1332,0,1,0,1,833,1,0,0.1613,1,0,1173,0.1841,0.8438,0.6634,0.8664,2.0034,0.4654,0.158,0.2989,0.7344,0.7708,0.8281,0.0251,0.1562,99628,0.0199,0.1658,109100,0.0377,0.1562,0.125,164444,0.1354,0,108441,125159,4.31,72.5,113.2812,0.0004,27,83.92,87.4167,0.0938,0
FolioSuite/planning/coins/coins06.lp-20-2947.sm.gz,1,0.058,0.7409,1,0.2011,225,0.6092,715,3560,0.3047,0.1854,0,1,0,1,1,0,0,1,0.1326,0,1,0,1,1059,1,0,0.1832,1,0,1303,0.1865,0.7647,0.664,0.867,1.9994,0.467,0.1751,0.3071,0.6846,0.6735,0.6818,0.0284,0.2353,76682,0.0217,0.2394,81876,0.0289,0.1692,0.2121,123308,0.1939,0,83847,96707,4.59,39.18,59.3636,0.0004,26,48.13,49.1122,0.1327,0
FolioSuite/planning/coins/coins08.lp-18-108.sm.gz,1,0.058,0.7424,1,0.1996,712,0.6079,902,4132,0.304,0.234,0,1,0,1,1,0,0,1,0.1323,0,1,0,1,1266,1,0,0.2275,1,0,1432,0.1877,1,0.6636,0.8673,2.001,0.4678,0.2148,0.2992,0.7344,0.75,0.7344,0.0299,0,69036,0.0225,0.2712,73690,0.0372,0.1484,0.1406,111050,0.1354,0,75649,87223,3.98,29.04,45.375,0.0004,32,32.91,34.2812,0.1146,0
FolioSuite/planning/comm/p05.lp-25-357.sm.gz,1,0.0235,0.7877,1,0.1888,663,0.6442,809,531,0.3183,0.2477,0,1,0,1,1,0,0,1,0.0818,0,1,0,1,1262,1,0,0.2506,1,0,1762,0.2525,0.7143,0.6947,0.9154,1.7338,0.4589,0.2197,0.2838,0.7218,0.703,0.6269,0.0223,0.1714,13291,0.0143,0.2059,17140,0.0215,0.1053,0.1343,24674,0.1089,0.1143,15951,17426,4.18,13.42,20.0299,0.0029,25,18.13,18.2475,0.1881,0
FolioSuite/planning/comm/p17.lp-47-3283.sm.gz,1,0.0172,0.692,1,0.2908,474,0.5807,705,3424,0.3933,0.1677,0,1,0,1,1,0,0,1,0.0458,0,1,0,1,1238,1,0,0.1563,1,0,1513,0.3568,0.8788,0.7483,0.9537,1.3415,0.4753,0.1231,0.2365,0.7634,0.7755,0.803,0.0086,0.0303,137415,0.0065,0.1015,167929,0.0153,0.084,0.0303,224428,0.0816,0.0909,200588,210317,4.53,91.01,137.8939,0.0004,29,97.22,99.2041,0.1429,0
FolioSuite/planning/comm/p16.lp-41-197.sm.gz,1,0.0192,0.7127,1,0.2682,300,0.5922,396,2321,0.3767,0.2771,0,1,0,1,1,0,0,1,0.0522,0,1,0,1,761,1,0,0.2704,1,0,1157,0.335,0.7812,0.733,0.9472,1.4321,0.4704,0.2977,0.251,0.6094,0.5521,0.5469,0.0106,0.125,85575,0.0077,0.3265,106358,0.016,0.1484,0.1875,145098,0.1667,0.0938,119777,126460,3.45,20.93,32.7031,0.0006,25,32.46,33.8125,0.2812,0
FolioSuite/planning/comm/p15.lp-38-3780.sm.gz,1,0.0198,0.7258,1,0.2544,447,0.6015,545,1863,0.3688,0.2125,0,1,0,1,1,0,0,1,0.0573,0,1,0,1,829,1,0,0.2146,1,0,1141,0.3226,0.8788,0.7266,0.9419,1.4758,0.4695,0.2519,0.2562,0.5814,0.5979,0.5846,0.0118,0.0303,62641,0.0084,0.2558,78312,0.0173,0.1783,0.1846,107786,0.1649,0.0909,85590,90872,4.09,35.06,53.9385,0.0008,29,48.88,50.3918,0.2371,0
FolioSuite/planning/comm/p05.lp-30-2175.sm.gz,1,0.0218,0.7891,1,0.1891,895,0.6472,1114,651,0.3194,0.2409,0,1,0,1,1,0,0,1,0.0821,0,1,0,1,1510,1,0,0.2421,1,0,1813,0.251,0.9143,0.6942,0.9151,1.7432,0.457,0.3472,0.2843,0.7348,0.71,0.7612,0.0194,0.0571,15941,0.0122,0.3804,20960,0.0216,0.0909,0.0896,30194,0.09,0.0286,19066,20836,4.26,31.87,47.5672,0.0029,32,42.92,42.92,0.2,0
FolioSuite/planning/comm/p01.lp-55-20100.sm.gz,1,0.0154,0.6748,1,0.3098,1318,0.572,2116,4923,0.406,0.124,0,1,0,1,1,0,0,1,0.0408,0,1,0,1,2359,1,0,0.1122,1,0,2574,0.3733,0.9688,0.7618,0.9589,1.2718,0.4785,0.0889,0.2237,0.7368,0.7778,0.7538,0.007,0,213415,0.0054,0.2254,257692,0.0146,0.0451,0.0308,338282,0.0404,0.0312,321873,335678,4.68,53.52,82.3385,0.0003,31,61.05,61.6667,0.1818,0
FolioSuite/planning/comm/p15.lp-41-8724.sm.gz,1,0.0191,0.7259,1,0.255,292,0.6025,389,2025,0.3691,0.235,0,1,0,1,1,0,0,1,0.0573,0,1,0,1,648,1,0,0.2704,1,0,902,0.3221,0.7812,0.7264,0.9418,1.4791,0.4687,0.2783,0.2563,0.5504,0.5104,0.5469,0.011,0.125,67591,0.0078,0.254,85044,0.0173,0.1473,0.2188,117068,0.1771,0.0938,92259,97958,3.63,29.71,46.4219,0.0008,25,46.77,48.7188,0.3125,0
FolioSuite/planning/comm/p05.lp-29-2631.sm.gz,1,0.0221,0.7889,1,0.189,557,0.6467,738,627,0.3192,0.2393,0,1,0,1,1,0,0,1,0.082,0,1,0,1,914,1,0,0.2533,1,0,1202,0.2513,0.7812,0.6943,0.9151,1.7416,0.4573,0.3404,0.2842,0.5703,0.5417,0.5938,0.0199,0.125,15411,0.0126,0.3265,20196,0.0216,0.1641,0.2031,29090,0.1979,0.0938,18443,20154,3.86,22.91,35.7969,0.0029,25,34,35.4167,0.2604,0
FolioSuite/planning/comm/p05.lp-32-501.sm.gz,1,0.0213,0.7896,1,0.1891,920,0.6482,1172,699,0.3198,0.1979,0,1,0,1,1,0,0,1,0.0822,0,1,0,1,1321,1,0,0.2185,1,0,1451,0.2505,0.8438,0.694,0.915,1.7461,0.4564,0.261,0.2844,0.5496,0.6162,0.7077,0.0185,0.0938,17001,0.0115,0.3721,22488,0.0216,0.1145,0.1077,32402,0.101,0.0625,20312,22200,3.91,31.66,48.7077,0.0029,27,43.01,43.4444,0.2828,0
FolioSuite/planning/comm/p08.lp-29-178.sm.gz,1,0.0226,0.7651,1,0.2122,876,0.6278,1009,852,0.3368,0.1831,0,1,0,1,1,0,0,1,0.0722,0,1,0,1,1143,1,0,0.1816,1,0,1341,0.2787,0.9062,0.705,0.926,1.64,0.4623,0.1945,0.2753,0.5692,0.5773,0.6406,0.0176,0.0625,23928,0.0117,0.3168,30522,0.0197,0.1385,0.1406,43295,0.1649,0.0312,30128,32535,3.23,28.7,44.8438,0.0018,29,41.53,42.8144,0.2577,0
FolioSuite/planning/comm/p19.lp-53-150.sm.gz,1,0.015,0.6612,1,0.3238,330,0.5634,454,5564,0.4155,0.2731,0,1,0,1,1,0,0,1,0.0367,0,1,0,1,577,1,0,0.2588,1,0,1030,0.3872,0.7812,0.7739,0.963,1.2103,0.4823,0.2883,0.2122,0.5923,0.5417,0.625,0.0069,0.125,262575,0.0055,0.3765,310343,0.0139,0.1538,0.1406,400986,0.1771,0.0938,407348,422983,3.68,17.41,27.2031,0.0003,25,24,25,0.2812,0
FolioSuite/planning/comm/p19.lp-60-20100.sm.gz,1,0.0142,0.6606,1,0.3252,504,0.5646,694,6355,0.4158,0.1952,0,1,0,1,1,0,0,1,0.0367,0,1,0,1,879,1,0,0.1687,1,0,3163,0.3866,0.8788,0.7739,0.963,1.214,0.4813,0.1501,0.2122,0.7132,0.7629,0.8154,0.0062,0.0303,297365,0.0049,0.287,354135,0.0139,0.1008,0.0308,457595,0.0722,0.0909,460737,478437,5.96,40.73,62.6615,0.0003,29,53.47,55.1237,0.1649,0
FolioSuite/planning/comm/p07.lp-28-437.sm.gz,1,0.0229,0.7722,1,0.2049,1014,0.633,1140,747,0.3311,0.2355,0,1,0,1,1,0,0,1,0.0751,0,1,0,1,1464,1,0,0.2606,1,0,1637,0.2705,0.9394,0.7016,0.9229,1.6699,0.461,0.2453,0.2782,0.6308,0.6939,0.6923,0.0187,0.0606,20253,0.0123,0.4853,25952,0.0202,0.1538,0.1077,36990,0.1224,0,25120,27220,3.44,23.38,35.9692,0.0021,31,28.1,28.6735,0.1837,0
FolioSuite/planning/comm/p04.lp-24-293.sm.gz,1,0.0233,0.7968,1,0.1799,666,0.6511,760,447,0.3114,0.2612,0,1,0,1,1,0,0,1,0.0858,0,1,0,1,989,1,0,0.338,1,0,1118,0.2422,0.8125,0.691,0.9107,1.7707,0.4579,0.3636,0.2866,0.5,0.5625,0.5312,0.0243,0.1562,10600,0.0152,0.3168,13764,0.0224,0.1797,0.1719,19920,0.1771,0.0312,12481,13705,3.16,10.78,16.8438,0.0035,26,17.34,18.0625,0.2604,0
FolioSuite/planning/comm/p15.lp-40-4750.sm.gz,1,0.0193,0.7259,1,0.2548,447,0.6022,655,1971,0.369,0.1941,0,1,0,1,1,0,0,1,0.0573,0,1,0,1,930,1,0,0.1848,1,0,1083,0.3223,0.8788,0.7265,0.9418,1.4781,0.469,0.2284,0.2562,0.6515,0.67,0.697,0.0112,0.0303,65941,0.008,0.2426,82800,0.0173,0.1288,0.0758,113974,0.09,0.0909,90036,95596,3.82,39.2,59.3939,0.0008,29,51.88,51.88,0.24,0
FolioSuite/planning/comm/p19.lp-56-269.sm.gz,1,0.0146,0.6609,1,0.3245,504,0.5639,605,5903,0.4157,0.1718,0,1,0,1,1,0,0,1,0.0367,0,1,0,1,856,1,0,0.1751,1,0,1098,0.3869,0.8788,0.7739,0.963,1.212,0.4819,0.1847,0.2122,0.5891,0.5979,0.6154,0.0066,0.0303,277485,0.0052,0.3143,329111,0.0139,0.1163,0.0923,425247,0.134,0.0909,430229,446749,3.61,31.76,48.8615,0.0003,29,44.94,46.3299,0.268,0
FolioSuite/planning/comm/p08.lp-30-925.sm.gz,1,0.0223,0.7653,1,0.2124,278,0.6284,374,885,0.337,0.287,0,1,0,1,1,0,0,1,0.0722,0,1,0,1,686,1,0,0.2899,1,0,964,0.2784,0.7812,0.7049,0.926,1.6419,0.4619,0.3107,0.2754,0.6154,0.551,0.5469,0.0171,0.125,24752,0.0114,0.3596,31688,0.0197,0.1462,0.1875,44954,0.1633,0.0938,31147,33637,3.33,18.86,29.4688,0.0018,25,31.51,32.1531,0.2857,0
FolioSuite/planning/comm/p14.lp-38-2612.sm.gz,1,0.0199,0.7307,1,0.2494,290,0.605,389,1761,0.3651,0.2984,0,1,0,1,1,0,0,1,0.059,0,1,0,1,960,1,0,0.2857,1,0,1269,0.3172,0.7812,0.7236,0.9401,1.4973,0.4682,0.3122,0.2588,0.6406,0.5729,0.5625,0.012,0.125,57720,0.0085,0.3333,72576,0.0176,0.1797,0.1875,100298,0.2188,0.0938,78059,83037,4.4,21.09,32.9531,0.0009,25,36.69,38.2188,0.2083,0
FolioSuite/planning/comm/p13.lp-32-105.sm.gz,1,0.0215,0.7355,1,0.243,497,0.6063,622,1371,0.3604,0.1827,0,1,0,1,1,0,0,1,0.0608,0,1,0,1,819,1,0,0.2266,1,0,1057,0.3127,0.9091,0.7209,0.9382,1.5115,0.4687,0.2399,0.2613,0.6357,0.6495,0.6769,0.0142,0.0303,44585,0.01,0.4231,55480,0.0178,0.1783,0.2,76962,0.1856,0.0606,59800,63736,3.77,23.06,35.4769,0.001,30,33.73,34.7732,0.1649,0
FolioSuite/planning/comm/p00.lp-50-229.sm.gz,1,0.016,0.6752,1,0.3088,803,0.5711,1819,4443,0.4057,0.2209,0,1,0,1,1,0,0,1,0.0408,0,1,0,1,2284,1,0,0.2328,1,0,2801,0.3738,0.7273,0.7618,0.9589,1.2687,0.4793,0.1908,0.2236,0.8092,0.8061,0.7727,0.0076,0.1515,193965,0.0059,0.2276,232752,0.0145,0.0611,0.0909,305522,0.0612,0.1212,292838,305388,4.74,35.46,53.7273,0.0003,24,39.39,40.1939,0.1327,0
FolioSuite/planning/comm/p14.lp-40-11058.sm.gz,1,0.0195,0.7308,1,0.2498,290,0.6057,387,1863,0.3654,0.2269,0,1,0,1,1,0,0,1,0.0591,0,1,0,1,611,1,0,0.2642,1,0,848,0.3169,0.7812,0.7235,0.94,1.4995,0.4677,0.3122,0.2589,0.5923,0.5102,0.5469,0.0115,0.125,60760,0.0081,0.3168,76732,0.0176,0.1615,0.2188,106052,0.2041,0.0938,82113,87353,3.63,22.87,35.7344,0.0009,25,40.79,41.6224,0.2857,0
FolioSuite/planning/comm/p10.lp-30-159.sm.gz,1,0.0223,0.7522,1,0.2255,282,0.6182,375,1041,0.3471,0.2544,0,1,0,1,1,0,0,1,0.0671,0,1,0,1,487,1,0,0.2815,1,0,693,0.2937,0.7812,0.7116,0.9315,1.5837,0.4651,0.2883,0.2696,0.4729,0.4896,0.5469,0.0161,0.125,31216,0.011,0.3265,39360,0.0188,0.1783,0.1562,55314,0.1771,0.0938,40411,43381,2.85,20.71,32.3594,0.0014,25,30.36,31.625,0.3333,0
FolioSuite/planning/comm/p04.lp-29-1003.sm.gz,1,0.0216,0.7984,1,0.1799,129,0.6544,671,552,0.3127,0.2384,0,1,0,1,1,0,0,1,0.0861,0,1,0,1,950,1,0,0.2487,1,0,1371,0.2407,0.5625,0.6905,0.9103,1.78,0.4559,0.2819,0.2871,0.6124,0.5729,0.5625,0.0211,0.1875,12800,0.013,0.4638,16954,0.0225,0.1085,0.1094,24555,0.1146,0.25,15016,16495,4.37,9.66,15.0938,0.0035,18,16.15,16.8229,0.3125,0
FolioSuite/planning/comm/p16.lp-39-156.sm.gz,1,0.0196,0.7127,1,0.2677,300,0.5915,393,2197,0.3765,0.2575,0,1,0,1,1,0,0,1,0.0522,0,1,0,1,505,1,0,0.2866,1,0,711,0.3353,0.7812,0.7331,0.9472,1.4299,0.4709,0.2963,0.2509,0.4729,0.4896,0.5469,0.011,0.125,81395,0.0081,0.3478,100734,0.016,0.1783,0.1562,137414,0.1771,0.0938,114003,120360,2.85,19.14,29.9062,0.0006,25,28.79,29.9896,0.3333,0
FolioSuite/planning/comm/p09.lp-29-197.sm.gz,1,0.0227,0.7584,1,0.2189,280,0.6225,373,927,0.342,0.2554,0,1,0,1,1,0,0,1,0.0695,0,1,0,1,485,1,0,0.2832,1,0,691,0.2866,0.7812,0.7084,0.9289,1.6101,0.4639,0.2922,0.2724,0.4729,0.4896,0.5469,0.017,0.125,26995,0.0116,0.3368,34164,0.0192,0.1783,0.1562,48230,0.1771,0.0938,34491,37130,2.85,20.33,31.7656,0.0016,25,29.99,31.2396,0.3333,0
FolioSuite/planning/comm/p04.lp-23-113.sm.gz,1,0.0237,0.7964,1,0.1799,242,0.6503,419,426,0.3111,0.2554,0,1,0,1,1,0,0,1,0.0857,0,1,0,1,892,1,0,0.3255,1,0,1053,0.2426,0.4848,0.6911,0.9108,1.7683,0.4584,0.3368,0.2865,0.5846,0.5979,0.4923,0.0251,0.2727,10160,0.0158,0.3084,13126,0.0224,0.1615,0.2462,18993,0.1649,0.2424,11974,13147,4.38,8.16,12.5538,0.0035,16,15.33,15.8041,0.2371,0
FolioSuite/planning/comm/p06.lp-27-510.sm.gz,1,0.0231,0.7798,1,0.1972,758,0.6387,955,648,0.325,0.3028,0,1,0,1,1,0,0,1,0.0783,0,1,0,1,1273,1,0,0.2966,1,0,1406,0.2617,0.8485,0.6981,0.9193,1.7018,0.4597,0.3552,0.2811,0.6124,0.6495,0.6923,0.0201,0.0909,16888,0.013,0.5,21750,0.0208,0.1473,0.0923,31155,0.0825,0.0606,20610,22419,3.73,21.48,33.0462,0.0024,28,34.41,35.4742,0.268,0
FolioSuite/planning/comm/p05.lp-31-558.sm.gz,1,0.0215,0.7894,1,0.1891,879,0.6477,1030,675,0.3196,0.15,0,1,0,1,1,0,0,1,0.0821,0,1,0,1,1153,1,0,0.1483,1,0,1357,0.2508,0.8182,0.6941,0.915,1.7447,0.4567,0.1416,0.2843,0.5194,0.5361,0.6,0.0189,0.0303,16471,0.0119,0.3548,21724,0.0216,0.1473,0.1538,31298,0.1649,0.1515,19689,21518,3.79,30.1,46.3077,0.0029,27,44.98,46.3711,0.299,0
FolioSuite/planning/comm/p14.lp-35-245.sm.gz,1,0.0206,0.7306,1,0.2488,444,0.6039,562,1608,0.3647,0.1985,0,1,0,1,1,0,0,1,0.059,0,1,0,1,793,1,0,0.1938,1,0,1047,0.3178,0.8788,0.7237,0.9401,1.4935,0.4691,0.1875,0.2587,0.6591,0.63,0.6061,0.0129,0.0303,53160,0.0091,0.3267,66342,0.0175,0.1742,0.1818,91667,0.18,0.0909,71978,76563,4.05,24.89,37.7121,0.0009,29,37.63,37.63,0.19,0
FolioSuite/planning/comm/p17.lp-46-522.sm.gz,1,0.0174,0.692,1,0.2906,310,0.5804,412,3345,0.3932,0.1802,0,1,0,1,1,0,0,1,0.0458,0,1,0,1,611,1,0,0.1714,1,0,750,0.3569,0.7812,0.7483,0.9538,1.3407,0.4755,0.1633,0.2365,0.5581,0.5464,0.5781,0.0088,0.125,134485,0.0066,0.1111,164089,0.0153,0.1628,0.2031,219291,0.1753,0.0938,196361,205883,3.2,72.24,112.875,0.0004,25,86.7,89.3814,0.2784,0
FolioSuite/planning/comm/p05.lp-34-3915.sm.gz,1,0.0208,0.79,1,0.1892,462,0.649,617,747,0.3201,0.1206,0,1,0,1,1,0,0,1,0.0822,0,1,0,1,800,1,0,0.1345,1,0,1118,0.2501,0.7879,0.6939,0.9149,1.7486,0.4559,0.1477,0.2845,0.4419,0.4639,0.4923,0.0177,0.0606,18061,0.0109,0.2773,24016,0.0216,0.155,0.0923,34610,0.134,0.1515,21558,23564,3.23,32.01,49.2462,0.0029,26,45.24,46.6392,0.4021,0
