@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC

@DATA
qcp-10-67-3_ext.xml.minion.gz,1,112,0.022642
qcp-10-67-4_ext.xml.minion.gz,1,112,0.022642
qcp-10-67-5_ext.xml.minion.gz,1,112,0.022642
qcp-10-67-6_ext.xml.minion.gz,1,112,0.022597
qcp-10-67-7_ext.xml.minion.gz,1,112,0.022642
qcp-10-67-8_ext.xml.minion.gz,1,112,0.022597
qcp-10-67-9_ext.xml.minion.gz,1,112,0.022509
qcp-15-120-0_ext.xml.minion.gz,1,82,0.026673
qcp-15-120-1_ext.xml.minion.gz,1,82,0.026673
qcp-15-120-2_ext.xml.minion.gz,1,82,0.026607
qcp-15-120-3_ext.xml.minion.gz,1,82,0.026607
qcp-15-120-4_ext.xml.minion.gz,1,82,0.026673
qcp-15-120-5_ext.xml.minion.gz,1,82,0.026673
qcp-15-120-6_ext.xml.minion.gz,1,82,0.026673
qcp-15-120-7_ext.xml.minion.gz,1,82,0.026607
qcp-15-120-8_ext.xml.minion.gz,1,82,0.026673
qcp-15-120-9_ext.xml.minion.gz,1,82,0.026673
qcp-20-187-0_ext.xml.minion.gz,1,63,0.02416
qcp-20-187-1_ext.xml.minion.gz,1,63,0.024157
qcp-20-187-2_ext.xml.minion.gz,1,63,0.024156
qcp-20-187-3_ext.xml.minion.gz,1,63,0.02416
qcp-20-187-4_ext.xml.minion.gz,1,63,0.024156
qcp-20-187-5_ext.xml.minion.gz,1,63,0.02416
qcp-20-187-6_ext.xml.minion.gz,1,63,0.024161
qcp-20-187-7_ext.xml.minion.gz,1,63,0.024159
qcp-20-187-8_ext.xml.minion.gz,1,63,0.02416
qcp-20-187-9_ext.xml.minion.gz,1,63,0.024158
qcp-25-264-0_ext.xml.minion.gz,1,57,0.021289
qcp-25-264-1_ext.xml.minion.gz,1,57,0.021287
qcp-25-264-2_ext.xml.minion.gz,1,57,0.021289
qcp-25-264-3_ext.xml.minion.gz,1,57,0.021288
qcp-25-264-4_ext.xml.minion.gz,1,57,0.021287
qcp-25-264-5_ext.xml.minion.gz,1,57,0.021288
qcp-25-264-6_ext.xml.minion.gz,1,57,0.021289
qcp-25-264-7_ext.xml.minion.gz,1,57,0.021287
qcp-25-264-8_ext.xml.minion.gz,1,57,0.021286
qcp-25-264-9_ext.xml.minion.gz,1,57,0.021288
queens-100.xml.minion.conv.minion,1,989,0.001953
queens-10.xml.minion.conv.minion,1,910,0.048929
queens-120.xml.minion.conv.minion,1,987,0.001491
queens-12.xml.minion.conv.minion,1,908,0.038958
queens-150.xml.minion.conv.minion,1,994,0.001071
queens-15.xml.minion.conv.minion,1,934,0.029143
queens-20.xml.minion.conv.minion,1,953,0.019766
queens-30.xml.minion.conv.minion,1,968,0.011223
queens-4.xml.minion.conv.minion,1,746,0.121031
queens-50.xml.minion.conv.minion,1,985,0.005391
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,324,0.045255
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,263,0.045255
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,184,0.045255
queens-80.xml.minion.conv.minion,1,996,0.002713
queens-8.xml.minion.conv.minion,1,877,0.063709
qwh-10-57-0_ext.xml.minion.gz,1,112,0.033445
qwh-10-57-1_ext.xml.minion.gz,1,112,0.033445
qwh-10-57-2_ext.xml.minion.gz,1,112,0.033415
qwh-10-57-3_ext.xml.minion.gz,1,112,0.033385
qwh-10-57-4_ext.xml.minion.gz,1,108,0.033445
qwh-10-57-5_ext.xml.minion.gz,1,112,0.033445
qwh-10-57-6_ext.xml.minion.gz,1,112,0.033355
qwh-10-57-7_ext.xml.minion.gz,1,112,0.033415
qwh-10-57-8_ext.xml.minion.gz,1,112,0.033475
qwh-10-57-9_ext.xml.minion.gz,1,112,0.033445
qwh-15-106-0_ext.xml.minion.gz,1,82,0.030816
qwh-15-106-1_ext.xml.minion.gz,1,82,0.030816
qwh-15-106-2_ext.xml.minion.gz,1,82,0.030816
qwh-15-106-3_ext.xml.minion.gz,1,82,0.030816
qwh-15-106-4_ext.xml.minion.gz,1,82,0.030816
qwh-15-106-5_ext.xml.minion.gz,1,82,0.030816
qwh-15-106-6_ext.xml.minion.gz,1,82,0.030819
qwh-15-106-7_ext.xml.minion.gz,1,82,0.030819
qwh-15-106-8_ext.xml.minion.gz,1,82,0.030819
qwh-15-106-9_ext.xml.minion.gz,1,82,0.030819
qwh-20-166-0_ext.xml.minion.gz,1,63,0.026431
qwh-20-166-1_ext.xml.minion.gz,1,63,0.026432
qwh-20-166-2_ext.xml.minion.gz,1,63,0.026431
qwh-20-166-3_ext.xml.minion.gz,1,63,0.026432
qwh-20-166-4_ext.xml.minion.gz,1,63,0.026431
qwh-20-166-5_ext.xml.minion.gz,1,63,0.026432
qwh-20-166-6_ext.xml.minion.gz,1,63,0.026434
qwh-20-166-7_ext.xml.minion.gz,1,63,0.026432
qwh-20-166-8_ext.xml.minion.gz,1,63,0.026433
qwh-20-166-9_ext.xml.minion.gz,1,63,0.02643
qwh-25-235-0_ext.xml.minion.gz,1,57,0.022669
qwh-25-235-1_ext.xml.minion.gz,1,57,0.02267
qwh-25-235-2_ext.xml.minion.gz,1,57,0.02267
qwh-25-235-3_ext.xml.minion.gz,1,57,0.022671
qwh-25-235-4_ext.xml.minion.gz,1,57,0.022671
qwh-25-235-5_ext.xml.minion.gz,1,57,0.02267
qwh-25-235-6_ext.xml.minion.gz,1,57,0.02267
qwh-25-235-7_ext.xml.minion.gz,1,57,0.02267
qwh-25-235-8_ext.xml.minion.gz,1,57,0.02267
qwh-25-235-9_ext.xml.minion.gz,1,57,0.022669
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,628,0.082701
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,720,0.086381
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,776,0.076948
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,678,0.084736
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,770,0.08421
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,678,0.096609
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,719,0.071871
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,650,0.061423
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,586,0.089691
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,635,0.093386
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,719,0.104704
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,627,0.092055
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,649,0.079784
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,647,0.08421
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,662,0.079536
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,631,0.103256
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,678,0.092989
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,698,0.073904
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,687,0.085519
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,597,0.094255
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,654,0.067987
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,608,0.078284
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,640,0.106017
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,660,0.071457
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,654,0.086381
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,686,0.082701
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,678,0.086381
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,791,0.076948
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,676,0.084736
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,697,0.08421
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,755,0.071871
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,655,0.061423
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,584,0.089691
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,594,0.093386
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,731,0.104704
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,618,0.092055
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,661,0.079784
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,629,0.08421
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,706,0.079536
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,646,0.103256
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,729,0.073904
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,673,0.085519
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,559,0.094255
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,645,0.067987
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,581,0.078284
rand-23-23-253-131-46021_ext.xml.minion.gz,1,291,0
rand-23-23-253-131-47021_ext.xml.minion.gz,1,288,0
rand-23-23-253-131-48021_ext.xml.minion.gz,1,292,0
rand-23-23-253-131-49021_ext.xml.minion.gz,1,292,0
rand-23-23-253-131-50021_ext.xml.minion.gz,1,284,0
rand-23-23-253-131-51021_ext.xml.minion.gz,1,291,0
rand-23-23-253-131-52021_ext.xml.minion.gz,1,286,0
rand-23-23-253-131-53021_ext.xml.minion.gz,1,283,0
rand-23-23-253-131-54021_ext.xml.minion.gz,1,291,0
rand-23-23-253-131-55021_ext.xml.minion.gz,1,291,0
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,321,0.078899
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,317,0.074204
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,311,0.078102
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,364,0.070312
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,319,0.084076
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,352,0.068966
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,314,0.075457
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,325,0.082576
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,302,0.082953
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,313,0.093575
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,331,0.068966
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,301,0.066427
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,335,0.072068
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,346,0.061543
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,340,0.076893
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,311,0.075457
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,330,0.081624
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,346,0.082765
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,326,0.070312
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,334,0.087178
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,315,0.072068
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,328,0.088424
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,306,0.07587
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,345,0.069417
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,330,0.079883
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,296,0.078302
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,316,0.068053
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,320,0.087357
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,321,0.086819
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,314,0.081815
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,304,0.094901
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,342,0.082765
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,304,0.08124
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,321,0.079096
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,300,0.090347
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,317,0.081432
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,310,0.067593
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,319,0.068283
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,337,0.087178
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,431,0.061492
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,446,0.073314
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,451,0.077661
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,439,0.069821
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,435,0.080039
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,431,0.068465
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,429,0.069147
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,478,0.068237
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,444,0.063492
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,442,0.073314
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,457,0.068237
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,448,0.074791
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,476,0.073527
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,423,0.061237
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,429,0.066144
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,438,0.078462
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,449,0.074372
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,462,0.089617
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,441,0.061237
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,433,0.091001
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,435,0.064226
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,461,0.074791
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,448,0.067082
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,437,0.053327
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,453,0.070267
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,446,0.074372
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,439,0.073314
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,456,0.073314
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,455,0.084963
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,430,0.069372
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,471,0.081968
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,473,0.073314
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,442,0.084963
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,447,0.065907
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,452,0.074372
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,447,0.06567
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,445,0.069147
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,458,0.061492
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,477,0.061237
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,429,0.081009
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,921,0.044088
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,918,0.046165
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,921,0.048798
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,920,0.044791
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,918,0.039607
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,921,0.049434
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,935,0.037165
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,922,0.040774
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,922,0.058417
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,921,0.044791
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,921,0.049434
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,927,0.042647
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,925,0.03881
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,930,0.051599
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,918,0.042647
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,932,0.05099
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,919,0.053092
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,919,0.048153
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,922,0.0475
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,924,0.048153
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,922,0.037165
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,923,0.044088
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,928,0.035444
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,916,0.044791
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,927,0.040389
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,920,0.044791
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,927,0.041533
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,920,0.042279
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,918,0.043732
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,926,0.046165
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,930,0.041155
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,923,0.049749
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,918,0.044441
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,924,0.046165
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,926,0.048477
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,919,0.0475
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,918,0.04717
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,920,0.050062
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,920,0.045826
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,922,0.049434
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,659,0.078222
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,630,0.077419
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,636,0.082073
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,657,0.067268
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,642,0.087455
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,634,0.068966
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,662,0.063934
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,661,0.075529
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,651,0.074572
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,657,0.089757
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,677,0.071807
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,642,0.073527
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,740,0.066509
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,723,0.059306
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,648,0.067129
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,677,0.074151
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,693,0.07746
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,665,0.091336
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,688,0.068465
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,640,0.082196
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,565,0.067961
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,632,0.077822
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,648,0.084447
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,664,0.059569
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,604,0.082689
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,696,0.078222
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,650,0.077419
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,682,0.082073
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,646,0.067268
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,674,0.087455
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,683,0.063934
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,638,0.075529
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,681,0.074572
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,661,0.089757
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,690,0.071807
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,651,0.073527
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,692,0.066509
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,714,0.059306
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,608,0.067129
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,662,0.074151
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,683,0.091336
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,635,0.068465
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,671,0.082196
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,584,0.067961
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,665,0.077822
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,567,0.056181
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,585,0.064469
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,556,0.061745
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,564,0.056734
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,581,0.063738
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,567,0.060725
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,568,0.061492
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,572,0.053327
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,588,0.059424
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,581,0.063738
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,575,0.066144
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,570,0.071589
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,581,0.069597
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,565,0.055057
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,569,0.059687
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,566,0.067777
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,566,0.075829
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,556,0.071589
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,562,0.053619
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,576,0.073101
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,569,0.068465
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,554,0.059948
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,557,0.055621
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,573,0.049054
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,561,0.064226
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,557,0.072672
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,565,0.062998
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,555,0.057282
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,565,0.065907
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,583,0.062998
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,569,0.061745
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,558,0.057554
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,563,0.059687
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,570,0.068465
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,559,0.064226
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,573,0.060208
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,562,0.062998
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,569,0.054199
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,590,0.055621
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,563,0.063246
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,702,0.052959
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,687,0.062437
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,707,0.055551
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,712,0.048332
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,698,0.050544
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,707,0.053254
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,693,0.053254
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,714,0.052067
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,691,0.065848
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,702,0.054127
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,697,0.055269
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,693,0.060143
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,698,0.061173
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,699,0.058564
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,701,0.058296
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,689,0.062936
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,700,0.063676
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,695,0.062936
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,693,0.049922
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,707,0.059359
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,695,0.055269
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,695,0.058564
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,688,0.046687
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,698,0.045329
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,710,0.056389
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,717,0.063676
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,692,0.053837
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,702,0.042848
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,709,0.05883
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,697,0.053837
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,704,0.051766
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,707,0.051463
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,689,0.059095
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,683,0.059883
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,696,0.058027
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,708,0.055269
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,708,0.051463
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,702,0.063431
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,700,0.048007
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,701,0.05883
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,833,0.047942
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,838,0.054069
