@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC

@DATA
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0.932,0.932,0.8333,0.7687,2.8704,4.8583,0.932,0.024,0.8194,151,0.3261,151,0.9936,0.7848,151,0.8049,0.7942,2511,0.8049,1331,4.3132,2511,1.4728,0.8154,0.8242,2511,0.0149,2511,0.9193,0.857,0,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0,0,0,0,0.7809,1.365,0.2633,0.7972,0.2153,635,0.2,635,0.3739,0.0004,2029,0.0139,0.0032,2695,0.0395,2439.6667,1.802,3447,0.1374,0.0347,0.1666,3447,0.1398,3230,0.5099,0.3273,0.1042,0.0863
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0,0.5344,0.2,0.0003,3.9728,5.9868,0.1004,0.3454,0.3881,437,0.9824,369,0.775,0.1487,444,0.6006,0.3465,528,0.5754,612.0769,4.9018,1359,0.518,0.7948,0.9911,835,0.0149,635,0.5309,0.9994,0,0
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf,1,0.935,0.935,0.7778,0.7628,2.7927,4.874,0.935,0.0236,0.746,261,0.3585,261,0.9939,0.7895,374,0.8091,0.799,438,0.8092,1044.8571,4.4041,2363,1.4697,0.8196,0.8294,2363,0.015,2102,0.9192,0.8674,0,0
./SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.8678,0.8678,1,0.7821,0,0,0.8678,0,0.9026,0,0.0667,0,1,0.7821,0,0.7821,0.7821,0,0.7821,0,0,0,1.1841,0.7821,0.7821,0,0.2479,0,0.9352,0.7821,0.2725,0.2725
./SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0.9235,0.9235,1,0.8576,0,0,0.9235,0,0.9133,4833,0.037,4833,1,0.8576,4833,0.8576,0.8576,4902,0.8576,4867.5,0,4902,1.663,0.8576,0.8576,4902,0.1421,4902,0.9309,0.8576,0.2043,0.2042
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0,0.0006,0,0.0001,0.8816,1.0701,0.1911,0.6637,0.5613,3862,0.0263,3862,0.3715,0.0024,3862,0.0192,0.0098,3883,0.0235,3972.4286,2.6091,4305,0.0431,0.0333,0.0508,4305,0.0641,4097,0.7223,0.0936,0.0064,0.0056
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.9534,0.9534,0.8947,0.1451,2.625,5.4664,0.9534,0.0132,0.8431,55,0.2912,40,0.9971,0.6877,92,0.8978,0.85,109,0.8477,101.4286,4.8788,149,1.8777,0.9326,0.9508,141,0.0088,116,0.8934,0.999,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0.9787,0.9787,0.9259,0.3765,2.9191,5.5129,0.9787,0.0062,0.8938,4,0.4825,4,0.9991,0.7108,21,0.9204,0.863,64,0.8765,208.625,5.4133,846,2.3189,0.9513,0.9631,846,0.0048,612,0.9431,0.9949,0,0
./SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0.899,0.899,0.6,0.659,3.1317,4.5053,0.899,0.0471,0.595,488,0.4082,488,0.9848,0.7006,853,0.7424,0.7183,1473,0.7422,1632.5,3.9503,3848,1.0872,0.7646,0.7845,3848,0.0271,2274,0.8453,0.8382,0,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,0.0098,0.927,1,0.6365,3.5623,5.2412,0.073,0,0.6712,4413,0.8657,4413,1,0.6677,4413,0.7013,0.6805,4585,0.7211,4499,4.9453,4585,1.1667,0.7394,0.7896,4585,0.0074,4585,0.8191,0.9829,0,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.9474,0.9474,0.8824,0.7176,2.6752,5.1504,0.9474,0.0159,0.8349,66,0.2954,30,0.9963,0.7782,134,0.831,0.8037,141,0.828,137,4.5816,207,1.7418,0.8535,0.8704,195,0.0104,158,0.9416,0.917,0,0
./SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,0,0,0,0.0412,1.7102,2.0951,0.0108,0.8024,0.5359,1439,0.0938,1439,0.2485,0.0468,1652,0.1324,0.0793,1664,0.1178,1780,3.1342,2182,0.0155,0.1574,0.1733,2182,0.0024,1863,0.6233,0.1742,0.4938,0.4927
./SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.0062,0.0062,1,0.0043,0,0,0.7515,0,0.5788,515,0.0021,515,1,0.2999,549,0.3405,0.3114,929,0.3396,1410,0,3624,0.5803,0.3734,0.3974,3624,0.0062,3387,0.6277,0.4573,0,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,0,0,1,0,0,4.1179,0.5,0,0.3409,1,0,1,1,0,3,0,0,5,0,4.8462,4.1179,14,0,0,0,8,0.0484,5,0.3462,0,0.2358,0.1468
./SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,0,0.1266,0,0,0,0.6518,0.3339,0.8484,0.9798,2492,0,2017,0.3892,0,2561,0,0,2743,0,2717.7,1.4492,3373,0.0858,0,0,3373,0.2658,2822,0.9978,0,0.3644,0.3121
./SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,0,1,0.3333,0.0001,0.2415,0.2415,0.5,0.5773,0.799,3843,0.3333,3843,0.5021,0.0012,3883,0.0121,0.0033,3925,0.031,4020.6667,1.6358,4501,0,0.0314,0.0654,4501,0.4842,4111,0.9613,0.2138,0.3231,0.3147
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0.926,0.926,0.8333,0.7463,2.8324,4.5026,0.926,0.0276,0.8242,204,0.3366,204,0.9924,0.7713,365,0.7908,0.7805,525,0.7912,1049.7778,3.9957,3279,1.3894,0.8022,0.812,3279,0.0168,1871,0.9343,0.8439,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,0.9824,0.9824,0.9259,0.8031,3.3761,5.4229,0.9824,0.0058,0.9206,46,0.6008,10,0.9993,0.8699,50,0.9152,0.896,324,0.9118,300.9,4.9009,828,2.2384,0.9322,0.9495,828,0.0063,483,0.9807,0.9756,0,0
./SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,0,1,0.3333,0,0.2137,0.2137,0.5376,0.5774,0.7838,3551,0.3333,3549,0.5,0.0009,3690,0.0098,0.0027,3831,0.0271,3858.2,1.6637,4541,0,0.0171,0.0642,4541,0.4866,3899,0.9624,0.2129,0.3238,0.3162
./SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,0.9658,0.968,1,0.028,3.1617,3.6096,0.9647,0,0.0843,3,0.8947,2,1,0.7566,9,0.8629,0.8182,20,0.8441,199.5263,3.6096,700,0.5154,0.8931,0.9129,556,0.064,440,0.3438,0.9573,0.0031,0.0024
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-log.shuffled-as.sat03-137.cnf,1,0,0,0,0.0004,1.4595,1.252,0.0107,0.807,0.6165,2266,0.1597,2266,0.2468,0.0017,2601,0.1475,0.0264,2818,0.1226,2751.25,2.4308,3234,0.0172,0.1617,0.276,3234,0.0029,2968,0.7248,0.2768,0.4945,0.4941
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.9252,0.9252,0.8182,0.7454,2.7815,4.4471,0.9252,0.0278,0.8202,317,0.2911,177,0.9923,0.7698,340,0.7899,0.7788,439,0.79,771,3.9124,1730,1.3906,0.8021,0.8103,1694,0.0168,1366,0.9206,0.839,0,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0,0,1,0,0,3.0433,0.5,0,0.344,4003,0,4003,1,0,4014,0,0,4023,0,4057.7143,3.0433,4197,0,0,0,4197,0.1137,4126,0.4786,0,0.0101,0.002
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.9843,0.9843,0.9444,0.2064,3.3562,6.2505,0.9843,0.0041,0.9236,6,0.5227,2,0.9995,0.9641,7,0.9938,0.9797,12,0.9809,13.9091,6.0492,55,2.677,0.9991,1,22,0.0036,18,0.9629,1,0.0087,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.9258,0.9258,0.8,0.7434,2.8374,4.5612,0.9258,0.0276,0.8223,244,0.3039,228,0.9924,0.7702,257,0.7903,0.7805,298,0.7908,475.0476,4.0211,3383,1.3926,0.8024,0.812,538,0.0168,428,0.9343,0.8357,0,0
./SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.8844,0.8844,1,0.8147,0,0,0.8844,0,0.8884,4832,0.0526,4832,1,0.8147,4832,0.8147,0.8147,4840,0.8147,4845.75,0,4879,1.2845,0.8147,0.8148,4879,0.1965,4879,0.9121,0.8148,0.2417,0.2417
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0.897,0.897,0,0.8749,0,0,0.6632,1.0418,0.9142,4715,0,4715,0.4639,0.88,4715,0.8847,0.8846,4838,0.8845,4803.6667,2.1916,4858,1.4088,0.8888,0.889,4858,0.0997,4858,0.9396,0.8891,0.1608,0.1561
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,0.9322,0.9322,0.8,0.769,2.8278,4.8069,0.9322,0.024,0.8191,245,0.3089,146,0.9937,0.7858,256,0.8043,0.7945,438,0.8049,718.5455,4.2763,2540,1.4782,0.815,0.8248,1229,0.0149,1205,0.937,0.8545,0,0
./SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.0053,0.8925,0,0.0004,3.4575,3.0136,0.4777,0.6025,0.1082,2138,1,2138,0.483,0.0775,3590,0.3799,0.1848,3723,0.3887,3463.6667,2.4615,3847,0.1208,0.5581,0.712,3847,0.2406,3810,0.3542,1,0.1071,0.0267
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0.0027,0.92,1,0.646,3.3377,5.1182,0.08,0,0.6992,2948,0.8406,2948,1,0.6562,2948,0.693,0.6662,3146,0.7115,3128.6667,4.8279,3292,1.1401,0.7278,0.7799,3292,0.008,3292,0.8216,0.9824,0,0
./SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,0.0047,0.0047,1,0.0862,0,0,0.7512,0,0.5435,533,0.0016,533,1,0.1481,627,0.2176,0.1834,956,0.2623,1928,0,3936,0.5796,0.2985,0.4156,3936,0.0047,3588,0.5843,0.984,0,0
./SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,0.0064,0.0064,1,0.0044,0,0,0.7516,0,0.6037,511,0.0022,477,1,0.3048,522,0.3447,0.3164,631,0.3425,1156.0909,0,3799,0.5804,0.376,0.3976,3550,0.0064,786,0.6464,0.4593,0,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0,0,0,0,0.6363,1.2473,0.266,0.8022,0.211,421,0.2,421,0.3723,0.0006,1808,0.0126,0.0033,2485,0.0371,2331.4444,1.9071,3557,0.1328,0.0276,0.1608,3557,0.1423,3205,0.5008,0.3028,0.1002,0.0839
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0.9747,0.9747,0.8947,0.8526,3.2238,4.9766,0.9747,0.009,0.8775,270,0.6157,84,0.9987,0.8745,438,0.8996,0.8884,547,0.899,460,4.2932,610,2.0143,0.911,0.9221,584,0.011,572,0.9546,0.9696,0,0
./SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.8478,0.8478,1,0.7592,0,0,0.8478,0,0.9008,0,0.0769,0,1,0.7592,0,0.7592,0.7592,0,0.7592,0,0,0,1.0754,0.7592,0.7592,0,0.2826,0,0.9324,0.7592,0.2892,0.2891
./SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0,1,0,0,0,0.5,0,0.9954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0.9983,0,0.4988,0.4988
./SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0,0.1351,0,0,0,0.6639,0.3074,0.8726,0.9868,1898,0,1862,0.3851,0,2135,0,0,2292,0,2462.0714,1.2311,4183,0.0885,0,0,2928,0.2669,2569,0.9978,0,0.3625,0.3132
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.9533,0.9533,0.8889,0.1461,2.5929,5.4357,0.9533,0.0132,0.8404,36,0.2837,36,0.9971,0.6638,53,0.8993,0.8498,212,0.847,179.6667,4.8657,429,1.8814,0.9356,0.9516,429,0.0088,239,0.9042,0.9993,0,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.9549,0.9549,0.8462,0.6052,2.6368,5.5511,0.9549,0.013,0.7866,64,0.2912,58,0.9972,0.7334,117,0.8575,0.8042,162,0.8378,146.0833,5.0203,229,1.8737,0.8878,0.9094,201,0.0088,198,0.8878,0.9287,0,0
./SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0,0,0,0.0819,1.899,2.1089,0.0094,0.8074,0.5393,1733,0.1409,1733,0.2441,0.0857,2049,0.1137,0.1008,2186,0.1415,2184.75,2.8674,2621,0.0158,0.1673,0.2424,2621,0.0025,2502,0.6874,0.2455,0.4941,0.4925
./SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0.0968,0.0968,1,0.5946,0,0,0.7742,0,0.9999,0,0.0345,0,1,0.5946,0,0.5946,0.5946,0,0.5946,0,0,0,0.6232,0.5946,0.5947,0,0.0968,0,1,0.5947,0.3547,0.3547
./SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.9647,0.9647,1,0.9062,0,0,0.9647,0,0.9549,0,0.0213,0,1,0.9062,0,0.9062,0.9062,0,0.9062,0,0,0,2.575,0.9063,0.9063,0,0.0839,0,0.9664,0.9064,0.1491,0.1489
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0,0,0,0,0.7654,1.292,0.2701,0.7974,0.2063,479,0.2,479,0.3755,0.0005,1570,0.0189,0.006,2502,0.04,2175.4444,1.929,3145,0.1386,0.0308,0.1629,3145,0.1413,2769,0.5122,0.2967,0.0978,0.0844
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0,0.6819,0.3333,0.0054,3.8062,4.7165,0.0636,0.3511,0.3468,4174,0.9545,4174,0.8222,0.2054,4196,0.8107,0.4881,4231,0.6768,4241.5,3.1663,4327,0.4064,0.9032,0.9386,4327,0.0404,4300,0.5877,0.9902,0.011,0.0015
./SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.0761,0.1709,0,0,0.7893,1.2845,0.5094,0.3717,0.2221,800,0.6364,606,0.484,0,813,0,0,981,0.0895,1236.3,1.2052,2301,0.1556,0.0014,0.2613,2301,0.1395,1690,0.6262,0.9268,0.1389,0.0137
./SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.8462,0.8462,1,0.7086,0,0,0.8462,0,0.8026,4886,0.0435,4886,1,0.7086,4896,0.7088,0.7087,4897,0.7088,4900,0,4921,1.0197,0.7088,0.7088,4921,0.1538,4921,0.8411,0.7089,0.0415,0.0414
./SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,0.6675,0.6699,0,0.0604,1.3458,1.2828,0.5831,1.1112,0.7836,4186,0.4286,4186,0.4024,0.4484,4278,0.5828,0.5314,4298,0.5725,4312.875,1.6896,4433,0.5727,0.627,0.6983,4433,0.4434,4425,0.9528,0.7752,0.2757,0.2542
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,0.008,0.008,1,0.2802,0,0,0.752,0,0.6304,477,0.0027,422,1,0.3197,492,0.3544,0.336,608,0.3481,1099.25,0,3755,0.5812,0.3609,0.3663,3255,0.008,1300,0.7139,0.4917,0,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,0,0.6785,0.3333,0.0016,3.8317,4.6596,0.0646,0.3529,0.3487,3790,0.954,3790,0.8204,0.2068,4115,0.8077,0.4881,4214,0.6752,4115.6667,3.1969,4236,0.4074,0.9033,0.9387,4236,0.0405,4215,0.5548,0.9902,0.011,0.0016
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.9495,0.9495,0,0.9309,0,0,0.709,1.0234,0.9484,4886,0,4886,0.4825,0.9337,4886,0.9351,0.9339,4886,0.9351,4886,2.5176,4886,2.1263,0.9363,0.9364,4886,0.05,4886,0.9603,0.9365,0.1057,0.1039
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.9399,0.9399,0.7778,0.7749,2.7829,5.0656,0.9399,0.0207,0.7653,224,0.337,121,0.9949,0.8013,250,0.8195,0.8098,296,0.8199,470.0714,4.5253,1652,1.5532,0.8303,0.8385,1064,0.0133,313,0.9017,0.8802,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.9856,0.9856,0.931,0.4801,3.3315,5.652,0.9856,0.0049,0.932,12,0.6644,7,0.9995,0.8228,34,0.9263,0.8857,195,0.9044,138.5556,5.5624,270,2.3114,0.9491,0.9627,259,0.0058,218,0.9722,0.9977,0,0
./SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0,1,0.3333,0,0,0,0.4889,0.5774,0.591,4208,0,4208,0.5,0,4383,0,0,4442,0,4427.6,1.2351,4633,0,0,0,4633,0.25,4472,0.8498,0,0.042,0.042
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0.9765,0.9765,0.913,0.8246,3.2677,5.1733,0.9765,0.0079,0.9091,82,0.5352,82,0.9989,0.8773,102,0.9032,0.8908,361,0.9012,918,4.9783,3538,2.0942,0.9145,0.9223,3538,0.0081,507,0.9555,0.9395,0,0
./SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,0,1,0.3333,0.0001,0.2327,0.2327,0.4759,0.5773,0.7928,3844,0.3333,3836,0.496,0.0014,3846,0.011,0.0031,4032,0.0298,4035.3,1.5744,4577,0,0.0175,0.063,4577,0.4849,4082,0.9609,0.2137,0.3233,0.316
./SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.1089,0.7836,0,0.1024,2.7128,2.8763,0.6159,0.4888,0.0796,26,0.8919,20,0.403,0.4309,102,0.8973,0.5789,147,0.7502,126.3704,2.903,183,0.9943,0.9472,0.952,175,0.0874,163,0.2582,0.9765,0.0828,0.0215
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0,0.9041,1,0.6226,2.9848,4.8188,0.0959,0,0.704,433,0.8031,385,1,0.6303,510,0.6473,0.6353,524,0.6807,690.4167,4.3815,1597,1.039,0.6916,0.7582,1411,0.0104,768,0.8152,0.9764,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0.9808,0.9808,0.9286,0.4731,3.237,5.9715,0.9808,0.0056,0.8525,5,0.5608,3,0.9993,0.7563,5,0.928,0.8857,17,0.8953,112.2727,5.8049,954,2.3907,0.9527,0.9645,134,0.0051,41,0.9513,0.999,0,0
./SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0361,0.0361,1,0.5238,0,0,0.759,0,0.9768,4125,0.0123,4125,1,0.5238,4125,0.5238,0.5238,4125,0.5238,4125,0,4125,0.5946,0.5238,0.5238,4125,0.0361,4125,0.9983,0.5238,0.0126,0.0126
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,0.9349,0.9349,0.7143,0.7675,2.9591,5.1041,0.9349,0.0237,0.7492,196,0.4393,196,0.9939,0.7865,196,0.8081,0.7975,3250,0.8101,2244.3333,4.5789,3287,1.4622,0.8212,0.8344,3287,0.015,3287,0.8756,0.8837,0,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0.0035,0.9087,1,0.601,3.3596,4.7775,0.0913,0,0.6897,4669,0.8021,4669,1,0.6164,4669,0.662,0.6319,4699,0.6849,4709.6667,4.5601,4761,1.033,0.7086,0.7768,4761,0.0106,4761,0.8062,0.9759,0,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.9335,0.9335,0.8462,0.7689,2.8428,4.826,0.9335,0.0237,0.8207,146,0.3136,146,0.9938,0.788,317,0.8066,0.7964,330,0.8069,911.2857,4.2751,3091,1.4759,0.8164,0.8256,3091,0.0149,1795,0.9492,0.8499,0,0
./SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.277,0.416,0,0,3.1886,3.6592,0.3203,0.9199,0.4274,2818,1,2818,0.39,0.5199,3295,0.8036,0.7126,3675,0.7773,3511.5,3.2016,4258,0.4761,0.9091,0.9181,4258,0.0582,4258,0.6883,1,0.4231,0.0231
./SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.6948,0.9169,0,0.0153,2.011,2.8557,0.8734,0.3974,0.3611,319,0.9375,295,0.7883,0.4601,353,0.9747,0.9343,433,0.8496,462.3333,2.5919,918,0.599,0.9771,0.9774,633,0.0384,554,0.8369,0.9776,0.0003,0
./SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.15,0.75,0,0,0.6317,1.1432,0.4719,0.7103,0.479,3636,0.1667,3636,0.4601,0.1504,3711,0.2846,0.1766,3857,0.345,3868.5714,2.2014,4087,0.2891,0.6311,0.6311,4087,0.1531,4063,0.8471,0.6311,0.0216,0
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.2516,0.5653,0,0.0001,2.1433,2.0124,0.6077,0.6464,0.101,1979,1,1559,0.5628,0.0362,1991,0.2199,0.0884,2468,0.2901,2438.6364,1.5921,3011,1.1012,0.4237,0.6756,2936,0.1758,2920,0.4645,1,0.3092,0.1196
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,0.0038,0.0038,1,0.0026,0,0,0.751,0,0.4936,3794,0.0013,3794,1,0.3387,3794,0.6979,0.5804,3794,0.6443,3794,0,3794,0.5792,0.8139,0.8647,3794,0.0038,3794,0.5592,0.9003,0.2671,0.0955
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.0168,0.0702,0,0,0.6672,0.9546,0.2734,0.9745,0.1245,380,0.8095,257,0.2664,0.0002,594,0.0042,0.0014,839,0.0454,912.1892,0.3763,2513,0.0859,0.0333,0.14,1574,0.286,1165,0.2957,0.888,0.3375,0.1883
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0,0,0,0,0.6221,1.1936,0.2632,0.8453,0.2071,410,0.2,410,0.3671,0.0003,1631,0.0114,0.0013,2473,0.0311,2084.6667,1.8637,3354,0.1346,0.0263,0.0878,3354,0.1445,2731,0.4684,0.3101,0.0934,0.082
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0,0.8648,1,0.5173,2.8566,4.2434,0.1352,0,0.6754,4557,0.7174,4557,1,0.531,4616,0.5565,0.5437,4635,0.6068,4621,3.6885,4676,0.7857,0.6339,0.8099,4676,0.0219,4676,0.8018,0.953,0,0
./SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.8333,0.8333,0,0.583,0,0,0.6592,0.983,0.6446,4159,0.3333,4159,0.4774,0.5831,4351,0.5832,0.5831,4421,0.5832,4365.5,1.3778,4451,0.4472,0.5832,0.5832,4451,0.4167,4436,0.8242,0.5834,0.2295,0.2295
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0.9439,0.9439,0.875,0.7616,2.7606,5.0237,0.9439,0.0177,0.8286,132,0.3083,52,0.9957,0.7972,142,0.8272,0.8114,164,0.828,172.1,4.4609,378,1.6673,0.8428,0.8643,238,0.0113,204,0.9294,0.8881,0,0
