@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_disjoint NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE gc_global_card NUMERIC
@ATTRIBUTE gc_array_set NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE gc_link_set NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC

@DATA
normalized-1-insertions-6-4.xml.mzn_AND_NODATA,1,1,0,1,0,2,0,0,3.833265,2,5.277076,9460481,3.127213,0.318088,0.819367,0,0.701374,0.248408,0,1,0,5.84,0.701374,4,2537.644916,4,0.582444,0.455654,0,0,0.488583,0.666667,0.69,0,202,0,0.195967,607,607,268,0,0,0,0,2,0.626101,0,0,0,1,0,1214,0,1,3.833265,0,0,2428,0,26523,13197,150.783695,0,3.1,202,607,60.302036,6337,0.095787,0,6337,145,1492.9,20.879736,12674,10.439868,0,6605,23,0,1,20.879736,30,5,0,4,0,6337,12674,0,11.640857,12674,0,0,0.497568,0,2,0,0,6,0,25348,2,12674,6,2,4,0.019802,0,0,4,0,0,4,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-2-fullins-5-4.xml.mzn_AND_NODATA,1,1,0,1,0,2,0,0,5.055056,2,-1,2699651,3.246226,0.04307,-1,-1,0.713313,0.181949,0,1,0,7.85,0.713313,4,3942.949153,4,-1,0.305677,0,0,0.473842,0.5,1.58,0,215,0,-1,852,852,-1,0,0,0,0,2,-1,0,-1,0,1,0,1704,0,1,5.055056,0,0,3408,0,11805,5897,155.020452,0,4.2,215,852,-1,12201,0.06983,0,12201,32,221.265,28.640845,24402,14.320423,0,6149,-1,0,1,28.640845,19,2,0,4,0,12201,24402,0,9.669014,24402,0,0,0.499534,0,2,0,0,8,0,48804,2,24402,8,2,4,0.018605,0,0,4,0,0,4,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-3-fullins-4-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928,0,0,3.790965,2.321928,5.381285,-1,3.532405,0.741247,0.953276,0,0.623264,0.362095,0,1,0,2.86,0.623264,5,1593.790885,5,0.559371,0.790129,0,0,0.427097,0.833333,0.34,0,84,0,0.172387,405,405,166,0,0,0,0,2.321928,0.497161,0,0,0,1,0,940.380878,0,1,3.790965,0,0,2025,0,-1,-1,146.648435,0,0.8,84,405,46.325199,3524,0.114926,0,3524,-1,-1,17.402469,7048,8.701235,0,-1,13,0,1,17.402469,40,2,0,4.643856,0,3524,7048,0,12.088889,7806.799294,0,0,-1,0,2,0,0,6,0,16364.949213,2,8182.474606,6,2,4.643856,0.059524,0,0,4.643856,0,0,5,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-1-insertions-6-6.xml.mzn_AND_NODATA,1,1,0,1,0,2.584963,0,0,3.833265,2.584963,5.277076,2191853,3.127213,0.801339,0.819367,0,0.701374,0.372612,0,1,0,5.82,0.701374,6,2537.644916,6,0.582444,0.455654,-1,0,0.488583,1,0.68,0,202,0,0.195967,607,607,268,0,0,0,0,2.584963,0.626101,0,0,0,1,0,1569.072238,0,1,3.833265,0,-1,3642,0,52856,26310,226.175542,0,3.08,202,607,60.302036,6337,0.095787,0,6337,252,345.882,20.879736,12674,10.439868,0,8149,23,0,1,20.879736,30,5,0,5.169925,0,6337,12674,0,11.640857,15019.598421,0,0,0.497768,0,2,0,0,6,0,32761.814734,2,16380.907367,6,2,5.169925,0.029703,0,0,5.169925,0,0,6,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-4-insertions-4-4.xml.mzn_AND_NODATA,1,1,0,1,0,2,0,0,1.408585,2,1.985377,1368577,5.497163,0.110769,0.579404,0,0.531234,0.572503,0,1,0,2.43,0.531234,4,1353.561223,4,0.506515,0.404824,0,0,0.243825,1,0.19,0,79,0,0.216191,475,475,91,0,0,0,0,2,0.838335,0,0,0,1,0,950,0,1,1.408585,0,0,1900,0,233597,116652,271.938911,0,0.19,79,475,17.381616,1795,0.264624,0,1795,328,762.438,7.557895,3590,3.778947,0,7197,9,0,1,7.557895,115,8,0,4,0,1795,3590,0,54.625263,3590,0,0,0.499373,0,2,0,0,4,0,7180,2,3590,4,2,4,0.050633,0,0,4,0,0,4,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-5-fullins-3-6.xml.mzn_AND_NODATA,1,1,0,1,0,2.584963,0,0,2.448476,2.584963,3.458095,2319016,3.608672,1.061591,0.999222,0,0.57589,0.756897,0,1,0,2.15,0.57589,6,486.142172,6,0.537262,0.709731,0,0,0.435673,1.5,0.07,0,27,0,0.160848,154,154,52,0,0,0,0,2.584963,0.392877,0,0,0,1,0,398.084225,0,1,2.448476,0,0,924,0,171194,85590,116.562068,0,0.05,27,154,25.393939,792,0.194444,0,792,48,2928.05,10.285714,1584,5.142857,0,774,6,0,1,10.285714,29,2,0,5.169925,0,792,1584,0,8.311688,1877.153535,0,0,0.499959,0,2,0,0,4,0,4094.580601,2,2047.290301,4,2,5.169925,0.222222,0,0,5.169925,0,0,6,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-5-fullins-3-7.xml.mzn_AND_NODATA,1,1,0,1,0,2.807355,0,0,2.448476,2.807355,3.458095,2028544,3.608672,1.061591,0.999222,0,0.57589,0.883046,0,1,0,2.15,0.57589,7,486.142172,7,0.537262,0.709731,0,0,0.435673,1.75,0.07,0,27,0,0.160848,154,154,52,0,0,0,0,2.807355,0.392877,0,0,0,1,0,432.332658,0,1,2.448476,0,0,1078,0,180213,90097,135.98908,0,0.04,27,154,25.393939,792,0.194444,0,792,59,2561.29,10.285714,1584,5.142857,0,1095,6,0,1,10.285714,29,2,0,5.61471,0,792,1584,0,8.311688,1971.455484,0,0,0.499947,0,2,0,0,4,0,4446.850197,2,2223.425098,4,2,5.61471,0.259259,0,0,5.61471,0,0,7,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-1-insertions-5-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928,0,0,2.997733,2.321928,4.102625,3985492,4.181638,0.998231,0.982449,0,0.548023,0.491187,0,1,0,2.24,0.548023,5,699.618418,5,0.556014,0.573638,-1,0,0.392361,1,0.1,0,67,0,0.183571,202,202,88,0,0,0,0,2.321928,0.451873,0,0,0,1,0,469.029475,0,1,2.997733,0,-1,1010,0,360955,180421,99.219688,0,0.1,67,202,29.594132,1227,0.164629,0,1227,150,3248.16,12.148515,2454,6.074257,0,2063,15,0,1,12.148515,46,5,0,4.643856,0,1227,2454,0,13.158416,2718.201684,0,0,0.499843,0,2,0,0,5,0,5698.011545,2,2849.005772,5,2,4.643856,0.074627,0,0,4.643856,0,0,5,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-46s-smv.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.350737,3.302871,0.985662,4.955747,2385722,3.719351,2.301525,0.714087,1,2.159785,0.378053,0,1,0.71894,4.76,2.315368,1.801489,3315.849389,2,0.62417,0.858983,0.067324,0.221416,0.671302,1,1.08,0,212,1.352633,0.241737,1612,1612,243,0,0,0,0,0.666667,1.780413,0,0,0,1,0,1292,0,1,3.379324,0.970936,0.982006,2904,0,72337,36125,609.421674,0,1.6,357,1612,31.414897,4212.421278,0.580065,0,2779,103,858.482,6.377792,8337,1.723945,0,5195,4,0,1,10.408189,28,0,0,13,0,2779,10281,0,5.66129,4142.964099,0,0,0.499399,0,13,0,0,0,0,10143,2,2739.153846,0,3.699532,3.649874,0.009434,0,0,2,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-3-insertions-4-3.xml.mzn_AND_NODATA,1,1,0,1,0,1.584963,0,0,1.588719,1.584963,2.227353,6924574,4.728864,0.936117,0.655908,0,0.491696,0.439498,0,1,0,2.22,0.491696,3,793.13323,3,0.510277,0.296572,0,0,0.258952,0.75,0.11,0,56,0,0.210349,281,281,66,0,0,0,0,1.584963,0.654286,0,0,0,1,0,445.374463,0,1,1.588719,0,0,843,0,119019,59500,123.499026,0,0.07,56,281,16.489484,1046,0.268642,0,1046,33,6620.05,7.44484,2092,3.72242,0,837,9,0,1,7.44484,67,10,0,3.169925,0,1046,2092,0,46.128114,1741.013348,0,0,0.49992,0,2,0,0,4,0,3315.741552,2,1657.870776,4,2,3.169925,0.053571,0,0,3.169925,0,0,3,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,1,0,1,0,2,0,0,2.609496,2,3.659697,9290719,2.666813,0.890492,0.999554,0,0.390634,0.590743,0,1,0,2.09,0.390634,4,148.237462,4,0.509205,0.337233,0,0,0.342333,1,0.03,0,15,0,0.116635,52,52,28,0,0,0,0,2,0.2922,0,0,0,1,0,104,0,1,2.609496,0,0,208,0,623999,311989,30.718615,0,0.01,15,52,15.820896,201,0.258706,0,201,40,46222.5,7.730769,402,3.865385,0,246,6,0,1,7.730769,9,2,0,4,0,201,402,0,6.403846,402,0,0,0.499983,0,2,0,0,4,0,804,2,402,4,2,4,0.266667,0,0,4,0,0,4,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-aim-100-1-6-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.961237,1.803639,1,2.697578,4920505,5.333997,0.346981,0.845845,0,0.178905,0.604333,0,1,0,2.1,0.214677,2,348.985078,2,0.400692,0.264871,0,0,0.150177,0.666667,0.05,0,5,0.961237,0.278473,200,200,11,0,0,0,0,1,0.270603,0,0,0,1,0,200,0,1,1.157745,0.186016,0.186016,400,0,318418,159192,120.866667,0,0.02,9,200,6.423077,353.594,0.769231,0,260,66,18925,3.4,780,1.3,0,713,4,0,1,5.62,74,8,0,3,0,260,680,0,47.41,353.594,0,0,0.499947,0,3,0,0,3,0,680,2,260,4,2.615385,2.615385,0.4,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-aim-100-1-6-unsat-1_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.991076,1.995767,1,2.661092,6930406,3.606939,0.286397,0.687315,0,0.284318,0.736667,160,1,0,2.1,0.452248,2,448.798859,2,0.338457,0.6535,0,0,0.272585,1,0.05,200,5,0.991076,0.292672,100,300,11,200,200,0,0,1,0.436955,0,0,0,1,0,300,0,1,1.693646,0.203279,0.203279,600,0,315040,157506,221,0,0.02,9,100,5.244444,453.594,0.833333,0,360,42,19251.1,2.933333,920,1.2,0,422,3,0,1,4.46,25,2,0,3,0,200,880,0,6.533333,453.594,0,0,0.499956,0,3,0,0,2,0,880,2,360,2,2.444444,2.444444,0.4,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-4-fullins-4-6.xml.mzn_AND_NODATA,1,1,0,1,0,2.584963,0,0,3.730763,2.584963,5.296715,489708,3.840313,0.864757,0.976223,0,0.700023,0.406858,0,1,0,5.6,0.700023,6,2794.838676,6,0.566504,0.494538,-1,0,0.449044,1,0.77,0,119,0,0.18575,690,690,236,0,0,0,0,2.584963,0.582101,0,0,0,1,0,1783.624125,0,1,3.730763,0,-1,4140,0,28638,14279,280.732127,0,2.77,119,690,55.441805,6650,0.103759,0,6650,105,73.6403,19.275362,13300,9.637681,0,7947,13,0,1,19.275362,35,2,0,5.169925,0,6650,13300,0,12.511594,15761.45329,0,0,0.498603,0,2,0,0,6,0,34380.00126,2,17190.00063,6,2,5.169925,0.05042,0,0,5.169925,0,0,6,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-2-fullins-5-6.xml.mzn_AND_NODATA,1,1,0,1,0,2.584963,0,0,5.055056,2.584963,-1,1230504,3.246226,0.376177,-1,-1,0.713313,0.272923,0,1,0,7.89,0.713313,6,3942.949153,6,-1,0.305677,0,0,0.473842,0.75,1.62,0,215,0,-1,852,852,-1,0,0,0,0,2.584963,-1,0,-1,0,1,0,2202.388051,0,1,5.055056,0,0,5112,0,14501,7233,232.530678,0,4.2,215,852,-1,12201,0.06983,0,12201,53,100.853,28.640845,24402,14.320423,0,7686,-1,0,1,28.640845,19,2,0,5.169925,0,12201,24402,0,9.669014,28918.119037,0,0,0.498793,0,2,0,0,8,0,63078.254943,2,31539.127471,8,2,5.169925,0.027907,0,0,5.169925,0,0,6,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,1,0,1,0,2,0,0,2.317467,2,-1,1193013,5.608482,0.474383,-1,-1,0.735868,0.335645,0,1,0,7.82,0.735868,4,5153.0049,4,-1,0.376342,0,0,0.359898,0.8,1.41,0,281,0,-1,1406,1406,-1,0,0,0,0,2,-1,0,-1,0,1,0,2812,0,1,2.317467,0,0,5624,0,21100,10446,471.916903,0,4.34,281,1406,-1,9695,0.145023,0,9695,226,123.054,13.790896,19390,6.895448,0,16276,-1,0,1,13.790896,134,8,0,4,0,9695,19390,0,54.478663,19390,0,0,0.495071,0,2,0,0,5,0,38780,2,19390,5,2,4,0.014235,0,0,4,0,0,4,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-3-insertions-5-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928,0,0,2.317467,2.321928,-1,1526813,5.608482,0.935897,-1,-1,0.735868,0.419556,0,1,0,7.81,0.735868,5,5153.0049,5,-1,0.376342,0.000001,0,0.359898,1,1.4,0,281,0,-1,1406,1406,-1,0,0,0,0,2.321928,-1,0,-1,0,1,0,3264.630901,0,1,2.317467,0,0.000001,7030,0,42282,20776,589.896129,0,4.34,281,1406,-1,9695,0.145023,0,9695,777,157.485,13.790896,19390,6.895448,0,36480,-1,0,1,13.790896,134,8,0,4.643856,0,9695,19390,0,54.478663,21477.559352,0,0,0.491367,0,2,0,0,5,0,45022.18576,2,22511.09288,5,2,4.643856,0.017794,0,0,4.643856,0,0,5,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-aim-100-2-0-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.918296,0.932533,1,1.579863,6241422,5.161123,0,0.56651,0,0,0.5,0,1,0,2.1,0.072384,2,400,2,0.370805,0.274565,0,0,0,0.5,0.05,0,4,0.918296,0.260541,200,200,9,0,0,0,0,1,0.172323,0,0,0,1,0,200,0,1,0,0.176777,0.176777,400,0,232883,116431,100,0,0.02,7,200,7.8,416.9925,0.666667,0,300,38,20804.7,4,900,1.5,0,486,5,0,1,6.71,68,9,0,3,0,300,800,0,41.105,416.9925,0,0,0.499955,0,3,0,0,4,0,800,2,300,5,2.666667,2.666667,0.5,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-aim-100-1-6-sat-1_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.990159,2.092088,1,2.60937,-1,3.096106,0.242292,0.681291,0,0.286588,0.737286,160,1,0,0.14,0.44655,2,448.318502,2,0.340268,0.643589,0,0,0.27143,1,0.05,200,7,0.990159,0.287557,100,300,14,200,200,0,0,1,0.435833,0,0,0,1,0,300,0,1,1.690855,0.20338,0.20338,600,0,-1,-1,221.185714,0,0.02,13,100,5.188889,453.009038,0.833333,0,360,-1,-1,2.93,920,1.2,0,-1,3,0,1,4.386667,19,2,0,3,0,200,879,0,4.89,453.009038,0,0,-1,0,3,0,0,2,0,879,2,360,2,2.441667,2.441667,0.285714,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-aim-100-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,0.5,0.5,0.333333,0.666667,1,0,0.999982,1.521737,1,1.475288,7765838,2.653228,0,0.999982,0,0.282947,0.667222,200,1,0,2.11,0.438588,2,499.584963,2,0.387786,0.575666,0,0,0.352964,1,0.05,200,4,0.999982,0.294785,100,300,9,200,200,0,0,1,0.374985,0,0,0,1,0,300,0,1,0.948572,0.200198,0.200198,600,0,234974,117477,200.166667,0,0.02,7,100,6.345,516.407538,0.75,0,400,37,19414.6,3.33,1000,1.333333,0,422,3,0,1,5.133333,13,2,0,3,0,200,999,0,4.006667,516.407538,0,0,0.499957,0,3,0,0,2,0,999,2,400,2,2.4975,2.4975,0.5,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-aim-100-2-0-sat-1_ext.xml.mzn_AND_NODATA,1,0.502513,0.497487,0.333333,0.666667,1,0,0.999927,1.638127,1,1.656276,7649653,2.712271,0,0.999344,0,0.2835,0.670556,198,1,0,2.11,0.440577,2,497.094738,2,0.385696,0.540878,0,0,0.349398,1,0.05,200,4,0.999927,0.296178,100,300,9,200,200,0,0,1,0.378606,0,0,0,1,0,300,0,1,1.064214,0.200393,0.200393,600,0,240954,120470,201.166667,0,0.02,7,100,6.291457,513.237613,0.753769,0,398,37,19220.2,3.31,996,1.326667,0,518,3,0,1,5.106667,12,2,0,3,0,200,993,0,4.086667,513.237613,0,0,0.499971,0,3,0,0,2,0,993,2,398,2,2.494975,2.494975,0.5,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,1,0,1,0,1.584963,0,0,1.408585,1.584963,1.985377,4846153,5.497163,0.882574,0.579404,0,0.531234,0.429377,0,1,0,2.43,0.531234,3,1353.561223,3,0.506515,0.404824,-1,0,0.243825,0.75,0.19,0,79,0,0.216191,475,475,91,0,0,0,0,1.584963,0.838335,0,0,0,1,0,752.857188,0,1,1.408585,0,-1,1425,0,73637,36799,203.954183,0,0.2,79,475,17.381616,1795,0.264624,0,1795,51,2699.81,7.557895,3590,3.778947,0,1926,9,0,1,7.557895,115,8,0,3.169925,0,1795,3590,0,54.625263,2987.68543,0,0,0.499735,0,2,0,0,4,0,5690.015378,2,2845.007689,4,2,3.169925,0.037975,0,0,3.169925,0,0,3,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-aim-100-2-0-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.921593,0.905162,1,1.542002,5057295,5.084632,0,0.557438,0,0.017655,0.500833,0,1,0,2.11,0.073119,2,399.584963,2,0.372255,0.227717,0,0,0.023472,0.666667,0.05,0,4,0.921593,0.256569,200,200,9,0,0,0,0,1,0.17266,0,0,0,1,0,200,0,1,0.045415,0.177435,0.177435,400,0,271809,135893,100.166667,0,0.01,7,200,7.793333,416.407538,0.666667,0,300,53,16857.7,3.995,900,1.5,0,583,5,0,1,6.7,69,15,0,3,0,300,799,0,41.42,416.407538,0,0,0.499958,0,3,0,0,3,0,799,2,300,4,2.663333,2.663333,0.5,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-aim-100-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.989197,1.994514,1,2.587193,6305414,3.544501,0.242292,0.681291,0,0.282028,0.737444,160,1,0,2.09,0.451034,2,448.096109,2,0.335173,0.54416,0,0,0.270911,1,0.04,200,6,0.989197,0.292559,100,300,12,200,200,0,0,1,0.431055,0,0,0,1,0,300,0,1,1.690855,0.203474,0.203474,600,0,372935,186455,221.233333,0,0.02,11,100,5.222222,452.424075,0.833333,0,360,42,17515,2.926667,920,1.2,0,422,3,0,1,4.453333,20,2,0,3,0,200,878,0,6.443333,452.424075,0,0,0.499966,0,3,0,0,2,0,878,2,360,2,2.438889,2.438889,0.333333,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-25s-smv.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.29745,2.977039,0.982142,-1,2151165,3.907571,2.518517,-1,-1,2.373003,0.396665,0,-1,0.745936,14.46,2.834897,1.787658,10157.090084,2,-1,0.818126,0.075937,0.228772,0.643642,1,7.84,0,340,1.332091,-1,-1,5072,-1,0,0,0,0,0.666667,-1,0,-1,-1,-1,-1,3995,0,-1,3.022216,1.068341,1.086168,9067,0,20686,10298,2011.882543,0,4.47,631,5072,-1,14274.744639,0.535303,0,9475,105,227.036,7.048107,28425,1.868099,0,15819,-1,0,-1,12.044558,39,0,0,15,-1,9475,35748,0,6.651617,13978.481033,0,-1,0.497825,0,15,0,-1,0,-1,35210,2,9305.8,0,3.772876,3.716095,0.005882,0,0,2,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
