@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-mean NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_CG-max NUMERIC

@DATA
patt/super-os/super-os-taillard-7/super-os-taillard-7-2.xml,1,100,?,?,0.315789,-1,?,?,0.020602,0.059153,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.387645,?,?,?,?,?,28.421053,?,?,6.61471,0,20,?,?,?,?,?,0.58599,?,0.011306,?,?,?,0,?,0,0.000692,?,?,?,?,-1,?,?,0.000319,?,0.000312,?,?,?,?,?
patt/super-os/super-os-taillard-7/super-os-taillard-7-16.xml,1,100,?,?,0.315789,-1,?,?,0.020654,0.062205,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.387252,?,?,?,?,?,28.421053,?,?,6.61471,0,20,?,?,?,?,?,0.58516,?,0.011363,?,?,?,0,?,0,0.000689,?,?,?,?,-1,?,?,0.000315,?,0.000313,?,?,?,?,?
patt/super-os/super-os-taillard-7/super-os-taillard-7-28.xml,1,?,?,?,0.315789,?,?,?,0.021513,0.060951,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.389385,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.589251,?,0.011379,?,?,?,0,?,0,0.000706,?,?,?,?,?,?,?,0.000324,?,0.000316,?,?,?,?,?
patt/super-os/super-os-taillard-7/super-os-taillard-7-18.xml,1,?,?,?,0.315789,?,?,?,0.019062,0.057756,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.384007,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.579146,?,0.011256,?,?,?,0,?,0,0.000684,?,?,?,?,?,?,?,0.000317,?,0.000309,?,?,?,?,?
patt/super-os/super-os-taillard-7/super-os-taillard-7-23.xml,1,100,?,?,0.315789,-1,?,?,0.023758,0.068567,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.39366,?,?,?,?,?,28.421053,?,?,6.61471,0,20,?,?,?,?,?,0.59616,?,0.011421,?,?,?,0,?,0,0.000705,?,?,?,?,-1,?,?,0.000321,?,0.000318,?,?,?,?,?
patt/super-os/super-os-taillard-7/super-os-taillard-7-15.xml,1,100,?,?,0.315789,-1,?,?,0.019946,0.060523,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.385644,?,?,?,?,?,28.421053,?,?,6.61471,0,20,?,?,?,?,?,0.582323,?,0.01122,?,?,?,0,?,0,0.000686,?,?,?,?,-1,?,?,0.000318,?,0.000309,?,?,?,?,?
patt/super-os/super-os-taillard-7/super-os-taillard-7-26.xml,1,100,?,?,0.315789,-1,?,?,0.023406,0.065725,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.393315,?,?,?,?,?,28.421053,?,?,6.61471,0,20,?,?,?,?,?,0.595682,?,0.011504,?,?,?,0,?,0,0.000712,?,?,?,?,-1,?,?,0.000322,?,0.00032,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-13.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-6.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-2.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-1.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-28.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-26.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-11.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-3.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-20.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-29.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-17.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-9.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-27.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-25.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-18.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-14.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-10.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-21.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-23.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-4.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-24.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-19.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-8.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-12.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-16.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-30.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-22.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-5.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-7.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-15.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.302326,?,?,8.813781,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-5/super-os-taillard-5-22.xml,1,?,?,0,0.363265,?,0.008214,?,0.032466,0.071695,-512,-512,-1,0,0.02308,0,-1,0.917285,-1,?,?,-1,0,0.418251,0,?,?,?,0,?,0,?,?,0,?,?,?,0.833757,0.173093,?,0.6624,?,0.023716,0.002756,0.002756,0.001822,0,?,0,0.002207,0.002603,0.062446,?,0.98452,?,?,?,0.000966,0.000217,0.000979,?,?,?,0.000185,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-25.xml,1,?,?,0,0.307692,?,0.004902,?,0.034654,0.080353,-512,-512,-1,0,0.023474,0,-1,0.916059,-1,?,?,-1,0,0.422569,0,?,?,?,0,?,0,?,?,0,?,?,?,0.843171,0.157713,?,0.664905,?,0.024004,0.002349,0.002349,0.001591,0,?,0,0.002187,0.002208,0.052377,?,0.988813,?,?,?,0.000936,0.000207,0.000992,?,?,?,0.000151,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-2.xml,1,?,?,0,0.328413,?,0.007797,?,0.03031,0.069396,-512,-512,-1,0,0.022905,0,-1,0.918701,-1,?,?,-1,0,0.413469,0,?,?,?,0,?,0,?,?,0,?,?,?,0.838247,0.171088,?,0.6586,?,0.023499,0.002676,0.002676,0.001747,0,?,0,0.002157,0.002481,0.059319,?,0.985755,?,?,?,0.000951,0.000211,0.000963,?,?,?,0.000174,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-1.xml,1,?,?,0,0.307692,?,0.012069,?,0.02994,0.07023,-512,-512,-1,0,0.023023,0,-1,0.92071,-1,?,?,-1,0,0.412772,0,?,?,?,0,?,0,?,?,0,?,?,?,0.84526,0.162136,?,0.657754,?,0.023545,0.002435,0.002435,0.001592,0,?,0,0.002124,0.002235,0.052884,?,0.988392,?,?,?,0.000931,0.000199,0.000961,?,?,?,0.000153,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-28.xml,1,?,?,0,0.307692,?,0.02343,?,0.033627,0.077125,-512,-512,-1,0,0.023106,0,-1,0.917582,-1,?,?,-1,0,0.42043,0,?,?,?,0,?,0,?,?,0,?,?,?,0.839939,0.163722,?,0.66365,?,0.023667,0.002501,0.002501,0.001678,0,?,0,0.002173,0.002357,0.055825,?,0.987378,?,?,?,0.000945,0.000209,0.000977,?,?,?,0.000163,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-13.xml,1,?,?,0,0.307692,?,0.008302,?,0.030418,0.075647,-512,-512,-1,0,0.023021,0,-1,0.919607,-1,?,?,-1,0,0.413014,0,?,?,?,0,?,0,?,?,0,?,?,?,0.850591,0.154384,?,0.657743,?,0.023485,0.002224,0.002224,0.001465,0,?,0,0.002092,0.002006,0.047494,?,0.990454,?,?,?,0.000913,0.00019,0.000957,?,?,?,0.000136,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-26.xml,1,?,?,0,0.307692,?,0.006885,?,0.034238,0.076697,-512,-512,-1,0,0.023252,0,-1,0.915823,-1,?,?,-1,0,0.422367,0,?,?,?,0,?,0,?,?,0,?,?,?,0.841169,0.16051,?,0.664859,?,0.0238,0.00243,0.00243,0.001637,0,?,0,0.002181,0.00226,0.054378,?,0.987986,?,?,?,0.000944,0.000204,0.000985,?,?,?,0.000158,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-29.xml,1,?,?,0,0.307692,?,0.030057,?,0.034227,0.080257,-512,-512,-1,0,0.022539,0,-1,0.916907,-1,?,?,-1,0,0.42181,0,?,?,?,0,?,0,?,?,0,?,?,?,0.846904,0.152914,?,0.664284,?,0.023004,0.002222,0.002222,0.001503,0,?,0,0.002084,0.002093,0.048702,?,0.990163,?,?,?,0.000925,0.000198,0.000949,?,?,?,0.00014,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-15.xml,1,?,?,0,0.307692,?,0.004438,?,0.030453,0.075968,-512,-512,-1,0,0.023099,0,-1,0.918908,-1,?,?,-1,0,0.413021,0,?,?,?,0,?,0,?,?,0,?,?,?,0.850964,0.153834,?,0.657734,?,0.02356,0.002209,0.002209,0.001455,0,?,0,0.002096,0.002004,0.047226,?,0.990562,?,?,?,0.000912,0.000192,0.00096,?,?,?,0.000135,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-3.xml,1,?,?,0,0.307692,?,0.008723,?,0.032401,0.077752,-512,-512,-1,0,0.023196,0,-1,0.918309,-1,?,?,-1,0,0.417514,0,?,?,?,0,?,0,?,?,0,?,?,?,0.846868,0.156382,?,0.661357,?,0.023691,0.002293,0.002293,0.00153,0,?,0,0.002134,0.002104,0.049966,?,0.989621,?,?,?,0.000924,0.000198,0.000972,?,?,?,0.000144,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-18.xml,1,?,?,0,0.307692,?,0.021062,?,0.029469,0.072762,-512,-512,-1,0,0.022767,0,-1,0.920248,-1,?,?,-1,0,0.411052,0,?,?,?,0,?,0,?,?,0,?,?,?,0.848082,0.159622,?,0.656191,?,0.023256,0.002352,0.002352,0.001537,0,?,0,0.002083,0.002138,0.050325,?,0.989349,?,?,?,0.00092,0.000195,0.000946,?,?,?,0.000145,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-4.xml,1,?,?,0,0.307692,?,0.031746,?,0.033208,0.078369,-512,-512,-1,0,0.023086,0,-1,0.915757,-1,?,?,-1,0,0.4193,0,?,?,?,0,?,0,?,?,0,?,?,?,0.844372,0.158609,?,0.662714,?,0.023601,0.002357,0.002357,0.001581,0,?,0,0.002143,0.002191,0.051872,?,0.988923,?,?,?,0.000931,0.000206,0.000971,?,?,?,0.00015,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-7.xml,1,?,?,0,0.307692,?,0.012831,?,0.031967,0.074488,-512,-512,-1,0,0.023172,0,-1,0.915787,-1,?,?,-1,0,0.417029,0,?,?,?,0,?,0,?,?,0,?,?,?,0.844201,0.160537,?,0.661109,?,0.023699,0.002403,0.002403,0.001595,0,?,0,0.002148,0.002194,0.052809,?,0.988504,?,?,?,0.000934,0.000197,0.000973,?,?,?,0.000153,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-16.xml,1,?,?,0,0.307692,?,0.006202,?,0.02989,0.072204,-512,-512,-1,0,0.022887,0,-1,0.918825,-1,?,?,-1,0,0.41246,0,?,?,?,0,?,0,?,?,0,?,?,?,0.849435,0.156492,?,0.657333,?,0.023361,0.002281,0.002281,0.001495,0,?,0,0.002087,0.002047,0.048853,?,0.989919,?,?,?,0.000918,0.00019,0.000951,?,?,?,0.00014,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-17.xml,1,?,?,0,0.307692,?,0.012205,?,0.030002,0.072425,-512,-512,-1,0,0.023,0,-1,0.917283,-1,?,?,-1,0,0.41257,0,?,?,?,0,?,0,?,?,0,?,?,?,0.848019,0.158537,?,0.657479,?,0.023493,0.002332,0.002332,0.001529,0,?,0,0.002105,0.002095,0.050226,?,0.989413,?,?,?,0.000922,0.000191,0.000957,?,?,?,0.000145,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-10.xml,1,?,?,0,0.307692,?,0.038429,?,0.032111,0.077264,-512,-512,-1,0,0.022393,0,-1,0.918072,-1,?,?,-1,0,0.416954,0,?,?,?,0,?,0,?,?,0,?,?,?,0.847497,0.155891,?,0.660924,?,0.022862,0.002279,0.002279,0.001518,0,?,0,0.002063,0.002096,0.049369,?,0.98983,?,?,?,0.000923,0.000193,0.000937,?,?,?,0.000143,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-27.xml,1,?,?,0,0.328767,?,0.013526,?,0.034211,0.076775,-512,-512,-1,0,0.023365,0,-1,0.914091,-1,?,?,-1,0,0.422122,0,?,?,?,0,?,0,?,?,0,?,?,?,0.83992,0.162438,?,0.664752,?,0.023931,0.002477,0.002477,0.001668,0,?,0,0.002198,0.002304,0.055679,?,0.98747,?,?,?,0.000947,0.000204,0.00099,?,?,?,0.000162,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-24.xml,1,?,?,0,0.307692,?,0.03352,?,0.035487,0.080676,-512,-512,-1,0,0.023271,0,-1,0.913952,-1,?,?,-1,0,0.424474,0,?,?,?,0,?,0,?,?,0,?,?,?,0.840142,0.160402,?,0.666178,?,0.023823,0.002427,0.002427,0.001652,0,?,0,0.002191,0.002301,0.054656,?,0.987941,?,?,?,0.000944,0.000213,0.000988,?,?,?,0.000159,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-30.xml,1,?,?,0,0.307692,?,0.04065,?,0.034326,0.079554,-512,-512,-1,0,0.022538,0,-1,0.916476,-1,?,?,-1,0,0.421995,0,?,?,?,0,?,0,?,?,0,?,?,?,0.843398,0.157801,?,0.664536,?,0.02304,0.002351,0.002351,0.001588,0,?,0,0.002106,0.002203,0.052059,?,0.98891,?,?,?,0.000935,0.0002,0.000952,?,?,?,0.000151,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-12.xml,1,?,?,0,0.307692,?,0.007421,?,0.028429,0.067355,-512,-512,-1,0,0.02275,0,-1,0.919959,-1,?,?,-1,0,0.409276,0,?,?,?,0,?,0,?,?,0,?,?,?,0.84227,0.168979,?,0.654856,?,0.023305,0.002598,0.002598,0.001678,0,?,0,0.002114,0.00237,0.056496,?,0.986846,?,?,?,0.000938,0.000205,0.000948,?,?,?,0.000165,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-21.xml,1,?,?,0,0.307692,?,0.012727,?,0.032047,0.072436,-512,-512,-1,0,0.023207,0,-1,0.919395,-1,?,?,-1,0,0.417535,0,?,?,?,0,?,0,?,?,0,?,?,?,0.841065,0.16421,?,0.661599,?,0.023768,0.002513,0.002513,0.001664,0,?,0,0.002171,0.002349,0.055748,?,0.987347,?,?,?,0.000945,0.000206,0.000978,?,?,?,0.000162,0
patt/super-os/super-os-taillard-5/super-os-taillard-5-5.xml,1,100,?,0,0.307692,-1,0.004658,?,0.032417,0.078056,-512,-512,-1,0,0.023276,0,-1,0.917569,-1,?,?,-1,0,0.41748,0,?,?,?,0,27.692308,0,?,5.643856,0,20,?,?,0.847293,0.155815,?,0.661316,?,0.023769,0.002277,0.002277,0.00152,0,?,0,0.002139,0.002101,0.049665,?,0.989744,-1,?,?,0.000923,0.000199,0.000975,?,?,?,0.000143,0
