@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC

@DATA
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,476
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,423
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,429
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,438
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,449
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,462
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,441
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,433
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,435
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,461
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,448
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,437
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,453
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,446
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,439
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,456
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,455
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,430
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,471
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,473
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,442
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,447
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,452
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,447
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,445
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,458
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,477
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,429
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,921
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,918
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,921
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,920
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,918
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,921
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,935
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,922
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,922
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,921
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,921
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,927
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,925
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,930
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,918
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,932
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,919
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,919
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,922
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,924
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,922
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,923
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,928
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,916
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,927
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,920
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,927
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,920
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,918
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,926
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,930
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,923
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,918
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,924
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,926
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,919
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,918
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,920
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,920
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,922
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,659
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,630
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,636
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,657
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,642
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,634
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,662
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,661
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,651
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,657
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,677
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,642
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,740
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,723
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,648
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,677
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,693
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,665
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,688
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,640
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,565
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,632
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,648
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,664
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,604
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,696
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,650
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,682
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,646
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,674
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,683
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,638
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,681
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,661
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,690
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,651
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,692
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,714
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,608
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,662
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,683
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,635
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,671
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,584
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,665
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,567
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,585
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,556
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,564
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,581
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,567
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,568
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,572
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,588
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,581
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,575
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,570
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,581
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,565
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,569
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,566
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,566
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,556
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,562
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,576
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,569
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,554
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,557
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,573
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,561
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,557
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,565
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,555
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,565
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,583
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,569
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,558
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,563
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,570
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,559
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,573
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,562
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,569
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,590
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,563
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,702
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,687
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,707
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,712
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,698
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,707
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,693
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,714
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,691
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,702
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,697
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,693
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,698
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,699
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,701
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,689
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,700
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,695
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,693
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,707
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,695
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,695
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,688
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,698
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,710
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,717
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,692
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,702
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,709
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,697
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,704
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,707
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,689
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,683
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,696
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,708
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,708
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,702
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,700
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,701
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,833
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,838
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,826
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,829
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,835
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,829
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,839
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,847
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,853
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,836
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,827
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,836
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,833
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,841
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,822
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,839
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,835
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,836
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,827
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,834
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,837
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,834
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,839
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,829
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,836
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,843
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,835
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,835
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,836
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,828
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,828
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,838
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,843
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,829
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,825
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,832
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,834
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,835
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,832
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,829
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,269
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,224
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,240
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,214
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,241
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,233
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,252
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,233
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,242
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,242
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,221
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,229
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,224
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,252
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,233
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,291
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,242
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,262
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,221
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,225
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,216
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,231
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,231
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,234
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,246
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,245
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,242
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,233
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,248
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,250
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,227
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,238
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,225
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,230
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,248
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,220
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,256
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,225
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,240
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,246
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,251
rand-24-24-276-139-48021_ext.xml.minion.gz,1,276
rand-24-24-276-139-49021_ext.xml.minion.gz,1,278
rand-24-24-276-139-50021_ext.xml.minion.gz,1,293
rand-24-24-276-139-51021_ext.xml.minion.gz,1,287
rand-24-24-276-139-52021_ext.xml.minion.gz,1,284
rand-24-24-276-139-53021_ext.xml.minion.gz,1,281
rand-24-24-276-139-54021_ext.xml.minion.gz,1,282
rand-24-24-276-139-55021_ext.xml.minion.gz,1,285
rand-24-24-276-139-56021_ext.xml.minion.gz,1,287
rand-24-24-276-139-57021_ext.xml.minion.gz,1,289
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,556
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,735
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,650
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,672
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,620
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,680
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,583
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,630
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,639
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,646
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,653
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,615
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,662
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,693
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,703
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,635
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,663
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,655
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,674
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,583
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,629
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,741
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,675
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,636
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,639
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,597
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,668
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,721
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,650
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,626
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,636
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,576
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,672
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,670
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,662
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,649
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,620
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,630
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,618
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,655
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,670
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,783
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,695
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,560
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,669
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,642
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,574
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,619
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,728
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,576
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,712
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,683
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,702
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,638
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,656
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,692
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,742
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,669
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,647
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,652
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,645
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,553
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,746
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,641
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,558
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,663
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,642
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,670
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,676
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,651
rand-25-25-300-147-50021_ext.xml.minion.gz,1,266
rand-25-25-300-147-51021_ext.xml.minion.gz,1,278
rand-25-25-300-147-52021_ext.xml.minion.gz,1,281
rand-25-25-300-147-53021_ext.xml.minion.gz,1,271
rand-25-25-300-147-54021_ext.xml.minion.gz,1,271
rand-25-25-300-147-55021_ext.xml.minion.gz,1,271
rand-25-25-300-147-56021_ext.xml.minion.gz,1,284
rand-25-25-300-147-57021_ext.xml.minion.gz,1,277
rand-25-25-300-147-58021_ext.xml.minion.gz,1,271
rand-25-25-300-147-59021_ext.xml.minion.gz,1,269
rand-26-26-325-155-52021_ext.xml.minion.gz,1,262
rand-26-26-325-155-53021_ext.xml.minion.gz,1,267
rand-26-26-325-155-54021_ext.xml.minion.gz,1,266
rand-26-26-325-155-55021_ext.xml.minion.gz,1,267
rand-26-26-325-155-56021_ext.xml.minion.gz,1,273
rand-26-26-325-155-57021_ext.xml.minion.gz,1,267
rand-26-26-325-155-58021_ext.xml.minion.gz,1,272
rand-26-26-325-155-59021_ext.xml.minion.gz,1,260
rand-26-26-325-155-60021_ext.xml.minion.gz,1,268
rand-26-26-325-155-61021_ext.xml.minion.gz,1,277
rand-27-27-351-163-54021_ext.xml.minion.gz,1,263
rand-27-27-351-163-55021_ext.xml.minion.gz,1,264
rand-27-27-351-163-56021_ext.xml.minion.gz,1,260
rand-27-27-351-163-57021_ext.xml.minion.gz,1,261
rand-27-27-351-163-58021_ext.xml.minion.gz,1,257
rand-27-27-351-163-59021_ext.xml.minion.gz,1,265
rand-27-27-351-163-60021_ext.xml.minion.gz,1,258
rand-27-27-351-163-61021_ext.xml.minion.gz,1,273
rand-27-27-351-163-62021_ext.xml.minion.gz,1,259
rand-27-27-351-163-63021_ext.xml.minion.gz,1,268
renault-mgd_ext.xml.minion.converted.minion.gz,1,1000
ruler-17-6-a3.xml.minion.conv.minion,1,837
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,837
ruler-17-6-a4.xml.minion.conv.minion,1,501
ruler-17-7-a3.xml.minion.conv.minion,1,837
ruler-17-7-a4.xml.minion.conv.minion,1,501
ruler-25-7-a3.xml.minion.conv.minion,1,825
ruler-25-7-a4.xml.minion.conv.minion,1,528
ruler-25-8-a3.xml.minion.conv.minion,1,825
ruler-25-8-a4.xml.minion.conv.minion,1,528
ruler-34-8-a3.xml.minion.conv.minion,1,835
ruler-34-8-a4.xml.minion.conv.minion,1,509
ruler-34-9-a3.xml.minion.conv.minion,1,835
ruler-34-9-a4.xml.minion.conv.minion,1,509
ruler-44-10-a3.xml.minion.conv.minion,1,847
ruler-44-10-a4.xml.minion.conv.minion,1,516
ruler-44-9-a3.xml.minion.conv.minion,1,847
ruler-44-9-a4.xml.minion.conv.minion,1,516
ruler-55-10-a3.xml.minion.conv.minion,1,827
ruler-55-10-a4.xml.minion.conv.minion,1,513
ruler-55-11-a3.xml.minion.conv.minion,1,827
ruler-55-11-a4.xml.minion.conv.minion,1,513
ruler-67-11-a3.xml.minion.conv.minion,1,819
ruler-67-11-a4.xml.minion.conv.minion,1,518
ruler-67-12-a3.xml.minion.conv.minion,1,819
ruler-67-12-a4.xml.minion.conv.minion,1,518
ruler-70-12-a3.xml.minion.conv.minion,1,845
ruler-70-12-a4.xml.minion.conv.minion,1,506
ruler-70-13-a3.xml.minion.conv.minion,1,845
ruler-70-13-a4.xml.minion.conv.minion,1,506
series-100.xml.minion.conv.minion,1,?
series-10.xml.minion.conv.minion,1,?
series-11.xml.minion.conv.minion,1,?
series-12.xml.minion.conv.minion,1,?
series-13.xml.minion.conv.minion,1,?
series-14.xml.minion.conv.minion,1,?
series-15.xml.minion.conv.minion,1,?
series-16.xml.minion.conv.minion,1,?
series-18.xml.minion.conv.minion,1,?
series-20.xml.minion.conv.minion,1,?
series-25.xml.minion.conv.minion,1,?
series-30.xml.minion.conv.minion,1,?
series-35.xml.minion.conv.minion,1,?
series-40.xml.minion.conv.minion,1,?
series-45.xml.minion.conv.minion,1,?
series-50.xml.minion.conv.minion,1,?
series-5.xml.minion.conv.minion,1,?
series-60.xml.minion.conv.minion,1,?
series-6.xml.minion.conv.minion,1,?
series-70.xml.minion.conv.minion,1,?
series-7.xml.minion.conv.minion,1,?
series-80.xml.minion.conv.minion,1,?
series-8.xml.minion.conv.minion,1,?
series-90.xml.minion.conv.minion,1,?
series-9.xml.minion.conv.minion,1,?
slangford-3-11-ext.xml.minion.gz,1,987
socialGolfer-10-4-8.xml.minion,1,1000
socialGolfer-6-3-5.xml.minion,1,986
socialGolfer-6-3-6.xml.minion,1,997
socialGolfer-6-3-7.xml.minion,1,999
socialGolfer-6-3-8.xml.minion,1,1000
socialGolfer-6-4-5.xml.minion,1,995
socialGolfer-6-4-6.xml.minion,1,1000
socialGolfer-6-4-7.xml.minion,1,1000
socialGolfer-6-4-8.xml.minion,1,1000
socialGolfer-7-4-8.xml.minion,1,1000
socialGolfer-8-4-8.xml.minion,1,1000
socialGolfer-9-4-8.xml.minion,1,1000
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,513
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,513
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,513
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,513
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,513
