@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_17_2.dzn,1,0.271738,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_17_8.dzn,1,0.276468,1,1,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-760-310-line795.dzn,1,0.434536,1,0,1
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film116.dzn,1,0.563198,0,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_46_5.dzn,1,0.158383,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_41_9.dzn,1,0.271721,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_13_7.dzn,1,0.16427,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_4.dzn,1,-1,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_17_6.dzn,1,0.267312,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_17_8.dzn,1,0.286684,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_25_10.dzn,1,0.195122,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_6.dzn,1,0.149767,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_47_10.dzn,1,0.190846,1,1,1
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_3.dzn,1,0.85032,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_9.dzn,1,0.275307,1,1,1
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/easy/concert.dzn,1,0.699127,0,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_6.dzn,1,0.188538,1,1,1
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film103.dzn,1,0.551096,0,0,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1407-line976.dzn,1,0.452946,1,0,1
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film117.dzn,1,0.543281,0,0,1
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film103.dzn,1,0.802641,0,0,1
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film114.dzn,1,0.802641,0,0,1
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film119.dzn,1,0.803214,0,0,1
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/herbs_3.dzn,1,0.283789,1,0,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1439-line292.dzn,1,0.455022,1,0,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1479-line1099.dzn,1,0.43227,1,0,1
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/6Ships.dzn,1,-1,0,0,1
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/magazine_inserts_4.dzn,1,0.281722,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_4.dzn,1,0.265351,1,1,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1407-line1986.dzn,1,0.441422,1,0,1
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/waveform-5000.dzn,1,-1,-1,-1,-1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-158-line1950.dzn,1,0.433722,1,0,1
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/MobStory.dzn,1,0.694734,0,0,1
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/MobStory.dzn,1,0.532504,0,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_22_10.dzn,1,0.211556,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_60_7.dzn,1,0.123617,1,1,1
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film116.dzn,1,0.802641,0,0,1
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film118.dzn,1,0.802641,0,0,1
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/herbs_2.dzn,1,0.250125,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_22_3.dzn,1,0.172586,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_1_5.dzn,1,0.276406,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n32-k5.vrp.dzn,1,0.251461,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n16-k8.vrp.dzn,1,0.324157,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_1.dzn,1,0.285511,1,1,1
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/6Ships.dzn,1,-1,0,0,0
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/7Ships.dzn,1,-1,0,0,0
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n34-k5.vrp.dzn,1,0.245358,1,0,1
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film117.dzn,1,0.802641,0,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_7.dzn,1,0.265846,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n31-k5.vrp.dzn,1,0.2548,1,0,1
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film114.dzn,1,0.566956,0,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n36-k5.vrp.dzn,1,0.239732,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n19-k2.vrp.dzn,1,0.305955,1,0,1
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/magazine_inserts_3.dzn,1,0.271864,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n37-k5.vrp.dzn,1,0.236942,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n34-k5.vrp.dzn,1,0.245429,1,0,1
mznc12-problems/radiation/radiation.mzn_AND_mznc12-problems/radiation/m40_10_02.dzn,1,-1,-1,-1,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n35-k5.vrp.dzn,1,0.242551,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n22-k8.vrp.dzn,1,0.290386,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n33-k5.vrp.dzn,1,0.24835,1,0,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1479-line419.dzn,1,0.433737,1,0,1
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/8Ships.dzn,1,-1,0,0,0
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n23-k8.vrp.dzn,1,0.285695,1,0,1
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film105.dzn,1,0.803214,0,0,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1074-line298.dzn,1,0.45458,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n37-k6.vrp.dzn,1,0.236942,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n20-k2.vrp.dzn,1,0.300501,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_7.dzn,1,0.226719,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n38-k5.vrp.dzn,1,-1,1,0,1
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/magazine_inserts_2.dzn,1,0.246788,1,0,1
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8ShipsUnconst.dzn,1,-1,0,0,1
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/09.dzn,1,0.292438,0,0,0
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n21-k2.vrp.dzn,1,0.295332,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n39-k5.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n39-k6.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n22-k2.vrp.dzn,1,0.290386,1,0,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1283-line119.dzn,1,-1,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_10.dzn,1,0.151824,1,1,1
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/05.dzn,1,0.188242,0,0,0
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/MobStory.dzn,1,0.799322,0,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n41-k6.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n38-k6.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n40-k5.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n39-k5.vrp.dzn,1,-1,1,0,1
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/07.dzn,1,0.162842,0,0,0
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n43-k6.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n44-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n44-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n45-k6.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n45-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n45-k5.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n46-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n45-k6.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n45-k5.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n48-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n50-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n50-k8.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n50-k10.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n50-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n50-k8.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n51-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n51-k10.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n52-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n53-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n54-k7.vrp.dzn,1,-1,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_10_4.dzn,1,0.224989,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_8.dzn,1,0.276459,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n55-k9.vrp.dzn,1,-1,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_17_1.dzn,1,0.287201,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_1.dzn,1,0.26892,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_2.dzn,1,0.269108,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n55-k10.vrp.dzn,1,-1,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_10.dzn,1,0.265157,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_4.dzn,1,0.265752,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n55-k7.vrp.dzn,1,-1,1,0,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n55-k15.vrp.dzn,1,-1,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_17_5.dzn,1,0.269282,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n55-k8.vrp.dzn,1,-1,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_3.dzn,1,0.273502,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_7.dzn,1,0.277302,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_22_8.dzn,1,0.234361,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_26_9.dzn,1,0.211052,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_5.dzn,1,0.208056,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_26_6.dzn,1,0.218503,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_33_9.dzn,1,0.286702,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_9.dzn,1,0.27932,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_25_1.dzn,1,0.270829,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_4.dzn,1,0.227096,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_25_2.dzn,1,0.285888,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,0.273363,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_25_4.dzn,1,0.274592,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_25_5.dzn,1,0.255277,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_43_1.dzn,1,0.203863,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_22_6.dzn,1,0.223106,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_5.dzn,1,0.269659,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_33_8.dzn,1,0.27292,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n56-k7.vrp.dzn,1,-1,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_9.dzn,1,0.20695,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_31_9.dzn,1,0.208994,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_25_9.dzn,1,0.271001,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_25_10.dzn,1,0.253546,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_3.dzn,1,0.259177,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_25_3.dzn,1,0.254052,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_26_5.dzn,1,0.207936,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_7.dzn,1,0.23936,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_1.dzn,1,0.150465,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n57-k7.vrp.dzn,1,-1,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_8.dzn,1,0.215087,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_10.dzn,1,0.269696,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_22_7.dzn,1,0.228647,1,1,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n57-k9.vrp.dzn,1,-1,1,0,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_3.dzn,1,0.149626,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_2.dzn,1,0.256968,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_9.dzn,1,0.274913,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_31_10.dzn,1,0.208063,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_31_1.dzn,1,0.154387,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_8.dzn,1,0.153902,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_31_5.dzn,1,0.151559,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_31_10.dzn,1,0.150484,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_14_8.dzn,1,0.163538,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_6.dzn,1,0.207301,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_11_5.dzn,1,0.22368,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_1.dzn,1,0.206896,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_5.dzn,1,0.272936,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_31_6.dzn,1,0.150009,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_3.dzn,1,0.208869,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_25_8.dzn,1,0.267152,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_8.dzn,1,0.283757,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_26_9.dzn,1,0.159455,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_2.dzn,1,0.254065,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_3.dzn,1,0.286347,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_25_7.dzn,1,0.27015,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_4.dzn,1,0.276639,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_8.dzn,1,0.208239,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_1.dzn,1,0.258264,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_6.dzn,1,0.276327,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_5.dzn,1,0.2625,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_8.dzn,1,0.273949,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_1.dzn,1,0.23696,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_2.dzn,1,0.267355,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_6.dzn,1,0.1513,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_5.dzn,1,0.260338,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_1.dzn,1,0.267608,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_7.dzn,1,0.272744,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_31_2.dzn,1,0.149589,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_8.dzn,1,0.269706,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_31_8.dzn,1,0.14992,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_9.dzn,1,0.159448,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_7.dzn,1,0.27896,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_9.dzn,1,0.281995,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_26_1.dzn,1,0.165693,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_8.dzn,1,0.232977,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_1.dzn,1,0.270896,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_3.dzn,1,0.283283,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_4.dzn,1,0.277762,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_1.dzn,1,0.281129,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_2.dzn,1,0.287281,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_3.dzn,1,0.142311,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_3.dzn,1,0.281783,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_5.dzn,1,0.143667,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_4.dzn,1,0.246074,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_2.dzn,1,0.150284,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_43_10.dzn,1,0.143151,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_10.dzn,1,0.28315,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_43_9.dzn,1,0.150375,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_5.dzn,1,0.264825,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_1.dzn,1,0.225726,1,1,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_3.dzn,1,0.192708,1,1,1
