@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC

@DATA
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,635,0.093386,0.50611,0.7,392,0.566667,0.501149,0.484444,0.466667,295.022936,0.266667,237,14.533333,0.366667,195,223,15,41.071429,0,1,0,0.066667,0.066667,218,14.533333,0.133483,0,0,14,21,15,15
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,719,0.104704,0.536827,0.733333,385,0.5,0.517241,0.5,0.483333,285.568889,0.333333,233,15,0.366667,186,221,15,41.1,0,1,0,0.066667,0.066667,225,15,0.143305,0,0,14.5,22,15,15
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,627,0.092055,0.529737,0.7,394,0.533333,0.510345,0.493333,0.516667,290.036036,0.3,232,14.8,0.366667,195,221,15,41,0,1,0,0.066667,0.066667,222,14.8,0.137485,0,0,15.5,21,15,15
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,649,0.079784,0.524082,0.666667,378,0.633333,0.526437,0.508889,0.5,281.707424,0.3,233,15.266667,0.4,198,221,15,38.352941,0,1,0,0.066667,0.066667,229,15.266667,0.122789,0,0,15,20,15,15
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,647,0.08421,0.527761,0.666667,384,0.533333,0.521839,0.504444,0.5,284.436123,0.333333,234,15.133333,0.366667,194,221,15,41.333333,0,1,0,0.066667,0.066667,227,15.133333,0.140542,0,0,15,20,15,15
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,662,0.079536,0.515166,0.666667,254,0.633333,0.524138,0.506667,0.5,280.539474,0.366667,232,15.2,0.366667,190,221,15,41.5,0.002381,1,0,0.066667,0.066667,228,15.2,0.162934,0,0,15,20,15,15
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,631,0.103256,0.530558,0.8,384,0.5,0.508046,0.491111,0.483333,290.41629,0.333333,235,14.733333,0.366667,189,221,15,40,0,1,0,0.066667,0.066667,221,14.733333,0.124231,0,0,14.5,24,15,15
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,678,0.092989,0.52586,0.666667,385,0.566667,0.512644,0.495556,0.483333,288.591928,0.3,235,14.866667,0.366667,194,221,15,43.866667,0,1,0,0.066667,0.066667,223,14.866667,0.140798,0,0,14.5,20,15,15
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,698,0.073904,0.500586,0.7,372,0.533333,0.512644,0.495556,0.5,287.049327,0.333333,234,14.866667,0.4,183,221,15,41.7,0,1,0,0.066667,0.066667,223,14.866667,0.141265,0,0,15,21,15,15
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,687,0.085519,0.515788,0.766667,385,0.533333,0.521839,0.504444,0.5,284.876652,0.3,234,15.133333,0.4,197,222,15,44.666667,0,1,0,0.066667,0.066667,227,15.133333,0.134604,0,0,15,23,15,15
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,597,0.094255,0.524203,0.633333,381,0.566667,0.51954,0.502222,0.516667,286.278761,0.3,232,15.066667,0.366667,193,220,15,42.5,0,1,0,0.066667,0.066667,226,15.066667,0.149702,0,0,15.5,19,15,15
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,654,0.067987,0.513493,0.7,381,0.6,0.524138,0.506667,0.5,283.583333,0.4,234,15.2,0.4,192,221,15,40.083333,0,1,0,0.066667,0.066667,228,15.2,0.125291,0,0,15,21,15,15
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,608,0.078284,0.506128,0.6,389,0.5,0.512644,0.495556,0.533333,288.910314,0.266667,233,14.866667,0.4,193,222,15,42.6,0,1,0,0.066667,0.066667,223,14.866667,0.133131,0,0,16,18,15,15
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,640,0.106017,0.534795,0.666667,386,0.566667,0.512644,0.495556,0.516667,289.251121,0.233333,233,14.866667,0.366667,195,221,15,45,0,1,0,0.066667,0.066667,223,14.866667,0.140799,0,0,15.5,20,15,15
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,660,0.071457,0.495426,0.7,385,0.466667,0.514943,0.497778,0.5,289.758929,0.333333,235,14.933333,0.4,194,225,15,39.5,0,1,0,0.066667,0.066667,224,14.933333,0.129042,0,0,15,21,15,15
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,654,0.086381,0.505177,0.666667,378,0.6,0.521839,0.504444,0.5,284.559471,0.366667,235,15.133333,0.366667,181,221,15,41,0,1,0,0.066667,0.066667,227,15.133333,0.129988,0,0,15,20,15,15
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,686,0.082701,0.520038,0.7,384,0.6,0.528736,0.511111,0.516667,284.078261,0.4,234,15.333333,0.4,199,223,15,39.6,0,1,0,0.066667,0.066667,230,15.333333,0.138636,0,0,15.5,21,15,15
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,678,0.086381,0.484237,0.6,393,0.533333,0.487356,0.471111,0.483333,297.698113,0.3,237,14.133333,0.366667,192,221,15,43.3125,0,1,0,0.066667,0.066667,212,14.133333,0.145808,0,0,14.5,18,15,15
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,791,0.076948,0.507448,0.7,390,0.5,0.514943,0.497778,0.483333,288.602679,0.366667,235,14.933333,0.366667,194,224,15,39.736842,0.002381,1,0,0.066667,0.066667,224,14.933333,0.135457,0,0,14.5,21,15,15
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,676,0.084736,0.50513,0.666667,383,0.533333,0.508046,0.491111,0.483333,290.859729,0.266667,235,14.733333,0.366667,191,224,15,42.705882,0,1,0,0.066667,0.066667,221,14.733333,0.142762,0,0,14.5,20,15,15
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,697,0.08421,0.50127,0.633333,393,0.566667,0.512644,0.495556,0.5,288.38565,0.366667,235,14.866667,0.366667,192,219,15,42.916667,0,1,0,0.066667,0.066667,223,14.866667,0.137073,0,0,15,19,15,15
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,755,0.071871,0.488779,0.666667,394,0.566667,0.501149,0.484444,0.466667,292.550459,0.366667,235,14.533333,0.366667,194,220,15,41.454545,0,1,0,0.066667,0.066667,218,14.533333,0.133091,0,0,14,20,15,15
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,655,0.061423,0.480902,0.633333,390,0.533333,0.508046,0.491111,0.5,290.285068,0.366667,234,14.733333,0.4,200,221,15,39.733333,0,1,0,0.066667,0.066667,221,14.733333,0.137599,0,0,15,19,15,15
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,584,0.089691,0.505011,0.666667,398,0.6,0.503448,0.486667,0.5,295.657534,0.3,235,14.6,0.366667,189,223,15,40.857143,0,1,0,0.066667,0.066667,219,14.6,0.134701,0,0,15,20,15,15
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,594,0.093386,0.50611,0.7,392,0.566667,0.501149,0.484444,0.466667,295.885321,0.266667,236,14.533333,0.366667,198,223,15,42,0,1,0,0.066667,0.066667,218,14.533333,0.137468,0,0,14,21,15,15
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,731,0.104704,0.536827,0.733333,376,0.5,0.517241,0.5,0.483333,284.253333,0.333333,233,15,0.366667,197,220,15,42.7,0,1,0,0.066667,0.066667,225,15,0.13436,0,0,14.5,22,15,15
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,618,0.092055,0.529737,0.7,391,0.533333,0.510345,0.493333,0.516667,291.554054,0.3,236,14.8,0.366667,198,223,15,44,0,1,0,0.066667,0.066667,222,14.8,0.138824,0,0,15.5,21,15,15
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,661,0.079784,0.524082,0.666667,375,0.633333,0.526437,0.508889,0.5,282.873362,0.3,232,15.266667,0.4,188,222,15,39.066667,0,1,0,0.066667,0.066667,229,15.266667,0.128011,0,0,15,20,15,15
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,629,0.08421,0.527761,0.666667,377,0.533333,0.521839,0.504444,0.5,284.779736,0.333333,234,15.133333,0.366667,191,223,15,38,0,1,0,0.066667,0.066667,227,15.133333,0.133267,0,0,15,20,15,15
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,706,0.079536,0.515166,0.666667,254,0.633333,0.524138,0.506667,0.5,280.921053,0.366667,232,15.2,0.366667,189,220,15,42.071429,0,1,0,0.066667,0.066667,228,15.2,0.16537,0,0,15,20,15,15
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,646,0.103256,0.530558,0.8,386,0.5,0.508046,0.491111,0.483333,291.171946,0.333333,236,14.733333,0.366667,193,224,15,38.923077,0,1,0,0.066667,0.066667,221,14.733333,0.132779,0,0,14.5,24,15,15
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,729,0.073904,0.500586,0.7,378,0.533333,0.512644,0.495556,0.5,288.273543,0.333333,232,14.866667,0.4,197,220,15,46.75,0,1,0,0.066667,0.066667,223,14.866667,0.138203,0,0,15,21,15,15
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,673,0.085519,0.515788,0.766667,378,0.533333,0.521839,0.504444,0.5,286.440529,0.3,236,15.133333,0.4,188,224,15,43.777778,0,1,0,0.066667,0.066667,227,15.133333,0.134548,0,0,15,23,15,15
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,559,0.094255,0.524203,0.633333,385,0.566667,0.51954,0.502222,0.516667,287.49115,0.3,235,15.066667,0.366667,197,222,15,42.454545,0,1,0,0.066667,0.066667,226,15.066667,0.14835,0,0,15.5,19,15,15
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,645,0.067987,0.513493,0.7,386,0.6,0.524138,0.506667,0.5,284.846491,0.4,233,15.2,0.4,193,222,15,39.571429,0,1,0,0.066667,0.066667,228,15.2,0.129029,0,0,15,21,15,15
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,581,0.078284,0.506128,0.6,387,0.5,0.512644,0.495556,0.533333,287.860987,0.266667,232,14.866667,0.4,194,218,15,39.7,0,1,0,0.066667,0.066667,223,14.866667,0.131144,0,0,16,18,15,15
rand-23-23-253-131-46021_ext.xml.minion.gz,1,291,0,1,0.956522,256,0.956522,1,0.956522,0.956522,247.802372,0.956522,248,22,0.956522,214,240,23,30.454545,0,1,0,0.086957,0.086957,253,22,0.079958,0,0,22,22,23,23
rand-23-23-253-131-47021_ext.xml.minion.gz,1,288,0,1,0.956522,258,0.956522,1,0.956522,0.956522,247.498024,0.956522,247,22,0.956522,207,238,23,30.545455,0,1,0,0.086957,0.086957,253,22,0.082952,0,0,22,22,23,23
rand-23-23-253-131-48021_ext.xml.minion.gz,1,292,0,1,0.956522,256,0.956522,1,0.956522,0.956522,246.869565,0.956522,247,22,0.956522,211,237,23,30.545455,0,1,0,0.086957,0.086957,253,22,0.079733,0,0,22,22,23,23
rand-23-23-253-131-49021_ext.xml.minion.gz,1,292,0,1,0.956522,258,0.956522,1,0.956522,0.956522,248.090909,0.956522,247,22,0.956522,209,239,23,31.409091,0,1,0,0.086957,0.086957,253,22,0.081233,0,0,22,22,23,23
rand-23-23-253-131-50021_ext.xml.minion.gz,1,284,0,1,0.956522,258,0.956522,1,0.956522,0.956522,248.324111,0.956522,249,22,0.956522,205,240,23,31.045455,0,1,0,0.086957,0.086957,253,22,0.087215,0,0,22,22,23,23
rand-23-23-253-131-51021_ext.xml.minion.gz,1,291,0,1,0.956522,256,0.956522,1,0.956522,0.956522,248.043478,0.956522,248,22,0.956522,216,239,23,30.909091,0,1,0,0.086957,0.086957,253,22,0.080162,0,0,22,22,23,23
rand-23-23-253-131-52021_ext.xml.minion.gz,1,286,0,1,0.956522,256,0.956522,1,0.956522,0.956522,246.70751,0.956522,246,22,0.956522,208,238,23,30.454545,0,1,0,0.086957,0.086957,253,22,0.079404,0,0,22,22,23,23
rand-23-23-253-131-53021_ext.xml.minion.gz,1,283,0,1,0.956522,260,0.956522,1,0.956522,0.956522,249.284585,0.956522,249,22,0.956522,214,241,23,32.363636,0,1,0,0.086957,0.086957,253,22,0.075199,0,0,22,22,23,23
rand-23-23-253-131-54021_ext.xml.minion.gz,1,291,0,1,0.956522,257,0.956522,1,0.956522,0.956522,248.458498,0.956522,248,22,0.956522,214,240,23,31.954545,0,1,0,0.086957,0.086957,253,22,0.08073,0,0,22,22,23,23
rand-23-23-253-131-55021_ext.xml.minion.gz,1,291,0,1,0.956522,258,0.956522,1,0.956522,0.956522,247.067194,0.956522,248,22,0.956522,210,236,23,31.363636,0,1,0,0.086957,0.086957,253,22,0.082001,0,0,22,22,23,23
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,321,0.078899,0.53484,0.675,224,0.6,0.530769,0.5175,0.525,201.869565,0.275,201,20.7,0.4,95,178,11,29.263158,0,1,0,0.05,0.05,414,20.7,0.144851,0,0,21,27,11,11
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,317,0.074204,0.523801,0.65,230,0.575,0.530769,0.5175,0.525,201.676329,0.375,201,20.7,0.4,91,173,11,28.619048,0,1,0,0.05,0.05,414,20.7,0.144915,0,0,21,26,11,11
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,311,0.078102,0.536258,0.725,226,0.55,0.530769,0.5175,0.5,200.275362,0.4,198,20.7,0.4,106,174,11,30.166667,0,1,0,0.05,0.05,414,20.7,0.144272,0,0,20,29,11,11
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,364,0.070312,0.532155,0.675,222,0.6,0.530769,0.5175,0.525,199.089372,0.275,198,20.7,0.4,90,174,11,27.636364,0,1,0,0.05,0.05,414,20.7,0.136134,0,0,21,27,11,11
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,319,0.084076,0.5334,0.675,229,0.575,0.530769,0.5175,0.525,201.543478,0.35,203,20.7,0.4,99,173,11,28.1875,0,1,0,0.05,0.05,414,20.7,0.144085,0,0,21,27,11,11
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,352,0.068966,0.531031,0.65,227,0.6,0.530769,0.5175,0.5,203.118357,0.3,200,20.7,0.425,94,178,11,29.826087,0,1,0,0.05,0.05,414,20.7,0.13654,0,0,20,26,11,11
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,314,0.075457,0.528203,0.675,225,0.65,0.530769,0.5175,0.525,198.538647,0.35,198,20.7,0.4,90,173,11,27.095238,0,1,0,0.05,0.05,414,20.7,0.144627,0,0,21,27,11,11
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,325,0.082576,0.529013,0.75,231,0.75,0.530769,0.5175,0.525,201.060386,0.375,202,20.7,0.4,84,172,11,29.75,0,1,0,0.05,0.05,414,20.7,0.144083,0,0,21,30,11,11
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,302,0.082953,0.539434,0.75,227,0.525,0.530769,0.5175,0.525,201.869565,0.3,203,20.7,0.4,96,173,11,29.285714,0,1,0,0.05,0.05,414,20.7,0.141208,0,0,21,30,11,11
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,313,0.093575,0.537019,0.675,226,0.6,0.530769,0.5175,0.5125,199.140097,0.325,201,20.7,0.375,76,173,11,28.357143,0,1,0,0.05,0.05,414,20.7,0.147501,0,0,20.5,27,11,11
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,331,0.068966,0.528055,0.65,226,0.625,0.530769,0.5175,0.525,201.652174,0.375,201,20.7,0.425,106,175,11,28.133333,0,1,0,0.05,0.05,414,20.7,0.143562,0,0,21,26,11,11
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,301,0.066427,0.524489,0.65,226,0.525,0.530769,0.5175,0.5125,199.838164,0.375,200,20.7,0.4,80,171,11,28.526316,0,1,0,0.05,0.05,414,20.7,0.138615,0,0,20.5,26,11,11
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,335,0.072068,0.52729,0.625,223,0.55,0.530769,0.5175,0.525,201.263285,0.35,201,20.7,0.4,103,178,11,29.95,0,1,0,0.05,0.05,414,20.7,0.139622,0,0,21,25,11,11
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,346,0.061543,0.529342,0.65,222,0.55,0.530769,0.5175,0.525,198.695652,0.4,200,20.7,0.4,85,175,11,31.058824,0,1,0,0.05,0.05,414,20.7,0.138053,0,0,21,26,11,11
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,340,0.076893,0.531307,0.675,226,0.6,0.530769,0.5175,0.525,199.135266,0.325,199,20.7,0.375,108,171,11,29.9375,0,1,0,0.05,0.05,414,20.7,0.143246,0,0,21,27,11,11
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,311,0.075457,0.530879,0.7,224,0.5,0.530769,0.5175,0.5,198.408213,0.35,195,20.7,0.4,109,173,11,27.458333,0,1,0,0.05,0.05,414,20.7,0.134596,0,0,20,28,11,11
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,330,0.081624,0.529105,0.7,225,0.6,0.530769,0.5175,0.5,200.422705,0.35,200,20.7,0.4,93,172,11,29,0,1,0,0.05,0.05,414,20.7,0.143362,0,0,20,28,11,11
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,346,0.082765,0.534029,0.675,228,0.625,0.530769,0.5175,0.525,199.565217,0.3,199,20.7,0.4,99,172,11,29.75,0,1,0,0.05,0.05,414,20.7,0.141232,0,0,21,27,11,11
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,326,0.070312,0.528548,0.675,225,0.625,0.530769,0.5175,0.525,199.971014,0.375,200,20.7,0.4,70,173,11,28.941176,0,1,0,0.05,0.05,414,20.7,0.139128,0,0,21,27,11,11
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,334,0.087178,0.533628,0.7,229,0.575,0.530769,0.5175,0.5,200.966184,0.375,198,20.7,0.4,93,173,11,30.9375,0,1,0,0.05,0.05,414,20.7,0.134953,0,0,20,28,11,11
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,315,0.072068,0.527372,0.65,225,0.575,0.530769,0.5175,0.525,199.797101,0.325,198,20.7,0.4,99,174,11,28.2,0,1,0,0.05,0.05,414,20.7,0.138537,0,0,21,26,11,11
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,328,0.088424,0.542686,0.725,227,0.575,0.530769,0.5175,0.5,200.115942,0.325,199,20.7,0.4,103,173,11,27.052632,0,1,0,0.05,0.05,414,20.7,0.135239,0,0,20,29,11,11
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,306,0.07587,0.536563,0.675,226,0.575,0.530769,0.5175,0.525,199.618357,0.35,199,20.7,0.4,92,169,11,29.071429,0,1,0,0.05,0.05,414,20.7,0.131526,0,0,21,27,11,11
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,345,0.069417,0.531803,0.675,225,0.6,0.530769,0.5175,0.5,199.690821,0.4,199,20.7,0.4,94,173,11,28.444444,0,1,0,0.05,0.05,414,20.7,0.143297,0,0,20,27,11,11
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,330,0.079883,0.531024,0.675,226,0.525,0.530769,0.5175,0.5375,201.152174,0.375,202,20.7,0.375,95,176,11,28.521739,0,1,0,0.05,0.05,414,20.7,0.14155,0,0,21.5,27,11,11
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,296,0.078302,0.528639,0.675,224,0.575,0.530769,0.5175,0.525,198.004831,0.35,198,20.7,0.4,83,171,11,28.733333,0,1,0,0.05,0.05,414,20.7,0.14268,0,0,21,27,11,11
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,316,0.068053,0.532062,0.675,224,0.6,0.530769,0.5175,0.5125,199.533816,0.375,199,20.7,0.4,96,173,11,29.666667,0,1,0,0.05,0.05,414,20.7,0.145378,0,0,20.5,27,11,11
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,320,0.087357,0.538244,0.7,227,0.525,0.530769,0.5175,0.525,200.557971,0.325,198,20.7,0.4,103,173,11,28.272727,0,1,0,0.05,0.05,414,20.7,0.137571,0,0,21,28,11,11
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,321,0.086819,0.543776,0.7,224,0.475,0.530769,0.5175,0.525,200.115942,0.325,201,20.7,0.375,82,175,11,29.866667,0,1,0,0.05,0.05,414,20.7,0.146824,0,0,21,28,11,11
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,314,0.081815,0.533912,0.675,232,0.625,0.530769,0.5175,0.525,201.091787,0.325,199,20.7,0.4,91,170,11,30.210526,0,1,0,0.05,0.05,414,20.7,0.146831,0,0,21,27,11,11
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,304,0.094901,0.53661,0.7,229,0.55,0.530769,0.5175,0.5125,203.101449,0.25,201,20.7,0.425,95,175,11,28.421053,0,1,0,0.05,0.05,414,20.7,0.139402,0,0,20.5,28,11,11
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,342,0.082765,0.540413,0.675,228,0.625,0.530769,0.5175,0.525,203.350242,0.3,202,20.7,0.4,100,178,11,28.095238,0,1,0,0.05,0.05,414,20.7,0.140474,0,0,21,27,11,11
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,304,0.08124,0.534565,0.7,230,0.6,0.530769,0.5175,0.525,202.101449,0.375,202,20.7,0.4,97,176,11,30.333333,0,1,0,0.05,0.05,414,20.7,0.146891,0,0,21,28,11,11
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,321,0.079096,0.524491,0.675,230,0.65,0.530769,0.5175,0.5125,202.289855,0.325,200,20.7,0.4,103,172,11,28.777778,0,1,0,0.05,0.05,414,20.7,0.148185,0,0,20.5,27,11,11
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,300,0.090347,0.538962,0.725,225,0.575,0.530769,0.5175,0.5,199.874396,0.3,200,20.7,0.4,104,174,11,29.066667,0,1,0,0.05,0.05,414,20.7,0.147143,0,0,20,29,11,11
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,317,0.081432,0.528124,0.75,226,0.55,0.530769,0.5175,0.5375,200.231884,0.375,195,20.7,0.375,84,173,11,28.473684,0,1,0,0.05,0.05,414,20.7,0.141883,0,0,21.5,30,11,11
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,310,0.067593,0.526219,0.65,221,0.65,0.530769,0.5175,0.5,199.272947,0.35,200,20.7,0.425,117,174,11,29.647059,0,1,0,0.05,0.05,414,20.7,0.138068,0,0,20,26,11,11
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,319,0.068283,0.522447,0.65,225,0.525,0.530769,0.5175,0.525,199.649758,0.35,199,20.7,0.4,78,174,11,27.6,0,1,0,0.05,0.05,414,20.7,0.130404,0,0,21,26,11,11
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,337,0.087178,0.537689,0.65,224,0.625,0.530769,0.5175,0.525,201.152174,0.35,198,20.7,0.375,106,176,11,28.823529,0,1,0,0.05,0.05,414,20.7,0.137047,0,0,21,26,11,11
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,431,0.061492,0.312134,0.425,374,0.425,0.320513,0.3125,0.325,353.884,0.175,357,12.5,0.225,270,331,16,53.428571,0,1,0,0.05,0.05,250,12.5,0.114039,0,0,13,17,16,16
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,446,0.073314,0.331942,0.5,366,0.375,0.320513,0.3125,0.3,348.244,0.15,351,12.5,0.225,259,329,16,46.833333,0,1,0,0.05,0.05,250,12.5,0.107765,0,0,12,20,16,16
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,451,0.077661,0.332116,0.45,379,0.4,0.320513,0.3125,0.325,356.552,0.15,356,12.5,0.225,239,335,16,50.285714,0,1,0,0.05,0.05,250,12.5,0.108935,0,0,13,18,16,16
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,439,0.069821,0.323702,0.45,370,0.4,0.320513,0.3125,0.325,348.748,0.175,345,12.5,0.225,254,329,16,46.384615,0,1,0,0.05,0.05,250,12.5,0.109808,0,0,13,18,16,16
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,435,0.080039,0.32836,0.5,375,0.475,0.320513,0.3125,0.3125,349.16,0.175,350,12.5,0.225,261,327,16,48.111111,0,1,0,0.05,0.05,250,12.5,0.108504,0,0,12.5,20,16,16
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,431,0.068465,0.318515,0.475,373,0.325,0.320513,0.3125,0.3125,350.076,0.175,350,12.5,0.225,280,324,16,49.333333,0,1,0,0.05,0.05,250,12.5,0.107465,0,0,12.5,19,16,16
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,429,0.069147,0.326709,0.475,368,0.4,0.320513,0.3125,0.325,348.456,0.2,347,12.5,0.225,258,328,16,47.357143,0,1,0,0.05,0.05,250,12.5,0.109508,0,0,13,19,16,16
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,478,0.068237,0.319229,0.45,373,0.425,0.320513,0.3125,0.3125,350.024,0.2,349,12.5,0.225,260,328,16,48.555556,0,1,0,0.05,0.05,250,12.5,0.114339,0,0,12.5,18,16,16
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,444,0.063492,0.319391,0.45,373,0.4,0.320513,0.3125,0.3,350.596,0.175,351,12.5,0.225,263,329,16,46.909091,0,1,0,0.05,0.05,250,12.5,0.106823,0,0,12,18,16,16
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,442,0.073314,0.306085,0.45,375,0.425,0.320513,0.3125,0.3125,348.864,0.125,349,12.5,0.225,229,324,16,46,0,1,0,0.05,0.05,250,12.5,0.109616,0,0,12.5,18,16,16
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,457,0.068237,0.327637,0.45,371,0.4,0.320513,0.3125,0.325,349.248,0.175,351,12.5,0.225,251,326,16,51.857143,0,1,0,0.05,0.05,250,12.5,0.113774,0,0,13,18,16,16
