@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.2047,0.2423,0.1768,0.1025,0.3213,2.0738,0.9843,0.8715,0.3061,0.5,0.9291,0.0918,0.4888,0.2289,0.0836,1.1691
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,0.1277,0.1399,0.5982,0.2854,0.4319,3.0595,0.2468,0.5574,0.8118,0.9574,1.5911,0.1546,0.5218,0.5513,0.1504,1.6982
SAT_RACE2008/fuhs-aprove-16.cnf,1,0.1674,0.1786,0.1194,0.0573,0.2371,1.3141,0.5783,0.5703,0.3617,0.625,1.0929,0.065,0.6044,0.2064,0.047,1.1494
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0.9029,0.0503,0.987,0.906,1,4.2313,0.6201,0.9342,0.9991,1,0.6129,0.2636,0.9266,0.8472,0.351,1.0254
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0.5939,0.1704,0.6354,0.2231,0.2023,3.1086,0.6001,0.9031,0.8014,0.7895,1.0111,0.1578,0.7491,0.5277,0.0319,1.3593
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,0.3215,0.2084,0.4123,0.1626,0.1444,3.0229,0.9377,0.7802,0.5659,0.6364,1.3311,0.1196,0.5197,0.3808,0.0983,1.5565
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0.2299,0.156,0.7119,0.6037,0.3013,1.7742,0.635,0.6934,0.7421,0.6667,1.0593,0.0709,0.4607,0.6544,0.1013,1.5077
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.3405,0.2233,0.1223,0.0374,0.286,1.7047,0.5348,0.6835,0.1392,0.8,1.1261,0.0713,0.4905,0.1151,0.0441,1.3549
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,0.4157,0.1345,0.6064,0.3095,0.4404,3.1368,0.8616,0.5715,0.8054,0.8857,1.7817,0.2467,0.49,0.5557,0.1085,1.9689
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.8086,0.1286,0.7975,0.7939,0.08,0,0.8321,0.8086,0.7993,0,0.5233,0,0.6348,0.7966,0.0755,1.2279
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,0.1166,0.1803,0.1567,0.0401,0.2404,2.1964,0.3552,0.7204,0.5618,0.8846,1.332,0.246,0.3812,0.2756,0.2402,1.5169
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,0.5695,0.1638,0.6321,0.217,0.2025,3.1041,0.679,0.9019,0.8045,0.8182,1.0223,0.1571,0.7372,0.5253,0.032,1.3544
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,0.1993,0.1173,0.6811,0.494,1,3.2118,0.5819,0.7513,0.7391,1,1.3317,0.1631,0.5619,0.6043,0.1262,1.4464
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,0.142,0.1309,0.6519,0.501,0.4582,2.8021,0.1644,0.4469,0.7525,0.9658,1.6411,0.1552,0.4607,0.5912,0.1436,1.8008
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0.2303,0.1565,0.6453,0.5013,0.3031,2.2168,0.6009,0.6928,0.7326,0.6667,1.0597,0.072,0.2522,0.598,0.0819,1.2701
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.3931,0.0065,0.6915,0.6915,0,0.3038,0.9317,0.9996,0.6915,0.5345,0.6736,0.0015,0.9996,0.6917,0,0.675
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0.9227,0.0418,0.999,0.9595,1,4.2401,0.3024,0.9438,1,1,0.5273,0.2583,0.9389,0.8965,0.2975,0.9418
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.2303,0.1549,0.6913,0.483,0.3006,2.0429,0.8213,0.6927,0.7383,0.6667,1.0617,0.0712,0.2566,0.6088,0.0968,1.2715
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,0.3582,0.1741,0.7426,0.3343,0.4993,2.8292,0.4587,0.8163,0.919,1,1.2506,0.172,0.5072,0.6304,0.1258,1.474
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,0.5623,0.1615,0.6282,0.2131,0.1896,3.1268,0.5952,0.903,0.8048,0.8261,1.0224,0.1567,0.7342,0.5239,0.032,1.35
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,0.133,0.134,0.6134,0.33,0.4585,3.1568,0.3434,0.519,0.793,0.9365,1.6694,0.1602,0.5147,0.5568,0.152,1.7799
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.9691,0.106,0.8149,0.3636,0.5,2.6029,0.3137,0.9748,0.8383,0.9766,0.2071,0.3246,0.9692,0.6282,0.3126,0.8769
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.0214,0.0095,0.459,0.1301,0.2181,2.2258,0.8983,0.9384,0.8148,0.8811,0.394,0.3258,0.9384,0.4769,0.0339,0.532
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0.1013,0.2282,0,0,0.372,0.8607,0.4339,0.6572,0.121,0.9574,0.9646,0.1432,0.556,0.0484,0.2543,1.3065
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0.9102,0.0156,1,0.9877,0.5,4.2264,0.4615,0.9757,1,0.9869,0.455,0.2966,0.9753,0.9232,0.241,0.795
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.5476,0.1645,0.5717,0.2578,0.2337,3.0442,0.1852,0.7126,0.7817,0.8333,1.4353,0.1445,0.6184,0.512,0.0892,1.7411
SAT_RACE2008/een-pico-prop05-75.cnf,1,0.3975,0.2095,0.5328,0.1972,0.6975,3.0109,0.2306,0.6999,0.7698,1,1.7275,0.2001,0.5642,0.4993,0.1333,1.8581
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,0.1192,0.1803,0.1567,0.0399,0.2404,2.2121,0.2472,0.7206,0.5635,0.8958,1.3368,0.2457,0.3807,0.2735,0.2402,1.5182
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.5913,0.1758,0.7541,0.2129,0.1312,2.8392,0.736,0.869,0.8381,0.8095,1.0368,0.163,0.7333,0.5695,0.0298,1.3819
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,0.2537,0.2151,0.2604,0.1224,0.4432,2.5111,0.899,0.8059,0.4857,0.7333,1.2936,0.1758,0.5052,0.2886,0.1355,1.4512
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,0.1526,0.1961,0.5424,0.1553,0.2429,2.0978,0.5677,0.8334,0.5723,0.875,1.1459,0.182,0.4237,0.3977,0.1749,1.2611
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.5419,0.1508,0.6071,0.1939,0.1987,3.154,0.7292,0.9297,0.7829,0.8333,0.9742,0.1577,0.7339,0.504,0.0307,1.291
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,0.1975,0.1169,0.6814,0.494,1,3.1876,0.4906,0.752,0.7366,1,1.3282,0.1632,0.5595,0.605,0.1261,1.4415
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,0.5132,0.1716,0.4801,0.2301,0.386,3.0241,0.0675,0.7334,0.7783,0.8,1.493,0.1451,0.6528,0.5141,0.1402,1.7572
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.2256,0.1626,0.6702,0.5001,0.3043,2.2763,0.2062,0.6991,0.7435,0.6667,1.0522,0.1153,0.2571,0.5975,0.1001,1.2654
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.7426,0.0808,0.8718,0.7081,0.2146,4.0084,0.9174,0.841,0.9416,0.8841,1.1497,0.2222,0.8232,0.7678,0.0692,1.5953
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,0.1875,0.115,0.6826,0.4941,1,3.1575,0.5008,0.7563,0.7361,1,1.3076,0.1635,0.5456,0.6094,0.1233,1.4132
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0.6512,0.0309,0.8387,0.4232,0.5,4.2307,0.9021,0.7386,0.9466,0.9824,1.6906,0.2997,0.7843,0.6819,0.4522,1.6253
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0.0806,0.171,0.0044,0.0001,0.2106,0.8225,0.1039,0.5284,0.061,0.2727,0.9172,0.0382,0.529,0.0753,0.0447,1.036
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0.3927,0.007,0.6916,0.6916,0,0,0.9523,0.9995,0.6916,0.5297,0.6739,0.0016,0.9995,0.6918,0,0.6754
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,0.2645,0.2139,0.2559,0.1465,0.4589,2.2615,0.5986,0.8274,0.5252,0.8483,1.2161,0.1816,0.5192,0.293,0.1327,1.3947
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,0.5972,0.1661,0.6321,0.2129,0.2049,3.0606,0.6031,0.9253,0.7902,0.7778,0.9652,0.1602,0.7595,0.5198,0.03,1.3173
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.5332,0.2724,0.5075,0.3395,0.2921,2.4188,0.9526,0.8745,0.6455,0.7,1.101,0.1084,0.6047,0.4842,0.0809,1.3832
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.0526,0.1714,0.0099,0,0.1448,1.3434,0.4799,0.4137,0.0577,0.25,1.1463,0.0537,0.2519,0.048,0.1405,1.68
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,0.4053,0.2421,0.5539,0.3679,0.7397,2.7663,0.9722,0.8053,0.7332,1,1.2246,0.2119,0.6526,0.5136,0.1797,1.5235
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,0.5336,0.2057,0.8816,0.8196,0.5,1.9619,0.6276,0.7814,0.9699,0.9989,1.2868,0.1586,0.883,0.86,0.3144,1.3335
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.5778,0.1714,0.7631,0.2714,0.138,2.8471,0.7221,0.8738,0.8451,0.8261,1.0397,0.1639,0.7289,0.5825,0.0291,1.3768
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.0723,0.17,0.0106,0.0001,0.1579,0.9795,0.0873,0.5428,0.0886,0.3333,0.9027,0.0385,0.5294,0.0824,0.0486,1.0062
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,0.2651,0.1563,0.3013,0.0911,0.2321,2.783,0.9399,0.5398,0.5218,0.9941,1.7793,0.1686,0.5164,0.3291,0.0993,1.9235
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.3034,0.2074,0.3672,0.1516,0.2415,2.8668,0.7423,0.8133,0.5558,0.6364,1.2677,0.1434,0.5331,0.3609,0.203,1.4888
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.0097,0.013,0.1973,0.1964,1,1.3217,0.0442,0.0098,0.618,1,0.1824,0.2887,0.0104,0.37,0.5,1.0605
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,0.1814,0.1138,0.6832,0.4997,1,3.1041,0.6487,0.7589,0.7361,1,1.2942,0.1635,0.5371,0.6122,0.126,1.3954
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0.6156,0.1814,0.7458,0.2467,0.1294,2.8563,0.7011,0.8676,0.8346,0.7778,1.0251,0.1616,0.7444,0.5747,0.0315,1.3871
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,0.6547,0.2403,0.8511,0.7452,0.1716,2.3814,0.6916,0.9388,0.9009,0.7778,0.9933,0.1536,0.8885,0.7503,0.056,1.1464
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.5208,0.1352,0.6648,0.4,0.34,3.69,0.0909,0.6574,0.8312,0.7297,1.643,0.164,0.5996,0.5955,0.0839,1.9733
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,0.1906,0.1156,0.6822,0.4952,1,3.1618,0.5128,0.7548,0.7366,1,1.315,0.1634,0.55,0.6079,0.1221,1.4229
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0.2075,0.1541,0.4476,0.2955,1,2.8824,0.1908,0.571,0.5841,1,1.5238,0.1238,0.4961,0.43,0.1118,1.7363
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0.2829,0.1935,0.3149,0.1466,0.453,2.2935,0.5195,0.7788,0.5202,0.9769,1.3851,0.1872,0.5362,0.3207,0.1326,1.477
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.217,0.2415,0.1767,0.0978,0.3217,2.0668,0.8757,0.8857,0.3411,0.5,0.9338,0.0855,0.5031,0.2409,0.0705,1.1822
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.0724,0.17,0.0107,0.0001,0.1579,0.9786,0.078,0.5427,0.0889,0.3333,0.9028,0.0385,0.5294,0.0823,0.0483,1.0064
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,0.3105,0.2017,0.4213,0.2144,1,3.2998,0.5852,0.6968,0.6103,1,1.4953,0.1555,0.5486,0.4245,0.1411,1.6773
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0.1961,0.2211,0.2066,0.0789,0.3034,2.0783,0.2947,0.7625,0.4045,0.75,1.0665,0.0879,0.5535,0.2488,0.1176,1.2985
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,0.1971,0.0896,0.6051,0.3874,1,3.1177,0.0671,0.6124,0.8778,1,1.6227,0.2184,0.5727,0.6243,0.0945,1.6927
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0.4402,0.1458,0.9971,0.8424,0.5,3.2103,0.4636,0.7758,1,0.9899,1.4866,0.2239,0.4577,0.8194,0.3072,1.7401
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.8938,0.1515,0.8305,0.2457,0.4859,3.041,0.7032,0.9602,0.9521,1,0.4736,0.2925,0.9006,0.6289,0.3138,1.0807
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.0478,0.1706,0.0099,0,0.1448,1.3382,0.432,0.4164,0.0577,0.25,1.1366,0.0535,0.2465,0.0478,0.1406,1.6765
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.0144,0.006,0.4268,0.2238,0.1794,2.5099,0.7789,0.9416,0.8054,0.9108,0.3575,0.3089,0.9416,0.5037,0.0308,0.571
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.9896,0.1447,0.9468,0.6157,0.616,1.3245,0.6139,0.9897,0.9859,1,0.0761,0.2278,0.9897,0.8146,0.4059,0.7384
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.9501,0.0233,0.9992,0.9776,1,4.249,0.4351,0.9566,1,1,0.3747,0.2785,0.9564,0.8972,0.3415,0.6014
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.0826,0.172,0.0061,0.0002,0.2106,0.846,0.1043,0.5335,0.0669,0.2727,0.9209,0.0385,0.5302,0.0777,0.0447,1.0398
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,0.6244,0.1799,0.6747,0.2511,0.2006,3.0361,0.7633,0.8904,0.8131,0.75,1.0111,0.1568,0.7597,0.5485,0.032,1.3784
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0.9263,0.0121,1,0.9978,0.5,4.2548,0.036,0.9762,1,0.9853,0.3939,0.278,0.9761,0.9261,0.232,0.5291
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0.2269,0.1601,0.7073,0.5567,0.3029,2.0934,0.5655,0.6974,0.7559,0.6667,1.0553,0.103,0.2526,0.6332,0.105,1.2666
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,0.3606,0.1745,0.7373,0.3194,0.4987,2.8387,0.4672,0.8167,0.9167,1,1.2524,0.174,0.5069,0.6264,0.1256,1.4762
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0.6084,0.1693,0.6386,0.2262,0.2051,3.0789,0.5688,0.9232,0.7912,0.7647,0.964,0.1591,0.764,0.5253,0.0301,1.3235
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,0.1395,0.1894,0.2144,0.083,0.2521,3.0191,0.2308,0.7546,0.4293,0.6364,1.1936,0.1249,0.5439,0.2927,0.1785,1.3268
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0.4366,0.0795,0.7886,0.4466,0.3243,3.8257,0.7816,0.6095,0.91,0.9216,1.8763,0.2327,0.672,0.671,0.0888,1.9181
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0.6241,0.1838,0.7483,0.2482,0.1295,2.8486,0.7212,0.8651,0.8348,0.7647,1.0208,0.1607,0.7475,0.5786,0.0315,1.3882
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0.2386,0.2023,0.3101,0.1248,0.3296,2.6337,0.2203,0.7257,0.4969,0.7978,1.2788,0.1198,0.4885,0.3332,0.1227,1.4844
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,0.1273,0.1752,0.1837,0.1043,0.1622,2.2025,0.9837,0.797,0.3016,0.7838,1.0757,0.0801,0.5361,0.2515,0.0474,0.9448
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.0291,0.0112,0.567,0.4371,0.1153,2.6588,0.8451,0.8782,0.6126,0.9381,0.6176,0.2784,0.8782,0.542,0.0068,0.7094
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,0.3341,0.2311,0.2153,0.0826,0.191,1.9426,0.9084,0.8405,0.3277,0.5,1.0453,0.0756,0.5051,0.2235,0.0484,1.2596
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,0.9764,0.1527,0.9254,0.2957,0.5282,2.3914,0.7179,0.9829,0.9448,1,0.1778,0.1651,0.9739,0.701,0.2681,0.8075
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,0.127,0.1341,0.6132,0.4146,0.439,2.9405,0.1122,0.4697,0.7318,0.9658,1.6385,0.1548,0.4583,0.5529,0.1482,1.7915
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.2256,0.1626,0.6702,0.5001,0.3043,2.2763,0.1724,0.6991,0.7435,0.6667,1.0522,0.1153,0.2571,0.5975,0.1001,1.2654
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.631,0.0256,0.8287,0.4148,0.5,4.2501,0.7858,0.7228,0.9467,0.9909,1.8178,0.3093,0.7722,0.6781,0.4488,1.695
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,0.1962,0.1714,0.1741,0.0496,0.2424,2.7463,0.9724,0.5657,0.4805,0.8333,1.4537,0.1553,0.509,0.271,0.1321,1.6477
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.6432,0.1357,0.6621,0.2891,0.307,3.2584,0.1725,0.7983,0.8297,0.7753,1.2752,0.1922,0.7203,0.5672,0.0826,1.5063
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0.6567,0.025,0.8419,0.4295,0.5,4.253,0.7587,0.7411,0.9492,0.9909,1.7249,0.3097,0.7885,0.6846,0.45,1.6113
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,0.4291,0.08,0.7862,0.4445,0.3243,3.8206,0.756,0.6036,0.9087,0.9216,1.8884,0.2312,0.6681,0.6695,0.0892,1.9296
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,0.6331,0.1781,0.6542,0.26,0.2156,3.1053,0.7514,0.9161,0.7893,0.7333,0.9619,0.1562,0.7719,0.5362,0.0305,1.3378
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0.0826,0.172,0.0061,0.0002,0.2106,0.846,0.1318,0.5335,0.0669,0.2727,0.9209,0.0385,0.5302,0.0777,0.0447,1.0398
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.3933,0.0063,0.6916,0.6916,0,0.2999,0.9485,0.9996,0.6916,0.5347,0.6735,0.0014,0.9996,0.6917,0,0.6748
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0.2076,0.1523,0.4774,0.3146,1,2.9173,0.161,0.5821,0.5864,1,1.5573,0.1257,0.4732,0.442,0.112,1.7515
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.0826,0.172,0.006,0.0002,0.2106,0.8469,0.1152,0.5337,0.0666,0.2727,0.921,0.0385,0.5303,0.0776,0.0447,1.0397
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0.6241,0.1838,0.7483,0.2482,0.1295,2.8486,0.7408,0.8651,0.8348,0.7647,1.0208,0.1607,0.7475,0.5786,0.0315,1.3882
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0.9717,0.0498,0.9504,0.3718,0.5,3.2216,0.7116,0.976,0.999,1,0.1952,0.3148,0.9717,0.7306,0.4977,0.8648
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0.6094,0.2084,0.3687,0.1523,0.0856,2.3207,0.5458,0.8872,0.8,0.75,1.0172,0.1585,0.7528,0.4535,0.0386,1.352
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0.6596,0.2408,0.8522,0.7505,0.1731,2.3597,0.6405,0.9391,0.9011,0.7778,0.9862,0.1525,0.8917,0.7523,0.0561,1.1386
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0.4233,0.1619,0.7375,0.3665,0.4958,3.0313,0.4687,0.8494,0.9333,1,1.2545,0.1727,0.4774,0.6418,0.1291,1.4959
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.9612,0.0567,0.9836,0.9618,0.5,1.7113,0.4418,0.9978,0.9919,0.9941,0.178,0.3263,0.9612,0.9612,0.0733,0.6461
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,0.1619,0.1487,0.3503,0.2107,0.1811,2.7548,0.5784,0.5788,0.4588,0.9938,1.3824,0.1239,0.4859,0.3384,0.1325,1.4441
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,0.2019,0.1867,0.1648,0.0994,0.3176,2.5283,0.2841,0.8345,0.5453,0.8864,1.1519,0.1818,0.5509,0.2993,0.252,1.3321
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,0.9372,0.0191,0.9999,0.8812,0.5,3.9377,0.3114,0.949,1,0.9885,0.4276,0.352,0.9486,0.8188,0.33,0.6596
