@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
ehi-90-315-97_ext.xml.minion.gz,1,777,0.004877,0.364361,0.095238,515,0.095238,0.088484
ehi-90-315-98_ext.xml.minion.gz,1,891,0.004946,0.359728,0.095238,515,0.095238,0.088424
ehi-90-315-99_ext.xml.minion.gz,1,777,0.004287,0.360196,0.095238,515,0.095238,0.088302
ehi-90-315-9_ext.xml.minion.gz,1,878,0.004366,0.360196,0.095238,515,0.095238,0.088363
frb30-15-1-mgd_ext.xml.minion.gz,1,641,0.080154,0.457899,0.633333,422,0.433333,0.478161
frb30-15-2-mgd_ext.xml.minion.gz,1,696,0.081982,0.492973,0.666667,276,0.533333,0.498851
frb30-15-3-mgd_ext.xml.minion.gz,1,680,0.084503,0.480694,0.666667,407,0.666667,0.489655
frb30-15-4-mgd_ext.xml.minion.gz,1,777,0.078756,0.463261,0.6,415,0.566667,0.487356
frb30-15-5-mgd_ext.xml.minion.gz,1,689,0.084765,0.465179,0.666667,410,0.5,0.482759
frb35-17-1-mgd_ext.xml.minion.gz,1,758,0.080083,0.446297,0.542857,416,0.485714,0.440336
frb35-17-2-mgd_ext.xml.minion.gz,1,592,0.078512,0.43269,0.571429,416,0.485714,0.436975
frb35-17-3-mgd_ext.xml.minion.gz,1,700,0.098691,0.45642,0.657143,289,0.571429,0.447059
frb35-17-4-mgd_ext.xml.minion.gz,1,661,0.095737,0.453557,0.628571,401,0.485714,0.440336
frb35-17-5-mgd_ext.xml.minion.gz,1,666,0.088841,0.477564,0.6,282,0.571429,0.458824
frb40-19-1-mgd_ext.xml.minion.gz,1,712,0.096655,0.441404,0.625,272,0.55,0.411538
frb40-19-2-mgd_ext.xml.minion.gz,1,672,0.078651,0.422295,0.55,278,0.45,0.411538
frb40-19-3-mgd_ext.xml.minion.gz,1,717,0.062199,0.392925,0.475,417,0.4,0.394872
frb40-19-4-mgd_ext.xml.minion.gz,1,630,0.07293,0.411315,0.6,278,0.45,0.417949
frb40-19-5-mgd_ext.xml.minion.gz,1,592,0.070312,0.415072,0.575,285,0.575,0.417949
frb45-21-1-mgd_ext.xml.minion.gz,1,610,0.067342,0.392164,0.555556,268,0.466667,0.39798
frb45-21-2-mgd_ext.xml.minion.gz,1,745,0.059115,0.37282,0.488889,270,0.422222,0.383838
frb45-21-3-mgd_ext.xml.minion.gz,1,781,0.067468,0.361947,0.533333,278,0.377778,0.372727
frb45-21-4-mgd_ext.xml.minion.gz,1,699,0.07678,0.387177,0.577778,272,0.444444,0.381818
frb45-21-5-mgd_ext.xml.minion.gz,1,704,0.065922,0.384216,0.533333,275,0.488889,0.378788
frb50-23-1-mgd_ext.xml.minion.gz,1,707,0.064746,0.345028,0.48,279,0.4,0.35102
frb50-23-2-mgd_ext.xml.minion.gz,1,605,0.063875,0.36137,0.54,274,0.4,0.363265
frb50-23-3-mgd_ext.xml.minion.gz,1,677,0.054635,0.362024,0.48,269,0.38,0.372245
frb50-23-4-mgd_ext.xml.minion.gz,1,708,0.058515,0.364313,0.46,274,0.38,0.355102
frb50-23-5-mgd_ext.xml.minion.gz,1,716,0.060879,0.346653,0.46,280,0.4,0.349388
frb53-24-1-mgd_ext.xml.minion.gz,1,644,0.063995,0.349086,0.471698,270,0.45283,0.344702
frb53-24-2-mgd_ext.xml.minion.gz,1,696,0.0537,0.33564,0.490566,270,0.415094,0.343977
frb53-24-3-mgd_ext.xml.minion.gz,1,608,0.057854,0.330409,0.490566,274,0.433962,0.341074
frb53-24-4-mgd_ext.xml.minion.gz,1,620,0.06027,0.349377,0.45283,271,0.45283,0.343251
frb53-24-5-mgd_ext.xml.minion.gz,1,702,0.054236,0.338367,0.490566,274,0.339623,0.345428
frb56-25-1-mgd_ext.xml.minion.gz,1,702,0.062588,0.33136,0.482143,266,0.339286,0.335714
frb56-25-2-mgd_ext.xml.minion.gz,1,692,0.067261,0.333414,0.464286,270,0.410714,0.331818
frb56-25-3-mgd_ext.xml.minion.gz,1,638,0.057494,0.331678,0.464286,269,0.375,0.331818
frb56-25-4-mgd_ext.xml.minion.gz,1,687,0.059441,0.342764,0.482143,270,0.375,0.340909
frb56-25-5-mgd_ext.xml.minion.gz,1,592,0.059198,0.328776,0.446429,272,0.392857,0.332468
frb59-26-1-mgd_ext.xml.minion.gz,1,749,0.062163,0.326831,0.491525,267,0.355932,0.324956
frb59-26-2-mgd_ext.xml.minion.gz,1,688,0.058798,0.324909,0.491525,268,0.389831,0.320865
frb59-26-3-mgd_ext.xml.minion.gz,1,659,0.056025,0.319308,0.457627,269,0.355932,0.319696
frb59-26-4-mgd_ext.xml.minion.gz,1,610,0.062988,0.330462,0.457627,267,0.372881,0.32671
frb59-26-5-mgd_ext.xml.minion.gz,1,685,0.05778,0.314706,0.40678,273,0.355932,0.31502
geo50-20-d4-75-100_ext.xml.minion.gz,1,310,0.085514,0.703018,0.5,265,0.44,0.320816
geo50-20-d4-75-10_ext.xml.minion.gz,1,334,0.107313,0.721398,0.6,267,0.42,0.374694
geo50-20-d4-75-11_ext.xml.minion.gz,1,314,0.125498,0.743954,0.56,266,0.54,0.350204
geo50-20-d4-75-12_ext.xml.minion.gz,1,322,0.134521,0.744246,0.72,268,0.58,0.42449
geo50-20-d4-75-13_ext.xml.minion.gz,1,326,0.108491,0.725357,0.52,265,0.52,0.349388
geo50-20-d4-75-14_ext.xml.minion.gz,1,331,0.14398,0.735688,0.58,268,0.58,0.364898
geo50-20-d4-75-15_ext.xml.minion.gz,1,333,0.121999,0.709931,0.6,266,0.46,0.356735
geo50-20-d4-75-16_ext.xml.minion.gz,1,319,0.117055,0.742889,0.54,270,0.5,0.343673
geo50-20-d4-75-17_ext.xml.minion.gz,1,308,0.117983,0.732271,0.56,267,0.54,0.334694
geo50-20-d4-75-18_ext.xml.minion.gz,1,322,0.123389,0.738699,0.56,269,0.52,0.342041
geo50-20-d4-75-19_ext.xml.minion.gz,1,326,0.123861,0.767617,0.64,265,0.62,0.406531
geo50-20-d4-75-1_ext.xml.minion.gz,1,339,0.126088,0.734759,0.6,268,0.54,0.385306
geo50-20-d4-75-20_ext.xml.minion.gz,1,329,0.122261,0.715444,0.56,270,0.52,0.356735
geo50-20-d4-75-21_ext.xml.minion.gz,1,318,0.086315,0.716409,0.5,266,0.42,0.308571
geo50-20-d4-75-22_ext.xml.minion.gz,1,321,0.113982,0.733403,0.58,265,0.46,0.355102
geo50-20-d4-75-23_ext.xml.minion.gz,1,336,0.101616,0.711663,0.56,268,0.44,0.350204
geo50-20-d4-75-24_ext.xml.minion.gz,1,322,0.076424,0.729381,0.44,270,0.36,0.320816
geo50-20-d4-75-25_ext.xml.minion.gz,1,335,0.095079,0.726647,0.48,265,0.44,0.318367
geo50-20-d4-75-26_ext.xml.minion.gz,1,346,0.078277,0.713289,0.5,269,0.38,0.325714
geo50-20-d4-75-27_ext.xml.minion.gz,1,334,0.10315,0.722969,0.52,265,0.48,0.342857
geo50-20-d4-75-28_ext.xml.minion.gz,1,331,0.128015,0.722702,0.56,267,0.54,0.377143
geo50-20-d4-75-29_ext.xml.minion.gz,1,311,0.128459,0.715492,0.54,265,0.5,0.350204
geo50-20-d4-75-2_ext.xml.minion.gz,1,328,0.119248,0.739785,0.66,268,0.48,0.380408
geo50-20-d4-75-30_ext.xml.minion.gz,1,344,0.105221,0.720435,0.52,268,0.42,0.327347
geo50-20-d4-75-31_ext.xml.minion.gz,1,333,0.065585,0.719254,0.46,264,0.34,0.307755
geo50-20-d4-75-32_ext.xml.minion.gz,1,325,0.107239,0.743769,0.58,266,0.5,0.339592
geo50-20-d4-75-33_ext.xml.minion.gz,1,329,0.100651,0.740892,0.56,267,0.4,0.33551
geo50-20-d4-75-34_ext.xml.minion.gz,1,322,0.097721,0.736708,0.54,265,0.4,0.324898
geo50-20-d4-75-35_ext.xml.minion.gz,1,330,0.119843,0.708048,0.58,268,0.44,0.369796
geo50-20-d4-75-36_ext.xml.minion.gz,1,322,0.065012,0.782946,0.42,267,0.32,0.276735
geo50-20-d4-75-37_ext.xml.minion.gz,1,335,0.085693,0.723658,0.48,265,0.4,0.305306
geo50-20-d4-75-38_ext.xml.minion.gz,1,319,0.111114,0.731877,0.6,268,0.48,0.349388
geo50-20-d4-75-39_ext.xml.minion.gz,1,333,0.073055,0.725471,0.4,267,0.4,0.290612
geo50-20-d4-75-3_ext.xml.minion.gz,1,319,0.102181,0.721273,0.54,265,0.42,0.321633
geo50-20-d4-75-40_ext.xml.minion.gz,1,322,0.086055,0.72648,0.48,267,0.44,0.307755
geo50-20-d4-75-41_ext.xml.minion.gz,1,332,0.143864,0.753536,0.6,267,0.58,0.382857
geo50-20-d4-75-42_ext.xml.minion.gz,1,336,0.092679,0.742324,0.52,266,0.44,0.328163
geo50-20-d4-75-43_ext.xml.minion.gz,1,326,0.09148,0.764625,0.5,265,0.46,0.352653
geo50-20-d4-75-44_ext.xml.minion.gz,1,349,0.104525,0.710624,0.52,266,0.44,0.307755
geo50-20-d4-75-45_ext.xml.minion.gz,1,322,0.118727,0.705513,0.52,266,0.42,0.326531
geo50-20-d4-75-46_ext.xml.minion.gz,1,321,0.107364,0.720008,0.54,267,0.46,0.353469
geo50-20-d4-75-47_ext.xml.minion.gz,1,324,0.094441,0.710433,0.46,266,0.42,0.312653
geo50-20-d4-75-48_ext.xml.minion.gz,1,322,0.089643,0.711691,0.56,267,0.38,0.337143
geo50-20-d4-75-49_ext.xml.minion.gz,1,333,0.095833,0.730458,0.52,267,0.42,0.346939
geo50-20-d4-75-4_ext.xml.minion.gz,1,316,0.096336,0.73188,0.52,265,0.52,0.341224
geo50-20-d4-75-50_ext.xml.minion.gz,1,332,0.104601,0.73372,0.52,265,0.46,0.345306
geo50-20-d4-75-51_ext.xml.minion.gz,1,334,0.112245,0.712315,0.62,265,0.54,0.373878
geo50-20-d4-75-52_ext.xml.minion.gz,1,328,0.150702,0.732681,0.62,266,0.52,0.394286
geo50-20-d4-75-53_ext.xml.minion.gz,1,318,0.114624,0.732785,0.6,265,0.44,0.376327
geo50-20-d4-75-54_ext.xml.minion.gz,1,319,0.085999,0.709891,0.5,268,0.36,0.336327
geo50-20-d4-75-55_ext.xml.minion.gz,1,324,0.12512,0.740533,0.6,263,0.5,0.381224
geo50-20-d4-75-56_ext.xml.minion.gz,1,341,0.109469,0.727303,0.6,267,0.48,0.366531
geo50-20-d4-75-57_ext.xml.minion.gz,1,331,0.165795,0.784131,0.76,267,0.68,0.453061
geo50-20-d4-75-58_ext.xml.minion.gz,1,329,0.098351,0.740273,0.6,271,0.56,0.372245
geo50-20-d4-75-59_ext.xml.minion.gz,1,329,0.087924,0.721165,0.48,266,0.42,0.315102
geo50-20-d4-75-5_ext.xml.minion.gz,1,333,0.107036,0.773898,0.52,264,0.5,0.300408
geo50-20-d4-75-60_ext.xml.minion.gz,1,322,0.128872,0.736031,0.6,271,0.46,0.367347
geo50-20-d4-75-61_ext.xml.minion.gz,1,318,0.110391,0.717022,0.48,268,0.46,0.303673
geo50-20-d4-75-62_ext.xml.minion.gz,1,347,0.121487,0.730784,0.64,265,0.56,0.401633
geo50-20-d4-75-63_ext.xml.minion.gz,1,322,0.12881,0.738573,0.58,268,0.56,0.383673
geo50-20-d4-75-64_ext.xml.minion.gz,1,330,0.081894,0.737374,0.46,264,0.4,0.294694
geo50-20-d4-75-65_ext.xml.minion.gz,1,324,0.118603,0.732667,0.54,267,0.48,0.337959
geo50-20-d4-75-66_ext.xml.minion.gz,1,312,0.090382,0.706112,0.5,270,0.38,0.331429
geo50-20-d4-75-67_ext.xml.minion.gz,1,321,0.115186,0.722925,0.6,267,0.5,0.377143
geo50-20-d4-75-68_ext.xml.minion.gz,1,320,0.106283,0.746455,0.56,265,0.46,0.342857
geo50-20-d4-75-69_ext.xml.minion.gz,1,321,0.103988,0.697364,0.46,268,0.38,0.30449
geo50-20-d4-75-6_ext.xml.minion.gz,1,330,0.09583,0.737024,0.54,270,0.44,0.306939
geo50-20-d4-75-70_ext.xml.minion.gz,1,325,0.141927,0.725403,0.62,269,0.48,0.368163
geo50-20-d4-75-71_ext.xml.minion.gz,1,334,0.10024,0.70418,0.5,270,0.46,0.326531
geo50-20-d4-75-72_ext.xml.minion.gz,1,317,0.087229,0.745115,0.5,263,0.46,0.331429
geo50-20-d4-75-73_ext.xml.minion.gz,1,318,0.1198,0.720514,0.62,268,0.54,0.383673
geo50-20-d4-75-74_ext.xml.minion.gz,1,323,0.113648,0.703782,0.56,269,0.42,0.336327
geo50-20-d4-75-75_ext.xml.minion.gz,1,313,0.10646,0.72179,0.64,266,0.46,0.364082
geo50-20-d4-75-76_ext.xml.minion.gz,1,328,0.064992,0.718833,0.44,265,0.36,0.297959
geo50-20-d4-75-77_ext.xml.minion.gz,1,335,0.097616,0.739198,0.56,267,0.4,0.362449
geo50-20-d4-75-78_ext.xml.minion.gz,1,336,0.088926,0.739819,0.46,268,0.44,0.316735
geo50-20-d4-75-79_ext.xml.minion.gz,1,326,0.093504,0.75498,0.5,268,0.5,0.312653
geo50-20-d4-75-7_ext.xml.minion.gz,1,329,0.132988,0.763665,0.62,266,0.52,0.38449
geo50-20-d4-75-80_ext.xml.minion.gz,1,327,0.096926,0.726596,0.52,269,0.5,0.315102
geo50-20-d4-75-81_ext.xml.minion.gz,1,332,0.100476,0.692155,0.54,266,0.48,0.327347
geo50-20-d4-75-82_ext.xml.minion.gz,1,320,0.096485,0.716305,0.5,265,0.5,0.324898
geo50-20-d4-75-83_ext.xml.minion.gz,1,326,0.128125,0.720739,0.58,267,0.46,0.35102
geo50-20-d4-75-84_ext.xml.minion.gz,1,328,0.076779,0.750601,0.46,268,0.38,0.299592
geo50-20-d4-75-85_ext.xml.minion.gz,1,332,0.118459,0.751514,0.56,267,0.46,0.341224
geo50-20-d4-75-86_ext.xml.minion.gz,1,330,0.138145,0.716218,0.6,267,0.6,0.380408
geo50-20-d4-75-87_ext.xml.minion.gz,1,349,0.125524,0.715722,0.56,266,0.52,0.36
geo50-20-d4-75-88_ext.xml.minion.gz,1,318,0.070921,0.714528,0.42,267,0.38,0.28898
geo50-20-d4-75-89_ext.xml.minion.gz,1,338,0.121091,0.723965,0.58,267,0.48,0.360816
geo50-20-d4-75-8_ext.xml.minion.gz,1,339,0.10997,0.749512,0.6,266,0.46,0.389388
geo50-20-d4-75-90_ext.xml.minion.gz,1,345,0.135762,0.736069,0.66,267,0.6,0.386939
geo50-20-d4-75-91_ext.xml.minion.gz,1,312,0.081976,0.704083,0.46,265,0.4,0.306122
geo50-20-d4-75-92_ext.xml.minion.gz,1,330,0.097255,0.753129,0.52,266,0.38,0.33551
geo50-20-d4-75-93_ext.xml.minion.gz,1,323,0.099618,0.713855,0.52,264,0.42,0.316735
geo50-20-d4-75-94_ext.xml.minion.gz,1,319,0.124859,0.736841,0.6,266,0.46,0.404898
geo50-20-d4-75-95_ext.xml.minion.gz,1,320,0.099177,0.71949,0.54,268,0.4,0.313469
geo50-20-d4-75-96_ext.xml.minion.gz,1,321,0.128832,0.756041,0.56,267,0.5,0.350204
geo50-20-d4-75-97_ext.xml.minion.gz,1,315,0.118081,0.724776,0.52,266,0.44,0.312653
geo50-20-d4-75-98_ext.xml.minion.gz,1,316,0.086241,0.701954,0.52,270,0.52,0.307755
geo50-20-d4-75-99_ext.xml.minion.gz,1,337,0.091596,0.713841,0.52,265,0.5,0.323265
geo50-20-d4-75-9_ext.xml.minion.gz,1,319,0.121059,0.716383,0.66,266,0.52,0.368163
geom-30a-3-ext.xml.minion.converted.minion.gz,1,324,0.071285,0.662513,0.333333,324,0.2,0.186207
geom-30a-4-ext.xml.minion.converted.minion.gz,1,263,0.071285,0.662513,0.333333,263,0.2,0.186207
geom-30a-5-ext.xml.minion.converted.minion.gz,1,184,0.071285,0.662513,0.333333,184,0.2,0.186207
geom-30a-6-ext.xml.minion.converted.minion.gz,1,169,0.071285,0.662513,0.333333,169,0.2,0.186207
geom-40-2-ext.xml.minion.converted.minion.gz,1,513,0.034821,0.569167,0.15,513,0.125,0.1
geom-40-3-ext.xml.minion.converted.minion.gz,1,324,0.034821,0.569167,0.15,324,0.125,0.1
geom-40-4-ext.xml.minion.converted.minion.gz,1,263,0.034821,0.569167,0.15,263,0.125,0.1
geom-40-5-ext.xml.minion.converted.minion.gz,1,184,0.034821,0.569167,0.15,184,0.125,0.1
geom-40-6-ext.xml.minion.converted.minion.gz,1,169,0.034821,0.569167,0.15,169,0.125,0.1
hanoi-3_ext.xml.minion.converted.minion.gz,1,900,0.078567,0,0.333333,884,0.166667,0.333333
hanoi-4_ext.xml.minion.converted.minion.gz,1,968,0.024995,0,0.142857,961,0.071429,0.142857
hanoi-5_ext.xml.minion.converted.minion.gz,1,986,0.008315,0,0.066667,984,0.033333,0.066667
hanoi-6_ext.xml.minion.converted.minion.gz,1,998,0.00285,0,0.032258,995,0.016129,0.032258
hanoi-7_ext.xml.minion.converted.minion.gz,1,1000,0.000992,0,0.015873,997,0.007937,0.015873
hole-06_ext.xml.minion.converted.minion.gz,1,260,0,0.454545,0.261905,260,0.261905,0.268293
hole-07_ext.xml.minion.converted.minion.gz,1,260,0,0.461538,0.232143,260,0.232143,0.236364
hole-08_ext.xml.minion.converted.minion.gz,1,260,0,0.466667,0.208333,260,0.208333,0.211268
hole-09_ext.xml.minion.converted.minion.gz,1,260,0,0.470588,0.188889,260,0.188889,0.191011
hole-10_ext.xml.minion.converted.minion.gz,1,260,0,0.473684,0.172727,260,0.172727,0.174312
jnh01_ext.xml.minion.converted.minion.gz,1,260,0.037266,0.888071,0.96,71,0.94,0.887071
jnh02_ext.xml.minion.converted.minion.gz,1,510,0.058,0.866534,0.96,114,0.88,0.860606
jnh03_ext.xml.minion.converted.minion.gz,1,510,0.052587,0.873993,0.96,114,0.89,0.869495
jnh04_ext.xml.minion.converted.minion.gz,1,260,0.054148,0.863249,0.95,114,0.88,0.858384
jnh05_ext.xml.minion.converted.minion.gz,1,513,0.053126,0.867362,0.99,114,0.92,0.862828
jnh06_ext.xml.minion.converted.minion.gz,1,260,0.054314,0.871497,0.95,114,0.87,0.866667
jnh07_ext.xml.minion.converted.minion.gz,1,510,0.052494,0.863382,0.98,114,0.88,0.859192
jnh08_ext.xml.minion.converted.minion.gz,1,497,0.052096,0.87498,0.96,114,0.93,0.870707
jnh09_ext.xml.minion.converted.minion.gz,1,513,0.05091,0.862041,0.98,114,0.88,0.858182
jnh10_ext.xml.minion.converted.minion.gz,1,510,0.051928,0.871799,0.99,114,0.87,0.867475
jnh11_ext.xml.minion.converted.minion.gz,1,513,0.053653,0.867678,0.95,114,0.89,0.86303
jnh12_ext.xml.minion.converted.minion.gz,1,510,0.051732,0.865456,0.98,114,0.91,0.861414
jnh13_ext.xml.minion.converted.minion.gz,1,497,0.055254,0.872802,0.95,114,0.93,0.867677
jnh14_ext.xml.minion.converted.minion.gz,1,513,0.051301,0.862944,0.98,114,0.88,0.85899
jnh15_ext.xml.minion.converted.minion.gz,1,510,0.053594,0.867554,0.98,114,0.89,0.862828
jnh16_ext.xml.minion.converted.minion.gz,1,513,0.050822,0.868121,0.96,114,0.88,0.86404
jnh17_ext.xml.minion.converted.minion.gz,1,510,0.056661,0.860347,0.97,114,0.89,0.855152
jnh18_ext.xml.minion.converted.minion.gz,1,497,0.054404,0.873231,0.96,114,0.92,0.868283
jnh19_ext.xml.minion.converted.minion.gz,1,260,0.055182,0.860595,0.97,114,0.89,0.855556
jnh201_ext.xml.minion.converted.minion.gz,1,260,0.040925,0.87476,0.95,71,0.92,0.873333
jnh202_ext.xml.minion.converted.minion.gz,1,510,0.05999,0.850174,0.96,114,0.85,0.843838
jnh203_ext.xml.minion.converted.minion.gz,1,510,0.056087,0.85704,0.97,114,0.89,0.851717
jnh204_ext.xml.minion.converted.minion.gz,1,260,0.058265,0.849111,0.94,114,0.92,0.84303
jnh205_ext.xml.minion.converted.minion.gz,1,513,0.057044,0.850043,0.96,114,0.87,0.844444
jnh206_ext.xml.minion.converted.minion.gz,1,497,0.058934,0.85743,0.95,114,0.88,0.851111
jnh207_ext.xml.minion.converted.minion.gz,1,260,0.05586,0.84949,0.97,114,0.89,0.844242
jnh208_ext.xml.minion.converted.minion.gz,1,510,0.05693,0.852951,0.99,114,0.86,0.847475
jnh209_ext.xml.minion.converted.minion.gz,1,260,0.060413,0.851972,0.95,114,0.87,0.845253
jnh20_ext.xml.minion.converted.minion.gz,1,513,0.054214,0.865731,0.99,114,0.91,0.860808
jnh210_ext.xml.minion.converted.minion.gz,1,510,0.057471,0.849151,0.95,114,0.88,0.843636
jnh211_ext.xml.minion.converted.minion.gz,1,510,0.059683,0.856507,0.95,114,0.92,0.849899
jnh212_ext.xml.minion.converted.minion.gz,1,260,0.058277,0.851695,0.97,114,0.91,0.845657
jnh213_ext.xml.minion.converted.minion.gz,1,510,0.057117,0.848091,0.99,114,0.84,0.842626
jnh214_ext.xml.minion.converted.minion.gz,1,497,0.060099,0.854652,0.95,114,0.85,0.848081
jnh215_ext.xml.minion.converted.minion.gz,1,260,0.055564,0.844107,0.95,114,0.85,0.839192
jnh216_ext.xml.minion.converted.minion.gz,1,510,0.058447,0.852705,0.99,114,0.9,0.846465
jnh217_ext.xml.minion.converted.minion.gz,1,260,0.058198,0.855555,0.96,72,0.88,0.849495
jnh218_ext.xml.minion.converted.minion.gz,1,510,0.057931,0.845251,0.97,114,0.87,0.839798
jnh219_ext.xml.minion.converted.minion.gz,1,497,0.058737,0.853379,0.94,114,0.92,0.847071
jnh220_ext.xml.minion.converted.minion.gz,1,260,0.056982,0.849028,0.95,114,0.91,0.843636
jnh301_ext.xml.minion.converted.minion.gz,1,260,0.035749,0.899903,0.96,71,0.94,0.89899
jnh302_ext.xml.minion.converted.minion.gz,1,510,0.049295,0.880358,0.99,114,0.9,0.876768
jnh303_ext.xml.minion.converted.minion.gz,1,497,0.050347,0.888256,0.96,114,0.9,0.884242
jnh304_ext.xml.minion.converted.minion.gz,1,260,0.050794,0.880818,0.97,114,0.91,0.876768
jnh305_ext.xml.minion.converted.minion.gz,1,510,0.046206,0.886619,0.97,114,0.9,0.883636
jnh306_ext.xml.minion.converted.minion.gz,1,513,0.050265,0.88135,0.97,72,0.93,0.877576
jnh307_ext.xml.minion.converted.minion.gz,1,510,0.047981,0.879273,0.99,114,0.9,0.87596
jnh308_ext.xml.minion.converted.minion.gz,1,260,0.04998,0.884048,0.96,114,0.88,0.880202
jnh309_ext.xml.minion.converted.minion.gz,1,510,0.048777,0.879851,0.98,114,0.9,0.876566
jnh310_ext.xml.minion.converted.minion.gz,1,497,0.053042,0.885053,0.96,114,0.92,0.880404
langford-2-10.xml.minion.conv.minion,1,870,0,1,0.95,50,0.95,1
langford-2-11.xml.minion.conv.minion,1,881,0,1,0.954545,48,0.954545,1
langford-2-12.xml.minion.conv.minion,1,876,0,1,0.958333,50,0.958333,1
langford-2-13.xml.minion.conv.minion,1,884,0,1,0.961538,57,0.961538,1
langford-2-14.xml.minion.conv.minion,1,892,0,1,0.964286,39,0.964286,1
langford-2-15.xml.minion.conv.minion,1,879,0,1,0.966667,35,0.966667,1
langford-2-16.xml.minion.conv.minion,1,871,0,1,0.96875,35,0.96875,1
langford-2-17.xml.minion.conv.minion,1,872,0,1,0.970588,25,0.970588,1
langford-2-18.xml.minion.conv.minion,1,884,0,1,0.972222,31,0.972222,1
langford-2-19.xml.minion.conv.minion,1,880,0,1,0.973684,31,0.973684,1
langford-2-20.xml.minion.conv.minion,1,865,0,1,0.975,27,0.975,1
langford-2-21.xml.minion.conv.minion,1,894,0,1,0.97619,20,0.97619,1
langford-2-25.xml.minion.conv.minion,1,884,0,1,0.98,25,0.98,1
langford-2-2.xml.minion.conv.minion,1,925,0,1,0.75,263,0.75,1
langford-2-30.xml.minion.conv.minion,1,874,0,1,0.983333,25,0.983333,1
langford-2-3.xml.minion.conv.minion,1,919,0,1,0.833333,169,0.833333,1
langford-2-40.xml.minion.conv.minion,1,868,0,1,0.9875,13,0.9875,1
langford-2-4-ext.xml.minion.gz,1,955,0,1,0.875,136,0.875,1
langford-2-4.xml.minion.conv.minion,1,899,0,1,0.875,136,0.875,1
langford-2-50.xml.minion.conv.minion,1,883,0,1,0.99,7,0.99,1
langford-2-5.xml.minion.conv.minion,1,895,0,1,0.9,104,0.9,1
langford-2-6.xml.minion.conv.minion,1,885,0,1,0.916667,97,0.916667,1
langford-2-7.xml.minion.conv.minion,1,907,0,1,0.928571,88,0.928571,1
langford-2-8.xml.minion.conv.minion,1,888,0,1,0.9375,69,0.9375,1
langford-2-9.xml.minion.conv.minion,1,892,0,1,0.944444,50,0.944444,1
langford-3-11-ext.xml.minion.gz,1,987,0,1,0.969697,35,0.969697,1
langford-3-9-ext.xml.minion.gz,1,979,0,1,0.962963,35,0.962963,1
lard-83-83.xml.minion.gz,1,531,0,1,0.987952,530,0.987952,1
large-80-sat_ext.xml.minion.gz,1,521,0,1,0.9875,505,0.9875,1
large-80-unsat_ext.xml.minion.gz,1,515,0,1,0.9875,513,0.9875,1
large-84-unsat_ext.xml.minion.gz,1,516,0,1,0.988095,513,0.988095,1
latinSquare-dg-10_all.xml.minion,1,999,0,0.408403,0.35,999,0.35,0.353535
latinSquare-dg-11_all.xml.minion,1,1000,0,0.384615,0.330579,1000,0.330579,0.333333
latinSquare-dg-12_all.xml.minion,1,1000,0,0.379845,0.298611,1000,0.298611,0.300699
latinSquare-dg-3_all.xml.minion,1,784,0,1,0.888889,784,0.888889,1
latinSquare-dg-4_all.xml.minion,1,892,0,0.709091,0.6875,892,0.6875,0.733333
latinSquare-dg-5_all.xml.minion,1,966,0,0.6,0.64,966,0.64,0.666667
latinSquare-dg-6_all.xml.minion,1,987,0,0.532164,0.527778,987,0.527778,0.542857
latinSquare-dg-7_all.xml.minion,1,995,0,0.478261,0.489796,995,0.489796,0.5
latinSquare-dg-8_all.xml.minion,1,998,0,0.452991,0.421875,998,0.421875,0.428571
latinSquare-dg-9_all.xml.minion,1,996,0,0.419355,0.395062,996,0.395062,0.4
le-450-5a-2-ext.xml.minion.converted.minion.gz,1,513,0.011917,0.1336,0.093333,513,0.073333,0.05656
le-450-5a-3-ext.xml.minion.converted.minion.gz,1,324,0.011917,0.1336,0.093333,324,0.073333,0.05656
le-450-5a-4-ext.xml.minion.converted.minion.gz,1,263,0.011917,0.1336,0.093333,263,0.073333,0.05656
le-450-5a-5-ext.xml.minion.converted.minion.gz,1,184,0.011917,0.1336,0.093333,184,0.073333,0.05656
lemma-100-9-mod.xml.minion.conv.minion,1,96,0.004737,0.996543,0.99,96,0.98,0.996566
lemma-12-9-mod.xml.minion.conv.minion,1,96,0.039284,0.96835,0.916667,96,0.833333,0.969697
lemma-15-9-mod.xml.minion.conv.minion,1,96,0.029481,0.980464,0.933333,96,0.933333,0.980952
lemma-20-9-mod.xml.minion.conv.minion,1,96,0.024495,0.978122,0.95,96,0.9,0.978947
lemma-30-9-mod.xml.minion.conv.minion,1,96,0.015713,0.988262,0.966667,96,0.933333,0.988506
