@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC

@DATA
normalized-super-os-taillard-15-20.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.939579
normalized-super-js-taillard-20-23.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.54593
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_0.dzn,1,0.865139,0,0.33159,0.66841,6.643856
cars/cars.mzn_AND_cars/cars_85_01.dzn,1,0.659476,0.331895,1,0,5.83886
normalized-super-os-taillard-15-21.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.826548
normalized-super-js-taillard-20-24.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.626622
normalized-super-js-taillard-20-3.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.62022
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_6.dzn,1,0.879936,0,0.291319,0.708681,6.643856
normalized-super-os-taillard-15-1.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.900867
normalized-super-js-taillard-20-2.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.665336
normalized-rand-26-26-325-155-61021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_5.dzn,1,0.879936,0,0.291319,0.708681,6.643856
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-super-js-taillard-20-30.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.583083
normalized-rand-26-26-325-155-53021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
normalized-rand-26-26-325-155-52021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_2.dzn,1,0.877263,0,0.298519,0.701481,6.643856
normalized-rand-26-26-325-155-59021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
cars/cars.mzn_AND_cars/cars_70_01.dzn,1,0.659476,0.331895,1,0,5.83886
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_11.dzn,1,0.86327,0,0.33725,0.66275,7.643856
normalized-super-os-taillard-15-22.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.828136
normalized-rand-26-26-325-155-58021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
normalized-super-js-taillard-20-25.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.566054
normalized-super-js-taillard-20-4.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.70044
normalized-super-js-taillard-20-5.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.640245
normalized-rand-26-26-325-155-54021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
normalized-super-os-taillard-15-16.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.975848
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_28.dzn,1,0.879096,0,0.294025,0.705975,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_38.dzn,1,0.879096,0,0.294025,0.705975,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_7.dzn,1,0.877263,0,0.298519,0.701481,6.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_31.dzn,1,0.881816,0,0.286715,0.713285,7.643856
normalized-super-os-taillard-15-25.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.879583
normalized-super-os-taillard-15-24.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.812177
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_3.dzn,1,0.884919,0,0.277978,0.722022,6.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_27.dzn,1,0.876242,0,0.301732,0.698268,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_56.dzn,1,0.884411,0,0.279772,0.720228,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_24.dzn,1,0.881816,0,0.286715,0.713285,7.643856
normalized-super-os-taillard-15-4.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.885696
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_9.dzn,1,0.882485,0,0.284481,0.715519,6.643856
normalized-rand-26-26-325-155-60021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
normalized-super-os-taillard-15-26.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.831307
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_15.dzn,1,0.884411,0,0.279772,0.720228,7.643856
normalized-super-os-taillard-15-27.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.787903
normalized-super-os-taillard-15-6.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.905387
normalized-super-os-taillard-15-29.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.818582
normalized-super-os-taillard-15-30.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.794416
normalized-super-os-taillard-15-3.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.812177
normalized-super-os-taillard-15-5.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.954196
normalized-super-os-taillard-15-2.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.902375
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_72.dzn,1,0.889261,0,0.26688,0.73312,7.643856
normalized-super-os-taillard-15-7.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.862637
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_68.dzn,1,0.884411,0,0.279772,0.720228,7.643856
normalized-super-js-taillard-20-7.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.731319
normalized-rand-26-26-325-155-55021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_60.dzn,1,0.889261,0,0.26688,0.73312,7.643856
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.710806
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_16.dzn,1,0.876242,0,0.301732,0.698268,7.643856
normalized-super-os-taillard-15-9.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.893302
normalized-super-os-taillard-15-23.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.738092
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_8.dzn,1,0.868408,0,0.322608,0.677392,6.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_30.dzn,1,0.889261,0,0.26688,0.73312,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_18.dzn,1,0.870092,0,0.318472,0.681528,7.643856
costas-array/CostasArray.mzn_AND_costas-array/17.dzn,1,0.968978,0,1,0,5.044394
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_39.dzn,1,0.88689,0,0.273168,0.726832,7.643856
normalized-super-os-taillard-15-28.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.764872
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_13.dzn,1,0.866771,0,0.327584,0.672416,7.643856
costas-array/CostasArray.mzn_AND_costas-array/15.dzn,1,0.964623,0,1,0,4.857981
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_12.dzn,1,0.884411,0,0.279772,0.720228,7.643856
costas-array/CostasArray.mzn_AND_costas-array/18.dzn,1,0.970779,0,1,0,5.129283
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_40.dzn,1,0.889261,0,0.26688,0.73312,7.643856
normalized-rand-26-26-325-155-56021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_53.dzn,1,0.884411,0,0.279772,0.720228,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_44.dzn,1,0.884411,0,0.279772,0.720228,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_47.dzn,1,0.881816,0,0.286715,0.713285,7.643856
fillomino/fillomino.mzn_AND_fillomino/14.dzn,1,0.56499,0.107442,0.395095,0.604905,4.643856
costas-array/CostasArray.mzn_AND_costas-array/16.dzn,1,0.966942,0,1,0,4.954196
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_74.dzn,1,0.889261,0,0.26688,0.73312,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_4.dzn,1,0.887245,0,0.271788,0.728212,6.643856
normalized-rand-26-26-325-155-57021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_55.dzn,1,0.88689,0,0.273168,0.726832,7.643856
fillomino/fillomino.mzn_AND_fillomino/21.dzn,1,0.565217,0.107386,0.395095,0.604905,4.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_17.dzn,1,0.876242,0,0.301732,0.698268,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_45.dzn,1,0.88689,0,0.273168,0.726832,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_1.dzn,1,0.877263,0,0.298519,0.701481,6.643856
fillomino/fillomino.mzn_AND_fillomino/18.dzn,1,0.564076,0.107668,0.395095,0.604905,4.643856
fillomino/fillomino.mzn_AND_fillomino/07.dzn,1,0.577093,0.140969,0.366972,0.633028,4.031629
golfers/golfers1.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.609756,0.365854,1,0,5.209187
fillomino/fillomino.mzn_AND_fillomino/13.dzn,1,0.564761,0.107499,0.395095,0.604905,4.643856
fillomino/fillomino.mzn_AND_fillomino/17.dzn,1,0.563617,0.107781,0.395095,0.604905,4.643856
normalized-super-js-taillard-20-8.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.671541
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_54.dzn,1,0.88689,0,0.273168,0.726832,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_51.dzn,1,0.88689,0,0.273168,0.726832,7.643856
normalized-rand-2-50-23-587-230-fcd-2_ext.xml.mzn_AND_NODATA,1,0.017595,0.982252,0.041667,0.958333,4.523562
golfers/golfers3.mzn_AND_golfers/golfers_5_2_8.dzn,1,0.011952,0,0.494505,0.494505,10
fillomino/fillomino.mzn_AND_fillomino/12.dzn,1,0.564304,0.107612,0.395095,0.604905,4.643856
langford/langford.mzn_AND_langford/l_2_13.dzn,1,0.998537,0,0.071429,0.928571,4.70044
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_64.dzn,1,0.889261,0,0.26688,0.73312,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_14.dzn,1,0.873245,0,0.309869,0.690131,7.643856
langford/langford.mzn_AND_langford/l_2_18.dzn,1,0.999234,0,0.052632,0.947368,5.169925
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_23.dzn,1,0.876242,0,0.301732,0.698268,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_57.dzn,1,0.884411,0,0.279772,0.720228,7.643856
langford/langford.mzn_AND_langford/l_2_14.dzn,1,0.998737,0,0.066667,0.933333,4.807355
normalized-rand-2-50-23-587-230-fcd-37_ext.xml.mzn_AND_NODATA,1,0.017395,0.982453,0.041667,0.958333,4.523562
market_split/market_split.mzn_AND_market_split/s4-06.dzn,1,1,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_58.dzn,1,0.88689,0,0.273168,0.726832,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_73.dzn,1,0.897787,0,0.244468,0.755532,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_25.dzn,1,0.884411,0,0.279772,0.720228,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_37.dzn,1,0.879096,0,0.294025,0.705975,7.643856
fillomino/fillomino.mzn_AND_fillomino/22.dzn,1,0.56499,0.107442,0.395095,0.604905,4.643856
market_split/market_split.mzn_AND_market_split/s5-09.dzn,1,1,0,1,0,1
langford/langford.mzn_AND_langford/l_2_17.dzn,1,0.999142,0,0.055556,0.944444,5.087463
langford/langford.mzn_AND_langford/l_3_18.dzn,1,0.999659,0,0.035714,0.964286,5.754888
market_split/market_split.mzn_AND_market_split/s4-08.dzn,1,1,0,1,0,1
golfers/golfers3.mzn_AND_golfers/golfers_4_4_5.dzn,1,0.024145,0,0.497925,0.497925,16
market_split/market_split.mzn_AND_market_split/s4-03.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u5-09.dzn,1,1,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_41.dzn,1,0.884411,0,0.279772,0.720228,7.643856
market_split/market_split.mzn_AND_market_split/u5-10.dzn,1,1,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_34.dzn,1,0.884411,0,0.279772,0.720228,7.643856
latin-squares/latin-squares-fd.mzn_AND_latin-squares/20.dzn,1,1,0,1,0,1.158187
market_split/market_split.mzn_AND_market_split/u5-02.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u4-09.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/s5-05.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u5-03.dzn,1,1,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_67.dzn,1,0.889261,0,0.26688,0.73312,7.643856
market_split/market_split.mzn_AND_market_split/u5-08.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u4-05.dzn,1,1,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_32.dzn,1,0.891529,0,0.260885,0.739115,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_19.dzn,1,0.884411,0,0.279772,0.720228,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_75.dzn,1,0.893703,0,0.255163,0.744837,7.643856
market_split/market_split.mzn_AND_market_split/s4-04.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u4-01.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u5-06.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u4-08.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u4-10.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/s5-03.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u5-07.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/s5-07.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/s5-10.dzn,1,1,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_65.dzn,1,0.891529,0,0.260885,0.739115,7.643856
market_split/market_split.mzn_AND_market_split/u5-01.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/s4-01.dzn,1,1,0,1,0,1
langford/langford.mzn_AND_langford/l_3_17.dzn,1,0.999618,0,0.037736,0.962264,5.672425
golfers/golfers3.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.016166,0,0.49763,0.49763,15
market_split/market_split.mzn_AND_market_split/u5-05.dzn,1,1,0,1,0,1
golfers/golfers1.mzn_AND_golfers/golfers_5_5_6.dzn,1,0.578512,0.413223,1,0,6.191808
market_split/market_split.mzn_AND_market_split/s4-10.dzn,1,1,0,1,0,1
latin-squares/latin-squares-fd.mzn_AND_latin-squares/25.dzn,1,1,0,1,0,1.140148
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_36.dzn,1,0.884411,0,0.279772,0.720228,7.643856
market_split/market_split.mzn_AND_market_split/u4-02.dzn,1,1,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_77.dzn,1,0.891529,0,0.260885,0.739115,7.643856
market_split/market_split.mzn_AND_market_split/s5-08.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u4-07.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u4-06.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u4-03.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/s4-07.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/s4-02.dzn,1,1,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_63.dzn,1,0.889261,0,0.26688,0.73312,7.643856
market_split/market_split.mzn_AND_market_split/s5-02.dzn,1,1,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_33.dzn,1,0.881816,0,0.286715,0.713285,7.643856
latin-squares/latin-squares-lp.mzn_AND_latin-squares/25.dzn,1,1,0,1,0,1.140148
nonogram/non.mzn_AND_nonogram/non_med_4.dzn,1,0,0,1,0,1
nonogram/non.mzn_AND_nonogram/non_awful_2.dzn,1,0,0,1,0,1
normalized-super-os-taillard-15-8.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.839204
nonogram/non.mzn_AND_nonogram/non_med_3.dzn,1,0,0,1,0,1
market_split/market_split.mzn_AND_market_split/s5-01.dzn,1,1,0,1,0,1
nonogram/non.mzn_AND_nonogram/non_fast_9.dzn,1,0,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_70.dzn,1,0.891529,0,0.260885,0.739115,7.643856
nonogram/non.mzn_AND_nonogram/non_med_1.dzn,1,0,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_21.dzn,1,0.879096,0,0.294025,0.705975,7.643856
nonogram/non.mzn_AND_nonogram/non_med_2.dzn,1,0,0,1,0,1
nonogram/non.mzn_AND_nonogram/non_fast_6.dzn,1,0,0,1,0,1
magicseq/magicseq.mzn_AND_magicseq/300.dzn,1,0,0,1,0,8.23362
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_49.dzn,1,0.88689,0,0.273168,0.726832,7.643856
nonogram/non.mzn_AND_nonogram/non_fast_7.dzn,1,0,0,1,0,1
market_split/market_split.mzn_AND_market_split/u5-04.dzn,1,1,0,1,0,1
market_split/market_split.mzn_AND_market_split/u4-04.dzn,1,1,0,1,0,1
nonogram/non.mzn_AND_nonogram/non_awful_3.dzn,1,0,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_66.dzn,1,0.889261,0,0.26688,0.73312,7.643856
market_split/market_split.mzn_AND_market_split/s5-04.dzn,1,1,0,1,0,1
nonogram/non.mzn_AND_nonogram/non_fast_4.dzn,1,0,0,1,0,1
nonogram/non.mzn_AND_nonogram/non_fast_5.dzn,1,0,0,1,0,1
nonogram/non.mzn_AND_nonogram/non_fast_8.dzn,1,0,0,1,0,1
market_split/market_split.mzn_AND_market_split/s5-06.dzn,1,1,0,1,0,1
nsp/nsp_1.mzn_AND_nsp/period_28/14.dzn,1,0.983539,0,0.388201,0.611799,24.253497
normalized-super-js-taillard-20-9.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.673309
nsp/nsp_1.mzn_AND_nsp/period_28/17.dzn,1,0.981559,0,0.389812,0.610188,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/2.dzn,1,0.983539,0,0.388201,0.611799,24.253497
magicseq/magicseq.mzn_AND_magicseq/500.dzn,1,0,0,1,0,8.968667
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_48.dzn,1,0.88689,0,0.273168,0.726832,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_22.dzn,1,0.88689,0,0.273168,0.726832,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/29.dzn,1,0.988902,0,0.383863,0.616137,24.253497
nonogram/non.mzn_AND_nonogram/non_fast_10.dzn,1,0,0,1,0,1
nsp/nsp_1.mzn_AND_nsp/period_28/36.dzn,1,0.988902,0,0.383863,0.616137,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/42.dzn,1,0.988036,0,0.384561,0.615439,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_71.dzn,1,0.891529,0,0.260885,0.739115,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/56.dzn,1,0.98755,0,0.384953,0.615047,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/27.dzn,1,0.988902,0,0.383863,0.616137,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_42.dzn,1,0.891529,0,0.260885,0.739115,7.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_50.dzn,1,0.889261,0,0.26688,0.73312,7.643856
nonogram/non.mzn_AND_nonogram/non_awful_1.dzn,1,0,0,1,0,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_46.dzn,1,0.884411,0,0.279772,0.720228,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/34.dzn,1,0.989989,0,0.382988,0.617012,24.253497
normalized-vdw-k3-l5-n550.xml.mzn_AND_NODATA,1,1,0,1,0,1
nsp/nsp_1.mzn_AND_nsp/period_28/11.dzn,1,0.980378,0,0.390775,0.609225,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_10.dzn,1,0.884411,0,0.279772,0.720228,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/7.dzn,1,0.984378,0,0.38752,0.61248,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/82.dzn,1,0.989989,0,0.382988,0.617012,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_43.dzn,1,0.881816,0,0.286715,0.713285,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/100.dzn,1,0.989989,0,0.382988,0.617012,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_78.dzn,1,0.893703,0,0.255163,0.744837,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/76.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/89.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/43.dzn,1,0.988036,0,0.384561,0.615439,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/45.dzn,1,0.988036,0,0.384561,0.615439,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_26.dzn,1,0.884411,0,0.279772,0.720228,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/49.dzn,1,0.988036,0,0.384561,0.615439,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/72.dzn,1,0.989989,0,0.382988,0.617012,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_29.dzn,1,0.88689,0,0.273168,0.726832,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/48.dzn,1,0.988036,0,0.384561,0.615439,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_35.dzn,1,0.88689,0,0.273168,0.726832,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/47.dzn,1,0.98755,0,0.384953,0.615047,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/96.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/20.dzn,1,0.984378,0,0.38752,0.61248,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/71.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/32.dzn,1,0.988902,0,0.383863,0.616137,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/13.dzn,1,0.983539,0,0.388201,0.611799,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_52.dzn,1,0.893703,0,0.255163,0.744837,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/93.dzn,1,0.989989,0,0.382988,0.617012,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_61.dzn,1,0.889261,0,0.26688,0.73312,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/1.dzn,1,0.983539,0,0.388201,0.611799,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/63.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/62.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/3.dzn,1,0.983539,0,0.388201,0.611799,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/8.dzn,1,0.983539,0,0.388201,0.611799,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/80.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/51.dzn,1,0.98755,0,0.384953,0.615047,24.253497
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_20.dzn,1,0.889261,0,0.26688,0.73312,7.643856
nsp/nsp_1.mzn_AND_nsp/period_28/16.dzn,1,0.983539,0,0.388201,0.611799,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/90.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/5.dzn,1,0.983539,0,0.388201,0.611799,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/39.dzn,1,0.98929,0,0.383551,0.616449,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/30.dzn,1,0.988902,0,0.383863,0.616137,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/59.dzn,1,0.988036,0,0.384561,0.615439,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/91.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/87.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/41.dzn,1,0.98755,0,0.384953,0.615047,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/15.dzn,1,0.983539,0,0.388201,0.611799,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/46.dzn,1,0.986449,0,0.385842,0.614158,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/33.dzn,1,0.98755,0,0.384953,0.615047,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/70.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/6.dzn,1,0.980378,0,0.390775,0.609225,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/21.dzn,1,0.988902,0,0.383863,0.616137,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/75.dzn,1,0.989989,0,0.382988,0.617012,24.253497
nsp/nsp_1.mzn_AND_nsp/period_28/19.dzn,1,0.981559,0,0.389812,0.610188,24.253497
