@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC

@DATA
benchmarks/sugiyama/sugiyama2-mznchallenge2010.mzn_AND_benchmarks/sugiyama/g4_7_7_7_7.dzn,1,0.903525,1,0,1,0.521971,0.478029,0.320202,1,4.807355,4.232002,0.79141,0.781075,0.75085,0,1.5958,1.249163,1,2.307669,0.001176,0.909278,1.900774,1.790938,1.424275,1.388708,0.90966,0.331765,0.312941,-0.791133,0,2.50491,0.244263,111,111,3565.184766,0.349641,41072,0.004706,1356.430407,282,2,82179,17.104905,2339,836.262859,116.794416,863.400354,1465.346358,850,0.636485,0.855194,1.113532,1.131824,3.114514,0.499787,15625.7,2,0.133333,1,0.323428,0,751,110,2,359
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_1.dzn,1,0.173629,1,1,1,0,1,0.704645,0,9.432542,2.698149,2.343526,0.180015,0.000113,4,9.432405,2.641788,9.424142,4.452666,0.016304,1.847993,0.314208,0.231006,0.194575,2.641764,0,0.978261,0,-1.595627,0,1.84865,0.069054,683,227.666667,5668.907282,0.296494,54,0.021739,1735.562509,180,18.848284,450,-10.954451,83603,17954.284524,726.305726,1141.32077,799.295486,184,5.983471,0.248182,148.382517,1.520661,690.933884,0.12,42.5163,683,86.375,0,0.603993,0,121,3,4,121
benchmarks/sugiyama/sugiyama2-mznchallenge2010.mzn_AND_benchmarks/sugiyama/g5_7_7_7_7_2.dzn,1,0.918862,1,0,1,0.516456,0.483544,0.320781,1,4.906891,4.200769,0.8129,0.784419,0.768433,0,1.640962,1.269722,1,2.248818,0.001124,0.915585,1.885589,1.820234,1.40244,1.451381,0.937582,0.340449,0.310112,-0.787149,0,2.666327,0.246867,118,118,3777.57368,0.361062,47903,0.005618,1460.45588,303,2,95848,17.04746,2536,893.140326,123.882643,913.089361,1544.375456,890,0.656962,0.855001,1.130557,1.126582,3.210127,0.499781,13836.9,2,0.142857,1,0.326987,0,790,117,2,382
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_60_4.dzn,1,0.122491,1,1,1,0,1,0.780301,0,9.312883,2.270573,1.714042,0.11539,0.000105,4,9.312777,3.806927,9.303752,0.236321,0.011628,2.098318,0.206528,0.088977,0.11539,3.806904,0,0.984496,0,-5.662198,0,0.167568,0.069054,628,209.333333,9201.073573,0.078723,0,0.015504,2402.696409,254,18.607504,86,-10.954451,76948,9593.866667,1117.545955,1126.840575,1112.184101,258,5.983471,0.111722,79.288154,2.132231,635.933884,0,17.5659,628,63.6,0,0.367409,0,121,3,7,121
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film118.dzn,1,0.546918,0,0,1,0.60231,0.39769,0.437963,1,24.253497,4.599056,1.130221,0.964932,0.718133,0,2.532556,1.481683,1,2.885696,0.00158,0.995994,2.224914,1.436609,0.997741,0.645313,1.582311,0.562401,0.210111,-0.534174,0,2.053505,0.874132,20000001,20000001,5102.629689,0.276994,68508,0.00158,1603.108224,356,2,80404,8.144528,180003515,73334912.697416,218.281471,1256.999612,1578.136363,633,0.326733,1.257166,121014.707421,1.044554,297035.5033,0.852047,23429.2,2,0.333333,0,0.328455,1,606,8,1,241
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/catfood_3.dzn,1,0.244254,1,0,1,0,1,0.621597,0,12.842547,3.844354,3.080991,0.491237,0.265639,0,9.871554,0.940236,3.321928,2.376311,0.071429,0.456295,3.130459,0.453095,2.278328,0.724563,2.000716,0.982143,0,-0.353402,0,1.93849,1.752828,409,102.25,2569.338246,0.529234,93887,0.017857,552.807025,55,15.773989,187789,-0.788349,158056,23750.113553,239.816894,400.575769,289.48686,56,0.163265,0.611202,484.696195,1.142857,3225.632653,0.49996,298416,10,3.333333,1,0.784,0,49,6,4,49
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_3.dzn,1,0.255377,1,1,1,0.902821,0.097179,0.736789,1,7.459432,4.733286,0.787764,0.06941,0.521389,4,4.236327,1.514413,1,0.804706,0.006237,0.874595,1.374259,1.900762,1.030055,0.895303,1.299647,0.692308,0.299376,-0.15768,0,0.449826,0.479967,172,57.333333,6439.013752,0.100445,1412,0.008316,2037.67327,333,2,2852,2.972813,6028,636.445128,223.782949,519.209213,1500.559788,481,0.576803,1.885828,1.995126,1.507837,18.896552,0.495091,226.06,2,1,0,0.702643,0,319,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_7.dzn,1,-1,1,1,1,0.953191,0.046809,-1,-1,9.41996,5.850922,0.481077,-1,0.557487,4,4.964029,1.341551,1,0.558051,-1,0.950454,1.164995,3.221535,0.958991,0.713972,1.150094,0.681443,0.317526,-1,-1,0.270997,0.275914,-1,-1,57010.902581,0.071234,106,0.001031,19260.43197,2644,2,426,-1,87804,9464.443124,621.717372,3603.796101,12651.638695,3880,0.280077,2.993626,3.661293,1.500967,33.966731,0.248826,25.501,2,1,0,-1,0,2585,-1,2,121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_1_5.dzn,1,0.269231,1,1,1,0.780142,0.219858,0.701933,1,6.894818,4.186351,1.521011,0.207807,0.487528,4,4.369433,0.670353,1,1.556575,0.014019,0.680087,1.689333,1.1056,1.151116,0.341179,1.484247,0.724299,0.257009,-0.207827,0,1.135774,0.80511,115,38.333333,2564.090056,0.18474,34083,0.018692,935.058715,155,2,68216,1.803699,3905,612.123723,75.842995,323.690023,675.357526,214,1.304965,1.177145,4.341303,1.51773,27.695035,0.499634,10346.2,2,1,0,0.755357,0,141,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_1.dzn,1,0.226764,1,1,1,0,1,0.811467,1,7.139551,2.118723,1.890716,0.407906,0.001415,4,7.136972,1.789206,7.097417,0.659459,0.061224,0.943837,0.73242,0.163525,0.407906,1.788854,0,0.918367,0,-3.435238,0,0.458686,0.205593,133,44.333333,1499.052977,0.155342,488,0.081633,349.711613,45,14.194834,1024,-5.477226,4363,667.586905,214.186541,221.241823,203.557782,49,5.935484,0.162185,21.535061,1.580645,140.741935,0.476562,533.306,133,17.625,0,0.442857,0,31,3,7,31
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1407-line1350.dzn,1,0.437031,1,0,1,0,1,0.636174,1,9.851749,1.963726,2.310882,0.973385,0.316985,0,6.793059,0.554176,3.459432,1.815018,0.00266,1.130637,2.362713,1.397231,0.053157,0.360354,2.321857,0.601064,0.398936,-0.691638,0,1.797245,1.554187,4126,4126,5254.8693,0.646664,57488,0,2554.190228,226,6.918863,115033,8.919806,104525,51195.583333,133.638395,2045.372964,1388.16769,376,5.39375,0.844192,159.986198,1.175,326.640625,0.499752,48921.6,11,3.666667,0,0.416125,0,320,15,2,320
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_9_1.dzn,1,0.175484,1,1,1,0,1,0.713029,0,9.377211,2.7027,2.446119,0.151097,0.000074,4,9.377122,2.602928,9.371766,4.547121,0.016304,1.847829,0.314208,0.2412,0.194575,2.602912,0,0.978261,0,-1.45257,0,1.75184,0.069054,660,220,5635.670864,0.279172,73,0.021739,1725.390405,180,18.743533,519,-10.954451,80460,17536.916667,590.764263,1134.631586,797.809719,184,5.983471,0.272625,144.933196,1.520661,664.958678,0.140655,36.4783,660,83.125,0,0.603993,0,121,3,3,121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_6.dzn,1,0.266881,1,1,1,0.786596,0.213404,0.720683,1,9.422065,4.899253,1.475455,0.043028,0.527225,4,5.752405,2.202437,1,1.868997,0.003517,1.056431,1.534669,1.760969,1.0403,1.424858,1.472466,0.73388,0.26143,-0.157834,0,0.744606,0.762675,680,226.666667,14959.104674,0.146492,143,0.004689,4906.801497,626,2,435,1.898647,83892,14494.054439,631.278339,1586.057163,2944.614685,853,1.276896,1.817051,25.562706,1.504409,147.957672,0.328736,23.245,2,1,0,0.713208,0,567,3,2,121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_4.dzn,1,0.259044,1,1,1,0.891986,0.108014,0.734779,1,7.228819,4.567026,0.849542,0.075697,0.515553,4,4.159862,1.554688,1,0.844595,0.006928,0.868221,1.406648,1.836802,1.039538,0.93573,1.323764,0.69515,0.295612,-0.166502,0,0.483192,0.516103,147,49,5731.119656,0.105664,1230,0.009238,1801.220119,301,2,2516,2.810426,5159,589.199217,216.864561,480.064233,1343.716532,433,0.641115,1.815406,2.052959,1.508711,17.97561,0.488871,482.072,2,1,0,0.697731,0,287,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_10_8.dzn,1,0.206446,1,1,1,0.243902,0.756098,0.78426,1,7.459432,3.765723,2.701877,0.33729,0.273473,4,6.617187,1.60078,1,2.198546,0.046875,0.915609,1.655295,0.529544,1.040436,1.452418,1.000786,0.859375,0.078125,-0.8506,0,0.839004,0.956918,170,56.666667,1519.195633,0.195332,1327,0.0625,423.499966,55,2,2689,0.49013,5470,929.869841,186.48579,241.192339,249.97924,64,4.487805,0.521325,22.679752,1.560976,133.414634,0.493492,861.406,2,1,0,0.556561,0,41,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_9.dzn,1,0.211006,1,1,1,0.27907,0.72093,0.803803,1,7.169925,3.64254,2.575496,0.326259,0.29151,4,6.248816,1.887255,1,1.591388,0.044776,0.908181,1.621887,0.573351,0.986787,1.71395,1.086237,0.850746,0.089552,-0.933607,0,0.884115,1.002398,143,47.666667,1701.732289,0.199479,556,0.059701,418.670645,57,2,1180,0.606972,4487,656.977356,215.09775,234.257621,257.15102,67,4.27907,0.535557,15.278543,1.55814,104.348837,0.471186,394.552,2,1,0,0.5,0,43,3,2,31
benchmarks/trucking_hl/trucking_hl.mzn_AND_benchmarks/trucking_hl/trucking_hl_5.dzn,1,0.282445,0,0,0,0.448718,0.461538,0.478594,0,3,2.137446,0.865979,0.987293,0.533778,0,1.846298,1.067964,1,1.430257,0.012048,0.922958,1.672498,0.930821,0.829125,1.385118,0.982231,0.156627,0,-1.649748,0,1.34574,0.532822,855,855,374.739781,0.260368,305744,0,153.242772,13,2,611987,8.739966,1219,956.266667,44.739781,114.739781,155.135483,83,0.282051,0.39695,12.259829,1.064103,15.628205,0.499592,115572,2,0.333333,0,0.345133,1,78,35,3,36
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_9.dzn,1,0.179001,1,1,1,0,1,0.704469,1,9.319672,2.5674,2.339081,0.151097,0.000139,4,9.319505,2.602746,9.30944,3.873409,0.016304,1.864782,0.314208,0.239937,0.194575,2.602716,0,0.978261,0,-1.631515,0,1.858874,0.069054,630,210,5601.061552,0.295539,76,0.021739,1714.788974,180,18.61888,497,-10.954451,77310,16603.392857,596.459016,1127.659863,796.174133,184,5.983471,0.242723,137.218123,1.520661,638.92562,0.152918,44.75,630,79.875,0,0.603993,0,121,3,4,121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_5.dzn,1,0.262128,1,1,1,0.778793,0.221207,0.726135,1,9.485829,4.629461,1.536834,0.044345,0.525736,4,5.825463,2.231086,1,1.909997,0.003645,1.067818,1.547445,1.71838,1.045609,1.452575,1.479627,0.73633,0.258809,-0.179436,0,0.759031,0.77764,713,237.666667,14634.885772,0.148825,170,0.00486,4794.35601,606,2,465,1.862974,87605,14606.25044,616.578905,1573.777275,2854.109724,823,1.323583,1.605416,26.702469,1.50457,160.155393,0.365591,25.8469,2,1,0,0.711931,0,547,3,2,121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_4.dzn,1,0.184418,1,1,1,0,1,0.704296,0,9.392317,2.61318,2.299492,0.180015,0.000102,4,9.392194,2.601759,9.384764,4.361476,0.016304,1.856911,0.303339,0.236757,0.183706,2.601737,0,0.978261,0,-1.640872,0,1.907598,0.069054,665,221.666667,5644.73745,0.282292,90,0.021739,1728.163745,180,18.769528,457,-10.954451,81305,17408.066667,591.715998,1136.455301,798.238509,184,5.983471,0.241339,143.86832,1.520661,671.942149,0.196937,41.2989,665,84,0,0.603993,0,121,3,4,121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_10.dzn,1,0.255675,1,1,1,0.87747,0.12253,0.735833,1,7.098032,4.625599,0.910346,0.083901,0.510938,4,4.144755,1.604958,1,0.930205,0.007853,0.872888,1.447134,1.757622,1.051557,0.985628,1.353185,0.698953,0.290576,-0.178596,0,0.536589,0.56178,136,45.333333,5086.081275,0.113953,1427,0.010471,1583.296466,267,2,2894,2.654189,4690,554.861977,212.940962,442.028425,1185.656803,382,0.727273,1.72872,2.19313,1.509881,18.537549,0.493089,188.558,2,1,0,0.691257,0,253,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_10.dzn,1,-1,1,1,1,0.944925,0.055075,-1,-1,9.539159,5.569276,0.561178,-1,0.558484,4,5.059847,1.415262,1,0.63244,-1,0.970107,1.1951,3.029011,0.965261,0.764645,1.177569,0.684051,0.314736,-1,-1,0.305707,0.31138,-1,-1,49491.569154,0.07715,121,0.001213,16687.374678,2256,2,361,-1,94167,9661.358042,610.506164,3230.220658,10824.380925,3298,0.32954,2.731908,4.397523,1.501138,42.861629,0.33518,24.8748,2,1,0,-1,0,2197,-1,2,121
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film105.dzn,1,0.558937,0,0,1,0.605128,0.394872,0.438049,1,24.253497,4.579175,1.064213,0.962088,0.716998,0,2.521605,1.481456,1,2.961661,0.001642,0.981049,2.2474,1.418318,1.013071,0.636748,1.610386,0.571429,0.203612,-0.52438,0,2.068849,0.867123,20000001,20000001,4879.59772,0.2855,65199,0.001642,1535.657707,348,2,76226,8,180003209,73334778.829992,218.281471,1200.031871,1519.30349,609,0.321368,1.278506,125358.596291,1.041026,307697.793162,0.855338,24794.1,2,0.285714,0,0.329577,1,585,8,1,231
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_9.dzn,1,0.180059,1,1,1,0,1,0.700407,0,9.366322,2.700402,2.223026,0.180015,0.000089,4,9.366215,2.610943,9.359735,4.395915,0.016304,1.840235,0.314208,0.244199,0.194575,2.610924,0,0.978261,0,-1.722017,0,1.849523,0.069054,654,218,5629.120125,0.236749,111,0.021739,1723.383524,180,18.719469,380,-10.954451,79854,17055.857143,618.177266,1133.311813,797.484062,184,5.983471,0.229967,140.957497,1.520661,659.950413,0.292105,51.4348,654,94.285714,0,0.603993,0,121,3,4,121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_6.dzn,1,0.278323,1,1,1,0.900958,0.099042,0.708385,1,7.442943,4.608568,0.776944,0.069291,0.518453,4,4.301543,0.897289,1,0.88127,0.006224,0.807648,1.433205,1.805081,1.050158,0.468428,1.34213,0.69917,0.292531,-0.154715,0,0.45569,0.486312,169,56.333333,6034.437277,0.101365,4581,0.008299,2073.343947,337,2,9192,2.921779,5953,665.253586,126.530039,512.689184,1507.59905,482,0.587859,1.791267,2.125411,1.539936,19.019169,0.498368,1233.95,2,1,0,0.722864,0,313,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_9_9.dzn,1,0.178937,1,1,1,0,1,0.706255,0,9.278449,2.456561,2.206435,0.180015,0.000144,4,9.278278,2.642374,9.267919,4.672957,0.016304,1.877539,0.314208,0.228149,0.194575,2.642342,0,0.978261,0,-1.755705,0,1.719577,0.069054,612,204,5576.28494,0.254009,83,0.021739,1707.203108,180,18.535837,402,-10.954451,75132,15992.925,705.162159,1122.671323,794.91708,184,5.983471,0.225554,132.172934,1.520661,620.92562,0.206468,44.3152,612,77.625,0,0.603993,0,121,3,3,121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_2.dzn,1,0.20743,1,1,1,0,1,0.781907,0,7.546894,2.503348,1.956959,0.357647,0.000918,4,7.545291,1.805909,7.515355,0.659459,0.050847,0.955655,0.642342,0.163525,0.357647,1.805683,0,0.932203,0,-3.728668,0,0.458686,0.205593,179,59.666667,1735.59649,0.155342,791,0.067797,445.172155,55,15.03071,1626,-5.477226,5789,811.154365,226.406834,233.89065,246.64654,59,5.935484,0.159749,26.16627,1.903226,186.741935,0.48647,227.102,179,18.7,0,0.404348,0,31,3,7,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_6.dzn,1,0.280682,1,1,1,0.93861,0.06139,0.721931,1,9.442943,5.707444,0.613629,0.014833,0.556715,4,5.044089,1.469068,1,0.707747,0.001014,0.983411,1.216783,2.941685,0.969899,0.803709,1.197244,0.686043,0.312606,-0.096123,0,0.330939,0.337178,694,231.333333,44314.087521,0.081356,315,0.001352,14925.459021,2030,2,752,3.898241,87914,9910.134354,594.90544,2992.592011,9704.961453,2959,0.367326,2.714946,5.027973,1.501268,44.603754,0.418883,24.6299,2,1,0,0.739033,0,1971,3,2,121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_7.dzn,1,0.209687,1,1,1,0,1,0.779351,1,7.672425,2.602886,2.066784,0.357647,0.000932,4,7.67077,1.805913,7.639878,0.659459,0.050847,0.943823,0.642342,0.163525,0.357647,1.805683,0,0.932203,0,-3.427143,0,0.458686,0.205593,195,65,1764.462544,0.155342,659,0.067797,452.575453,55,15.279756,1355,-5.477226,6315,890.390476,230.17276,237.780091,248.050442,59,5.935484,0.173804,28.722273,1.903226,203.709677,0.486347,597.559,195,20.4,0,0.404348,0,31,3,6,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_10.dzn,1,0.273751,1,1,1,0.893471,0.106529,0.709333,1,7.33985,4.838499,0.857796,0.072146,0.512143,4,4.346975,0.894443,1,0.93129,0.006536,0.788493,1.490197,1.764217,1.06186,0.479655,1.390909,0.708061,0.283224,-0.165223,0,0.478724,0.511259,155,51.666667,5738.442175,0.104967,8116,0.008715,1995.261396,325,2,16274,2.758528,5535,600.132671,132.1173,487.471624,1441.51426,459,0.632302,1.760166,2.062312,1.57732,19.020619,0.49871,810.379,2,1,0,0.70918,0,291,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_2.dzn,1,0.228431,1,1,1,0,1,0.80617,1,7.417853,2.482771,1.977489,0.407906,0.001117,4,7.415736,1.789132,7.38329,0.659459,0.061224,0.937958,0.73242,0.163525,0.407906,1.788854,0,0.918367,0,-3.265152,0,0.458686,0.205593,163,54.333333,1557.541655,0.155342,608,0.081633,363.371087,45,14.766581,1275,-5.477226,5293,812.840476,222.535575,229.884304,206.266427,49,5.935484,0.170633,26.220661,1.580645,170.741935,0.476863,374.469,163,21.375,0,0.442857,0,31,3,5,31
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1479-line419.dzn,1,0.433737,1,0,1,0,1,0.671443,1,9.405141,1.936495,2.206204,0.971649,0.297703,0,6.765813,0.701778,3.584963,1.717026,0.000751,1.515228,2.336198,2.265746,0.017761,0.503509,1.922223,0.600301,0.399699,-0.451182,0,1.703485,1.527482,12351,12351,18371.498131,0.661351,29506,0,9005.297386,799,7.169925,59085,26.655701,302921,151799.192308,330.84401,7022.824406,4909.49962,1331,5.997295,1.307381,136.879344,1.20018,273.147881,0.499382,24486.7,12,4,0,0.410133,0,1109,38,2,1109
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_8.dzn,1,0.278534,1,1,1,0.941176,0.058824,0.712334,1,7.159871,4.825915,0.456771,0.044803,0.517093,4,4.028047,1.274162,1,0.551271,0.00369,0.854002,1.308148,2.213601,1.002834,0.719435,1.259473,0.690037,0.305043,-0.12802,0,0.322757,0.334851,137,45.666667,9884.374683,0.08,1287,0.00492,3274.802485,561,2,2602,3.824627,5419,669.132397,214.79614,717.894172,2481.475053,813,0.349146,2.283248,1.269701,1.542694,10.282732,0.49462,67.4047,2,1,0,0.707699,0,527,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_4.dzn,1,0.256175,1,1,1,0.826816,0.173184,0.724076,1,7.643856,4.66077,1.353851,0.11091,0.511653,4,4.619923,1.033303,1,1.358615,0.01107,0.822142,1.588677,1.485289,1.109889,0.591998,1.434107,0.712177,0.273063,-0.195941,0,0.65218,0.700543,193,64.333333,3712.649519,0.13187,6903,0.01476,1251.998999,193,2,13853,2.094426,6489,823.73981,129.945555,384.908143,874.254264,271,1.027933,1.414991,4.601898,1.513966,36.251397,0.498304,2618.12,2,1,0,0.722746,0,179,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_2.dzn,1,0.289602,1,1,1,0.93837,0.06163,0.709164,1,7.330917,4.517478,0.488566,0.047572,0.522013,4,4.041278,1.063455,1,0.573442,0.003963,0.838428,1.260129,2.188539,1.00354,0.562634,1.204794,0.682959,0.311757,-0.120462,0,0.333883,0.346553,154,51.333333,9191.089097,0.081842,2783,0.005284,3059.247243,517,2,5596,3.724489,5928,771.588146,175.942005,699.194293,2313.287647,757,0.365805,2.246873,1.533972,1.50497,11.785288,0.49732,302.853,2,1,0,0.729338,0,503,3,2,31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_17_2.dzn,1,0.271738,1,1,1,0.834688,0.165312,0.704623,1,8.252665,4.770502,1.312774,0.217836,0.517557,4,5.015194,0.836972,1,1.329991,0.005217,0.722952,1.541036,1.424334,1.058886,0.449893,1.452748,0.725217,0.267826,-0.182998,0,0.640497,0.666817,301,100.333333,7993.825759,0.130049,7218,0.006957,2883.736594,417,2,14529,2.212071,19217,2249.845745,165.053309,811.393546,1894.51056,575,0.98645,1.458416,6.097143,1.558266,52.078591,0.4968,942.341,2,1,0,0.733113,0,369,3,2,61
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_17_8.dzn,1,0.276468,1,1,1,0.827195,0.172805,0.698313,1,8.366322,4.564932,1.383583,0.225052,0.517071,4,5.113113,0.869141,1,1.41036,0.005445,0.711741,1.55771,1.398663,1.066001,0.476949,1.461946,0.727768,0.264973,-0.191837,0,0.65764,0.684935,323,107.666667,7795.676953,0.132722,5941,0.00726,2817.325403,401,2,11963,2.132344,20707,2547.246802,175.692766,802.314723,1827.830323,551,1.031161,1.395114,7.215997,1.560907,58.660057,0.496615,1492.07,2,1,0,0.732365,0,353,3,2,61
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-760-310-line795.dzn,1,0.434536,1,0,1,0,1,0.67347,1,8.909893,1.934306,2.197883,0.971529,0.292215,0,6.356319,0.741607,3.459432,1.709609,0.000621,1.575292,2.334061,2.473492,0.015016,0.555197,1.922172,0.600248,0.399752,-0.414111,0,1.697318,1.525493,9201,9201,20874.186919,0.662154,31738,0,10240.029175,967,6.918863,63583,28.992441,248491,124943.888298,365.115953,7984.523953,5802.57936,1611,5.52349,1.425121,93.172176,1.201342,185.302759,0.499159,14977.1,11,3.666667,0,0.409841,0,1341,46,2,1341
