@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-mean NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_CG-max NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_VCG-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-VAR-max NUMERIC
@ATTRIBUTE directorder_nvars NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_HORNY-VAR-mean NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE direct_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_CG-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE direct_nclausesOrig NUMERIC
@ATTRIBUTE support_HORNY-VAR-max NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_nclausesOrig NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE support_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-coeff-variation NUMERIC
@ATTRIBUTE direct_nclauses NUMERIC
@ATTRIBUTE direct_Pre-featuretime NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_VG-coeff-variation NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE support_nclauses NUMERIC
@ATTRIBUTE directorder_KLB-featuretime NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_Pre-featuretime NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_VG-coeff-variation NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC

@DATA
bool/routing/s4-4-3-9.xml,1,51.781473,0,0,0.846154,-1,0,0.9,0.336827,0.213443,3.43149,3.447894,0.269284,0.245225,0.002094,0.7,0.005721,0.9,0.000068,3.447894,0,0.000367,0.7,0.661665,0.003816,0.224457,0.245225,0.002094,0.000057,43.349169,0.000319,0.7,-1,0,29.7308,0.398649,0.317758,0.398649,0.224457,0.003816,0.560204,0.000057,0.002005,0.00026,0.00026,0.000319,0.679853,0.000319,0.008817,0.001269,0.00102,0.41818,0.010053,0.766557,9.714246,0.000216,0.00102,0.000374,0.000113,0.000725,0.000319,0.41818,0.00085,0.000209,0.010053,0.000094,12.533816,0.00026,0.00026,0.000209,0.000208,0.698227,46.072842,0.000259,0.000259,-1,0.0002,0.000113,0.766557,0.000094,0.000869,1.061102,0.000869,9976,0.317758,0.000216,-1,0.698227,0.322032,1.205088,0.000113,0.001043,98114,0.000113,0.000038,108212,0.00085,0.696011,110738,0.000045,40396,44118,0.000038,0.815056,1.205088,52918,0.28,-1,0.754235,-1,1.414214,0.654216,1.414214,0,100,0,52918,0.28,23530,0.94841,0.94841,0.815643,1.2239,0.29,0.463802,0.845052,0.226121,0.754235,0.987624
bool/routing/s4-4-3-4.xml,1,52.480916,0,0,0.833333,-1,0,0.882353,0.333458,0.21073,3.39059,3.3181,0.28404,0.261415,0.002214,0.7,0.008141,0.882353,0.000089,3.3181,0,0.000458,0.7,0.664207,0.005432,0.221608,0.261415,0.002214,0.000077,43.082061,0.000402,0.7,-1,0,29.704198,0.389037,0.302405,0.389037,0.221608,0.005432,0.557484,0.000077,0.002138,0.000327,0.000327,0.000396,0.641534,0.000402,0.008302,0.001488,0.001224,0.424464,0.00959,0.760185,9.442943,0.000265,0.001224,0.000454,0.000153,0.000774,0.000396,0.424464,0.000995,0.00026,0.00959,0.000128,12.269711,0.000327,0.000327,0.00026,0.000257,0.659294,46.001908,0.000326,0.000326,-1,0.000252,0.000153,0.760185,0.000128,0.001173,0.993119,0.001173,7952,0.302405,0.000265,-1,0.659294,0.303931,1.108292,0.000149,0.001369,78510,0.000149,0.000051,83098,0.000995,0.624114,85194,0.00006,33118,33608,0.000051,0.740363,1.108292,39208,0.21,-1,0.679024,-1,1.414214,0.618172,1.414214,0,100,0,39208,0.17,19320,0.860871,0.860871,0.749253,1.336051,0.21,0.454356,0.831826,0.23661,0.679024,0.985956
bool/routing/s3-3-3-5.xml,1,?,0,0,0.789474,?,0,0.84,0.329418,0.207047,3.0663,3.053647,0.289931,0.270499,0.007174,0.7,0.016234,0.84,0.000385,3.053647,0,0.001604,0.7,0.649799,0.010562,0.223995,0.270499,0.007174,0.000339,?,0.001452,0.7,?,0,?,0.395866,0.298805,0.395866,0.223995,0.010562,0.582346,0.000339,0.006674,0.001376,0.001376,0.001659,0.579046,0.001452,0.019008,0.004238,0.0035,0.435133,0.02224,0.755099,?,0.001118,0.0035,0.001838,0.000677,0.002697,0.001659,0.435133,0.002935,0.001104,0.02224,0.000564,?,0.001376,0.001376,0.001104,0.001041,0.591393,?,0.001314,0.001314,?,0.001027,0.000677,0.755099,0.000564,0.003048,0.868781,0.003048,1948,0.298805,0.001118,?,0.591393,0.300778,0.969091,0.000642,0.003468,20560,0.000642,0.000339,20982,0.002935,0.516355,21628,0.000385,8914,7786,0.000339,0.598749,0.969091,8858,0.05,?,0.527243,?,?,0.473376,?,0,?,?,8858,0.01,5234,0.691403,0.691403,0.56732,1.640637,0.04,0.489597,0.838685,0.250193,0.527243,0.9869
bool/routing/s4-4-3-5.xml,1,51.845018,0,0,0.826087,-1,0,0.885714,0.336799,0.208343,3.366518,3.30004,0.282027,0.259164,0.002114,0.7,0.007621,0.885714,0.000085,3.30004,0,0.000434,0.7,0.661912,0.005192,0.219926,0.259164,0.002114,0.000073,43.284133,0.000381,0.7,-1,0,29.667897,0.393147,0.3027,0.393147,0.219926,0.005192,0.561442,0.000073,0.002032,0.000311,0.000311,0.000378,0.647435,0.000381,0.008377,0.001443,0.001186,0.423131,0.009509,0.761582,9.491853,0.000254,0.001186,0.000433,0.000145,0.000764,0.000378,0.423131,0.000968,0.000249,0.009509,0.000121,12.309476,0.000311,0.000311,0.000249,0.000245,0.66521,45.97786,0.000309,0.000309,-1,0.000239,0.000145,0.761582,0.000121,0.001016,1.006343,0.001016,8368,0.3027,0.000254,-1,0.66521,0.304699,1.128783,0.000141,0.001189,81544,0.000141,0.000073,86864,0.000968,0.63659,89032,0.000085,34248,35336,0.000073,0.756089,1.128783,41328,0.28,-1,0.692878,-1,1.414214,0.624032,1.414214,0,100,0,41328,0.19,19976,0.876698,0.876698,0.762459,1.307675,0.21,0.45823,0.83688,0.236812,0.692878,0.990718
bool/routing/s4-4-3-1.xml,1,52.366864,0,0,0.826087,-1,0,0.878788,0.333904,0.207925,3.337464,3.279946,0.288687,0.265516,0.002249,0.7,0.008737,0.878788,0.000092,3.279946,0,0.000464,0.7,0.661693,0.005695,0.218875,0.265516,0.002249,0.000079,43.106509,0.000408,0.7,-1,0,29.773176,0.389397,0.298634,0.389397,0.218875,0.005695,0.561269,0.000079,0.002171,0.000332,0.000332,0.000403,0.631839,0.000408,0.008077,0.001511,0.001245,0.42537,0.00951,0.759175,9.392317,0.00027,0.001245,0.00046,0.000159,0.000771,0.000403,0.42537,0.001007,0.000265,0.00951,0.000132,12.221587,0.000332,0.000332,0.000265,0.000261,0.650922,46.104536,0.000331,0.000331,-1,0.000255,0.000159,0.759175,0.000132,0.001113,0.98462,0.001113,7832,0.298634,0.00027,-1,0.650922,0.299855,1.09613,0.000154,0.001295,75706,0.000154,0.000079,79642,0.001007,0.606744,81670,0.000092,32078,32436,0.000079,0.732092,1.09613,37748,0.19,-1,0.668787,-1,1.414214,0.61392,1.414214,0,100,0,37748,0.17,18716,0.842729,0.842729,0.740522,1.334012,0.19,0.450919,0.83136,0.24146,0.668787,0.990751
bool/ii/ii-16e2.xml,1,93.634079,0,0,0.826087,-1,0,0.878788,0.368917,0.187315,-512,-512,-1,-1,0.000096,0,-1,0.878788,-1,-512,0,-1,0,0.511912,-1,0.159066,-1,0.000096,-1,3.819552,-1,0,-1,0,40.277612,0.5008,0.273879,0.5008,0.159066,-1,0.716689,-1,0.000126,0.000027,0.000027,0.000036,0,-1,0,0.00129,0.000985,0.453942,0,0.728075,10.055282,0.000024,0.000985,0.000042,0.000011,0.000522,0.000036,0.453942,0.000399,0.000021,0,0.000009,14.596364,0.000027,0.000027,0.000021,0.00002,0,41.550796,0.000024,0.000024,-1,0.000018,0.000011,0.728075,0.000009,0.001274,0,0.001274,111069,0.273879,0.000024,-1,0,0.349169,0,0.000012,0.001668,550734,0.000012,0.000009,649729,0.000399,0.846074,658086,0.000009,209311,434728,0.000009,1.04363,0,569286,1.86,-1,0.962742,-1,1.414214,2.098137,1.414214,0,100,0,569286,33.25,117839,0.730841,0.730841,1.59228,0.266847,2.47,0.401338,0.89015,0.255491,0.962742,0.978883
bool/ii/ii-8b1.xml,1,?,0,0,0.733333,?,0,0.764706,0.353906,0.182573,3.087343,3.065777,0.333363,0.323888,0.001796,0.7,0.069701,0.764706,0.000269,3.065777,0,0.00118,0.7,0.578858,0.074332,0.157727,0.323888,0.001796,0.000251,?,0.001105,0.7,?,0,?,0.428829,0.238095,0.428829,0.157727,0.074332,0.685073,0.000251,0.001997,0.000915,0.000915,0.001135,0.471955,0.001105,0.006377,0.004221,0.003925,0.54137,0.00593,0.679723,?,0.00074,0.003925,0.001151,0.000668,0.002694,0.001135,0.54137,0.002505,0.000718,0.00593,0.000585,?,0.000915,0.000915,0.000718,0.000678,0.490025,?,0.000864,0.000864,?,0.000666,0.000668,0.679723,0.000585,0.004593,0.916232,0.004593,3004,0.238095,0.00074,?,0.490025,0.254218,0.896064,0.000449,0.00494,36664,0.000449,0.000334,32116,0.002505,0.483639,34520,0.000359,16972,11134,0.000334,0.467655,0.896064,11974,0.06,?,0.409792,?,?,0.63484,?,0,?,?,11974,0.03,10284,0.466519,0.466519,0.570864,2.292976,0.08,0.471888,0.836537,0.269804,0.409792,0.958685
bool/ii/ii-32c1.xml,1,?,0,0,0.826087,?,0,0.938462,0.389839,0.217501,3.481517,3.818754,0.207091,0.162399,0.000761,0.7,0.006679,0.938462,0.000023,3.818754,0,0.000152,0.7,0.464117,0.007152,0.172975,0.162399,0.000761,0.000015,?,0.000119,0.7,?,0,?,0.544055,0.316826,0.544055,0.172975,0.007152,0.729086,0.000015,0.001078,0.00011,0.00011,0.000153,0.741463,0.000119,0.002549,0.00077,0.000484,0.436444,0.002202,0.74459,?,0.000103,0.000484,0.000207,0.000048,0.000493,0.000153,0.436444,0.00031,0.00009,0.002202,0.000034,?,0.00011,0.00011,0.00009,0.000088,0.850642,?,0.000098,0.000098,?,0.000072,0.000048,0.74459,0.000034,0.000566,1.170994,0.000566,27826,0.316826,0.000103,?,0.850642,0.43965,0.968981,0.000039,0.000901,152089,0.000039,0.000024,222182,0.00031,0.619508,223687,0.000039,48534,129852,0.000024,0.7717,0.968981,206604,0.56,?,0.625005,?,?,0.722152,?,0,?,?,206604,2.15,27005,0.697347,0.697347,0.678234,0.171249,0.75,0.348551,0.928819,0.21429,0.625005,0.986485
bool/ii/ii-8d1.xml,1,?,0,0,0.833333,?,0,0.833333,0.349791,0.179806,3.136274,3.187167,0.313853,0.302818,0.001225,0.7,0.049347,0.833333,0.000129,3.187167,0,0.000614,0.7,0.556236,0.046635,0.158101,0.302818,0.001225,0.000116,?,0.000557,0.7,?,0,?,0.442861,0.244909,0.442861,0.158101,0.046635,0.707075,0.000116,0.001265,0.000447,0.000447,0.000566,0.498649,0.000557,0.003176,0.002404,0.002159,0.521651,0.002854,0.689136,?,0.000366,0.002159,0.000586,0.000347,0.001245,0.000566,0.521651,0.001118,0.00035,0.002854,0.00027,?,0.000447,0.000447,0.00035,0.000325,0.521959,?,0.000414,0.000414,?,0.000316,0.000347,0.689136,0.00027,0.002584,0.993134,0.002584,6325,0.244909,0.000366,?,0.521959,0.272638,0.95694,0.000215,0.002876,63497,0.000215,0.000077,57413,0.001118,0.469054,61150,0.000086,28909,23299,0.000077,0.489378,0.95694,25932,0.13,?,0.420229,?,?,0.674909,?,0,?,?,25932,0.11,17391,0.460078,0.460078,0.588575,1.72531,0.14,0.459762,0.836946,0.271471,0.420229,0.955277
bool/ii/ii-16a1.xml,1,92.149586,0,0,0.826087,-1,0,0.878788,0.374243,0.19847,3.390994,3.464346,0.262948,0.233344,0.00028,0.714286,0.022965,0.878788,0.000019,3.464346,0,0.000114,0.7,0.521317,0.024289,0.167074,0.233344,0.00028,0.000015,4.710248,0.000092,0.7,-1,0,22.68056,0.504127,0.277485,0.504127,0.167074,0.024289,0.731926,0.000015,0.000367,0.000078,0.000078,0.000102,0.5804,0.000092,0.000961,0.000674,0.000528,0.485067,0.000753,0.716651,11.68825,0.000068,0.000528,0.000116,0.000034,0.000406,0.000102,0.485067,0.000318,0.000062,0.000753,0.000034,14.609756,0.000078,0.000078,0.000062,0.000058,0.647684,24.250642,0.000069,0.000069,-1,0.000052,0.000034,0.716651,0.000034,0.000626,1.243656,0.000626,38142,0.277485,0.000068,-1,0.647684,0.348278,1.111555,0.000031,0.000799,383838,0.000031,0.00001,380052,0.000318,0.646029,401070,0.000012,163836,160173,0.00001,0.627013,1.111555,204543,1.37,-1,0.520609,-1,1.414214,0.845589,1.414214,0,100,0,204543,4.05,96894,0.590541,0.590541,0.677177,1.396396,1.08,0.458073,0.894327,0.23813,0.520609,0.970482
bool/ii/ii-32c3.xml,1,92.143058,0,0,0.826087,-1,0,0.938462,0.391305,0.216983,3.527454,3.845587,0.208021,0.162934,0.000247,0.7,0.006679,0.938462,0.000007,3.845587,0,0.000072,0.7,0.463872,0.007152,0.169771,0.162934,0.000247,0.000005,4.714165,0.000047,0.7,-1,0,18.037173,0.546812,0.316901,0.546812,0.169771,0.007152,0.728966,0.000005,0.000349,0.000036,0.000036,0.00005,0.738083,0.000047,0.000823,0.000614,0.000386,0.436133,0.000711,0.744741,9.124121,0.000033,0.000386,0.000067,0.000016,0.000219,0.00005,0.436133,0.000137,0.000029,0.000711,0.000011,13.792689,0.000036,0.000036,0.000029,0.000028,0.848796,19.608561,0.000032,0.000032,-1,0.000023,0.000016,0.744741,0.000011,0.000475,1.884249,0.000475,85918,0.316901,0.000033,-1,0.848796,0.439778,1.501466,0.000012,0.000756,459487,0.000012,0.000008,679202,0.000137,0.663868,682753,0.000012,144114,402180,0.000008,0.820577,1.501466,640308,1.84,-1,0.67764,-1,1.414214,1.056595,1.414214,0,100,0,640308,19.93,79571,0.708327,0.708327,0.829308,0.142491,1.81,0.347834,0.928696,0.213631,0.67764,0.986461
bool/ii/ii-8c2.xml,1,?,0,0,0.744681,?,0,0.809524,0.351094,0.181871,3.313227,3.345074,0.309695,0.299176,0.000693,0.7,0.049347,0.809524,0.000071,3.345074,0,0.000433,0.7,0.553153,0.046635,0.158963,0.299176,0.000693,0.000064,?,0.000384,0.7,?,0,?,0.446071,0.24726,0.446071,0.158963,0.046635,0.715834,0.000064,0.000714,0.000252,0.000252,0.000318,0.496351,0.000384,0.003491,0.002398,0.002152,0.530348,0.003133,0.685683,?,0.000207,0.002152,0.000329,0.000192,0.00152,0.000318,0.530348,0.001364,0.000198,0.003133,0.000149,?,0.000252,0.000252,0.000198,0.000184,0.52057,?,0.000233,0.000233,?,0.000178,0.000192,0.685683,0.000149,0.002557,1.322421,0.002557,11205,0.24726,0.000207,?,0.52057,0.275938,1.282443,0.000119,0.002849,123659,0.000119,0.000085,111011,0.001364,0.696746,118650,0.000095,56283,42113,0.000085,0.634768,1.282443,46924,0.28,?,0.576109,?,?,0.942381,?,0,?,?,46924,0.34,33857,0.624741,0.624741,0.819526,1.936362,0.34,0.471446,0.845226,0.26607,0.576109,0.955026
bool/ii/ii-32b4.xml,1,94.780107,0,0,0.826087,-1,0,0.938462,0.391642,0.216837,-512,-512,-1,-1,0.000126,0,-1,0.938462,-1,-512,0,-1,0,0.463795,-1,0.168993,-1,0.000126,-1,3.131936,-1,0,-1,0,18.138101,0.54743,0.316867,0.54743,0.168993,-1,0.729164,-1,0.000178,0.000018,0.000018,0.000025,0,-1,0,0.00062,0.00039,0.436387,0,0.744579,9.573647,0.000017,0.00039,0.000034,0.000008,0.000222,0.000025,0.436387,0.000139,0.000015,0,0.000006,14.789075,0.000018,0.000018,0.000015,0.000015,0,19.18208,0.000016,0.000016,-1,0.000012,0.000008,0.744579,0.000006,0.000469,0,0.000469,168114,0.316867,0.000017,-1,0,0.439707,0,0.000006,0.000747,903861,0.000006,0.000004,1333512,0.000139,0.735109,1340811,0.000006,283704,788244,0.000004,0.892104,0,1254660,3.66,-1,0.754242,-1,1.414214,1.412087,1.414214,0,100,0,1254660,76.66,156579,0.731715,0.731715,1.014386,0.146677,3.59,0.347999,0.928742,0.213277,0.754242,0.98647
bool/ii/ii-16e1.xml,1,92.224096,0,0,0.826087,-1,0,0.878788,0.368449,0.187527,-512,-512,-1,-1,0.000051,0,-1,0.878788,-1,-512,0,-1,0,0.513133,-1,0.158261,-1,0.000051,-1,4.665542,-1,0,-1,0,39.956905,0.501761,0.274759,0.501761,0.158261,-1,0.714854,-1,0.000066,0.000014,0.000014,0.000019,0,-1,0,0.000364,0.000278,0.452606,0,0.728945,11.28193,0.000013,0.000278,0.000022,0.000006,0.000146,0.000019,0.452606,0.000111,0.000011,0,0.000006,15.511722,0.000014,0.000014,0.000011,0.000011,0,41.512085,0.000013,0.000013,-1,0.000009,0.000006,0.728945,0.000006,0.000358,0,0.000358,210894,0.274759,0.000013,-1,0,0.349491,0,0.000006,0.000469,1045251,0.000006,0.000002,1234104,0.000111,0.64889,1250115,0.000002,397452,824511,0.000002,0.811544,0,1079676,3.58,-1,0.720217,-1,1.414214,1.475468,1.414214,0,100,0,1079676,120.16,223953,0.618229,0.618229,1.133511,0.267722,3.82,0.40218,0.891066,0.255781,0.720217,0.979108
bool/ii/ii-32b2.xml,1,90.741398,0,0,0.826087,-1,0,0.938462,0.390871,0.21713,3.516039,3.83902,0.207201,0.162471,0.000387,0.7,0.006679,0.938462,0.000012,3.83902,0,0.000095,0.7,0.463912,0.007152,0.170723,0.162471,0.000387,0.000007,5.555161,0.000067,0.7,-1,0,18.44271,0.54599,0.316812,0.54599,0.170723,0.007152,0.729297,0.000007,0.000548,0.000056,0.000056,0.000078,0.739029,0.000067,0.001291,0.000694,0.000436,0.436649,0.001115,0.744441,9.027906,0.000052,0.000436,0.000105,0.000025,0.000254,0.000078,0.436649,0.000159,0.000046,0.001115,0.000017,13.215381,0.000056,0.000056,0.000046,0.000045,0.848594,20.294431,0.00005,0.00005,-1,0.000037,0.000025,0.744441,0.000017,0.000507,1.538175,0.000507,54754,0.316812,0.000052,-1,0.848594,0.439611,1.20354,0.000019,0.000807,298621,0.000019,0.000012,437312,0.000159,0.6438,440131,0.000019,94704,256404,0.000012,0.795368,1.20354,407940,1.14,-1,0.65036,-1,1.414214,0.899559,1.414214,0,100,0,407940,8.11,52499,0.70184,0.70184,0.753874,0.16465,1.15,0.348466,0.928827,0.213546,0.65036,0.986486
bool/ii/ii-32e5.xml,1,95.706531,0,0,0.826087,-1,0,0.938462,0.391607,0.216854,-512,-512,-1,-1,0.000103,0,-1,0.938462,-1,-512,0,-1,0,0.46372,-1,0.169078,-1,0.000103,-1,2.576082,-1,0,-1,0,18.659319,0.547365,0.316704,0.547365,0.169078,-1,0.729882,-1,0.000146,0.000015,0.000015,0.000021,0,-1,0,0.000633,0.000398,0.437419,0,0.743959,10.027906,0.000014,0.000398,0.000028,0.000006,0.00024,0.000021,0.437419,0.000151,0.000012,0,0.000005,15.207853,0.000015,0.000015,0.000012,0.000012,0,19.518013,0.000013,0.000013,-1,0.00001,0.000006,0.743959,0.000005,0.000488,0,0.000488,205732,0.316704,0.000014,-1,0,0.439392,0,0.000005,0.000775,1141978,0.000005,0.000003,1661192,0.000151,0.793654,1673350,0.000005,363624,967656,0.000003,0.936283,0,1538376,4.49,-1,0.800821,-1,1.414214,1.580579,1.414214,0,100,0,1538376,113.92,201518,0.751475,0.751475,1.106857,0.180149,4.45,0.349025,0.928973,0.212609,0.800821,0.986514
bool/ii/ii-32c2.xml,1,89.757302,0,0,0.826087,-1,0,0.938462,0.390951,0.217133,3.505402,3.831734,0.207763,0.162771,0.000368,0.7,0.006679,0.938462,0.000011,3.831734,0,0.000091,0.7,0.463938,0.007152,0.170583,0.162771,0.000368,0.000007,6.145619,0.000064,0.7,-1,0,18.07898,0.546158,0.316905,0.546158,0.170583,0.007152,0.728899,0.000007,0.000521,0.000053,0.000053,0.000074,0.738967,0.000064,0.001229,0.000617,0.000387,0.436069,0.001062,0.744787,8.960002,0.00005,0.000387,0.0001,0.000023,0.000238,0.000074,0.436069,0.000149,0.000043,0.001062,0.000016,13.212344,0.000053,0.000053,0.000043,0.000042,0.849289,20.12752,0.000048,0.000048,-1,0.000035,0.000023,0.744787,0.000016,0.000478,1.561908,0.000478,57578,0.316905,0.00005,-1,0.849289,0.43979,1.219412,0.000019,0.000761,308177,0.000019,0.000012,455152,0.000149,0.639904,457583,0.000019,96864,269220,0.000012,0.795834,1.219412,428628,1.18,-1,0.650842,-1,1.414214,0.905595,1.414214,0,100,0,428628,8.97,53551,0.701474,0.701474,0.757217,0.144703,1.2,0.347864,0.928694,0.21387,0.650842,0.986461
