@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC

@DATA
./SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0.6105,0.9754,0.9304,0.5566,0.1773,0.0132,0.326,0.0056,0.9503,?,0.9503,?,2.3509,?,1,0.6584,3.9791,0.3182,0.5335,0.3128,0.9037,0.5,0.2365,?,3.8026,0.7863,0.4301,0.5472,0,0.0676,0.1853,0,0,0,0.6444,0,466486,0.0146,0,0.448,1.1216,0,0.1164,1.5232,4,0.8479,?,0,4020,464591,1.0572,0,?,4,383,146,1.0316,0.0064,4,146,383,264.5,2624,0.0016
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,1,1,1,0.9389,0.9701,0.8645,0.278,0.051,0.9094,?,0.9126,?,3.0266,?,1,0.1898,3.5571,0.7485,1.125,0.1667,0.9672,0.5,0.3087,?,3.3303,0.1589,0.7417,0.5516,0,0.8593,0.0367,0,0,0,0.0596,0,8562505,0,0,0,5.0609,0,0.0418,2.2924,4,4.3539,?,0,569795,8244707,3.701,0,?,4,0,0,0,0.0034,4,0,0,0,420833,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0.1568,0.6029,0.5573,0.2762,0.0403,0.1155,0.2463,0.1804,0.7202,?,0.3816,?,2.1792,?,0.9839,0.8906,2.3307,1.3301,1.5162,0.2402,0.8889,0.2404,0.2087,?,2.2531,0.1619,0.4194,0.6777,0.5202,0.0003,0.1712,0.8714,8289,8259.14,0.0576,8328,245746,0.1506,8184,0.1715,2.3473,0,0.1109,0.7255,6,2.6539,?,8329,73074,161055,2.0093,0.0079,?,5.0684,871,545,0.8598,0.0032,4,545,921,759.2857,29052,0
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0044,0.3649,0.061,0.0753,0.0001,0.0807,0.0382,0.171,0.5286,0,0.5289,0.0003,0.8221,0.0007,0.7618,1.9015,2.5577,0.9174,1.0359,0.0447,0.4,0.2106,0.0189,0.0887,2.3058,0.1053,0.4093,0.4341,0.6379,0,0.0415,0.2719,3949,3950.08,0.0345,3984,210223,0.26,3905,0.3151,0.5124,0,0.0308,0.1864,14,0.5015,3.2829,3904,50073,120346,0.5197,0.0087,0.2817,13.3354,307,104,0.3888,0.0005,13,167,459,256.62,20577,0
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0.58,0.9108,0.8412,0.5299,0.2039,0.5114,0.1636,0.1561,0.7261,?,0.6031,?,3.2519,?,0.9909,0.6003,3.1989,1.5013,1.7963,0.1261,0.9111,0.2645,0.2092,?,2.8216,0.231,0.3633,1.0305,3.0445,0.069,0.0671,1.0052,16273.5,16323,0.0871,16275,468539,0.3707,16221,0.5771,1.3095,0,0.0446,0.6187,51,1.1879,?,0,112764,327639,0.9333,0.0083,?,41,743,45,0,0.001,31,45,771,471.8,51131,0
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.7926,0.9504,0.8883,0.6475,0.3512,0.5243,0.1493,0.1468,0.8684,0,0.6977,0,2.9027,0.0002,1,0.4739,3.068,1.092,1.4142,0.0461,0.8333,0.0861,0.2236,0.0136,2.7578,0.417,0.4012,0.9157,0.7732,0.1663,0.0342,0,51487,51487,0.1472,51487,1374599,1.2155,51487,1.84,0.7304,0,0.0186,0.441,117,0.8378,2.9002,0,259616,942285,0.6447,0,0.7487,115.7619,7,0,0,0.0001,115,0,76,13.8571,138309,0
./SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0.2169,0.4457,0.3697,0.2283,0.0458,0.0913,0.0473,0.0685,0.2123,?,0.1457,?,1.5295,?,1,0.8356,4.146,0.6749,0.436,0.1892,1,0.3572,0.0231,?,1.8681,0.4901,0.0525,2.8765,1.0819,0.013,0.1157,1.7815,9577,7207,0.239,9649,533919,0,0,0,1.9375,0,0.0657,0.172,7,2.5676,?,0,39151,529211,1.3475,0.6667,?,5.8738,0,0,1.1167,0.0014,5,0,0,0,36225,0
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,1,0.9995,1,1,0.804,0.7681,0.8292,0.3273,0.0178,0.9405,?,0.9403,?,4.0386,?,1,0.4209,5.2302,0.74,0.895,0.3616,0.9849,0.5,0.5132,?,5.065,0.2326,0.8349,0.385,0,0.048,0.2075,0,0,0,0.1287,0,4675040,0,0,0,3.3769,0,0.0967,2.8162,4,2.4701,?,0,138563,4554630,2.3506,0,?,4,0,0,0,0.0044,4,0,0,0,81194,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0.1572,0.5938,0.5503,0.268,0.0392,0.134,0.2432,0.1811,0.7237,?,0.382,?,2.2983,?,0.9902,0.8928,2.4727,1.3593,1.5266,0.2402,0.875,0.2404,0.2,?,2.3327,0.409,0.4323,0.6785,0.7552,0.002,0.1703,2.2802,3486,3326.62,0.0787,3558,109177,0.1147,3428,0.2335,1.8771,0,0.1044,0.7084,6,2.086,?,3509,32733,70699,1.6558,0.2295,?,5.5157,1621,976,1.2921,0.0047,4,976,1842,1373.8,12802,0
./SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,0.831,0.9146,0.8787,0.8468,0.8238,0.1734,0.2116,0.067,0.3276,?,0.9519,?,1.4774,?,0.9791,0.0626,1.8377,2.1862,0.8407,0.0371,0.9688,0.1642,0.4032,?,1.9837,0.6518,0.7688,0.4955,1.1651,0.8121,0.0061,0.8463,2475,1667.33,0.2444,2475,120068,0,0,0,2.7182,0.2121,0.0108,0.5701,8,3.006,?,2542,7794,86870,1.1108,0.8662,?,6.4695,2551,2551,0.2893,0.0127,5,2551,2551,2551,5821,0.0841
./SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.7127,0.8863,0.8426,0.553,0.2217,0.555,0.1447,0.1567,0.8542,0,0.7034,0.0001,2.9386,0.0003,0.9998,0.5985,2.9889,1.0922,1.4347,0.0517,0.7895,0.1509,0.2339,0.0137,2.6095,0.6704,0.4142,0.9167,0.4113,0.0479,0.0377,0.768,15634,15634,0.1596,0,821000,0.6927,0,2.291,0.7083,0,0.0198,0.4535,21,0.8451,2.8861,0,162696,545816,0.6334,1.4142,0.6941,20.0556,15,4,0,0.0001,19,4,277,33.7273,85539,0
./SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.5075,0.7484,0.6455,0.4842,0.3395,0.5332,0.1084,0.2724,0.8745,0.0003,0.6047,0.0006,2.4188,0.014,0.9782,0.4421,2.2089,1.101,1.3832,0.0809,0.7,0.2921,0.148,0.0255,1.893,0.98,0.4819,0.868,0.4553,0.1672,0.0556,0.2737,1371,1371.9,0.4046,1405,25061,0.4866,1335,0.4757,0.3099,0,0.0424,0.6465,11,0.3286,2.8801,1404,8400,19058,0.7376,0.0197,0.3628,10.029,1266,451,0.1995,0.0017,9,451,2185,1107.4286,5192,0
./SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,0.8251,0.8979,0.8626,0.839,0.8201,0.2109,0.207,0.083,0.3812,?,0.9406,?,1.471,?,0.9787,0.0546,1.8012,2.0685,0.9247,0.0471,0.9432,0.1496,0.3877,?,1.8687,0.6488,0.7273,0.557,1.0456,0.8061,0.0077,0.2674,2255.5,1983.25,0.2886,2273,69700,0.1998,0,0.2368,2.5291,0.25,0.0137,0.5974,8,2.8796,?,2315,6664,63826,1.1089,0.4043,?,6.4657,2021,890,0.3252,0.0107,5,890,2183,1630,5295,0.0758
./SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,0.1937,0.6904,0.354,0.2838,0.1073,0.1653,0.3005,0.1984,0.7937,?,0.6074,?,3.1594,?,1,0.8903,3.1772,1.2998,1.6661,0.2403,0.9429,0.2537,0.511,?,1.7502,0.6818,0.4526,0.6983,0.3995,0.0804,0.2402,0.2511,1498,1496.67,0.168,1531,58308,0.2533,1468,0.1687,1.4108,0,0.1531,1.2719,5,1.8398,?,1527,19473,22331,2.0633,0.0155,?,4.863,2405,1577,0.2142,0.0233,4,1577,2631,2194.4,4430,0
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.0099,0.1518,0.0577,0.048,0,0.0526,0.0537,0.1714,0.4137,0.0013,0.2519,0.0068,1.3434,0.0116,0.4241,1.5673,2.5736,1.1463,1.68,0.1405,0.25,0.1448,0.0283,0.1812,2.0499,0.4727,0.41,0.7311,0.6567,0,0.1358,0.3155,170,170.135,0.201,181,7572,0.1589,159,0.4388,0.5553,0,0.0779,0.254,9,0.6006,2.7984,181,1404,7000,0.4976,0.0489,0.2098,7.8816,656,261,0.2145,0.0079,7,314,985,513.8276,1200,0
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,0.9468,0.9971,0.9833,0.8162,0.6155,0.9903,0.2279,0.1424,0.9906,?,0.9904,?,1.3576,?,1,0.3019,1.3857,0.0741,0.7405,0.4075,1,0.6587,0.3406,?,1.3635,0.5621,0.4079,1.2016,0.3488,0.5074,0.3138,1.0279,0,0,0.3862,0,4116966,0,0,0,4.7326,0,0.155,5.8326,23,5.6617,?,0,756832,2570144,0.7991,0,?,22.8889,0,0,0,0.0014,22,0,0,0,365932,0
./SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,0.1663,0.5533,0.4163,0.2471,0.043,0.0716,0.0506,0.0454,0.1929,?,0.1254,?,1.8364,?,1,0.9661,4.8535,0.627,0.4423,0.1562,0.5556,0.3768,0.0314,?,2.3594,0.5731,0.0543,2.8746,1.3664,0.0137,0.066,0.5618,9664,9655.33,0.2498,9664,701694,0,9604,0,1.515,0,0.0436,0.157,8,2.39,?,0,34510,697544,1.116,0.0049,?,6.2997,0,0,1.1749,0.0011,5,0,0,0,31688,0
./SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0.4495,0.678,0.5997,0.3962,0.1652,0.1646,0.1209,0.1524,0.5858,?,0.4893,?,3.001,?,0.9996,0.592,2.976,1.4231,1.4746,0.1556,0.9989,0.3151,0.1626,?,1.7932,0.5136,0.3745,0.552,1.0906,0.0624,0.1304,0,0,0,0.1629,0,1529045,0,0,0,10.3165,0,0.0902,0.3088,13,13.7478,?,0,509512,885495,8.9522,0,?,11.6154,0,0,0,0.0144,10,0,0,0,134938,0
./SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,0.0043,0.3649,0.0608,0.0751,0.0001,0.0805,0.0383,0.1709,0.5284,0,0.5291,0.0003,0.8229,0.0007,0.7552,1.9036,2.5579,0.9171,1.0356,0.0447,0.4,0.2106,0.0189,0.0887,2.3065,0.1079,0.4093,0.4339,0.6449,0,0.0417,0.2124,3943.5,3952.33,0.0353,3983,210239,0.2164,3906,0.281,0.5122,0,0.0308,0.1863,14,0.5011,3.2828,3946,50073,120270,0.5197,0.0101,0.2818,13.3459,282,138,0.6976,0.0005,13,175,481,252.234,20559,0
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.9836,0.9945,0.9919,0.9612,0.9618,0.9612,0.3263,0.0567,0.9978,?,0.9612,?,1.7113,?,0.9998,0.1006,1.866,0.178,0.6461,0.0733,0.9941,0.5,0.4264,?,1.791,0.3376,0.791,0.5011,0,0.948,0.0576,0,0,0,0.2313,0,10223027,0,0,0,1.9214,0,0.0354,3.3721,99,2.1881,?,0,559571,7128902,0.7094,0,?,99,0,0,0,0.0006,99,0,0,0,403920,0.0001
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.0099,0.152,0.0577,0.0478,0,0.0478,0.0535,0.1706,0.4164,0.001,0.2465,0.0051,1.3382,0.0086,0.4241,1.5661,2.5565,1.1366,1.6765,0.1406,0.25,0.1448,0.0282,0.1812,2.0269,0.4759,0.4105,0.7273,0.8975,0,0.1363,0.2888,225,225.147,0.1801,239,9968,0.2209,213,0.5095,0.5499,0,0.0782,0.2523,10,0.6054,2.7773,237,1808,9376,0.4924,0.0447,0.2076,8.5147,1078,231,0.224,0.0059,7,294,1717,817.3929,1600,0
./SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0.7477,0.8816,0.8383,0.5754,0.237,0.6156,0.1616,0.1814,0.8676,0,0.7444,0,2.8563,0.0001,0.9456,0.5534,2.5645,1.0251,1.3871,0.0304,0.7778,0.1302,0.2668,0.0277,2.2754,0.6394,0.3934,0.9963,0.3622,0.0715,0.0256,0,40383,40383,0.1836,40383,1071339,0,40383,0,0.4687,0,0.0161,0.4929,17,0.4743,3.1658,0,234673,628528,0.4661,0,0.6122,16.1176,223,223,0,0.0001,16,223,223,223,113985,0
./SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.1335,0.8193,0.7261,0.3889,0.1248,0.4499,0.0966,0.2156,0.7375,0,0.5946,0.0001,1.5733,0.0045,1,0.8886,1.5342,1.0784,1.3614,0.0387,0.9416,0.2826,0.0938,0.0035,1.619,0.8621,0.4177,0.8913,0.6891,0.0001,0.0305,0.5814,9640.5,9644,0.3018,9664,293759,0.9599,9613,1.0176,0.3379,0,0.0203,0.7675,48,0.7305,2.3523,9586,98048,170644,1.3051,0.0036,0.3024,47.4551,785,41,0,0.0008,47,41,884,371.7143,36796,0
./SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.851,0.9251,0.9005,0.7561,0.756,0.666,0.1526,0.2411,0.9395,0.0001,0.8972,0.0005,2.3663,0.0039,0.9696,0.3328,2.4641,0.9784,1.1272,0.0559,0.7838,0.1708,0.1828,0.0186,1.8785,0.7123,0.1869,1.5626,0.819,0.2826,0.0428,0.211,3861,3860.36,0.2924,3903,93855,0,3805,0,0.7968,0,0.0331,1.0757,10,0.9412,3.2219,3902,31229,53990,0.7548,0.0106,0.4655,8.6168,0,0,0.2783,0.002,7,0,0,0,13016,0.0001
SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.5714,0.8666,0.7816,0.512,0.2581,0.5476,0.1445,0.1645,0.7126,0,0.6184,0.0003,3.0442,0.0024,0.9926,0.5676,3.1401,1.4353,1.7411,0.0892,0.8333,0.2337,0.1717,0.0165,2.8098,0.138,0.3638,1.0647,3.6798,0.0795,0.0497,1.3326,10665,8555,0.0602,10688,276210,0.2736,0,0.6094,1.0046,0,0.0349,0.6092,89,0.878,3.5862,10675,64699,212546,0.7817,0.559,0.7039,69.0244,545,43,0,0.0014,49,170,956,431.9,34963,0
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.459,0.9253,0.8148,0.4769,0.1301,0.0214,0.3258,0.0095,0.9384,?,0.9384,?,2.2258,?,0.9962,0.7321,3.7223,0.394,0.532,0.0339,0.8811,0.2181,0.2323,?,3.781,0.8237,0.4162,0.5316,0,0.0377,0.0032,0.9129,567.5,475.167,0.6283,581,164746,0,0,0,1.0705,0,0.0092,1.2804,4,0.8065,?,572,2384,163852,1.0031,0.491,?,4,333,333,0.5256,0.0097,4,333,333,333,1557,0.0004
./SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,0.7146,0.8873,0.8434,0.5468,0.2193,0.5979,0.1456,0.1643,0.8484,0,0.7241,0.0001,2.869,0.0005,0.972,0.6058,2.8899,1.076,1.4473,0.0535,0.75,0.0899,0.2344,0.0135,2.5958,0.6683,0.4223,0.9326,0.4346,0.0496,0.0349,1.574,23778,15881.3,0.2381,23778,635871,0.8257,0,1.1359,0.7174,0,0.0194,0.4645,18,0.8655,2.9299,0,131228,397606,0.6499,0.866,0.6339,17,35,7,0,0.0002,16,7,121,34.6667,65344,0
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.7361,0.9648,0.9586,0.6384,0.3094,0.9287,0.3206,0.0983,0.9506,?,0.9289,?,3.2613,?,1,0.5448,3.1239,0.4028,1.0571,0.2568,1,0.4575,0.3849,?,2.9204,0.7565,0.4784,1.0137,1.0188,0.0546,0.0363,0.3846,10005.5,9996.2,0.3784,10119,277090,0.1312,9818,0.2183,1.2749,0,0.0538,1.1962,11,1.5672,?,9901,29317,265530,0.9845,0.0095,?,9.5203,924,493,0.8717,0.0017,8,493,924,701.5,26113,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,0.5498,0.5899,0.5664,0.4049,0.156,0.1424,0.1838,0.1967,0.8369,?,0.4254,?,2.0418,?,0.9891,0.5648,2.0587,1.1199,1.2336,0.1748,0.9,0.2453,0.1635,?,1.9249,0.2549,0.3822,0.6618,0.7299,0.0302,0.0818,1.3924,9024.5,9039,0.0656,9108,302862,0.287,8939,0.4381,2.1762,0,0.085,0.5719,6,2.0478,?,0,94998,178513,1.7571,0.0083,?,5.4,934,625,0.4383,0.0033,4,625,1953,1000.5,35116,0
./SAT02/industrial/aloul/Bart/bart17.shuffled.cnf,1,0.8159,0.8328,0.8285,0.794,0.7565,0.7749,0.1403,0.1905,0.7749,0.0182,0.5844,0.0334,0.6474,0.2364,0.8331,0.0499,0.6474,0.8259,1.3703,0.2658,0.2941,0.2661,0.1029,0.0176,2.0872,0.9521,0.4432,1.0462,0.4317,0.7242,0.2386,0.1459,82,82.4129,0.761,92,1166,0.0169,73,0.0005,0.1178,0,0.2328,1.0481,4,0.4211,1.9491,92,231,1155,0.361,0.0878,0.4562,3.1553,4059,4055,0.1157,0.019,3,4055,4059,4057,220,0.7187
./SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0.9985,1,1,0.8767,0.95,0.9225,0.2482,0.0443,0.9442,?,0.9381,?,4.2244,?,1,0.3126,4.4485,0.5311,0.9628,0.3237,0.9969,0.5,0.3497,?,4.1841,0.389,0.7702,0.5254,0,0.4286,0.0769,0,0,0,0.1256,0,6069108,0,0,0,7.9283,0,0.0784,2.2587,4,7.536,?,0,306095,5951176,4.8419,0,?,4,0,0,0,0.0096,4,0,0,0,263670,0
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,0.9834,0.9945,0.9918,0.961,0.9619,0.9607,0.3258,0.0573,0.9978,?,0.9607,?,1.6815,?,0.999,0.101,1.7825,0.1793,0.65,0.0734,0.9938,0.5,0.4261,?,1.7092,0.2925,0.7888,0.5043,0,0.948,0.0575,0,0,0,0.1649,0,11706080,0,0,0,1.9062,0,0.0355,3.3298,130,2.174,?,0,652445,8847935,0.6972,0,?,130,0,0,0,0.0005,130,0,0,0,506547,0.0003
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w9.shuffled.cnf,1,0.5575,0.7443,0.6746,0.5524,0.4458,0.7903,0.0364,0.0327,0.7903,?,0.595,?,0.1093,?,1,0.2747,4.8658,0.5611,1.3268,0.0269,1,1,0.0026,?,4.574,0.3901,0.4516,1.026,0.6255,0.3365,0.0006,2.2063,3644,3326,0.3081,3713,305160,0,3538,0,0.8492,0,0.0159,0.8758,6,0.9708,?,3695,11313,303750,0.8261,0.332,?,5.6818,1196,1196,0.4493,0.0018,5,1196,1196,1196,9937,0.1436
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.7734,0.9044,0.8723,0.5813,0.2554,0.5625,0.1493,0.155,0.8596,0,0.7119,0,2.8898,0.0003,1,0.5785,2.9663,1.0802,1.4285,0.0516,0.7895,0.095,0.2325,0.0135,2.6311,0.5523,0.4131,0.9243,0.2392,0.0516,0.0375,0,37370,37370,0.1713,37370,1005834,0.7569,37370,0.7083,0.7099,0,0.0199,0.4568,22,0.8463,2.8742,0,199304,656617,0.6264,0,0.689,21.0645,91,0,0,0.0001,21,0,91,58.6667,101783,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,0.456,0.683,0.5536,0.4247,0.2869,0.2785,0.1406,0.1738,0.6665,?,0.4489,?,2.8663,?,0.9788,0.4508,2.8469,1.5375,1.7997,0.1466,0.7576,0.2116,0.1478,?,2.2615,0.1881,0.5142,0.7078,1.5325,0.1311,0.0834,1.9339,7083,6446.45,0.0793,7160,307469,0.1384,7015,0.1308,1.4458,0,0.0552,0.4267,16,1.157,?,7024,102621,144550,1.425,0.3318,?,13.7263,1235,780,1.1305,0.0014,10,780,1242,1083.5714,25127,0.0001
./SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,0.1397,0.6289,0.5393,0.2747,0.0245,0.1302,0.0451,0.1918,0.6138,?,0.5595,?,1.1386,?,0.9522,0.9632,2.3729,0.9888,1.1175,0.1659,0.7143,0.2831,0.0301,?,2.0604,0.2033,0.3736,0.5296,1.358,0.0053,0.1447,0,0,0,0.044,0,1742927,0,0,0,4.5631,0,0.0976,0.2115,21,8.1433,?,0,504189,1300030,10.0365,0,?,19.3333,0,0,0,0.0185,18,0,0,0,249393,0
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0.999,1,1,0.8965,0.9595,0.9227,0.2583,0.0418,0.9438,?,0.9389,?,4.2401,?,1,0.2726,4.5163,0.5273,0.9418,0.2975,1,1,0.3466,?,4.2104,0.349,0.7796,0.5109,0,0.5377,0.0569,0,0,0,0.22,0,9676386,0,0,0,8.9818,0,0.0659,2.3975,4,8.7678,?,0,482093,9444694,5.841,0,?,4,0,0,0,0.0101,4,0,0,0,394950,0
./SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.8295,0.8378,0.8373,0.8279,0.82,0.8293,0,0.1515,0.8293,0.0134,0.6375,0.0252,0,0.134,0.8383,0.0137,0,0.4981,1.2462,0.2047,0,0.2149,0,0.0209,2.1507,0.8655,0.4359,1.0802,0,0.8089,0.1962,0.0787,104,103.497,0.7743,114,1742,0.012,93,0.0047,0,0,0.1896,1.0232,3,0.3535,1.4418,114,286,1716,0.2204,0.078,0.3756,3,4858,4806,0.0906,0.014,3,4806,4861,4834.2,260,0.7958
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,0.2925,1,0.8983,0.4583,0.1528,0.1875,0.0891,0.184,0.907,?,0.5422,?,0.1832,?,1,0.7909,0.8855,0.779,1.0179,0.0366,0.9847,0.2751,0.011,?,0.9542,0.9706,0.4512,0.7842,0.0594,0.053,0.0283,0,0,0,0.3798,0,1084031,0,0,0,3.1983,0,0.0197,0.2647,4,4.7989,?,0,361856,368206,4.2697,0,?,3.9892,0,0,0,0.0028,3,0,0,0,67754,0
./SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.1973,0.9047,0.618,0.37,0.1964,0.0097,0.2887,0.013,0.0098,?,0.0104,?,1.3217,?,1,0.8203,4.9256,0.1824,1.0605,0.5,1,1,0.2747,?,0.8827,0.0382,0.3965,0.8021,1.0401,0.1958,0.5,0.7853,1141.5,1076.5,0.0156,1168,484871,0.1972,1092,0.2845,0.2994,0.004,0.4528,0.0783,22,1.9878,?,1151,6228,479096,0.2878,0.2509,?,19.2239,372,64,0.4855,0.0028,2,180,461,308.1034,6212,0.008
