@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-2 NUMERIC
@ATTRIBUTE Frac_Choice_Rules NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-4 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Binary_Rules NUMERIC
@ATTRIBUTE Frac_Learnt_Others-1 NUMERIC
@ATTRIBUTE Frac_Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Normal_Rules NUMERIC
@ATTRIBUTE Constraints/Vars NUMERIC
@ATTRIBUTE Frac_Pos_Body NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Others-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-2 NUMERIC
@ATTRIBUTE Frac_Neg_Body NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Created_Bodies NUMERIC
@ATTRIBUTE Frac_Unary_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-2 NUMERIC
@ATTRIBUTE Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Normal_Rules NUMERIC
@ATTRIBUTE Rules NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Frac_Cardinality_Rules NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-3 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-4 NUMERIC
@ATTRIBUTE Longest_Backjumping-4 NUMERIC
@ATTRIBUTE Longest_Backjumping-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-2 NUMERIC
@ATTRIBUTE Choices-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-4 NUMERIC
@ATTRIBUTE Free_Problem_Variables NUMERIC
@ATTRIBUTE Avg_LBD_Levels-4 NUMERIC
@ATTRIBUTE Longest_Backjumping-2 NUMERIC
@ATTRIBUTE Choices-4 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-3 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-4 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-4 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-4 NUMERIC
@ATTRIBUTE Running_Avg_LBD-3 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-3 NUMERIC
@ATTRIBUTE Learnt_Others-2 NUMERIC
@ATTRIBUTE Learnt_from_Loop-2 NUMERIC
@ATTRIBUTE Choices-2 NUMERIC
@ATTRIBUTE Running_Avg_LBD-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Running_Avg_LBD-1 NUMERIC
@ATTRIBUTE Choice_Rules NUMERIC
@ATTRIBUTE Learnt_Others-3 NUMERIC
@ATTRIBUTE Learnt_from_Loop-3 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-2 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-2 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-2 NUMERIC
@ATTRIBUTE Learnt_Others-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-4 NUMERIC
@ATTRIBUTE Ternary_Constraints NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Weight_Rules NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Cardinality_Rules NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Weight_Rules NUMERIC
@ATTRIBUTE Body-Body_Equivalences NUMERIC
@ATTRIBUTE Nodes_in_Positive_BADG NUMERIC
@ATTRIBUTE Other_Equivalences NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Problem_Variables NUMERIC
@ATTRIBUTE SCCS NUMERIC
@ATTRIBUTE Removed_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Removed_Nogood-4 NUMERIC
@ATTRIBUTE Learnt_Binary-4 NUMERIC
@ATTRIBUTE Equivalences NUMERIC
@ATTRIBUTE Learnt_Ternary-4 NUMERIC
@ATTRIBUTE Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Learnt_Binary-3 NUMERIC
@ATTRIBUTE Learnt_Ternary-3 NUMERIC
@ATTRIBUTE Program_Atoms NUMERIC
@ATTRIBUTE Learnt_Binary-2 NUMERIC
@ATTRIBUTE Longest_Backjumping-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-2 NUMERIC
@ATTRIBUTE Assigned_Problem_Variables NUMERIC
@ATTRIBUTE Learnt_Binary-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-1 NUMERIC

@DATA
FolioSuite/ASP-Comp-2007-Lparse/SLparse/CarSequencing/benchmark1_15classes.dlv.dat.lp.gz,1,0.0601,0.8127,1,0.1273,787,0,1439,576,0.3992,0.0976,0,1,0,1,1,0,0,1,0.0644,0,1,0,1,2042,1,0,0.0923,1,0,2715,0.3992,1,0,0.5918,0.3297,0.9356,0.0892,0,1,1,1,0.2661,0,1153,0.1372,0.0866,0,1,0,0,576,0,0,854,1443,11.23,201.46,309.9385,0.3437,33,287.65,293.5204,0,0,0,11,10,0,1062,276.1769,1170,11.2923,10,1332,1.9898,195,329.6061,108.77,1.9154,249,260.11,11.17,11.398,65,0,729,7.2,11.0769,11.6667,3.85,93,98,0,1.8308,119,0,130,0,0,0,0,0,0,496,381,0,93,0,1258,53,1.6061,1747,0,0,0,0,1548,0,197,0,0,1945,0,5,0,577,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/CarSequencing/001.benchmark1_17classes.dlv.dat.lp.gz,1,0.0602,0.8119,1,0.1279,819,0,1565,636,0.3987,0.094,0,1,0,1,1,0,0,1,0.0646,0,1,0,1,2644,1,0,0.0896,1,0,3299,0.3987,1,0,0.5918,0.303,0.9354,0.0941,0,1,1,1,0.2671,0,1273,0.1379,0.0982,0,1,0,0,636,0,0,944,1595,12.33,163.72,255.8125,0.3436,32,225.65,232.6289,0,0,0,98,98,0,1083,212.876,1462,12.2171,11,1372,3.6701,356,274.4688,87.83,3.6899,476,195,12.22,12.5979,64,0,680,8.11,12.6719,11.75,3.76,103,97,0,2.6406,169,0,129,0,0,0,0,0,0,548,326,0,103,0,1390,54,1.6875,2099,0,0,0,0,1712,0,219,0,0,2319,0,5,0,637,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/Factoring/fact.grnd.sat.24.gz,1,0.0216,0.9342,1,0.0441,2090,0.733,6018,16,0.0525,0.5856,0,1,0,1,1,0,0,1,0,0,1,0,1,7650,1,0,0.6358,1,0,8691,0.2589,0.9688,0.6731,1,2.8178,0.5826,0.7033,0.3249,0.8692,0.875,0.9844,0.0519,0,5818,0,0.8205,5506,0.002,0.0077,0,8180,0.0104,0.0312,5978,5978,7.06,6.05,9.4531,0,31,10.78,11.2292,0.1146,0,0.1231,10,7,0.0156,151,11.6385,2705,6.1846,4,222,1.3021,125,8.8125,2.82,1.4385,187,12.46,5.9,6.1458,63,0,91,3.82,5.9688,3.2188,1.03,0,84,0,1.1719,75,0,113,0,2658,0,0,0,0,0,39,0,159,0,6863,33,1.0312,2903,0,0,0,16,7346,1,324,11,1,4258,1,2,0,198,1,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianCycle/rand_200_1800_1154991214_9.gph.gz,1,0,0.7143,0,0.2857,9142,0.2053,14935,600,0.0345,0.1321,0,1,0,1,1,0,0,1,0.2069,0,1,0,1,21771,1,0,0.1385,1,0,30936,0.2429,1,0.8174,0.7701,1.3731,0.9885,0.1438,0.1369,1,1,1,0.5403,0,8174,0.5288,0.1532,10746,0.0456,0,0,13146,0,0,13402,17402,82.85,100.46,149.9403,0.023,34,151.46,152.9899,0,0,0,40,33,0,715,156.6718,8973,80.1603,33,992,2.5657,254,148.6765,50.55,2.7481,360,159.13,80.5,81.3131,67,0,466,53.02,79.1343,71.8529,24.43,3600,99,0,2.4627,165,0,131,0,1800,0,0,0,0,400,222,0,0,3772,14003,77,2.2647,9574,1,0,0,0,19604,0,5601,0,0,11603,0,7,0,601,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianCycle/rand_100_800_1155012316_11.gph.gz,1,0,0.7159,0,0.2841,?,0.2037,?,300,0.0385,?,?,?,?,?,?,?,?,?,0.2051,?,?,?,?,?,?,?,?,?,?,?,0.2449,?,0.8129,0.7693,1.3702,0.9872,?,0.1361,?,?,?,0.5386,?,3690,0.5258,?,4778,0.051,?,?,5878,?,?,6002,7802,?,?,?,0.0256,?,?,?,?,?,?,?,?,?,?,?,3989,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1600,?,?,?,?,?,?,?,800,?,0,?,?,200,?,0,0,1688,6303,?,?,4290,1,?,?,?,8804,?,2501,?,?,5203,?,?,?,301,?,?
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianCycle/rand_150_1200_1154711577_4.gph.gz,1,0,0.7159,0,0.2841,7616,0.2037,10053,450,0.0385,0.1688,0,1,0,1,1,0,0,1,0.2051,0,1,0,1,13813,1,0,0.1681,1,0,18297,0.2449,1,0.8129,0.7693,1.3703,0.9872,0.1701,0.1361,1,1,1,0.5385,0,5535,0.5257,0.1788,7168,0.051,0,0,8818,0,0,9002,11702,52.61,74.69,113.1667,0.0256,32,115.43,116.596,0,0,0,27,27,0,589,116.5878,5984,57.2824,10,776,2.4141,239,114.25,36.56,2.3435,307,117.33,56.88,57.4545,66,0,388,36.3,55,71.1562,22.77,2400,99,0,2.4697,163,0,131,0,1200,0,0,0,0,300,179,0,0,2533,9453,65,2.0312,6435,1,0,0,0,13204,0,3751,0,0,7803,0,8,0,451,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.48.gz,1,0.1784,0.5902,0,0.2315,232,0.7344,450,76,0.5592,0.2605,0,1,0,1,1,0,0,1,0,0,1,0,1,638,1,0,0.2553,1,0,896,0.133,0.9375,0.9613,1,1.3365,0.7645,0.2591,0.0144,0.8923,0.8646,0.8906,0.1632,0.0625,2660,0.1326,0.3107,3009,0.0243,0.0846,0.0938,3130,0.1146,0,4412,4412,4.16,8.56,13.375,0,30,11.59,12.0729,0.0208,0,0.0231,17,15,0.0156,376,12.2692,911,4.1769,15,499,3.5833,344,14.0312,4.49,3.5231,458,11.79,3.9,4.0625,57,0,247,2.74,4.2812,4.3125,1.38,0,83,0,3.4531,221,0,116,0,45,0,0,0,0,0,103,0,450,590,1489,90,2.8125,2342,1,0,0,3,2523,11,584,2,11,1622,1,12,6,1431,0,2
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.30.gz,1,0.1758,0.5898,0,0.2344,246,0.7119,470,44,0.5298,0.237,0,1,0,1,1,0,0,1,0,0,1,0,1,798,1,0,0.2313,1,0,1073,0.1448,0.8125,0.9565,1,1.3542,0.7469,0.1888,0.0278,0.8438,0.8229,0.8438,0.1798,0.1562,2352,0.1433,0.1829,2684,0.0157,0.1406,0.125,2806,0.1562,0.0312,3860,3860,5.16,14.7,22.9688,0,26,19.28,20.0833,0.0208,0,0.0156,26,26,0.0312,415,19.8438,849,5.1641,26,540,3.7812,363,26.2188,8.39,3.7266,477,18.05,4.87,5.0729,54,0,339,3.05,4.7656,5.2812,1.69,0,79,0,4.7031,301,0,108,0,78,0,0,0,0,0,175,0,414,564,1389,150,4.6875,2072,1,0,0,2,2355,18,552,2,15,1524,2,26,8,1223,1,5
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.41.gz,1,0.1755,0.5893,0,0.2353,287,0.7031,474,32,0.5177,0.3565,0,1,0,1,1,0,0,1,0,0,1,0,1,640,1,0,0.3221,1,0,913,0.149,0.875,0.9558,1,1.3562,0.7401,0.2819,0.0321,0.7656,0.7188,0.7344,0.186,0.0938,2217,0.1479,0.3678,2529,0.0121,0.1328,0.125,2646,0.1458,0.0312,3624,3624,3.88,8.95,13.9844,0,28,11.75,12.2396,0.1354,0,0.1016,12,12,0.1406,298,10.8984,814,4.0469,12,359,2.7812,267,15.6562,5.01,2.4922,319,9.43,3.92,4.0833,47,0,227,2.78,4.3438,5.0938,1.63,0,69,0,3.1562,202,0,98,0,85,0,0,0,0,0,87,0,399,544,1340,77,2.4062,1951,1,0,0,13,2274,17,535,13,14,1474,9,9,8,1137,1,3
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/hampath.ngrnd.6.gz,1,0.1851,0.5941,0,0.2208,1853,0.8451,2989,81,0.7266,0.3926,0,1,0,1,1,0,0,1,0,0,1,0,1,4052,1,0,0.3887,1,0,6112,0.0778,1,0.98,1,1.2374,0.8571,0.4324,0.0049,1,1,1,0.0897,0,4777,0.0771,0.5,5251,0.0151,0,0,5358,0,0,8446,8446,20.3,20.78,32.4688,0,32,33.7,35.1042,0,0,0,12,12,0,247,38.1016,1111,20.0156,4,326,1.6458,158,27.5938,8.83,1.4922,191,41.03,16.5,17.1875,64,0,148,11.03,17.2344,20,6.4,0,96,0,1.3438,86,0,128,0,26,0,0,0,0,0,64,0,546,655,1752,38,1.1875,4330,1,0,0,0,2949,0,651,0,0,1852,0,3,0,3219,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.15.gz,1,0.1771,0.5899,0,0.2329,189,0.7212,357,54,0.5412,0.2524,0,1,0,1,1,0,0,1,0,0,1,0,1,539,1,0,0.2366,1,0,725,0.1399,0.697,0.9561,1,1.3473,0.754,0.2226,0.0263,0.7462,0.7526,0.7385,0.1726,0.2424,2595,0.1389,0.2391,2941,0.0176,0.2,0.2,3076,0.1856,0.0606,4276,4276,3.93,10.6,16.3077,0,23,15.75,16.2371,0.0619,0,0.0538,20,14,0.0615,410,18.1923,918,3.9769,14,515,3.7423,363,16.0303,5.29,3.4846,453,18.99,3.86,3.9794,48,0,292,2.54,3.9077,4,1.32,0,73,0,3.9846,259,0,97,0,81,0,0,0,0,0,138,0,451,602,1502,120,3.6364,2283,1,0,0,7,2546,26,593,6,18,1642,4,14,13,1365,2,8
FolioSuite/ASP-Comp-2007-Lparse/SLparse/Hashiwokakero/hashiwokakero-size11-puzzle5.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_13_13_t17.lp.gz,1,0.17,0.6588,1,0.1712,?,0.5782,?,2349,0.5789,?,?,?,?,?,?,?,?,?,0.0003,?,?,?,?,?,?,?,?,?,?,?,0.4198,?,0.9356,0.9993,1.2068,0.9418,?,0.0019,?,?,?,0.0016,?,34545,0.0009,?,35151,0.0625,?,?,37570,?,?,49651,49685,?,?,?,0.0003,?,?,?,?,?,?,?,?,?,?,?,4921,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,17,?,?,?,?,?,?,?,70,?,0,?,?,17,?,0,2906,0,11264,?,?,31133,0,?,?,?,17097,?,2927,?,?,8867,?,?,?,26212,?,?
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_20_20_t19.lp.gz,1,0.1696,0.6601,1,0.1703,?,0.5832,?,6379,0.5835,?,?,?,?,?,?,?,?,?,0.0001,?,?,?,?,?,?,?,?,?,?,?,0.4159,?,0.9421,0.9997,1.2384,0.9468,?,0.0007,?,?,?,0.0007,?,98877,0.0004,?,105048,0.0572,?,?,111505,?,?,143302,143340,?,?,?,0.0001,?,?,?,?,?,?,?,?,?,?,?,13218,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,19,?,?,?,?,?,?,?,78,?,0,?,?,19,?,0,7637,0,29732,?,?,90041,0,?,?,?,45039,?,7670,?,?,23299,?,?,?,76823,?,?
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_18_18_t8.lp.gz,1,0.1731,0.6511,1,0.1758,?,0.4151,?,1621,0.4156,?,?,?,?,?,?,?,?,?,0.0002,?,?,?,?,?,?,?,?,?,?,?,0.5828,?,0.9149,0.9995,1.2233,0.9243,?,0.0017,?,?,?,0.0018,?,19473,0.0013,?,17789,0.0834,?,?,19444,?,?,34326,34342,?,?,?,0.0002,?,?,?,?,?,?,?,?,?,?,?,3593,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,34,?,0,?,?,8,?,0,2607,0,9804,?,?,15895,0,?,?,?,15058,?,2647,?,?,8162,?,?,?,12302,?,?
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_17_17_t9.lp.gz,1,0.1724,0.6527,1,0.1748,?,0.4387,?,1733,0.4392,?,?,?,?,?,?,?,?,?,0.0003,?,?,?,?,?,?,?,?,?,?,?,0.5593,?,0.9176,0.9995,1.2378,0.9266,?,0.0018,?,?,?,0.0018,?,20845,0.0013,?,19719,0.0806,?,?,21490,?,?,35559,35577,?,?,?,0.0003,?,?,?,?,?,?,?,?,?,?,?,3785,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,38,?,0,?,?,9,?,0,2618,0,9912,?,?,17361,0,?,?,?,15185,?,2655,?,?,8155,?,?,?,13576,?,?
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_15_15_t9.lp.gz,1,0.1723,0.6525,1,0.1751,?,0.444,?,1349,0.4447,?,?,?,?,?,?,?,?,?,0.0003,?,?,?,?,?,?,?,?,?,?,?,0.5535,?,0.9161,0.9993,1.2225,0.9257,?,0.0023,?,?,?,0.0022,?,16237,0.0015,?,15143,0.0816,?,?,16530,?,?,27347,27365,?,?,?,0.0003,?,?,?,?,?,?,?,?,?,?,?,2953,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,38,?,0,?,?,9,?,0,2042,0,7732,?,?,13521,0,?,?,?,11849,?,2075,?,?,6359,?,?,?,10568,?,?
FolioSuite/ASP-Comp-2007-Lparse/SLparse/RLP-150/lp.150.00750.23.gz,1,0,1,0,0,303,1,658,128,0,0.655,0,1,0,1,1,0,0,1,0,0,1,0,1,1046,1,0,0.6387,1,0,1450,0,0.9688,0.7151,1,3.4937,0.2365,0.6634,0.243,0.916,0.9091,0.9403,0.2554,0.0312,728,0,0.7111,2186,0.0419,0.0763,0.0597,3057,0.0808,0,740,740,6.43,7.28,10.8657,0,31,11.01,11.1212,0.0101,0,0.0076,7,7,0,155,10.2824,871,6.3359,3,200,1.2929,128,9.4688,3.03,1.2824,168,10.52,6.45,6.5152,63,0,101,4.32,6.4478,6.0938,1.95,0,90,0,1.2239,82,0,120,0,743,0,0,0,0,0,45,0,0,875,4,38,1.1875,875,1,0,0,1,4,10,0,1,8,151,0,3,4,4,0,1
FolioSuite/ASP-Comp-2007-Lparse/SLparse/RLP-150/lp.150.00675.13.gz,1,0,1,0,0,383,1,889,130,0,0.65,0,1,0,1,1,0,0,1,0,0,1,0,1,1310,1,0,0.6577,1,0,1804,0,0.9688,0.7118,1,3.4568,0.2723,0.7174,0.2418,0.9538,0.949,0.9697,0.2411,0.0312,666,0,0.7111,1993,0.0464,0.0308,0.0303,2800,0.0306,0,672,672,7.01,6.13,9.2879,0,31,9.38,9.5714,0.0204,0,0.0154,7,7,0,149,9.9538,807,6.6154,4,200,1.3061,128,7.1875,2.3,1.3231,172,10.74,6.35,6.4796,64,0,92,4.26,6.4545,5.2188,1.67,0,93,0,1.2424,82,0,124,0,677,0,0,0,0,0,45,0,0,792,7,42,1.3125,810,1,0,0,2,7,4,0,2,3,151,0,3,2,3,0,1
FolioSuite/ASP-Comp-2007-Lparse/SLparse/RLP-150/lp.150.00825.25.gz,1,0,1,0,0,341,1,764,141,0,0.6293,0,1,0,1,1,0,0,1,0,0,1,0,1,1073,1,0,0.6139,1,0,1506,0,0.9375,0.718,1,3.5203,0.2445,0.619,0.2402,0.9612,0.9588,0.9538,0.2518,0.0625,810,0,0.7619,2424,0.0418,0.0388,0.0462,3376,0.0412,0,818,818,6.85,6.09,9.3692,0,30,9.8,10.1031,0,0,0,8,8,0,158,9.9845,952,6.4961,8,205,1.3918,135,6.75,2.16,1.3643,176,10.89,6.15,6.3402,62,0,105,4.09,6.2923,5.25,1.68,0,93,0,1.4154,92,0,124,0,811,0,0,0,0,0,42,0,0,943,2,38,1.1875,959,1,0,0,0,2,5,0,0,4,151,0,3,3,7,0,2
FolioSuite/ASP-Comp-2007-Lparse/SLparse/RLP-150/lp.150.00675.26.gz,1,0,1,0,0,380,0.994,735,128,0,0.6386,0,1,0,1,1,0,0,1,0,0,1,0,1,1106,1,0,0.634,1,0,1459,0.006,0.9375,0.7122,1,3.4579,0.2541,0.6667,0.2419,0.9612,0.9588,0.9531,0.2302,0.0625,666,0,0.64,1990,0.0458,0.0388,0.0469,2794,0.0412,0,669,669,6.35,6.62,10.3438,0,30,10.17,10.4845,0,0,0,5,4,0,153,9.7984,806,6.3566,4,202,1.268,123,10.3438,3.31,1.2868,166,9.64,6.58,6.7835,61,0,96,4.36,6.8125,6.6562,2.13,0,93,0,1.1875,76,0,124,0,676,0,0,0,0,0,50,0,0,807,8,41,1.2812,808,1,0,0,0,8,5,0,0,4,150,0,4,3,2,0,2
FolioSuite/ASP-Comp-2007-Lparse/SLparse/RLP-200/lp.200.00700.1.gz,1,0,0.9688,0,0.0312,448,0.969,889,131,0,0.6497,0,1,0,1,1,0,0,1,0,0,1,0,1,1414,1,0,0.6713,1,0,1934,0.031,0.9688,0.7049,1,3.3401,0.2821,0.6737,0.2483,0.9766,0.9688,0.9688,0.2083,0,674,0,0.7111,1973,0.0468,0.0156,0.0156,2799,0.0208,0.0312,677,677,6.86,5.21,8.1406,0,31,8.78,9.1458,0.0104,0,0.0078,6,6,0.0156,143,9.8906,833,6.4922,6,197,1.2604,121,6.25,2,1.2969,166,10.95,5.96,6.2083,62,0,95,3.61,5.6406,5.125,1.64,0,93,0,1.2812,82,0,125,0,695,0,0,0,0,0,45,0,0,829,31,38,1.1875,838,1,0,0,1,32,2,1,1,2,195,1,3,1,5,1,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/RLP-200/lp.200.00700.15.gz,1,0.04,0.92,0,0.04,564,0.9942,1020,138,0,0.583,0,1,0,1,1,0,0,1,0,0,1,0,1,1602,1,0,0.6218,1,0,2303,0.0058,1,0.7029,1,3.3542,0.2362,0.6019,0.2493,0.9692,0.9691,0.9846,0.2493,0,686,0,0.6111,2030,0.0478,0.0308,0.0154,2888,0.0309,0,690,690,8.31,8.74,13.4462,0,33,12.68,13.0722,0,0,0,6,5,0,156,13.1077,858,8.4846,5,223,1.2577,122,14.2727,4.71,1.3692,178,12.72,8.33,8.5876,64,0,108,5.61,8.6308,9.4242,3.11,0,94,0,1.2923,84,0,126,0,720,0,0,0,0,0,54,0,1,829,23,43,1.303,861,1,0,0,0,25,4,1,0,3,199,0,5,1,3,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/RLP-200/lp.200.01100.8.gz,1,0,1,0,0,380,1,798,187,0,0.6045,0,1,0,1,1,0,0,1,0,0,1,0,1,1164,1,0,0.6226,1,0,1600,0,1,0.7177,1,3.5312,0.2656,0.6147,0.2411,0.9774,0.9798,1,0.2244,0,1085,0,0.6531,3254,0.0412,0.0226,0,4534,0.0202,0,1092,1092,7.16,8.28,12.3582,0,32,11.19,11.303,0,0,0,7,4,0,159,11.3308,1280,7.0376,4,220,1.3232,131,8.875,2.84,1.3684,182,12.09,6.99,7.0606,67,0,109,5.19,7.7463,6.6562,2.13,0,97,0,1.3134,88,0,130,0,1093,0,0,0,0,0,49,0,0,1282,2,41,1.2812,1284,1,0,0,0,2,3,0,0,2,201,0,4,0,4,0,0
