@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC

@DATA
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/5ShipsMixedUnconst.dzn,1,-1,0,0,0,0,1,-1,-1,21.733586,7.799051,2.027821,-1,0.591434,0,1.293231,0.801175
benchmarks/still_life/still_life_free.mzn_AND_benchmarks/still_life/9x9.dzn,1,0.287154,0,0,1,0.544843,0.455157,0.573121,0,2.160964,2.082997,1.398018,0.952136,0.353027,0,1.514874,1.007747
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_6.dzn,1,0.255968,1,1,1,0.839378,0.160622,0.727054,1,7.451211,4.739552,1.239736,0.124969,0.510942,4,4.468239,1.013784
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/6ShipsUnconst.dzn,1,-1,0,0,0,0,1,-1,-1,22.866936,6.993881,1.779422,-1,0.544226,0,1.320274,1.059171
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1407-line976.dzn,1,0.452946,1,0,1,0,1,0.640049,1,9.451211,1.945802,2.273753,0.9722,0.317301,0,6.520413,0.849787
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/6ShipsMixed.dzn,1,-1,0,0,0,0,1,-1,-1,21.48652,7.899344,2.013368,-1,0.534447,0,1.264025,0.906952
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1615-line479.dzn,1,0.436508,1,0,1,0,1,0.664054,1,8.228819,1.93853,2.223061,0.971765,0.344527,0,5.680587,0.784974
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/6ShipsMixedUnconst.dzn,1,-1,0,0,0,0,1,-1,-1,21.462086,7.899344,2.013368,-1,0.534299,0,1.264018,0.906918
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/7ShipsUnconst.dzn,1,-1,0,0,0,0,1,-1,-1,22.90526,7.244796,1.763545,-1,0.507258,0,1.265984,1.072303
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/4ShipsUnconst.dzn,1,0.547763,0,0,0,0,1,0.466049,1,22.776785,6.182442,1.829064,0.928993,0.656033,0,1.475435,0.981977
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/4Ships.dzn,1,0.547733,0,0,0,0,1,0.465938,1,22.749394,6.206247,1.830637,0.928993,0.655796,0,1.475491,0.977644
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/8ShipsUnconst.dzn,1,-1,0,0,0,0,1,-1,-1,22.920476,-1,1.750812,-1,0.476594,0,1.227791,1.086805
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n63-k10.vrp.dzn,1,-1,1,0,1,0,1,-1,-1,6.658211,0.441113,0.003328,-1,0.180881,0,4.624362,3.768466
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_9.dzn,1,0.23652,1,1,1,0.783217,0.216783,0.740513,1,7.209453,4.667119,1.53453,0.132551,0.493989,4,4.538167,1.099055
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1286-line764.dzn,1,0.456312,1,0,1,0,1,0.649027,1,8.888743,1.930975,2.232102,0.971352,0.390729,0,5.596171,1.445203
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1479-line1099.dzn,1,0.43227,1,0,1,0,1,0.667331,1,9.199672,1.940791,2.222185,0.971897,0.301362,0,6.621432,0.629999
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1274-line521.dzn,1,0.480905,1,0,1,0,1,0.629339,1,9.370687,1.932296,2.263715,0.971421,0.358493,0,6.109581,1.727657
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film105.dzn,1,0.696091,0,0,1,0.500447,0.499553,0.346105,0,5.633979,2.795614,1.946246,0.828766,0.709336,0,2.373634,3.037262
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_10_9.dzn,1,0.203998,1,1,1,0,1,0.781331,0,8.483816,2.449634,2.28356,0.253878,0.000338,4,8.483295,2.289799
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1479-line1633.dzn,1,0.433506,1,0,1,0,1,0.670796,1,9.381543,1.937179,2.208781,0.971688,0.277018,0,7.003462,0.683567
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film117.dzn,1,0.695896,0,0,1,0.500846,0.499154,0.346046,0,5.713918,2.788524,1.944898,0.828504,0.715484,0,2.388901,3.100563
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_10.dzn,1,0.190707,1,1,1,0,1,0.756627,0,7.257388,1.944443,1.487711,0.319337,0.000537,4,7.256557,1.806076
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_2.dzn,1,0.190963,1,1,1,0,1,0.756496,0,7.577429,2.216765,1.605373,0.319337,0.00062,4,7.576428,1.806096
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film116.dzn,1,0.695896,0,0,1,0.500846,0.499154,0.346046,0,5.713918,2.788524,1.944898,0.828504,0.715484,0,2.388901,3.100563
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film118.dzn,1,0.695896,0,0,1,0.500846,0.499154,0.346046,0,5.713918,2.788524,1.65599,0.828504,0.899142,0,2.012795,2.974699
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/5Ships.dzn,1,-1,0,0,0,0,1,-1,-1,22.822523,6.644616,1.80282,-1,0.58856,0,1.39775,1.038357
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_3.dzn,1,0.190993,1,1,1,0,1,0.757248,0,7.383704,2.292011,1.756185,0.319337,0.000729,4,7.382557,1.806122
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_6.dzn,1,0.191943,1,1,1,0,1,0.757186,0,7.383704,2.328489,1.897587,0.319337,0.000729,4,7.382557,1.806122
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_6_10.dzn,1,0.217597,1,1,1,0.45614,0.54386,0.725837,1,7.554589,4.436567,2.682092,0.266765,0.382041,4,5.9397,1.228721
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8ShipsMixed.dzn,1,-1,0,0,1,0.787545,0.212455,-1,-1,24.253497,-1,0.526068,-1,0.750253,0,1.925329,1.281895
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8ShipsMixedUnconstr.dzn,1,-1,0,0,1,0.787545,0.212455,-1,-1,24.253497,-1,0.526068,-1,0.750253,0,1.925329,1.281895
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_47_7.dzn,1,0.191021,1,1,1,0,1,0.756929,0,7.569856,2.207349,1.711315,0.319337,0.000836,4,7.568506,1.806148
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_7.dzn,1,0.280491,1,1,1,0.906907,0.093093,0.704764,1,7.348728,4.806174,0.746128,0.064866,0.515243,4,4.287697,0.874828
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n64-k9.vrp.dzn,1,-1,1,0,1,0,1,-1,-1,6.658211,0.435627,0.003237,-1,0.179441,0,4.626641,3.826275
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_2.dzn,1,0.260126,1,1,1,0.880309,0.119691,0.728934,1,7.507795,4.842662,0.968513,0.082315,0.51922,4,4.345222,0.953304
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_5.dzn,1,0.260221,1,1,1,0.883895,0.116105,0.72742,1,7.392317,4.884474,0.960271,0.080299,0.51758,4,4.272529,0.937607
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_8.dzn,1,0.861396,1,0,1,0.610708,0.389292,0.330317,0,6.719544,3.177336,0.790571,0.891675,0.364128,0,1.541703,1.224374
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_7.dzn,1,0.28086,1,1,1,0.940039,0.059961,0.709357,1,7.451211,4.71504,0.474325,0.04551,0.522817,4,4.177006,1.287428
benchmarks/sugiyama/sugiyama2.mzn_AND_benchmarks/sugiyama/g4_7_7_7_3.dzn,1,0.751441,1,0,1,0.613226,0.386774,0.381863,1,4.584963,4.274131,0.897965,0.882759,0.725343,0,1.682905,1.774863
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_8.dzn,1,0.263429,1,1,1,0.890459,0.109541,0.721834,1,7.442943,4.771391,0.890137,0.076572,0.519464,4,4.274014,0.94524
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_6_1.dzn,1,0.234326,1,1,1,0.575342,0.424658,0.720416,1,7.475733,4.183342,2.321994,0.263189,0.430655,4,5.451064,1.197697
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_6_5.dzn,1,0.228451,1,1,1,0.680412,0.319588,0.743149,1,7.629357,4.589055,2.063321,0.179256,0.470457,4,5.165218,1.17816
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_3.dzn,1,0.26382,1,1,1,0.891228,0.108772,0.718342,1,7.400879,4.890084,0.914501,0.073334,0.512755,4,4.389951,0.900869
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film103.dzn,1,0.695896,0,0,1,0.500846,0.499154,0.346046,0,5.713918,2.788524,1.944898,0.828504,0.715484,0,2.388901,3.100563
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_10.dzn,1,0.208511,1,1,1,0,1,0.780494,1,7.357552,2.11919,1.925565,0.357647,0.000803,4,7.356185,1.805881
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_10.dzn,1,0.266802,1,1,1,0.900958,0.099042,0.730312,1,7.539159,4.611022,0.779037,0.070502,0.522657,4,4.283283,1.232122
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_1.dzn,1,0.267323,1,1,1,0.914127,0.085873,0.724648,1,7.366322,4.776189,0.70625,0.062683,0.520802,4,4.14788,1.177337
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_4.dzn,1,0.255879,1,1,1,0.888889,0.111111,0.736384,1,7.366322,4.830524,0.918923,0.077468,0.517808,4,4.240938,1.261275
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_6.dzn,1,0.291997,1,1,1,0.943942,0.056058,0.702422,1,7.276124,4.671698,0.425538,0.04307,0.519811,4,4.071682,1.02014
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_6.dzn,1,0.250179,1,1,1,0.899023,0.100977,0.735986,1,7.189825,4.847527,0.801241,0.071631,0.515644,4,4.114869,1.223573
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_8.dzn,1,0.270263,1,1,1,0.913165,0.086835,0.723373,1,7.592457,4.750528,0.710244,0.063262,0.525065,4,4.263468,1.185162
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_9.dzn,1,0.263607,1,1,1,0.904025,0.095975,0.729088,1,7.076816,4.857268,0.763584,0.068703,0.513845,4,4.040216,1.201935
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_7.dzn,1,0.269508,1,1,1,0.873469,0.126531,0.721149,1,7.483816,4.8245,1.042603,0.086122,0.517698,4,4.358432,0.962335
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_10_7.dzn,1,0.192916,1,1,1,0,1,0.797685,0,8.434628,2.480574,2.198744,0.253878,0.000396,4,8.434021,2.275593
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_6.dzn,1,0.23779,1,1,1,0.883019,0.116981,0.742034,1,7.554589,4.768581,0.930283,0.079172,0.517143,4,4.436962,1.572657
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_2.dzn,1,0.281557,1,1,1,0.784452,0.215548,0.694384,1,8.426265,4.585685,1.564564,0.30259,0.514056,4,5.208692,0.910553
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_10.dzn,1,0.188318,1,1,1,0.089552,0.910448,0.822774,1,8.467606,2.985045,2.313644,0.236925,0.167978,4,8.104559,2.666149
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_4.dzn,1,0.188657,1,1,1,0,1,0.829073,0,8.491853,2.2099,1.676049,0.253878,0.000293,4,8.491401,2.62024
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_3.dzn,1,0.269011,1,1,1,0.905199,0.094801,0.721438,1,7.375039,4.697135,0.762129,0.06801,0.520019,4,4.185175,1.206345
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_17_6.dzn,1,0.27849,1,1,1,0.774908,0.225092,0.686597,1,8.214319,4.471131,1.612352,0.282414,0.499117,4,5.264471,0.899293
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_7.dzn,1,0.23536,1,1,1,0.858447,0.141553,0.752632,1,7.330917,4.83208,1.100145,0.094316,0.512334,4,4.334034,1.341054
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_7.dzn,1,0.188767,1,1,1,0,1,0.828848,0,8.317413,2.344809,1.761128,0.253878,0.000387,4,8.316828,2.620262
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_7.dzn,1,0.191539,1,1,1,0,1,0.75717,0,7.247928,2.541051,1.861477,0.319337,0.000679,4,7.246878,1.80611
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_9.dzn,1,0.189558,1,1,1,0,1,0.828159,0,8.447083,2.423714,1.82004,0.253878,0.000392,4,8.446482,2.620263
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_14_1.dzn,1,0.190647,1,1,1,0,1,0.827371,1,8.375039,2.471147,1.980749,0.253878,0.000416,4,8.374407,2.620269
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1407-line1986.dzn,1,0.441422,1,0,1,0,1,0.65277,1,10.279611,1.943188,2.250246,0.97204,0.312375,0,7.043456,0.733775
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_10.dzn,1,0.270945,1,1,1,0.931567,0.068433,0.716923,1,7.321928,4.805968,0.533968,0.050678,0.519106,4,4.154822,1.336196
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_2.dzn,1,0.192904,1,1,1,0.39604,0.60396,0.807912,1,8.285402,3.737195,2.38661,0.173781,0.363234,4,6.70811,2.803338
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_6.dzn,1,0.189825,1,1,1,0,1,0.829898,0,8.33985,2.443681,1.752471,0.253878,0.000428,4,8.339201,2.620271
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_3.dzn,1,0.279187,1,1,1,0.887273,0.112727,0.716023,1,7.459432,4.615627,0.881998,0.078387,0.519337,4,4.294327,0.937716
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_9.dzn,1,0.260171,1,1,1,0.908012,0.091988,0.724518,1,7.276124,4.831923,0.721744,0.064255,0.514083,4,4.24488,1.452036
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_30_9.dzn,1,0.173958,1,1,1,0,1,0.796471,1,8.459432,2.428131,1.933803,0.22078,0.000315,4,8.458991,2.644343
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_8.dzn,1,0.237494,1,1,1,0.836461,0.163539,0.757871,1,8.426265,5.103665,1.247556,0.06101,0.526582,4,4.990536,2.503914
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_7.dzn,1,0.281464,1,1,1,0.818991,0.181009,0.699845,1,8.413628,4.437705,1.389499,0.257255,0.522489,4,5.05695,0.859323
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n64-k9.vrp.dzn,1,-1,1,0,1,0,1,-1,-1,6.658211,0.457904,0.003237,-1,0.179441,0,4.626641,3.817492
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_14_3.dzn,1,0.189952,1,1,1,0,1,0.828603,0,8.299208,2.495492,1.815773,0.253878,0.000244,4,8.29884,2.620229
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_30_6.dzn,1,0.174287,1,1,1,0,1,0.796196,1,8.224002,2.36328,1.912491,0.22078,0.00019,4,8.223744,2.644314
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_4.dzn,1,0.275014,1,1,1,0.753036,0.246964,0.696549,1,8.33985,4.560597,1.668273,0.31258,0.504211,4,5.289633,0.911076
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_5.dzn,1,0.267194,1,1,1,0.918206,0.081794,0.725901,1,7.118941,4.838774,0.663579,0.06021,0.516165,4,4.011165,1.159999
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_3.dzn,1,0.270999,1,1,1,0.880157,0.119843,0.718796,1,8.348728,5.170701,1.042016,0.046143,0.530072,4,4.853732,1.298419
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film114.dzn,1,0.695896,0,0,1,0.500846,0.499154,0.346046,0,5.713918,2.788524,1.944898,0.828504,0.715484,0,2.388901,3.100563
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_5.dzn,1,0.264042,1,1,1,0.821114,0.178886,0.720361,1,8.353147,5.104912,1.430051,0.063754,0.515162,4,5.134045,1.438731
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_4.dzn,1,0.277862,1,1,1,0.915629,0.084371,0.716417,1,8.209453,5.359482,0.757449,0.034543,0.534488,4,4.613358,1.177502
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_10.dzn,1,0.229624,1,1,1,0.718894,0.281106,0.745844,1,8.459432,5.02336,1.880435,0.090757,0.482699,4,5.664707,2.197469
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_2.dzn,1,0.211487,1,1,1,0.567376,0.432624,0.746906,1,8.463524,4.598646,2.297798,0.125226,0.421884,4,6.327798,2.300403
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_3.dzn,1,0.188563,1,1,1,0,1,0.830051,0,8.370687,2.332036,1.816811,0.253878,0.000231,4,8.370337,2.620226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_1.dzn,1,0.282904,1,1,1,0.923463,0.076537,0.711627,1,8.375039,5.32553,0.696914,0.031847,0.538269,4,4.658181,1.142908
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_5.dzn,1,0.18902,1,1,1,0,1,0.827578,1,8.366322,2.203621,1.757219,0.253878,0.000372,4,8.365757,2.620259
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_3.dzn,1,0.248467,1,1,1,0.862302,0.137698,0.738171,1,8.483816,5.251868,1.154039,0.051665,0.527933,4,5.010934,1.878682
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_1.dzn,1,0.277008,1,1,1,0.933041,0.066959,0.720135,1,8.189825,5.32534,0.623441,0.028471,0.536529,4,4.520633,1.502676
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_1.dzn,1,0.253695,1,1,1,0.832432,0.167568,0.727527,1,7.330917,4.548145,1.271356,0.108023,0.507382,4,4.428853,1.022481
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_38_3.dzn,1,0.195575,1,1,1,0.246914,0.753086,0.671376,1,8.400879,3.673952,2.708511,0.167027,0.246719,4,7.639152,1.69898
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_5.dzn,1,0.27272,1,1,1,0.8,0.2,0.705056,1,8.266787,4.729412,1.544162,0.20731,0.515864,4,5.054532,0.887338
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_14_4.dzn,1,0.18981,1,1,1,0,1,0.828115,1,8.392317,2.217887,1.832247,0.253878,0.000318,4,8.391833,2.620246
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_9.dzn,1,0.258327,1,1,1,0.785965,0.214035,0.718099,1,8.451211,4.942295,1.569479,0.073468,0.505739,4,5.353329,1.507841
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_10.dzn,1,0.255471,1,1,1,0.863436,0.136564,0.732085,1,7.442943,4.730731,1.084886,0.091619,0.515293,4,4.374616,1.001015
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_30_1.dzn,1,0.174074,1,1,1,0,1,0.796721,1,8.23362,2.365145,1.939843,0.22078,0.000428,4,8.233038,2.644369
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_6.dzn,1,0.247824,1,1,1,0.864745,0.135255,0.741932,1,8.442943,5.229954,1.122983,0.050921,0.527944,4,4.977336,1.873049
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_38_8.dzn,1,0.167623,1,1,1,0,1,0.646557,0,8.463524,2.770814,2.261937,0.195909,0.000328,4,8.463101,1.712179
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_7.dzn,1,0.246762,1,1,1,0.868817,0.131183,0.741903,1,8.144658,5.028528,1.07466,0.049672,0.524486,4,4.799158,1.847641
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_8.dzn,1,0.283111,1,1,1,0.908271,0.091729,0.714481,1,8.383704,5.259411,0.804736,0.037028,0.536036,4,4.736478,1.206996
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_9.dzn,1,0.250156,1,1,1,0.893543,0.106457,0.740416,1,8.164907,5.275245,0.923615,0.041872,0.529975,4,4.694886,1.741705
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_42_10.dzn,1,0.167975,1,1,1,0,1,0.731502,0,8.219169,2.187126,2.099196,0.195909,0.000401,4,8.218666,2.249501
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_26_2.dzn,1,0.178789,1,1,1,0,1,0.754078,0,8.204571,2.400749,2.174601,0.22078,0.000242,4,8.204244,2.266368
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_26_4.dzn,1,0.17971,1,1,1,0,1,0.759851,0,8.285402,2.842226,2.391667,0.22078,0.000226,4,8.285093,2.27012
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_26_6.dzn,1,0.176379,1,1,1,0,1,0.763556,0,8.366322,2.401872,2.161203,0.22078,0.000254,4,8.365971,2.266371
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_6.dzn,1,0.281145,1,1,1,0.771536,0.228464,0.697084,1,8.209453,4.262146,1.530466,0.252216,0.507665,4,5.138337,0.911304
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8Ships.dzn,1,-1,0,0,1,0.747193,0.252807,-1,-1,24.253497,-1,0.457722,-1,0.753601,0,1.884489,1.333712
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_26_9.dzn,1,0.179077,1,1,1,0,1,0.758652,0,8.503826,2.573044,2.373672,0.22078,0.000342,4,8.503345,2.269834
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_29_1.dzn,1,0.194005,1,1,1,0.512,0.488,0.779113,1,8.262095,4.221531,2.35609,0.136577,0.395805,4,6.408861,2.781714
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_10.dzn,1,0.280902,1,1,1,0.897479,0.102521,0.7115,1,8.113742,5.11942,0.867998,0.040593,0.529902,4,4.650225,1.239054
