@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2100c215164g9.cnf,1,0.0842,0.0124,0.9519,0,0.8333,0,0.7188,56.8601,0.0025,0,0,0.2047,43.5979,0.7968,0.8802,53.0447,1.8071,5.4935,0,0.59,0.9519,0.1932,0.0143,0.9968,3,53.9396,3,?,215164,0.7815,57.2606,6.4664,?,4.9264,0.198,0,0.0006,0.2482,?,1019.67,?,?,?,?,?,0.0017,0.1659,1,0.001,0.0033,?,0.0096,0.0281,2030,212532,0.0345,0.001,0.002,0.001,2.7203,0.3068,0.0836,0.0376,0.1934,0.0009,0,0.181,0.9519,0.0015,0.0017,0.8582,70,?,936,978,1.0039,956.5,0.2052,922.154,4.5443,232.346,0.1877,0.0234,0,1.1362,0.7777,6.1327,981,923,953,0.1602,931.667,0,0.8511,0,290,79,142,308,0.378,189,0,3,237,188,0.902,0.8302,0.9236,62.2756,60.5939,66.4632,70.3521,72.0897,0.0896,2100
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1,0.0001,0,0.6117,0.2295,0,0.2295,0.5831,32.4793,0.0114,0.2295,0.2295,0.4506,1.0772,0.5832,0.5832,0.5588,0.4472,0,0.2295,0.5831,0.8333,1.1161,0.9821,0.478,4.6849,32.4793,5,0.3252,528,0.6644,34.9356,0.0001,0.3492,1.5657,0.0174,0.2295,0,0.3482,0.4,4.3879,0.8944,0.4506,0.0952,0.0379,0.0126,0.0114,0.3333,1,0.0208,0.0227,0.0076,0.4167,0.0227,220,528,0,0.0091,0.0226,0.0114,0,0.3333,0.3333,0,0,0.0061,0,0.4266,0.8333,0.0114,0.0114,0.8274,4435,0.4506,49,66,0.9301,57,0.1158,56.9858,0.225,7.5988,0.1995,0.0284,0.2294,0.9025,0.0277,0.2407,66,49,57,0.1166,57.1487,0.2295,0.5832,0.0992,4551,4435,4442,4551,0.0102,4487.4286,0.6231,4,4547,4466,0.5832,0.5832,0.5833,36.9252,36.7319,39.8425,40.8083,40.8083,0.0711,220
SAT_Competition2009/CRAFTED/edgematching/all/em_14_7_3_all.cnf,1,0.1476,0,0.9332,0.2259,0,0.0085,0.9636,0,0.0004,0.0119,0.0038,0.4533,38.4923,0.9849,0.9935,21.2439,0.8469,2.8077,0.0232,0.0022,0.8788,0.4809,0.2326,0.9204,5.4615,0,7,?,1884008,0.1985,0,1.2403,?,2.7943,0.2462,0.0108,0,0.6786,?,94,?,?,?,?,?,0.0001,0.9396,1,0,0.0002,?,0.0129,0.0059,24352,1884008,0.0002,0.0001,0.0001,0,0.6386,0.9766,0,0.1323,0.5908,0.0001,0,0.3127,0.9732,0.0002,0.0001,0.4518,0,?,0,0,1.211,5747.5,1.4142,5747.5,1.4142,64392,0.8275,0.247,0,0.9997,0.0003,1.2806,11627,11605,11627,0.0019,11627.3,0.0008,0.9876,0.1543,0,0,0,0,0,0,0.5402,5,0,0,0.9987,0.9558,1,0,0,0,0,0,0,24356
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x20.cnf,1,0.0001,0.0408,0.7577,0.0046,1,0.0046,0.5027,29.2469,0.0163,0.0046,0.0046,0.682,6.8948,0.5027,0.5028,6.7881,0.592,0,0.0046,0.5026,0.0306,0,0,1,2,29.2469,2,?,12240,0.9528,29.2469,0.0003,?,0,0,0.0046,0.0082,0.1481,?,0.0013,?,?,?,?,?,0.0163,0.0104,1,0.0305,0.0305,?,0.0306,0.0333,360,11760,0.3333,0.0056,0.0305,0.0163,0,0.0104,0.0104,0,0,0.0082,0,0,0.0306,0.0082,0.0163,0.9965,3840,?,78,100,0.9984,89,0.0943,88.8913,44.587,0.3541,0.1363,0.0225,0.0046,0.999,0.0015,48.4974,100,78,89,0.0952,88.7989,0.0046,0.5028,0,3840,3840,3840,3840,0,3840,0,2,3840,3840,0.5029,0.5028,0.503,29.2469,29.2469,29.2469,29.2469,29.2469,0,480
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-30-19-20.sat05-1256.reshuffled-07.cnf,1,0.0429,0.0003,0.4985,0.1905,0,0.0655,0.8653,50.8289,0.0064,0.0982,0.0218,0.4109,38.0219,0.8877,0.9277,21.8594,1.4555,1.3924,0.1116,0.7289,0.0297,0.9766,0.6408,0.4754,3.1351,47.0143,4,?,179315,0.5879,59.4808,0.6611,?,5.2586,0.7641,0.0622,0,0.3293,?,5.1343,?,?,?,?,?,0.0031,0.2532,1,0.0004,0.0035,?,0.0087,0.0373,1555,179265,0.0322,0.0013,0.0018,0.0003,0.5927,0.9048,0,0.406,0.8425,0.0009,0,0.9139,0.9327,0.0026,0.0031,0.6571,61,?,502,554,0.9998,535,0.0411,533.306,0.3678,4.6326,0.0951,0,0,0.9999,0.0007,2.4442,553,489,529,0.1331,518.015,0.0036,0.9053,0.109,1258,86,205,1675,0.993,400.4483,0.396,3,401,279,0.9682,0.9085,0.996,60.825,61.8537,64.7368,66.9283,68.892,0.094,1605
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-1.sat05-2158.reshuffled-07.cnf,1,0,0,0.5024,0.042,0.3333,0.042,0,26.1346,0.0143,0.042,0.042,0,1.2135,0,0,0.4996,0,0,0.042,0,0,0.5623,0.5774,0.5,6.0431,26.1346,7,0.0489,840,0.5934,26.2191,0.0001,0.3051,1.2305,0.0229,0.042,0.0036,0.4569,0.4,11.5888,0.0091,0.0943,0.3,0.0179,0.0178,0.0143,0,1,0.006,0.0071,0.0167,0.25,0.0143,210,840,0,0.0143,0.0071,0.0143,0,0,0,0,0,0.0072,0,0.2789,1,0.0107,0.0143,0.8527,4247,0.6006,42,54,0.9311,48,0.1009,48.3144,0.2376,16.9867,0.2905,0.0578,0.042,0.8748,0.0494,0.2217,54,42,48,0.1016,48.2524,0.042,0,0.0336,4586,4247,4303,4586,0.0265,4401.6667,0.1776,6,4514,4396,0,0,0,26.6706,26.5484,27.0201,27.5915,27.5915,0.0188,210
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0,0,0.2922,0.3833,0,0.3831,0,21.3289,0.025,0.3832,0.3831,0,1.0493,0,0,0.4919,0,0,0.3832,0,0,0.9882,0.9265,0.3656,8.2453,20.6901,9,0,640,0.3159,22.1489,0.0001,0.5325,1.5074,0.0909,0.3831,0.0031,0.5756,0.5325,3.1994,0,0,0.5325,0.0328,0.0328,0.025,0,1,0.0078,0.0094,0.0328,0.25,0.025,160,640,0,0.025,0.0086,0.025,0,0,0,0,0,0.0073,0,0.2626,0,0.0125,0.025,0.8022,2380,0,11,18,0.7782,15,0.1776,14.5812,0.5408,5.0062,0.3362,0.1316,0.3831,0.7376,0.1214,0.5463,18,11,15,0.177,14.6258,0.3831,0,0.0522,3246,2439,2634,3367,0.0999,2806.0714,0.5571,8,2988,2767,0,0,0,23.7265,22.9719,25.8517,26.9715,28.0209,0.0929,160
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0.0218,0.0177,0.9256,0,0.8333,0,0.7684,45.3485,0.0064,0,0,0.2874,24.1578,0.7789,0.802,28.4218,1.3923,4.7382,0,0.7447,0.9256,0.2703,0.0277,0.9923,3,45.0544,3,?,43649,0.8123,46.1742,4.4549,?,4.2025,0.1849,0,0.0016,0.1083,?,32.0559,?,?,?,?,?,0.0046,0.1734,1,0.0034,0.0098,?,0.0168,0.0486,720,42889,0.0556,0.0028,0.0059,0.0029,2.8604,0.3293,0.073,0.0439,0.1645,0.0026,0,0.1582,0.9256,0.0038,0.0046,0.9325,201,?,306,340,0.9983,324,0.0424,323.674,0.1966,13.0722,0.1131,0.0005,0,1.0005,0.0173,4.407,342,306,324,0.0694,323.155,0,0.7908,0,1461,264,291,2159,0.9748,575.5385,0,3,403,328,0.8129,0.7908,0.8468,52.1045,48.2577,59.8234,60.4937,69.0611,0.1444,760
SAT_Competition2007/crafted/Hard/contest02/ezfact64_5.sat05-452.reshuffled-07.cnf,1,1.3487,0.1157,0.3628,0.1012,0,0.0665,0,28.2247,0.0074,0.0697,0.0548,0.6154,0.4409,0.0061,0.1343,0.2381,0.1406,1.2642,0.0698,0,0.0451,1.2804,0.842,0.401,6.8981,28.2247,8,0.4223,19785,0.0498,55.1071,0.2261,0.3807,2.2235,0.9218,0.0598,0.0002,0.7022,0.6364,190.561,0.7121,1.888,0.0386,0.0076,0.0026,0.0013,0.0256,1,0.0002,0.0036,0.0003,0.1602,0.0014,2840,17733,0.082,0.0007,0.0004,0.0005,0.7217,0.2727,0,0.0453,0.5453,0.0005,0,0.908,0.2051,0.0039,0.0013,0.2876,730,1.6357,441,475,0.6912,457,0.0314,458.495,0.2192,110.619,0.2607,0.0275,0,0.7411,0.1083,0.1905,480,442,459,0.0823,458.202,0.043,0.0188,0.0919,1376,730,838,1376,0.2142,1017,0.954,5,1280,955,0.3249,0.0997,0.6232,71.1876,66.8353,90.0969,104.179,104.179,0.3307,3073
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.4894,0.1312,0.0446,0.4996,0,0.4293,0.1544,10.1159,0.2934,0.4675,0.361,1.54,8.0375,0.2856,0.7167,6.5323,0.2485,4.2116,0.4824,0.0088,0.0013,2.402,0.7077,0.3847,4.2025,9.9442,5,?,11604,0.5085,11.0323,0.2276,?,2.771,0.471,0.4003,0,1.241,?,1.7432,?,?,?,?,?,0.0312,0.5488,1,0.001,0.0081,?,0.0232,0.0546,238,10258,0.2101,0.0084,0.0041,0.0005,3.8085,0.9866,0,0.3217,1.3545,0.0012,0,1.6938,0.005,0.0146,0.0312,0.9584,535,?,8,15,0.9878,11,0.2347,11.5666,2.374,1.7535,1.0549,0.0274,0,0.9891,0.0185,0.4287,15,8,11,0.2343,11.5893,0.2747,0.554,0.0956,2258,712,844,2746,0.4513,1303.4063,0.5039,4,1592,1158,0.8332,0.5121,0.9913,11.9157,12.0113,12.8489,13.2649,14.3077,0.0995,288
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_3_6_exp.cnf,1,0.3375,0,0.8469,0.0809,0,0.0269,0.2758,15.0009,0.005,0.0413,0.0033,0.9833,4.8371,0.7421,0.9624,3.3667,0.577,2.8682,0.053,0.0923,0.5979,1.117,0.4888,0.7047,5.7022,13.7785,7,0.7721,22887,0.1854,18.9517,0.7872,0.2881,2.6388,0.2908,0.0259,0.0002,0.2918,0.5,24.5971,1.4442,2.8154,0.004,0.042,0.0018,0.0018,0.7146,1,0.0003,0.0031,0.0001,0.064,0.0171,1465,22887,0.0055,0.0014,0.0022,0.0003,2.6431,0.913,0,0.2623,0.5431,0.0013,0,0.3762,0.9046,0.0028,0.0018,0.5548,577,1.7481,563,609,0.9911,587,0.0558,585.361,2.5566,25.1729,0.1698,0.0195,0.0014,0.9908,0.0015,0.1494,610,565,588,0.0299,587.93,0.0018,0.9355,0.0998,1185,612,699,1283,0.2341,946.7368,0.8442,5,1130,973,0.9675,0.7921,0.9684,22.6409,22.4565,25.6076,30.0343,30.2635,0.2142,1473
SAT_Competition2011/SAT07/crafted/spence/hard/s113-100.cnf,1,1.6635,0,0.5,0.3245,1,0.3217,0.0011,16.0966,0.0508,0.3225,0.314,0,0.822,0.0033,0.0685,0.4951,0,0.3057,0.3237,0.0001,0,0,0,1,5.8661,16.0966,6,0.086,236,0.82,17.1418,0.0597,0.193,0.1812,0.0515,0.3148,0.0127,0.3638,0.2,1.0871,0.114,0.4271,0.1538,0.0508,0.0401,0.0265,0.0236,1,0.0254,0.0339,0.0381,0.4788,0.0265,113,236,0,0.0265,0.0258,0.0254,0.2557,0.3333,0,0.0855,0.1502,0.0133,0,0.1969,1,0.0254,0.0265,0.9595,3915,0.4271,13,20,0.8511,16,0.1704,16.4692,0.5227,2.6261,0.311,0.0878,0.2203,0.8011,0.0785,0.2881,20,13,16,0.1689,16.4528,0.3114,0.0143,0.0581,4576,3915,3980,4576,0.051,4096.8889,0.3938,5,4039,4019,0.0878,0.0398,0.2624,17.8746,17.6593,18.9578,19.8879,19.8879,0.0629,113
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,0,0,0.3233,0.3797,0,0.3662,0,19.0963,0.069,0.373,0.3222,0.3326,1.452,0,0,1.2021,0.0782,0.6066,0.3786,0,0,1.1977,0.8477,0.3879,5,19.0125,5,0.0467,232,0.9971,19.2363,0.068,0.4343,1.322,0.0799,0.3561,0.0086,0.3396,0.4737,1.0062,0.1136,1.2022,0.4,0.0991,0.0902,0.0639,0,1,0.0216,0.0259,0.0647,0.2629,0.0656,61,232,0.4262,0.0492,0.0246,0.0517,0,0,0,0,0.1231,0.0205,0,0.437,0.1034,0.0345,0.0639,0.9995,3428,1.2022,5,9,0.835,7,0.2305,6.9261,0.6351,1.8726,0.2658,0.1587,0.3149,0.7797,0.153,0.1105,9,5,7,0.2336,6.9076,0.3189,0,0,4112,3635,3683,4112,0.05,3820.3,0,5,3975,3858,0,0,0,19.7103,19.7864,19.8493,20.8898,20.8898,0.0257,87
SAT_Competition2007/crafted/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.1143,0.4619,0.4329,0.9774,0,0.0345,0.7446,32.3552,0.0278,0.0398,0.0262,1.091,6.2979,0.8135,0.9234,4.528,0.4589,3.1953,0.4198,0.0003,0.3387,1.3824,0.9132,0.4093,3.88,32.3552,5,0.8192,14889,0.5801,33.1216,1.797,0.1137,4.0521,0.522,0.0834,0,0.3613,0.9592,13.1448,1.5667,2.5744,0.002,0.1595,0.0048,0.0113,0.8178,1,0.0001,0.0161,0.0004,0.0369,0.0319,376,10185,0.1489,0.0053,0.0114,0.0001,2.3702,1,0,0.1652,0.6596,0.0034,0,0.6863,0.4865,0.0135,0.0113,0.9712,3257,2.0635,118,141,0.9926,129,0.0734,129.465,1.199,11.2704,0.1764,0.0257,0.0076,0.9939,0.0031,0.166,142,118,129,0.074,129.58,0.015,0.9147,0.0992,4511,3257,3542,4511,0.1313,3892.5,0.5073,3,4511,4260,0.934,0.8691,1,34.9961,34.4824,40.0252,40.0252,40.0252,0.0858,432
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0,0,0.2946,0.3832,0,0.3831,0,22.0862,0.0286,0.3832,0.3831,0,1.1033,0,0,0.5264,0,0,0.3832,0,0,1.0038,0.9544,0.3643,7,20.7128,7,0,560,0.3338,22.3787,0.0001,0.5325,1.6138,0.0909,0.3831,0.0036,0.5926,0.5325,2.8108,0,0,0.5325,0.0375,0.0375,0.0286,0,1,0.0089,0.0107,0.0375,0.25,0.0286,140,560,0,0.0286,0.0098,0.0286,0,0,0,0,0,0.0084,0,0.2757,0,0.0143,0.0286,0.8343,2864,0,10,16,0.7828,13,0.1871,12.9018,0.5459,4.5628,0.3311,0.137,0.3831,0.7383,0.1291,0.571,16,10,13,0.1876,12.9404,0.3831,0,0,3939,3088,3259,3949,0.0917,3434.3077,0,7,3614,3393,0,0,0,24.4944,23.7225,24.6466,31.1533,32.3367,0.1358,140
SAT_Competition2009/CRAFTED/Hard/contest04/others/ramsey.sat05-511.reshuffled-07.cnf,1,0,0,0.1047,0.0005,0,0.0005,0,30.6719,0.0392,0.0005,0.0005,0,1.8778,0,0,1.4088,0,0,0.0005,0,0,1.1311,0.8518,0.3057,2,30.6719,2,?,6120,0.5688,32.3808,0.0001,?,3.4399,0,0.0005,0.0003,0.4691,?,11.5101,?,?,?,?,?,0.0392,0,1,0.0248,0.0248,?,0.025,0.0392,153,6120,0,0.0392,0.0248,0.0392,0,0,0,0,0,0.0041,0,0.3565,0,0.008,0.0392,0.7288,3255,?,16,25,0.8808,21,0.165,20.6089,0.1313,12.0519,0.3292,0.0616,0.0005,0.8758,0.0638,0.1223,25,16,21,0.1641,20.7282,0.0005,0,0,4150,3255,3422,4150,0.0803,3648.1111,0,2,3668,3624,0,0,0,33.4759,32.7108,34.6456,37.3728,37.3728,0.0635,153
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,0,0.0032,0.3339,0.3804,0,0.3644,0,26.6047,0.0253,0.3717,0.3186,0.3798,1.0809,0,0,0.742,0.0858,0.6518,0.3777,0,0,1.23,0.8484,0.3892,6.8802,26.1054,7,0.0681,634,0.9789,28.9112,0.0776,0.4452,1.4492,0.0857,0.3501,0.0032,0.3443,0.5325,1.0426,0.1287,1.4206,0.4,0.0364,0.0323,0.0231,0,1,0.0079,0.0095,0.0237,0.2658,0.0238,168,632,0.4167,0.0179,0.0089,0.019,0,0,0,0,0.1315,0.0076,0,0.4339,0.1266,0.0127,0.0231,0.9977,2017,1.6011,14,21,0.7888,17,0.1538,17.3209,0.6516,3.0902,0.2594,0.1007,0.3037,0.7511,0.0893,0.277,21,14,17,0.1545,17.3975,0.3121,0,0.0472,2979,2283,2446,3373,0.1197,2628.8571,0.3664,6,2800,2655,0,0,0,31.2737,30.2512,32.8707,37.7721,38.8774,0.1192,238
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.0152,0.0182,0.6424,0.2198,0,0.1925,0.8041,29.0587,0.0333,0.2006,0.185,0.5281,2.9631,0.806,0.8242,3.0021,0.9539,0,0.2009,0.7776,0.8121,1.0987,1.0372,0.4599,3,29.0587,3,0.3794,672,0.8708,29.1234,0.0479,0.1446,1.9213,0.231,0.1935,0.003,0.103,0.1858,2,0.9449,0.8485,0.0248,0.2864,0.0594,0.0333,0,1,0.0455,0.0985,0.0318,0.1636,0.1667,108,660,0.1111,0.0185,0.071,0.0333,0,0,0,0,0,0.0119,0,0.356,0.8121,0.0167,0.0333,0.9039,4779,1.5728,36,49,0.9954,42,0.1228,42.4148,0.1136,2.0573,0.1108,0.0051,0.1848,0.995,0.0052,0,49,36,43,0.1226,42.4977,0.1848,0.8154,0,4891,4779,4797,4891,0.0085,4837.6667,0,3,4869,4868,0.8258,0.8139,0.8259,29.941,30.1936,30.5232,31.0086,31.0086,0.0237,120
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,0.1556,0.0086,0.7516,0,1,0,0.3048,28.7399,0.0039,0,0,0.5976,19.4733,0.3164,0.376,17.3879,0.5804,0,0,0.0044,0.0064,0,0,1,2,27.6741,2,?,240210,0.6066,29.1343,13.8583,?,0,0,0,0.002,0.3177,?,702.467,?,?,?,?,?,0.0039,0.0022,1,0.0064,0.0064,?,0.0064,0.0078,1530,238170,0.3333,0.0013,0.0064,0.0039,0,0.0022,0.0022,0,0,0.002,0,0,0.0064,0.002,0.0039,0.6675,477,?,368,424,0.9967,405.5,0.0588,399.85,0.0075,311.4,0.1309,0.0008,0,0.9634,0.1889,3.037,423,362,398,0.1969,384,0,0.3447,0,3799,511,542,3799,1.0099,1219.5,0,2,786,648,0.3976,0.3425,0.4593,30.1864,29.8218,31.0494,33.5623,33.5623,0.0544,2040
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-10t19.sat05-1143.reshuffled-07.cnf,1,0.2081,0.1902,0.616,0.2756,0,0.0006,0.621,17.2676,0.0031,0.0126,0.0001,0.8195,6.7556,0.9064,0.9942,3.7622,0.4033,3.7306,0.1492,0.0038,0.6806,1.168,0.9848,0.4608,14.3455,17.2676,19,0.9156,53225,0.4159,17.8108,2.0204,0.0758,4.1143,0.4882,0.0294,0,0.2853,0.5238,10.3624,0.7316,4.4553,0.0046,0.0235,0.0018,0.0013,0.4575,1,0.0002,0.0035,0.0001,0.0438,0.0112,1960,44720,0.7296,0.001,0.0013,0.0002,3.4877,1,0,0.2977,0.6008,0.0007,0,0.6952,0.7245,0.0024,0.0013,0.8529,1554,2.5687,784,840,0.99,814,0.0752,809.966,0.751,9.4831,0.111,0.0022,0,0.9897,0.0015,0.3173,838,777,809.5,0.0293,808.954,0.0001,0.9741,0.1587,3288,1554,2575,3288,0.2113,2684.5,2.1329,10,3194,2817,0.9952,0.8894,1,27.9982,28.6679,36.1889,40.9812,40.9812,0.3113,3390
