@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC

@DATA
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,2.3353,1.0847,0.2909
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,2.5292,1.9297,0.1742
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,1.7079,21.5128,0.1567
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,0.1606
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,4.1022,1.8208,0.2886
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,2.8726,0.4359,0.1605
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,2.8421,1.471,0.1533
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,2.3635,0.7986,0.1527
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,3.047,1.4488,0.1543
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,2.5713,3.1498,0.1284
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,3.6848,1.1991,0.1665
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,3.0716,0.4986,0.1605
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,1.6859,1.714,0.0528
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,3.0563,0.4883,0.1596
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,4.251,6.9937,0.276
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,1.5295,1.9375,0.0473
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,3.1155,0.6189,0.1603
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,3.0524,0.4247,0.158
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,2.9996,0.8486,0.1535
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,4.2501,8.0329,0.2614
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,2.3542,0.7993,0.1523
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,3.0563,0.4883,0.1596
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,2.0616,2.138,0.1831
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,3.4368,1.0048,0.1559
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,3.5614,1.8206,0.1677
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,2.0274,0.9312,0.2521
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,1.0562,0.5847,0.0427
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.1101,0.7872,0.0716
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,3.7609,1.4201,0.2187
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,2.5841,1.5349,0.127
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,2.8668,0.6535,0.1434
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,1.7756,4.2715,0.0709
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.3038,0.004,0.0015
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,3.1177,1.9876,0.2184
SAT_RACE2008/anbul-part-10-15-s.cnf,1,2.898,0.5067,0.1634
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.0335,0.0054,0.002
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,1.779,3.34,0.0603
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,2.3232,1.1546,0.2945
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,4.1266,13.3791,0.2697
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,3.7986,4.1274,0.249
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,2.8965,0.7117,0.1478
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,2.4469,1.5582,0.2404
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,2.5484,1.1382,0.2836
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,4.037,2.1893,0.2954
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,2.1343,1.0505,0.2139
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,0.2887
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,2.9399,1.5137,0.1522
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,3.2814,2.6806,0.1894
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,4.2552,1.9658,0.3089
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,4.0238,9.1027,0.2372
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,3.0004,1.3487,0.156
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,2.4811,1.2466,0.1812
SAT_RACE2008/simon-s03-w08-15.cnf,1,3.2044,0.9872,0.1287
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,2.5241,2.6456,0.189
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,1.0399,1.8428,0.0316
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0.823,0.5122,0.0383
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.9089,1.6616,0.0757
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,3.1708,0.8418,0.1525
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,2.8961,1.3293,0.1535
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,3.1284,0.6067,0.1566
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,1.47,0.9161,0.0676
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.3172,1.8004,0.1834
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,3.9569,2.1049,0.2784
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,2.8841,0.712,0.1476
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.3678,0.8314,0.0635
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,2.8798,0.5059,0.1632
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,2.9565,0.7413,0.1492
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,1.2897,3.9475,0.2174
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,0.1606
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,2.1353,1.1751,0.0893
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,2.8597,1.324,0.1562
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,3.7165,5.4196,0.2958
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.9795,0.6042,0.0385
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,3.3025,0.8363,0.156
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.8222,0.5122,0.0382
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,2.7665,2.0604,0.1473
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,2.7152,1.548,0.1496
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,3.0659,0.4221,0.1557
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,1.9719,1.9974,0.2553
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,2.8945,2.0191,0.1496
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,3.2567,0.6511,0.164
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,2.0042,5.0083,0.0907
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,2.5024,1.1094,0.2902
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,2.8827,2.0163,0.1496
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,2.8706,1.593,0.1537
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.6587,1.7504,0.0677
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,0.1591
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,2.8898,0.7099,0.1493
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,4.2629,6.4535,0.2634
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,4.0364,3.9504,0.2563
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,4.0345,2.8046,0.215
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,2.9096,0.6388,0.1005
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,3.1963,1.208,0.1524
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.0562,0.5847,0.0427
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0.8461,0.5099,0.0385
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,1.9511,4.4595,0.0815
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,2.8812,0.704,0.1491
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,2.4576,0.7818,0.16
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,4.2557,1.8771,0.3113
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,2.3663,0.7968,0.1526
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.8464,0.5096,0.0385
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,2.5999,0.9233,0.1054
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,2.778,2.0667,0.1471
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,1.0465,3.9846,0.228
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,0.0901
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,3.3902,1.3093,0.1587
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,3.5669,2.3518,0.2154
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.1594,1.4108,0.3005
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,4.0561,3.3662,0.3271
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,3.0549,0.4656,0.1591
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,2.5706,2.1683,0.1695
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,2.9966,3.7393,0.2092
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,2.3597,0.7978,0.1525
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,3.4071,1.3624,0.1524
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,1.3709,0.8271,0.0597
SAT_RACE2008/manol-pipe-g10nid.cnf,1,2.7281,1.5324,0.151
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.0554,0.585,0.0425
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,3.7437,2.4068,0.1637
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,1.6324,1.6346,0.0648
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,4.2266,6.6361,0.2828
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.0017
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,1.6669,2.2066,0.1557
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,2.3592,0.8045,0.152
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.7903,0.5336,0.0957
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,3.1926,0.8401,0.1542
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,0.1606
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,2.794,1.9909,0.1482
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,3.6383,1.2253,0.1582
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,2.8329,0.7118,0.1468
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,3.0907,0.5808,0.1592
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,3.8107,4.1373,0.2514
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,2.8848,0.4219,0.1602
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,2.2925,0.7965,0.1573
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,2.7419,1.5285,0.1566
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,1.0513,0.5858,0.042
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,2.965,1.3082,0.1562
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.5733,0.3379,0.0966
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,3.1155,2.6418,0.279
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,2.3742,1.6931,0.2407
SAT_RACE2008/manol-pipe-f9b.cnf,1,2.9372,1.7003,0.1487
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,2.3888,2.133,0.2442
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,4.1025,1.8238,0.2891
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,2.9386,0.7083,0.1447
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,0.072
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,2.9581,1.7134,0.1506
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,3.0844,0.402,0.1576
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,2.4871,1.0593,0.2899
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,2.2492,1.0469,0.1146
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,1.7756,4.2715,0.0709
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,1.7802,0.2389,0.1926
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,2.666,2.063,0.1749
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,2.621,1.9589,0.1479
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,1.0521,0.5861,0.0419
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,2.8433,0.7167,0.1468
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,1.9619,13.1175,0.1586
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,3.001,10.3165,0.1209
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,1.3606,0.598,0.0554
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,1.0256,0.874,0.0186
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,3.1086,0.4931,0.1578
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,3.3079,0.8434,0.1578
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0.0178,0.0045,0.0017
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,2.3275,1.8178,0.2424
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,2.225,1.4132,0.1645
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,1.633,0.3436,0.0978
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0.8469,0.5097,0.0385
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,1.5411,2.2199,0.1509
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,1.7796,1.8993,0.3246
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,2.8874,0.4687,0.1619
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,4.2176,2.2682,0.3374
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,3.3519,1.0855,0.2186
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,4.0084,2.2027,0.2222
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,3.2613,1.2749,0.3206
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,2.544,0.4809,0.0928
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0.2756,0.0032,0.0012
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,0.0901
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,2.8303,1.7985,0.1523
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,3.2532,1.1922,0.15
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,2.7463,0.8846,0.1553
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0.9811,0.604,0.0385
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,3.0942,0.4772,0.1586
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,4.2532,1.922,0.3096
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,1.4903,0.5465,0.2281
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.9299,3.5779,0.2308
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,2.6359,2.046,0.1472
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,3.0942,0.4772,0.1586
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,2.8848,0.4219,0.1602
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.0543,0.5846,0.0428
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,2.3674,0.7985,0.1527
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,3.0197,10.2453,0.122
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,3.1057,0.4525,0.1577
SAT_RACE2008/aloul-chnl11-13.cnf,1,0,0,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,3.1007,0.5301,0.1584
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,3.9795,1.1802,0.2971
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,1.7972,18.3064,0.1574
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,2.9427,1.3375,0.1541
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,3.8257,2.9743,0.2327
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,2.8563,0.4687,0.1616
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,1.455,0.8429,0.0626
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,3.3927,1.1242,0.1738
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,1.3141,1.402,0.065
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,1.6474,1.273,0.1052
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,2.9157,1.9942,0.137
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,2.3684,1.3447,0.1616
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.8471,0.5097,0.0386
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,2.2991,8.571,0.1787
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.0543,0.5846,0.0428
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,2.9164,0.7078,0.1486
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,3.2514,1.1316,0.1659
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,4.2501,8.0329,0.2614
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,2.0738,0.2659,0.0918
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,2.0738,0.2659,0.0918
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,3.0595,1.4638,0.1546
SAT_RACE2008/fuhs-aprove-16.cnf,1,1.3141,1.402,0.065
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,4.2313,5.7703,0.2636
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,3.1086,0.4931,0.1578
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,3.0229,0.4553,0.1196
