@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S249585100-059.cnf,1,42.5944,0.0063,0.0063,0.0063,35.14,0.0063,153,167,153,140,153.447,0.0197,152.873,141,166,0.0044
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S191957358-10.cnf,1,43.9341,0.0063,0.0063,0.0063,36.6382,0.0063,154,168,154,140,153.94,0.0196,153.896,140,167,0.0046
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,12.3506,0.009,0.009,0.0119,10.2665,0.0089,75,83,75,67,75.1819,0.0177,75.1931,67,83,0.0034
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2043900701-05.cnf,1,14.7255,0.0437,0.0437,0.0437,14.9986,0.0437,26,32,26,21,26.3234,0.0117,26.3643,21,32,0.0399
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S161446644-14.cnf,1,553,0.0002,0.0002,0.0005,220,0.0002,2755.5,2802,2765,2693,2756.9,0.0005,2539.83,2708,2813,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S520696524-059.cnf,1,50.3492,0.0016,0.0016,0.0026,35.8393,0.0016,424,443,423,406,423.767,0.0032,423.549,406,443,0.0002
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S7007454-009.cnf,1,54.5231,0.0016,0.0016,0.0026,42.862,0.0015,429,449,430,410,428.252,0.0031,430.903,410,453,0.0002
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1575802003-16-SAT.cnf,1,29.8795,0.0027,0.0027,0.0046,23.311,0.0018,238,253,238,223,237.916,0.0054,237.623,223,252,0.0007
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,661,0.0001,0.0001,0.0002,1068.67,0.0001,5286,5356,5329,5262,4721.44,0.0003,5315.67,0,5329,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,2862.5,0.0001,0.0001,0.0002,859.2,0.0001,7443,7535,3752.5,0,7465.6,0.0002,3752.5,7387,0,0
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S287388441-16.cnf,1,724.2,0.0002,0.0002,0.0006,254.875,0.0002,2778,2814,2772.5,0,2783.06,0.0005,2497.6,2749,2813,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1546885609-031.cnf,1,15.5396,0.0067,0.0067,0.0089,12.6515,0.0067,100,109,100,91,99.7413,0.0132,99.9165,90,109,0.0026
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S805234188-084.cnf,1,60.3292,0.0045,0.0045,0.0045,48.878,0.0045,212,227,211,196,210.605,0.0152,210.342,195,227,0.003
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1811295114-056.cnf,1,654,0.0002,0.0002,0.0003,333.308,0.0002,3825,3856,3823.5,3784,3831,0.0004,3817.83,3772,3837,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1299934729-015.cnf,1,9.2898,0.0933,0.0933,0.0933,8.964,0.0933,13,16,13,10,12.8111,0.0111,12.9336,10,16,0.0854
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,33.8814,0.0175,0.0175,0.0175,32.6903,0.0175,66,75,66.5,57,66.153,0.0117,66.6082,57,75,0.0152
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,23.0673,0.0052,0.0052,0.0068,18.2109,0.0051,129,140,128.5,118,128.88,0.0103,128.539,118,139,0.002
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S2124311399-085.cnf,1,50.6653,0.0056,0.0056,0.0056,40.7591,0.0056,173,187,172,159,172.416,0.0179,171.955,159,185,0.0036
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1059928571-06.cnf,1,42.8771,0.0063,0.0063,0.0063,35.3391,0.0063,154,166,153,140,153.368,0.0197,153.05,140,166,0.0044
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1922669300-13.cnf,1,44.1994,0.0063,0.0063,0.0063,35.4334,0.0063,153,166,154,140,152.99,0.0197,153.312,140,167,0.0045
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S852794659-023.cnf,1,8.1958,0.0556,0.0556,0.0556,7.3782,0.0556,18,22,18,14,18.0931,0.0461,18.1898,14,22,0.0433
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S923582293-10-UNSAT.cnf,1,41.2735,0.0017,0.0017,0.004,32.9799,0.0011,375,392,374,355,374.083,0.0033,373.958,355,393,0.0002
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1806915801-08.SAT.shuffled.cnf,1,14.4814,0.0087,0.0087,0.0144,11.6921,0.0086,76,85,77,69,76.5841,0.0172,76.7094,69,85,0.0033
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1093254405-20.SAT.shuffled.cnf,1,7.8604,0.1167,0.1167,0.1167,7.4573,0.1167,10,14,10,8,10.5208,0.011,10.5762,8,14,0.1056
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,9.7004,0.0875,0.0875,0.0875,9.6037,0.0875,14,17,14,10,13.6793,0.0111,13.7546,10,17,0.0813
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S179172230-011.cnf,1,10.4643,0.0417,0.0417,0.0417,9.4692,0.0417,24,29,24,19,23.9453,0.0454,23.9732,19,29,0.0333
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S956671877-054.cnf,1,16.072,0.0059,0.0059,0.0078,13.4726,0.0059,113,123,114,104,113.497,0.0116,113.859,104,124,0.0023
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1568322528-08-SAT.cnf,1,45.1485,0.0012,0.0012,0.0039,38.6269,0.0008,533,555,533,512,533.735,0.0024,532.733,512,555,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,19.3297,0.0056,0.0056,0.0074,15.3984,0.0056,119,129,119,109,118.84,0.0111,118.921,109,129,0.0013
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1753083943-04.cnf,1,772.5,0.0002,0.0002,0.0003,406.25,0.0002,4090.5,4117,4057,4018,4069.12,0.0003,4062.75,3977,4078,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,26.0325,0.0038,0.0038,0.0064,20.1811,0.0038,174,186,174,161,173.636,0.0076,174.056,161,187,0.0006
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,796.5,0.0001,0.0001,0.0002,656.714,0.0001,6352,6428,6339,6339,6364.14,0.0002,6339,6221,6339,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,8.1238,0.05,0.05,0.05,7.1417,0.05,20,25,20,16,20.2401,0.0459,20.2912,16,25,0.0371
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,18.1819,0.035,0.035,0.035,18.2478,0.035,33,39,33,27,33.2092,0.0117,33.0524,27,39,0.0311
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,24.6216,0.0042,0.0042,0.0055,19.5188,0.0041,162,174,162,150,161.88,0.0083,161.943,150,174,0.0016
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,10.5837,0.0087,0.0087,0.0114,9.0247,0.0086,78,87,78,70,78.5172,0.017,78.4466,70,87,0.0033
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,16.3071,0.007,0.007,0.0116,13.4899,0.007,95,104,95,86,95.2767,0.0138,95.2014,86,104,0.0011
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S657313757-16.cnf,1,295.95,0.0003,0.0003,0.0005,161.714,0.0003,2131,2184,2139,2067,2130.25,0.0006,2131.45,2083,2180,0
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2108627398-03-UNSAT.cnf,1,59.2808,0.0015,0.0015,0.0039,42.3353,0.001,436,455,435,417,436.638,0.0029,435.648,417,455,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1383380994-043.SATISFIABLE.cnf,1,20.5,0.0051,0.0051,0.0085,16.3061,0.0051,131,142,131,120,130.754,0.0101,130.867,120,142,0.0016
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1568197186-18-SAT.cnf,1,52.9866,0.0008,0.0008,0.0023,46.8289,0.0005,841,868,834,808,842.362,0.0015,834.973,815,860,0.0001
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf,1,18.1315,0.035,0.035,0.035,18.2466,0.035,33,40,33,27,33.3497,0.0117,33.0491,28,39,0.0314
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,19.2564,0.0052,0.0052,0.0086,15.5864,0.0052,129,140,129,118,129.305,0.0104,129.367,119,140,0.0016
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1736865558-13.SAT.shuffled.cnf,1,17.2809,0.0062,0.0062,0.0082,13.9316,0.0061,109,119,109,99,108.823,0.0121,108.643,99,119,0.0024
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S499481065-10-SAT.cnf,1,72.8857,0.0007,0.0007,0.002,57.0227,0.0005,838,859,839,812,837.636,0.0015,840.107,815,865,0.0001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,22.1017,0.028,0.028,0.028,22.2155,0.028,41,48,41,34,41.1853,0.0117,41.3169,35,48,0.0247
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,8.8358,0.1,0.1,0.1,8.5863,0.1,12,15,12,9,12.1113,0.0111,12.0413,9,15,0.0915
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2119656249-086.cnf,1,9.9212,0.0455,0.0455,0.0455,9.0813,0.0455,22,26,22,17,21.8332,0.0456,21.8458,17,26,0.0359
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,14.1274,0.0467,0.0467,0.0467,14.7059,0.0467,25,30,25,20,24.8897,0.0117,24.7866,20,30,0.0416
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,10.5447,0.0778,0.0778,0.0778,10.4468,0.0778,15,19,15,12,15.3697,0.0111,15.3246,12,19,0.0687
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,32.8635,0.0175,0.0175,0.0175,33.7463,0.0175,66,75,66,56,66.1397,0.0117,65.5627,58,74,0.0157
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S149116968-021.cnf,1,22.861,0.0059,0.0059,0.0078,18.0338,0.0058,113,123,112,102,112.604,0.0116,112.382,103,123,0.0014
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1,732.6,0.0002,0.0002,0.0003,465.667,0.0002,4277,4314,4259,4197,4269.58,0.0003,4262,4198,4259,0
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1955740096-08.cnf,1,19.4257,0.0318,0.0318,0.0318,19.6173,0.0318,36,42,36,30,36.0088,0.0117,36.4368,30,43,0.0283
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,39.2812,0.0017,0.0017,0.0045,31.0988,0.0011,376,395,375,356,376.537,0.0033,374.564,359,394,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,10.4496,0.0778,0.0778,0.0778,10.4303,0.0778,15,19,15,12,15.2515,0.0111,15.36,12,19,0.0702
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1907907390-05.SAT.shuffled.cnf,1,8.4602,0.1,0.1,0.1,8.2967,0.1,12,15,12,9,12.1992,0.0111,12.1569,9,16,0.0899
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,461.875,0.0002,0.0002,0.0004,283.176,0.0002,3391,3442,3395.5,3335,3403.29,0.0004,3390.5,3347,3446,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,54.0352,0.005,0.005,0.005,45.4525,0.005,191,205,192,176,190.464,0.0165,191.224,178,206,0.0036
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,23.6225,0.0044,0.0044,0.0058,18.6937,0.0044,152,164,152,139,151.847,0.0088,151.471,139,163,0.0017
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,112.006,0.0025,0.0025,0.0025,82.5051,0.0025,382,404,382,362,382.212,0.0091,379.916,359,401,0.0016
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,2465,0.0001,0.0001,0.0002,1557,0.0001,7409.5,7477,3723.5,0,6182.33,0.0002,3723.5,0,0,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,148.635,0.0006,0.0006,0.0012,91.5469,0.0006,1067.5,1105,1073,1042,1069.58,0.0013,1072.71,1039,1102,0.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,112.228,0.0008,0.0008,0.0013,67.3739,0.0008,852,878,848.5,822,852.896,0.0016,841.14,827,872,0.0002
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1846251911-07.SAT.shuffled.cnf,1,7.755,0.1167,0.1167,0.1167,7.3957,0.1167,10,13,10,8,10.4848,0.011,10.4851,8,13,0.1052
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,8.7561,0.1,0.1,0.1,8.419,0.1,12,15,12,9,12.1242,0.0111,12.1387,9,15,0.092
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,439.895,0.0003,0.0003,0.0005,160.667,0.0003,2146,2176,2128,2059,2141.22,0.0006,2015.26,2101,2158,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,9.0255,0.05,0.05,0.05,8.123,0.05,20,24,20,16,20.0309,0.0459,20.0555,16,24,0.0376
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,15.5749,0.007,0.007,0.0138,12.9044,0.0069,96,106,96,87,96.5369,0.0138,96.5391,87,106,0.0021
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,12.6588,0.0333,0.0333,0.0333,11.4921,0.0333,29,35,30,24,29.6018,0.044,29.7184,24,35,0.0266
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,8.6826,0.1,0.1,0.1,8.3532,0.1,12,15,12,9,12.1082,0.0111,12.14,9,15,0.0912
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,60.9169,0.0045,0.0045,0.0045,48.9524,0.0045,211,228,211,196,210.595,0.0152,210.805,197,227,0.0031
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,20.2247,0.0056,0.0056,0.0093,16.2235,0.0056,119,129,119,108,119.073,0.0111,118.71,109,129,0.0013
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,9.1365,0.0933,0.0933,0.0933,8.7228,0.0933,13,16,13,10,12.9123,0.0111,12.9851,10,16,0.0848
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,21.3222,0.004,0.004,0.0079,17.7266,0.0026,164,177,164,152,164.38,0.0078,164.299,152,177,0.0007
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,51.1242,0.0009,0.0009,0.0028,46.6341,0.0006,680,705,677,657,677.649,0.0019,679.776,659,702,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,2900,0.0001,0.0001,0.0001,7102,0.0001,10507,10507,10666,10666,7046.67,0.0001,10666,0,10666,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,17.7669,0.0056,0.0056,0.0074,14.4226,0.0056,120,130,120,109,119.729,0.0111,119.878,109,130,0.0017
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,7.1954,0.0667,0.0667,0.0667,6.1938,0.0667,15,19,15,12,15.2599,0.0461,15.2602,12,19,0.0488
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,10.4786,0.0778,0.0778,0.0778,10.359,0.0778,15,19,15,12,15.4711,0.0111,15.344,12,19,0.0693
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,25.8247,0.0233,0.0233,0.0233,25.8298,0.0233,50,57,50,42,49.4137,0.0117,49.4436,42,57,0.0207
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,7.8969,0.1167,0.1167,0.1167,7.467,0.1167,10,14,10,8,10.5111,0.011,10.5341,8,13,0.1047
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S295096144-05.cnf,1,420.667,0.0002,0.0002,0.0005,211.75,0.0002,2766,2802,2761.5,2726,2757.9,0.0005,2764,2682,2794,0.0001
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,14.7916,0.0069,0.0069,0.0091,12.1715,0.0068,97,107,97,88,97.3843,0.0136,97.362,88,107,0.0021
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1684547485-073.cnf,1,12.1348,0.0086,0.0086,0.0114,10.2069,0.0085,78,86,78,70,77.9723,0.0168,78.0484,70,86,0.0039
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,13.2437,0.0071,0.0071,0.0117,11.2192,0.007,94,104,95,86,94.4476,0.014,94.7257,85,104,0.0027
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,40.3299,0.0067,0.0067,0.0067,34.3075,0.0067,144,156,144,132,143.533,0.0206,143.945,131,157,0.0048
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,66.1194,0.004,0.004,0.004,53.2653,0.004,240,256,237,223,240.383,0.0137,238.094,224,255,0.0028
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1047920973-05.SAT.shuffled.cnf,1,9.0088,0.05,0.05,0.05,8.077,0.05,20,24,20,16,20.0319,0.046,20.0576,16,24,0.038
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S2109173872-19.SAT.shuffled.cnf,1,10.6579,0.0089,0.0089,0.0145,9.2182,0.0087,78,86,78,69,77.7139,0.0174,77.6427,70,86,0.0033
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,8.7563,0.1,0.1,0.1,8.4339,0.1,12,15,12,9,12.1042,0.0111,12.1562,9,15,0.0907
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1263695887-042.cnf,1,15.1197,0.0071,0.0071,0.0116,12.4017,0.007,95,104,95,86,95.2054,0.0139,95.2481,86,104,0.0027
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17.9673,0.035,0.035,0.035,18.3299,0.035,33,40,33,27,33.1656,0.0117,32.9885,27,39,0.0299
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1971658345-089.cnf,1,9.9842,0.0455,0.0455,0.0455,9.1132,0.0455,22,26,22,17,21.9236,0.0455,21.9377,17,27,0.0307
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,2601.5,0.0001,0.0001,0.0003,547.4,0.0001,5334.5,5421,5244,0,5346.9,0.0003,3966.25,5259,5309,0
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,33.6333,0.0083,0.0083,0.0083,28.3996,0.0083,115,126,114,104,114.98,0.0243,114.791,103,126,0.0062
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,19.2095,0.0059,0.0059,0.0078,15.5648,0.0059,112,122,112,102,112.179,0.0117,112.056,102,122,0.0023
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,8.4276,0.1077,0.1077,0.1077,7.9127,0.1077,11,14,11,8,11.3108,0.0111,11.2648,8,14,0.0987
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,12.0666,0.0333,0.0333,0.0333,11.105,0.0333,30,35,30,25,29.762,0.044,29.8829,24,35,0.0238
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,26.1441,0.0039,0.0039,0.0064,20.4534,0.0038,171,184,171,159,171.561,0.0078,171.335,160,183,0.0015
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,153.633,0.0006,0.0006,0.001,91.6667,0.0006,1069.5,1097,1061.5,1029,1064.15,0.0013,1045.07,1032,1092,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,10.9199,0.04,0.04,0.04,9.8214,0.04,25,30,25,20,24.9191,0.0452,24.8927,20,30,0.0319
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,15.5403,0.0056,0.0056,0.0093,13.1649,0.0056,120,131,120,110,120.643,0.0111,120.581,111,131,0.0017
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,15.5015,0.0059,0.0059,0.0078,13.0398,0.0059,114,124,114,104,113.751,0.0117,113.644,104,124,0.0023
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,308,0.0003,0.0003,0.0005,158.895,0.0003,2125,2175,2114,2088,2132.84,0.0006,2118.85,2102,2134,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,9.7861,0.0417,0.0417,0.0417,8.8616,0.0417,24,29,24,19,24.066,0.0451,24.1203,19,29,0.0293
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,12.5799,0.0089,0.0089,0.0146,10.5314,0.0087,76,84,76,68,76.0906,0.0175,76.0285,68,84,0.0033
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,19.8036,0.0057,0.0057,0.0075,16,0.0056,118,128,117,107,117.681,0.0112,117.527,108,128,0.0022
