@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC

@DATA
qwh-15-106-7_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402753,0.066667,0.115556,54,0.687033,68.361876,72,82,1,0.124444,20.657778,0.030819,1,64,71,1,0.029416,4.857143,0.062222,6.571429,15,1.285714,6.934182,7,8.428571,15,11.428571,15,26,0.404773,6.664716,28,7.595556,0.004717,14,14,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-15-106-8_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402753,0.066667,0.12,54,0.687034,68.414372,72,82,1,0.124444,20.657778,0.030819,1,64,71,1,0.029438,4.857143,0.062222,6.571429,15,1.285714,6.934182,4,8.428571,15,11.428571,15,27,0.38404,6.657109,28,7.595556,0.002695,14,14,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-15-106-9_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402753,0.066667,0.124444,54,0.687033,68.331756,72,82,1,0.124444,20.657778,0.030819,1,64,71,1,0.029403,4.857143,0.062222,6.571429,15,1.285714,6.934182,0,9.714286,15,11.785714,15,28,0.418114,6.674078,28,7.595556,0,14,14,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-0_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402331,0.0425,0.095,36,0.683377,50.107423,53,63,1,0.095,25.46,0.026431,1,48,50,1,0.00984,3.473684,0.04,5,20,0.736842,10.57253,24,6.842105,17,9.052632,20,38,0.413997,5.004783,38,8.885,0.007609,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-1_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402321,0.0425,0.09,36,0.683378,50.071877,53,63,1,0.095,25.46,0.026432,1,48,50,1,0.009833,3.473684,0.04,5,20,0.736842,10.572767,4,6.736842,17,9.052632,20,36,0.390494,4.99184,38,8.885,0.001268,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-2_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402341,0.0425,0.0925,36,0.683377,50.048311,53,63,1,0.095,25.46,0.026431,1,48,50,1,0.009829,3.421053,0.04,5,20,0.736842,10.572294,2,6.736842,17,9.052632,20,37,0.413891,5.000563,38,8.885,0.000634,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-3_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402321,0.0425,0.095,36,0.683378,49.937745,51,63,1,0.095,25.46,0.026432,1,48,50,1,0.009807,3.736842,0.04,5,20,0.736842,10.572767,5,6.842105,17,9.052632,20,38,0.409993,5.003658,38,8.885,0.001585,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-4_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402331,0.0425,0.09,36,0.683377,50.041241,53,63,1,0.095,25.46,0.026431,1,48,50,1,0.009827,3.421053,0.04,5,20,0.736842,10.57253,0,6.842105,17,9.052632,20,36,0.4118,5.004221,38,8.885,0,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-5_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402321,0.0425,0.09,36,0.683377,49.910644,51,63,1,0.095,25.46,0.026432,1,48,50,1,0.009802,3.552632,0.04,5,20,0.736842,10.572767,5,6.736842,17,9.052632,20,36,0.399033,4.996061,38,8.885,0.001585,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-6_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402291,0.0425,0.095,36,0.683378,50.205027,53,63,1,0.095,25.46,0.026434,1,48,50,1,0.00986,3.473684,0.04,5,20,0.736842,10.573476,0,6.842105,17,9.052632,20,38,0.410924,5.002814,38,8.885,0,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-7_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402321,0.0425,0.0925,36,0.683377,50.033975,53,63,1,0.095,25.46,0.026432,1,48,50,1,0.009826,3.552632,0.04,5,20,0.736842,10.572767,4,6.736842,17,9,20,37,0.399975,4.997186,38,8.885,0.001268,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-8_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402311,0.0425,0.095,36,0.683377,50.122545,53,63,1,0.095,25.46,0.026433,1,48,50,1,0.009843,3.421053,0.04,5,20,0.736842,10.573003,3,6.842105,17,9.052632,20,38,0.40932,5.000281,38,8.885,0.000951,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-20-166-9_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.40235,0.0425,0.0925,36,0.683378,49.956795,53,63,1,0.095,25.46,0.02643,1,48,50,1,0.009811,3.552632,0.04,5,20,0.736842,10.572058,0,6.842105,17,9.052632,20,37,0.407329,5.004502,38,8.885,0,16,17,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-0_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403146,0.0304,0.0752,28,0.681061,39.769247,43,57,1,0.0768,29.76,0.022669,1,37,39,1,0.004276,2.833333,0.0288,3.854167,25,0.333333,14.168246,0,5.291667,19,9,25,47,0.41748,4.004469,48,10.024,0,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-1_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403126,0.0304,0.072,28,0.681061,39.840753,43,57,1,0.0768,29.76,0.02267,1,37,39,1,0.004284,2.833333,0.0288,3.854167,25,0.333333,14.168698,0,5.229167,19,9,25,45,0.417454,4.002554,48,10.024,0,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-2_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403126,0.0304,0.0768,28,0.68106,39.76129,43,57,1,0.0768,29.76,0.02267,1,37,39,1,0.004275,2.833333,0.0288,3.854167,25,0.333333,14.168698,2,5.229167,19,9,25,48,0.415279,4.000958,48,10.024,0.000355,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-3_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403096,0.0304,0.0752,28,0.68106,39.801075,43,57,1,0.0768,29.76,0.022671,1,37,39,1,0.00428,3,0.0288,3.854167,25,0.333333,14.169375,0,5.229167,19,9,25,47,0.403288,3.995531,48,10.024,0,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-4_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403106,0.0304,0.072,28,0.681061,39.588065,43,57,1,0.0768,29.76,0.022671,1,37,39,1,0.004257,2.833333,0.0288,3.854167,25,0.333333,14.16915,1,5.229167,19,9,25,45,0.410092,3.998883,48,10.024,0.000177,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-5_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403131,0.0304,0.0768,28,0.681061,39.80172,43,57,1,0.0768,29.76,0.02267,1,37,39,1,0.00428,3,0.0288,3.854167,25,0.333333,14.168585,1,5.229167,19,9,25,48,0.405798,3.997765,48,10.024,0.000177,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-6_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403131,0.0304,0.0752,28,0.68106,39.837849,43,57,1,0.0768,29.76,0.02267,1,37,39,1,0.004284,2.833333,0.0288,3.854167,25,0.333333,14.168585,0,5.229167,19,9,25,47,0.410772,3.998883,48,10.024,0,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-7_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403111,0.0304,0.0752,28,0.681061,39.849892,43,57,1,0.0768,29.76,0.02267,1,37,39,1,0.004285,2.833333,0.0288,3.854167,25,0.333333,14.169037,0,5.229167,19,9,25,47,0.420629,4.003512,48,10.024,0,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-8_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403116,0.0304,0.0752,28,0.681061,39.732796,43,57,1,0.0768,29.76,0.02267,1,37,39,1,0.004272,2.833333,0.0288,3.854167,25,0.333333,14.168924,0,5.229167,19,9,25,47,0.409847,3.998883,48,10.024,0,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
qwh-25-235-9_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032,9300,0.0304,29.76,0.047616,0.403141,0.0304,0.072,28,0.681061,39.608065,43,57,1,0.0768,29.76,0.022669,1,37,39,1,0.004259,2.833333,0.0288,3.854167,25,0.333333,14.168359,0,5.229167,19,9,25,45,0.410431,4.000479,48,10.024,0,18,19,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,230,0.528736,30,30,30,0.066667,0.066667,230,0.4,15.333333,0.511111,0.520038,0.516667,0.6,199,0.715938,283.169565,382,628,15,0.7,15.333333,0.082701,15,222,234,15,1.231172,25.785714,0.4,28.166667,15,16.785714,2.481039,0,30.846154,15.5,37.5625,15,18,0.131374,28.289069,21,15,0,12,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,212,0.487356,30,30,30,0.066667,0.066667,212,0.366667,14.133333,0.471111,0.484237,0.483333,0.533333,194,0.734759,300.490566,401,720,15,0.6,14.133333,0.086381,15,223,237,15,1.417408,27,0.3,29.571429,15,18.111111,2.591439,0,32.375,14.5,44,15,16,0.141155,29.820886,18,15,0,9,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,224,0.514943,30,30,30,0.066667,0.066667,224,0.366667,14.933333,0.497778,0.507448,0.483333,0.5,197,0.726895,287.964286,391,776,15,0.7,14.933333,0.076948,15,222,233,15,1.285555,25.888889,0.366667,28.47619,15,19.538462,2.308439,0,31.294118,14.5,41.1875,15,15,0.136618,28.6693,21,15,0,11,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667,221,0.366667,14.733333,0.491111,0.50513,0.483333,0.533333,188,0.725153,289.343891,387,678,15,0.666667,14.733333,0.084736,15,219,233,15,1.309248,26.4,0.266667,29,15,14.777778,2.54209,0,31.75,14.5,42.733333,15,16,0.140244,28.945267,20,15,0,8,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.366667,14.866667,0.495556,0.50127,0.5,0.566667,192,0.717282,287.820628,386,770,15,0.633333,14.866667,0.08421,15,221,234,15,1.290675,26.333333,0.366667,28.736842,15,18,2.526306,0,30.947368,15,39.833333,15,17,0.129972,28.716798,19,15,0,11,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,225,0.517241,30,30,30,0.066667,0.066667,225,0.366667,15,0.5,0.528961,0.5,0.633333,199,0.724257,287.128889,385,678,15,0.666667,15,0.096609,15,222,234,15,1.276128,26.083333,0.233333,28.529412,15,16.857143,2.898275,0,31.545455,15,39.9,15,19,0.131825,28.637724,20,15,0,7,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,218,0.501149,30,30,30,0.066667,0.066667,218,0.366667,14.533333,0.484444,0.488779,0.466667,0.566667,189,0.730754,291.307339,385,719,15,0.666667,14.533333,0.071871,15,218,234,15,1.336272,26.538462,0.366667,29.285714,15,19.357143,2.156128,0,31.722222,14,41.454545,15,17,0.131925,29.291045,20,15,0,11,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667,221,0.4,14.733333,0.491111,0.480902,0.5,0.533333,179,0.737113,289.678733,383,650,15,0.633333,14.733333,0.061423,15,222,233,15,1.310763,26.3125,0.366667,29.142857,15,17.933333,1.842703,0,31.6875,15,41.4,15,16,0.13127,28.996447,19,15,0,11,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,219,0.503448,30,30,30,0.066667,0.066667,219,0.366667,14.6,0.486667,0.505011,0.5,0.6,190,0.728071,293.73516,392,586,15,0.666667,14.6,0.089691,15,222,236,15,1.341256,26.9,0.3,29.166667,15,15.333333,2.690725,0,32.2,15,40.142857,15,18,0.130478,29.459504,20,15,0,9,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,218,0.501149,30,30,30,0.066667,0.066667,218,0.366667,14.533333,0.484444,0.50611,0.466667,0.566667,195,0.720831,295.022936,392,635,15,0.7,14.533333,0.093386,15,223,237,15,1.353316,26.769231,0.266667,29.470588,15,18.5,2.801587,0,32.1875,14,41.071429,15,17,0.133483,29.456625,21,15,0,8,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,225,0.517241,30,30,30,0.066667,0.066667,225,0.366667,15,0.5,0.536827,0.483333,0.5,186,0.726665,285.568889,385,719,15,0.733333,15,0.104704,15,221,233,15,1.269195,25.714286,0.333333,28.5,15,17,3.141125,0,31.384615,14.5,41.1,15,15,0.143305,28.677348,22,15,0,10,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,222,0.510345,30,30,30,0.066667,0.066667,222,0.366667,14.8,0.493333,0.529737,0.516667,0.533333,195,0.724927,290.036036,394,627,15,0.7,14.8,0.092055,15,221,232,15,1.306469,26.230769,0.3,28.846154,15,18.545455,2.761642,0,31.4375,15.5,41,15,16,0.137485,29.039167,21,15,0,9,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,229,0.526437,30,30,30,0.066667,0.066667,229,0.4,15.266667,0.508889,0.524082,0.5,0.633333,198,0.725763,281.707424,378,649,15,0.666667,15.266667,0.079784,15,221,233,15,1.230163,25.666667,0.3,28,15,20.117647,2.39351,0,30.571429,15,38.352941,15,19,0.122789,28.223368,20,15,0,9,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667,227,0.366667,15.133333,0.504444,0.527761,0.5,0.533333,194,0.72382,284.436123,384,647,15,0.666667,15.133333,0.08421,15,221,234,15,1.253023,25.5,0.333333,28.105263,15,17.6,2.526306,0,31.142857,15,41.333333,15,16,0.140542,28.486025,20,15,0,10,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,228,0.524138,30,30,30,0.066667,0.066667,228,0.366667,15.2,0.506667,0.515166,0.5,0.633333,190,0.735281,280.539474,254,662,15,0.666667,15.2,0.079536,15,221,232,15,1.230436,24.736842,0.366667,27.923077,15,14.727273,2.386071,1,31.25,15,41.5,15,19,0.162934,28.04874,20,15,0.002381,11,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667,221,0.366667,14.733333,0.491111,0.530558,0.483333,0.5,189,0.725153,290.41629,384,631,15,0.8,14.733333,0.103256,15,221,235,15,1.314101,26.4,0.333333,29.1875,15,18.333333,3.097669,0,31.5,14.5,40,15,15,0.124231,29.040526,24,15,0,10,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.366667,14.866667,0.495556,0.52586,0.483333,0.566667,194,0.729527,288.591928,385,678,15,0.666667,14.866667,0.092989,15,221,235,15,1.294134,26.3,0.3,28.538462,15,16.533333,2.789663,0,31.166667,14.5,43.866667,15,17,0.140798,28.92016,20,15,0,9,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.4,14.866667,0.495556,0.500586,0.5,0.533333,183,0.734253,287.049327,372,698,15,0.7,14.866667,0.073904,15,221,234,15,1.287217,25.928571,0.333333,28.444444,15,17.4375,2.217105,0,31.133333,15,41.7,15,16,0.141265,28.696871,21,15,0,10,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667,227,0.4,15.133333,0.504444,0.515788,0.5,0.533333,197,0.72382,284.876652,385,687,15,0.766667,15.133333,0.085519,15,222,234,15,1.254963,26,0.3,28.307692,15,19.714286,2.565584,0,30.888889,15,44.666667,15,16,0.134604,28.541541,23,15,0,9,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,226,0.51954,30,30,30,0.066667,0.066667,226,0.366667,15.066667,0.502222,0.524203,0.516667,0.566667,193,0.721615,286.278761,381,597,15,0.633333,15.066667,0.094255,15,220,232,15,1.26672,25.733333,0.3,28.333333,15,18.285714,2.827641,0,31.266667,15.5,42.5,15,17,0.149702,28.682193,19,15,0,9,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,228,0.524138,30,30,30,0.066667,0.066667,228,0.4,15.2,0.506667,0.513493,0.5,0.6,192,0.718768,283.583333,381,654,15,0.7,15.2,0.067987,15,221,234,15,1.243787,26.071429,0.4,28.333333,15,17.923077,2.039608,0,31,15,40.083333,15,18,0.125291,28.532795,21,15,0,12,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.4,14.866667,0.495556,0.506128,0.533333,0.5,193,0.729527,288.910314,389,608,15,0.6,14.866667,0.078284,15,222,233,15,1.295562,26.25,0.266667,28.642857,15,20,2.348522,0,31.555556,16,42.6,15,15,0.133131,28.869301,18,15,0,8,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.366667,14.866667,0.495556,0.534795,0.516667,0.566667,195,0.724702,289.251121,386,640,15,0.666667,14.866667,0.106017,15,221,233,15,1.29709,26.071429,0.233333,28.571429,15,19.466667,3.180496,0,31.684211,15.5,45,15,17,0.140799,28.978109,20,15,0,7,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,224,0.514943,30,30,30,0.066667,0.066667,224,0.4,14.933333,0.497778,0.495426,0.5,0.466667,194,0.731654,289.758929,385,660,15,0.7,14.933333,0.071457,15,225,235,15,1.293567,26.058824,0.333333,28.619048,15,19.5,2.143725,0,31.214286,15,39.5,15,14,0.129042,28.733484,21,15,0,10,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667,227,0.366667,15.133333,0.504444,0.505177,0.5,0.6,181,0.718967,284.559471,378,654,15,0.666667,15.133333,0.086381,15,221,235,15,1.253566,25.947368,0.366667,28.166667,15,14.916667,2.591439,0,31.058824,15,41,15,18,0.129988,28.412921,20,15,0,11,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,230,0.528736,30,30,30,0.066667,0.066667,230,0.4,15.333333,0.511111,0.520038,0.516667,0.6,199,0.718374,284.078261,384,686,15,0.7,15.333333,0.082701,15,223,234,15,1.235123,25.5,0.4,28.25,15,18.3125,2.481039,0,30.95,15.5,39.6,15,18,0.138636,28.237069,21,15,0,12,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,212,0.487356,30,30,30,0.066667,0.066667,212,0.366667,14.133333,0.471111,0.484237,0.483333,0.533333,192,0.734759,297.698113,393,678,15,0.6,14.133333,0.086381,15,221,237,15,1.404236,26.7,0.3,29.357143,15,18.75,2.591439,0,32.571429,14.5,43.3125,15,16,0.145808,29.639234,18,15,0,9,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,224,0.514943,30,30,30,0.066667,0.066667,224,0.366667,14.933333,0.497778,0.507448,0.483333,0.5,194,0.726895,288.602679,390,791,15,0.7,14.933333,0.076948,15,224,235,15,1.288405,25.933333,0.366667,28.5,15,14.727273,2.308439,1,31.277778,14.5,39.736842,15,15,0.135457,28.589365,21,15,0.002381,11,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667,221,0.366667,14.733333,0.491111,0.50513,0.483333,0.533333,191,0.725153,290.859729,383,676,15,0.666667,14.733333,0.084736,15,224,235,15,1.316107,26.214286,0.266667,29.117647,15,17.181818,2.54209,0,31.714286,14.5,42.705882,15,16,0.142762,28.984018,20,15,0,8,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.366667,14.866667,0.495556,0.50127,0.5,0.566667,192,0.712212,288.38565,393,697,15,0.633333,14.866667,0.08421,15,219,235,15,1.293209,26.076923,0.366667,28.4375,15,18.181818,2.526306,0,31,15,42.916667,15,17,0.137073,28.686649,19,15,0,11,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,218,0.501149,30,30,30,0.066667,0.066667,218,0.366667,14.533333,0.484444,0.488779,0.466667,0.566667,194,0.735562,292.550459,394,755,15,0.666667,14.533333,0.071871,15,220,235,15,1.341975,26.8,0.366667,29.416667,15,17.285714,2.156128,0,31.888889,14,41.454545,15,17,0.133091,29.444209,20,15,0,11,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
