@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC

@DATA
normalized-t3002-11tsp11-1900556231.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900571132.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900569834.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900566157.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900574864.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900568706.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900575442.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900562192.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900576360.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900563801.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900576927.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900577940.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900565534.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900579996.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-super-js-taillard-20-1.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.936063,3.994915,54.604746,15.714766,5.496824,1288672,0.31897,5.145855,5.927119,8.903569,22.372096
normalized-t3002-11tsp11-1900583053.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900584106.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900667195.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900576151.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900564281.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900669797.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900670167.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900670234.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900573137.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900582300.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-will199GPIA-6.xml.mzn_AND_NODATA,1,1,1,9.660485,0.103514,0,0.356058,19.32097,6,5.169925,2.584963,4206,0,0,19.32097,0,5.169925
normalized-zeroin-i-1-10.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.109716,38.862559,10,6.643856,3.321928,2110,0,0,38.862559,0,6.643856
normalized-ws97-5.xml.mzn_AND_NODATA,1,1,1,0.722161,1.384733,0,0.471885,4.255788,1.99118,5.871756,0.999835,1806,0,0.046958,131.2172,1.654001,133
normalized-zeroin-i-1-15.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.164574,38.862559,15,7.813781,3.906891,3165,0,0,38.862559,0,7.813781
normalized-zeroin-i-1-20.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.219433,38.862559,20,8.643856,4.321928,4220,0,0,38.862559,0,8.643856
normalized-rand-2-50-23-587-230-fcd-33_ext.xml.mzn_AND_NODATA,1,0.017567,0.041667,54.553333,0.018331,0.958333,0.058848,109.106667,2.875,2.063082,1.031541,3450,0.982265,1.459601,109.106667,0.129897,9.047124
normalized-zeroin-i-1-25.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.274291,38.862559,25,9.287712,4.643856,5275,0,0,38.862559,0,9.287712
normalized-t3002-11tsp11-1900584219.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.493723,38.862559,45,10.983706,5.491853,9495,0,0,38.862559,0,10.983706
normalized-zeroin-i-1-46.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.504695,38.862559,46,11.047124,5.523562,9706,0,0,38.862559,0,11.047124
normalized-super-js-taillard-20-22.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.860171,3.994915,50.482881,15.554227,5.441614,1191396,0.31897,5.130924,5.927119,8.882592,22.168982
normalized-t3002-11tsp11-1900570242.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900573901.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900571761.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-t3002-11tsp11-1900567985.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-super-js-taillard-20-18.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.964953,3.994915,56.173305,15.772286,5.516602,1325690,0.31897,5.151666,5.927119,8.894397,22.466023
normalized-will199GPIA-5.xml.mzn_AND_NODATA,1,1,1,9.660485,0.103514,0,0.296715,19.32097,5,4.643856,2.321928,3505,0,0,19.32097,0,4.643856
normalized-zeroin-i-2-10.xml.mzn_AND_NODATA,1,1,1,16.781991,0.059588,0,0.229764,33.563981,10,6.643856,3.321928,2110,0,0,33.563981,0,6.643856
normalized-zeroin-i-2-15.xml.mzn_AND_NODATA,1,1,1,16.781991,0.059588,0,0.344645,33.563981,15,7.813781,3.906891,3165,0,0,33.563981,0,7.813781
normalized-zeroin-i-2-20.xml.mzn_AND_NODATA,1,1,1,16.781991,0.059588,0,0.459527,33.563981,20,8.643856,4.321928,4220,0,0,33.563981,0,8.643856
normalized-super-js-taillard-20-17.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,2.00988,3.994915,58.613559,15.858954,5.546408,1383280,0.31897,5.159135,5.927119,8.874685,22.587161
normalized-zeroin-i-2-28.xml.mzn_AND_NODATA,1,1,1,16.781991,0.059588,0,0.643338,33.563981,28,9.61471,4.807355,5908,0,0,33.563981,0,9.61471
normalized-zeroin-i-2-29.xml.mzn_AND_NODATA,1,1,1,16.781991,0.059588,0,0.666315,33.563981,29,9.715962,4.857981,6119,0,0,33.563981,0,9.715962
normalized-zeroin-i-3-10.xml.mzn_AND_NODATA,1,1,1,17.184466,0.058192,0,0.235456,34.368932,10,6.643856,3.321928,2060,0,0,34.368932,0,6.643856
normalized-zeroin-i-1-48.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.526638,38.862559,48,11.169925,5.584963,10128,0,0,38.862559,0,11.169925
normalized-zeroin-i-3-15.xml.mzn_AND_NODATA,1,1,1,17.184466,0.058192,0,0.353184,34.368932,15,7.813781,3.906891,3090,0,0,34.368932,0,7.813781
normalized-t3002-11tsp11-1900670675.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
normalized-zeroin-i-2-25.xml.mzn_AND_NODATA,1,1,1,16.781991,0.059588,0,0.574409,33.563981,25,9.287712,4.643856,5275,0,0,33.563981,0,9.287712
normalized-zeroin-i-3-27.xml.mzn_AND_NODATA,1,1,1,17.184466,0.058192,0,0.635731,34.368932,27,9.509775,4.754888,5562,0,0,34.368932,0,9.509775
normalized-zeroin-i-3-28.xml.mzn_AND_NODATA,1,1,1,17.184466,0.058192,0,0.659277,34.368932,28,9.61471,4.807355,5768,0,0,34.368932,0,9.61471
normalized-zeroin-i-3-29.xml.mzn_AND_NODATA,1,1,1,17.184466,0.058192,0,0.682822,34.368932,29,9.715962,4.857981,5974,0,0,34.368932,0,9.715962
normalized-zeroin-i-2-27.xml.mzn_AND_NODATA,1,1,1,16.781991,0.059588,0,0.620362,33.563981,27,9.509775,4.754888,5697,0,0,33.563981,0,9.509775
normalized-zeroin-i-1-30.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.329149,38.862559,30,9.813781,4.906891,6330,0,0,38.862559,0,9.813781
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,1,1,17.184466,0.058192,0,0.470912,34.368932,20,8.643856,4.321928,4120,0,0,34.368932,0,8.643856
normalized-t3002-11tsp11-1900558106.xml.mzn_AND_NODATA,1,1,1,11.194805,0.089327,0,0.064182,35.047619,2,3.130704,1,462,0,0,93.809524,0.400655,110
black-hole/black-hole.mzn_AND_black-hole/14.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
normalized-zeroin-i-1-47.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.515666,38.862559,47,11.109178,5.554589,9917,0,0,38.862559,0,11.109178
normalized-zeroin-i-3-25.xml.mzn_AND_NODATA,1,1,1,17.184466,0.058192,0,0.58864,34.368932,25,9.287712,4.643856,5150,0,0,34.368932,0,9.287712
normalized-rand-2-50-23-587-230-fcd-38_ext.xml.mzn_AND_NODATA,1,0.017804,0.041667,53.8275,0.018578,0.958333,0.059097,107.655,2.875,2.064151,1.032076,3450,0.981995,1.459601,107.655,0.131682,9.047124
normalized-zeroin-i-1-35.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.384007,38.862559,35,10.258566,5.129283,7385,0,0,38.862559,0,10.258566
black-hole/black-hole.mzn_AND_black-hole/2.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
normalized-super-os-taillard-15-10.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.248794,3.930233,22.568475,14.429128,4.945644,436700,0.330709,5.909421,5.883721,8.153439,20.734556
black-hole/black-hole.mzn_AND_black-hole/20.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
normalized-zeroin-i-1-40.xml.mzn_AND_NODATA,1,1,1,19.43128,0.051463,0,0.438865,38.862559,40,10.643856,5.321928,8440,0,0,38.862559,0,10.643856
black-hole/black-hole.mzn_AND_black-hole/16.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
normalized-vdw-k6-l3-n170.xml.mzn_AND_NODATA,1,1,1,42.166667,0.023715,0,0.016379,127,2,3.011858,1,2040,0,0,145.658824,0.037244,6
normalized-super-os-taillard-15-12.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.26982,3.930233,24.161757,14.573046,4.993899,467530,0.330709,5.946845,5.883721,8.149712,20.943086
black-hole/black-hole.mzn_AND_black-hole/9.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
normalized-super-os-taillard-15-14.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.266624,3.930233,23.919587,14.55181,4.986779,462844,0.330709,5.941603,5.883721,8.210778,20.9113
black-hole/black-hole.mzn_AND_black-hole/15.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
black-hole/black-hole.mzn_AND_black-hole/4.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
black-hole/black-hole.mzn_AND_black-hole/11.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
cars/cars.mzn_AND_cars/cars_6_76.dzn,1,0.654076,1,1.371818,0.72896,0,24.38462,5.405455,51.090909,13.926034,3.521488,56200,0.331345,0.986991,13.132727,2.163755,445.943162
black-hole/black-hole.mzn_AND_black-hole/19.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
cars/cars.mzn_AND_cars/cars_36_92.dzn,1,0.654076,1,1.371818,0.72896,0,24.38462,5.405455,51.090909,13.926034,3.521488,56200,0.331345,0.986991,13.132727,2.163755,445.943162
cars/cars.mzn_AND_cars/cars_41_66.dzn,1,0.655378,1,1.369091,0.730412,0,20.973424,5.132727,44,12.582218,3.408758,48400,0.332005,0.980894,13.132727,2.155711,424.792751
normalized-super-os-taillard-15-18.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.257434,3.930233,23.223152,14.48955,4.965903,449368,0.330709,5.925473,5.883721,8.124237,20.813781
black-hole/black-hole.mzn_AND_black-hole/18.dzn,1,0.402299,1,0.836538,1.195402,0,20.583333,2.644231,52,18.018631,5.70044,5408,0,0,103,0.180895,592.845731
cars/cars.mzn_AND_cars/cars_85_02.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
normalized-super-os-taillard-15-13.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.252079,3.930233,22.817364,14.452343,4.953428,441516,0.330709,5.915568,5.883721,8.181238,20.763757
normalized-super-os-taillard-15-17.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.262108,3.930233,23.577364,14.521405,4.976584,456222,0.330709,5.933994,5.883721,8.180986,20.867381
cars/cars.mzn_AND_cars/cars_19_71.dzn,1,0.653642,1,1.372727,0.728477,0,25.521584,5.496364,53.454545,14.375092,3.555722,58800,0.331126,0.988664,13.132727,2.16634,452.356196
normalized-super-js-taillard-20-20.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.955078,3.994915,55.636695,15.752639,5.509844,1313026,0.31897,5.150104,5.927119,8.910638,22.451584
cars/cars.mzn_AND_cars/cars_70_02.dzn,1,0.660133,1,1.368182,0.730897,0,25.517827,5.520909,53.454545,14.44079,3.537289,117600,0.332226,0.988664,22.248182,2.137112,904.712391
cars/cars.mzn_AND_cars/cars_70_05.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_80_09.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_75_05.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_75_03.dzn,1,0.659257,1,1.37,0.729927,0,30.065311,5.884545,62.909091,16.272106,3.658344,138400,0.331785,0.9941,22.248182,2.143452,950.9775
cars/cars.mzn_AND_cars/cars_75_08.dzn,1,0.660133,1,1.368182,0.730897,0,25.517827,5.520909,53.454545,14.44079,3.537289,117600,0.332226,0.988664,22.248182,2.137112,904.712391
normalized-super-os-taillard-15-15.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.280551,3.930233,24.974884,14.642604,5.017221,483264,0.330709,5.963958,5.883721,8.141027,21.043348
cars/cars.mzn_AND_cars/cars_60_04.dzn,1,0.661231,1,1.365909,0.732113,0,19.83248,5.066364,41.636364,12.173106,3.352175,91600,0.332779,0.9784,22.248182,2.128688,833.985
normalized-super-js-taillard-20-16.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.993405,3.994915,57.718644,15.827606,5.535627,1362160,0.31897,5.15647,5.927119,8.895446,22.545402
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_21_90.dzn,1,0.653642,1,1.372727,0.728477,0,25.521584,5.496364,53.454545,14.375092,3.555722,58800,0.331126,0.988664,13.132727,2.16634,452.356196
cars/cars.mzn_AND_cars/cars_85_08.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
cars/cars.mzn_AND_cars/cars_85_07.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
cars/cars.mzn_AND_cars/cars_80_05.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_90_02.dzn,1,0.659257,1,1.37,0.729927,0,30.065311,5.884545,62.909091,16.272106,3.658344,138400,0.331785,0.9941,22.248182,2.143452,950.9775
cars/cars.mzn_AND_cars/cars_4_72.dzn,1,0.654076,1,1.371818,0.72896,0,24.38462,5.405455,51.090909,13.926034,3.521488,56200,0.331345,0.986991,13.132727,2.163755,445.943162
normalized-super-js-taillard-20-28.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.862583,3.994915,50.613983,15.559495,5.443426,1194490,0.31897,5.131547,5.927119,8.900822,22.17367
normalized-super-js-taillard-20-27.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.903765,3.994915,52.850847,15.648015,5.473869,1247280,0.31897,5.139919,5.927119,8.874009,22.296659
cars/cars.mzn_AND_cars/cars_65_03.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_70_09.dzn,1,0.660352,1,1.367727,0.73114,0,24.380862,5.43,51.090909,13.985634,3.503737,112400,0.332336,0.986991,22.248182,2.135475,891.886324
cars/cars.mzn_AND_cars/cars_60_01.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_90_06.dzn,1,0.659038,1,1.370455,0.729685,0,31.202105,5.975455,65.272727,16.732825,3.68582,143600,0.331675,0.995213,22.248182,2.144989,961.470984
cars/cars.mzn_AND_cars/cars_90_05.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
cars/cars.mzn_AND_cars/cars_65_09.dzn,1,0.660352,1,1.367727,0.73114,0,24.380862,5.43,51.090909,13.985634,3.503737,112400,0.332336,0.986991,22.248182,2.135475,891.886324
cars/cars.mzn_AND_cars/cars_65_01.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
cars/cars.mzn_AND_cars/cars_85_03.dzn,1,0.658601,1,1.371364,0.729201,0,33.475619,6.157273,70,17.6579,3.737977,154000,0.331455,0.997213,22.248182,2.148009,981.378119
cars/cars.mzn_AND_cars/cars_75_02.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
normalized-rand-2-50-23-587-230-fcd-18_ext.xml.mzn_AND_NODATA,1,0.017374,0.041667,55.1575,0.01813,0.958333,0.058535,110.315,2.875,2.062285,1.031142,3450,0.982474,1.459601,110.315,0.128565,9.047124
cars/cars.mzn_AND_cars/cars_60_02.dzn,1,0.661451,1,1.365455,0.732357,0,18.695218,4.975455,39.272727,11.721217,3.308944,86400,0.332889,0.975606,22.248182,2.126925,817.492568
cars/cars.mzn_AND_cars/cars_90_09.dzn,1,0.659038,1,1.370455,0.729685,0,31.202105,5.975455,65.272727,16.732825,3.68582,143600,0.331675,0.995213,22.248182,2.144989,961.470984
cars/cars.mzn_AND_cars/cars_65_05.dzn,1,0.660133,1,1.368182,0.730897,0,25.517827,5.520909,53.454545,14.44079,3.537289,117600,0.332226,0.988664,22.248182,2.137112,904.712391
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,0.659257,1,1.37,0.729927,0,30.065311,5.884545,62.909091,16.272106,3.658344,138400,0.331785,0.9941,22.248182,2.143452,950.9775
cars/cars.mzn_AND_cars/cars_75_07.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_16_81.dzn,1,0.652346,1,1.375455,0.727032,0,28.932246,5.769091,60.545455,15.726796,3.650338,66600,0.330469,0.9929,13.132727,2.173839,470.043972
cars/cars.mzn_AND_cars/cars_75_04.dzn,1,0.660133,1,1.368182,0.730897,0,25.517827,5.520909,53.454545,14.44079,3.537289,117600,0.332226,0.988664,22.248182,2.137112,904.712391
cars/cars.mzn_AND_cars/cars_75_06.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_70_04.dzn,1,0.660133,1,1.368182,0.730897,0,25.517827,5.520909,53.454545,14.44079,3.537289,117600,0.332226,0.988664,22.248182,2.137112,904.712391
cars/cars.mzn_AND_cars/cars_90_10.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
cars/cars.mzn_AND_cars/cars_10_93.dzn,1,0.652778,1,1.374545,0.727513,0,27.795394,5.678182,58.181818,15.275418,3.620034,64000,0.330688,0.991603,13.132727,2.171381,464.385619
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
normalized-super-queens-14.xml.mzn_AND_NODATA,1,1,1,1.987448,0.503158,0,59.253161,3.974895,119.169456,13.138291,6.527942,2278520,0,0.331449,3.974895,1.99999,19.956739
cars/cars.mzn_AND_cars/cars_70_08.dzn,1,0.660352,1,1.367727,0.73114,0,24.380862,5.43,51.090909,13.985634,3.503737,112400,0.332336,0.986991,22.248182,2.135475,891.886324
cars/cars.mzn_AND_cars/cars_65_06.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_70_10.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_80_02.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_80_04.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_65_10.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_80_08.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
normalized-super-os-taillard-15-19.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.268378,3.930233,24.052506,14.563391,4.990662,465416,0.330709,5.944819,5.883721,8.221793,20.927237
cars/cars.mzn_AND_cars/cars_90_08.dzn,1,0.659257,1,1.37,0.729927,0,30.065311,5.884545,62.909091,16.272106,3.658344,138400,0.331785,0.9941,22.248182,2.143452,950.9775
