@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC

@DATA
sortnetsort8.AE.stepl.009,1,0.462685,4517,0.79469,0.557199,1.972127,8366,0.600713,5525,4517,1.949995,0.379144,0.589611,5562,1008,0.834585,7322
sortnetsort8.v.stepl.008-shuffled,1,0.037668,710,0.602592,0.623989,3.090973,3966,0.504419,1429,1420,2.396675,0.426651,0.563193,2397,9,0.97558,3741
sortnetsort9.AE.stepl.004,1,0.468322,2639,0.798117,0.556137,1.967502,4896,0.604298,3231,2639,1.938866,0.378243,0.589075,3262,592,0.833271,4304
sortnetsort9.AE.stepl.005,1,0.468634,3294,0.798191,0.556114,1.968765,6116,0.60433,4034,3294,1.938603,0.378264,0.589071,4075,740,0.833166,5376
sortnetsort9.AE.stepl.012,1,0.469365,7879,0.798364,0.556061,1.971724,14656,0.604406,9655,7879,1.937987,0.378312,0.589061,9766,1776,0.832921,12880
sortnetsort9.v.stepl.006,1,0.049043,692,0.598243,0.625687,3.077475,3903,0.503764,1394,1384,2.367176,0.420262,0.565948,2342,10,0.968205,3686
sortnetsort9.v.stepl.012-shuffled,1,0.024566,1382,0.59778,0.625868,3.086518,7791,0.503179,2774,2764,2.416658,0.427688,0.565504,4670,10,0.984082,7358
ssa7552-159-00-shuffled,1,0.237586,3557.5,0.500131,0.666608,1.125855,13340,0.611294,8478,7115,1.467423,0.132899,0.769993,8519,1363,0.744878,13251
ssa7552-159-50-shuffled,1,0.278263,2880.5,0.726862,0.579085,1.671252,11309,0.601797,7124,5761,1.745171,0.332387,0.620025,7165,1363,0.743895,11220
ssa7552-159-90-shuffled,1,0.322936,2331.5,0.72328,0.580289,1.702456,9662,0.591383,6026,4663,1.70426,0.330457,0.616644,6067,1363,0.74295,9573
ssa7552-160-50-shuffled,1,0.276057,2951.5,0.72703,0.579029,1.677132,11598,0.601079,7294,5903,1.744298,0.332741,0.620419,7353,1391,0.741828,11545
stmt1_145_146,1,0.133065,90,0.963455,0.509306,2.843137,191,0.774194,102,90,2.116935,0.521983,0.509857,192,12,0.890365,174
stmt11_643_645,1,0.124207,536,0.840856,0.543226,3.694017,1538,0.718816,585,536,2.252114,0.467542,0.545485,1360,49,0.90856,1441
stmt1_20_21,1,0.123656,67,0.926407,0.519101,2.815789,143,0.763441,76,67,2.145161,0.513405,0.520142,142,9,0.900433,124
stmt124_966_965,1,0.15671,640,0.831749,0.545926,3.733997,1879,0.707359,703,640,2.189177,0.458713,0.548994,1634,63,0.885298,1758
stmt1_30_31,1,0.122449,36,0.957983,0.51073,2.85,71,0.755102,40,36,2.132653,0.512821,0.511312,74,4,0.89916,62
stmt137_903_911,1,0.159187,657,0.832248,0.545778,3.707182,1921,0.707028,724,657,2.183319,0.459672,0.548888,1670,67,0.883411,1796
stmt1_392_393,1,0.150633,464,0.859591,0.537753,3.541176,1269,0.748101,510,464,2.171519,0.469732,0.540202,1182,46,0.886721,1186
stmt16_0_1,1,0.308594,123,0.830966,0.54616,3.848684,415,0.720703,152,123,1.900391,0.466556,0.552608,369,29,0.775568,389
stmt1_629_630,1,0.158796,1317,0.831375,0.546038,3.746905,3905,0.722106,1454,1317,2.189929,0.460428,0.54915,3456,137,0.884023,3662
stmt16_47_48,1,0.181362,1873,0.814402,0.551146,3.851364,5945,0.70553,2126,1873,2.178298,0.461402,0.555077,5065,253,0.870499,5586
stmt16_818_819,1,0.216875,382,0.824976,0.547952,3.919101,1243,0.72116,445,382,2.109426,0.467091,0.552423,1094,63,0.844371,1183
stmt17_143_144,1,0.263543,184,0.861842,0.537102,3.572727,545,0.7306,220,184,1.959004,0.477316,0.541502,499,36,0.802632,510
stmt17_18_19,1,0.272873,161,0.841608,0.543004,3.670103,499,0.723917,194,161,1.955056,0.470528,0.548271,451,33,0.799054,462
stmt17_63_70,1,0.166191,6450,0.80322,0.554563,4.294222,21651,0.705828,6784,6450,2.191779,0.427393,0.558409,18288,334,0.881276,19768
stmt17_63_78,1,0.179256,7262,0.802559,0.554767,4.326627,24575,0.706562,7654,7262,2.167606,0.424606,0.55895,20804,392,0.872089,22490
stmt17_82_94,1,0.159261,11061,0.800866,0.555288,4.412136,37733,0.708448,11569,11061,2.212627,0.426139,0.559001,32126,508,0.886689,34739
stmt1_787_788,1,0.14976,1678,0.841757,0.54296,3.605234,4727,0.733036,1834,1678,2.179404,0.461373,0.545722,4278,156,0.888733,4370
stmt17_99_98,1,0.175304,2084,0.818701,0.549843,3.779099,6451,0.712604,2354,2084,2.178119,0.462215,0.553556,5569,270,0.873919,6034
stmt1_811_812,1,0.172727,256,0.825993,0.547647,3.944828,813,0.723232,290,256,2.209091,0.467441,0.551103,716,34,0.876534,782
stmt18_258_260,1,0.146597,460,0.855726,0.538873,3.465863,1221,0.706806,498,460,2.156414,0.462085,0.541347,1080,38,0.888944,1122
stmt19_125_302,1,0.176713,3161,0.753273,0.570362,3.472909,8599,0.591227,3396,3161,2.108988,0.414205,0.575802,6591,235,0.874178,8016
stmt19_133_257,1,0.163666,2795,0.761986,0.567541,3.416639,7433,0.600041,3005,2795,2.128802,0.421388,0.572363,5800,210,0.882589,6898
stmt19_137_313,1,0.176738,3174,0.754308,0.570025,3.479906,8642,0.592074,3409,3174,2.109256,0.414476,0.575439,6633,235,0.874102,8058
stmt19_142_261,1,0.162667,2818,0.759656,0.568293,3.410172,7536,0.598974,3028,2818,2.127897,0.420513,0.573143,5840,210,0.883322,6997
stmt19_177_302,1,0.163296,3440,0.753958,0.570139,3.472925,9309,0.592175,3675,3440,2.134532,0.415941,0.575124,7144,235,0.883625,8678
stmt1_919_920,1,0.159965,623,0.830213,0.546384,3.749271,1843,0.7057,686,623,2.185594,0.458456,0.549548,1597,63,0.88315,1725
stmt19_214_309,1,0.156398,3608,0.752946,0.570468,3.474369,9748,0.590988,3843,3608,2.148796,0.416284,0.575249,7463,235,0.888626,9093
stmt19_217_250,1,0.141868,3235,0.76009,0.568153,3.422061,8562,0.598147,3445,3235,2.172094,0.422786,0.572331,6649,210,0.898324,7952
stmt19_2_180,1,0.209854,1415,0.756118,0.569438,3.400127,3829,0.584281,1572,1415,2.056653,0.419761,0.575867,2929,157,0.851181,3569
stmt19_261_266,1,0.124953,3878,0.763235,0.567139,3.434932,10222,0.604367,4088,3878,2.200801,0.424181,0.570746,8000,210,0.910099,9466
stmt19_2_83,1,0.232775,913,0.751906,0.570807,3.384314,2445,0.572005,1020,913,2.030726,0.413912,0.578089,1843,107,0.836637,2283
stmt19_313_318,1,0.12654,4640,0.751425,0.570964,3.515282,12574,0.591794,4875,4640,2.207676,0.418245,0.574811,9606,235,0.909936,11728
stmt19_313_412,1,0.143866,5207,0.74667,0.572518,3.565701,14356,0.585603,5487,5207,2.18021,0.413123,0.577007,10860,280,0.89818,13444
stmt19_3_177,1,0.190848,1563,0.751735,0.570863,3.401163,4216,0.580171,1720,1563,2.093699,0.419764,0.576782,3195,157,0.864945,3931
stmt19_3_309,1,0.209194,2634,0.752031,0.570766,3.484141,7285,0.58945,2869,2634,2.0483,0.40992,0.577324,5565,235,0.851414,6796
stmt19_3_78,1,0.201561,1061,0.746041,0.572724,3.387842,2832,0.567546,1168,1061,2.089074,0.414887,0.579124,2109,107,0.858786,2645
stmt19_3_83,1,0.201611,1063,0.746754,0.57249,3.392308,2839,0.568054,1170,1063,2.089128,0.415085,0.57887,2116,107,0.858702,2652
stmt19_66_318,1,0.19571,2921,0.746946,0.572427,3.487643,8094,0.584929,3156,2921,2.073439,0.408629,0.578674,6109,235,0.861292,7562
stmt19_66_90,1,0.162881,1339,0.743223,0.57365,3.379501,3561,0.570625,1444,1339,2.150119,0.416219,0.578837,2638,105,0.885318,3328
stmt19_67_83,1,0.195567,1094,0.742089,0.574024,3.378018,2955,0.567666,1201,1094,2.092308,0.413773,0.580351,2177,107,0.862813,2769
stmt19_79_87,1,0.156071,9814,0.80128,0.555161,4.390881,33347,0.707986,10264,9814,2.217775,0.427063,0.558787,28352,450,0.888879,30656
stmt19_83_302,1,0.191597,2890,0.752507,0.570611,3.48224,7932,0.589866,3125,2890,2.081599,0.4123,0.576563,6065,235,0.863772,7399
stmt19_83_90,1,0.16211,1344,0.744313,0.573292,3.387164,3577,0.571582,1449,1344,2.151991,0.416747,0.578426,2655,105,0.885805,3345
stmt19_90_133,1,0.163014,1590,0.747277,0.572319,3.386179,4253,0.577794,1722,1590,2.143452,0.419379,0.577431,3190,132,0.88466,3973
stmt21_127_258,1,0.163887,2792,0.76176,0.567614,3.414724,7424,0.599814,3002,2792,2.12825,0.421271,0.572449,5790,210,0.88244,6888
stmt21_134_418,1,0.197132,3795,0.738654,0.575157,3.5579,10718,0.575826,4076,3795,2.077853,0.402771,0.58167,7951,281,0.861356,10076
stmt21_143_258,1,0.162282,2813,0.759213,0.568436,3.407542,7518,0.598664,3023,2813,2.128571,0.420508,0.573284,5825,210,0.883623,6982
stmt21_252_310,1,0.136708,4202,0.760081,0.568156,3.470814,11194,0.600551,4437,4202,2.182576,0.420633,0.572173,8720,235,0.902029,10395
stmt21_267_310,1,0.134737,4245,0.756484,0.569319,3.476786,11388,0.597351,4480,4245,2.186621,0.419649,0.573343,8796,235,0.903643,10589
stmt21_310_360,1,0.137133,4973,0.75002,0.571422,3.54099,13568,0.589741,5233,4973,2.190026,0.415552,0.575631,10347,260,0.902615,12678
stmt21_4_5,1,0.25348,676,0.749487,0.571596,3.353018,1789,0.563475,762,676,2.008435,0.4107,0.57962,1336,86,0.823702,1669
stmt21_70_258,1,0.180491,2516,0.761138,0.567815,3.415627,6741,0.598631,2726,2516,2.096977,0.419502,0.573189,5247,210,0.870678,6254
stmt21_71_304,1,0.206437,2662,0.749832,0.571483,3.475319,7392,0.588803,2897,2662,2.05043,0.409457,0.578022,5616,235,0.853355,6903
stmt21_71_70,1,0.19486,1089,0.740761,0.574461,3.368729,2939,0.566483,1196,1089,2.093365,0.413624,0.580802,2160,107,0.863394,2752
stmt21_79_314,1,0.192121,2896,0.752898,0.570484,3.484829,7952,0.590239,3131,2896,2.080633,0.412232,0.576442,6083,235,0.863373,7417
stmt21_79_91,1,0.162425,1342,0.743734,0.573482,3.383552,3570,0.571182,1447,1342,2.151208,0.416479,0.578641,2648,105,0.885614,3338
stmt22_179_182,1,0.129171,2374,0.755286,0.569708,3.415646,6256,0.587831,2531,2374,2.206207,0.425154,0.573563,4792,157,0.908003,5830
stmt22_6_80,1,0.232804,911,0.751092,0.571072,3.379175,2438,0.571429,1018,911,2.030501,0.413667,0.578383,1836,107,0.836681,2276
stmt22_92_259,1,0.178418,2540,0.758785,0.568574,3.407636,6839,0.597966,2750,2540,2.097514,0.418837,0.57395,5292,210,0.872146,6352
stmt23_66_76,1,0.17314,6856,0.802868,0.554672,4.3114,23113,0.706218,7219,6856,2.178921,0.425915,0.558696,19546,363,0.876387,21129
stmt24_148_149,1,0.162562,72,0.983539,0.504149,2.845238,154,0.773399,84,72,2.049261,0.535264,0.504454,157,12,0.864198,142
stmt24_292_293,1,0.149301,473,0.856042,0.538781,3.445736,1259,0.709022,516,473,2.150572,0.464992,0.541298,1116,43,0.886856,1155
stmt24_765_766,1,0.160338,658,0.833282,0.54547,3.700549,1929,0.709705,728,658,2.180169,0.461541,0.548585,1682,70,0.882462,1803
stmt24_7_8,1,0.297297,12,1,0.5,2.529412,29,0.810811,17,12,1.72973,0.604444,0.5,30,5,0.744186,25
stmt25_52_53,1,0.171162,1779,0.814305,0.551175,3.832669,5595,0.705691,2008,1779,2.198726,0.461667,0.554871,4762,229,0.877791,5254
stmt25_597_598,1,0.149828,850,0.847675,0.541221,3.548387,2349,0.724399,930,850,2.172165,0.463749,0.54388,2108,80,0.888004,2174
stmt2_649_723,1,0.201285,512,0.839574,0.543604,3.678756,1515,0.720021,579,512,2.095824,0.462253,0.547425,1345,67,0.851793,1421
stmt2_649_776,1,0.228546,599,0.832429,0.545724,3.77424,1863,0.71979,691,599,2.05648,0.461082,0.550297,1644,92,0.833387,1756
stmt27_149_224,1,0.137455,2403,0.754229,0.570051,3.420767,6398,0.587515,2581,2403,2.190276,0.425641,0.574188,4894,178,0.902187,5963
stmt27_296_297,1,0.145062,491,0.856341,0.538694,3.426966,1297,0.711111,534,491,2.158642,0.464814,0.541131,1152,43,0.890033,1188
stmt27_93_98,1,0.166255,1959,0.818424,0.549927,3.771818,6023,0.712209,2200,1959,2.196571,0.461987,0.55344,5192,241,0.880462,5634
stmt28_68_81,1,0.174783,8103,0.802041,0.554926,4.352417,27499,0.707138,8524,8103,2.178088,0.424833,0.559007,23320,421,0.875392,25212
stmt29_21_275,1,0.196935,2577,0.760777,0.567931,3.446352,6988,0.599956,2796,2577,2.065277,0.415145,0.573845,5441,219,0.858993,6485
stmt2_976_999,1,0.148917,10161,0.809786,0.552552,3.759731,30745,0.747292,11304,10161,2.223482,0.459196,0.55585,28152,1143,0.893108,28754
stmt31_100_276,1,0.179479,2848,0.761037,0.567847,3.445386,7669,0.600643,3067,2848,2.098282,0.417199,0.573193,5977,219,0.871372,7119
stmt31_22_23,1,0.24093,811,0.753086,0.570423,3.373894,2150,0.572737,904,811,2.019021,0.411053,0.57793,1626,93,0.831111,2003
stmt32_122_129,1,0.139241,59,1.016216,0.495979,2.848485,117,0.772152,66,59,2.082278,0.529045,0.495726,122,7,0.881081,110
stmt32_153_277,1,0.164593,3125,0.761285,0.567767,3.444677,8364,0.601051,3344,3125,2.126809,0.418882,0.572635,6522,219,0.881964,7764
stmt32_228_277,1,0.149531,3451,0.757966,0.568839,3.448229,9217,0.597204,3670,3451,2.158322,0.419327,0.573299,7133,219,0.893028,8568
stmt3_639_640,1,0.156477,392,0.852353,0.539854,3.631336,1109,0.742358,434,392,2.179767,0.469415,0.542523,1020,42,0.883721,1046
stmt37_941_942,1,0.164258,1789,0.821014,0.549145,3.778222,5441,0.701897,2002,1789,2.19738,0.461793,0.552563,4662,213,0.88158,5092
stmt38_943_942,1,0.165831,1766,0.820392,0.549332,3.785245,5392,0.70193,1979,1766,2.194862,0.461781,0.552798,4618,213,0.880517,5046
stmt39_34_107,1,0.215517,1119,0.751474,0.570948,3.400162,3004,0.577586,1237,1119,2.054513,0.414374,0.577683,2278,118,0.848133,2802
stmt3_969_973,1,0.163283,324,0.841064,0.543164,3.756906,961,0.734349,362,324,2.192047,0.468344,0.546157,868,38,0.880643,914
stmt41_235_286,1,0.149682,3529,0.755208,0.569733,3.461067,9468,0.594163,3750,3529,2.159873,0.417975,0.574253,7288,221,0.893169,8814
stmt41_262_275,1,0.255519,941,0.830272,0.546367,3.669938,2947,0.701987,1121,941,1.991446,0.466391,0.551639,2544,180,0.813118,2737
stmt41_336_385,1,0.133213,5308,0.746297,0.57264,3.570788,14616,0.586106,5573,5308,2.200986,0.414383,0.576786,11061,265,0.905719,13683
stmt41_36_37,1,0.227732,871,0.747719,0.572174,3.393375,2326,0.568352,966,871,2.044372,0.410885,0.579408,1742,95,0.840785,2171
stmt44_107_108,1,0.15,39,1.079646,0.480851,2.772727,71,0.76,44,39,2.05,0.548718,0.479545,76,5,0.867257,68
stmt44_107_113,1,0.170543,48,1.040268,0.490132,2.818182,94,0.767442,55,48,2.015504,0.540411,0.489362,99,7,0.852349,89
stmt44_252_301,1,0.149433,449,0.854619,0.539194,3.476386,1198,0.705137,487,449,2.152101,0.461833,0.541739,1057,38,0.886926,1101
stmt44_40_162,1,0.201314,1421,0.752747,0.570533,3.4097,3837,0.581043,1567,1421,2.074671,0.417943,0.576772,2918,146,0.857566,3578
stmt44_40_41,1,0.218827,921,0.746816,0.57247,3.398821,2461,0.566975,1018,921,2.060185,0.411801,0.579428,1837,97,0.846967,2299
stmt44_554_604,1,0.152384,808,0.846401,0.541594,3.582106,2250,0.721764,883,808,2.169236,0.462107,0.544324,2013,75,0.886272,2087
stmt46_163_289,1,0.16408,3262,0.756687,0.569253,3.465003,8793,0.595545,3486,3262,2.131018,0.416835,0.574204,6791,224,0.882791,8184
stmt47_239_290,1,0.14962,3592,0.754034,0.570114,3.465671,9653,0.592483,3816,3592,2.160896,0.417473,0.574655,7409,224,0.893323,8994
stmt50_167_293,1,0.164067,3311,0.754778,0.569873,3.473133,8951,0.593279,3536,3311,2.132184,0.415873,0.574865,6885,225,0.882982,8338
stmt52_117_295,1,0.177977,3034,0.754247,0.570045,3.474072,8249,0.592634,3259,3034,2.105534,0.414116,0.575505,6340,225,0.87316,7686
stmt52_295_394,1,0.14445,5047,0.747186,0.572349,3.558586,13878,0.586609,5317,5047,2.177733,0.413022,0.576849,10522,270,0.897682,12986
stmt52_54_55,1,0.212552,958,0.743849,0.573444,3.407197,2569,0.563943,1056,958,2.071936,0.411379,0.580277,1905,98,0.851561,2401
stmt53_208_245,1,0.125584,2715,0.749191,0.571693,3.431034,7247,0.581953,2900,2715,2.214968,0.424727,0.57554,5482,185,0.910925,6766
stmt5_731_730,1,0.159982,626,0.831186,0.546094,3.73913,1847,0.706479,690,626,2.185104,0.459248,0.549239,1603,64,0.883054,1731
stmt6_13_14,1,0.144737,29,1.010989,0.497268,2.705882,53,0.789474,34,29,2.118421,0.552125,0.497093,60,5,0.879121,46
stmt70_191_213,1,0.147541,437,0.851986,0.539961,3.5,1171,0.702186,472,437,2.157787,0.459559,0.542519,1028,35,0.888602,1074
stmt70_495_501,1,0.151416,796,0.844926,0.542027,3.596774,2223,0.720407,868,796,2.172476,0.460886,0.544766,1984,72,0.887145,2060
stmt72_696_721,1,0.1627,637,0.831013,0.546146,3.730114,1881,0.706188,704,637,2.178278,0.459641,0.549353,1632,67,0.881013,1759
stmt7_33_34,1,0.220057,876,0.786096,0.55988,3.687023,2462,0.632705,917,876,2.013414,0.402974,0.56578,1981,41,0.839805,2242
stmt82_224_225,1,0.14751,472,0.854519,0.539223,3.453125,1251,0.704981,512,472,2.155172,0.462356,0.541736,1104,40,0.888352,1148
stmt85_64_122,1,0.195164,1309,0.749654,0.571541,3.387231,3506,0.575474,1441,1309,2.091048,0.417954,0.577649,2642,132,0.862387,3269
stmt86_889_890,1,0.189053,742,0.826838,0.547394,3.7811,2269,0.707958,836,742,2.136838,0.459814,0.551246,1966,94,0.862673,2131
stmt9_350_351,1,0.153527,415,0.851261,0.540172,3.611354,1167,0.744122,458,415,2.180498,0.46826,0.542815,1076,43,0.885744,1094
stmt9_445_446,1,0.143074,604,0.87118,0.534422,3.422492,1577,0.75632,658,604,2.159252,0.471022,0.536561,1496,54,0.890522,1458
szymanski-10-s-shuffled,1,0.409074,7529.5,0.874727,0.533411,1.448442,11117,0.795835,15759,15059,1.806885,0.359695,0.539237,14980,700,0.723702,7546
szymanski-24-s-shuffled,1,0.417089,128279.5,0.882685,0.531156,1.491275,185935,0.80258,261599,256559,1.807314,0.350766,0.537123,256032,5040,0.722892,124950
T-adeu-0,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.709501,0.219546,0.661503,7417,160,0.744,9314
T-adeu-1,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.699804,0.222816,0.659441,7273,160,0.739308,9170
T-adeu-2,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.71556,0.219385,0.661752,7417,160,0.7476,9314
T-adeu-3,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.699804,0.222816,0.659441,7273,160,0.739308,9170
T-adeu-4,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790,4630,1.712379,0.220463,0.661072,7369,160,0.746076,9266
T-adeu-5,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790,4630,1.706295,0.220625,0.660823,7369,160,0.742455,9266
T-adeu-6,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.71556,0.219385,0.661752,7417,160,0.7476,9314
T-adeu-7,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.718204,0.222319,0.6602,7273,160,0.750305,9170
T-adeu-8,1,0.539578,2315,0.596862,0.626228,2.462213,11691,0.621108,4790,4630,1.709171,0.221551,0.660387,7321,160,0.744534,9218
T-adeu-9,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.712071,0.222485,0.659947,7273,160,0.74664,9170
T-edau-0,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.709501,0.218646,0.665447,7417,160,0.744,9314
T-edau-1,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.699804,0.222145,0.663003,7273,160,0.739308,9170
T-edau-2,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.71556,0.218386,0.665846,7417,160,0.7476,9314
T-edau-3,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.699804,0.222145,0.663003,7273,160,0.739308,9170
T-edau-4,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790,4630,1.712379,0.219537,0.665043,7369,160,0.746076,9266
T-edau-5,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790,4630,1.706295,0.2198,0.664641,7369,160,0.742455,9266
T-edau-6,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.71556,0.218386,0.665846,7417,160,0.7476,9314
T-edau-7,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.718204,0.22134,0.664224,7273,160,0.750305,9170
T-edau-8,1,0.539578,2315,0.596862,0.626228,2.462213,11691,0.621108,4790,4630,1.709171,0.2207,0.664231,7321,160,0.744534,9218
T-edau-9,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.712071,0.221607,0.663818,7273,160,0.74664,9170
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.006519,505,0.895993,0.527428,4.011765,2648,0.618197,1020,1010,2.441327,0.468686,0.533731,2181,10,0.994964,2635
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.006644,92.083333,0.899772,0.526379,3.893369,2844,0.629285,1116,1105,2.424661,0.476683,0.526574,2368,11,0.994823,2843
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.00155,555,0.896083,0.527403,4.036004,2900,0.616378,1111,1110,2.447946,0.466258,0.533644,2386,1,0.998801,2897
test1_quant2,1,0.319647,343.5,0.868441,0.535206,3.071895,1583,0.471933,765,687,1.988565,0.400267,0.541479,908,78,0.772727,714
test1_quant3,1,0.312146,441,0.875502,0.533191,3.179167,2050,0.462348,960,882,2.022672,0.395639,0.539684,1142,78,0.77883,870
test1_quant_squaring2,1,0.319647,343.5,0.868441,0.535206,3.071895,1583,0.471933,765,687,1.988565,0.400267,0.541479,908,78,0.772727,714
test1_quant_squaring3,1,0.359085,346,0.879981,0.53192,3.144054,2517,0.455902,1194,1038,1.940981,0.397154,0.537519,1375,156,0.746132,1026
test3_quant2-shuffled,1,0.292379,112,0.851563,0.540084,3.127049,512,0.482115,244,224,1.995334,0.395841,0.545937,310,20,0.790179,268
test3_quant4,1,0.290358,162,0.866512,0.535759,3.264535,750,0.465872,344,324,2.040087,0.390449,0.542122,430,20,0.79321,348
test3_quant_squaring4,1,0.355777,101,0.87441,0.533501,3.196121,988,0.455528,464,404,1.931006,0.392814,0.538794,548,60,0.747642,428
test4_quant2,1,0.260369,151,0.836938,0.544384,3.08589,690,0.506912,326,302,2.023041,0.399495,0.550562,440,24,0.81198,394
test4_quant4,1,0.267442,211,0.854935,0.539103,3.224215,976,0.48505,446,422,2.056478,0.393367,0.545825,584,24,0.808561,490
test4_quant_squaring2,1,0.260369,151,0.836938,0.544384,3.08589,690,0.506912,326,302,2.023041,0.399495,0.550562,440,24,0.81198,394
test4_quant_squaring4,1,0.333766,129.5,0.86494,0.53621,3.169492,1262,0.471429,590,518,1.950649,0.396738,0.542458,726,72,0.762257,586
test5_quant5-shuffled,1,0.315622,168,0.896269,0.527351,3.354749,789,0.42933,358,336,2.069075,0.393358,0.533866,404,22,0.778358,280
test5_quant_squaring5-shuffled,1,0.399857,93.6,0.8975,0.527009,3.228417,1182,0.426942,556,468,1.905203,0.397646,0.530628,599,88,0.7195,412
texas.ifetch1^4.E-f4-shuffled,1,0.071206,1473,0.750087,0.5714,2.843781,6529,0.54622,3047,2946,2.190767,0.416082,0.576042,4733,101,0.946589,5776
texas.ifetch1^9.E-f4-shuffled,1,0.086593,1417.5,0.750091,0.571399,2.806594,6158,0.548504,2942,2835,2.159985,0.412044,0.576449,4529,107,0.935047,5504
TOILET10.1.iv.20-shuffled,1,0.069677,425,0.454796,0.687381,3.086651,3250,0.452341,854,850,2.238573,0.35342,0.618824,1623,4,0.97412,2848
TOILET16.1.iv.32-shuffled,1,0.047699,1064,0.366792,0.73164,3.11257,9965,0.384852,2132,2128,2.20831,0.328968,0.649722,4131,4,0.9717,8878
TOILET7.1.iv.13-shuffled,1,0.056338,198,0.495303,0.668761,2.907268,1340,0.496311,399,396,2.250168,0.370483,0.609424,740,3,0.9731,1144
TOILET7.1.iv.14-shuffled,1,0.052239,213.5,0.495046,0.668876,2.904651,1447,0.497512,430,427,2.254353,0.372081,0.609278,800,3,0.97503,1237
toilet_a_02_01.2-shuffled,1,0.205128,8,0.653846,0.604651,1.888889,28,0.641026,18,16,1.897436,0.391304,0.565217,25,2,0.923077,22
toilet_a_02_10.2-shuffled,1,0.019608,44,0.222841,0.817768,1.777778,379,0.237745,90,88,2.122549,0.252092,0.74103,97,2,0.994429,364
toilet_a_04_10.2-shuffled,1,0.143177,68,0.25,0.8,2.971429,812,0.173378,140,136,2.058166,0.203191,0.718954,155,4,0.932692,788
toilet_a_06_01.4-shuffled,1,1.775039,40,0.885648,0.530322,17.651163,244,0.226502,86,80,1.485362,0.15588,0.515473,147,6,0.348891,216
toilet_a_06_10.2-shuffled,1,0.668213,92,0.44971,0.689793,8.989474,1329,0.12355,190,184,1.87819,0.14164,0.617465,213,6,0.706161,1292
toilet_a_08_01.4-shuffled,1,3.372581,52,0.968417,0.508023,84.321429,363,0.079457,112,104,1.184026,0.096386,0.503847,193,8,0.16653,318
toilet_a_08_10.2-shuffled,1,2.059326,116,0.758534,0.568655,40.366667,1930,0.068125,240,232,1.543489,0.093847,0.536579,271,8,0.363608,1876
toilet_a_10_01.11-shuffled,1,4.340454,176,0.975618,0.506171,158.176796,1391,0.057647,362,352,1.157257,0.074786,0.503216,680,10,0.129338,1325
toilet_a_10_01.5-shuffled,1,4.696386,80,0.989787,0.502566,333.505882,629,0.027701,170,160,1.071088,0.072541,0.501234,302,10,0.107907,563
