@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC

@DATA
patt/jobShop-e0ddr1/e0ddr1-10-by-5-3.xml,1,25.471698,45.471698,10.677078,10.411532,100,0.334081,0.931603
patt/jobShop-e0ddr1/e0ddr1-10-by-5-4.xml,1,?,?,?,?,?,0.334813,0.930736
patt/jobShop-e0ddr1/e0ddr1-10-by-5-8.xml,1,?,?,?,?,?,0.332836,0.938052
patt/jobShop-e0ddr1/e0ddr1-10-by-5-1.xml,1,?,?,?,?,?,0.334835,0.93113
patt/jobShop-e0ddr1/e0ddr1-10-by-5-10.xml,1,?,?,?,?,?,0.330786,0.934233
patt/jobShop-e0ddr1/e0ddr1-10-by-5-7.xml,1,?,?,?,?,?,0.332947,0.935595
patt/jobShop-e0ddr1/e0ddr1-10-by-5-9.xml,1,?,?,?,?,?,0.329946,0.933665
patt/jobShop-e0ddr1/e0ddr1-10-by-5-6.xml,1,?,?,?,?,?,0.328771,0.936121
patt/os-taillard-10/os-taillard-10-100-9.xml,1,30,50,24.576411,23.56438,100,0.354303,0.970294
patt/os-taillard-10/os-taillard-10-95-5.xml,1,30,50,22.605309,21.58518,100,0.357597,0.964797
patt/os-taillard-10/os-taillard-10-100-7.xml,1,30,50,24.392622,23.3891,100,0.354282,0.969861
patt/os-taillard-10/os-taillard-10-95-7.xml,1,30,50,23.769729,22.738733,100,0.356104,0.968168
patt/os-taillard-10/os-taillard-10-95-8.xml,1,30,50,23.769729,22.708369,100,0.357135,0.968085
patt/os-taillard-10/os-taillard-10-100-4.xml,1,30,50,25.298221,24.240668,100,0.354763,0.971883
patt/os-taillard-10/os-taillard-10-100-5.xml,1,30,50,23.194827,22.201802,100,0.355688,0.966661
patt/os-taillard-10/os-taillard-10-105-8.xml,1,?,?,?,?,?,0.353565,0.971316
patt/os-taillard-10/os-taillard-10-95-3.xml,1,30,50,23.4094,22.38839,100,0.35632,0.967197
patt/os-taillard-10/os-taillard-10-105-0.xml,1,30,50,25.980762,24.943336,100,0.353807,0.973403
patt/os-taillard-10/os-taillard-10-95-2.xml,1,30,50,23.958297,22.894541,100,0.35692,0.968586
patt/os-taillard-10/os-taillard-10-100-3.xml,1,30,50,24.020824,23.026941,100,0.354491,0.968935
patt/os-taillard-10/os-taillard-10-105-6.xml,1,?,?,?,?,?,0.353253,0.972285
patt/os-taillard-10/os-taillard-10-100-8.xml,1,30,50,24.392622,23.35958,100,0.355247,0.969787
patt/os-taillard-10/os-taillard-10-105-3.xml,1,?,?,?,?,?,0.352859,0.970498
patt/os-taillard-10/os-taillard-10-105-1.xml,1,30,50,24.819347,23.853511,100,0.353114,0.970989
patt/os-taillard-10/os-taillard-10-95-9.xml,1,30,50,23.958297,22.918988,100,0.356097,0.968651
patt/os-taillard-10/os-taillard-10-105-9.xml,1,30,50,25.179357,24.192561,100,0.352701,0.971774
patt/os-taillard-10/os-taillard-10-100-6.xml,1,30,50,24.819347,23.777931,100,0.354912,0.97081
patt/os-taillard-10/os-taillard-10-105-2.xml,1,?,?,?,?,?,0.353426,0.971721
patt/os-taillard-10/os-taillard-10-105-4.xml,1,?,?,?,?,?,0.353123,0.973296
patt/os-taillard-10/os-taillard-10-105-5.xml,1,30,50,23.769729,22.801754,100,0.353987,0.968338
patt/os-taillard-10/os-taillard-10-95-6.xml,1,30,50,24.186773,23.116877,100,0.356773,0.969169
patt/os-taillard-10/os-taillard-10-95-0.xml,1,30,50,24.718414,23.625622,100,0.357355,0.970444
patt/os-taillard-10/os-taillard-10-100-0.xml,1,30,50,25.357445,24.293415,100,0.35548,0.972001
patt/os-taillard-10/os-taillard-10-95-4.xml,1,30,50,24.657656,23.571381,100,0.356602,0.970311
patt/os-taillard-10/os-taillard-10-105-7.xml,1,?,?,?,?,?,0.352659,0.971383
patt/os-taillard-10/os-taillard-10-95-1.xml,1,30,50,23.622024,22.605088,100,0.35654,0.967802
patt/os-taillard-10/os-taillard-10-100-1.xml,1,30,50,24.228083,23.237685,100,0.354731,0.969479
patt/os-taillard-10/os-taillard-10-100-2.xml,1,30,50,24.576411,23.540603,100,0.355074,0.970236
patt/os-gp-unsat/gp10-08-1092.xml,1,?,?,?,?,?,0.340839,1.181208
patt/os-gp-unsat/gp10-09-1111.xml,1,?,?,?,?,?,0.340528,1.177862
patt/os-gp-unsat/gp10-04-1076.xml,1,?,?,?,?,?,0.341109,1.184125
patt/os-gp-unsat/gp10-05-1070.xml,1,27,47,32.726136,32.563875,100,0.341213,1.185243
patt/os-gp-unsat/gp10-10-1091.xml,1,?,?,?,?,?,0.340855,1.181388
patt/os-gp-unsat/gp10-02-1096.xml,1,?,?,?,?,?,0.340772,1.180493
patt/os-gp-unsat/gp10-07-1078.xml,1,?,?,?,?,?,0.341075,1.183755
patt/os-gp-unsat/gp10-03-1080.xml,1,27,47,32.878564,32.715546,100,0.341041,1.183387
patt/os-gp-unsat/gp10-01-1092.xml,1,?,?,?,?,?,0.340839,1.181208
patt/os-gp-unsat/gp10-06-1070.xml,1,?,?,?,?,?,0.341213,1.185243
patt/primes-20/primes-20-60-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-3-5.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-3-3.xml,1,9,9,8.3666,8.3666,100,?,?
patt/primes-20/primes-20-80-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-2-7.xml,1,12,10,8.3666,8.3666,100,?,?
patt/primes-20/primes-20-80-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-3-7.xml,1,1.5,1.5,8.3666,8.3666,100,?,?
patt/primes-20/primes-20-60-3-5.xml,1,5,5,8.3666,8.3666,100,?,?
patt/primes-20/primes-20-60-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-80-3-7.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-3-5.xml,1,4.5,4.5,8.3666,8.3666,100,?,?
patt/primes-20/primes-20-60-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-60-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-60-3-7.xml,1,6,6,8.3666,8.3666,100,?,?
patt/primes-20/primes-20-80-3-5.xml,1,4.5,4.5,8.3666,8.3666,100,?,?
patt/primes-20/primes-20-80-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-80-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-3-7.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-80-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-60-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-60-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-80-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-2-1.xml,1,?,?,?,?,?,?,?
patt/os-taillard-5/os-taillard-5-95-9.xml,1,?,?,?,?,?,0.393161,0.973019
patt/os-taillard-5/os-taillard-5-100-7.xml,1,?,?,?,?,?,0.386298,0.972545
patt/os-taillard-5/os-taillard-5-100-9.xml,1,?,?,?,?,?,0.387887,0.974586
patt/os-taillard-5/os-taillard-5-100-3.xml,1,?,?,?,?,?,0.390343,0.973176
patt/os-taillard-5/os-taillard-5-105-6.xml,1,?,?,?,?,?,0.38331,0.974219
patt/os-taillard-5/os-taillard-5-100-5.xml,1,?,?,?,?,?,0.388014,0.973473
patt/os-taillard-5/os-taillard-5-105-0.xml,1,?,?,?,?,?,0.379168,0.974215
patt/os-taillard-5/os-taillard-5-95-5.xml,1,?,?,?,?,?,0.393553,0.971761
patt/os-taillard-5/os-taillard-5-95-2.xml,1,?,?,?,?,?,0.393854,0.972724
patt/os-taillard-5/os-taillard-5-95-7.xml,1,?,?,?,?,?,0.391528,0.970828
patt/os-taillard-5/os-taillard-5-105-9.xml,1,?,?,?,?,?,0.38327,0.975981
patt/os-taillard-5/os-taillard-5-95-1.xml,1,?,?,?,?,?,0.389258,0.966925
patt/os-taillard-5/os-taillard-5-100-8.xml,1,?,?,?,?,?,0.387504,0.976497
patt/os-taillard-5/os-taillard-5-100-6.xml,1,?,?,?,?,?,0.387969,0.972712
patt/os-taillard-5/os-taillard-5-105-2.xml,1,?,?,?,?,?,0.383771,0.975748
patt/os-taillard-5/os-taillard-5-105-8.xml,1,?,?,?,?,?,0.382748,0.977837
patt/os-taillard-5/os-taillard-5-95-0.xml,1,?,?,?,?,?,0.388501,0.971012
patt/os-taillard-5/os-taillard-5-105-5.xml,1,?,?,?,?,?,0.383193,0.974989
patt/os-taillard-5/os-taillard-5-105-3.xml,1,?,?,?,?,?,0.385303,0.974726
patt/os-taillard-5/os-taillard-5-100-2.xml,1,?,?,?,?,?,0.388474,0.974325
patt/os-taillard-5/os-taillard-5-100-0.xml,1,?,?,?,?,?,0.383524,0.972707
patt/os-taillard-5/os-taillard-5-95-3.xml,1,?,?,?,?,?,0.395758,0.97154
patt/os-taillard-5/os-taillard-5-95-4.xml,1,?,?,?,?,?,0.393761,0.972985
patt/os-taillard-5/os-taillard-5-95-6.xml,1,?,?,?,?,?,0.393298,0.971017
patt/os-taillard-5/os-taillard-5-105-7.xml,1,?,?,?,?,?,0.381726,0.97407
patt/os-taillard-5/os-taillard-5-105-4.xml,1,?,?,?,?,?,0.383777,0.975955
patt/os-taillard-5/os-taillard-5-105-1.xml,1,?,?,?,?,?,0.37988,0.970544
patt/os-taillard-5/os-taillard-5-100-4.xml,1,?,?,?,?,?,0.388437,0.974557
patt/os-taillard-5/os-taillard-5-95-8.xml,1,?,?,?,?,?,0.392964,0.974986
patt/os-taillard-5/os-taillard-5-100-1.xml,1,?,?,?,?,?,0.384259,0.968839
patt/haystacks/haystacks-40.xml,1,14.386824,25.847498,6.324555,6.324555,100,?,?
patt/haystacks/haystacks-23.xml,1,13.703133,26.189009,4.795832,4.795832,100,?,?
patt/haystacks/haystacks-08.xml,1,?,?,?,?,?,0.589296,2.073451
patt/haystacks/haystacks-31.xml,1,14.15161,26.020768,5.567764,5.567764,100,?,?
patt/haystacks/haystacks-24.xml,1,13.801715,26.189258,4.898979,4.898979,100,?,?
patt/haystacks/haystacks-34.xml,1,14.298948,26.008793,5.830952,5.830952,100,?,?
patt/haystacks/haystacks-54.xml,1,14.491575,25.581362,7.348469,7.348469,48.062126,?,?
patt/haystacks/haystacks-32.xml,1,14.118091,25.930956,5.656854,5.656854,100,?,?
patt/haystacks/haystacks-49.xml,1,14.48866,25.687162,7,7,47.70946,?,?
patt/haystacks/haystacks-13.xml,1,12.982456,27.192982,3.605551,3.605551,56.725146,0.573587,3.035098
patt/haystacks/haystacks-21.xml,1,13.68623,26.395034,4.582576,4.582576,54.379233,?,?
patt/haystacks/haystacks-15.xml,1,12.970422,26.670862,3.872983,3.872983,56.765261,0.562217,2.02064
patt/haystacks/haystacks-20.xml,1,13.802042,26.637863,4.472136,4.472136,53.993192,?,?
patt/haystacks/haystacks-27.xml,1,14.070294,26.204357,5.196152,5.196152,100,?,?
patt/haystacks/haystacks-37.xml,1,14.345976,25.921469,6.082763,6.082763,100,?,?
patt/haystacks/haystacks-10.xml,1,12.875817,28.169935,3.162278,3.162278,57.08061,0.584237,2.585076
patt/haystacks/haystacks-07.xml,1,?,?,?,?,?,0.598481,1.973632
patt/haystacks/haystacks-51.xml,1,14.465002,25.617518,7.141428,7.141428,47.941606,?,?
patt/haystacks/haystacks-33.xml,1,14.195692,25.955545,5.744563,5.744563,100,?,?
patt/haystacks/haystacks-18.xml,1,13.662938,26.791772,4.242641,4.242641,54.456875,?,?
patt/haystacks/haystacks-26.xml,1,14.088496,26.300885,5.09902,5.09902,100,?,?
patt/haystacks/haystacks-11.xml,1,12.634146,27.512195,3.316625,3.316625,57.886179,0.577143,2.732589
patt/haystacks/haystacks-12.xml,1,12.963885,27.484433,3.464102,3.464102,56.787049,0.577234,2.821898
patt/haystacks/haystacks-14.xml,1,12.820513,26.759907,3.741657,3.741657,57.264957,0.575761,3.128993
patt/haystacks/haystacks-06.xml,1,?,?,?,?,?,0.612391,1.78216
patt/haystacks/haystacks-39.xml,1,14.373294,25.870339,6.244998,6.244998,100,?,?
patt/haystacks/haystacks-29.xml,1,14.143366,26.136248,5.385165,5.385165,100,?,?
patt/haystacks/haystacks-35.xml,1,14.300302,25.962894,5.91608,5.91608,100,?,?
patt/haystacks/haystacks-44.xml,1,14.444524,25.775794,6.63325,6.63325,47.414021,?,?
patt/haystacks/haystacks-19.xml,1,13.737374,26.71258,4.358899,4.358899,54.208754,?,?
patt/haystacks/haystacks-45.xml,1,14.455756,25.758174,6.708204,6.708204,47.472754,?,?
patt/haystacks/haystacks-53.xml,1,14.475823,25.585748,7.28011,7.28011,48.047506,?,?
patt/haystacks/haystacks-42.xml,1,14.407922,25.8009,6.480741,6.480741,47.330332,?,?
patt/haystacks/haystacks-05.xml,1,?,?,?,?,?,0.627663,1.704715
patt/haystacks/haystacks-30.xml,1,14.122639,26.051686,5.477226,5.477226,100,?,?
patt/haystacks/haystacks-17.xml,1,13.363402,26.662371,4.123106,4.123106,55.455326,0.559279,2.002736
patt/haystacks/haystacks-28.xml,1,14.144755,26.205824,5.291503,5.291503,100,?,?
patt/haystacks/haystacks-22.xml,1,13.621399,26.213992,4.690416,4.690416,54.595336,?,?
patt/haystacks/haystacks-50.xml,1,14.481476,25.656536,7.071068,7.071068,47.811547,?,?
patt/haystacks/haystacks-41.xml,1,14.397504,25.823529,6.403124,6.403124,47.254902,?,?
patt/haystacks/haystacks-38.xml,1,14.352361,25.88763,6.164414,6.164414,100,?,?
patt/haystacks/haystacks-46.xml,1,14.449481,25.724268,6.78233,6.78233,47.585773,?,?
patt/haystacks/haystacks-48.xml,1,14.480449,25.703346,6.928203,6.928203,47.655515,?,?
patt/haystacks/haystacks-43.xml,1,14.424635,25.786062,6.557439,6.557439,47.379795,?,?
patt/haystacks/haystacks-36.xml,1,14.344266,25.96214,6,6,100,?,?
patt/haystacks/haystacks-52.xml,1,14.477197,25.608017,7.211103,7.211103,47.973277,?,?
patt/haystacks/haystacks-47.xml,1,14.465813,25.714117,6.855655,6.855655,47.619609,?,?
patt/haystacks/haystacks-04.xml,1,?,?,?,?,?,0.672219,1.680135
patt/haystacks/haystacks-25.xml,1,14.043062,26.339713,5,5,100,?,?
patt/haystacks/haystacks-09.xml,1,12.289157,28.072289,3,3,59.036145,0.58323,2.332888
patt/haystacks/haystacks-16.xml,1,13.193798,26.682171,4,4,56.020672,0.56085,2.013418
patt/radar-8-24-3-2/radar-8-24-3-2-0.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-30.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-38.xml,1,-1,-1,-1,-1,-1,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-32.xml,1,-1,-1,-1,-1,-1,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-35.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-24.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-5.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-48.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-21.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-36.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-41.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-1.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-25.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-18.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-42.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-23.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-10.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-34.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-49.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-7.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-37.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-16.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-31.xml,1,-1,-1,-1,-1,-1,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-13.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-29.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-8.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-26.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-14.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-4.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-47.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-3.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-40.xml,1,-1,-1,-1,-1,-1,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-9.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-27.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-28.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-19.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-22.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-6.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-45.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-11.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-44.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-17.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-2.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-15.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-12.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-39.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-33.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-46.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-20.xml,1,?,?,?,?,?,?,?
patt/radar-8-24-3-2/radar-8-24-3-2-43.xml,1,?,?,?,?,?,?,?
patt/os-taillard-20/os-taillard-20-105-3.xml,1,30,50,37.080992,36.393543,100,?,?
patt/os-taillard-20/os-taillard-20-105-1.xml,1,30,50,37.403208,36.714881,100,?,?
patt/os-taillard-20/os-taillard-20-95-5.xml,1,30,50,34.481879,33.781911,100,?,?
patt/os-taillard-20/os-taillard-20-105-7.xml,1,30,50,36.496575,35.82035,100,?,?
patt/os-taillard-20/os-taillard-20-95-8.xml,1,30,50,35.44009,34.719771,100,?,?
patt/os-taillard-20/os-taillard-20-100-2.xml,1,30,50,35.972211,35.27818,100,?,?
patt/os-taillard-20/os-taillard-20-105-5.xml,1,30,50,36.262929,35.597999,100,?,?
patt/os-taillard-20/os-taillard-20-95-1.xml,1,30,50,35.566838,34.842252,100,?,?
patt/os-taillard-20/os-taillard-20-100-9.xml,1,30,50,35.832946,35.132748,100,?,?
patt/os-taillard-20/os-taillard-20-95-2.xml,1,30,50,35.057096,34.344577,100,?,?
patt/os-taillard-20/os-taillard-20-100-1.xml,1,30,50,36.496575,35.790816,100,?,?
patt/os-taillard-20/os-taillard-20-100-3.xml,1,30,50,36.193922,35.489294,100,?,?
patt/os-taillard-20/os-taillard-20-105-0.xml,1,30,50,35.721142,35.06608,100,?,?
patt/os-taillard-20/os-taillard-20-100-8.xml,1,30,50,36.359318,35.657573,100,?,?
patt/os-taillard-20/os-taillard-20-100-6.xml,1,30,50,36.769553,36.066432,100,?,?
patt/os-taillard-20/os-taillard-20-100-4.xml,1,30,50,36.069378,35.372023,100,?,?
patt/os-taillard-20/os-taillard-20-95-7.xml,1,30,50,34.727511,34.016136,100,?,?
patt/os-taillard-20/os-taillard-20-105-9.xml,1,30,50,36.71512,36.032069,100,?,?
patt/os-taillard-20/os-taillard-20-105-6.xml,1,?,?,?,?,?,?,?
patt/os-taillard-20/os-taillard-20-105-2.xml,1,30,50,36.864617,36.187705,100,?,?
patt/os-taillard-20/os-taillard-20-95-9.xml,1,30,50,34.928498,34.209794,100,?,?
patt/os-taillard-20/os-taillard-20-95-6.xml,1,30,50,35.832946,35.111074,100,?,?
patt/os-taillard-20/os-taillard-20-95-0.xml,1,30,50,33.970576,33.281076,100,?,?
patt/os-taillard-20/os-taillard-20-100-7.xml,1,30,50,35.623026,34.929894,100,?,?
patt/os-taillard-20/os-taillard-20-95-3.xml,1,30,50,35.284558,34.561395,100,?,?
patt/os-taillard-20/os-taillard-20-100-5.xml,1,30,50,35.383612,34.701837,100,?,?
patt/os-taillard-20/os-taillard-20-105-4.xml,1,30,50,36.959437,36.279195,100,?,?
patt/os-taillard-20/os-taillard-20-95-4.xml,1,30,50,35.156792,34.440964,100,?,?
patt/os-taillard-20/os-taillard-20-105-8.xml,1,30,50,37.255872,36.571334,100,?,?
patt/os-taillard-20/os-taillard-20-100-0.xml,1,30,50,34.85685,34.185231,100,?,?
patt/os-taillard-7/os-taillard-7-95-1.xml,1,?,?,?,?,?,0.369981,0.970948
patt/os-taillard-7/os-taillard-7-100-9.xml,1,?,?,?,?,?,0.368166,0.969455
patt/os-taillard-7/os-taillard-7-95-8.xml,1,?,?,?,?,?,0.369792,0.971867
patt/os-taillard-7/os-taillard-7-105-6.xml,1,?,?,?,?,?,0.367151,0.972531
patt/os-taillard-7/os-taillard-7-105-4.xml,1,?,?,?,?,?,0.364905,0.972314
patt/os-taillard-7/os-taillard-7-105-8.xml,1,?,?,?,?,?,0.364055,0.974828
patt/os-taillard-7/os-taillard-7-95-9.xml,1,?,?,?,?,?,0.371321,0.967659
patt/os-taillard-7/os-taillard-7-95-5.xml,1,?,?,?,?,?,0.372784,0.971223
patt/os-taillard-7/os-taillard-7-100-2.xml,1,30,50,21.540659,20.214664,100,0.369919,0.973787
patt/os-taillard-7/os-taillard-7-105-1.xml,1,?,?,?,?,?,0.364279,0.973973
patt/os-taillard-7/os-taillard-7-105-7.xml,1,?,?,?,?,?,0.363224,0.972906
patt/os-taillard-7/os-taillard-7-100-3.xml,1,30,50,21.447611,20.174241,100,0.367141,0.973684
patt/os-taillard-7/os-taillard-7-95-3.xml,1,?,?,?,?,?,0.370179,0.972152
patt/os-taillard-7/os-taillard-7-95-4.xml,1,?,?,?,?,?,0.370805,0.969041
patt/os-taillard-7/os-taillard-7-95-6.xml,1,?,?,?,?,?,0.373313,0.969312
patt/os-taillard-7/os-taillard-7-105-9.xml,1,?,?,?,?,?,0.365377,0.971062
patt/os-taillard-7/os-taillard-7-100-7.xml,1,30,50,20.59126,19.33908,100,0.36582,0.971429
patt/os-taillard-7/os-taillard-7-105-5.xml,1,?,?,?,?,?,0.366553,0.974314
patt/os-taillard-7/os-taillard-7-100-6.xml,1,30,50,20.445048,19.195025,100,0.370043,0.971011
patt/os-taillard-7/os-taillard-7-105-0.xml,1,?,?,?,?,?,0.363238,0.973597
patt/os-taillard-7/os-taillard-7-95-2.xml,1,?,?,?,?,?,0.373137,0.972267
patt/os-taillard-7/os-taillard-7-95-7.xml,1,?,?,?,?,?,0.368748,0.96978
patt/os-taillard-7/os-taillard-7-100-4.xml,1,?,?,?,?,?,0.367673,0.970768
patt/os-taillard-7/os-taillard-7-100-0.xml,1,?,?,?,?,?,0.365891,0.972125
patt/os-taillard-7/os-taillard-7-100-8.xml,1,30,50,21.283797,20.07486,100,0.366748,0.97343
patt/os-taillard-7/os-taillard-7-95-0.xml,1,?,?,?,?,?,0.36889,0.970479
patt/os-taillard-7/os-taillard-7-100-5.xml,1,30,50,21.236761,19.855601,100,0.369473,0.972856
patt/os-taillard-7/os-taillard-7-100-1.xml,1,?,?,?,?,?,0.366958,0.972543
patt/os-taillard-7/os-taillard-7-105-3.xml,1,?,?,?,?,?,0.364449,0.975057
patt/os-taillard-7/os-taillard-7-105-2.xml,1,30,50,22.068076,20.775771,100,0.367069,0.975149
patt/super-os/super-os-taillard-20/super-os-taillard-20-20.xml,1,29.482759,49.310345,36.71512,36.032069,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-26.xml,1,29.482759,49.310345,34.481879,33.781911,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-11.xml,1,29.482759,49.310345,35.721142,35.06608,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-21.xml,1,29.482759,49.310345,33.970576,33.281076,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-7.xml,1,29.482759,49.310345,36.769553,36.066432,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-10.xml,1,29.482759,49.310345,35.832946,35.132748,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-3.xml,1,29.482759,49.310345,35.972211,35.27818,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-2.xml,1,29.482759,49.310345,36.496575,35.790816,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-5.xml,1,29.482759,49.310345,36.069378,35.372023,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-23.xml,1,29.482759,49.310345,35.057096,34.344577,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-22.xml,1,29.482759,49.310345,35.566838,34.842252,100,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-19.xml,1,29.482759,49.310345,37.255872,36.571334,100,?,?
