@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC

@DATA
patt/super-os/super-os-taillard-5/super-os-taillard-5-4.xml,1,?,?,?,?,?,0.4193,0.003869,0.251466,0.62367,0.567929,0.999683,2.486076,0.307692,0.078369,?,0.724899,?,?,0.023601,0.662714,0.033208,0.000317,0.777393,0.000931,?,0.154993,0.082045,1.777784,0.988923,2.034824,?,4.48771
patt/super-os/super-os-taillard-5/super-os-taillard-5-7.xml,1,?,?,?,?,?,0.417029,0.003937,0.247716,0.621764,0.563857,0.999678,2.460971,0.307692,0.074488,?,0.719155,?,?,0.023699,0.661109,0.031967,0.000322,0.773381,0.000934,?,0.167754,0.081823,1.804603,0.988504,2.021261,?,4.595655
patt/super-os/super-os-taillard-5/super-os-taillard-5-16.xml,1,?,?,?,?,?,0.41246,0.003605,0.239985,0.61809,0.554786,0.999707,2.559532,0.307692,0.072204,?,0.706665,?,?,0.023361,0.657333,0.02989,0.000293,0.784914,0.000918,?,0.163529,0.081203,1.74351,0.989919,2.089735,?,4.603832
patt/super-os/super-os-taillard-5/super-os-taillard-5-17.xml,1,?,?,?,?,?,0.41257,0.003717,0.240213,0.618143,0.55514,0.999698,2.519658,0.307692,0.072425,?,0.707115,?,?,0.023493,0.657479,0.030002,0.000302,0.779854,0.000922,?,0.164738,0.081256,1.771698,0.989413,2.059097,?,4.568009
patt/super-os/super-os-taillard-5/super-os-taillard-5-10.xml,1,?,?,?,?,?,0.416954,0.003664,0.24748,0.621794,0.563348,0.999701,2.54944,0.307692,0.077264,?,0.718582,?,?,0.022862,0.660924,0.032111,0.000299,0.784883,0.000923,?,0.152415,0.081714,1.737268,0.98983,2.079593,?,4.54011
patt/super-os/super-os-taillard-5/super-os-taillard-5-27.xml,1,?,?,?,?,?,0.422122,0.004184,0.256287,0.625901,0.573443,0.999655,2.401306,0.328767,0.076775,?,0.732536,?,?,0.023931,0.664752,0.034211,0.000345,0.766726,0.000947,?,0.171012,0.08247,1.837281,0.98747,1.984134,?,4.61581
patt/super-os/super-os-taillard-5/super-os-taillard-5-24.xml,1,?,?,?,?,?,0.424474,0.004107,0.260167,0.627875,0.577473,0.99966,2.426899,0.307692,0.080676,?,0.738178,?,?,0.023823,0.666178,0.035487,0.00034,0.770997,0.000944,?,0.157099,0.082698,1.809081,0.987941,1.997558,?,4.515015
patt/super-os/super-os-taillard-5/super-os-taillard-5-30.xml,1,?,?,?,?,?,0.421995,0.003892,0.255956,0.625895,0.572824,0.99968,2.487679,0.307692,0.079554,?,0.731735,?,?,0.02304,0.664536,0.034326,0.00032,0.778392,0.000935,?,0.154482,0.082348,1.77,0.98891,2.039827,?,4.56608
patt/super-os/super-os-taillard-5/super-os-taillard-5-12.xml,1,?,?,?,?,?,0.409276,0.004253,0.234953,0.615235,0.549486,0.999655,2.3459,0.307692,0.067355,?,0.69909,?,?,0.023305,0.654856,0.028429,0.000345,0.754704,0.000938,?,0.183859,0.081093,1.914757,0.986846,1.933393,?,4.572274
patt/super-os/super-os-taillard-5/super-os-taillard-5-21.xml,1,?,?,?,?,?,0.417535,0.004184,0.248659,0.6221,0.565161,0.999657,2.39037,0.307692,0.072436,?,0.7209,?,?,0.023768,0.661599,0.032047,0.000343,0.763779,0.000945,?,0.179917,0.081969,1.859581,0.987347,1.977203,?,4.602465
patt/super-os/super-os-taillard-5/super-os-taillard-5-5.xml,1,27.692308,46.923077,18.027756,16.37437,100,0.41748,0.003668,0.248357,0.622229,0.564294,0.9997,2.548997,0.307692,0.078056,20,0.719951,24.060633,17.420931,0.023769,0.661316,0.032417,0.0003,0.784974,0.000923,100,0.152369,0.081773,1.736932,0.989744,2.080326,100,4.466142
patt/super-os/super-os-taillard-5/super-os-taillard-5-19.xml,1,?,?,?,?,?,0.412039,0.003191,0.239118,0.617879,0.553353,0.999741,2.718053,0.307692,0.075757,?,0.704962,?,?,0.022659,0.656778,0.029956,0.000259,0.803565,0.000902,?,0.143852,0.081006,1.631685,0.991771,2.199607,?,4.414039
patt/super-os/super-os-taillard-5/super-os-taillard-5-9.xml,1,?,?,?,?,?,0.416591,0.003386,0.246764,0.621587,0.562247,0.999724,2.652309,0.307692,0.077899,?,0.717256,?,?,0.022821,0.660522,0.031948,0.000276,0.797232,0.000913,?,0.145804,0.081572,1.66593,0.991022,2.155577,?,4.4501
patt/super-os/super-os-taillard-5/super-os-taillard-5-20.xml,1,?,?,?,?,?,0.412535,0.003461,0.240052,0.6182,0.554724,0.999719,2.610143,0.307692,0.075185,?,0.706666,?,?,0.022704,0.657327,0.030166,0.000281,0.791172,0.000912,?,0.15043,0.081159,1.704473,0.990638,2.119851,?,4.511838
patt/super-os/super-os-taillard-5/super-os-taillard-5-6.xml,1,?,?,?,?,?,0.417073,0.003826,0.247744,0.621838,0.563799,0.999687,2.497897,0.307692,0.07433,?,0.719115,?,?,0.023567,0.661089,0.031915,0.000313,0.7783,0.000931,?,0.166717,0.081787,1.777656,0.989017,2.049929,?,4.631362
patt/super-os/super-os-taillard-5/super-os-taillard-5-23.xml,1,?,?,?,?,?,0.422657,0.003935,0.257074,0.626428,0.574041,0.999676,2.475475,0.307692,0.080071,?,0.733446,?,?,0.023924,0.664979,0.034662,0.000324,0.776981,0.000937,?,0.155287,0.082436,1.778226,0.988672,2.03254,?,4.557471
patt/super-os/super-os-taillard-5/super-os-taillard-5-11.xml,1,?,?,?,?,?,0.4086,0.003718,0.233613,0.614853,0.547422,0.9997,2.509471,0.307692,0.068249,?,0.69635,?,?,0.023347,0.653972,0.028096,0.0003,0.777429,0.000919,?,0.172476,0.080824,1.790587,0.989311,2.053164,?,4.54883
patt/super-os/super-os-taillard-5/super-os-taillard-5-14.xml,1,?,?,?,?,?,0.41448,0.003644,0.243359,0.619751,0.558673,0.999703,2.548131,0.307692,0.076141,?,0.712085,?,?,0.023391,0.659006,0.031081,0.000297,0.784032,0.000919,?,0.15286,0.081437,1.744088,0.989841,2.075273,?,4.456589
patt/super-os/super-os-taillard-5/super-os-taillard-5-8.xml,1,?,?,?,?,?,0.415428,0.003961,0.245065,0.62043,0.56091,0.999677,2.446279,0.307692,0.074833,?,0.715019,?,?,0.023449,0.659904,0.03141,0.000323,0.770911,0.000932,?,0.162774,0.081657,1.818067,0.988427,2.004394,?,4.563266
patt/super-os/super-os-taillard-4/super-os-taillard-4-7.xml,1,?,?,?,?,?,0.437339,0.006187,0.315246,0.654229,0.632403,0.999172,2.638351,0.394231,0.076817,?,0.830825,?,?,0.037896,0.701353,0.108534,0.000497,0.760395,0.001965,?,0.190557,0.107034,1.79622,0.982207,1.917206,?,4.317695
patt/super-os/super-os-taillard-4/super-os-taillard-4-24.xml,1,?,?,?,?,?,0.445211,0.005332,0.328452,0.661279,0.641126,0.999281,2.86072,0.419913,0.083183,?,0.845975,?,?,0.036488,0.70286,0.112493,0.000431,0.789301,0.001923,?,0.146738,0.107852,1.63312,0.986108,2.052727,?,4.237009
patt/super-os/super-os-taillard-4/super-os-taillard-4-16.xml,1,?,?,?,?,?,0.4374,0.006279,0.315376,0.654242,0.632531,0.99916,2.637184,0.576923,0.07317,?,0.83108,?,?,0.038658,0.7014,0.108394,0.000504,0.760337,0.001993,?,0.216133,0.107072,1.801695,0.981763,1.93709,?,4.183391
patt/super-os/super-os-taillard-4/super-os-taillard-4-30.xml,1,?,?,?,?,?,0.439638,0.00607,0.319139,0.656231,0.635246,0.999186,2.679548,0.45283,0.075526,?,0.835564,?,?,0.038885,0.701918,0.109422,0.000489,0.766484,0.001973,?,0.196901,0.107316,1.767224,0.982749,1.958135,?,4.407643
patt/super-os/super-os-taillard-4/super-os-taillard-4-8.xml,1,?,?,?,?,?,0.446952,0.005857,0.331563,0.662532,0.644143,0.999207,2.767036,0.594937,0.074985,?,0.850149,?,?,0.038982,0.703312,0.112669,0.000476,0.779504,0.001994,?,0.21347,0.108262,1.695009,0.984056,2.039748,?,4.209019
patt/super-os/super-os-taillard-4/super-os-taillard-4-2.xml,1,?,?,?,?,?,0.436786,0.005282,0.314064,0.654144,0.630085,0.999296,2.845323,0.325397,0.081772,?,0.828498,?,?,0.038131,0.700904,0.108898,0.000423,0.784764,0.001904,?,0.152234,0.106669,1.664272,0.986041,2.032245,?,4.173467
patt/super-os/super-os-taillard-4/super-os-taillard-4-6.xml,1,?,?,?,?,?,0.443561,0.006656,0.325992,0.659311,0.641065,0.999101,2.582811,0.652174,0.073833,?,0.844593,?,?,0.039101,0.702971,0.111234,0.000539,0.755751,0.002029,?,0.221816,0.10805,1.820071,0.980384,1.914509,?,4.16333
patt/super-os/super-os-taillard-4/super-os-taillard-4-9.xml,1,?,?,?,?,?,0.444471,0.004863,0.327065,0.660851,0.639468,0.999346,2.995946,0.353383,0.083468,?,0.843849,?,?,0.037994,0.702579,0.112171,0.000392,0.803009,0.001899,?,0.144729,0.107599,1.559198,0.987903,2.141061,?,4.267068
patt/super-os/super-os-taillard-4/super-os-taillard-4-21.xml,1,?,?,?,?,?,0.445386,0.006894,0.32917,0.660756,0.643802,0.999066,2.540099,0.628571,0.074522,?,0.848589,?,?,0.038992,0.703381,0.112091,0.00056,0.750776,0.002042,?,0.21642,0.108381,1.841866,0.979556,1.88606,?,4.217212
patt/super-os/super-os-taillard-4/super-os-taillard-4-12.xml,1,?,?,?,?,?,0.430827,0.004967,0.303814,0.649215,0.621362,0.999343,2.914981,0.3,0.0814,?,0.815045,?,?,0.037721,0.698839,0.106405,0.000394,0.79037,0.001876,?,0.149872,0.105744,1.638292,0.98718,2.06776,?,4.166253
patt/super-os/super-os-taillard-4/super-os-taillard-4-11.xml,1,?,?,?,?,?,0.432024,0.006058,0.306143,0.649772,0.624926,0.999195,2.66248,0.488889,0.073486,?,0.819156,?,?,0.038054,0.699634,0.10597,0.000483,0.761444,0.001964,?,0.205333,0.106255,1.798978,0.982638,1.938916,?,4.282795
patt/super-os/super-os-taillard-4/super-os-taillard-4-20.xml,1,?,?,?,?,?,0.427518,0.005355,0.298268,0.646241,0.617335,0.999294,2.810478,0.375,0.075055,?,0.80811,?,?,0.037985,0.697648,0.104197,0.000423,0.777744,0.001908,?,0.186902,0.105408,1.716804,0.985405,2.019475,?,4.478251
patt/super-os/super-os-taillard-4/super-os-taillard-4-14.xml,1,?,?,?,?,?,0.432311,0.004704,0.306278,0.650586,0.623171,0.999377,3.002352,0.345196,0.082349,?,0.817891,?,?,0.035872,0.69929,0.107095,0.000374,0.799876,0.001866,?,0.142781,0.105867,1.584361,0.988311,2.123704,?,4.244822
patt/super-os/super-os-taillard-4/super-os-taillard-4-27.xml,1,?,?,?,?,?,0.444121,0.006595,0.326931,0.659812,0.641775,0.999109,2.576296,0.43617,0.077257,?,0.845418,?,?,0.038335,0.70306,0.111521,0.000535,0.75505,0.002002,?,0.195565,0.108108,1.817587,0.980674,1.890151,?,4.292427
patt/super-os/super-os-taillard-4/super-os-taillard-4-1.xml,1,?,?,?,?,?,0.438208,0.006449,0.3168,0.654856,0.63397,0.999136,2.601425,0.55,0.07386,?,0.833129,?,?,0.038493,0.701674,0.108738,0.000519,0.755983,0.002,?,0.210688,0.107239,1.821798,0.981183,1.911496,?,4.237088
patt/super-os/super-os-taillard-4/super-os-taillard-4-29.xml,1,?,?,?,?,?,0.452016,0.005191,0.340026,0.667119,0.648956,0.999294,2.924209,0.391667,0.083933,?,0.859037,?,?,0.038449,0.703739,0.115317,0.000423,0.798248,0.00193,?,0.147576,0.108749,1.580553,0.986776,2.10828,?,4.244399
patt/super-os/super-os-taillard-4/super-os-taillard-4-19.xml,1,?,?,?,?,?,0.437954,0.004574,0.31587,0.655436,0.630655,0.99939,3.066921,0.321918,0.083065,?,0.829871,?,?,0.037593,0.701002,0.109473,0.000366,0.807892,0.001871,?,0.142233,0.106606,1.536,0.988893,2.175929,?,4.266563
patt/super-os/super-os-taillard-4/super-os-taillard-4-26.xml,1,?,?,?,?,?,0.450644,0.00708,0.338196,0.665137,0.650235,0.999034,2.528456,0.75,0.074966,?,0.859133,?,?,0.039602,0.704179,0.114637,0.00058,0.751489,0.002071,?,0.227883,0.109173,1.835656,0.978873,1.893915,?,4.134591
patt/super-os/super-os-taillard-4/super-os-taillard-4-15.xml,1,?,?,?,?,?,0.433883,0.004016,0.30878,0.652211,0.624248,0.999469,3.259121,0.3,0.083947,?,0.820199,?,?,0.035643,0.699599,0.107923,0.000319,0.823985,0.001833,?,0.128736,0.105867,1.444055,0.990929,2.291474,?,4.234936
patt/super-os/super-os-taillard-4/super-os-taillard-4-4.xml,1,?,?,?,?,?,0.438556,0.005011,0.317012,0.655763,0.632149,0.999331,2.929162,0.380392,0.082753,?,0.831881,?,?,0.036173,0.701303,0.1097,0.000401,0.794353,0.001894,?,0.144754,0.106828,1.610465,0.987237,2.086025,?,4.256482
patt/super-os/super-os-taillard-4/super-os-taillard-4-22.xml,1,?,?,?,?,?,0.44368,0.00564,0.325922,0.659847,0.639563,0.99924,2.774714,0.359649,0.082214,?,0.84329,?,?,0.038597,0.702673,0.111792,0.000456,0.779206,0.001935,?,0.154842,0.107739,1.688711,0.984744,1.998342,?,4.171903
patt/super-os/super-os-taillard-4/super-os-taillard-4-10.xml,1,?,?,?,?,?,0.433144,0.00569,0.307957,0.650879,0.625907,0.999244,2.74534,0.410256,0.075242,?,0.821173,?,?,0.038407,0.6999,0.10659,0.000454,0.772074,0.001938,?,0.191683,0.106294,1.742852,0.984158,1.987956,?,4.440353
patt/super-os/super-os-taillard-4/super-os-taillard-4-23.xml,1,?,?,?,?,?,0.435789,0.004848,0.312248,0.65348,0.628194,0.999355,2.979893,0.373016,0.078737,?,0.825764,?,?,0.038636,0.700471,0.108104,0.000387,0.798687,0.001892,?,0.169993,0.106393,1.595312,0.987678,2.136325,?,4.324885
patt/super-os/super-os-taillard-4/super-os-taillard-4-5.xml,1,?,?,?,?,?,0.440143,0.004274,0.319525,0.657423,0.63304,0.999429,3.181204,0.3,0.084357,?,0.83387,?,?,0.035924,0.701467,0.110492,0.000342,0.818982,0.001858,?,0.130409,0.106813,1.46953,0.990085,2.250883,?,4.250755
patt/super-os/super-os-taillard-4/super-os-taillard-4-28.xml,1,?,?,?,?,?,0.454903,0.00626,0.345243,0.669109,0.653948,0.999143,2.705085,0.691176,0.076023,?,0.865845,?,?,0.039515,0.704294,0.116341,0.000514,0.775259,0.002036,?,0.220519,0.109497,1.711751,0.982696,2.016696,?,4.156894
patt/super-os/super-os-taillard-4/super-os-taillard-4-13.xml,1,?,?,?,?,?,0.424103,0.004269,0.292161,0.643792,0.610496,0.999442,3.132701,0.305195,0.078228,?,0.798534,?,?,0.037753,0.695737,0.103254,0.000335,0.810089,0.001836,?,0.161083,0.104596,1.537611,0.989701,2.214322,?,4.311701
patt/super-os/super-os-taillard-4/super-os-taillard-4-3.xml,1,?,?,?,?,?,0.429525,0.00454,0.301481,0.648287,0.618948,0.999402,3.056853,0.335714,0.078455,?,0.811463,?,?,0.038167,0.698197,0.105501,0.000359,0.804423,0.001862,?,0.165289,0.10543,1.566824,0.988758,2.174601,?,4.325921
patt/super-os/super-os-taillard-4/super-os-taillard-4-17.xml,1,?,?,?,?,?,0.431457,0.005827,0.305114,0.649389,0.623759,0.999227,2.699839,0.359649,0.07651,?,0.817624,?,?,0.037509,0.699355,0.106027,0.000464,0.765896,0.001934,?,0.186022,0.106103,1.772688,0.983568,1.946095,?,4.34472
patt/super-os/super-os-taillard-4/super-os-taillard-4-25.xml,1,?,?,?,?,?,0.447397,0.004566,0.331978,0.663464,0.64256,0.999384,3.102231,0.328622,0.084818,?,0.84919,?,?,0.036244,0.702978,0.113456,0.00037,0.813999,0.001887,?,0.132282,0.107908,1.493753,0.989117,2.212054,?,4.245538
patt/super-os/super-os-taillard-4/super-os-taillard-4-18.xml,1,?,?,?,?,?,0.440109,0.005502,0.319792,0.656873,0.635023,0.999263,2.829038,0.522222,0.074409,?,0.835798,?,?,0.038514,0.701851,0.109572,0.000442,0.784092,0.001957,?,0.206995,0.107199,1.675231,0.985283,2.065431,?,4.220805
patt/super-os/super-os-taillard-10/super-os-taillard-10-16.xml,1,28.928571,48.571429,23.769729,22.801754,100,0.368344,0.00188,0.108074,0.55306,0.343529,0.99993,2.325436,0.321429,0.047899,20,0.412579,23.173697,21.478699,0.005302,0.504089,0.013289,0.00007,?,0.000107,100,?,0.03712,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-24.xml,1,28.928571,48.571429,23.4094,22.38839,100,0.370639,0.001948,0.11174,0.554853,0.351241,0.999927,2.289645,0.321429,0.050499,20,0.421883,23.551854,21.426109,0.005329,0.51114,0.014408,0.000073,?,0.000107,100,?,0.037272,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-20.xml,1,28.928571,48.571429,25.179357,24.192561,100,0.367081,0.001674,0.105955,0.552111,0.338925,0.999938,2.463569,0.321429,0.048165,20,0.407021,23.53469,21.64894,0.005299,0.499869,0.012755,0.000062,?,0.000105,100,?,0.036961,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-22.xml,1,28.928571,48.571429,23.622024,22.605088,100,0.370857,0.001912,0.112061,0.555033,0.351886,0.999929,2.312897,0.321429,0.049736,20,0.422663,23.493157,21.453797,0.005325,0.511744,0.014432,0.000071,?,0.000107,100,?,0.037267,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-6.xml,1,28.928571,48.571429,23.194827,22.201802,100,0.370018,0.001981,0.110778,0.554356,0.349254,0.999926,2.268878,0.321429,0.049143,20,0.419487,23.399808,21.402054,0.005318,0.509317,0.014073,0.000074,?,0.000108,100,?,0.037254,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-4.xml,1,28.928571,48.571429,24.020824,23.026941,100,0.368841,0.001844,0.108836,0.553459,0.345119,0.999932,2.3498,0.321429,0.049156,20,0.414499,23.596603,21.506951,0.005311,0.505592,0.013564,0.000068,?,0.000106,100,?,0.03713,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-19.xml,1,28.928571,48.571429,25,23.993124,100,0.367931,0.001702,0.107313,0.552775,0.341824,0.999937,2.445878,0.321429,0.048694,20,0.410531,23.439069,21.625134,0.005309,0.502604,0.013135,0.000063,?,0.000105,100,?,0.037018,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-7.xml,1,28.928571,48.571429,24.819347,23.777931,100,0.369256,0.001732,0.109425,0.553813,0.346289,0.999936,2.427823,0.321429,0.050322,20,0.415928,23.59951,21.599226,0.005326,0.506753,0.013782,0.000064,?,0.000105,100,?,0.037101,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-15.xml,1,28.928571,48.571429,25.922963,24.891967,100,0.367497,0.001583,0.106557,0.55246,0.340153,0.999942,2.536425,0.321429,0.049239,20,0.408522,23.313534,21.730911,0.005312,0.501105,0.012963,0.000058,?,0.000104,100,?,0.036942,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-10.xml,1,28.928571,48.571429,24.576411,23.56438,100,0.368657,0.001763,0.108497,0.553333,0.344363,0.999935,2.404173,0.321429,0.04939,20,0.413589,23.489615,21.573285,0.005315,0.504939,0.01349,0.000065,?,0.000106,100,?,0.037084,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-26.xml,1,28.928571,48.571429,22.605309,21.58518,100,0.371894,0.002092,0.11381,0.555809,0.355586,0.999922,2.210946,0.321429,0.050494,20,0.427117,23.523333,21.321109,0.005336,0.51495,0.014954,0.000078,?,0.000109,100,?,0.037404,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-29.xml,1,28.928571,48.571429,23.769729,22.708369,100,0.371442,0.001895,0.112975,0.555498,0.353762,0.999929,2.324804,0.321429,0.051321,20,0.424929,22.991659,21.466901,0.005344,0.513441,0.014774,0.000071,?,0.000107,100,?,0.03729,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-11.xml,1,28.928571,48.571429,25.980762,24.943336,100,?,?,?,?,?,?,?,?,?,20,?,23.293789,21.736841,?,?,?,?,?,?,100,?,?,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-25.xml,1,28.928571,48.571429,24.657656,23.571381,100,0.370918,0.001762,0.112067,0.555116,0.351812,0.999934,2.411846,0.321429,0.051863,20,0.422589,23.111237,21.574139,0.005347,0.511772,0.014556,0.000066,?,0.000106,100,?,0.037203,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-2.xml,1,28.928571,48.571429,24.228083,23.237685,100,0.369077,0.001812,0.10919,0.553653,0.345845,0.999933,2.37244,0.321429,0.048437,20,0.41538,23.310381,21.533143,0.005308,0.506287,0.013603,0.000067,?,0.000106,100,?,0.037128,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-27.xml,1,28.928571,48.571429,24.186773,23.116877,100,0.371087,0.00183,0.112374,0.555233,0.352485,0.999932,2.365571,0.321429,0.051692,20,0.423396,23.435948,21.518158,0.005344,0.512337,0.014638,0.000068,?,0.000106,100,?,0.037242,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-12.xml,1,28.928571,48.571429,24.819347,23.853511,100,0.367487,0.001721,0.106624,0.552421,0.340374,0.999936,2.430587,0.321429,0.047238,20,0.408773,23.056653,21.608352,0.005293,0.501218,0.012864,0.000064,?,0.000105,100,?,0.037003,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-28.xml,1,28.928571,48.571429,23.769729,22.738733,100,0.370427,0.00189,0.11137,0.5547,0.350437,0.99993,2.325139,0.321429,0.049971,20,0.420921,23.500545,21.470742,0.00533,0.51045,0.01428,0.00007,?,0.000107,100,?,0.037234,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-13.xml,1,28.928571,48.571429,25.179357,24.169402,100,0.367794,0.001677,0.107083,0.552672,0.341326,0.999938,2.463234,0.321429,0.049503,20,0.409926,23.097992,21.646186,0.005309,0.502147,0.01313,0.000062,?,0.000105,100,?,0.037,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-9.xml,1,28.928571,48.571429,24.392622,23.35958,100,0.369585,0.001793,0.109981,0.554058,0.347491,0.999933,2.386075,0.321429,0.049954,20,0.417371,22.789129,21.548186,0.005326,0.507819,0.013906,0.000067,?,0.000106,100,?,0.037146,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-1.xml,1,28.928571,48.571429,25.357445,24.293415,100,0.369816,0.001661,0.110265,0.55427,0.348012,0.999938,2.482097,0.321429,0.052333,20,0.418009,23.419225,21.660905,0.005331,0.50838,0.01412,0.000062,?,0.000105,100,?,0.037099,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-30.xml,1,28.928571,48.571429,23.958297,22.918988,100,0.370421,0.001861,0.111342,0.554701,0.35037,0.999931,2.343336,0.321429,0.050717,20,0.420835,23.549328,21.493441,0.005332,0.510402,0.014315,0.000069,?,0.000107,100,?,0.037221,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-5.xml,1,28.928571,48.571429,25.298221,24.240668,100,0.36911,0.001668,0.109155,0.553712,0.34569,0.999938,2.474887,0.321429,0.050498,20,0.415208,23.456067,21.654654,0.005328,0.506239,0.013714,0.000062,?,0.000105,100,?,0.037065,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-18.xml,1,28.928571,48.571429,25,24.021865,100,0.367039,0.001698,0.105903,0.552073,0.338821,0.999937,2.446232,0.321429,0.047412,20,0.4069,23.413472,21.628577,0.005297,0.499758,0.012699,0.000063,?,0.000105,100,?,0.036969,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-3.xml,1,28.928571,48.571429,24.576411,23.540603,100,0.369415,0.001766,0.109696,0.55393,0.346884,0.999934,2.403839,0.321429,0.050763,20,0.416635,23.269961,21.570382,0.005325,0.507274,0.013889,0.000066,?,0.000106,100,?,0.037125,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-23.xml,1,28.928571,48.571429,23.958297,22.894541,100,0.371231,0.001865,0.112623,0.555339,0.353025,0.99993,2.343005,0.321429,0.052127,20,0.424037,23.018737,21.490373,0.005344,0.512795,0.01474,0.00007,?,0.000107,100,?,0.037266,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-8.xml,1,28.928571,48.571429,24.392622,23.3891,100,0.368636,0.001789,0.10848,0.553311,0.344335,0.999934,2.386421,0.321429,0.048639,20,0.413561,23.108115,21.551817,0.005313,0.504902,0.013443,0.000066,?,0.000106,100,?,0.037094,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-14.xml,1,28.928571,48.571429,24.617067,23.648256,100,0.367236,0.001751,0.106246,0.552216,0.339584,0.999935,2.408515,0.321429,0.047918,20,0.407814,23.276292,21.583502,0.005295,0.500447,0.012814,0.000065,?,0.000105,100,?,0.037003,?,?,?,100,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-17.xml,1,28.928571,48.571429,25.436195,24.421097,100,0.367625,0.001644,0.106794,0.552546,0.34069,0.999939,2.488583,0.321429,0.049058,20,0.409167,22.975072,21.675981,0.005309,0.501574,0.013022,0.000061,?,0.000104,100,?,0.036976,?,?,?,100,?
