@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC

@DATA
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.259,0.2406,0.1363,1,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.2415,0.2294,0.1313,0.9999,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,0.5129,0,0.0114,0.4961,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0070.sat05-1334.reshuffled-07.cnf,1,?,?,?,?,?
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,2.4398,0.024,0.3819,0.2383,0
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.4934,0.0618,0.8316,0.3625,0
SAT_Competition2007/crafted/spence/medium/s61-100.cnf,1,1.2696,0,0.5,0.3183,1
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1,0.0004,0.0159,0.753,0,1
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0.0008,0,0.5047,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.2011,0.1072,0.1285,0.9991,0
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07.cnf,1,0.1,0.0219,0.4453,0.0176,0.1429
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0,0,0.9134,0.2226,1
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1,0.0193,0.0193,0.9348,0,0.8182
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0.7744,0,0.0685,0.4269,0.1429
SAT_Competition2007/crafted/Hard/contest04/others/Composite-096BitPrimes-0.sat05-507.reshuffled-07.cnf,1,0.6785,0.0225,0.2818,0.1077,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00250.sat05-1330.reshuffled-07.cnf,1,0.4889,0.0508,0.0837,0.4987,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.105,0.0018,0.4991,0.1109,0
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp.cnf,1,0.5378,0.083,0.7991,0.3659,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,1,0.4999,0.7912,0.1004,0.0043,0.2
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp.cnf,1,0.7095,0.1582,0.7125,0.372,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-151-100.cnf,1,1.6815,0,0.5,0.3256,1
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,0.016,0.0164,0.9446,0,0.8
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,2.3058,0.1313,0.3472,0.2754,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,1,0.0204,0.0207,0.9359,0,0.7143
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n600-d0.02-s1676244754.sat05-535.reshuffled-07.cnf,1,0.1023,0.0207,0.4443,0.0145,0.1429
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-clqcolor-unsat-set-b-clqcolor-08-06-07.sat05-1257.reshuffled-07.cnf,1,0.072,0.0099,0.3671,0.3282,0
SAT_Competition2011/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.2756,0,0.8734,0.0826,0
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0533,0.0059,0.5046,0.0534,0
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes9.cnf,1,0.0215,0.0118,0.9439,0,0.8667
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s405595518.sat05-531.reshuffled-07.cnf,1,0.1013,0.0216,0.4383,0.0164,0.1429
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,0,0,0.1801,0.4731,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n140-s20078956-unsat.cnf,1,1.6665,0,0.5034,0.3255,0.3333
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0,0,0.4833,0.042,0.3333
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,1,0,0,0.5068,0.042,0.3333
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.1916,0,0.7101,0.018,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,0.0341,0.0065,0.9824,0.0001,0.9259
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.9363,0.5166,0.3379,0.0594,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf,1,0.23,0.2079,0.1262,1,0
SAT_Competition2011/SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.6068,0.0063,0.4719,0.0354,0
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.0061,0.0118,0.6653,0.2008,0
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.2514,0.0214,0.6678,0.5,0
SAT_Competition2007/crafted/Hard/contest03/others/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,1,0.577,0.0003,0.218,0.2241,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,0.5254,0.011,0.0259,0.4999,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0.0001,0.0454,0.98,0.0523,1
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0,0.129,0.7742,0.3547,1
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.2514,0.0214,0.6678,0.5,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,0.0189,0.0078,0.9793,0.0035,0.9048
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,2.679,5.0495,0.3091,0.4665,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.0058,0.0069,0.6713,0.1823,0
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,1.2881,0.7023,0.5419,0.2091,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,1,0.2958,0,0.8693,0.0972,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,0.015,0.0126,0.7352,0.0011,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,0.0001,0,0.8333,0.2296,1
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0.0202,0.013,0.7267,0,0
SAT_Competition2007/crafted/spence/hard/s105-100.cnf,1,1.4446,0,0.5,0.3245,1
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,0.7669,0,0.2105,0.0063,0
SAT_Competition2007/crafted/spence/medium/s89-100.cnf,1,1.3958,0,0.5,0.3227,1
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.0424,0.0015,0.5044,0.1195,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.0001,0,0.6592,0.2295,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0,0,0.5,0.2667,1
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,0.1077,0,0.0873,0,1
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,8.3598,0.003,0.297,0.2683,0
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0.0151,0.0138,0.938,0,0.8571
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,1.3257,0,0.5,0.3161,1
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.1916,0,0.7101,0.018,0
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0.0212,0.0156,0.9463,0,0.7778
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.0001,0.0399,0.9822,0.0319,1
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,0.1168,0.1154,0.7281,0.272,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0.0209,0.0118,0.9439,0,0.875
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.0001,0.0444,0.9812,0.0597,1
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.2059,0.4417,0.2922,0.9987,0
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.0007,0.057,0.6868,0.0323,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,0.1062,0,0.0915,0,1
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0.1873,0.0113,0.9558,0.0495,0.8333
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0,0.0482,0.759,0.0127,1
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,0,0,0.9052,0.233,1
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp_ci_ce.cnf,1,0.5242,0.0709,0.8163,0.3581,0
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.0169,0.016,0.7612,0.0058,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0.0966,0,0.0753,0,1
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.7665,0,0.1908,0.0043,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,0.9029,0.6278,0.5668,0.4048,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.0001,0,0.6406,0.2295,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0.1935,0,0.1451,0.0017,1
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,0.02,0.0155,0.9463,0,0.7778
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0,0,0.8901,0.2435,1
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.7854,0,0.5087,0.0496,0.3333
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1,0.2052,0.1157,0.14,0.9999,0
SAT_Competition2007/crafted/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,0.4629,0.0137,0.1621,0,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,0.0001,0,0.8333,0.2296,1
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g4.cnf,1,0.0429,0.0107,0.9472,0,0.875
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0.2953,0.0314,0.6597,0.1855,0
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,0.1001,0.0205,0.457,0.0169,0.1429
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,0.2677,0.0258,0.6515,0.5,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK13.cnf,1,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0.0297,0.0238,0.9742,0.0016,0.8667
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0.5,0.5,1
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0.0253,0.0163,0.9699,0.0003,0.875
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,0.0229,0.0129,0.7058,0.0001,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,0.0194,0.0208,0.935,0,0.7778
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.1143,0.4619,0.4329,0.9774,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0.453,0.0634,0.0437,0.4999,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.2059,0.4417,0.2922,0.9987,0
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.5943,0.0917,0.4563,0.8861,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,1.9227,0,0.4879,0.3265,0.3333
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.2306,0.2206,0.1152,1,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,0.1208,0,0.1007,0,1
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0.6667,0.0491,0.27,0.1081,0
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0127,0.0329,0.9737,0.0327,0.875
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,1.8611,17.3625,0.389,1,0
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0001,0.0333,0.7357,0.0044,0
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.1107,0.0216,0.8448,0.0172,0.3333
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0.015,0.0138,0.9374,0,0.8571
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.2343,0.1882,0.1289,1,0
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.7311,0.8555,0.6825,0.1769,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,1.6189,0,0.5,0.3254,1
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0.1022,0,0.0782,0,1
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0.1797,0.1768,0.5666,0.466,0
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.0424,0.0015,0.5044,0.1195,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.0899,0.0091,0.9533,0,0.8889
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0001,0.043,0.7581,0.0064,1
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0,0.4964,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0,0,0.5068,0.042,0.3333
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,1.2721,1.814,0.5168,0.779,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.2349,0.2415,0.1118,1,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0,0,0.8678,0.2725,1
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0.0179,0.0173,0.9391,0,0.7778
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0.0001,0,0.6298,0.2295,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0.0011,0.001,0.7147,0.1029,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0001,0.0475,0.9792,0.0556,1
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,0.0002,0,0.8824,0.0277,1
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.2362,0.2051,0.1211,1,0
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,0.0417,0.0139,0.9492,0,0.8333
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.705,0.1556,0.4028,0.3069,0
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0,0.005,0.2932,0.3072,0
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,1.3055,0.6858,0.3903,1,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0,0.0604,0.9758,0.0787,1
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.0001,0.027,0.7551,0.0002,1
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0.2341,0,0.9172,0.0955,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.0519,0.004,0.987,0.5,0.9474
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0.2754,0,0.8739,0.094,0
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,0,5.6667,0.75,0.004,0
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.9361,0.7945,0.6758,0.1791,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,0.0155,0.0148,0.7313,0.0747,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0001,0.043,0.7581,0.0064,1
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,2.5038,0.1276,0.3776,0.2764,0
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0013,0.0013,0.6999,0.0957,0
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.0058,0.0069,0.6713,0.1823,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.1558,0.0083,0.7515,0,1
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0.1131,0,0.0959,0,1
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.1899,0.1389,0.157,0.9999,0
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0,0,0.5071,0.0421,0.3333
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.2029,0.123,0.1161,0.9999,0
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0,0,0.4833,0.042,0.3333
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,0.0003,0.0642,0.6707,0.0102,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0.6385,0,0.0105,0.4961,0
SAT_Competition2007/crafted/spence/hard/s117-100.cnf,1,1.5369,0,0.5,0.3239,1
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.0537,0.0036,0.9843,0.5,0.9444
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,0.2104,0.5863,0.3964,0.9999,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.0868,0.0091,0.9534,0,0.8947
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.5099,0,0
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,1,0.1889,0.2015,0.6265,0.4537,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0,0,0.5161,0.042,0.3333
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.0687,0.0031,0.9798,0.5,0.9286
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.0421,0.0107,0.9474,0,0.8824
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1,0.5914,0,0.231,0.0087,0
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.6564,0.033,0.2831,0.1079,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.2201,0.4281,0.3203,0.9994,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,1.4277,0,0.5,0.3238,1
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0,0,0.9395,0.1832,1
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0.0803,0,0.713,0.0189,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,2.037,0,0.5,0.3263,0.3333
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0001,0.0255,0.7548,0.0001,1
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0.1015,0,0.0831,0,1
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,1.4258,0,0.5,0.3186,1
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,0.0218,0.0102,0.9713,0.0001,0.875
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,0.0015,0,0.5096,0,0
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0986,0.0204,0.4396,0.015,0.1429
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,2.4517,0.024,0.3863,0.2391,0
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,2.7129,54.9677,0.3109,0.4684,0
