@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC

@DATA
patt/js-taillard-20-15/js-taillard-20-15-100-5.xml,1,27.316294,47.316294,37.215588,36.526703,100,0.37789,3.29824,0.421597,0.637718,0.680802,1,0.19152,0.996575,0.182631,20,0.969887,22.959281,21.870821,0.000016,0.863816,0.227454,1.486805,?,0.000017,100,?,0.028275,?,?,?,100,?,12.54593,?,-1,?,13.086634,?,4.026373,0.000252,-1,2,?,3.075557,9.164907,?,?,?,?,0,2.106257,?,0.000252,?,?,?,-1,?,2.692614,0,12.364682,?,8.228819,4.335102
patt/rcpsp/rcpsp25-39.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-06.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-26.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-30.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-02.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-18.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-27.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-34.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-28.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-37.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-07.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-13.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-17.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-19.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-22.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-21.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-08.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-31.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-33.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-09.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-35.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-23.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-32.xml,1,0,20,5.477226,5.245951,93.75,?,?,?,?,?,?,?,?,?,20,?,23.176656,13.020806,?,?,?,?,?,?,100,?,?,?,?,?,100,?,7.076816,?,-1,?,11.58073,?,?,?,0,25,?,?,12.433585,?,?,?,?,6.25,?,?,?,?,?,?,1,?,6.841134,0,11.5157,?,7.409391,8.038738
patt/rcpsp/rcpsp20-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-03.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-29.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-20.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-25.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-36.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-04.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-24.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp25-40.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-16.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpsp/rcpsp20-05.xml,1,0,20,4.242641,4.049691,80,?,?,?,?,?,?,?,?,?,20,?,23.775446,11.875365,?,?,?,?,?,?,100,?,?,?,?,?,100,?,6.044394,?,-1,?,10.556506,?,?,?,0,20,?,?,13.506679,?,?,?,?,20,?,?,?,?,?,?,2.321928,?,9.316353,0,10.491853,?,6.044394,9.837619
patt/rcpsp/rcpsp25-38.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-queens/super-queens-8.xml,1,?,?,?,?,?,0.746915,0.408885,0.659604,0.939195,0.858798,0.939195,1.32587,0.833333,0.230113,?,1.043629,?,?,0.000812,0.466944,0.171995,0.038484,0.96924,0.000106,?,1.679688,0.065426,0.737546,0.777578,1.118502,?,2.707552,?,0.784267,?,0.679436,?,0.418522,2.67757,0.003055,?,?,0.83874,2.731228,?,0.956098,0.000084,0.000084,0.877436,?,2.985481,0.574694,0.002182,0.170626,0.65758,0.001152,?,0.259089,?,?,?,0.290066,?,?
patt/super-queens/super-queens-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-queens/super-queens-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-queens/super-queens-3.xml,1,?,?,?,?,?,0.730317,0.471805,0.652449,0.90354,0.956843,0.90354,0.983242,0.75,0.207986,?,1.174363,?,?,0.003255,0.491023,0.174546,0.070209,0.946344,0.000495,?,1.2521,0.100195,0.814756,0.756358,0.8254,?,2.407247,?,0.76061,?,0.655306,?,0.443824,2.653252,0.008112,?,?,0.945424,2.622319,?,0.92569,0.000405,0.000405,0.872251,?,2.226105,0.486324,0.006081,0.154257,0.75409,0.003276,?,0.248154,?,?,?,0.290631,?,?
patt/super-queens/super-queens-10.xml,1,?,?,?,?,?,0.756465,0.381578,0.662354,0.958265,0.802387,0.958265,1.659507,0.882353,0.241612,?,0.926391,?,?,0.00035,0.450117,0.171055,0.024557,0.979976,0.000031,?,2.094222,0.045579,0.69661,0.788186,1.39896,?,2.956274,?,0.795804,?,0.691236,?,0.404361,2.76103,0.001394,?,?,0.773528,2.829882,?,0.970963,0.000025,0.000025,0.878734,?,3.721322,0.626162,0.000973,0.185451,0.604205,0.000506,?,0.26445,?,?,?,0.290657,?,?
patt/super-queens/super-queens-13.xml,1,?,?,?,?,?,0.716168,0.573141,0.640383,0.86046,1.074393,0.86046,0.764432,0.666667,0.179527,?,1.285604,?,?,0.007994,0.504898,0.178,0.122628,0.915122,0.00172,?,0.968941,0.13606,0.905669,0.729561,0.627001,?,2.184061,?,0.72954,?,0.624195,?,0.471548,2.782931,0.017565,?,?,1.052654,2.551368,?,0.886439,0.001427,0.001427,0.861124,?,1.711976,0.397375,0.01403,0.14634,0.875306,0.007591,?,0.232116,?,?,?,0.296125,?,?
patt/super-queens/super-queens-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-queens/super-queens-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-queens/super-queens-11.xml,1,?,?,?,?,?,0.677069,1.009662,0.591703,0.747817,1.157618,0.836245,0.430232,0.5,0.11434,?,1.255261,?,?,0.033816,0.546482,0.189481,0.451965,0.834697,0.01579,?,0.555353,0.225983,1.048317,0.643208,0.335686,?,1.851045,?,0.442142,?,0.525368,?,0.556269,2.394986,0.067686,?,?,1.207666,1.835812,?,0.761047,0.012661,0.012661,0.669833,?,1.025451,0.226231,0.066594,0.135819,1.146955,0.033019,?,0.128405,?,?,?,0.49755,?,?
patt/super-queens/super-queens-5.xml,1,?,?,?,?,?,0.737609,0.434435,0.656542,0.920912,0.909692,0.920912,1.126029,1,0.218946,?,1.118362,?,?,0.002103,0.481469,0.172098,0.054072,0.958027,0.000251,?,1.427676,0.083868,0.776759,0.766977,0.946462,?,2.536263,?,0.772597,?,0.667458,?,0.431617,2.622571,0.005305,?,?,0.894934,2.692341,?,0.941006,0.000204,0.000204,0.87525,?,2.538477,0.528304,0.003881,0.160706,0.705099,0.002072,?,0.253942,?,?,?,0.290041,?,?
patt/super-queens/super-queens-2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-queens/super-queens-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-queens/super-queens-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-queens/super-queens-1.xml,1,?,?,?,?,?,0.723736,0.508645,0.648244,0.886368,1.003102,0.886368,0.879737,0.714286,0.196761,?,1.222825,?,?,0.00494,0.498601,0.175903,0.089256,0.934198,0.000865,?,1.119644,0.115475,0.851771,0.745696,0.733145,?,2.304879,?,0.74844,?,0.642984,?,0.455309,2.699111,0.011475,?,?,0.99124,2.5873,?,0.910152,0.000713,0.000713,0.868382,?,1.988021,0.448217,0.00882,0.150108,0.801857,0.004774,?,0.2422,?,?,?,0.292123,?,?
patt/jobShop-ewddr2/ewddr2-10-by-5-2.xml,1,?,?,?,?,?,0.328887,0.943402,0.151617,0.57166,0.425504,1,0.125913,0.666667,0.082798,?,0.518631,?,?,0.000433,0.545531,0.037989,0.108279,0.674795,0.000533,?,0.223865,0.057635,2.236152,0.968762,1.572689,?,3.723409,?,0.090573,?,0.673267,?,0.106266,1.699092,0.002455,?,?,1.542013,1.981568,?,0.673969,0.003363,0.003363,0.738554,?,1.04079,0.806087,0.002463,0.196058,0.382415,0.021777,?,0.219842,?,?,?,0.440415,?,?
patt/jobShop-ewddr2/ewddr2-10-by-5-6.xml,1,?,?,?,?,?,0.324521,0.946642,0.146051,0.569563,0.415797,1,0.123743,0.727273,0.072727,?,0.501414,?,?,0.000402,0.528725,0.035052,0.106006,0.68242,0.000496,?,0.20639,0.056198,2.206383,0.971961,1.603012,?,3.262433,?,0.089904,?,0.681074,?,0.097843,1.632634,0.002215,?,?,1.487725,1.715553,?,0.681701,0.00327,0.00327,0.731149,?,1.089956,0.814195,0.002223,0.192502,0.374006,0.019973,?,0.208169,?,?,?,0.447044,?,?
patt/jobShop-ewddr2/ewddr2-10-by-5-4.xml,1,?,?,?,?,?,0.325408,0.947514,0.14972,0.571085,0.422223,1,0.12518,0.809524,0.077082,?,0.511057,?,?,0.000414,0.537273,0.036798,0.107597,0.682233,0.00051,?,0.218394,0.057057,2.20699,0.970002,1.600817,?,3.67589,?,0.09046,?,0.680807,?,0.10553,1.698602,0.002388,?,?,1.504309,1.885902,?,0.681391,0.003284,0.003284,0.731381,?,1.071976,0.810271,0.002396,0.193276,0.37839,0.02137,?,0.236117,?,?,?,0.446819,?,?
patt/jobShop-ewddr2/ewddr2-10-by-5-5.xml,1,?,?,?,?,?,0.323973,0.948634,0.142483,0.567426,0.409445,1,0.122325,0.727273,0.076491,?,0.492212,?,?,0.000408,0.52068,0.033144,0.107411,0.683169,0.000504,?,0.218873,0.056899,2.206072,0.971142,1.605903,?,3.589704,?,0.090416,?,0.681787,?,0.101453,1.575157,0.002397,?,?,1.492465,1.863663,?,0.682389,0.003272,0.003272,0.73092,?,1.079889,0.812183,0.002405,0.19351,0.376416,0.021294,?,0.214356,?,?,?,0.447242,?,?
patt/jobShop-ewddr2/ewddr2-10-by-5-8.xml,1,?,?,?,?,?,0.326172,0.947928,0.146437,0.569612,0.416478,1,0.123895,0.809524,0.080786,?,0.503913,?,?,0.000409,0.531935,0.036137,0.10612,0.679606,0.000504,?,0.212774,0.056229,2.221473,0.971764,1.592936,?,3.422652,?,0.090029,?,0.67822,?,0.096717,1.630958,0.002345,?,?,1.500605,1.742882,?,0.678871,0.003299,0.003299,0.734504,?,1.077118,0.812809,0.002353,0.193913,0.37743,0.021501,?,0.216013,?,?,?,0.444065,?,?
patt/jobShop-ewddr2/ewddr2-10-by-5-7.xml,1,?,?,?,?,?,0.326733,0.947014,0.1488,0.570605,0.420623,1,0.124822,0.809524,0.078581,?,0.510086,?,?,0.000421,0.537335,0.036566,0.106722,0.67636,0.000518,?,0.219361,0.05664,2.23422,0.970283,1.581485,?,3.618571,?,0.090325,?,0.674895,?,0.101298,1.667609,0.002358,?,?,1.52377,1.859883,?,0.67556,0.00334,0.00334,0.734676,?,1.059456,0.809904,0.002366,0.195665,0.378374,0.021404,?,0.21298,?,?,?,0.443899,?,?
patt/jobShop-ewddr2/ewddr2-10-by-5-10.xml,1,?,?,?,?,?,0.324932,0.947036,0.146848,0.569654,0.417202,1,0.124057,0.727273,0.073736,?,0.503732,?,?,0.000412,0.530929,0.035043,0.107142,0.681299,0.000508,?,0.216564,0.056818,2.213448,0.970615,1.598229,?,3.624086,?,0.090282,?,0.679873,?,0.102758,1.628005,0.002378,?,?,1.502766,1.848997,?,0.680494,0.00329,0.00329,0.731376,?,1.07394,0.811431,0.002386,0.193478,0.378485,0.021784,?,0.219594,?,?,?,0.446832,?,?
patt/jobShop-ewddr2/ewddr2-10-by-5-3.xml,1,?,?,?,?,?,0.326713,0.947158,0.150262,0.571407,0.423163,1,0.12539,0.652174,0.080062,?,0.513546,?,?,0.000413,0.540131,0.037589,0.10685,0.680748,0.000508,?,0.211719,0.056669,2.212306,0.970869,1.594269,?,3.551215,?,?,?,0.679346,?,0.101362,1.632628,0.002324,?,?,1.503031,1.853341,?,0.679989,0.003294,0.003294,?,?,1.073544,0.811221,0.002332,0.193239,?,0.020887,?,?,?,?,?,?,?,?
patt/jobShop-ewddr2/ewddr2-10-by-5-9.xml,1,?,?,?,?,?,0.327379,0.946205,0.150785,0.571487,0.424068,1,0.125592,0.727273,0.08168,?,0.515377,?,?,0.000422,0.542024,0.03799,0.10745,0.677514,0.00052,?,0.215734,0.05706,2.224729,0.969794,1.581407,?,3.626611,?,0.090278,?,0.676033,?,0.103992,1.674431,0.002346,?,?,1.523155,1.890683,?,0.676701,0.003327,0.003327,0.735502,?,1.056711,0.80886,0.002354,0.194648,0.379098,0.02095,?,0.215439,?,?,?,0.443165,?,?
