@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S648763183-023.cnf,1,0.0466,0.2335,0.0917,0.7144,0.2901,0.1226,0.5798,0.3922,0,0.0262,0.9336,0.1618,0.5881,14,11,11.818
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,0.0216,0.2405,0.0331,1.1292,0.8045,0.0424,0.3302,0.7575,0.6633,1.3431,0.1739,0.9808,1.5565,0,0,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9989,0.0335,0.0001,0.6154,0.0676,0,0,0.0001,0,0.6781,4466,4335,4364.8
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,0.028,0.1336,0.0796,1.7645,1.9251,0.118,0.3858,0.589,0.122,4.7893,0.4522,1.6046,0.6869,255,197,234.28
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.4748,0.1612,0.4398,2.5844,1.2378,0.499,0.2029,0.7335,0.0724,0.0375,0.9999,2.1322,0.8748,2036,1919,1693.3
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1146593655-045.cnf,1,0,0.0112,0.0001,0.9876,0.0406,0.0001,0.7434,0.0595,0,0,0.0001,0,0.6806,4524,4477,4489.6
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0.023,0,0.6053,0,0,0,0.499,0.0115,0.0227,0,0.0672,0.584,1866,1458,1463.7
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0,0,0,0.042,0,0.5774,4534,4499,4472.6
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.0002,0.003,0.0158,0.1037,0.1708,0.0196,0.0687,0.9812,0.9798,0.0179,0.5,0.1482,0.005,3,3,3
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,0.02,0.1291,0.0737,1.7916,1.5324,0.1163,0.4027,0.6068,0.1381,5.0919,0.4632,1.641,0.7239,311,241,244.6
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,0,0.0099,0,0.1196,0.2146,0,0.0218,0.889,0.9713,0.0329,0.0001,0.1744,0.01,678,583,618.8
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S2056912842-027.cnf,1,0.0449,0.23,0.0851,0.7476,0.2871,0.1136,0.5891,0.3887,0,0.0331,0.3719,0.1825,0.5858,3956,3879,3873.9
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,0.0471,0.2342,0.0922,0.7021,0.2899,0.1241,0.5845,0.3896,0,0.0224,0.7,0.1459,0.5865,12,10,10.483
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.0598,0.1534,0.1038,1.3329,2.8213,0.1378,2.4517,0.0826,0.0754,0.6143,0.2391,0.7632,0.8329,1825,1064,1276.6
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S429936805-03.SAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.8334,0.095,0.0023,0.6541,0.1731,0,0,0.007,0,0.6525,4270,4223,4222.3
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,0,0.0133,0,0.2317,0.1887,0,0.0193,0.821,0.9405,0.0455,0,0.2434,0.0207,440,302,349.35
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.0001,0.072,0.0363,1.2717,1.2277,0.0279,0.3275,0.8053,0.4286,0.0017,0.318,1.1418,0.5509,637,511,622.48
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7bidw_i.cnf,1,0.024,0.1328,0.0786,1.7619,1.5143,0.1195,0.4458,0.5643,0.1229,4.8307,0.443,1.6207,0.7062,386,337,340.92
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0,0.0257,0.0002,0,0.2615,0.0002,0.1935,0.5916,0,0,0.0017,0.4141,0,4721,4678,4684.8
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,0.0143,0.1439,0.0735,1.7302,1.1316,0.1107,0.5415,0.5387,0.1364,4.6715,0.4284,1.6291,0.7438,873,810,771.55
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1121059923-10.cnf,1,0.0015,0.05,0.0028,0.8331,0.1017,0.0034,0.6848,0.1672,0,0,0.0195,0,0.6503,76,67,71.506
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-2.cnf,1,0.0225,0.1719,0.0308,1.0393,0.5096,0.0411,1.8588,0.0775,0.0825,1.4495,0.2106,0.9206,0.4372,280,243,247.27
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x20.cnf,1,0.0046,0.0306,0.0046,0,0,0.0046,0.0001,0.5028,0.0306,0.3333,0.0046,0.682,0,3840,3840,3840
SAT_RACE2008/hoons-vbmc-lucky7.cnf,1,0.0219,0.1742,0.0314,1.8563,0.9233,0.0351,0.5379,0.4711,0.4138,3.5422,0.1473,1.6131,0.8548,2696,2535,2249.8
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.4944,0.2064,0.4405,2.9448,4.1643,0.4999,0.2292,0.6991,0.0868,0.0672,1,2.5765,0.9046,2226,1695,1509.9
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6nid_s.cnf,1,0.0216,0.1291,0.0783,1.794,1.4161,0.1211,0.4209,0.592,0.128,5.0956,0.4602,1.6462,0.7183,330,293,301.35
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S871131876-087-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.8329,0.0973,0.0034,0.695,0.1611,0,0,0.02,0,0.6514,37,32,32.982
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,0,0.0086,0,0.1062,0.2428,0,0.0253,0.8962,0.9742,0.0278,0.0001,0.1366,0.0079,1484,178,444
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,0.3358,0.2865,0.3036,0.9387,1.3881,0.3382,2.1952,0.0461,0.0153,1.0501,0.3576,0.2972,0.9728,837,547,692.53
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S779713554-13.cnf,1,0.0001,0.0118,0.0001,1.0031,0.0397,0.0001,0.6636,0.0716,0,0,0.0002,0,0.6778,4305,4144,4201.6
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l39_lambda.cnf,1,0.0146,0.1166,0.061,1.4367,1.3745,0.1106,0.3429,0.6058,0.1958,3.3349,1,1.3248,0.6666,2136,1984,1821.8
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1876865608-086.cnf,1,0.0519,0.2321,0.0962,0.686,0.2775,0.131,0.5391,0.426,0,0.0182,0.3205,0.1196,0.5852,3862,3820,3808.7
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0.0286,0.1648,0.093,1.4187,2.6456,0.1312,0.3688,0.6706,0.6521,0.7863,0.4571,1.2632,1.3919,666,332,455.73
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S440063851-05.cnf,1,0.0481,0.2339,0.0934,0.698,0.2875,0.1241,0.575,0.3986,0,0.0238,0.7993,0.1489,0.5868,67,56,61.106
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0,0.0271,0,0.3436,0.2132,0,0.0442,0.7422,0.899,0.0833,0.0003,0.3703,0.0471,2041,1468,1614.2
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S565763763-051.cnf,1,0.0483,0.2289,0.0887,0.7853,0.2935,0.1185,0.5802,0.3945,0,0.0351,0.3762,0.222,0.5954,3945,3839,3855.9
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11773.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/spence/medium/s93-100.cnf,1,0.3145,0.4745,0.3124,0,0.147,0.3207,1.4096,0.0443,0,0,0.3227,0,0,4179,4121,4130.6
SAT_RACE2008/babic-dspam-vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1377128774-12-UNSAT.cnf,1,0.1,0.319,0.1766,1.3648,0.3877,0.2365,0.5884,0.4298,0.2561,0.3598,1,1.106,0.7598,3771,3709,3695.2
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S227954525-082.cnf,1,0.0431,0.2325,0.0899,0.6933,0.2769,0.1202,0.5904,0.3885,0,0.0156,0.3025,0.1299,0.5868,3965,3839,3883.6
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-03.cnf,1,0,0.0178,0.0967,0.8957,3.3798,0.2071,0.4204,0.8043,0.8293,0.7117,0.5,0.7405,0.3851,0,0,0
SAT_Competition2009/CRAFTED/edgematching/all/em_12_2_4_all.cnf,1,0.0002,0.0172,0.0049,0.6581,0.6703,0.0013,0.232,0.9254,0.8103,0.0038,0.0663,0.6289,0.2871,69,22,37.778
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-05.cnf,1,0,0.0178,0.0967,0.8957,3.3798,0.2071,0.4204,0.8043,0.8293,0.7117,0.5,0.7405,0.3851,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.9882,0,0.3832,0,0,0,0,0.3833,0,0.9265,2988,2767,2806.1
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S419666888-007.cnf,1,0.0479,0.2281,0.0917,0.7504,0.2779,0.1242,0.5619,0.407,0,0.0444,0.3466,0.214,0.5925,3980,3943,3940
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,0.0041,0.064,0.0631,1.5652,1.8081,0.0651,0.5228,0.6032,0.1518,0.4145,0.3634,1.2654,0.6123,1047,798,865.33
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf,1,0.0002,0.1531,0.2014,1.85,3.4805,0.3404,0.5481,0.6373,0.4006,6.9416,0.5,1.6907,0.7266,0,0,0
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1556473581-06.cnf,1,0.0015,0.05,0.0028,0.8312,0.0999,0.0035,0.7059,0.1666,0,0,0.0145,0,0.6498,100,88,93.297
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0.3831,0.25,0.3831,1.0038,0,0.3832,0,0,0,0,0.3832,0,0.9544,3614,3393,3434.3
SAT_RACE2008/post-c32s-gcdm16-22.cnf,1,0.0216,0.1443,0.037,1.5499,1.2728,0.0403,1.3432,0.1968,0.0742,8.085,0.26,1.1992,0.5895,1239,1030,1010.7
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,0,0.0454,0.0435,0.4423,1.515,0.066,0.966,0.2471,0.0716,0.0891,0.3768,0.627,2.8746,0,0,0
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf,1,0.0154,0.1138,0.0629,1.3954,1.4973,0.1186,0.3336,0.6121,0.1814,3.1589,1,1.2942,0.66,1901,1549,1652.4
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-10t19.sat05-1143.reshuffled-07.cnf,1,0.0001,0.0438,0.0294,1.168,0.6008,0.0126,0.2081,0.8894,0.6806,0.7296,0.2756,0.8195,0.9848,3194,2817,2684.5
SAT_Competition2009/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,1,0.006,0.0226,0.0164,0.7715,0.6236,0.0242,0.26,0.901,0.7691,0.0005,0.0601,0.7105,0.3314,230,210,202.38
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0,0.0061,0,0.6747,0.0037,0,0.0018,0.6917,0.3935,0,0,0.6734,0.5474,2117,2117,1387
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1064282057-06.UNSAT.shuffled.cnf,1,0.0008,0.0469,0.0018,0.8288,0.1106,0.0023,0.6516,0.1559,0,0,0.008,0,0.6505,4415,4368,4390.6
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0,0.0215,0.2601,1.5704,1.659,0.5,0.2088,0.8489,0.1394,0.0599,0.5,0.7151,0.8393,1506,1366,1172
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.0522,0.2327,0.094,0.6385,0.2829,0.122,0.5795,0.4073,0,0.0112,0.3444,0.0955,0.581,4020,3841,3877
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S883927618-10.cnf,1,0.0016,0.05,0.0028,0.8313,0.0985,0.0034,0.6674,0.1759,0,0,0.0165,0,0.6474,101,89,91.94
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,0.0037,0.1843,0.0158,1.3814,0.4013,0.0262,0.5442,0.5492,0.6356,2.1871,0.2037,1.006,1.0463,1368,356,595.33
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,0.0001,0.0808,0.0181,1.5953,2.2027,0.017,0.3302,0.7678,0.7426,0.3709,0.2146,1.1497,0.8221,3615,3375,3206.3
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1191693850-19.SAT.shuffled.cnf,1,0.0009,0.0469,0.0018,0.824,0.0952,0.0023,0.6349,0.1723,0,0,0.0052,0,0.6392,4321,4194,4220
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,0.0033,0.1415,0.0691,1.6208,2.1859,0.1377,1.1588,0.3244,0.3465,1.6489,0.2916,1.404,0.7929,349,303,325.27
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,0.3429,0.0698,0.3429,0,0,0.3429,0,0.619,0.0698,0.3333,0.343,0.7761,0,4272,4272,4272
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.2295,0.4167,0.2295,1.0976,0,0.2295,0.0001,0.5832,0.8333,0,0.2295,0.4506,1.067,4553,4541,4535.2
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0009,0.047,0.0019,0.8441,0.102,0.0022,0.6465,0.1648,0,0,0.0122,0,0.6323,4405,4395,4386.8
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,0.0478,0.2337,0.0929,0.7148,0.2902,0.1251,0.5798,0.394,0,0.0255,0.735,0.1596,0.5873,5,3,3.6269
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.4923,0.2249,0.4549,3.0185,4.1923,0.4999,0.2301,0.7018,0.0811,0.0757,1,2.5543,0.8604,1822,1257,1286.8
SAT_Competition2007/crafted/spence/hard/s97-100.cnf,1,0.3132,0.4755,0.313,0,0.1446,0.3214,1.4321,0.0432,0,0,0.3232,0,0,4272,4119,4163.8
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2100934911-025.cnf,1,0.0466,0.234,0.0915,0.7041,0.289,0.1231,0.5804,0.3907,0,0.0235,0.5253,0.1504,0.5871,43,36,37.756
SAT_Competition2009/CRAFTED/edgematching/compact/em_8_4_5_cmp.cnf,1,0.0122,0.1081,0.0847,1.1741,1.3316,0.1709,0.3639,0.7466,0.1413,0.0017,0.3407,1.0969,0.5383,570,501,530
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.0414,0.1538,0.0415,0,0,0.0415,0.0001,0.7087,0.8461,0,0.0416,0.4293,0,4921,4897,4900
SAT_RACE2008/mizh-md5-48-2.cnf,1,0.0231,0.1696,0.0312,1.0045,0.6084,0.0407,1.7499,0.0819,0.0718,1.5069,0.1579,0.9018,0.4116,366,304,320.71
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9985,0.0435,0.0001,0.8768,0.0619,0,0,0.0001,0,0.6737,4377,4320,4350.8
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.0469,0.2318,0.0945,0.6718,0.2909,0.1279,0.5985,0.4006,0,0.0204,0.5878,0.1255,0.5833,3881,3720,3736.6
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.372,0.031,0.4067,2.5647,1.2736,0.4741,0.4412,0.5452,0.0009,0.2151,0.4979,1.8677,0.7124,1286,957,1129.5
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,0.0015,0.05,0.0028,0.8339,0.0987,0.0035,0.6956,0.1702,0,0,0.0177,0,0.6492,54,47,49.59
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,0.001,0.0469,0.002,0.8247,0.1048,0.0023,0.5823,0.182,0,0,0.0137,0,0.6552,4415,4406,4379.4
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0.0201,0.1964,0.0541,1.4766,1.0469,0.0722,0.7553,0.2745,0.2268,0.836,0.2361,1.2304,0.7595,1782,1514,1417.1
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,0.0002,0.0332,0.1218,0.9113,2.6266,0.2763,0.4693,0.7799,0.8955,0.5503,0.5,0.6464,0.4187,582,325,332.88
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,1.0001,0.0339,0.0001,0.6802,0.0733,0,0,0.0002,0,0.6766,4559,4554,4561.8
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0886,0.0442,0.0902,0.9743,0,0.0912,0.0013,0.9392,0.9438,0.0294,0.0957,0.2212,1.0205,4873,4873,4873
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,0.0476,0.234,0.0922,0.7064,0.2892,0.1243,0.5791,0.3942,0,0.0237,0.6639,0.1515,0.585,39,32,34.983
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0.0001,0.0118,0.0001,1.0084,0.0428,0.0001,0.7293,0.065,0,0,0.0002,0,0.6808,4436,4320,4229.8
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,0.0417,0.2308,0.0888,0.7034,0.2979,0.1212,0.5788,0.3945,0,0.022,0.3961,0.1358,0.5876,3855,3828,3791.8
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S125259973-020.cnf,1,0.0476,0.2339,0.0893,0.6267,0.2787,0.1168,0.5646,0.3998,0,0.0076,0.3143,0.0666,0.5785,3942,3905,3896.8
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,0.001,0.0469,0.0019,0.8381,0.0981,0.0024,0.6293,0.1796,0,0,0.0067,0,0.6391,4267,4115,4156.9
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm25-p0-q229.cnf,1,0.0623,0.0446,0.0623,0,0,0.0623,0,0.9332,0.9805,0.0417,0.0624,0.0961,0,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.0286,0.2409,0.0512,1.1684,0.2677,0.0568,0.806,0.2261,0.2014,0.4768,0.3211,0.9207,0.8269,3329,3204,2800.8
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832,0.8333,0,0.2296,0.4506,0,4501,4491,4483
SAT_RACE2008/anbul-part-10-13-s.cnf,1,0.0053,0.1814,0.0161,1.3871,0.4687,0.0256,0.5534,0.5754,0.6156,1.0588,0.1302,1.0251,0.9963,223,223,223
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.2435,0.1978,0.2435,0,0,0.2435,0,0.8155,0.8901,0,0.2435,0.3463,0,4913,4833,4840.5
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,0.0001,0.0118,0.0001,1.0016,0.0434,0.0001,0.7328,0.0648,0,0,0.0003,0,0.6843,3961,3855,3851.3
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,0.0201,0.1964,0.0541,1.4766,1.0469,0.0722,0.7553,0.2745,0.2268,0.836,0.2361,1.2304,0.7595,1782,1514,1480.6
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,0.0054,0.1647,0.0549,1.813,0.9652,0.081,0.5937,0.501,0.4974,1.3457,0.3871,1.5572,1.0528,833,613,607.58
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S159251645-087.cnf,1,0.0414,0.2314,0.0915,0.6678,0.3144,0.1266,0.5922,0.393,0,0.0216,0.5631,0.1355,0.5804,4062,3877,3909.5
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0,0.0402,0.0477,1.0185,2.1893,0.031,0.3936,0.7934,0.8894,0.5216,0.4999,0.6874,0.4716,257,183,294.31
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,0.0234,0.0091,0.0951,0.2057,4.0332,0.1381,0.1331,0.9132,0.0236,0.1857,0.5,2.2041,0.1733,0,0,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,0.0201,0.1301,0.0709,1.8228,1.7134,0.1151,0.4711,0.59,0.1428,5.3427,0.4584,1.6923,0.7461,415,364,375.71
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1166224100-13.SAT.shuffled.cnf,1,0.0435,0.2294,0.0844,0.7126,0.2739,0.112,0.5852,0.3908,0,0.03,0.5234,0.1617,0.5864,3924,3807,3814.6
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,0.055,0.0172,0.1933,1.9494,1.9632,0.3387,1.3441,0.1336,0.0087,59.971,0.4565,1.0461,0.7276,893,537,552.5
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.3358,0.286,0.3037,0.9339,1.3871,0.3382,2.1823,0.0454,0.0168,1.0539,0.3576,0.2926,0.9745,1165,810,902.13
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S339800239-026.cnf,1,0.0474,0.2338,0.092,0.7092,0.2871,0.1237,0.5706,0.3948,0,0.0253,0.7772,0.1563,0.5872,11,9,9.5602
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-10652.cnf,1,0,0.1412,0.0977,1.7164,3.709,0.202,0.4181,0.7977,0.4407,6.8182,0.5,1.4605,0.7637,0,0,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S780904324-093.cnf,1,0.0458,0.2298,0.0848,0.7234,0.2818,0.1128,0.5645,0.3972,0,0.0304,0.3043,0.1622,0.5915,4023,3935,3931.8
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.0955,0.1374,0.11,1.639,0.2685,0.1226,1.4264,0.0435,0,0,0.1642,0.8401,0.7998,3728,3304,2707.3
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,0.0225,0.172,0.0308,1.0398,0.5098,0.0411,1.8555,0.0777,0.0826,1.4489,0.2106,0.9209,0.4376,280,244,242.02
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,0.0009,0.0469,0.0017,0.8068,0.0862,0.0023,0.7874,0.1469,0,0,0.006,0,0.6481,4316,4258,4275.9
SAT_Competition2009/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.0496,0.0874,0.1445,1.067,2.0847,0.2606,0.3091,0.7502,0.1089,0.0005,0.4177,1.0009,0.4888,156,121,113.91
