@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
pret-60-60_ext.xml.minion.converted.minion.gz,1,40,0.067797
pret-60-75_ext.xml.minion.converted.minion.gz,1,40,0.067797
qcp-10-67-0_ext.xml.minion.gz,1,822,0.166061
qcp-10-67-1_ext.xml.minion.gz,1,822,0.166061
qcp-10-67-2_ext.xml.minion.gz,1,822,0.166061
qcp-10-67-3_ext.xml.minion.gz,1,822,0.166061
qcp-10-67-4_ext.xml.minion.gz,1,822,0.166061
qcp-10-67-5_ext.xml.minion.gz,1,822,0.166061
qcp-10-67-6_ext.xml.minion.gz,1,822,0.166061
qcp-10-67-7_ext.xml.minion.gz,1,822,0.166061
qcp-10-67-8_ext.xml.minion.gz,1,822,0.166061
qcp-10-67-9_ext.xml.minion.gz,1,822,0.166061
qcp-15-120-0_ext.xml.minion.gz,1,2519,0.09996
qcp-15-120-1_ext.xml.minion.gz,1,2519,0.09996
qcp-15-120-2_ext.xml.minion.gz,1,2520,0.1
qcp-15-120-3_ext.xml.minion.gz,1,2520,0.1
qcp-15-120-4_ext.xml.minion.gz,1,2519,0.09996
qcp-15-120-5_ext.xml.minion.gz,1,2519,0.09996
qcp-15-120-6_ext.xml.minion.gz,1,2519,0.09996
qcp-15-120-7_ext.xml.minion.gz,1,2520,0.1
qcp-15-120-8_ext.xml.minion.gz,1,2519,0.09996
qcp-15-120-9_ext.xml.minion.gz,1,2519,0.09996
qcp-20-187-0_ext.xml.minion.gz,1,5540,0.069424
qcp-20-187-1_ext.xml.minion.gz,1,5540,0.069424
qcp-20-187-2_ext.xml.minion.gz,1,5540,0.069424
qcp-20-187-3_ext.xml.minion.gz,1,5540,0.069424
qcp-20-187-4_ext.xml.minion.gz,1,5540,0.069424
qcp-20-187-5_ext.xml.minion.gz,1,5540,0.069424
qcp-20-187-6_ext.xml.minion.gz,1,5540,0.069424
qcp-20-187-7_ext.xml.minion.gz,1,5540,0.069424
qcp-20-187-8_ext.xml.minion.gz,1,5540,0.069424
qcp-20-187-9_ext.xml.minion.gz,1,5540,0.069424
qcp-25-264-0_ext.xml.minion.gz,1,10142,0.05201
qcp-25-264-1_ext.xml.minion.gz,1,10142,0.05201
qcp-25-264-2_ext.xml.minion.gz,1,10142,0.05201
qcp-25-264-3_ext.xml.minion.gz,1,10142,0.05201
qcp-25-264-4_ext.xml.minion.gz,1,10142,0.05201
qcp-25-264-5_ext.xml.minion.gz,1,10142,0.05201
qcp-25-264-6_ext.xml.minion.gz,1,10142,0.05201
qcp-25-264-7_ext.xml.minion.gz,1,10142,0.05201
qcp-25-264-8_ext.xml.minion.gz,1,10142,0.05201
qcp-25-264-9_ext.xml.minion.gz,1,10142,0.05201
queens-100.xml.minion.conv.minion,1,0,0.000396
queens-10.xml.minion.conv.minion,1,0,0.036364
queens-120.xml.minion.conv.minion,1,0,0.000275
queens-12.xml.minion.conv.minion,1,0,0.025641
queens-150.xml.minion.conv.minion,1,0,0.000177
queens-15.xml.minion.conv.minion,1,0,0.016667
queens-20.xml.minion.conv.minion,1,0,0.009524
queens-30.xml.minion.conv.minion,1,0,0.004301
queens-4.xml.minion.conv.minion,1,0,0.2
queens-50.xml.minion.conv.minion,1,0,0.001569
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,160,0.533333
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,160,0.533333
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,160,0.533333
queens-80.xml.minion.conv.minion,1,0,0.000617
queens-8.xml.minion.conv.minion,1,0,0.055556
qwh-10-57-0_ext.xml.minion.gz,1,756,0.152727
qwh-10-57-1_ext.xml.minion.gz,1,756,0.152727
qwh-10-57-2_ext.xml.minion.gz,1,756,0.152727
qwh-10-57-3_ext.xml.minion.gz,1,756,0.152727
qwh-10-57-4_ext.xml.minion.gz,1,756,0.152727
qwh-10-57-5_ext.xml.minion.gz,1,756,0.152727
qwh-10-57-6_ext.xml.minion.gz,1,756,0.152727
qwh-10-57-7_ext.xml.minion.gz,1,756,0.152727
qwh-10-57-8_ext.xml.minion.gz,1,756,0.152727
qwh-10-57-9_ext.xml.minion.gz,1,756,0.152727
qwh-15-106-0_ext.xml.minion.gz,1,2324,0.092222
qwh-15-106-1_ext.xml.minion.gz,1,2324,0.092222
qwh-15-106-2_ext.xml.minion.gz,1,2324,0.092222
qwh-15-106-3_ext.xml.minion.gz,1,2324,0.092222
qwh-15-106-4_ext.xml.minion.gz,1,2324,0.092222
qwh-15-106-5_ext.xml.minion.gz,1,2324,0.092222
qwh-15-106-6_ext.xml.minion.gz,1,2324,0.092222
qwh-15-106-7_ext.xml.minion.gz,1,2324,0.092222
qwh-15-106-8_ext.xml.minion.gz,1,2324,0.092222
qwh-15-106-9_ext.xml.minion.gz,1,2324,0.092222
qwh-20-166-0_ext.xml.minion.gz,1,5092,0.06381
qwh-20-166-1_ext.xml.minion.gz,1,5092,0.06381
qwh-20-166-2_ext.xml.minion.gz,1,5092,0.06381
qwh-20-166-3_ext.xml.minion.gz,1,5092,0.06381
qwh-20-166-4_ext.xml.minion.gz,1,5092,0.06381
qwh-20-166-5_ext.xml.minion.gz,1,5092,0.06381
qwh-20-166-6_ext.xml.minion.gz,1,5092,0.06381
qwh-20-166-7_ext.xml.minion.gz,1,5092,0.06381
qwh-20-166-8_ext.xml.minion.gz,1,5092,0.06381
qwh-20-166-9_ext.xml.minion.gz,1,5092,0.06381
qwh-25-235-0_ext.xml.minion.gz,1,9300,0.047692
qwh-25-235-1_ext.xml.minion.gz,1,9300,0.047692
qwh-25-235-2_ext.xml.minion.gz,1,9300,0.047692
qwh-25-235-3_ext.xml.minion.gz,1,9300,0.047692
qwh-25-235-4_ext.xml.minion.gz,1,9300,0.047692
qwh-25-235-5_ext.xml.minion.gz,1,9300,0.047692
qwh-25-235-6_ext.xml.minion.gz,1,9300,0.047692
qwh-25-235-7_ext.xml.minion.gz,1,9300,0.047692
qwh-25-235-8_ext.xml.minion.gz,1,9300,0.047692
qwh-25-235-9_ext.xml.minion.gz,1,9300,0.047692
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,230,0.528736
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,212,0.487356
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,224,0.514943
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,221,0.508046
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,223,0.512644
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,225,0.517241
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,218,0.501149
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,221,0.508046
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,219,0.503448
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,218,0.501149
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,225,0.517241
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,222,0.510345
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,229,0.526437
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,227,0.521839
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,228,0.524138
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,221,0.508046
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,223,0.512644
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,223,0.512644
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,227,0.521839
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,226,0.51954
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,228,0.524138
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,223,0.512644
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,223,0.512644
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,224,0.514943
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,227,0.521839
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,230,0.528736
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,212,0.487356
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,224,0.514943
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,221,0.508046
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,223,0.512644
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,218,0.501149
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,221,0.508046
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,219,0.503448
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,218,0.501149
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,225,0.517241
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,222,0.510345
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,229,0.526437
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,227,0.521839
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,228,0.524138
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,221,0.508046
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,223,0.512644
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,227,0.521839
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,226,0.51954
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,228,0.524138
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,223,0.512644
rand-23-23-253-131-46021_ext.xml.minion.gz,1,253,1
rand-23-23-253-131-47021_ext.xml.minion.gz,1,253,1
rand-23-23-253-131-48021_ext.xml.minion.gz,1,253,1
rand-23-23-253-131-49021_ext.xml.minion.gz,1,253,1
rand-23-23-253-131-50021_ext.xml.minion.gz,1,253,1
rand-23-23-253-131-51021_ext.xml.minion.gz,1,253,1
rand-23-23-253-131-52021_ext.xml.minion.gz,1,253,1
rand-23-23-253-131-53021_ext.xml.minion.gz,1,253,1
rand-23-23-253-131-54021_ext.xml.minion.gz,1,253,1
rand-23-23-253-131-55021_ext.xml.minion.gz,1,253,1
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,414,0.530769
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,414,0.530769
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,250,0.320513
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,250,0.320513
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,84,0.107692
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,84,0.107692
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,338,0.433333
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,342,0.438462
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,333,0.426923
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,348,0.446154
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,335,0.429487
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,346,0.44359
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,332,0.425641
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,333,0.426923
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,339,0.434615
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,338,0.433333
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,330,0.423077
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,330,0.423077
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,333,0.426923
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,343,0.439744
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,336,0.430769
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,351,0.45
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,340,0.435897
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,339,0.434615
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,340,0.435897
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,346,0.44359
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,348,0.446154
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,348,0.446154
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,334,0.428205
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,333,0.426923
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,342,0.438462
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,338,0.433333
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,342,0.438462
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,333,0.426923
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,348,0.446154
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,335,0.429487
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,332,0.425641
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,333,0.426923
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,339,0.434615
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,338,0.433333
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,330,0.423077
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,330,0.423077
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,333,0.426923
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,343,0.439744
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,336,0.430769
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,351,0.45
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,339,0.434615
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,340,0.435897
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,346,0.44359
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,348,0.446154
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,348,0.446154
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,180,0.230769
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,180,0.230769
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,135,0.173077
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,135,0.173077
