@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,62642,0.0002,63000,0,52.2857,487.167,61.1773,60.5294,77.7143,98.1429,11.6273,1315,0.0014,46.2,68.4545,15000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1,1472,0.0089,1491,66,20.8228,12.0111,21.538,21.5392,23.5907,23.5907,3943.5714,14.3723,0.0374,19.9297,22.2764,350
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,10419,0.0012,10500,508,32.7556,49.0837,34.1208,33.6503,36.9342,40.7167,115.6154,77.245,0.0069,31.7885,35.25,2500
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,125264,0.0001,126000,6322,66.75,680.8,87.4085,83.8,131.5,182.6667,5.2473,892,0.0006,52.125,98,30000
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,2540,0.0051,2556,120,30.4811,15.8664,31.3202,31.0838,32.7559,32.7559,3799.7143,19.3645,0.0213,29.8159,32.4089,600
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,41695,0.0003,42000,2061,46.2174,156.818,54.1257,54.1,66,87.7,18.2328,279.706,0.0017,41.9545,60.0833,10000
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,6230,0.1,6230,9,25.5539,8.5949,25.663,25.6413,25.9134,25.9134,4465,8.9266,0.0111,25.3447,25.862,70
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,2662,0.04,2662,20,26.9424,9.8355,27.7997,27.8944,29.4269,29.4269,4221.7143,10.9171,0.0466,26.4503,28.6682,125
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,20877,0.0006,21000,1036,39.4516,94.5373,42.5705,42.2308,49.6667,58.0455,44.6667,178.077,0.0033,35.7143,45.5366,4999
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,3388,0.0038,3408,160,30.0532,19.9446,34.2356,34.4781,40.2646,41.7884,1967.2308,25.3287,0.0174,28.3832,38.583,800
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,2964,0.0044,2982,139,34.3311,21.678,35.9018,34.9095,41.65,41.65,3737.2857,27.8309,0.0192,32.8442,37.6752,700
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,145983,0.0001,147000,0,65.1667,850,90.3857,82.75,134.25,178.5,4.4624,3256,0.0006,51,112,34999
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.1431,14.2199,46.8616,47.3248,48.1497,48.1497,4229.75,14.1992,0.0117,45.8288,48.1497,150
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,3184,0.0041,3195,151,36.8206,20.8228,37.3495,37.1051,43.105,43.105,3502.5,26.0937,0.0182,33.7784,39.0598,750
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,2752,0.0047,2769,128,32.2619,18.792,33.8652,33.2214,37.0249,37.0249,3755.8571,23.8057,0.0189,32.2006,36.048,650
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,1065,0.1,1065,8,13.5067,5.0139,13.6355,13.615,14.0909,14.0909,4541,5.8029,0.046,13.3198,13.7078,50
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.09,10.3274,31.4722,31.3501,32.4942,32.4942,4362,10.5424,0.0111,30.9457,31.4809,90
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,17000,0.035,17000,27,56.7299,18.7405,57.3765,58.1761,58.2745,58.2745,3687,18.1533,0.0117,56.3257,58.2745,200
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,1065,0.1,1065,8,13.5265,4.8008,13.5764,13.583,13.6863,13.6863,4548.3333,5.6463,0.046,13.4799,13.6333,50
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.5954,8.4133,25.773,25.7166,26.3264,26.3264,4430,8.7175,0.0111,25.2665,25.9599,70
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,34000,0.0175,34000,57,55.4,33.5403,58.05,58.6571,62.1831,63.2344,84.25,33.4834,0.0117,53.9273,60.8837,400
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,17000,0.035,17000,27,57.9082,18.3595,57.6101,58.0127,58.3025,58.3025,3809.25,17.8747,0.0117,56.217,58.3025,200
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,125223,0.0001,126000,6325,68,693.8,85.1213,80.3333,125,166.5,4.7732,879.5,0.0007,56.25,97.2,30000
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,2125,0.0061,2130,99,26.5744,15.7864,28.2744,28.0121,31.3685,31.3685,3866.7143,19.7201,0.0212,26.2885,30.8888,500
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,104318,0.0001,105000,5262,59,510.833,76.9902,74.1111,110.4,145.75,6.4592,858,0.0007,48,90.6667,25000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.8549,9.6576,27.826,28.073,29.0253,29.0253,4203.1429,10.7688,0.0466,26.7188,28.9496,125
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,166810,0.0001,168000,8420,70.8,1739.75,103.0252,91.8,157.5,244,3.4624,998,0.0005,62.6667,130,40000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,1487,0.0087,1491,69,20.8393,11.1597,21.3074,21.0776,22.6056,22.6056,3990.2857,13.6202,0.0296,20.2253,22.3711,350
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,83386,0.0002,84000,4238,54.8,366.714,70.9112,70.625,94,132,7.7477,514.75,0.001,45.25,83.5556,20000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,1485,0.0088,1491,68,21.486,8.9053,22.1591,21.8116,24.8406,24.8406,3930.7143,10.4873,0.0337,19.8102,23.2901,350
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,1065,0.1,1065,8,13.8381,4.6067,13.8567,13.8554,14.0175,14.0175,4546.8333,5.382,0.046,13.611,13.9785,50
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,2662,0.04,2662,20,27.0869,9.6452,27.8759,27.9948,29.4411,29.4411,4215.7143,10.6428,0.0466,27.0366,28.2493,125
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,3195,0.0333,3195,25,30.9129,11.2089,31.8791,31.8535,34.1965,34.1965,4156.4286,12.3398,0.0463,30.5993,32.5507,150
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.4359,8.2734,25.6942,25.6956,26.2405,26.2405,4455.6,8.6976,0.0111,25.3935,25.7055,70
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3162,0.0041,3195,149,34.2463,18.1554,36.3648,37.5654,42.8563,42.8563,2734.2,23.2951,0.019,33.4448,38.0479,750
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,1909,0.0068,1917,88,24.786,14.8827,25.8184,25.1956,28.2626,28.2626,3895.8571,18.2139,0.0272,22.7423,28.0153,450
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,4450,0.14,4450,6,19.7225,6.3298,19.9212,19.8122,20.3038,20.3038,4547.2,6.8027,0.011,19.669,20.0988,50
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,2969,0.0044,2982,141,33.5201,17.8951,36.141,35.0716,40.9904,40.9904,3702.5714,22.1908,0.0189,33.4916,39.9834,700
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,2130,0.05,2130,16,22.5196,8.1337,23.1966,23.4863,24.3232,24.3232,4304,9.0337,0.0465,22.305,23.5877,100
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,25000,0.004,25000,221,57.44,53.9353,61.9076,61,71.0588,81.2917,32.2477,67.1832,0.0179,54.5758,65.3902,1250
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,1910,0.0068,1917,89,25.1162,13.9189,26.253,25.8405,28.4595,28.4595,3903.4286,17.3205,0.0351,24.2659,28.1402,450
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,20880,0.0006,21000,1043,38.0714,90.1029,41.6524,41.3333,48.1954,53.3182,46.7255,152.364,0.0038,35.9245,44.8846,5000
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,8010,0.0778,8010,12,31.1226,10.4178,31.5333,31.3353,32.4938,32.4938,4353.2,10.4812,0.0111,31.0328,31.6821,90
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,1478,0.0089,1491,67,21.4639,10.1673,22.3145,21.6614,24.15,24.15,3985.2857,12.4277,0.0359,21.3228,23.8503,350
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.3623,6.215,18.9147,18.9321,20.0436,20.0436,4429.5714,7.2054,0.0463,18.3212,19.1744,75
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,17000,0.035,17000,27,56.9753,18.3431,56.9274,57.0914,58.1657,58.1657,3845,18.2967,0.0117,55.4773,58.1657,200
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.5486,6.3601,19.7007,19.6673,20.0775,20.0775,4562.4,6.8744,0.011,19.3997,19.8103,50
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,2334,0.0056,2343,110,29.5488,14.3057,31.1664,30.3755,34.7374,34.7374,3852.4286,17.7189,0.024,28.8276,34.2759,550
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,83458,0.0002,84000,0,59.4,383.75,72.9823,72,94.7143,129.6667,9.05,2013.2,0.001,51.4,85.5,20000
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,2747,0.0048,2769,128,32.9427,16.4938,33.9998,33.0842,36.9089,36.9089,3746.4286,20.6051,0.0248,32.3065,36.0683,650
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.4206,6.1014,18.8366,18.801,19.5663,19.5663,4380.2857,7.103,0.0463,18.3797,19.0603,75
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,3391,0.0038,3408,163,27.6341,19.062,31.6228,28.8923,40.6792,41.6558,1402.4706,24.1755,0.015,27.2352,35.9245,800
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,208731,0.0001,210000,10514,71.25,1934,99.2017,91,156,311,2.7442,2712,0.0004,55.5,122.5,49999
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,1485,0.0087,1491,68,20.783,12.8037,21.5139,21.8265,22.7151,22.7151,4007,15.8567,0.0343,19.9975,22.2438,350
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,2323,0.0056,2343,108,27.4254,17.8194,29.5621,28.2632,34.4821,34.4821,3868.8571,22.1881,0.0314,26.1829,32.5378,550
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,2337,0.0055,2343,111,28.4081,15.4169,30.425,28.8118,34.8825,34.8825,3851.8571,18.9117,0.0205,28.1871,33.3423,550
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,17000,0.035,17000,27,56.4382,18.0548,57.1349,58.1914,58.2862,58.2862,3824.75,17.6004,0.0117,55.6236,58.2862,200
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,3372,0.0039,3408,158,28.9319,20.126,32.5657,30.1532,42.0433,43.185,1464.7647,26.0446,0.0211,28.1895,36.5534,800
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,1698,0.0076,1704,78,23.4171,12.8816,24.3419,23.8021,27.739,27.739,3928.5714,15.6536,0.0294,21.3313,26.4021,400
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,41669,0.0003,42000,2100,46.9655,149.095,52.6921,52.1176,64.25,80.1905,18.8036,275.353,0.0021,42.0476,57.2857,10000
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3642,9.6259,28.5149,28.4243,29.0053,29.0053,4404.8,9.6664,0.0111,28.0219,28.7588,80
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,2662,0.04,2662,20,27.0335,10.2669,27.6823,27.4263,28.8508,28.8508,4221.4286,11.3374,0.0466,26.8125,28.6127,125
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,25500,0.0233,25500,42,50.005,26.0815,51.7283,51.6028,55.248,56.5655,146.069,26.0234,0.0117,48.4218,53.6761,300
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,2662,0.04,2662,20,27.0361,9.8794,27.9408,27.7698,29.7573,29.7573,4227.1429,10.9284,0.0466,26.4811,28.9581,125
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.6245,7.5537,22.7151,22.7541,22.8694,22.8694,4468.8,7.8914,0.011,22.5105,22.8169,60
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,1483,0.0087,1491,68,20.6127,11.464,21.9087,21.6338,24.5217,24.5217,4025.8571,13.6247,0.0317,19.6403,24.3992,350
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,4450,0.14,4450,6,19.5392,6.3544,19.6986,19.6108,20.234,20.234,4565.8,6.823,0.011,19.4373,19.6716,50
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,1907,0.0068,1917,88,24.2559,13.7861,26.0124,25.4832,28.5532,28.5532,3918.1429,16.9024,0.0231,24.2039,28.3432,450
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.4508,14.4174,46.7527,46.5937,47.8924,47.8924,4210.75,14.194,0.0117,46.0737,47.8924,150
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,25500,0.0233,25500,42,49.8189,25.7311,51.8492,51.7071,55.6368,57.8287,137.0571,25.8811,0.0117,48.811,53.2179,300
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,20000,0.005,20000,176,52.1509,43.556,56.797,55.5854,66.0645,69.2759,43.4848,53.9029,0.021,49.8125,60.7097,1000
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.3595,9.3644,28.5229,28.426,29.2298,29.2298,4413.8,9.6773,0.0111,27.9323,28.6669,80
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,2330,0.0056,2343,108,28.422,17.4624,28.9776,29.1494,30.2033,30.2033,3858.7143,22.0606,0.0236,27.6086,29.641,550
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.6506,14.2691,46.691,46.9607,47.4946,47.4946,4188.25,14.1619,0.0117,45.6582,47.4946,150
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,1060,0.0122,1065,47,16.5091,9.1595,16.8631,16.8669,17.3955,17.3955,4114,10.9958,0.0566,16.4171,17.1114,250
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,2746,0.0048,2769,128,32.869,16.9136,34.5828,33.3719,39.3108,39.3108,3735.2857,20.8789,0.0211,30.6193,38.5088,650
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,2117,0.0062,2130,99,27.7558,12.4242,29.592,28.4912,34.2808,34.2808,3896.4286,15.0436,0.0255,26.5398,32.917,500
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,1477,0.0089,1491,66,20.3423,10.7005,21.1633,21.0869,22.6139,22.6139,3993.2857,13.0015,0.0379,19.8278,21.8971,350
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,166841,0.0001,168000,8505,70,1775.75,91.2461,86.5,134,194.3333,3.7253,3029,0.0005,59.2,109,40000
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,125239,0.0001,126000,6345,62.3333,674,79.5929,76.6667,106.6667,172,5.9222,864.5,0.0007,46.8333,91.5,30000
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,20886,0.0006,21000,1041,38.814,90.3333,42.3292,42.0714,48.7191,53.4643,45.8136,139.5,0.0031,36.5818,44.6508,5000
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.5441,11.3781,31.8642,31.3289,34.3927,34.3927,4159.5714,12.3847,0.046,30.4983,33.1243,150
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,2115,0.0062,2130,97,26.8709,14.5787,28.2683,27.8021,31.9456,31.9456,3858.7143,17.9997,0.0265,25.5473,30.6015,500
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,40000,0.0025,40000,359,66.0625,83.5769,73.5252,73.1111,89.0588,103.1,17.9113,108.307,0.0117,61.9667,79.4667,2000
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,4450,0.14,4450,6,19.5731,6.4009,19.6951,19.5972,19.9305,19.9305,4573.6,6.8602,0.011,19.5475,19.8273,50
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,104392,0.0001,105000,5183,61.8333,527.833,81.5121,78.4444,114.3333,152.3333,5.9505,880.333,0.0008,48.5,100.75,25000
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.3961,6.7038,18.7769,18.9805,19.1593,19.1593,4409.4286,7.6529,0.0463,18.1567,19.1065,75
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.7094,7.4276,22.8859,22.9005,23.2591,23.2591,4487.6,7.8782,0.011,22.6004,22.9599,60
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,145991,0.0001,147000,0,70.8333,4048.6,97.3182,82.4,143.75,343.5,4.6222,3766,0.0005,62.25,114.25,35000
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,2748,0.0048,2769,128,31.9593,17.8708,34.0105,32.7928,38.9032,38.9032,3819.4286,22.2781,0.0229,31.5777,35.5724,650
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.4862,6.578,18.8937,18.9104,19.6331,19.6331,4385.8571,7.548,0.0463,18.214,19.111,75
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1,2662,0.04,2662,20,27.2292,10.618,27.5419,27.8146,28.305,28.305,4225.7143,11.6549,0.0466,26.0743,28.0521,125
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.8973,14.1647,46.8743,47.0688,48.1141,48.1141,4203,13.9124,0.0117,45.417,48.1141,150
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,208679,0.0001,210000,10752,74,2096.67,108.7411,95.3333,182,247,2.8778,4159,0.0004,61.2,134,50000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.882,8.7243,28.1514,27.9255,30.7177,30.7177,4234.1429,9.8284,0.0466,26.6054,29.0103,125
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,1902,0.0069,1917,88,25.1132,12.8378,26.5205,25.4432,30.0809,30.0809,3950.1429,15.5334,0.0258,24.6756,28.1137,450
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,1905,0.0068,1917,88,25.9238,12.2793,26.8968,26.7216,29.0209,29.0209,3902.1429,15.1732,0.0315,25.1361,28.3555,450
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1,2130,0.05,2130,16,22.7858,7.6006,23.5836,23.3295,25.0273,25.0273,4313.2857,8.5536,0.0465,22.7605,24.171,100
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,1476,0.0089,1491,67,20.2705,10.5737,21.0379,21.0619,22.6681,22.6681,4003.5714,12.7034,0.0481,19.3826,21.8433,350
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,2742,0.0047,2769,128,32.0277,18.6683,32.9096,32.1898,36.6914,36.6914,3802.1429,23.287,0.0193,30.3606,34.5854,650
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,2741,0.0047,2769,129,32.4729,18.0269,35.0001,33.7805,40.9054,40.9054,3752.7143,22.3914,0.0212,31.496,39.1562,650
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.6987,12.0067,31.9711,31.8799,33.7693,33.7693,4166.7143,13.055,0.046,30.4844,33.3061,150
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.7201,6.5408,19.0922,18.9565,19.9531,19.9531,4408.2857,7.4368,0.0463,18.5272,19.4294,75
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1,2130,0.05,2130,16,22.9728,8.1667,23.4421,23.3828,24.9406,24.9406,4324.5714,9.0288,0.0465,22.4379,23.7844,100
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,20000,0.005,20000,178,53.02,45.0506,56.7121,56.7838,63.2333,73.0714,44.1031,56.4787,0.0213,50.1429,59.7838,1000
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1,1697,0.0077,1704,78,23.3404,12.4853,24.3543,23.8835,27.4896,27.4896,3926.1429,15.1074,0.0289,22.0388,25.968,400
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,3186,0.0041,3195,152,36.2689,20.3066,36.9206,36.8686,40.4817,40.4817,3108.1111,25.7651,0.0163,33.5721,37.8097,750
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,25500,0.0233,25500,42,49.6446,26.4208,51.5566,51.3571,55.8968,58.839,139.6333,25.9589,0.0117,48.5556,53.344,300
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.7082,9.8227,27.554,27.6119,28.8738,28.8738,4209.5714,10.8491,0.0466,26.707,27.9109,125
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,6230,0.1,6230,9,25.5719,8.4898,25.7148,25.6102,26.2304,26.2304,4446.2,8.8045,0.0111,25.3308,25.8307,70
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,2116,0.0062,2130,97,26.2891,16.1649,27.6675,27.1133,29.7769,29.7769,3873.4286,20.1284,0.0284,25.6052,29.7134,500
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf,1,2960,0.0044,2982,139,34.387,19.0706,36.0605,35.6653,39.7077,39.7077,3667.2857,23.692,0.0196,33.2261,38.5169,700
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf,1,166901,0.0001,168000,0,70.875,1728.25,98.6867,90.4444,143,227,3.5684,7947,0.0005,56.1429,121,40000
SAT11/random/large/unif-k7-r85-v150-c12750-S541704841-072-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.5148,14.2929,46.2871,46.6126,47.1865,47.1865,4202.5,14.0657,0.0117,44.8343,47.1865,150
