@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC

@DATA
patt/rcpspTighter/rcpsptight25-21.xml,1,0,20,5.09902,4.857983,93.75,?,?,?
patt/rcpspTighter/rcpsptight20-15.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-16.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-38.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-09.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-17.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-20.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-25.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-08.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-12.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-18.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-37.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-30.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-24.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-39.xml,1,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-10.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-3.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-3.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-7.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-5.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-5.xml,1,5,5,9.797959,9.797959,100,?,?,?
patt/primes-25/primes-25-40-3-1.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-7.xml,1,7.5,7.5,9.797959,9.797959,100,?,?,?
patt/primes-25/primes-25-80-2-1.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-2-7.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-5.xml,1,4.5,4.5,9.797959,9.797959,100,?,?,?
patt/primes-25/primes-25-20-2-3.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-1.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-2-1.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-2-5.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-1.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-5.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-7.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-3.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-7.xml,1,1.5,1.5,9.797959,9.797959,100,?,?,?
patt/primes-25/primes-25-60-2-1.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-3.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-1.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-7.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-1.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-5.xml,1,4.5,4.5,9.797959,9.797959,100,?,?,?
patt/primes-25/primes-25-40-2-3.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-2-7.xml,1,14,11.666667,9.797959,9.797959,100,?,?,?
patt/primes-25/primes-25-60-3-7.xml,1,6,6,9.797959,9.797959,100,?,?,?
patt/primes-25/primes-25-60-2-3.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-3.xml,1,9,9,9.797959,9.797959,100,?,?,?
patt/primes-25/primes-25-20-2-5.xml,1,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-5.xml,1,?,?,?,?,?,?,?,?
patt/jobShop-enddr2/enddr2-10-by-5-5.xml,1,?,?,?,?,?,0.324678,0.947027,0.141742
patt/jobShop-enddr2/enddr2-10-by-5-2.xml,1,?,?,?,?,?,0.329499,0.941299,0.150507
patt/jobShop-enddr2/enddr2-10-by-5-4.xml,1,?,?,?,?,?,0.325899,0.944642,0.148835
patt/jobShop-enddr2/enddr2-10-by-5-3.xml,1,?,?,?,?,?,0.327673,0.944524,0.151584
patt/jobShop-enddr2/enddr2-10-by-5-10.xml,1,?,?,?,?,?,0.325512,0.943933,0.147026
patt/jobShop-enddr2/enddr2-10-by-5-1.xml,1,?,?,?,?,?,0.328897,0.942161,0.150931
acad/golombRulerArity4/ruler-44-10-a4.xml,1,0,29.016393,6.708204,6.708204,100,?,?,?
acad/golombRulerArity4/ruler-67-12-a4.xml,1,0,6.961326,8.246211,8.246211,100,?,?,?
acad/golombRulerArity4/ruler-67-11-a4.xml,1,0,7.6,8.246211,8.246211,100,?,?,?
acad/golombRulerArity4/ruler-70-12-a4.xml,1,0,6.961326,8.42615,8.42615,100,?,?,?
acad/golombRulerArity4/ruler-55-10-a4.xml,1,0,29.016393,7.483315,7.483315,100,?,?,?
acad/golombRulerArity4/ruler-25-7-a4.xml,1,?,?,?,?,?,0.436176,0.84972,0.235751
acad/golombRulerArity4/ruler-17-7-a4.xml,1,?,?,?,?,?,0.472692,1.289965,0.310846
acad/golombRulerArity4/ruler-17-6-a4.xml,1,?,?,?,?,?,0.466679,1.06182,0.303953
acad/golombRulerArity4/ruler-44-9-a4.xml,1,0,28.762887,6.708204,6.708204,100,?,?,?
acad/golombRulerArity4/ruler-34-8-a4.xml,1,?,?,?,?,?,0.414432,0.752294,0.185807
acad/golombRulerArity4/ruler-25-8-a4.xml,1,?,?,?,?,?,0.439855,0.957648,0.242707
acad/golombRulerArity4/ruler-55-11-a4.xml,1,0,29.2,7.483315,7.483315,100,?,?,?
acad/golombRulerArity4/ruler-34-9-a4.xml,1,0,28.762887,5.91608,5.91608,100,?,?,?
acad/golombRulerArity4/ruler-70-13-a4.xml,1,0,6.418605,8.42615,8.42615,100,?,?,?
acad/nengfa/queens1.xml,1,?,?,?,?,?,0.987236,0.35461,0.986821
acad/nengfa/pack.xml,1,19.901283,36.485686,10.630146,5.936053,57.354393,?,?,?
acad/nengfa/color.xml,1,?,?,?,?,?,1,1.25,0.80919
acad/nengfa/radi.xml,1,?,?,?,?,?,?,?,?
acad/nengfa/route.xml,1,?,?,?,?,?,0.338053,0.174436,0.974142
acad/nengfa/schur.xml,1,30,40,2.236068,2.236068,0,?,?,?
acad/nengfa/protein.xml,1,8.766234,25.746753,31.796226,9.36367,96.440129,?,?,?
acad/nengfa/block.xml,1,26.192053,37.224062,2.828427,2.335844,53.421634,?,?,?
acad/nengfa/sudoku368.xml,1,?,?,?,?,?,0.898594,2.699662,0.861786
acad/nengfa/queens2.xml,1,?,?,?,?,?,0.937707,0.344353,0.999633
acad/socialGolfers/socialGolfer-7-4-8.xml,1,0,31.028299,1.414214,1.414214,100,0.61718,12.189646,0.450114
acad/socialGolfers/socialGolfer-6-3-5.xml,1,0,32.533333,1.414214,1.414214,100,0.661294,9.164087,0.43208
acad/socialGolfers/socialGolfer-8-4-8.xml,1,0,31.095823,1.414214,1.414214,2.506143,0.616222,11.400088,0.461152
acad/socialGolfers/socialGolfer-6-4-8.xml,1,0,30.938722,1.414214,1.414214,100,0.614555,13.121049,0.42169
acad/socialGolfers/socialGolfer-6-4-7.xml,1,0,31.020408,1.414214,1.414214,100,0.62143,12.221411,0.419904
acad/socialGolfers/socialGolfer-6-4-6.xml,1,0,31.108545,1.414214,1.414214,100,0.622177,10.724735,0.418536
acad/socialGolfers/socialGolfer-6-3-8.xml,1,?,?,?,?,?,0.615941,11.264774,0.427035
acad/socialGolfers/socialGolfer-10-4-8.xml,1,0,31.190852,1.414214,1.414214,2.208202,0.612789,10.722406,0.467943
acad/socialGolfers/socialGolfer-6-3-7.xml,1,0,32.054795,1.414214,1.414214,100,0.632174,10.794677,0.428696
acad/socialGolfers/socialGolfer-6-3-6.xml,1,0,32.27907,1.414214,1.414214,100,0.639238,9.424072,0.440446
acad/socialGolfers/socialGolfer-9-4-8.xml,1,0,31.148545,1.414214,1.414214,2.340844,0.619969,11.450117,0.460266
acad/socialGolfers/socialGolfer-6-4-5.xml,1,0,32.18543,1.414214,1.414214,100,0.642762,10.003822,0.423207
acad/magicSquare/magicSquare-4_glb.xml,1,?,?,?,?,?,0.774866,1.40625,0.688409
acad/magicSquare/magicSquare-3_glb.xml,1,?,?,?,?,?,0.755883,1.899642,0.675897
acad/magicSquare/magicSquare-13_glb.xml,1,-1,-1,13,13,0,?,?,?
acad/magicSquare/magicSquare-7_glb.xml,1,-1,-1,7,7,0,0.728233,0.932363,0.610727
acad/magicSquare/magicSquare-10_glb.xml,1,-1,-1,10,10,0,0.701946,0.808663,0.561144
acad/magicSquare/magicSquare-12_glb.xml,1,-1,-1,12,12,0,?,?,?
acad/magicSquare/magicSquare-17_glb.xml,1,-1,-1,17,17,0,?,?,?
acad/magicSquare/magicSquare-18_glb.xml,1,-1,-1,18,18,0,?,?,?
acad/magicSquare/magicSquare-15_glb.xml,1,-1,-1,15,15,0,?,?,?
acad/magicSquare/magicSquare-16_glb.xml,1,-1,-1,16,16,0,?,?,?
acad/magicSquare/magicSquare-11_glb.xml,1,-1,-1,11,11,0,?,?,?
acad/magicSquare/magicSquare-8_glb.xml,1,-1,-1,8,8,0,0.727473,0.894066,0.604302
acad/magicSquare/magicSquare-9_glb.xml,1,-1,-1,9,9,0,0.716558,0.841606,0.585556
acad/magicSquare/magicSquare-5_glb.xml,1,?,?,?,?,?,0.743413,1.116628,0.644592
acad/magicSquare/magicSquare-19_glb.xml,1,-1,-1,19,19,0,?,?,?
acad/magicSquare/magicSquare-20_glb.xml,1,-1,-1,20,20,0,?,?,?
acad/magicSquare/magicSquare-14_glb.xml,1,-1,-1,14,14,0,?,?,?
acad/magicSquare/magicSquare-6_glb.xml,1,-1,-1,6,6,0,0.707687,1.00416,0.581437
acad/allIntervalSeries/series-20.xml,1,0,11.5,4.472136,4.417332,100,0.771415,0.391846,0.767743
acad/allIntervalSeries/series-90.xml,1,0,10.333333,9.486833,9.460592,100,0.816519,0.345423,0.755439
acad/allIntervalSeries/series-35.xml,1,0,10.857143,5.91608,5.874287,100,0.793518,0.362651,0.762274
acad/allIntervalSeries/series-40.xml,1,?,?,?,?,?,0.798117,0.361237,0.761034
acad/allIntervalSeries/series-13.xml,1,?,?,?,?,?,0.748283,0.419447,0.771256
acad/allIntervalSeries/series-15.xml,1,?,?,?,?,?,0.755957,0.406555,0.770351
acad/allIntervalSeries/series-25.xml,1,0,11.2,5,4.950778,100,0.780633,0.375205,0.765458
acad/allIntervalSeries/series-6.xml,1,?,?,?,?,?,0.739558,0.642424,0.765363
acad/allIntervalSeries/series-9.xml,1,?,?,?,?,?,0.729041,0.466231,0.770707
acad/allIntervalSeries/series-7.xml,1,?,?,?,?,?,0.718966,0.515748,0.765517
acad/allIntervalSeries/series-50.xml,1,0,10.6,7.071068,7.035983,100,0.804428,0.355451,0.759165
acad/allIntervalSeries/series-100.xml,1,0,10.3,10,9.975095,100,0.818113,0.344193,0.754936
acad/allIntervalSeries/series-14.xml,1,?,?,?,?,?,0.754065,0.420538,0.770835
acad/allIntervalSeries/series-12.xml,1,?,?,?,?,?,0.746378,0.437572,0.771563
acad/allIntervalSeries/series-16.xml,1,?,?,?,?,?,0.761728,0.408288,0.771645
acad/allIntervalSeries/series-70.xml,1,0,10.428571,8.3666,8.336882,100,0.812069,0.348968,0.756831
acad/allIntervalSeries/series-18.xml,1,0,11.666667,4.242641,4.185007,100,0.766459,0.399054,0.768774
acad/allIntervalSeries/series-60.xml,1,0,10.5,7.745967,7.713897,100,0.808828,0.351653,0.75783
acad/allIntervalSeries/series-45.xml,1,0,10.666667,6.708204,6.671253,100,0.801401,0.355889,0.760015
acad/allIntervalSeries/series-10.xml,1,?,?,?,?,?,0.737766,0.462867,0.771468
acad/allIntervalSeries/series-80.xml,1,0,10.375,8.944272,8.916454,100,0.814607,0.346969,0.756141
acad/allIntervalSeries/series-5.xml,1,?,?,?,?,?,0.752304,0.77,0.752033
acad/allIntervalSeries/series-11.xml,1,?,?,?,?,?,0.739277,0.437845,0.771678
acad/allIntervalSeries/series-30.xml,1,?,?,?,?,?,0.788385,0.371121,0.763612
acad/allIntervalSeries/series-8.xml,1,?,?,?,?,?,0.729237,0.504348,0.768984
acad/pigeons_glb/pigeons-7_ext.xml,1,?,?,?,?,?,1,1.2,0.892857
acad/pigeons_glb/pigeons-5_ext.xml,1,?,?,?,?,?,1,1.333333,0.818182
acad/pigeons_glb/pigeons-18_ext.xml,1,?,?,?,?,?,0.893333,0.434783,0.949333
acad/pigeons_glb/pigeons-45_ext.xml,1,?,?,?,?,?,0.945971,0.380952,0.978938
acad/pigeons_glb/pigeons-14_ext.xml,1,?,?,?,?,?,0.878788,0.470588,0.935065
acad/pigeons_glb/pigeons-9_ext.xml,1,?,?,?,?,?,0.895833,0.666667,0.895833
acad/pigeons_glb/pigeons-25_ext.xml,1,?,?,?,?,?,0.917614,0.424242,0.963068
acad/pigeons_glb/pigeons-40_ext.xml,1,?,?,?,?,?,0.939045,0.375,0.976423
acad/pigeons_glb/pigeons-35_ext.xml,1,?,?,?,?,?,0.934524,0.395833,0.973214
acad/pigeons_glb/pigeons-20_ext.xml,1,?,?,?,?,?,0.899782,0.423077,0.954248
acad/pigeons_glb/pigeons-30_ext.xml,1,?,?,?,?,?,0.923924,0.390244,0.968969
acad/pigeons_glb/pigeons-11_ext.xml,1,?,?,?,?,?,0.888889,0.583333,0.916667
acad/pigeons_glb/pigeons-13_ext.xml,1,?,?,?,?,?,0.89,0.533333,0.93
acad/pigeons_glb/pigeons-50_ext.xml,1,?,?,?,?,?,0.949235,0.366197,0.980963
acad/pigeons_glb/pigeons-10_ext.xml,1,?,?,?,?,?,0.865546,0.545455,0.907563
acad/pigeons_glb/pigeons-6_ext.xml,1,?,?,?,?,?,1,1.25,0.864865
acad/pigeons_glb/pigeons-15_ext.xml,1,?,?,?,?,?,0.893939,0.5,0.939394
acad/pigeons_glb/pigeons-8_ext.xml,1,?,?,?,?,?,0.866667,0.625,0.88
acad/pigeons_glb/pigeons-12_ext.xml,1,?,?,?,?,?,0.871345,0.5,0.923977
acad/schurrLemma/lemma-100-9-mod.xml,1,?,?,?,?,?,0.987588,0.545455,0.921913
acad/schurrLemma/lemma-12-9-mod.xml,1,?,?,?,?,?,0.904856,0.545455,0.924678
acad/schurrLemma/lemma-15-9-mod.xml,1,?,?,?,?,?,0.92283,0.545455,0.924116
acad/schurrLemma/lemma-66-4.xml,1,60,50,2,2,0,0.572621,0.365385,0.010017
acad/schurrLemma/lemma-23-3.xml,1,?,?,?,?,?,0.582759,0.386574,0.019828
acad/schurrLemma/lemma-30-9-mod.xml,1,?,?,?,?,?,0.959853,0.545455,0.923051
acad/schurrLemma/lemma-67-4.xml,1,60,50,2,2,0,0.572543,0.364922,0.009862
acad/schurrLemma/lemma-50-9-mod.xml,1,?,?,?,?,?,0.97549,0.545455,0.922426
acad/schurrLemma/lemma-20-9-mod.xml,1,?,?,?,?,?,0.94085,0.545455,0.923845
acad/schurrLemma/lemma-24-3.xml,1,?,?,?,?,?,0.582278,0.384615,0.018987
acad/domino/domino-800-800.xml,1,?,?,?,?,?,?,?,?
acad/domino/domino-300-100.xml,1,?,?,?,?,?,0.305541,0.34464,0.995989
acad/domino/domino-500-100.xml,1,?,?,?,?,?,0.305345,0.344622,0.996785
acad/domino/domino-100-200.xml,1,?,?,?,?,?,0.303945,0.338993,0.993019
acad/domino/domino-800-300.xml,1,?,?,?,?,?,0.30185,0.337059,0.998582
acad/domino/domino-1000-800.xml,1,?,?,?,?,?,?,?,?
acad/domino/domino-100-300.xml,1,?,?,?,?,?,0.303093,0.337098,0.993351
acad/domino/domino-100-100.xml,1,?,?,?,?,?,0.306519,0.34473,0.992016
acad/domino/domino-1000-100.xml,1,?,?,?,?,?,0.305198,0.344608,0.997382
acad/domino/domino-300-200.xml,1,?,?,?,?,?,0.302991,0.338949,0.997
acad/domino/domino-3000-3000.xml,1,?,?,?,?,?,?,?,?
acad/domino/domino-2000-2000.xml,1,?,?,?,?,?,?,?,?
acad/domino/domino-500-500.xml,1,?,?,?,?,?,0.301285,0.335567,0.998401
acad/domino/domino-800-200.xml,1,?,?,?,?,?,0.302692,0.338935,0.998247
acad/domino/domino-800-500.xml,1,?,?,?,?,?,?,?,?
acad/domino/domino-5000-5000.xml,1,?,?,?,?,?,?,?,?
acad/domino/domino-500-300.xml,1,?,?,?,?,?,0.301957,0.337063,0.998133
acad/domino/domino-1000-200.xml,1,?,?,?,?,?,0.302656,0.338933,0.998396
acad/domino/domino-300-300.xml,1,?,?,?,?,?,0.302146,0.337068,0.997335
acad/domino/domino-1000-300.xml,1,?,?,?,?,?,0.301815,0.337058,0.998732
acad/domino/domino-1000-1000.xml,1,?,?,?,?,?,?,?,?
acad/domino/domino-1000-500.xml,1,?,?,?,?,?,?,?,?
acad/domino/domino-800-100.xml,1,?,?,?,?,?,0.305234,0.344611,0.997233
acad/domino/domino-500-200.xml,1,?,?,?,?,?,0.3028,0.33894,0.997798
acad/ramsey3/ramsey-10-3.xml,1,?,?,?,?,?,0.59322,0.424242,0.038136
acad/ramsey3/ramsey-25-3.xml,1,60,50,1.732051,1.732051,0,0.579268,0.371795,0.01372
acad/ramsey3/ramsey-18-3.xml,1,60,50,1.732051,1.732051,0,0.582609,0.385965,0.019565
acad/ramsey3/ramsey-17-3.xml,1,60,50,1.732051,1.732051,0,0.583333,0.388889,0.020833
acad/ramsey3/ramsey-16-3.xml,1,60,50,1.732051,1.732051,0,0.584158,0.392157,0.022277
acad/ramsey3/ramsey-15-3.xml,1,60,50,1.732051,1.732051,0,0.585106,0.395833,0.023936
acad/ramsey3/ramsey-20-3.xml,1,60,50,1.732051,1.732051,0,0.581395,0.380952,0.017442
acad/ramsey3/ramsey-13-3.xml,1,?,?,?,?,?,0.5875,0.404762,0.028125
acad/latinSquare/latinSquare-dg-8_all.xml,1,-1,-1,2.828427,2.828427,0,0.960784,0.666667,0.886275
acad/latinSquare/latinSquare-dg-3_all.xml,1,?,?,?,?,?,1,1.5,0.692308
acad/latinSquare/latinSquare-dg-6_all.xml,1,?,?,?,?,?,1,1.2,0.863309
acad/latinSquare/latinSquare-dg-9_all.xml,1,-1,-1,3,3,0,0.95092,0.545455,0.895706
acad/latinSquare/latinSquare-dg-11_all.xml,1,-1,-1,3.316625,3.316625,0,0.955102,0.5,0.914286
acad/latinSquare/latinSquare-dg-4_all.xml,1,?,?,?,?,?,1,1.333333,0.792453
acad/latinSquare/latinSquare-dg-12_all.xml,1,-1,-1,3.464102,3.464102,0,0.962264,0.533333,0.922813
acad/latinSquare/latinSquare-dg-7_all.xml,1,?,?,?,?,?,0.948454,0.625,0.865979
acad/latinSquare/latinSquare-dg-10_all.xml,1,-1,-1,3.162278,3.162278,0,0.960298,0.583333,0.908189
acad/latinSquare/latinSquare-dg-5_all.xml,1,?,?,?,?,?,1,1.25,0.826087
acad/QG6/quasigroup6-8.xml,1,?,?,?,?,?,0.422146,1.173126,0.185044
acad/QG6/quasigroup6-6.xml,1,?,?,?,?,?,0.45321,1.374312,0.252993
acad/QG6/quasigroup6-9.xml,1,?,?,?,?,?,0.410636,1.111844,0.16172
acad/QG6/quasigroup6-7.xml,1,?,?,?,?,?,0.435303,1.241504,0.217125
acad/QG6/quasigroup6-10.xml,1,?,?,?,?,?,0.40427,1.094645,0.143222
acad/QG6/quasigroup6-4.xml,1,?,?,?,?,?,0.600434,6.344444,0.596091
acad/QG6/quasigroup6-5.xml,1,?,?,?,?,?,0.471733,1.474458,0.311868
acad/costasArray/costasArray-12.xml,1,?,?,?,?,?,0.543122,0.402801,0.649549
acad/costasArray/costasArray-15.xml,1,0,20.097087,5.291503,5.131601,88.793103,0.550659,0.401662,0.621967
acad/costasArray/costasArray-18.xml,1,0,20.066225,5.830952,5.682052,90.419162,0.552008,0.376154,0.599402
acad/costasArray/costasArray-20.xml,1,0,20.053191,6.164414,6.0217,91.262136,0.554683,0.371292,0.58651
acad/costasArray/costasArray-14.xml,1,?,?,?,?,?,0.546045,0.390878,0.630567
acad/costasArray/costasArray-10.xml,1,?,?,?,?,?,0.541033,0.420916,0.671106
acad/costasArray/costasArray-19.xml,1,0,20.059172,6,5.854291,90.860215,0.555495,0.385624,0.592721
acad/costasArray/costasArray-11.xml,1,?,?,?,?,?,0.54672,0.431818,0.659948
acad/costasArray/costasArray-16.xml,1,0,20.084746,5.477226,5.321258,89.393939,0.549107,0.382439,0.614003
acad/costasArray/costasArray-17.xml,1,0,20.074627,5.656854,5.504544,89.932886,0.553128,0.392579,0.606467
acad/costasArray/costasArray-13.xml,1,?,?,?,?,?,0.54837,0.414023,0.639754
acad/allsquaresUnsat/squaresUnsat-30-30.xml,1,0,39.982769,9.848858,2.155355,79.935721,?,?,?
acad/allsquaresUnsat/squaresUnsat-5-5.xml,1,-1,-1,-1,-1,-1,?,?,?
acad/allsquaresUnsat/squaresUnsat-35-35.xml,1,0,39.9874,11.045361,2.215161,79.952989,?,?,?
acad/allsquaresUnsat/squaresUnsat-29-29.xml,1,0,39.981538,9.591663,2.14071,79.931136,?,?,?
acad/allsquaresUnsat/squaresUnsat-19-19.xml,1,0,39.956204,7,1.989585,79.83683,?,?,?
acad/allsquaresUnsat/squaresUnsat-33-33.xml,1,0,39.985802,10.583005,2.193571,79.94703,?,?,?
acad/allsquaresUnsat/squaresUnsat-18-18.xml,1,0,39.95106,6.78233,1.982174,79.817708,?,?,?
acad/allsquaresUnsat/squaresUnsat-31-31.xml,1,0,39.98388,10.099505,2.16898,79.939863,?,?,?
acad/allsquaresUnsat/squaresUnsat-37-37.xml,1,0,39.988743,11.489125,2.234271,79.957996,?,?,?
acad/allsquaresUnsat/squaresUnsat-8-8.xml,1,-1,-1,-1,-1,-1,?,?,?
acad/allsquaresUnsat/squaresUnsat-12-12.xml,1,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-22-22.xml,1,0,39.967568,7.81025,2.040398,79.879102,?,?,?
acad/allsquaresUnsat/squaresUnsat-16-16.xml,1,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-34-34.xml,1,0,39.986637,10.816654,2.204706,79.950142,?,?,?
acad/allsquaresUnsat/squaresUnsat-25-25.xml,1,0,39.975021,8.602325,2.088061,79.906853,?,?,?
acad/allsquaresUnsat/squaresUnsat-26-26.xml,1,0,39.976941,8.888194,2.107327,79.914005,?,?,?
acad/allsquaresUnsat/squaresUnsat-9-9.xml,1,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-28-28.xml,1,0,39.980172,9.380832,2.133312,79.926043,?,?,?
acad/allsquaresUnsat/squaresUnsat-11-11.xml,1,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-15-15.xml,1,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-6-6.xml,1,-1,-1,-1,-1,-1,?,?,?
acad/allsquaresUnsat/squaresUnsat-2-2.xml,1,-1,-1,-1,-1,-1,?,?,?
acad/allsquaresUnsat/squaresUnsat-21-21.xml,1,0,39.964328,7.549834,2.02535,79.867047,?,?,?
acad/allsquaresUnsat/squaresUnsat-14-14.xml,1,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-3-3.xml,1,-1,-1,-1,-1,-1,?,?,?
acad/allsquaresUnsat/squaresUnsat-36-36.xml,1,0,39.9881,11.269428,2.224998,79.955598,?,?,?
acad/allsquaresUnsat/squaresUnsat-4-4.xml,1,-1,-1,-1,-1,-1,?,?,?
acad/allsquaresUnsat/squaresUnsat-24-24.xml,1,0,39.972851,8.3666,2.077074,79.898771,?,?,?
acad/allsquaresUnsat/squaresUnsat-23-23.xml,1,0,39.970385,8.062258,2.054549,79.88959,?,?,?
acad/allsquaresUnsat/squaresUnsat-20-20.xml,1,0,39.960578,7.28011,2.008109,79.853095,?,?,?
acad/allsquaresUnsat/squaresUnsat-13-13.xml,1,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-38-38.xml,1,0,39.989335,11.74734,2.248884,79.960205,?,?,?
acad/allsquaresUnsat/squaresUnsat-27-27.xml,1,0,39.978648,9.110434,2.116627,79.920364,?,?,?
acad/allsquaresUnsat/squaresUnsat-17-17.xml,1,0,39.944954,6.480741,1.958921,79.795022,?,?,?
acad/allsquaresUnsat/squaresUnsat-10-10.xml,1,?,?,?,?,?,?,?,?
acad/allsquaresUnsat/squaresUnsat-32-32.xml,1,0,39.984887,10.34408,2.181689,79.943617,?,?,?
acad/allsquaresUnsat/squaresUnsat-7-7.xml,1,-1,-1,-1,-1,-1,?,?,?
acad/largeQueens/queens-400.xml,1,0,50,20,20,0,?,?,?
acad/largeQueens/queens-500.xml,1,0,50,22.36068,22.36068,0,?,?,?
acad/largeQueens/queens-300.xml,1,?,?,?,?,?,?,?,?
acad/largeQueens/queens-800.xml,1,?,?,?,?,?,?,?,?
acad/largeQueens/queens-1000.xml,1,?,?,?,?,?,?,?,?
acad/langford2/langford-2-5.xml,1,?,?,?,?,?,0.896975,2.151261,0.856876
acad/langford2/langford-2-50.xml,1,0,10.1,10,10,100,0.985577,1.704266,0.982962
acad/langford2/langford-2-6.xml,1,?,?,?,?,?,0.9086,2.050279,0.877838
acad/langford2/langford-2-9.xml,1,?,?,?,?,?,0.932468,1.902552,0.914553
acad/langford2/langford-2-8.xml,1,?,?,?,?,?,0.926171,1.937313,0.904882
acad/langford2/langford-2-20.xml,1,?,?,?,?,?,0.965966,1.76437,0.958945
acad/langford2/langford-2-25.xml,1,0,10.2,7.071068,7.071068,100,0.972247,1.743818,0.966765
acad/langford2/langford-2-10.xml,1,?,?,?,?,?,0.937964,1.875696,0.922259
acad/langford2/langford-2-21.xml,1,0,10.238095,6.480741,6.480741,100,0.967426,1.759428,0.960805
acad/langford2/langford-2-16.xml,1,?,?,?,?,?,0.958428,1.790827,0.949436
acad/langford2/langford-2-12.xml,1,?,?,?,?,?,0.946683,1.836915,0.934099
acad/langford2/langford-2-13.xml,1,0,10.384615,5.09902,5.09902,100,0.950248,1.82246,0.938697
acad/langford2/langford-2-40.xml,1,?,?,?,?,?,0.982143,1.713965,0.978841
acad/langford2/langford-2-18.xml,1,0,10.277778,6,6,100,0.962562,1.776022,0.954696
acad/langford2/langford-2-30.xml,1,0,10.166667,7.745967,7.745967,100,0.976569,1.730408,0.972082
acad/langford2/langford-2-11.xml,1,?,?,?,?,?,0.942647,1.854325,0.928673
acad/langford2/langford-2-7.xml,1,?,?,?,?,?,0.918441,1.984064,0.892906
