@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,3.0422,1.7733,0.1687,3.5801,3.3841,0.1646,0.8557
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,3.0671,3.6771,0.2209,7.4571,3.3351,0.2095,2.1287
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,0.8464,0.5096,0.0385,1.4495,2.5705,0.0194,0.5184
SAT_RACE2008/ibm-2004-23-k80.cnf,1,3.6727,1.1374,0.1667,1.9579,3.8115,0.2145,0.9739
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,2.8545,0.7345,0.149,0.8533,3.0185,0.2237,0.647
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,3.2534,0.8045,0.1507,1.3455,3.3779,0.1559,0.7054
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,3.7126,21.9085,0.2114,0.0107,3.5991,0.3747,0.7385
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,4.2401,8.9818,0.2583,0.2206,4.5163,0.3466,5.841
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,2.3703,1.6733,0.1798,1.7657,2.2062,0.1649,2.1468
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,1.9511,4.4595,0.0815,0.0227,1.7801,0.166,2.8156
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,4.0364,3.9504,0.2563,0.3455,4.305,0.3185,2.8409
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,0.8469,0.5097,0.0385,1.4471,2.571,0.0194,0.5183
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,2.2144,2.2508,0.2461,1.5255,2.3569,0.2071,1.9413
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,3.4393,0.4391,0.2633,0.7895,3.1551,0.4735,0.4018
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,2.7419,1.5285,0.1566,5.3701,2.9248,0.1818,1.4052
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,3.0191,0.9938,0.1249,1.4905,2.7555,0.1434,0.5276
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,3.1176,0.5964,0.1604,2.5426,2.8918,0.2387,0.5959
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,3.768,2.0669,0.2149,5.4897,3.9769,0.2194,1.312
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,2.8597,1.324,0.1562,5.4037,3.0601,0.19,1.2382
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,4.1235,13.3742,0.2697,0.0779,4.3568,0.4835,1.3038
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,1.7671,1.1831,0.0582,1.744,1.8331,0.0775,1.0531
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,1.6474,1.273,0.1052,8.0676,2.6988,0.0609,1.2703
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,2.2983,1.8771,0.2432,1.5569,2.4727,0.2,1.6558
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,3.1007,2.1775,0.3198,0.0492,3.7374,0.5517,1.085
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,3.2044,0.9872,0.1287,1.4706,3.2434,0.166,0.9028
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,2.4324,1.0577,0.3107,0.5855,3.8618,0.2468,0.964
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,2.8031,1.5803,0.1536,5.7814,2.9467,0.1888,1.4497
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,3.0185,1.5223,0.1447,5.0471,3.188,0.1864,1.3433
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.0017,0,0.6849,0.5251,0.0751
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,1.7069,0.1969,0.084,1.0142,1.8073,0.065,0.4531
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,1.053,0.5859,0.0417,1.44,2.3526,0.0248,0.4564
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,2.7601,2.1348,0.1006,5.7293,2.8329,0.1278,1.6985
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,1.0348,0.1032,0.0643,0.195,1.2957,0.0552,4.0963
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,2.2997,1.3806,0.1615,0.9993,2.3297,0.1844,0.7041
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,4.1932,6.0453,0.2972,0.1126,5.4109,0.6129,3.664
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,0.0901,0.4541,2.4287,0.0776,0.5956
SAT_RACE2008/ibm-2004-23-k100.cnf,1,3.6888,1.1383,0.1663,1.9157,3.8104,0.2144,0.9741
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,2.9027,0.7304,0.1493,0.8771,3.068,0.2236,0.6447
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.0335,0.0054,0.002,0,0.7452,0.5235,0.0846
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,2.8674,1.4466,0.1405,3.0835,2.8481,0.1478,1.4257
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,2.8699,0.4224,0.1603,1.1396,2.5197,0.2705,0.449
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,1.5739,2.6323,0.1953,0.1991,1.832,0.3707,1.0995
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,2.1905,1.1287,0.3364,0.4992,3.8192,0.2276,1.0839
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,2.2106,1.1171,0.3401,0.5067,3.8615,0.2325,1.0814
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,1.7903,0.5336,0.0957,1.6509,2.1533,0.0654,1.074
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0.0335,0.0054,0.002,0,0.7452,0.5235,0.0846
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,3.0942,1.259,0.309,0.1208,3.2654,0.436,0.9857
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,3.1514,1.4571,0.1635,3.2129,3.0574,0.3627,1.9004
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,4.2103,4.2053,0.2832,0.1348,5.1632,0.5489,2.8482
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,3.9358,8.1473,0.267,0.0939,3.871,0.4235,1.1306
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,2.83,0.6433,0.2947,0.3071,2.5587,0.3882,0.7789
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,2.3542,0.7993,0.1523,1.2975,2.4609,0.182,0.7591
SAT_RACE2008/ibm-2004-29-k55.cnf,1,3.3281,0.8335,0.1604,1.0551,3.3596,0.1943,0.7454
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,1.9018,0.9341,0.2533,0.6324,1.9246,0.3242,0.4112
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,2.821,0.5444,0.1635,0.9554,2.5548,0.2625,0.5111
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,4.0488,7.5865,0.2587,0.1264,4.3628,0.4607,1.3152
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,4.2037,2.2761,0.3368,11.7334,5.7156,0.3911,1.9547
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,3.3994,1.1783,0.1665,4.5996,3.5508,0.2031,1.0157
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,1.0554,0.585,0.0425,1.4365,2.3502,0.0251,0.4547
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,4.2501,1.9823,0.3093,13.4324,5.6971,0.4074,1.687
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,2.2716,1.9911,0.2438,1.5488,2.4355,0.2013,1.7457
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,4.2533,2.8108,0.2722,0.1531,4.8616,0.4721,2.1164
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,2.9052,1.5143,0.1516,4.8307,3.0647,0.1711,1.4341
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,2.9372,1.7003,0.1487,5.3772,3.0342,0.198,1.5415
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,3.2307,1.0653,0.1599,4.529,3.4185,0.1963,0.9909
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,2.3427,0.7984,0.1512,1.2382,2.4496,0.1807,0.7593
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,1.1657,1.6971,0.0517,1.0103,2.4524,0.031,3.0724
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,3.1591,1.2077,0.1543,5.3538,3.3797,0.1955,1.1044
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,1.2721,4.8697,0.229,0.5973,1.2886,0.3405,0.7761
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,2.2136,1.5026,0.0911,1.4758,2.4868,0.0784,1.405
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,2.6349,1.8651,0.1505,5.3838,2.765,0.1739,1.7004
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,3.7126,21.9085,0.2114,0.0107,3.5991,0.3747,0.7385
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,2.8283,0.7125,0.1482,1.112,2.8889,0.2368,0.6422
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,1.6701,0.1608,0.0572,0.9785,1.7338,0.0599,0.1675
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,3.3371,0.7639,0.1523,1.4649,3.4336,0.166,0.6814
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,3.0829,0.4451,0.1565,2.1373,2.733,0.2499,0.4511
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,4.2307,1.8552,0.2997,10.0059,5.4687,0.3621,1.6032
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,3.0324,0.692,0.2933,0.3162,2.7026,0.3876,0.8331
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,2.6693,1.464,0.1051,3.152,3.0943,0.1069,1.1344
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,3.1477,1.1627,0.156,5.511,3.3862,0.2015,1.0431
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,4.2244,7.9283,0.2482,0.1609,4.4485,0.3497,4.8419
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,3.0642,1.4024,0.1568,4.7995,3.2579,0.1876,1.244
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,2.7777,1.9251,0.1486,4.7893,2.8847,0.1668,1.6978
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.9694,0.6089,0.0384,1.502,2.3602,0.0205,0.4885
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,2.2905,0.7945,0.1577,0.5219,2.3615,0.1353,0.875
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,0.0712,0.0057,1.9392,0.1546,2.2483
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,3.1086,0.5176,0.1574,2.2454,2.8219,0.2446,0.5095
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,1.6253,1.0386,0.065,1.1192,1.7187,0.0821,1.0531
SAT_RACE2008/ibm-2004-01-k90.cnf,1,3.0442,1.0046,0.1445,0.8505,3.1401,0.1717,0.7817
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,2.897,1.976,0.1354,3.1325,2.8907,0.1847,1.0715
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0.8225,0.5123,0.0382,1.4352,2.5567,0.0189,0.5195
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,4.2176,2.2682,0.3374,11.3104,5.7083,0.3921,1.9615
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,2.2611,2.4239,0.081,44.4789,3.4972,0.0741,2.2633
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.2847,0.0033,0.0012,0,0.5905,0.5277,0.0738
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,1.6474,1.273,0.1052,8.0676,2.6988,0.0609,1.2703
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,3.8605,1.8009,0.2111,0.2119,3.9466,0.2798,1.3418
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,0.2887,0.0026,4.9256,0.2747,0.2878
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,4.0371,3.3798,0.3273,0.7116,5.2302,0.514,2.3482
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,2.3683,0.7942,0.1536,1.227,2.4694,0.184,0.759
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,2.1136,1.1156,0.0874,1.0956,2.4996,0.0699,1.0228
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,3.3025,0.8363,0.156,4.8499,3.1391,0.1871,0.7689
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,3.177,1.3145,0.1506,5.0468,3.3597,0.1942,1.1796
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,1.793,0.3063,0.0707,0.6913,2.6786,0.0526,0.2847
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,3.1086,0.4931,0.1578,2.2512,2.7792,0.2459,0.49
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,1.7663,5.2283,0.0959,2.6083,2.071,0.0881,2.8318
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,2.0728,2.0188,0.1815,1.7234,2.1123,0.1594,1.6611
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,2.7419,1.5285,0.1566,5.3701,2.9248,0.1818,1.4052
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,3.2379,1.2781,0.1656,4.7113,3.4593,0.1975,1.1818
SAT_RACE2008/mizh-md5-47-5.cnf,1,0.9786,0.6044,0.0385,1.5062,2.368,0.0207,0.486
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,1.2135,3.7387,0.2294,0.1697,1.6473,0.3746,1.2573
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,3.1553,1.4299,0.1634,3.2513,3.0644,0.3606,1.8644
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,2.8856,1.5836,0.1509,4.6452,3.004,0.1703,1.4633
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,2.88,1.324,0.1528,5.0606,3.1053,0.1816,1.2457
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,1.783,5.2424,0.0964,2.6744,2.0827,0.0884,2.8316
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,2.9027,0.7304,0.1493,0.8771,3.068,0.2236,0.6447
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.0335,0.0054,0.002,0,0.7452,0.5235,0.0846
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,3.1308,0.5536,0.1585,2.6804,2.8662,0.2398,0.556
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,2.5287,1.1334,0.2938,0.6078,4.1952,0.2698,0.9924
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,4.2466,6.9967,0.276,0.1143,5.3993,0.5808,4.3834
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0,0,0,0.1111,0,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,1.8815,0.5042,0.0733,0.8159,1.8641,0.0927,0.5848
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.3102,0.0042,0.0015,0,0.6595,0.526,0.0787
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,2.8578,0.4365,0.1606,1.1333,2.5324,0.2691,0.4535
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,4.3219,3.289,0.2988,0.1843,4.8548,0.5126,2.2217
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,2.4933,0.7751,0.1592,0.6048,2.4479,0.1553,0.8177
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,3.2023,0.7088,0.1595,3.5517,3.1624,0.1798,0.8079
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1443,1.4706,0.1635,3.1944,3.0494,0.3637,1.9181
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,3.0745,0.468,0.1573,2.1235,2.7599,0.2483,0.467
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,4.251,6.9937,0.276,0.1143,5.3958,0.5811,4.3846
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,1.0519,0.586,0.0423,1.4381,2.3479,0.0249,0.4568
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,3.4636,1.3404,0.1541,2.5525,3.5378,0.1874,1.1104
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,4.2037,2.2761,0.3368,11.7334,5.7156,0.3911,1.9547
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.8222,0.5122,0.0382,1.4339,2.5571,0.0189,0.5196
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,4.0226,3.6816,0.2413,0.1766,4.8318,0.3368,3.4318
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.3038,0.004,0.0015,0,0.6461,0.5264,0.0776
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,2.1792,2.3473,0.2463,1.5153,2.3307,0.2087,2.0093
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.2903,0.0034,0.0013,0,0.6027,0.5274,0.0747
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,3.3051,0.843,0.1578,5.5755,3.1367,0.1895,0.7722
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.0208,0.0048,0.0018,0,0.7049,0.5246,0.0821
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,4.2103,4.2053,0.2832,0.1348,5.1632,0.5489,2.8482
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,3.0704,0.4429,0.158,2.0753,2.7122,0.2519,0.4499
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,2.6728,1.4927,0.2634,7.2442,3.3081,0.1981,1.0563
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,1.6763,0.6926,0.0669,0.7582,1.6375,0.0963,0.8311
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,4.0721,6.6383,0.2523,0.1323,4.3618,0.4428,1.3191
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,4.2629,6.4535,0.2634,0.2484,4.4716,0.3443,4.3478
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,3.0151,1.1694,0.201,2.7119,3.0613,0.2013,0.8056
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.9811,0.604,0.0385,1.5106,2.3705,0.0207,0.4858
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,2.5145,1.2742,0.1635,2.9273,2.9345,0.1636,1.4495
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,0.2887,0.0026,4.9256,0.2747,0.2878
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,2.8848,0.7451,0.1489,0.8538,3.0256,0.2234,0.659
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,2.3663,0.7968,0.1526,1.3993,2.4641,0.1828,0.7548
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,2.8377,0.5839,0.164,0.9516,2.5934,0.2609,0.5395
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,1.4789,0.8164,0.061,0.9057,2.4922,0.0413,1.2044
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,2.2962,1.1443,0.3059,0.5535,4.0614,0.2471,1.0323
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,1.1015,3.9022,0.077,0.5119,1.1386,0.2944,0.3345
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,2.3353,1.0847,0.2909,0.6418,4.0373,0.2629,0.9207
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,2.5292,1.9297,0.1742,4.9178,2.8737,0.1465,1.7074
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,1.7079,21.5128,0.1567,2.2213,1.2077,0.3241,4.916
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,0.1606,2.4669,2.8343,0.2415,0.5453
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,4.1022,1.8208,0.2886,17.9275,5.1732,0.3766,0.8275
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,2.8726,0.4359,0.1605,1.1266,2.5344,0.2693,0.4528
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,2.8421,1.471,0.1533,5.111,2.9926,0.1796,1.398
