@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_3.dzn,1,4.24466,1.543689,0.647799,7.392317,31,184,2.749686,3.29161
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_5.dzn,1,7.175824,2.142857,0.466667,8.909893,91,544,3.348718,0.001951
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_4.dzn,1,4.522822,1.593361,0.627604,7.467606,31,184,2.838542,2.39014
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_2.dzn,1,7.538462,1.835165,0.54491,8.784635,91,544,4.107784,0.001892
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_43_10.dzn,1,7.175824,2.142857,0.466667,8.971544,91,544,3.348718,0.001869
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_10.dzn,1,4.196755,1.545639,0.646982,7.5157,31,184,2.715223,3.282824
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_43_9.dzn,1,7.175824,2.142857,0.466667,8.924813,91,544,3.348718,0.001716
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_5.dzn,1,4.356941,1.563739,0.639493,7.276124,31,184,2.786232,2.804844
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_1.dzn,1,5.272727,1.620553,0.617073,8.797662,91,544,3.253659,1.31771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_3.dzn,1,5.97546,1.687117,0.592727,8.933691,91,544,3.541818,0.883004
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_25_9.dzn,1,6.56044,1.835165,0.54491,8.894818,91,544,3.57485,0.001972
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_4.dzn,1,2.514924,1.514974,0.660077,24.253497,0,200,1.660044,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_7.dzn,1,5.668394,1.658031,0.603125,9.005625,91,544,3.41875,1.050018
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_8.dzn,1,7.538462,1.835165,0.54491,9.022368,91,544,4.107784,0.001805
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_9.dzn,1,7.538462,1.835165,0.54491,8.891784,91,544,4.107784,0.000878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_26_5.dzn,1,6.56044,1.835165,0.54491,8.915879,91,544,3.57485,0.001295
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_26_8.dzn,1,6.56044,1.835165,0.54491,9.055282,91,544,3.57485,0.001568
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_5.dzn,1,7.538462,1.835165,0.54491,8.829723,91,544,4.107784,0.001604
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_7.dzn,1,7.538462,1.835165,0.54491,8.985842,91,544,4.107784,0.001851
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_10.dzn,1,8.153846,2.142857,0.466667,9.047124,91,544,3.805128,0.00138
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_9.dzn,1,7.538462,1.835165,0.54491,9.071462,91,544,4.107784,0.001744
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_2.dzn,1,8.153846,2.142857,0.466667,8.851749,91,544,3.805128,0.002031
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_10.dzn,1,7.538462,1.835165,0.54491,8.945444,91,544,4.107784,0.001904
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_25_5.dzn,1,4.800687,1.604811,0.623126,8.915879,91,544,2.991435,1.463044
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_4.dzn,1,7.538462,1.835165,0.54491,8.906891,91,544,4.107784,0.001955
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_4.dzn,1,4.233261,1.62635,0.614874,8.879583,91,544,2.602922,1.97892
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_5.dzn,1,4.162896,1.588235,0.62963,8.894818,91,544,2.621083,2.432349
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_26_4.dzn,1,6.56044,1.835165,0.54491,9.092757,91,544,3.57485,0.001719
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_10.dzn,1,8.153846,2.142857,0.466667,8.751544,91,544,3.805128,0.001693
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_21_8.dzn,1,4.298539,1.563674,0.639519,9.030667,91,544,2.748999,2.023981
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_10.dzn,1,4.169545,1.591837,0.628205,9.087463,91,544,2.619329,2.387805
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_6.dzn,1,8.153846,2.142857,0.466667,8.98014,91,544,3.805128,0.001032
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_5.dzn,1,7.538462,1.835165,0.54491,8.927778,91,544,4.107784,0.001713
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_7.dzn,1,8.153846,2.142857,0.466667,9.071462,91,544,3.805128,0.001357
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_4.dzn,1,8.153846,2.142857,0.466667,8.988685,91,544,3.805128,0.001847
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_2.dzn,1,7.538462,1.835165,0.54491,8.951285,91,544,4.107784,0.000632
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_8.dzn,1,4.176759,1.595745,0.626667,8.820179,91,544,2.617436,2.321183
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_4.dzn,1,4.224352,1.565953,0.638589,9.01402,91,544,2.697624,2.849691
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_6.dzn,1,4.328926,1.596694,0.626294,9.131857,91,544,2.71118,2.321402
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_1.dzn,1,6.186813,2.142857,0.466667,8.951285,91,544,2.887179,0.001896
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_3.dzn,1,6.186813,2.142857,0.466667,8.933691,91,544,2.887179,0.001919
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n60-k9.vrp.dzn,1,5.771858,1.000273,0.999727,6.658211,3540,3659,5.770281,56.547828
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_34_5.dzn,1,4.571429,1.809524,0.552632,8.997179,91,544,2.526316,1.029349
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_43_9.dzn,1,7.129032,2.225806,0.449275,7.33985,31,184,3.202899,0.009833
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_9.dzn,1,4.203685,1.559877,0.641076,8.912889,91,544,2.694882,2.986672
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n60-k15.vrp.dzn,1,5.771858,1.000273,0.999727,6.33985,3540,3659,5.770281,54.728053
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_1.dzn,1,4.593429,1.620123,0.617237,8.909893,91,544,2.835234,2.040462
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_5.dzn,1,8.153846,2.142857,0.466667,8.924813,91,544,3.805128,0.000644
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_10.dzn,1,4.339012,1.599659,0.625133,9.052568,91,544,2.71246,2.279054
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_1.dzn,1,8.153846,2.142857,0.466667,8.891784,91,544,3.805128,0.001976
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_2.dzn,1,4.279227,1.556522,0.642458,8.98014,91,544,2.749224,3.081438
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_5.dzn,1,4.637969,1.629139,0.613821,8.870365,91,544,2.846883,1.952773
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_6.dzn,1,4.791781,1.660274,0.60231,8.897845,91,544,2.886139,1.7064
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_2.dzn,1,8.153846,2.142857,0.466667,8.84549,91,544,3.805128,0.001587
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_8.dzn,1,4.770667,1.656,0.603865,9.121534,91,544,2.880837,1.740749
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_3.dzn,1,4.218922,1.564356,0.639241,8.888743,91,544,2.696906,2.876403
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_8.dzn,1,4.284692,1.583691,0.631436,9.030667,91,544,2.70551,2.510781
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp17_false.dzn,1,3.61837,1.283312,0.779234,6.882643,34,45,2.819556,3.322165
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp18_false.dzn,1,3.633918,1.281871,0.780109,6.988685,36,45,2.834854,3.53377
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_7.dzn,1,4.310419,1.562836,0.639863,8.960002,91,544,2.758076,2.917837
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp19_false.dzn,1,3.648247,1.280553,0.780913,7.189825,38,45,2.848963,3.674123
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n60-k10.vrp.dzn,1,5.771858,1.000273,0.999727,6.918863,3540,3659,5.770281,53.696606
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp18_true.dzn,1,3.653887,1.28115,0.780549,6.879117,38,45,2.852037,3.593107
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp19_true.dzn,1,3.666667,1.279883,0.781321,7.084706,40,45,2.864844,3.738101
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_1.dzn,1,4.472684,1.638955,0.610145,9.019591,91,544,2.728986,1.870819
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_2.dzn,1,4.379048,1.611429,0.620567,8.962896,91,544,2.717494,2.134302
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n61-k9.vrp.dzn,1,5.774458,1.000264,0.999736,6.658211,3660,3781,5.772932,56.988727
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_10.dzn,1,8.153846,2.142857,0.466667,9.02514,91,544,3.805128,0.001801
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_3.dzn,1,4.261538,1.552941,0.643939,9.011227,91,544,2.744172,3.187468
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_1.dzn,1,8.153846,2.142857,0.466667,8.971544,91,544,3.805128,0.001869
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_5.dzn,1,8.153846,2.142857,0.466667,9.098032,91,544,3.805128,0.001332
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_7.dzn,1,4.224352,1.565953,0.638589,8.921841,91,544,2.697624,2.842818
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_4.dzn,1,4.664368,1.634483,0.611814,9.071462,91,544,2.853727,1.910204
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_7.dzn,1,8.153846,2.142857,0.466667,8.974415,91,544,3.805128,0.001451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_8.dzn,1,8.153846,2.142857,0.466667,8.921841,91,544,3.805128,0.00129
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_1.dzn,1,7.175824,2.142857,0.466667,9.005625,91,544,3.348718,0.001826
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_5.dzn,1,4.168501,1.549534,0.645355,8.948367,91,544,2.690164,3.287482
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_9.dzn,1,6.088398,1.823204,0.548485,8.906891,91,544,3.339394,0.986283
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_1.dzn,1,8.153846,2.142857,0.466667,8.982994,91,544,3.805128,0.001442
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_9.dzn,1,7.175824,2.142857,0.466667,8.960002,91,544,3.348718,0.001466
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_4.dzn,1,8.153846,2.142857,0.466667,9.005625,91,544,3.805128,0.001217
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_7.dzn,1,7.175824,2.142857,0.466667,8.912889,91,544,3.348718,0.001731
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_10.dzn,1,4.686461,1.638955,0.610145,9.071462,91,544,2.85942,1.871986
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_3.dzn,1,8.153846,2.142857,0.466667,9.008429,91,544,3.805128,0.00162
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_2.dzn,1,8.153846,2.142857,0.466667,8.974415,91,544,3.805128,0.001866
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_6.dzn,1,6.680851,1.914894,0.522222,9.022368,91,544,3.488889,0.736843
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_34_4.dzn,1,4.892562,1.983471,0.504167,8.957102,91,544,2.466667,0.571105
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_10.dzn,1,4.42029,1.512077,0.661342,9.019591,91,544,2.923323,1.11919
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_2.dzn,1,4.314079,1.509025,0.662679,8.965784,91,544,2.858852,1.412403
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_4.dzn,1,4.514793,1.514793,0.660156,9.076816,91,544,2.980469,0.919474
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_6.dzn,1,4.497143,1.514286,0.660377,8.942515,91,544,2.969811,0.953287
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp17_true.dzn,1,3.640094,1.282532,0.779707,6.767349,36,45,2.838208,3.377557
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_7.dzn,1,4.289037,1.508306,0.662996,8.930737,91,544,2.843612,1.498708
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_4.dzn,1,8.153846,2.142857,0.466667,8.83289,91,544,3.805128,0.000915
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_10.dzn,1,7.175824,2.142857,0.466667,8.965784,91,544,3.348718,0.001877
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_2.dzn,1,7.175824,2.142857,0.466667,8.991522,91,544,3.348718,0.001639
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_9.dzn,1,4.141005,1.504052,0.664871,8.957102,91,544,2.753233,2.340095
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,4.739726,1.614481,0.619394,8.774787,91,544,2.935758,2.09439
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_9.dzn,1,7.175824,2.142857,0.466667,8.867279,91,544,3.348718,0.00134
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_6_3.dzn,1,4.956044,1.527473,0.654676,8.994353,91,544,3.244604,0.001431
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_8.dzn,1,8.153846,2.142857,0.466667,8.939579,91,544,3.805128,0.001486
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_10.dzn,1,5.945055,1.527473,0.654676,8.968667,91,544,3.892086,0.001457
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_2.dzn,1,5.204082,1.517007,0.659193,9.030667,91,544,3.430493,0.779632
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_3.dzn,1,5.945055,1.527473,0.654676,8.882643,91,544,3.892086,0.001325
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_4.dzn,1,5.945055,1.527473,0.654676,8.997179,91,544,3.892086,0.001836
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_3.dzn,1,4.330798,1.509506,0.662469,8.83605,91,544,2.869018,1.357566
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_5.dzn,1,4.36345,1.505133,0.664393,8.994353,91,544,2.899045,2.043013
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_1.dzn,1,4.497143,1.514286,0.660377,8.829723,91,544,2.969811,0.95268
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_1.dzn,1,5.945055,1.527473,0.654676,8.903882,91,544,3.892086,0.001524
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_6.dzn,1,8.153846,2.142857,0.466667,8.951285,91,544,3.805128,0.001264
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n62-k8.vrp.dzn,1,5.779058,1.000256,0.999744,6.658211,3782,3905,5.777579,58.555974
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_8.dzn,1,8.153846,2.142857,0.466667,8.900867,91,544,3.805128,0.001309
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_7.dzn,1,5.945055,1.527473,0.654676,8.971544,91,544,3.892086,0.000415
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp20_true.dzn,1,3.67854,1.278718,0.782033,7.186548,42,45,2.876741,3.955552
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp21_false.dzn,1,3.673778,1.278222,0.782337,7.467606,42,45,2.874131,4.020073
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_6_8.dzn,1,4.956044,1.527473,0.654676,8.98014,91,544,3.244604,0.001032
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp22_false.dzn,1,3.6852,1.277187,0.782971,7.554589,44,45,2.885403,4.241841
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp23_false.dzn,1,3.695849,1.276226,0.78356,7.721099,46,45,2.89592,4.355259
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_false.dzn,1,3.7058,1.275332,0.78411,7.8009,48,45,2.905753,4.584988
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_true.dzn,1,3.718648,1.274854,0.784404,7.714618,50,45,2.916922,4.66553
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_false.dzn,1,3.71512,1.274497,0.784623,7.954196,50,45,2.914969,4.686519
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_true.dzn,1,3.727163,1.274047,0.7849,7.869608,52,45,2.925451,4.76917
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_5.dzn,1,6.186813,2.142857,0.466667,9.016808,91,544,2.887179,0.001812
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_9.dzn,1,8.153846,2.142857,0.466667,8.903882,91,544,3.805128,0.001524
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_7.dzn,1,8.153846,2.142857,0.466667,8.823367,91,544,3.805128,0.00069
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/6ShipsMixed.dzn,1,3.050366,1.158721,0.863021,24.253497,1,567,2.632529,8.422869
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_false.dzn,1,3.732092,1.272984,0.785556,8.169925,54,45,2.931768,5.008644
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp26_true.dzn,1,3.735178,1.273292,0.785366,7.946609,54,45,2.933481,5.009831
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_2.dzn,1,3.285935,1.054096,0.94868,5.972356,1,35,3.117302,1.586767
benchmarks/still_life/still_life.mzn_AND_benchmarks/still_life/7x7.dzn,1,3.233672,1.164006,0.859102,2.160964,0,0,2.778055,1.042494
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_5.dzn,1,4.281553,1.508091,0.66309,9.016808,91,544,2.839056,1.527667
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_true.dzn,1,3.742736,1.272583,0.785803,8.090792,56,45,2.941054,5.095914
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_4.dzn,1,3.290712,1.04222,0.959491,6.321928,1,35,3.157407,1.78152
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/kr-vs-kp.dzn,1,17.484474,1,1,1.00333,1,3195,17.484474,13.118832
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_14.dzn,1,3.300999,1.016643,0.98363,7.626457,1,35,3.24696,2.718468
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,3.301276,1.015953,0.984298,7.707896,1,35,3.249439,2.845711
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp28_true.dzn,1,3.749876,1.271917,0.786215,8.16199,58,45,2.948209,5.344057
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_3.dzn,1,8.153846,2.142857,0.466667,9.113742,91,544,3.805128,0.000941
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp29_false.dzn,1,3.747155,1.271648,0.786381,8.370687,58,45,2.946693,5.334021
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_5.dzn,1,3.292391,1.038043,0.963351,6.45877,1,35,3.171728,1.84736
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_6.dzn,1,3.294918,1.03176,0.969217,6.716566,1,35,3.193492,2.017223
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/7ShipsMixedUnconst.dzn,1,3.046889,1.153488,0.866935,24.253497,1,675,2.641456,9.047791
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_7.dzn,1,3.294918,1.03176,0.969217,6.739887,1,35,3.193492,2.076078
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_8.dzn,1,4.309609,1.508897,0.662736,9.019591,91,544,2.856132,1.427904
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp29_true.dzn,1,3.756631,1.271289,0.786603,8.295282,60,45,2.954978,5.425231
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_9.dzn,1,3.29809,1.023874,0.976682,7.122759,1,35,3.221186,2.313642
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp30_false.dzn,1,3.754068,1.271037,0.786759,8.434628,60,45,2.953548,5.58096
