@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC

@DATA
patt/super-os/super-os-taillard-4/super-os-taillard-4-26.xml,1,?,?,?,?,?,0.450644,0.00708,0.338196,0.665137,0.650235,0.999034,2.528456,0.75,0.074966,?,0.859133
patt/super-os/super-os-taillard-4/super-os-taillard-4-15.xml,1,?,?,?,?,?,0.433883,0.004016,0.30878,0.652211,0.624248,0.999469,3.259121,0.3,0.083947,?,0.820199
patt/super-os/super-os-taillard-4/super-os-taillard-4-4.xml,1,?,?,?,?,?,0.438556,0.005011,0.317012,0.655763,0.632149,0.999331,2.929162,0.380392,0.082753,?,0.831881
patt/super-os/super-os-taillard-4/super-os-taillard-4-22.xml,1,?,?,?,?,?,0.44368,0.00564,0.325922,0.659847,0.639563,0.99924,2.774714,0.359649,0.082214,?,0.84329
patt/super-os/super-os-taillard-4/super-os-taillard-4-10.xml,1,?,?,?,?,?,0.433144,0.00569,0.307957,0.650879,0.625907,0.999244,2.74534,0.410256,0.075242,?,0.821173
patt/super-os/super-os-taillard-4/super-os-taillard-4-23.xml,1,?,?,?,?,?,0.435789,0.004848,0.312248,0.65348,0.628194,0.999355,2.979893,0.373016,0.078737,?,0.825764
patt/super-os/super-os-taillard-4/super-os-taillard-4-5.xml,1,?,?,?,?,?,0.440143,0.004274,0.319525,0.657423,0.63304,0.999429,3.181204,0.3,0.084357,?,0.83387
patt/super-os/super-os-taillard-4/super-os-taillard-4-28.xml,1,?,?,?,?,?,0.454903,0.00626,0.345243,0.669109,0.653948,0.999143,2.705085,0.691176,0.076023,?,0.865845
patt/super-os/super-os-taillard-4/super-os-taillard-4-13.xml,1,?,?,?,?,?,0.424103,0.004269,0.292161,0.643792,0.610496,0.999442,3.132701,0.305195,0.078228,?,0.798534
patt/super-os/super-os-taillard-4/super-os-taillard-4-3.xml,1,?,?,?,?,?,0.429525,0.00454,0.301481,0.648287,0.618948,0.999402,3.056853,0.335714,0.078455,?,0.811463
patt/super-os/super-os-taillard-4/super-os-taillard-4-17.xml,1,?,?,?,?,?,0.431457,0.005827,0.305114,0.649389,0.623759,0.999227,2.699839,0.359649,0.07651,?,0.817624
patt/super-os/super-os-taillard-4/super-os-taillard-4-25.xml,1,?,?,?,?,?,0.447397,0.004566,0.331978,0.663464,0.64256,0.999384,3.102231,0.328622,0.084818,?,0.84919
patt/super-os/super-os-taillard-4/super-os-taillard-4-18.xml,1,?,?,?,?,?,0.440109,0.005502,0.319792,0.656873,0.635023,0.999263,2.829038,0.522222,0.074409,?,0.835798
patt/super-os/super-os-taillard-10/super-os-taillard-10-16.xml,1,28.928571,48.571429,23.769729,22.801754,100,0.368344,0.00188,0.108074,0.55306,0.343529,0.99993,2.325436,0.321429,0.047899,20,0.412579
patt/super-os/super-os-taillard-10/super-os-taillard-10-24.xml,1,28.928571,48.571429,23.4094,22.38839,100,0.370639,0.001948,0.11174,0.554853,0.351241,0.999927,2.289645,0.321429,0.050499,20,0.421883
patt/super-os/super-os-taillard-10/super-os-taillard-10-20.xml,1,28.928571,48.571429,25.179357,24.192561,100,0.367081,0.001674,0.105955,0.552111,0.338925,0.999938,2.463569,0.321429,0.048165,20,0.407021
patt/super-os/super-os-taillard-10/super-os-taillard-10-22.xml,1,28.928571,48.571429,23.622024,22.605088,100,0.370857,0.001912,0.112061,0.555033,0.351886,0.999929,2.312897,0.321429,0.049736,20,0.422663
patt/super-os/super-os-taillard-10/super-os-taillard-10-6.xml,1,28.928571,48.571429,23.194827,22.201802,100,0.370018,0.001981,0.110778,0.554356,0.349254,0.999926,2.268878,0.321429,0.049143,20,0.419487
patt/super-os/super-os-taillard-10/super-os-taillard-10-4.xml,1,28.928571,48.571429,24.020824,23.026941,100,0.368841,0.001844,0.108836,0.553459,0.345119,0.999932,2.3498,0.321429,0.049156,20,0.414499
patt/super-os/super-os-taillard-10/super-os-taillard-10-19.xml,1,28.928571,48.571429,25,23.993124,100,0.367931,0.001702,0.107313,0.552775,0.341824,0.999937,2.445878,0.321429,0.048694,20,0.410531
patt/super-os/super-os-taillard-10/super-os-taillard-10-7.xml,1,28.928571,48.571429,24.819347,23.777931,100,0.369256,0.001732,0.109425,0.553813,0.346289,0.999936,2.427823,0.321429,0.050322,20,0.415928
patt/super-os/super-os-taillard-10/super-os-taillard-10-15.xml,1,28.928571,48.571429,25.922963,24.891967,100,0.367497,0.001583,0.106557,0.55246,0.340153,0.999942,2.536425,0.321429,0.049239,20,0.408522
patt/super-os/super-os-taillard-10/super-os-taillard-10-10.xml,1,28.928571,48.571429,24.576411,23.56438,100,0.368657,0.001763,0.108497,0.553333,0.344363,0.999935,2.404173,0.321429,0.04939,20,0.413589
patt/super-os/super-os-taillard-10/super-os-taillard-10-26.xml,1,28.928571,48.571429,22.605309,21.58518,100,0.371894,0.002092,0.11381,0.555809,0.355586,0.999922,2.210946,0.321429,0.050494,20,0.427117
patt/super-os/super-os-taillard-10/super-os-taillard-10-29.xml,1,28.928571,48.571429,23.769729,22.708369,100,0.371442,0.001895,0.112975,0.555498,0.353762,0.999929,2.324804,0.321429,0.051321,20,0.424929
patt/super-os/super-os-taillard-10/super-os-taillard-10-11.xml,1,28.928571,48.571429,25.980762,24.943336,100,?,?,?,?,?,?,?,?,?,20,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-25.xml,1,28.928571,48.571429,24.657656,23.571381,100,0.370918,0.001762,0.112067,0.555116,0.351812,0.999934,2.411846,0.321429,0.051863,20,0.422589
patt/super-os/super-os-taillard-10/super-os-taillard-10-2.xml,1,28.928571,48.571429,24.228083,23.237685,100,0.369077,0.001812,0.10919,0.553653,0.345845,0.999933,2.37244,0.321429,0.048437,20,0.41538
patt/super-os/super-os-taillard-10/super-os-taillard-10-27.xml,1,28.928571,48.571429,24.186773,23.116877,100,0.371087,0.00183,0.112374,0.555233,0.352485,0.999932,2.365571,0.321429,0.051692,20,0.423396
patt/super-os/super-os-taillard-10/super-os-taillard-10-12.xml,1,28.928571,48.571429,24.819347,23.853511,100,0.367487,0.001721,0.106624,0.552421,0.340374,0.999936,2.430587,0.321429,0.047238,20,0.408773
patt/super-os/super-os-taillard-10/super-os-taillard-10-28.xml,1,28.928571,48.571429,23.769729,22.738733,100,0.370427,0.00189,0.11137,0.5547,0.350437,0.99993,2.325139,0.321429,0.049971,20,0.420921
patt/super-os/super-os-taillard-10/super-os-taillard-10-13.xml,1,28.928571,48.571429,25.179357,24.169402,100,0.367794,0.001677,0.107083,0.552672,0.341326,0.999938,2.463234,0.321429,0.049503,20,0.409926
patt/super-os/super-os-taillard-10/super-os-taillard-10-9.xml,1,28.928571,48.571429,24.392622,23.35958,100,0.369585,0.001793,0.109981,0.554058,0.347491,0.999933,2.386075,0.321429,0.049954,20,0.417371
patt/super-os/super-os-taillard-10/super-os-taillard-10-1.xml,1,28.928571,48.571429,25.357445,24.293415,100,0.369816,0.001661,0.110265,0.55427,0.348012,0.999938,2.482097,0.321429,0.052333,20,0.418009
patt/super-os/super-os-taillard-10/super-os-taillard-10-30.xml,1,28.928571,48.571429,23.958297,22.918988,100,0.370421,0.001861,0.111342,0.554701,0.35037,0.999931,2.343336,0.321429,0.050717,20,0.420835
patt/super-os/super-os-taillard-10/super-os-taillard-10-5.xml,1,28.928571,48.571429,25.298221,24.240668,100,0.36911,0.001668,0.109155,0.553712,0.34569,0.999938,2.474887,0.321429,0.050498,20,0.415208
patt/super-os/super-os-taillard-10/super-os-taillard-10-18.xml,1,28.928571,48.571429,25,24.021865,100,0.367039,0.001698,0.105903,0.552073,0.338821,0.999937,2.446232,0.321429,0.047412,20,0.4069
patt/super-os/super-os-taillard-10/super-os-taillard-10-3.xml,1,28.928571,48.571429,24.576411,23.540603,100,0.369415,0.001766,0.109696,0.55393,0.346884,0.999934,2.403839,0.321429,0.050763,20,0.416635
patt/super-os/super-os-taillard-10/super-os-taillard-10-23.xml,1,28.928571,48.571429,23.958297,22.894541,100,0.371231,0.001865,0.112623,0.555339,0.353025,0.99993,2.343005,0.321429,0.052127,20,0.424037
patt/super-os/super-os-taillard-10/super-os-taillard-10-8.xml,1,28.928571,48.571429,24.392622,23.3891,100,0.368636,0.001789,0.10848,0.553311,0.344335,0.999934,2.386421,0.321429,0.048639,20,0.413561
patt/super-os/super-os-taillard-10/super-os-taillard-10-14.xml,1,28.928571,48.571429,24.617067,23.648256,100,0.367236,0.001751,0.106246,0.552216,0.339584,0.999935,2.408515,0.321429,0.047918,20,0.407814
patt/super-os/super-os-taillard-10/super-os-taillard-10-17.xml,1,28.928571,48.571429,25.436195,24.421097,100,0.367625,0.001644,0.106794,0.552546,0.34069,0.999939,2.488583,0.321429,0.049058,20,0.409167
patt/super-os/super-os-taillard-10/super-os-taillard-10-21.xml,1,28.928571,48.571429,24.718414,23.625622,100,0.37166,0.001754,0.113233,0.555702,0.354218,0.999935,2.419239,0.321429,0.053737,20,0.425485
patt/radar-8-30-3-0/radar-8-30-3-0-36.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-38.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-30.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-34.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-27.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-43.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-19.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-40.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-16.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-21.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-25.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-13.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-17.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-20.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-24.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-49.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-45.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-22.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-23.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-31.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-18.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-32.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-33.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-26.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-35.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-48.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-39.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-0.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-42.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-28.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-37.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-44.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-41.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-47.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-29.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-46.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/os-gp-sat/gp10-03-1081.xml,1,?,?,?,?,?,0.341024,1.183203,0.126339,0.562674,0.379367,1,0.115612,0.691706,0.049928,?,0.464089
patt/os-gp-sat/gp10-09-1112.xml,1,?,?,?,?,?,0.340512,1.177689,0.123299,0.561169,0.373446,1,0.114291,0.700306,0.042529,?,0.455987
patt/os-gp-sat/gp10-04-1077.xml,1,?,?,?,?,?,0.341092,1.18394,0.126745,0.562875,0.380152,1,0.115788,0.728732,0.044517,?,0.465165
patt/os-gp-sat/gp10-01-1093.xml,1,?,?,?,?,?,0.340822,1.181029,0.125139,0.56208,0.377041,1,0.115093,0.7308,0.04468,?,0.460903
patt/os-gp-sat/gp10-10-1092.xml,1,?,?,?,?,?,0.340839,1.181208,0.125238,0.562129,0.377233,1,0.115136,0.821518,0.045298,?,0.461166
patt/os-gp-sat/gp10-02-1097.xml,1,?,?,?,?,?,0.340756,1.180315,0.124746,0.561885,0.376276,1,0.114922,0.659607,0.0416,?,0.459855
patt/os-gp-sat/gp10-08-1093.xml,1,?,?,?,?,?,0.340822,1.181029,0.125139,0.56208,0.377041,1,0.115093,0.755823,0.04259,?,0.460903
patt/os-gp-sat/gp10-05-1071.xml,1,27,47,32.741411,32.579074,100,0.341195,1.185056,0.127361,0.56318,0.381339,1,0.116052,0.78203,0.049984,20,0.466792
patt/os-gp-sat/gp10-06-1071.xml,1,?,?,?,?,?,0.341195,1.185056,0.127361,0.56318,0.381339,1,0.116052,0.795474,0.046523,?,0.466792
patt/os-gp-sat/gp10-07-1079.xml,1,?,?,?,?,?,0.341058,1.183571,0.126541,0.562774,0.379759,1,0.1157,0.704581,0.047388,?,0.464626
patt/jobShop-enddr1/enddr1-10-by-5-10.xml,1,?,?,?,?,?,0.329833,0.936952,0.168703,0.579966,0.453824,1,0.132268,0.809524,0.097628,?,0.558615
patt/jobShop-enddr1/enddr1-10-by-5-4.xml,1,?,?,?,?,?,0.333616,0.933489,0.181909,0.586505,0.474275,1,0.13689,0.809524,0.101616,?,0.590258
patt/jobShop-enddr1/enddr1-10-by-5-6.xml,1,?,?,?,?,?,0.327141,0.939488,0.163585,0.577738,0.445567,1,0.130411,0.809524,0.094403,?,0.544861
patt/jobShop-enddr1/enddr1-10-by-5-2.xml,1,?,?,?,?,?,0.331604,0.936959,0.174326,0.582756,0.46268,1,0.134265,0.818182,0.100125,?,0.572403
patt/jobShop-enddr1/enddr1-10-by-5-8.xml,1,?,?,?,?,?,0.331161,0.938441,0.169656,0.580477,0.45534,1,0.132609,0.809524,0.101143,?,0.561759
patt/jobShop-enddr1/enddr1-10-by-5-7.xml,1,?,?,?,?,?,0.330763,0.939121,0.169812,0.580637,0.455588,1,0.132665,0.809524,0.099554,?,0.561806
patt/jobShop-enddr1/enddr1-10-by-5-1.xml,1,?,?,?,?,?,0.33356,0.935162,0.182792,0.58697,0.4756,1,0.137191,0.727273,0.103802,?,0.592106
patt/jobShop-enddr1/enddr1-10-by-5-5.xml,1,?,?,?,?,?,0.330097,0.938939,0.173234,0.582272,0.460978,1,0.133881,0.727273,0.09806,?,0.568863
patt/jobShop-enddr1/enddr1-10-by-5-3.xml,1,?,?,?,?,?,0.332959,0.935912,0.181491,0.586329,0.473646,1,0.136748,0.809524,0.105653,?,0.588906
patt/jobShop-enddr1/enddr1-10-by-5-9.xml,1,?,?,?,?,?,0.328139,0.93849,0.167796,0.579844,0.452375,1,0.131942,0.727273,0.093859,?,0.555211
patt/rcpspTighter/rcpsptight20-04.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-27.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-26.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-28.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-13.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-02.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-03.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-29.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-33.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-06.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-34.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-07.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-19.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-35.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-31.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-05.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-11.xml,1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,-1,?
patt/rcpspTighter/rcpsptight25-32.xml,1,0,20,5.385165,5.149757,93.75,?,?,?,?,?,?,?,?,?,20,?
patt/rcpspTighter/rcpsptight25-22.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-40.xml,1,0,20,5.196152,4.983974,93.75,?,?,?,?,?,?,?,?,?,20,?
patt/rcpspTighter/rcpsptight25-23.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-36.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-14.xml,1,0,20,4.123106,3.885872,83.333333,?,?,?,?,?,?,?,?,?,20,?
patt/rcpspTighter/rcpsptight25-21.xml,1,0,20,5.09902,4.857983,93.75,?,?,?,?,?,?,?,?,?,20,?
patt/rcpspTighter/rcpsptight20-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-16.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-38.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-09.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-17.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-20.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-25.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-08.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-18.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-37.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-30.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-24.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-39.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-5.xml,1,5,5,9.797959,9.797959,100,?,?,?,?,?,?,?,?,?,2.5,?
patt/primes-25/primes-25-40-3-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-7.xml,1,7.5,7.5,9.797959,9.797959,100,?,?,?,?,?,?,?,?,?,3.75,?
patt/primes-25/primes-25-80-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-2-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-5.xml,1,4.5,4.5,9.797959,9.797959,100,?,?,?,?,?,?,?,?,?,2.25,?
patt/primes-25/primes-25-20-2-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-2-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-7.xml,1,1.5,1.5,9.797959,9.797959,100,?,?,?,?,?,?,?,?,?,0.75,?
patt/primes-25/primes-25-60-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-5.xml,1,4.5,4.5,9.797959,9.797959,100,?,?,?,?,?,?,?,?,?,2.25,?
patt/primes-25/primes-25-40-2-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-2-7.xml,1,14,11.666667,9.797959,9.797959,100,?,?,?,?,?,?,?,?,?,5.833333,?
