@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_21_8.dzn,1,4.298539,1.563674,0.639519,9.030667,91,544,2.748999
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_10.dzn,1,4.169545,1.591837,0.628205,9.087463,91,544,2.619329
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_6.dzn,1,8.153846,2.142857,0.466667,8.98014,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_5.dzn,1,7.538462,1.835165,0.54491,8.927778,91,544,4.107784
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_7.dzn,1,8.153846,2.142857,0.466667,9.071462,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_4.dzn,1,8.153846,2.142857,0.466667,8.988685,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_2.dzn,1,7.538462,1.835165,0.54491,8.951285,91,544,4.107784
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_8.dzn,1,4.176759,1.595745,0.626667,8.820179,91,544,2.617436
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_4.dzn,1,4.224352,1.565953,0.638589,9.01402,91,544,2.697624
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_6.dzn,1,4.328926,1.596694,0.626294,9.131857,91,544,2.71118
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_1.dzn,1,6.186813,2.142857,0.466667,8.951285,91,544,2.887179
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_3.dzn,1,6.186813,2.142857,0.466667,8.933691,91,544,2.887179
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n60-k9.vrp.dzn,1,5.771858,1.000273,0.999727,6.658211,3540,3659,5.770281
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_34_5.dzn,1,4.571429,1.809524,0.552632,8.997179,91,544,2.526316
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_43_9.dzn,1,7.129032,2.225806,0.449275,7.33985,31,184,3.202899
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_9.dzn,1,4.203685,1.559877,0.641076,8.912889,91,544,2.694882
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n60-k15.vrp.dzn,1,5.771858,1.000273,0.999727,6.33985,3540,3659,5.770281
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_1.dzn,1,4.593429,1.620123,0.617237,8.909893,91,544,2.835234
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_5.dzn,1,8.153846,2.142857,0.466667,8.924813,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_10.dzn,1,4.339012,1.599659,0.625133,9.052568,91,544,2.71246
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_1.dzn,1,8.153846,2.142857,0.466667,8.891784,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_2.dzn,1,4.279227,1.556522,0.642458,8.98014,91,544,2.749224
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_5.dzn,1,4.637969,1.629139,0.613821,8.870365,91,544,2.846883
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_6.dzn,1,4.791781,1.660274,0.60231,8.897845,91,544,2.886139
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_2.dzn,1,8.153846,2.142857,0.466667,8.84549,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_8.dzn,1,4.770667,1.656,0.603865,9.121534,91,544,2.880837
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_3.dzn,1,4.218922,1.564356,0.639241,8.888743,91,544,2.696906
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_8.dzn,1,4.284692,1.583691,0.631436,9.030667,91,544,2.70551
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp17_false.dzn,1,3.61837,1.283312,0.779234,6.882643,34,45,2.819556
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp18_false.dzn,1,3.633918,1.281871,0.780109,6.988685,36,45,2.834854
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_7.dzn,1,4.310419,1.562836,0.639863,8.960002,91,544,2.758076
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp19_false.dzn,1,3.648247,1.280553,0.780913,7.189825,38,45,2.848963
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n60-k10.vrp.dzn,1,5.771858,1.000273,0.999727,6.918863,3540,3659,5.770281
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp18_true.dzn,1,3.653887,1.28115,0.780549,6.879117,38,45,2.852037
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp19_true.dzn,1,3.666667,1.279883,0.781321,7.084706,40,45,2.864844
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_1.dzn,1,4.472684,1.638955,0.610145,9.019591,91,544,2.728986
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_2.dzn,1,4.379048,1.611429,0.620567,8.962896,91,544,2.717494
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n61-k9.vrp.dzn,1,5.774458,1.000264,0.999736,6.658211,3660,3781,5.772932
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_10.dzn,1,8.153846,2.142857,0.466667,9.02514,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_3.dzn,1,4.261538,1.552941,0.643939,9.011227,91,544,2.744172
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_1.dzn,1,8.153846,2.142857,0.466667,8.971544,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_5.dzn,1,8.153846,2.142857,0.466667,9.098032,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_7.dzn,1,4.224352,1.565953,0.638589,8.921841,91,544,2.697624
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_4.dzn,1,4.664368,1.634483,0.611814,9.071462,91,544,2.853727
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_7.dzn,1,8.153846,2.142857,0.466667,8.974415,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_8.dzn,1,8.153846,2.142857,0.466667,8.921841,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_1.dzn,1,7.175824,2.142857,0.466667,9.005625,91,544,3.348718
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_5.dzn,1,4.168501,1.549534,0.645355,8.948367,91,544,2.690164
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_9.dzn,1,6.088398,1.823204,0.548485,8.906891,91,544,3.339394
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_1.dzn,1,8.153846,2.142857,0.466667,8.982994,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_9.dzn,1,7.175824,2.142857,0.466667,8.960002,91,544,3.348718
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_4.dzn,1,8.153846,2.142857,0.466667,9.005625,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_7.dzn,1,7.175824,2.142857,0.466667,8.912889,91,544,3.348718
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_10.dzn,1,4.686461,1.638955,0.610145,9.071462,91,544,2.85942
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_3.dzn,1,8.153846,2.142857,0.466667,9.008429,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_2.dzn,1,8.153846,2.142857,0.466667,8.974415,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_6.dzn,1,6.680851,1.914894,0.522222,9.022368,91,544,3.488889
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_34_4.dzn,1,4.892562,1.983471,0.504167,8.957102,91,544,2.466667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_10.dzn,1,4.42029,1.512077,0.661342,9.019591,91,544,2.923323
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_2.dzn,1,4.314079,1.509025,0.662679,8.965784,91,544,2.858852
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_4.dzn,1,4.514793,1.514793,0.660156,9.076816,91,544,2.980469
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_6.dzn,1,4.497143,1.514286,0.660377,8.942515,91,544,2.969811
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp17_true.dzn,1,3.640094,1.282532,0.779707,6.767349,36,45,2.838208
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_7.dzn,1,4.289037,1.508306,0.662996,8.930737,91,544,2.843612
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_4.dzn,1,8.153846,2.142857,0.466667,8.83289,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_10.dzn,1,7.175824,2.142857,0.466667,8.965784,91,544,3.348718
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_2.dzn,1,7.175824,2.142857,0.466667,8.991522,91,544,3.348718
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_9.dzn,1,4.141005,1.504052,0.664871,8.957102,91,544,2.753233
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,4.739726,1.614481,0.619394,8.774787,91,544,2.935758
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_9.dzn,1,7.175824,2.142857,0.466667,8.867279,91,544,3.348718
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_6_3.dzn,1,4.956044,1.527473,0.654676,8.994353,91,544,3.244604
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_8.dzn,1,8.153846,2.142857,0.466667,8.939579,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_10.dzn,1,5.945055,1.527473,0.654676,8.968667,91,544,3.892086
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_2.dzn,1,5.204082,1.517007,0.659193,9.030667,91,544,3.430493
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_3.dzn,1,5.945055,1.527473,0.654676,8.882643,91,544,3.892086
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_4.dzn,1,5.945055,1.527473,0.654676,8.997179,91,544,3.892086
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_3.dzn,1,4.330798,1.509506,0.662469,8.83605,91,544,2.869018
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_5.dzn,1,4.36345,1.505133,0.664393,8.994353,91,544,2.899045
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_1.dzn,1,4.497143,1.514286,0.660377,8.829723,91,544,2.969811
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_1.dzn,1,5.945055,1.527473,0.654676,8.903882,91,544,3.892086
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_6.dzn,1,8.153846,2.142857,0.466667,8.951285,91,544,3.805128
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n62-k8.vrp.dzn,1,5.779058,1.000256,0.999744,6.658211,3782,3905,5.777579
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_8.dzn,1,8.153846,2.142857,0.466667,8.900867,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_7.dzn,1,5.945055,1.527473,0.654676,8.971544,91,544,3.892086
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp20_true.dzn,1,3.67854,1.278718,0.782033,7.186548,42,45,2.876741
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp21_false.dzn,1,3.673778,1.278222,0.782337,7.467606,42,45,2.874131
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_6_8.dzn,1,4.956044,1.527473,0.654676,8.98014,91,544,3.244604
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp22_false.dzn,1,3.6852,1.277187,0.782971,7.554589,44,45,2.885403
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp23_false.dzn,1,3.695849,1.276226,0.78356,7.721099,46,45,2.89592
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_false.dzn,1,3.7058,1.275332,0.78411,7.8009,48,45,2.905753
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_true.dzn,1,3.718648,1.274854,0.784404,7.714618,50,45,2.916922
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_false.dzn,1,3.71512,1.274497,0.784623,7.954196,50,45,2.914969
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_true.dzn,1,3.727163,1.274047,0.7849,7.869608,52,45,2.925451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_5.dzn,1,6.186813,2.142857,0.466667,9.016808,91,544,2.887179
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_9.dzn,1,8.153846,2.142857,0.466667,8.903882,91,544,3.805128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_7.dzn,1,8.153846,2.142857,0.466667,8.823367,91,544,3.805128
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/6ShipsMixed.dzn,1,3.050366,1.158721,0.863021,24.253497,1,567,2.632529
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_false.dzn,1,3.732092,1.272984,0.785556,8.169925,54,45,2.931768
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp26_true.dzn,1,3.735178,1.273292,0.785366,7.946609,54,45,2.933481
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_2.dzn,1,3.285935,1.054096,0.94868,5.972356,1,35,3.117302
benchmarks/still_life/still_life.mzn_AND_benchmarks/still_life/7x7.dzn,1,3.233672,1.164006,0.859102,2.160964,0,0,2.778055
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_5.dzn,1,4.281553,1.508091,0.66309,9.016808,91,544,2.839056
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_true.dzn,1,3.742736,1.272583,0.785803,8.090792,56,45,2.941054
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_4.dzn,1,3.290712,1.04222,0.959491,6.321928,1,35,3.157407
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/kr-vs-kp.dzn,1,17.484474,1,1,1.00333,1,3195,17.484474
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_14.dzn,1,3.300999,1.016643,0.98363,7.626457,1,35,3.24696
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,3.301276,1.015953,0.984298,7.707896,1,35,3.249439
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp28_true.dzn,1,3.749876,1.271917,0.786215,8.16199,58,45,2.948209
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_3.dzn,1,8.153846,2.142857,0.466667,9.113742,91,544,3.805128
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp29_false.dzn,1,3.747155,1.271648,0.786381,8.370687,58,45,2.946693
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_5.dzn,1,3.292391,1.038043,0.963351,6.45877,1,35,3.171728
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_6.dzn,1,3.294918,1.03176,0.969217,6.716566,1,35,3.193492
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/7ShipsMixedUnconst.dzn,1,3.046889,1.153488,0.866935,24.253497,1,675,2.641456
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_7.dzn,1,3.294918,1.03176,0.969217,6.739887,1,35,3.193492
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_8.dzn,1,4.309609,1.508897,0.662736,9.019591,91,544,2.856132
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp29_true.dzn,1,3.756631,1.271289,0.786603,8.295282,60,45,2.954978
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_9.dzn,1,3.29809,1.023874,0.976682,7.122759,1,35,3.221186
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp30_false.dzn,1,3.754068,1.271037,0.786759,8.434628,60,45,2.953548
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_13.dzn,1,3.300999,1.016643,0.98363,7.671697,1,35,3.24696
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp20_false.dzn,1,3.661494,1.27934,0.781653,7.285402,40,45,2.862017
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_11.dzn,1,3.3,1.019126,0.981233,7.441166,1,35,3.23807
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_15.dzn,1,3.301276,1.015953,0.984298,7.732788,1,35,3.249439
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_12.dzn,1,3.300364,1.01822,0.982106,7.509144,1,35,3.241309
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp26_false.dzn,1,3.723867,1.273716,0.785104,8.027906,52,45,2.923624
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1407-line1350.dzn,1,2.403125,1.175,0.851064,9.851749,75,1725,2.045213
benchmarks/still_life/still_life_no_border.mzn_AND_benchmarks/still_life/7x7.dzn,1,3.190588,1.115294,0.896624,2.160964,0,0,2.860759
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_10.dzn,1,3.29915,1.021238,0.979204,7.284629,1,35,3.230541
benchmarks/still_life/still_life_free.mzn_AND_benchmarks/still_life/7x7.dzn,1,3.352518,0.884892,1.130081,2.160964,49,0,3.788618
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/easy/concert.dzn,1,2.570988,0.975309,1.025316,4.263739,1,104,2.636076
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp28_false.dzn,1,3.739842,1.272296,0.785981,8.238405,56,45,2.939444
benchmarks/sugiyama/sugiyama2.mzn_AND_benchmarks/sugiyama/g4_7_7_7_7.dzn,1,3.279251,1.154446,0.866216,4.807355,1,367,2.840541
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/3Ships.dzn,1,12.600823,1.317901,0.758782,22.725219,0,267,9.56128
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_19.dzn,1,3.302555,1.012774,0.987387,8.053292,1,35,3.260901
benchmarks/sugiyama/sugiyama2.mzn_AND_benchmarks/sugiyama/g5_7_7_7_7_2.dzn,1,3.242199,1.148588,0.870634,4.906891,1,401,2.822768
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp22_true.dzn,1,3.699924,1.276644,0.783304,7.462053,46,45,2.898165
benchmarks/still_life/still_life.mzn_AND_benchmarks/still_life/8x8.dzn,1,3.248521,1.160947,0.861366,2.160964,0,0,2.798165
benchmarks/sugiyama/sugiyama2.mzn_AND_benchmarks/sugiyama/g5_7_7_7_7_3.dzn,1,3.232955,1.142045,0.875622,4.954196,1,417,2.830846
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp23_true.dzn,1,3.709587,1.275717,0.783873,7.630828,48,45,2.907844
benchmarks/sugiyama/sugiyama2-mznchallenge2010.mzn_AND_benchmarks/sugiyama/g5_7_7_7_7_3.dzn,1,3.049577,1.120919,0.892125,4.954196,1,417,2.720604
benchmarks/sugiyama/sugiyama2-mznchallenge2010.mzn_AND_benchmarks/sugiyama/g4_7_7_7_3.dzn,1,3.096055,1.140652,0.876692,4.584963,1,299,2.714286
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/3ShipsUnconst.dzn,1,12.600823,1.317901,0.758782,22.680819,0,267,9.56128
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-274-line403.dzn,1,2.43065,1.193986,0.83753,8.280771,246,2706,2.035743
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_8.dzn,1,7.818182,2.181818,0.458333,7.546894,31,184,3.583333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_8.dzn,1,4.977901,1.513812,0.660584,8.968667,91,544,3.288321
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-251-line273.dzn,1,2.424584,1.188051,0.841715,9.53333,485,8245,2.040808
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n63-k10.vrp.dzn,1,5.78249,1.000248,0.999752,6.658211,3906,4031,5.781056
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n63-k9.vrp.dzn,1,5.78249,1.000248,0.999752,6.658211,3906,4031,5.781056
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_16.dzn,1,3.301276,1.015953,0.984298,7.732788,1,35,3.249439
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_2.dzn,1,6.487179,2.076923,0.481481,7.266787,31,184,3.123457
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp30_true.dzn,1,3.763031,1.270696,0.78697,8.362215,62,45,2.961393
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/7Ships.dzn,1,3.015283,1.129675,0.885211,24.253497,1,675,2.669161
benchmarks/still_life/still_life_no_border.mzn_AND_benchmarks/still_life/8x8.dzn,1,3.214936,1.116576,0.895595,2.160964,0,0,2.879282
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/3ShipsMixed.dzn,1,17.977366,1.307613,0.764752,21.912359,0,267,13.74823
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/3ShipsMixedUnconst.dzn,1,17.977366,1.307613,0.764752,21.882912,0,267,13.74823
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_6_4.dzn,1,4.72973,1.567568,0.637931,7.400879,31,184,3.017241
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_9.dzn,1,5.945055,1.527473,0.654676,8.915879,91,544,3.892086
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_4.dzn,1,7.419355,1.903226,0.525424,7.366322,31,184,3.898305
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/4ShipsMixed.dzn,1,23.907946,1.583792,0.631396,21.5045,0,363,15.09538
