@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC

@DATA
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,2.1964,2.2997,0.246,1.5204,2.3426,0.2076,1.9761,149114,0.2402,0.1803,0.0012,0.0033,0.2404,0,0,2.5973,0,0.0001,0.0001,0.8846,1011.78,0.1567,0.9867,0.1104,0.0044,0.7204,1.332,26891,0.0001,0,0.0016,0.5618,?,?,?,?,?,5.1094,?,?,?,?,0.0002,?,0.3552,0.3812,2.2601,0,0.6774,0.4206,0.5274,227761,1,1.5169,0.723,4,0,0,0,0.1166,0.082,520,6,0.866
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,3.1041,0.5616,0.1571,2.0686,2.8559,0.2446,0.5402,365435,0.032,0.1638,0.0001,0.0001,0.2025,0,0,0.5419,0,0,0,0.8182,5167.67,0.6321,0.9906,0.0151,0.0001,0.9019,1.0223,59866,0,0,0.0002,0.8045,0,0.027,3.2338,0.0002,0.1411,14.95,0.66,3.656,0.6111,0.0001,0,0.7009,0.679,0.7372,2.5377,0,1.0209,0.3619,1.3644,864038,1,1.3544,0.4247,14,0,0,0,0.5695,0.0333,75,16,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.2118,1.3463,0.1631,3.3808,3.1102,0.3538,1.7495,51078,0.1262,0.1173,0.0043,0.0045,1,0.0003,0,1.0897,0.0001,0.0006,0.0006,1,303.727,0.6811,1,0.0605,0.0127,0.7513,1.3317,5990,0.0003,0,0.0017,0.7391,?,?,?,?,?,5.4752,?,?,?,?,0.0005,?,0.5819,0.5619,2.8536,0,0.6682,0.495,1.513,128361,1,1.4464,0.3845,2,0,0,0,0.1993,0.1067,1208,6,0.1595
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,2.8021,1.3764,0.1552,4.9156,3.0267,0.1714,1.3051,206201,0.1436,0.1309,0.0014,0.0028,0.4582,0.0001,0,1.7683,0,0.0001,0.0001,0.9658,1339,0.6519,1,0.075,0.0019,0.4469,1.6411,26986,0.0001,0,0.0012,0.7525,?,?,?,?,?,7.4368,?,?,?,?,0.0001,?,0.1644,0.4607,2.5836,0,0.7179,0.3782,1.2968,473596,1,1.8008,0.3874,6,0,0,0,0.142,0.0755,62,9,0.866
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,0.072,0.0067,2.1434,0.152,2.8301,59810,0.0819,0.1565,0.0161,0.0626,0.3031,0.0001,0.0001,4.1397,0,0.0004,0.0004,0.6667,513.28,0.6453,0.9635,0.0438,0.0236,0.6928,1.0597,9363,0.0002,0,0.0037,0.7326,?,?,?,?,?,10.0989,?,?,?,?,0.0002,?,0.6009,0.2522,1.5467,0,0.7327,0.4964,0.003,59991,1,1.2701,0.3548,8,0,0.0002,0,0.2303,0.0817,238,12,0.2884
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.3038,0.004,0.0015,0,0.6461,0.5264,0.0776,146909,0,0.0065,0.0027,0.0027,0,0.0027,0.0008,0.004,0.6868,0.0027,0.0027,0.5345,23.4679,0.6915,0.6991,0,0.0016,0.9996,0.6736,961,0.0021,0.0026,0.0323,0.6915,?,?,?,?,?,3,?,?,?,?,0.0015,?,0.9317,0.9996,0.6461,0,0.5476,0.5951,0,146909,1,0.675,0.2905,3,0.5214,0.0027,0,0.3931,0,707,3,0.1132
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,4.2401,8.9818,0.2583,0.2206,4.5163,0.3466,5.841,9444694,0.2975,0.0418,0.0055,0.0101,1,0,0,8.7678,0,0,0,1,1587930,0.999,1,0.0659,0.016,0.9438,0.5273,394950,0,0,0.0005,1,?,?,?,?,?,4,?,?,?,?,0,?,0.3024,0.9389,4.2104,0,0.5109,0.7796,0.0245,9676386,1,0.9418,2.3975,4,0,0,0,0.9227,0,0,4,0
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,0.0712,0.0057,1.9392,0.1546,2.2483,30392,0.0968,0.1549,0.0267,0.1081,0.3006,0.0002,0.0002,3.3286,0,0.0007,0.0007,0.6667,283.383,0.6913,0.9516,0.0489,0.0366,0.6927,1.0617,4709,0.0004,0,0.004,0.7383,?,?,?,?,?,8.2809,?,?,?,?,0.0004,?,0.8213,0.2566,1.5346,0,0.7312,0.4992,0.0024,30465,1,1.2715,0.3463,6,0,0.0003,0,0.2303,0.1095,433,11,0.1756
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,2.8292,1.7489,0.172,3.3007,3.0698,0.1404,2.1039,773956,0.1258,0.1741,0.0003,0.0009,0.4993,0,0,1.4801,0,0,0,1,9778,0.7426,1,0.0528,0.0026,0.8163,1.2506,134729,0,0,0.0031,0.919,?,?,?,?,?,7.0357,?,?,?,?,0.0001,?,0.4587,0.5072,2.5121,0,0.7566,0.4848,1.2639,1752135,1,1.474,1.2418,6,0,0,0,0.3582,0.0598,0,8,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,3.1268,0.5842,0.1567,2.0314,2.8765,0.244,0.5584,424864,0.032,0.1615,0.0001,0.0001,0.1896,0,0,0.5608,0,0,0,0.8261,1899,0.6282,0.99,0.015,0.0001,0.903,1.0224,68615,0,0,0.0002,0.8048,0,0.027,3.2003,0.0002,0.1386,14.3333,0.6762,3.6947,0.6111,0.0001,0,0.7155,0.5952,0.7342,2.5452,0,1.0164,0.361,1.322,986543,1,1.35,0.4219,14,0,0,0,0.5623,0.0329,144,15,0
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,3.1568,1.2354,0.1602,5.1268,3.3843,0.1964,1.1417,45259,0.152,0.134,0.0033,0.0078,0.4585,0.0003,0.0001,1.3564,0,0.0007,0.0007,0.9365,252.171,0.6134,1,0.0716,0.0053,0.519,1.6694,6063,0.0003,0,0.0048,0.793,?,?,?,?,?,6.5943,?,?,?,?,0.0005,?,0.3434,0.5147,2.8918,0,0.752,0.3565,1.4322,110077,1,1.7799,0.4502,5,0,0.0002,0,0.133,0.0751,475,8,0.1615
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,2.6029,1.0582,0.3246,0.0194,2.6994,0.4795,0.81,2910741,0.3126,0.106,0.0002,0.0002,0.5,0,0,1.2058,0,0,0,0.9766,47384.5,0.8149,0.999,0.1614,0.0005,0.9748,0.2071,308471,0,0,0.0005,0.8383,?,?,?,?,?,11.2857,?,?,?,?,0,?,0.3137,0.9692,2.6295,0,1.0851,0.4532,0.0035,2920820,1,0.8769,1.1645,10,0,0,0,0.9691,0.0913,0,13,0
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,2.2258,1.0705,0.3258,0.5311,3.7223,0.2323,1.0031,163852,0.0339,0.0095,0.0049,0.0097,0.2181,0.0018,0,0.8065,0.0004,0.0027,0.0027,0.8811,139.429,0.459,0.9962,0.0092,0.0049,0.9384,0.394,1557,0.0013,0,0.0289,0.8148,?,?,?,?,?,4,?,?,?,?,0.0016,?,0.8983,0.9384,3.781,0,0.5316,0.4162,0.0055,164746,1,0.532,1.2804,4,0,0,0,0.0214,0,333,4,0.4417
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0.8607,0.491,0.1432,9.787,2.0516,0.0761,1.2148,10063,0.2543,0.2282,0.0134,0.014,0.372,0.0007,0.0005,0.8365,0,0.0015,0.0015,0.9574,88.4231,0,0.9874,0.1233,0.0206,0.6572,0.9646,2296,0.0009,0.0001,0.0309,0.121,0.0007,0.0193,3.0579,0.0361,0.3083,7.6566,0.7405,2.8296,0.619,0.0022,0.0021,0.3088,0.4339,0.556,2.0114,0,0.7696,0.3833,5.0994,61378,1,1.3065,1.0144,6,0,0.0009,0,0.1013,0.0982,121,9,0.0311
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,4.2264,5.5645,0.2966,0.0983,5.2875,0.5671,3.2354,8378447,0.241,0.0156,0.0048,0.0104,0.5,0,0,4.1999,0,0,0,0.9869,79171,1,1,0.0489,0.0063,0.9757,0.455,130483,0,0,0.0035,1,?,?,?,?,?,4,?,?,?,?,0,?,0.4615,0.9753,5.1579,0,0.4396,0.8192,0.0037,8409838,1,0.795,3.9209,4,0,0,0,0.9102,0,0,4,0
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,3.0442,1.0046,0.1445,0.8505,3.1401,0.1717,0.7817,212546,0.0892,0.1645,0.0006,0.0014,0.2337,0,0,0.878,0,0.0001,0.0001,0.8333,4716.43,0.5717,0.9926,0.0349,0.0011,0.7126,1.4353,34963,0.0001,0,0.0005,0.7817,?,?,?,?,?,64.5429,?,?,?,?,0.0001,?,0.1852,0.6184,2.8098,0,1.0647,0.3638,0.2995,276210,1,1.7411,0.6092,46,0,0,0,0.5476,0.1819,43,89,1.4142
SAT_RACE2008/een-pico-prop05-75.cnf,1,3.0109,1.1704,0.2001,2.6465,3.0566,0.2005,0.8201,100337,0.1333,0.2095,0.0006,0.0019,0.6975,0.0001,0,0.8761,0,0.0002,0.0002,1,816.333,0.5328,1,0.0631,0.0009,0.6999,1.7275,21017,0.0001,0,0.0036,0.7698,?,?,?,?,?,11.4704,?,?,?,?,0.0002,?,0.2306,0.5642,2.4438,0,0.822,0.47,1.4702,247856,1,1.8581,0.7995,9,0,0,0,0.3975,0.0644,334,13,0.5591
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,2.2121,2.2014,0.2457,1.5302,2.368,0.206,1.9053,126676,0.2402,0.1803,0.0013,0.0036,0.2404,0.0001,0,2.4801,0,0.0002,0.0002,0.8958,805.3,0.1567,0.9924,0.1092,0.0048,0.7206,1.3368,22844,0.0001,0,0.0018,0.5635,?,?,?,?,?,5.2761,?,?,?,?,0.0002,?,0.2472,0.3807,2.2761,0,0.6771,0.4231,0.5309,193923,1,1.5182,0.7182,4,0,0,0,0.1192,0.0969,581,6,0.0061
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,2.8392,0.5254,0.163,0.9628,2.5717,0.2634,0.4971,730398,0.0298,0.1758,0,0.0001,0.1312,0,0,0.5214,0,0,0,0.8095,9968,0.7541,0.9464,0.016,0.0001,0.869,1.0368,128393,0,0,0.0001,0.8381,0,0.0309,3.1701,0.0001,0.1488,15.8824,0.635,3.4994,0.6071,0,0,0.6483,0.736,0.7333,2.2724,0,0.9826,0.3911,0.6136,1178557,1,1.3819,0.4866,15,0,0,0,0.5913,0.0203,237,16,0
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,2.5111,1.1504,0.1758,1.7915,2.3734,0.1658,1.474,22050,0.1355,0.2151,0.0034,0.0081,0.4432,0.0003,0.0002,0.9001,0,0.0007,0.0007,0.7333,273.608,0.2604,0.8419,0.0622,0.0085,0.8059,1.2936,4743,0.0004,0,0.0074,0.4857,0.0002,0.0021,3.1983,0.0784,0.1538,7.0546,1.5201,4.1765,0.6,0.0024,0.0006,0.7818,0.899,0.5052,2.0225,0,0.7644,0.4464,0.7752,39143,1,1.4512,0.6025,5,0,0.0003,0,0.2537,0.0919,623,8,0.0186
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,2.0978,1.9347,0.182,1.7313,2.1374,0.1593,1.6085,113554,0.1749,0.1961,0.0014,0.0041,0.2429,0.0001,0.0001,1.8152,0,0.0002,0.0002,0.875,1077.5,0.5424,0.9866,0.0819,0.0034,0.8334,1.1459,22269,0.0001,0,0.002,0.5723,?,?,?,?,?,5.5157,?,?,?,?,0.0002,?,0.5677,0.4237,1.9748,0,0.6681,0.3911,0.7036,193450,1,1.2611,0.5459,4,0,0.0001,0,0.1526,0.092,1036,6,0.6667
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,3.154,0.6221,0.1577,2.5779,2.9493,0.2382,0.6174,457531,0.0307,0.1508,0.0001,0.0001,0.1987,0,0,0.5612,0,0,0,0.8333,2956,0.6071,0.9841,0.0137,0.0001,0.9297,0.9742,68985,0,0,0.0002,0.7829,0,0.0254,3.1014,0.0002,0.1321,15.0741,0.6925,3.7427,0.6111,0.0001,0,0.7697,0.7292,0.7339,2.6497,0,1.0316,0.3432,1.5799,1180403,1,1.291,0.3713,15,0,0,0,0.5419,0.0174,0,16,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.1876,1.3604,0.1632,3.3575,3.102,0.355,1.7694,52966,0.1261,0.1169,0.0043,0.0045,1,0.0002,0,1.1034,0.0001,0.0005,0.0005,1,320.346,0.6814,1,0.0607,0.0126,0.752,1.3282,6193,0.0003,0,0.0016,0.7366,?,?,?,?,?,5.5075,?,?,?,?,0.0005,?,0.4906,0.5595,2.847,0,0.6674,0.4952,1.4995,132388,1,1.4415,0.3839,2,0,0,0,0.1975,0.1023,1031,6,0.1444
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,3.0241,0.9978,0.1451,1.338,3.0734,0.1759,0.8203,369094,0.1402,0.1716,0.0004,0.0006,0.386,0,0,1.1824,0,0.0001,0.0001,0.8,3731,0.4801,0.9971,0.0555,0.0004,0.7334,1.493,63321,0,0,0.0003,0.7783,?,?,?,?,?,101.6071,?,?,?,?,0.0001,?,0.0675,0.6528,2.8342,0,1.053,0.3481,0.4903,550067,1,1.7572,0.6433,100,0,0,0,0.5132,0.0118,297,105,0
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,2.2763,1.7705,0.1153,0.0509,2.41,0.1716,2.9822,76060,0.1001,0.1626,0.0027,0.0095,0.3043,0.0001,0.0001,1.782,0,0.0003,0.0003,0.6667,609.364,0.6702,0.9199,0.0529,0.0058,0.6991,1.0522,12369,0.0002,0,0.0347,0.7435,?,?,?,?,?,10.716,?,?,?,?,0.0003,?,0.2062,0.2571,1.7925,0,0.728,0.4998,0.0247,77941,1,1.2654,1.3184,9,0,0.0001,0,0.2256,0.0987,46,14,0.0098
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,4.0084,2.2027,0.2222,0.3709,3.9501,0.3446,1.5913,63162,0.0692,0.0808,0.0102,0.0222,0.2146,0.0003,0.0001,1.8082,0.0006,0.0006,0.0006,0.8841,301.927,0.8718,0.9993,0.0181,0.0199,0.841,1.1497,5106,0.0004,0,0.0092,0.9416,?,?,?,?,?,4.3026,?,?,?,?,0.0009,?,0.9174,0.8232,3.5933,0,0.8221,0.5461,0.07,67586,1,1.5953,1.1113,4,0,0.0001,0,0.7426,0.1068,2629,5,0.1902
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.1575,1.4436,0.1635,3.2319,3.0565,0.3617,1.8825,64819,0.1233,0.115,0.004,0.0042,1,0.0002,0,1.1847,0,0.0005,0.0005,1,375.733,0.6826,1,0.0621,0.012,0.7563,1.3076,7453,0.0003,0,0.0013,0.7361,?,?,?,?,?,5.4734,?,?,?,?,0.0004,?,0.5008,0.5456,2.8103,0,0.6628,0.4963,1.4262,157264,1,1.4132,0.3807,2,0,0,0,0.1875,0.1051,763,6,0.1704
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,4.2307,1.8552,0.2997,10.0059,5.4687,0.3621,1.6032,257542,0.4522,0.0309,0.0074,0.0081,0.5,0.0005,0,2.4891,0,0.0007,0.0007,0.9824,513.889,0.8387,1,0.1636,0.0061,0.7386,1.6906,7948,0.0003,0,0.0507,0.9466,?,?,?,?,?,12.125,?,?,?,?,0.0007,?,0.9021,0.7843,4.3471,0,1.4699,0.2401,0.6101,414657,1,1.6253,2.5367,10,0,0,0,0.6512,0.1028,0,14,0.3519
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0.8225,0.5123,0.0382,1.4352,2.5567,0.0189,0.5195,120276,0.0447,0.171,0.0002,0.0005,0.2106,0.0001,0,0.5014,0,0.0002,0.0002,0.2727,1905.8,0.0044,0.6536,0.0308,0.0002,0.5284,0.9172,20562,0.0001,0,0.0002,0.061,0,0.0887,3.2827,0.0007,0.2547,13.3353,0.4277,3.7314,0.5714,0.0003,0.0001,0.2818,0.1039,0.529,2.3064,0,0.4343,0.4091,0.7479,210235,1,1.036,0.1864,13,0,0,0,0.0806,0.0354,161,14,0.013
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.0043,0.0016,0,0.6689,0.5255,0.0741,120147,0,0.007,0.0031,0.0031,0,0.0031,0.0014,0.0043,0.6863,0.0031,0.0031,0.5297,21.9371,0.6916,0.6957,0,0.0018,0.9995,0.6739,841,0.0024,0.003,0.0345,0.6916,?,?,?,?,?,3,?,?,?,?,0.0017,?,0.9523,0.9995,0.6689,0,0.5479,0.5947,0,120147,1,0.6754,0.2893,3,0.5202,0.0031,0,0.3927,0,962,3,0.0943
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,2.2615,2.3906,0.1816,1.7535,2.0957,0.1641,3.0913,340394,0.1327,0.2139,0.0009,0.0021,0.4589,0,0,1.6885,0,0,0,0.8483,11106,0.2559,0.9338,0.0611,0.0022,0.8274,1.2161,72795,0,0,0.0018,0.5252,?,?,?,?,?,6.72,?,?,?,?,0,?,0.5986,0.5192,1.7607,0,0.7742,0.44,0.7598,599015,1,1.3947,1.0203,5,0,0,0,0.2645,0.079,83,7,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,3.0606,0.4744,0.1602,2.649,2.7684,0.2447,0.4865,374282,0.03,0.1661,0.0001,0.0001,0.2049,0,0,0.4469,0,0,0,0.7778,1655.5,0.6321,0.9454,0.0136,0.0001,0.9253,0.9652,62155,0,0,0.0002,0.7902,0,0.0262,3.1922,0.0002,0.1491,14.625,0.5998,3.5297,0.6111,0.0001,0,0.6643,0.6031,0.7595,2.5292,0,1.067,0.3513,1.7585,1032458,1,1.3173,0.3897,14,0,0,0,0.5972,0.0331,9,15,0
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,2.4188,0.3099,0.1084,0.6179,2.2089,0.148,0.7376,19058,0.0809,0.2724,0.001,0.0017,0.2921,0.0003,0.0003,0.3286,0,0.0005,0.0005,0.7,213.632,0.5075,0.9782,0.0424,0.0043,0.8745,1.101,5192,0.0004,0.0001,0.0141,0.6455,0.0003,0.0255,2.8801,0.014,0.1889,10.0309,0.6641,2.9317,0.5934,0.0006,0.0006,0.3628,0.9526,0.6047,1.893,0,0.868,0.4819,0.315,25061,1,1.3832,0.6465,9,0,0.0004,0,0.5332,0.0346,451,11,0.1635
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,1.3434,0.5553,0.0537,0.17,2.5736,0.0283,0.4976,7000,0.1405,0.1714,0.0017,0.0079,0.1448,0.0007,0.0007,0.6006,0,0.0033,0.0033,0.25,68.5563,0.0099,0.4241,0.0779,0.0029,0.4137,1.1463,1200,0.0017,0.0003,0.0042,0.0577,0.0013,0.1812,2.7984,0.0116,0.2936,7.8816,0.3414,3.4733,0.48,0.0068,0.0013,0.2098,0.4799,0.2519,2.0499,0,0.7311,0.41,0.0817,7572,1,1.68,0.254,7,0,0.0013,0,0.0526,0.0583,261,9,0.049
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,2.7663,0.3643,0.2119,389.9783,2.4006,0.26,0.3581,190,0.1797,0.2421,0.0737,0.1263,0.7397,0.0376,0.0158,0.3997,0.0037,0.0635,0.0635,1,2.2626,0.5539,1,0.0736,0.1105,0.8053,1.2246,46,0.0435,0.0105,0.1522,0.7332,0.0316,0.1242,3.331,0.2053,0.2697,4.2667,0.4521,3.0644,0.5273,0.0804,0.0526,0.3113,0.9722,0.6526,2.2425,0,0.9037,0.4091,273.3579,52128,1,1.5235,0.3716,3,0,0.0105,0,0.4053,0.1148,0,5,0.1962
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,1.9619,13.1175,0.1586,2.2683,1.5274,0.3185,4.2919,1017418,0.3144,0.2057,0.0158,0.0158,0.5,0,0,17.232,0,0,0,0.9989,12919,0.8816,0.9997,0.1182,0.011,0.7814,1.2868,209283,0,0,0.0003,0.9699,?,?,?,?,?,8.3158,?,?,?,?,0,?,0.6276,0.883,1.8418,0,1.0673,0.4008,1.5782,2623082,1,1.3335,1.192,8,0,0,0,0.5336,0.0682,0,10,0
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,2.8471,0.5647,0.1639,0.9649,2.5876,0.2618,0.5259,980858,0.0291,0.1714,0,0,0.138,0,0,0.5529,0,0,0,0.8261,29475,0.7631,0.962,0.0156,0,0.8738,1.0397,168138,0,0,0.0001,0.8451,?,?,?,?,?,16.1429,?,?,?,?,0,?,0.7221,0.7289,2.3171,0,0.9786,0.3875,0.6016,1570953,1,1.3768,0.4781,16,0,0,0,0.5778,0.0217,0,17,0
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.9795,0.6042,0.0385,1.5081,2.37,0.0207,0.4859,153907,0.0486,0.17,0.0002,0.0005,0.1579,0.0001,0,0.5864,0,0.0001,0.0001,0.3333,2375.4,0.0106,0.6755,0.0312,0.0002,0.5428,0.9027,26157,0.0001,0,0.0002,0.0886,0,0.1053,3.0906,0.0005,0.2768,12.9279,0.4268,3.7169,0.4822,0.0002,0,0.2239,0.0873,0.5294,2.0686,0,0.413,0.4053,0.7771,273506,1,1.0062,0.1825,12,0,0,0,0.0723,0.0495,85,14,1.4142
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,2.783,2.9784,0.1686,3.4383,3.0504,0.1261,1.0295,11311,0.0993,0.1563,0.0157,0.1205,0.2321,0.0009,0.0004,1.0108,0,0.0025,0.0025,0.9941,104.704,0.3013,0.997,0.0432,0.0192,0.5398,1.7793,1768,0.0011,0.0001,0.0181,0.5218,?,?,?,?,?,7.4601,?,?,?,?,0.0012,?,0.9399,0.5164,2.5251,0,0.7674,0.3529,5.4887,73394,1,1.9235,0.6984,6,0,0.0005,0,0.2651,0.0945,701,9,0.0359
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.8668,0.6535,0.1434,2.1691,3.0161,0.1741,0.8051,22536,0.203,0.2074,0.0025,0.0043,0.2415,0.0003,0.0002,0.7477,0.0006,0.0007,0.0007,0.6364,321.862,0.3672,0.9181,0.0564,0.0051,0.8133,1.2677,4673,0.0004,0,0.0075,0.5558,0.0002,0.0025,3.4899,0.0379,0.2261,9.6611,1.4745,3.9052,0.5256,0.0013,0.0008,0.3795,0.7423,0.5331,2.4998,0,0.7834,0.4607,1.1514,48483,1,1.4888,0.8116,6,0,0.0003,0,0.3034,0.1134,1038,11,0.0188
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,1.3217,0.2994,0.2887,0.0026,4.9256,0.2747,0.2878,479096,0.5,0.013,0.0002,0.0028,1,0,0,1.9878,0.008,0.0013,0.0013,1,757.211,0.1973,1,0.4528,0.0013,0.0098,0.1824,6212,0.0003,0,0.0013,0.618,?,?,?,?,?,19.3143,?,?,?,?,0.0006,?,0.0442,0.0104,0.8827,0,0.8021,0.3965,0.0121,484871,1,1.0605,0.0783,2,0.004,0,0,0.0097,0.3091,64,22,0.0212
