@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_10_7.dzn,1,5.918033,1.540984,0.648936,8.434628,61,364,3.840426,0.003304,61,0.000396,1.95082,16.831233,5.967213,0.957447,43.25,3,0.125813,404.862155,2,4,-48.569079,346,3719.795238,32.391348,2.480574,57.180328,0.797685,8.434021,2.198744,1.403627,21097,0.338985
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_6.dzn,1,4.4,1.54717,0.646341,7.554589,31,184,2.843902,2.515958,31,0.517143,2.886792,2,0.69434,0.704878,1,3,1.771572,226.637666,3,4,-4.218153,188,598.433188,14.00229,4.768581,7.720755,0.742034,4.436962,0.930283,0.898039,6289,1.052693
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_2.dzn,1,3.985866,1.508834,0.662763,8.426265,61,364,2.641686,1.857308,61,0.514056,2.787986,2,1.286219,0.730679,1,3,1.26861,176.95156,3,4,-9.385673,344,3395.961005,14.537415,4.585685,7.590106,0.694384,5.208692,1.564564,0.719091,21421,1.084177
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_10.dzn,1,6.626866,1.537313,0.650485,8.467606,61,364,4.31068,0.311697,61,0.167978,2.104478,2,5.432836,0.932039,1,3,0.32275,508.056333,3,4,-43.907808,354,3168.107359,35.63004,2.985045,53.373134,0.822774,8.104559,2.313644,1.404859,21597,0.553961
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_4.dzn,1,6.885246,1.540984,0.648936,8.491853,61,364,4.468085,0.00247,61,0.000293,1.95082,16.955377,5.967213,0.957447,45,3,0.122493,509.511186,2,4,-49.091775,360,3267.666667,37.941418,2.2099,58.131148,0.829073,8.491401,1.676049,1.434263,21953,0.253878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_3.dzn,1,4.174312,1.507645,0.663286,7.375039,31,184,2.768763,2.737508,31,0.520019,2.908257,2,0.562691,0.691684,1,3,1.899329,184.375986,3,4,-3.358912,166,650.235479,12.764136,4.697135,7.180428,0.721438,4.185175,0.762129,0.869812,5731,1.044141
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_17_6.dzn,1,4.125461,1.579336,0.633178,8.214319,61,364,2.61215,1.801172,61,0.499117,2.778598,2,1.343173,0.745327,1,3,1.231157,180.715021,3,4,-9.785939,297,2685.18635,14.377421,4.471131,7.837638,0.686597,5.264471,1.612352,0.687822,18533,1.085706
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_7.dzn,1,4.260274,1.511416,0.661631,7.330917,31,184,2.818731,2.261444,31,0.512334,2.863014,2,0.840183,0.703927,1,3,1.666289,183.272922,3,4,-5.133262,161,634.166997,13.471516,4.83208,8.228311,0.752632,4.334034,1.100145,0.867451,5358,1.084296
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_7.dzn,1,6.885246,1.540984,0.648936,8.317413,61,364,4.468085,0.003186,61,0.000387,1.95082,16.598183,5.967213,0.957447,35.444444,3,0.122493,499.044757,2,4,-49.006696,319,2896.18254,37.161738,2.344809,58.131148,0.828848,8.316828,1.761128,1.431717,19451,0.253878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_7.dzn,1,8.064516,2.225806,0.449275,7.247928,31,184,3.623188,0.005818,31,0.000679,1.903226,14.4476,5.935484,0.942029,15.2,3,0.163525,217.437825,2,4,-42.794504,152,608.504762,26.258509,2.541051,28.258065,0.75717,7.246878,1.861477,0.95589,4707,0.319337
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_9.dzn,1,6.885246,1.540984,0.648936,8.447083,61,364,4.468085,0.003276,61,0.000392,1.95082,16.856474,5.967213,0.957447,38.777778,3,0.122493,506.824994,2,4,-48.947784,349,3174.007937,37.741084,2.423714,58.131148,0.828159,8.446482,1.82004,1.423704,21280,0.253878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_14_1.dzn,1,6.885246,1.540984,0.648936,8.375039,61,364,4.468085,0.003444,61,0.000416,1.95082,16.71043,5.967213,0.957447,36.888889,3,0.122493,502.502366,2,4,-48.787075,332,3025.577778,37.419124,2.471147,58.131148,0.827371,8.374407,1.980749,1.417952,20243,0.253878
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1407-line1986.dzn,1,2.417246,1.183588,0.844888,10.279611,170,4590,2.042303,1.509727,719,0.312375,6.360223,7.400879,6.385257,0.60047,4.333333,1,2.090153,293.259492,11,0,-75.922698,10201,146260.071429,14.448065,1.943188,4.044506,0.65277,7.043456,2.250246,1.458201,293537,0.026261
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_10.dzn,1,4.278146,1.549669,0.645299,7.321928,31,184,2.760684,3.113035,31,0.519106,2.933775,2,0.406181,0.693732,1,3,2.111622,219.657843,3,4,-2.39109,160,640.019551,12.61253,4.805968,6.591611,0.716923,4.154822,0.533968,0.862365,5797,1.013366
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_2.dzn,1,5.742574,1.524752,0.655844,8.285402,61,364,3.766234,0.801225,61,0.363234,2.405941,2,3.60396,0.844156,1,3,0.762349,497.124133,3,4,-28.275145,312,2646,27.419407,3.737195,37.089109,0.807912,6.70811,2.38661,1.233167,19104,0.988691
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_6.dzn,1,6.885246,1.540984,0.648936,8.33985,61,364,4.468085,0.003529,61,0.000428,1.95082,16.639058,5.967213,0.957447,36,3,0.122493,500.391,2,4,-49.015353,324,2954.142857,37.261863,2.443681,58.131148,0.829898,8.339201,1.752471,1.412077,19755,0.253878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_3.dzn,1,4.098182,1.509091,0.662651,7.459432,31,184,2.715663,2.545674,31,0.519337,2.887273,2,0.669091,0.696386,1,3,1.750528,126.810338,3,4,-4.067422,176,789.549348,12.661146,4.615627,6.865455,0.716023,4.294327,0.881998,0.793046,5936,1.057983
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_9.dzn,1,4.373887,1.566766,0.638258,7.276124,31,184,2.791667,2.750535,31,0.514083,2.910979,2,0.545994,0.702652,1,3,1.924378,218.283732,3,4,-3.260979,155,569.786853,13.037592,4.831923,7.139466,0.724518,4.24488,0.721744,0.86983,5411,1.036392
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_30_9.dzn,1,7.508197,1.852459,0.539823,8.459432,61,364,4.053097,0.002887,61,0.000315,1.95082,16.885696,5.967213,0.964602,35.2,3,0.122493,507.565897,2,4,-48.834021,352,2942.679365,34.286019,2.428131,58.131148,0.796471,8.458991,1.933803,1.434022,21464,0.22078
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_8.dzn,1,4.47185,1.506702,0.663701,8.426265,61,364,2.967972,2.183485,61,0.526582,2.839142,2,0.975871,0.715302,1,3,1.828713,505.575885,3,4,-7.013108,344,2392.121153,16.7632,5.103665,13.689008,0.757871,4.990536,1.247556,0.985942,21600,1.04385
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_7.dzn,1,3.988131,1.507418,0.663386,8.413628,61,364,2.645669,2.059953,61,0.522489,2.818991,2,1.080119,0.720472,1,3,1.319668,143.031675,3,4,-7.799633,341,2934.933573,14.203696,4.437705,7.008902,0.699845,5.05695,1.389499,0.698531,21344,1.067717
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n64-k9.vrp.dzn,1,5.782933,1.00024,0.99976,6.658211,4032,4159,5.781543,59.841469,4160,0.179441,2.036538,1,1,1,0.5,126,0.178611,4037.515631,5,0,-11.624594,187383,189515.904,16.494095,0.457904,3894.962019,-1,4.626641,0.003237,0.292413,201938,0.395826
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_14_3.dzn,1,6.885246,1.540984,0.648936,8.299208,61,364,4.468085,0.002016,61,0.000244,1.95082,16.575332,5.967213,0.957447,35,3,0.122493,497.952481,2,4,-48.952051,315,2867.708333,37.080831,2.495492,58.131148,0.828603,8.29884,1.815773,1.420979,19210,0.253878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_30_6.dzn,1,7.508197,1.852459,0.539823,8.224002,61,364,4.053097,0.001699,61,0.00019,1.95082,16.428573,5.967213,0.964602,33.222222,3,0.122493,493.4401,2,4,-48.855333,299,2501.486508,33.332163,2.36328,58.131148,0.796196,8.223744,1.912491,1.433775,18235,0.22078
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_4.dzn,1,3.983806,1.510121,0.662198,8.33985,61,364,2.63807,1.703345,61,0.504211,2.757085,2,1.473684,0.739946,1,3,1.149734,141.77745,3,4,-10.842088,324,3270.723969,14.680643,4.560597,7.821862,0.696549,5.289633,1.668273,0.727697,20128,1.096231
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_5.dzn,1,4.150396,1.506596,0.663748,7.118941,31,184,2.754816,2.842785,31,0.516165,2.920844,2,0.485488,0.688266,1,3,1.994885,177.973527,3,4,-2.883114,139,593.389031,12.152744,4.838774,6.875989,0.725901,4.011165,0.663579,0.856038,5002,1.026309
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_3.dzn,1,4.18664,1.54224,0.648408,8.348728,61,364,2.71465,2.577246,61,0.530072,2.882122,2,0.715128,0.709554,1,3,1.99472,283.856757,3,4,-4.996526,326,2385.826931,14.275905,5.170701,9.658153,0.718796,4.853732,1.042016,0.912699,20775,1.033074
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film114.dzn,1,2.585448,0.984772,1.015464,5.713918,1,331,2.62543,4.068358,590,0.715484,26.732657,1,0.280034,0.343643,0.333333,2,2.108051,635.136916,85,1,-1.068087,3535,17802.1,6.090245,2.788524,23.852792,0.346046,2.388901,1.944898,1.261687,32744,1.109168
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_5.dzn,1,4.278592,1.56305,0.639775,8.353147,61,364,2.737336,2.0712,61,0.515162,2.824047,2,1.067449,0.729831,1,3,1.723551,267.300698,3,4,-7.623695,327,2744.835596,15.13956,5.104912,11.953079,0.720361,5.134045,1.430051,0.91327,20500,1.065047
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_4.dzn,1,4.131397,1.529737,0.653707,8.209453,61,364,2.700723,3.04842,61,0.534488,2.917012,2,0.503458,0.697107,1,3,2.284894,311.959228,3,4,-3.459477,296,2111.971837,13.540857,5.359482,8.414938,0.716417,4.613358,0.757449,0.901496,19371,1.008791
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_10.dzn,1,4.714286,1.599078,0.62536,8.459432,61,364,2.948127,1.567317,61,0.482699,2.723502,2,1.677419,0.763689,1,3,1.39268,422.971581,3,4,-12.381487,352,2818.190456,18.232187,5.02336,19.511521,0.745844,5.664707,1.880435,1.034156,21777,1.096452
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_2.dzn,1,5.099291,1.652482,0.60515,8.463524,61,364,3.085837,1.130314,61,0.421884,2.574468,2,2.58156,0.811159,1,3,1.044345,423.176219,3,4,-19.665587,353,3011.137184,20.991409,4.598646,27.730496,0.746906,6.327798,2.297798,1.102638,21684,1.068434
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_3.dzn,1,6.885246,1.540984,0.648936,8.370687,61,364,4.468085,0.001919,61,0.000231,1.95082,16.719416,5.967213,0.957447,36.777778,3,0.122493,502.241244,2,4,-48.951013,331,3009.513889,37.400243,2.332036,58.131148,0.830051,8.370337,1.816811,1.425919,20186,0.253878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_1.dzn,1,4.119197,1.526976,0.654889,8.375039,61,364,2.697617,3.218597,61,0.538269,2.924718,2,0.456713,0.69433,1,3,2.359284,301.50142,3,4,-3.122367,332,2241.880264,13.672208,5.32553,8.035132,0.711627,4.658181,0.696914,0.894175,21715,1.002101
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_5.dzn,1,6.885246,1.540984,0.648936,8.366322,61,364,4.468085,0.00308,61,0.000372,1.95082,16.697239,5.967213,0.957447,41.25,3,0.122493,501.979333,2,4,-49.010605,330,2996.011905,37.38031,2.203621,58.131148,0.827578,8.365757,1.757219,1.434367,20122,0.253878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_3.dzn,1,4.349887,1.548533,0.645773,8.483816,61,364,2.809038,2.404338,61,0.527933,2.86456,2,0.82167,0.715743,1,3,1.94979,398.739342,3,4,-5.778158,358,2381.419277,15.496472,5.251868,12.198646,0.738171,5.010934,1.154039,1.020434,22594,1.044188
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_1.dzn,1,4.170143,1.5236,0.65634,8.189825,61,364,2.737032,3.384219,61,0.536529,2.934138,2,0.399561,0.690922,1,3,2.524487,384.921754,3,4,-2.69127,292,1984.060871,13.609764,5.32534,8.493963,0.720135,4.520633,0.623441,0.96163,19506,0.993523
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_1.dzn,1,4.145946,1.513514,0.660714,7.330917,31,184,2.739286,2.073079,31,0.507382,2.837838,2,0.994595,0.710714,1,3,1.50439,131.956504,3,4,-6.146673,161,674.486899,13.116679,4.548145,7.589189,0.727527,4.428853,1.271356,0.836478,5291,1.112729
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_38_3.dzn,1,5.641975,2,0.5,8.400879,61,364,2.820988,0.568117,61,0.246719,2.259259,2,4.493827,0.91358,1,3,0.602294,268.828142,3,4,-35.524047,338,3334.205952,21.87076,3.673952,33.975309,0.671376,7.639152,2.708511,1.195179,20650,0.738523
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_5.dzn,1,3.986885,1.508197,0.663043,8.266787,61,364,2.643478,1.936696,61,0.515864,2.803279,2,1.193443,0.726087,1,3,1.337843,157.068944,3,4,-8.609868,308,2832.732852,14.14371,4.729412,7.363934,0.705056,5.054532,1.544162,0.773551,19268,1.077188
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_14_4.dzn,1,6.885246,1.540984,0.648936,8.392317,61,364,4.468085,0.002646,61,0.000318,1.95082,16.754261,5.967213,0.957447,42,3,0.122493,503.539045,2,4,-48.935577,336,3058.066667,37.496619,2.217887,58.131148,0.828115,8.391833,1.832247,1.425504,20489,0.253878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_9.dzn,1,4.333333,1.575439,0.634744,8.451211,61,364,2.750557,1.866163,61,0.505739,2.789474,2,1.277193,0.741648,1,3,1.587591,287.341178,3,4,-9.278212,350,3024.731744,15.810669,4.942295,13.22807,0.718099,5.353329,1.569479,0.960573,21789,1.082345
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_10.dzn,1,4.118943,1.511013,0.661808,7.442943,31,184,2.725948,2.317006,31,0.515293,2.863436,2,0.810573,0.702624,1,3,1.637446,163.744757,3,4,-4.924236,174,717.554486,12.925191,4.730731,7.427313,0.732085,4.374616,1.084886,0.808236,5779,1.07192
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_30_1.dzn,1,7.508197,1.852459,0.539823,8.23362,61,364,4.053097,0.003799,61,0.000428,1.95082,16.423444,5.967213,0.964602,30.1,3,0.122493,494.017181,2,4,-48.827981,301,2517.397222,33.370499,2.365145,58.131148,0.796721,8.233038,1.939843,1.431665,18352,0.22078
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_6.dzn,1,4.343681,1.547672,0.646132,8.442943,61,364,2.80659,2.424872,61,0.527944,2.866962,2,0.807095,0.7149,1,3,1.977989,430.590118,3,4,-5.702677,348,2607.03829,15.378446,5.229954,11.964523,0.741932,4.977336,1.122983,0.966429,22002,1.045609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_38_8.dzn,1,6.180328,2.163934,0.462121,8.463524,61,364,2.856061,0.003239,61,0.000328,2.852459,16.889789,5.967213,0.969697,39.222222,3,0.234606,287.759829,5,4,-48.505887,353,3627.857143,24.171492,2.770814,44.885246,0.646557,8.463101,2.261937,1.255569,21524,0.241364
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_7.dzn,1,4.333333,1.546237,0.646732,8.144658,61,364,2.802503,2.441034,61,0.524486,2.870968,2,0.782796,0.713491,1,3,1.991241,382.798937,3,4,-5.535215,283,2013.969498,14.796258,5.028528,11.776344,0.741903,4.799158,1.07466,0.997249,18065,1.040283
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_8.dzn,1,4.142857,1.532331,0.652601,8.383704,61,364,2.703631,2.952709,61,0.536036,2.909774,2,0.547368,0.699706,1,3,2.242106,301.813355,3,4,-3.78671,334,2589.801741,13.913123,5.259411,8.586466,0.714481,4.736478,0.804736,0.877146,21573,1.014815
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_25_9.dzn,1,4.270506,1.537522,0.650397,8.164907,61,364,2.777526,2.71792,61,0.529975,2.895288,2,0.635253,0.704881,1,3,2.156366,391.915532,3,4,-4.428503,287,2004.714541,14.350216,5.275245,10.499127,0.740416,4.694886,0.923615,0.999074,18523,1.026143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_42_10.dzn,1,7.163934,2.163934,0.462121,8.219169,61,364,3.310606,0.003837,61,0.000401,2.278689,16.394094,5.967213,0.969697,33.111111,3,0.140241,410.958426,4,4,-48.668628,298,2635.127778,27.209424,2.187126,55.967213,0.731502,8.218666,2.099196,1.409951,18169,0.256515
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_26_2.dzn,1,6.540984,1.852459,0.539823,8.204571,61,364,3.530973,0.002153,61,0.000242,1.95082,16.38448,5.967213,0.964602,32.777778,3,0.130528,393.819415,2,4,-48.626009,295,2877.509921,28.969468,2.400749,56.95082,0.754078,8.204244,2.174601,1.392467,17990,0.291576
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_26_4.dzn,1,6.540984,1.852459,0.539823,8.285402,61,364,3.530973,0.002036,61,0.000226,2.016393,16.547497,5.967213,0.964602,34.666667,3,0.135401,405.984709,3,4,-48.376157,312,3063.980952,29.254916,2.842226,56.393443,0.759851,8.285093,2.391667,1.37588,19027,0.273877
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_26_6.dzn,1,6.540984,1.852459,0.539823,8.366322,61,364,3.530973,0.002309,61,0.000254,2.065574,16.706172,5.967213,0.964602,36.666667,3,0.128548,401.583466,3,4,-48.639408,330,3225.714286,29.540559,2.401872,57.245902,0.763556,8.365971,2.161203,1.405821,20124,0.291576
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_6.dzn,1,3.985019,1.509363,0.662531,8.209453,61,364,2.640199,1.78453,61,0.507665,2.775281,2,1.363296,0.734491,1,3,1.26189,164.189067,3,4,-10.042243,296,3138.482628,14.303945,4.262146,7.662921,0.697084,5.138337,1.530466,0.728691,18463,1.089467
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8Ships.dzn,1,3.016186,1.128882,0.885832,24.253497,1,787,2.671834,9.942114,2499,0.753601,9.303288,1,0.081234,0.526481,0.012821,2,2.106632,218.281471,13,0,0.53659,20000001,1713345439.272293,4.894702,-1,8.523217,-1,1.884489,0.457722,-1,1980028479,1.197685
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_26_9.dzn,1,6.540984,1.852459,0.539823,8.503826,61,364,3.530973,0.00315,61,0.000342,2.065574,16.971431,5.967213,0.964602,40.333333,3,0.139405,425.191287,4,4,-48.394152,363,3538.69881,30.025821,2.573044,56.032787,0.758652,8.503345,2.373672,1.400247,22134,0.273877
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_29_1.dzn,1,5.712,1.672,0.598086,8.262095,61,364,3.416268,1.010713,61,0.395805,2.52,2,2.912,0.827751,1,3,0.944723,495.725691,3,4,-22.418608,307,2334.325833,23.777796,4.221531,30.928,0.779113,6.408861,2.35609,1.209501,18853,1.015126
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_10.dzn,1,4.159664,1.536134,0.650985,8.113742,61,364,2.707877,2.7627,61,0.529902,2.897479,2,0.611765,0.703501,1,3,2.133327,292.094718,3,4,-4.260631,277,2141.358819,13.658596,5.11942,9.166387,0.7115,4.650225,0.867998,0.902411,17960,1.021021
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_22_4.dzn,1,5.043956,1.736264,0.575949,8.48784,61,364,2.905063,0.695478,61,0.309284,2.340659,2,4,0.879747,1,3,0.696148,339.513601,3,4,-31.240001,359,3960.579353,21.813767,4.05857,31.912088,0.693398,7.302824,2.813156,1.108567,21953,0.914369
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_29_4.dzn,1,4.515663,1.551807,0.64441,8.483816,61,364,2.909938,2.320294,61,0.525621,2.855422,2,0.877108,0.718944,1,3,1.905885,509.028947,3,4,-6.287335,358,2294.413517,16.459657,5.072517,12.809639,0.738541,5.055585,1.123092,1.006775,22537,1.040147
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_21_2.dzn,1,4.112161,1.525384,0.655573,8.33985,61,364,2.69582,3.304503,61,0.538328,2.929162,2,0.429752,0.692724,1,3,2.386676,291.89475,3,4,-2.923915,324,2247.117761,13.552114,5.264933,7.837072,0.709587,4.618749,0.668124,0.886686,21327,0.99811
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_29_5.dzn,1,6.641975,1.765432,0.566434,8.348728,61,364,3.762238,0.567948,61,0.262974,2.259259,2,4.493827,0.902098,1,3,0.553876,500.923689,3,4,-35.650717,326,2656.396989,29.35375,3.740239,45.012346,0.79246,7.491952,2.581841,1.287218,19920,0.761816
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_29_8.dzn,1,7.508197,1.852459,0.539823,8.330917,61,364,4.053097,0.003156,61,0.00035,1.95082,16.625538,5.967213,0.964602,32.2,3,0.122493,499.855013,2,4,-48.72005,322,2698.044444,33.765053,2.536035,58.131148,0.795573,8.330435,2.047774,1.426066,19634,0.22078
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_29_9.dzn,1,4.866397,1.587045,0.630102,8.257388,61,364,3.066327,1.700873,61,0.49237,2.757085,2,1.473684,0.752551,1,3,1.493407,495.443271,3,4,-10.888232,306,2116.288092,18.432442,4.794747,18.121457,0.756308,5.387611,1.599342,1.061861,19030,1.070724
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_30_2.dzn,1,7.508197,1.852459,0.539823,8.357552,61,364,4.053097,0.003486,61,0.000386,1.95082,16.674965,5.967213,0.964602,36.444444,3,0.122493,501.45312,2,4,-48.911397,328,2737.492063,33.872906,2.313542,58.131148,0.796783,8.357019,1.856427,1.438113,19999,0.22078
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_30_3.dzn,1,7.508197,1.852459,0.539823,8.554589,61,364,4.053097,0.003041,61,0.000328,1.95082,17.074225,5.967213,0.964602,37.6,3,0.122493,513.275331,2,4,-48.852956,376,3139.88254,34.671653,2.422878,58.131148,0.798325,8.554125,1.914868,1.433986,22927,0.22078
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_30_5.dzn,1,7.508197,1.852459,0.539823,8.503826,61,364,4.053097,0.0014,61,0.000151,1.95082,16.991666,5.967213,0.964602,40.333333,3,0.122493,510.229544,2,4,-49.047981,363,3022.22619,34.466409,2.294261,58.131148,0.796618,8.503614,1.719843,1.448877,22139,0.22078
