@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC

@DATA
nmr_12_5_5.minion,1,0,1,60,60
nmr_12_6_3.minion,1,0,1,72,72
nmr_12_6_4.minion,1,0,1,72,72
nmr_12_6_5.minion,1,0,1,72,72
nmr_12_7_3.minion,1,0,1,84,84
nmr_12_7_4.minion,1,0,1,84,84
nmr_12_7_5.minion,1,0,1,84,84
nmr_12_8_3.minion,1,0,1,96,96
nmr_12_8_4.minion,1,0,1,96,96
nmr_12_8_5.minion,1,0,1,96,96
nmr_12_9_3.minion,1,0,1,108,108
nmr_12_9_4.minion,1,0,1,108,108
nmr_12_9_5.minion,1,0,1,108,108
nmr_5_10_3.minion,1,0,1,50,50
nmr_5_10_4.minion,1,0,1,50,50
nmr_5_10_5.minion,1,0,1,50,50
nmr_5_11_3.minion,1,0,1,55,55
nmr_5_11_4.minion,1,0,1,55,55
nmr_5_11_5.minion,1,0,1,55,55
nmr_5_12_3.minion,1,0,1,60,60
nmr_5_12_4.minion,1,0,1,60,60
nmr_5_12_5.minion,1,0,1,60,60
nmr_5_5_3.minion,1,0,1,25,25
nmr_5_5_4.minion,1,0,1,25,25
nmr_5_5_5.minion,1,0,1,25,25
nmr_5_6_3.minion,1,0,1,30,30
nmr_5_6_4.minion,1,0,1,30,30
nmr_5_6_5.minion,1,0,1,30,30
nmr_5_7_3.minion,1,0,1,35,35
nmr_5_7_4.minion,1,0,1,35,35
nmr_5_7_5.minion,1,0,1,35,35
nmr_5_8_3.minion,1,0,1,40,40
nmr_5_8_4.minion,1,0,1,40,40
nmr_5_8_5.minion,1,0,1,40,40
nmr_5_9_3.minion,1,0,1,45,45
nmr_5_9_4.minion,1,0,1,45,45
nmr_5_9_5.minion,1,0,1,45,45
nmr_6_10_3.minion,1,0,1,60,60
nmr_6_10_4.minion,1,0,1,60,60
nmr_6_10_5.minion,1,0,1,60,60
nmr_6_11_3.minion,1,0,1,66,66
nmr_6_11_4.minion,1,0,1,66,66
nmr_6_11_5.minion,1,0,1,66,66
nmr_6_12_3.minion,1,0,1,72,72
nmr_6_12_4.minion,1,0,1,72,72
nmr_6_12_5.minion,1,0,1,72,72
nmr_6_5_3.minion,1,0,1,30,30
nmr_6_5_4.minion,1,0,1,30,30
nmr_6_5_5.minion,1,0,1,30,30
nmr_6_6_3.minion,1,0,1,36,36
nmr_6_6_4.minion,1,0,1,36,36
nmr_6_6_5.minion,1,0,1,36,36
nmr_6_7_3.minion,1,0,1,42,42
nmr_6_7_4.minion,1,0,1,42,42
nmr_6_7_5.minion,1,0,1,42,42
nmr_6_8_3.minion,1,0,1,48,48
nmr_6_8_4.minion,1,0,1,48,48
nmr_6_8_5.minion,1,0,1,48,48
nmr_6_9_3.minion,1,0,1,54,54
nmr_6_9_4.minion,1,0,1,54,54
nmr_6_9_5.minion,1,0,1,54,54
nmr_7_10_3.minion,1,0,1,70,70
nmr_7_10_4.minion,1,0,1,70,70
nmr_7_10_5.minion,1,0,1,70,70
nmr_7_11_3.minion,1,0,1,77,77
nmr_7_11_4.minion,1,0,1,77,77
nmr_7_11_5.minion,1,0,1,77,77
nmr_7_12_3.minion,1,0,1,84,84
nmr_7_12_4.minion,1,0,1,84,84
nmr_7_12_5.minion,1,0,1,84,84
nmr_7_5_3.minion,1,0,1,35,35
nmr_7_5_4.minion,1,0,1,35,35
nmr_7_5_5.minion,1,0,1,35,35
nmr_7_6_3.minion,1,0,1,42,42
nmr_7_6_4.minion,1,0,1,42,42
nmr_7_6_5.minion,1,0,1,42,42
nmr_7_7_3.minion,1,0,1,49,49
nmr_7_7_4.minion,1,0,1,49,49
nmr_7_7_5.minion,1,0,1,49,49
nmr_7_8_3.minion,1,0,1,56,56
nmr_7_8_4.minion,1,0,1,56,56
nmr_7_8_5.minion,1,0,1,56,56
nmr_7_9_3.minion,1,0,1,63,63
nmr_7_9_4.minion,1,0,1,63,63
nmr_7_9_5.minion,1,0,1,63,63
nmr_8_10_3.minion,1,0,1,80,80
nmr_8_10_4.minion,1,0,1,80,80
nmr_8_10_5.minion,1,0,1,80,80
nmr_8_11_3.minion,1,0,1,88,88
nmr_8_11_4.minion,1,0,1,88,88
nmr_8_11_5.minion,1,0,1,88,88
nmr_8_12_3.minion,1,0,1,96,96
nmr_8_12_4.minion,1,0,1,96,96
nmr_8_12_5.minion,1,0,1,96,96
nmr_8_5_3.minion,1,0,1,40,40
nmr_8_5_4.minion,1,0,1,40,40
nmr_8_5_5.minion,1,0,1,40,40
nmr_8_6_3.minion,1,0,1,48,48
nmr_8_6_4.minion,1,0,1,48,48
nmr_8_6_5.minion,1,0,1,48,48
nmr_8_7_3.minion,1,0,1,56,56
nmr_8_7_4.minion,1,0,1,56,56
nmr_8_7_5.minion,1,0,1,56,56
nmr_8_8_3.minion,1,0,1,64,64
nmr_8_8_4.minion,1,0,1,64,64
nmr_8_8_5.minion,1,0,1,64,64
nmr_8_9_3.minion,1,0,1,72,72
nmr_8_9_4.minion,1,0,1,72,72
nmr_8_9_5.minion,1,0,1,72,72
nmr_9_10_3.minion,1,0,1,90,90
nmr_9_10_4.minion,1,0,1,90,90
nmr_9_10_5.minion,1,0,1,90,90
nmr_9_11_3.minion,1,0,1,99,99
nmr_9_11_4.minion,1,0,1,99,99
nmr_9_11_5.minion,1,0,1,99,99
nmr_9_12_3.minion,1,0,1,108,108
nmr_9_12_4.minion,1,0,1,108,108
nmr_9_12_5.minion,1,0,1,108,108
nmr_9_5_3.minion,1,0,1,45,45
nmr_9_5_4.minion,1,0,1,45,45
nmr_9_5_5.minion,1,0,1,45,45
nmr_9_6_3.minion,1,0,1,54,54
nmr_9_6_4.minion,1,0,1,54,54
nmr_9_6_5.minion,1,0,1,54,54
nmr_9_7_3.minion,1,0,1,63,63
nmr_9_7_4.minion,1,0,1,63,63
nmr_9_7_5.minion,1,0,1,63,63
nmr_9_8_3.minion,1,0,1,72,72
nmr_9_8_4.minion,1,0,1,72,72
nmr_9_8_5.minion,1,0,1,72,72
nmr_9_9_3.minion,1,0,1,81,81
nmr_9_9_4.minion,1,0,1,81,81
nmr_9_9_5.minion,1,0,1,81,81
ortholatin-10.xml.minion,1,100,0.157191,300,300
ortholatin-15.xml.conv.minion,1,225,0.141444,675,675
ortholatin-20.xml.conv.minion,1,400,0.133723,1200,1200
ortholatin-2.xml.minion,1,4,0.393939,12,12
ortholatin-5.xml.minion,1,25,0.207207,75,75
ortholatin-6.xml.minion,1,36,0.190031,108,108
ortholatin-7.xml.minion,1,49,0.178082,147,147
ortholatin-8.xml.minion,1,64,0.169284,192,192
ortholatin-9.xml.minion,1,81,0.162534,243,243
peg10.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg11.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg12.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg13.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg14.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg15.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg16.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg17.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg18.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg19.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg1.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg20.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg21.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg22.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg23.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg24.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg25.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg26.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg27.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg28.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg29.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg2.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg30.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg31.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg32.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg33.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg3.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg4.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg5.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg6.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg7.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg8.minion.converted.minion.gz,1,990,0.005032,1087,1087
peg9.minion.converted.minion.gz,1,990,0.005032,1087,1087
pigeons-10_ext.xml.minion,1,0,1,10,10
pigeons-10.xml.minion.conv.minion,1,0,1,10,10
pigeons-11_ext.xml.minion,1,0,1,11,11
pigeons-11.xml.minion.conv.minion,1,0,1,11,11
pigeons-12_ext.xml.minion,1,0,1,12,12
pigeons-12.xml.minion.conv.minion,1,0,1,12,12
pigeons-13_ext.xml.minion,1,0,1,13,13
pigeons-13.xml.minion.conv.minion,1,0,1,13,13
pigeons-14_ext.xml.minion,1,0,1,14,14
pigeons-14.xml.minion.conv.minion,1,0,1,14,14
pigeons-15_ext.xml.minion,1,0,1,15,15
pigeons-15.xml.minion.conv.minion,1,0,1,15,15
pigeons-16.xml.minion.conv.minion,1,0,1,16,16
pigeons-18_ext.xml.minion,1,0,1,18,18
pigeons-18.xml.minion.conv.minion,1,0,1,18,18
pigeons-20_ext.xml.minion,1,0,1,20,20
pigeons-20.xml.minion.conv.minion,1,0,1,20,20
pigeons-25_ext.xml.minion,1,0,1,25,25
pigeons-25.xml.minion.conv.minion,1,0,1,25,25
pigeons-30_ext.xml.minion,1,0,1,30,30
pigeons-30.xml.minion.conv.minion,1,0,1,30,30
pigeons-35_ext.xml.minion,1,0,1,35,35
pigeons-35.xml.minion.conv.minion,1,0,1,35,35
pigeons-40_ext.xml.minion,1,0,1,40,40
pigeons-40.xml.minion.conv.minion,1,0,1,40,40
pigeons-45_ext.xml.minion,1,0,1,45,45
pigeons-45.xml.minion.conv.minion,1,0,1,45,45
pigeons-50_ext.xml.minion,1,0,1,50,50
pigeons-50.xml.minion.conv.minion,1,0,1,50,50
pigeons-5_ext.xml.minion,1,0,1,5,5
pigeons-5.xml.minion.conv.minion,1,0,1,5,5
pigeons-6_ext.xml.minion,1,0,1,6,6
pigeons-6.xml.minion.conv.minion,1,0,1,6,6
pigeons-7_ext.xml.minion,1,0,1,7,7
pigeons-7.xml.minion.conv.minion,1,0,1,7,7
pigeons-8_ext.xml.minion,1,0,1,8,8
pigeons-8.xml.minion.conv.minion,1,0,1,8,8
pigeons-9_ext.xml.minion,1,0,1,9,9
pigeons-9.xml.minion.conv.minion,1,0,1,9,9
pret-150-25_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150
pret-150-40_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150
pret-150-60_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150
pret-150-75_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150
pret-60-25_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60
pret-60-40_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60
pret-60-60_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60
pret-60-75_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60
qcp-10-67-0_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-10-67-1_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-10-67-2_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-10-67-3_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-10-67-4_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-10-67-5_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-10-67-6_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-10-67-7_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-10-67-8_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-10-67-9_ext.xml.minion.gz,1,822,0.166061,100,100
qcp-15-120-0_ext.xml.minion.gz,1,2519,0.09996,225,225
qcp-15-120-1_ext.xml.minion.gz,1,2519,0.09996,225,225
qcp-15-120-2_ext.xml.minion.gz,1,2520,0.1,225,225
qcp-15-120-3_ext.xml.minion.gz,1,2520,0.1,225,225
qcp-15-120-4_ext.xml.minion.gz,1,2519,0.09996,225,225
qcp-15-120-5_ext.xml.minion.gz,1,2519,0.09996,225,225
qcp-15-120-6_ext.xml.minion.gz,1,2519,0.09996,225,225
qcp-15-120-7_ext.xml.minion.gz,1,2520,0.1,225,225
qcp-15-120-8_ext.xml.minion.gz,1,2519,0.09996,225,225
qcp-15-120-9_ext.xml.minion.gz,1,2519,0.09996,225,225
qcp-20-187-0_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-20-187-1_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-20-187-2_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-20-187-3_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-20-187-4_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-20-187-5_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-20-187-6_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-20-187-7_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-20-187-8_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-20-187-9_ext.xml.minion.gz,1,5540,0.069424,400,400
qcp-25-264-0_ext.xml.minion.gz,1,10142,0.05201,625,625
qcp-25-264-1_ext.xml.minion.gz,1,10142,0.05201,625,625
qcp-25-264-2_ext.xml.minion.gz,1,10142,0.05201,625,625
qcp-25-264-3_ext.xml.minion.gz,1,10142,0.05201,625,625
qcp-25-264-4_ext.xml.minion.gz,1,10142,0.05201,625,625
qcp-25-264-5_ext.xml.minion.gz,1,10142,0.05201,625,625
qcp-25-264-6_ext.xml.minion.gz,1,10142,0.05201,625,625
qcp-25-264-7_ext.xml.minion.gz,1,10142,0.05201,625,625
qcp-25-264-8_ext.xml.minion.gz,1,10142,0.05201,625,625
qcp-25-264-9_ext.xml.minion.gz,1,10142,0.05201,625,625
queens-100.xml.minion.conv.minion,1,0,0.000396,10000,10000
queens-10.xml.minion.conv.minion,1,0,0.036364,100,100
queens-120.xml.minion.conv.minion,1,0,0.000275,14400,14400
queens-12.xml.minion.conv.minion,1,0,0.025641,144,144
queens-150.xml.minion.conv.minion,1,0,0.000177,22500,22500
queens-15.xml.minion.conv.minion,1,0,0.016667,225,225
queens-20.xml.minion.conv.minion,1,0,0.009524,400,400
queens-30.xml.minion.conv.minion,1,0,0.004301,900,900
queens-4.xml.minion.conv.minion,1,0,0.2,16,16
queens-50.xml.minion.conv.minion,1,0,0.001569,2500,2500
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,160,0.533333,25,25
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,160,0.533333,25,25
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,160,0.533333,25,25
queens-80.xml.minion.conv.minion,1,0,0.000617,6400,6400
queens-8.xml.minion.conv.minion,1,0,0.055556,64,64
qwh-10-57-0_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-10-57-1_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-10-57-2_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-10-57-3_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-10-57-4_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-10-57-5_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-10-57-6_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-10-57-7_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-10-57-8_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-10-57-9_ext.xml.minion.gz,1,756,0.152727,100,100
qwh-15-106-0_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-15-106-1_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-15-106-2_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-15-106-3_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-15-106-4_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-15-106-5_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-15-106-6_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-15-106-7_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-15-106-8_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-15-106-9_ext.xml.minion.gz,1,2324,0.092222,225,225
qwh-20-166-0_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-20-166-1_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-20-166-2_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-20-166-3_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-20-166-4_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-20-166-5_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-20-166-6_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-20-166-7_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-20-166-8_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-20-166-9_ext.xml.minion.gz,1,5092,0.06381,400,400
qwh-25-235-0_ext.xml.minion.gz,1,9300,0.047692,625,625
qwh-25-235-1_ext.xml.minion.gz,1,9300,0.047692,625,625
qwh-25-235-2_ext.xml.minion.gz,1,9300,0.047692,625,625
qwh-25-235-3_ext.xml.minion.gz,1,9300,0.047692,625,625
qwh-25-235-4_ext.xml.minion.gz,1,9300,0.047692,625,625
qwh-25-235-5_ext.xml.minion.gz,1,9300,0.047692,625,625
qwh-25-235-6_ext.xml.minion.gz,1,9300,0.047692,625,625
qwh-25-235-7_ext.xml.minion.gz,1,9300,0.047692,625,625
qwh-25-235-8_ext.xml.minion.gz,1,9300,0.047692,625,625
qwh-25-235-9_ext.xml.minion.gz,1,9300,0.047692,625,625
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,230,0.528736,30,30
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,212,0.487356,30,30
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,224,0.514943,30,30
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,221,0.508046,30,30
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,223,0.512644,30,30
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,225,0.517241,30,30
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,218,0.501149,30,30
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,221,0.508046,30,30
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,219,0.503448,30,30
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,218,0.501149,30,30
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,225,0.517241,30,30
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,222,0.510345,30,30
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,229,0.526437,30,30
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,227,0.521839,30,30
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,228,0.524138,30,30
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,221,0.508046,30,30
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,223,0.512644,30,30
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,223,0.512644,30,30
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,227,0.521839,30,30
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,226,0.51954,30,30
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,228,0.524138,30,30
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,223,0.512644,30,30
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,223,0.512644,30,30
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,224,0.514943,30,30
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,227,0.521839,30,30
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,230,0.528736,30,30
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,212,0.487356,30,30
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,224,0.514943,30,30
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,221,0.508046,30,30
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,223,0.512644,30,30
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,218,0.501149,30,30
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,221,0.508046,30,30
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,219,0.503448,30,30
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,218,0.501149,30,30
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,225,0.517241,30,30
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,222,0.510345,30,30
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,229,0.526437,30,30
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,227,0.521839,30,30
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,228,0.524138,30,30
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,221,0.508046,30,30
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,223,0.512644,30,30
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,227,0.521839,30,30
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,226,0.51954,30,30
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,228,0.524138,30,30
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,223,0.512644,30,30
rand-23-23-253-131-46021_ext.xml.minion.gz,1,253,1,23,23
rand-23-23-253-131-47021_ext.xml.minion.gz,1,253,1,23,23
rand-23-23-253-131-48021_ext.xml.minion.gz,1,253,1,23,23
rand-23-23-253-131-49021_ext.xml.minion.gz,1,253,1,23,23
rand-23-23-253-131-50021_ext.xml.minion.gz,1,253,1,23,23
rand-23-23-253-131-51021_ext.xml.minion.gz,1,253,1,23,23
rand-23-23-253-131-52021_ext.xml.minion.gz,1,253,1,23,23
rand-23-23-253-131-53021_ext.xml.minion.gz,1,253,1,23,23
rand-23-23-253-131-54021_ext.xml.minion.gz,1,253,1,23,23
rand-23-23-253-131-55021_ext.xml.minion.gz,1,253,1,23,23
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,414,0.530769,40,40
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,250,0.320513,40,40
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,250,0.320513,40,40
