@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,8.1238,0.05,0.05,0.05,7.1417,0.05,20,25,20,16,20.2401,0.0459,20.2912,16,25,0.0371,0.5701,100,100,4276,4290.625,0.1653,0.0016,4209,0.7233,4256,4408,4209,0.0011,4350,0.0601,0.0092
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,18.1819,0.035,0.035,0.035,18.2478,0.035,33,39,33,27,33.2092,0.0117,33.0524,27,39,0.0311,0.6261,200,200,3910,3852.5,0.1412,0.0001,3686,0.7318,3785,4029,3686,0.0001,4029,0.0388,0.0022
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,24.6216,0.0042,0.0042,0.0055,19.5188,0.0041,162,174,162,150,161.88,0.0083,161.943,150,174,0.0016,0.3003,750,731,3540,3530.3333,0.0577,0.074,3362,0.5131,3507,3676,3362,0.043,3571,0.0095,0.002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,10.5837,0.0087,0.0087,0.0114,9.0247,0.0086,78,87,78,70,78.5172,0.017,78.4466,70,87,0.0033,0.3385,360,350,3998,4000.5,0.0834,0.0856,3903,0.6174,3953,4100,3903,0.05,4097,0.023,0.0042
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,16.3071,0.007,0.007,0.0116,13.4899,0.007,95,104,95,86,95.2767,0.0138,95.2014,86,104,0.0011,0.3242,440,430,3925,3934.125,0.0746,0.0745,3810,0.5868,3839,4117,3810,0.0427,4052,0.0135,0.0035
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S657313757-16.cnf,1,295.95,0.0003,0.0003,0.0005,161.714,0.0003,2131,2184,2139,2067,2130.25,0.0006,2131.45,2083,2180,0,0.2408,10000,9763,16,17.4412,0.0173,0.0797,12,0.3166,14,24,8,0.0479,20,0.0008,0.0002
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2108627398-03-UNSAT.cnf,1,59.2808,0.0015,0.0015,0.0039,42.3353,0.001,436,455,435,417,436.638,0.0029,435.648,417,455,0.0001,0.2214,2405,2046,1051,1052.9333,0.0371,0.1349,790,0.4449,805,1346,760,0.0822,1309,0.0045,0.0007
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1383380994-043.SATISFIABLE.cnf,1,20.5,0.0051,0.0051,0.0085,16.3061,0.0051,131,142,131,120,130.754,0.0101,130.867,120,142,0.0016,0.3075,600,588,3820,3864,0.0696,0.0746,3718,0.5377,3742,4068,3718,0.0439,4039,0.0106,0.0026
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1568197186-18-SAT.cnf,1,52.9866,0.0008,0.0008,0.0023,46.8289,0.0005,841,868,834,808,842.362,0.0015,834.973,815,860,0.0001,0.2055,5500,3967,531,625.0833,0.0245,0.173,439,0.431,481,1074,409,0.1061,682,0.0026,0.0004
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf,1,18.1315,0.035,0.035,0.035,18.2466,0.035,33,40,33,27,33.3497,0.0117,33.0491,28,39,0.0314,0.627,200,200,3894,3851.25,0.1454,0.0001,3717,0.7448,3761,4033,3717,0.0001,4033,0.0387,0.0021
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,19.2564,0.0052,0.0052,0.0086,15.5864,0.0052,129,140,129,118,129.305,0.0104,129.367,119,140,0.0016,0.3127,600,582,3759,3785.75,0.0683,0.0786,3575,0.5374,3734,4062,3575,0.0463,3855,0.0122,0.0026
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1736865558-13.SAT.shuffled.cnf,1,17.2809,0.0062,0.0062,0.0082,13.9316,0.0061,109,119,109,99,108.823,0.0121,108.643,99,119,0.0024,0.3191,500,490,3873,3863.125,0.0729,0.078,3701,0.5481,3770,4037,3701,0.0477,4021,0.0137,0.0031
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S499481065-10-SAT.cnf,1,72.8857,0.0007,0.0007,0.002,57.0227,0.0005,838,859,839,812,837.636,0.0015,840.107,815,865,0.0001,0.1976,5500,4000,2813,2424,0.0245,0.1685,1314,0.3803,1731,3168,1314,0.1037,3036,0.0024,0.0004
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,22.1017,0.028,0.028,0.028,22.2155,0.028,41,48,41,34,41.1853,0.0117,41.3169,35,48,0.0247,0.6187,250,250,191,216.4722,0.1347,0.0001,152,0.7313,173,290,139,0.0001,218,0.0314,0.0018
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,8.8358,0.1,0.1,0.1,8.5863,0.1,12,15,12,9,12.1113,0.0111,12.0413,9,15,0.0915,0.6792,70,70,4396,4449.6,0.2045,0.0001,4375,0.7658,4381,4584,4375,0,4512,0.1111,0.0066
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2119656249-086.cnf,1,9.9212,0.0455,0.0455,0.0455,9.0813,0.0455,22,26,22,17,21.8332,0.0456,21.8458,17,26,0.0359,0.5611,110,110,4260,4259,0.1613,0.0014,4199,0.7036,4218,4348,4199,0.0009,4321,0.0585,0.0087
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,14.1274,0.0467,0.0467,0.0467,14.7059,0.0467,25,30,25,20,24.8897,0.0117,24.7866,20,30,0.0416,0.645,150,150,4285,4210.75,0.1621,0.0001,4057,0.7307,4057,4444,4057,0.0001,4444,0.052,0.003
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,10.5447,0.0778,0.0778,0.0778,10.4468,0.0778,15,19,15,12,15.3697,0.0111,15.3246,12,19,0.0687,0.6636,90,90,4364,4380.4,0.1895,0.0001,4295,0.7485,4302,4520,4295,0,4421,0.0841,0.0047
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,32.8635,0.0175,0.0175,0.0175,33.7463,0.0175,66,75,66,56,66.1397,0.0117,65.5627,58,74,0.0157,0.6045,400,400,78,81.6667,0.1076,0.0001,64,0.7087,71,98,54,0.0001,87,0.0196,0.0011
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S149116968-021.cnf,1,22.861,0.0059,0.0059,0.0078,18.0338,0.0058,113,123,112,102,112.604,0.0116,112.382,103,123,0.0014,0.3119,520,513,3925,3890.375,0.0707,0.0685,3784,0.5261,3865,3974,3784,0.0413,3931,0.0127,0.003
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1,732.6,0.0002,0.0002,0.0003,465.667,0.0002,4277,4314,4259,4197,4269.58,0.0003,4262,4198,4259,0,0.2297,20000,19502,7,7.7901,0.0128,0.0786,4,0.2627,5,13,2,0.0464,10,0.0005,0.0001
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1955740096-08.cnf,1,19.4257,0.0318,0.0318,0.0318,19.6173,0.0318,36,42,36,30,36.0088,0.0117,36.4368,30,43,0.0283,0.6252,220,220,344,514.6,0.1372,0.0001,256,0.7441,292,838,227,0.0001,449,0.0356,0.0019
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,39.2812,0.0017,0.0017,0.0045,31.0988,0.0011,376,395,375,356,376.537,0.0033,374.564,359,394,0.0002,0.2393,2035,1763,888,944.1667,0.0608,0.1385,678,0.4477,749,1470,623,0.085,933,0.0054,0.0008
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,10.4496,0.0778,0.0778,0.0778,10.4303,0.0778,15,19,15,12,15.2515,0.0111,15.36,12,19,0.0702,0.6661,90,90,4297,4367.8,0.1903,0.0001,4261,0.7505,4287,4534,4261,0.0001,4460,0.0844,0.005
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1907907390-05.SAT.shuffled.cnf,1,8.4602,0.1,0.1,0.1,8.2967,0.1,12,15,12,9,12.1992,0.0111,12.1569,9,16,0.0899,0.6807,70,70,4432,4474.6,0.2121,0.0001,4422,0.7581,4427,4569,4422,0,4523,0.108,0.006
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,461.875,0.0002,0.0002,0.0004,283.176,0.0002,3391,3442,3395.5,3335,3403.29,0.0004,3390.5,3347,3446,0,0.2321,16000,15549,9,10.4908,0.0137,0.0787,6,0.2825,8,18,3,0.0467,12,0.0007,0.0001
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,54.0352,0.005,0.005,0.005,45.4525,0.005,191,205,192,176,190.464,0.0165,191.224,178,206,0.0036,0.4765,1000,1000,41,42.6,0.0767,0.0023,32,0.5785,36,54,27,0.0015,47,0.0066,0.0009
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,23.6225,0.0044,0.0044,0.0058,18.6937,0.0044,152,164,152,139,151.847,0.0088,151.471,139,163,0.0017,0.3036,700,687,3713,3732,0.0645,0.0765,3578,0.5212,3665,3907,3578,0.0479,3878,0.0091,0.0021
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,112.006,0.0025,0.0025,0.0025,82.5051,0.0025,382,404,382,362,382.212,0.0091,379.916,359,401,0.0016,0.4625,2000,2000,17,17.5789,0.0915,0.0023,12,0.553,14,22,10,0.0015,20,0.0037,0.0005
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,2465,0.0001,0.0001,0.0002,1557,0.0001,7409.5,7477,3723.5,0,6182.33,0.0002,3723.5,0,0,0,0.2285,35000,34106,4,3.8913,1.4142,0.0787,2,0.269,3,6,1,0.0468,5,0.0003,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,148.635,0.0006,0.0006,0.0012,91.5469,0.0006,1067.5,1105,1073,1042,1069.58,0.0013,1072.71,1039,1102,0.0001,0.2481,5000,4896,43,45.4266,0.0207,0.0787,34,0.3399,37,56,26,0.0471,49,0.0016,0.0003
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,112.228,0.0008,0.0008,0.0013,67.3739,0.0008,852,878,848.5,822,852.896,0.0016,841.14,827,872,0.0002,0.2557,4000,3896,57,59.7895,0.0975,0.0826,44,0.3661,49,76,27,0.0483,66,0.0019,0.0004
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1846251911-07.SAT.shuffled.cnf,1,7.755,0.1167,0.1167,0.1167,7.3957,0.1167,10,13,10,8,10.4848,0.011,10.4851,8,13,0.1052,0.689,60,60,4484,4492.6667,0.2189,0.0001,4439,0.7635,4444,4632,4439,0,4486,0.1279,0.0069
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,8.7561,0.1,0.1,0.1,8.419,0.1,12,15,12,9,12.1242,0.0111,12.1387,9,15,0.092,0.6811,70,70,4412,4434.5,0.2085,0.0001,4358,0.7605,4395,4543,4358,0,4497,0.1075,0.0059
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,439.895,0.0003,0.0003,0.0005,160.667,0.0003,2146,2176,2128,2059,2141.22,0.0006,2015.26,2101,2158,0,0.2387,10000,9763,16,17.2857,0.2426,0.0792,12,0.3092,14,24,7,0.0467,19,0.0008,0.0002
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,9.0255,0.05,0.05,0.05,8.123,0.05,20,24,20,16,20.0309,0.0459,20.0555,16,24,0.0376,0.568,100,100,4293,4299.5714,0.168,0.0015,4240,0.711,4247,4385,4240,0.001,4361,0.062,0.0091
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,15.5749,0.007,0.007,0.0138,12.9044,0.0069,96,106,96,87,96.5369,0.0138,96.5391,87,106,0.0021,0.325,450,434,3936,3946,0.0741,0.0728,3872,0.5882,3890,4102,3872,0.0428,4012,0.0137,0.0035
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,12.6588,0.0333,0.0333,0.0333,11.4921,0.0333,29,35,30,24,29.6018,0.044,29.7184,24,35,0.0266,0.5422,150,150,4154,4164.125,0.1412,0.0014,4104,0.6967,4114,4286,4104,0.0009,4259,0.0416,0.006
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,8.6826,0.1,0.1,0.1,8.3532,0.1,12,15,12,9,12.1082,0.0111,12.14,9,15,0.0912,0.6828,70,70,4428,4457,0.2075,0.0001,4383,0.7633,4424,4579,4383,0,4471,0.112,0.0064
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,60.9169,0.0045,0.0045,0.0045,48.9524,0.0045,211,228,211,196,210.595,0.0152,210.805,197,227,0.0031,0.4736,1100,1100,38,38.6916,0.0795,0.0023,29,0.6025,32,48,24,0.0015,44,0.006,0.0009
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,20.2247,0.0056,0.0056,0.0093,16.2235,0.0056,119,129,119,108,119.073,0.0111,118.71,109,129,0.0013,0.3145,550,538,3827,3859.75,0.0682,0.0748,3753,0.557,3790,4010,3753,0.0431,3997,0.0107,0.0028
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,9.1365,0.0933,0.0933,0.0933,8.7228,0.0933,13,16,13,10,12.9123,0.0111,12.9851,10,16,0.0848,0.6754,75,75,4389,4431.6,0.2063,0.0001,4354,0.7555,4375,4539,4354,0.0001,4501,0.1025,0.0053
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,21.3222,0.004,0.004,0.0079,17.7266,0.0026,164,177,164,152,164.38,0.0078,164.299,152,177,0.0007,0.2893,810,757,3863,3855.1667,0.0592,0.1057,3721,0.5534,3737,4054,3721,0.0611,3895,0.0101,0.0019
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,51.1242,0.0009,0.0009,0.0028,46.6341,0.0006,680,705,677,657,677.649,0.0019,679.776,659,702,0.0001,0.2157,4500,3250,742,788.8571,0.028,0.1702,566,0.4092,608,1096,564,0.106,949,0.0043,0.0004
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,2900,0.0001,0.0001,0.0001,7102,0.0001,10507,10507,10666,10666,7046.67,0.0001,10666,0,10666,0,0.1933,50000,48726,3,2.8222,0,0.0798,1,0.2412,1,6,1,0.0474,4,0.0002,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,17.7669,0.0056,0.0056,0.0074,14.4226,0.0056,120,130,120,109,119.729,0.0111,119.878,109,130,0.0017,0.3174,550,539,3839,3840.875,0.0698,0.0793,3670,0.5912,3760,4052,3670,0.0464,3987,0.0124,0.0028
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,7.1954,0.0667,0.0667,0.0667,6.1938,0.0667,15,19,15,12,15.2599,0.0461,15.2602,12,19,0.0488,0.5891,75,75,4422,4429.875,0.1903,0.0014,4370,0.7364,4410,4505,4370,0.001,4498,0.082,0.0119
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,10.4786,0.0778,0.0778,0.0778,10.359,0.0778,15,19,15,12,15.4711,0.0111,15.344,12,19,0.0693,0.6638,90,90,4337,4374,0.1867,0.0001,4270,0.7445,4335,4519,4270,0,4409,0.0863,0.0051
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,25.8247,0.0233,0.0233,0.0233,25.8298,0.0233,50,57,50,42,49.4137,0.0117,49.4436,42,57,0.0207,0.6104,300,300,130,137.7111,0.1238,0.0001,110,0.7062,124,160,94,0.0001,141,0.0257,0.0015
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,7.8969,0.1167,0.1167,0.1167,7.467,0.1167,10,14,10,8,10.5111,0.011,10.5341,8,13,0.1047,0.6904,60,60,4507,4508.1667,0.2143,0.0001,4444,0.7664,4453,4613,4444,0,4542,0.1283,0.0072
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S295096144-05.cnf,1,420.667,0.0002,0.0002,0.0005,211.75,0.0002,2766,2802,2761.5,2726,2757.9,0.0005,2764,2682,2794,0.0001,0.2332,13000,12685,12,12.5046,0.0126,0.0785,7,0.3024,9,18,5,0.0468,14,0.0006,0.0001
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,14.7916,0.0069,0.0069,0.0091,12.1715,0.0068,97,107,97,88,97.3843,0.0136,97.362,88,107,0.0021,0.3226,450,439,3913,3865.75,0.0755,0.0795,3733,0.5838,3793,4000,3733,0.0453,3962,0.0163,0.0033
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1684547485-073.cnf,1,12.1348,0.0086,0.0086,0.0114,10.2069,0.0085,78,86,78,70,77.9723,0.0168,78.0484,70,86,0.0039,0.3412,360,352,3988,3971.4286,0.0842,0.0807,3882,0.6249,3883,4041,3882,0.0469,4034,0.0223,0.0041
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,13.2437,0.0071,0.0071,0.0117,11.2192,0.007,94,104,95,86,94.4476,0.014,94.7257,85,104,0.0027,0.3318,440,428,3890,3864.625,0.075,0.0804,3748,0.5742,3780,3984,3748,0.0496,3953,0.0156,0.0034
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,40.3299,0.0067,0.0067,0.0067,34.3075,0.0067,144,156,144,132,143.533,0.0206,143.945,131,157,0.0048,0.4843,750,750,61,64.4896,0.0683,0.0023,51,0.6105,56,86,37,0.0015,70,0.0085,0.0012
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,66.1194,0.004,0.004,0.004,53.2653,0.004,240,256,237,223,240.383,0.0137,238.094,224,255,0.0028,0.4721,1250,1250,31,32.2286,0.078,0.0023,23,0.5662,27,42,19,0.0015,37,0.0052,0.0008
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1047920973-05.SAT.shuffled.cnf,1,9.0088,0.05,0.05,0.05,8.077,0.05,20,24,20,16,20.0319,0.046,20.0576,16,24,0.038,0.5662,100,100,4307,4324,0.1677,0.0016,4275,0.7045,4290,4445,4275,0.001,4376,0.0638,0.009
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S2109173872-19.SAT.shuffled.cnf,1,10.6579,0.0089,0.0089,0.0145,9.2182,0.0087,78,86,78,69,77.7139,0.0174,77.6427,70,86,0.0033,0.3407,360,345,4021,3997,0.0852,0.0774,3912,0.6433,4000,4042,3912,0.0431,4037,0.0184,0.0045
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,8.7563,0.1,0.1,0.1,8.4339,0.1,12,15,12,9,12.1042,0.0111,12.1562,9,15,0.0907,0.6763,70,70,4429,4452.6,0.2051,0.0001,4393,0.7562,4409,4546,4393,0.0001,4486,0.1079,0.0062
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1263695887-042.cnf,1,15.1197,0.0071,0.0071,0.0116,12.4017,0.007,95,104,95,86,95.2054,0.0139,95.2481,86,104,0.0027,0.3311,440,431,3853,3909.1429,0.0771,0.0765,3787,0.5702,3828,4132,3787,0.049,4056,0.0161,0.0034
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17.9673,0.035,0.035,0.035,18.3299,0.035,33,40,33,27,33.1656,0.0117,32.9885,27,39,0.0299,0.6287,200,200,3845,3827,0.1413,0.0001,3705,0.7715,3788,3932,3705,0.0001,3865,0.0394,0.0021
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1971658345-089.cnf,1,9.9842,0.0455,0.0455,0.0455,9.1132,0.0455,22,26,22,17,21.9236,0.0455,21.9377,17,27,0.0307,0.5597,110,110,4241,4263.75,0.1625,0.0014,4200,0.6998,4229,4395,4200,0.001,4355,0.0568,0.0086
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,2601.5,0.0001,0.0001,0.0003,547.4,0.0001,5334.5,5421,5244,0,5346.9,0.0003,3966.25,5259,5309,0,0.2292,24999,24383,5,5.7349,0.667,0.0781,3,0.2711,4,9,1,0.0463,7,0.0004,0.0001
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,33.6333,0.0083,0.0083,0.0083,28.3996,0.0083,115,126,114,104,114.98,0.0243,114.791,103,126,0.0062,0.489,600,600,85,90.1616,0.0738,0.0023,73,0.6176,78,112,64,0.0015,95,0.0118,0.0016
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,19.2095,0.0059,0.0059,0.0078,15.5648,0.0059,112,122,112,102,112.179,0.0117,112.056,102,122,0.0023,0.317,520,510,3843,3866.625,0.0724,0.074,3743,0.5463,3817,4034,3743,0.0448,4016,0.0127,0.003
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,8.4276,0.1077,0.1077,0.1077,7.9127,0.1077,11,14,11,8,11.3108,0.0111,11.2648,8,14,0.0987,0.6833,65,65,4436,4470.8,0.217,0.0001,4391,0.7612,4427,4568,4391,0,4532,0.1165,0.0068
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,12.0666,0.0333,0.0333,0.0333,11.105,0.0333,30,35,30,25,29.762,0.044,29.8829,24,35,0.0238,0.5419,150,150,4117,4162,0.1425,0.0015,4072,0.6941,4085,4370,4072,0.001,4273,0.0413,0.0065
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,26.1441,0.0039,0.0039,0.0064,20.4534,0.0038,171,184,171,159,171.561,0.0078,171.335,160,183,0.0015,0.3027,800,780,1089,1503.15,0.055,0.0768,792,0.5273,884,3212,665,0.0478,2509,0.0101,0.0019
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,153.633,0.0006,0.0006,0.001,91.6667,0.0006,1069.5,1097,1061.5,1029,1064.15,0.0013,1045.07,1032,1092,0.0001,0.2501,4999,4876,41,44.5693,0.1333,0.0769,33,0.34,37,58,22,0.0458,48,0.0016,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,10.9199,0.04,0.04,0.04,9.8214,0.04,25,30,25,20,24.9191,0.0452,24.8927,20,30,0.0319,0.5539,125,125,4199,4215.25,0.1544,0.0015,4162,0.6909,4170,4343,4162,0.0011,4273,0.0477,0.0079
