@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,9.7004,0.0875,0.0875,0.0875,9.6037,0.0875
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S179172230-011.cnf,1,10.4643,0.0417,0.0417,0.0417,9.4692,0.0417
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S956671877-054.cnf,1,16.072,0.0059,0.0059,0.0078,13.4726,0.0059
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1568322528-08-SAT.cnf,1,45.1485,0.0012,0.0012,0.0039,38.6269,0.0008
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,19.3297,0.0056,0.0056,0.0074,15.3984,0.0056
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1753083943-04.cnf,1,772.5,0.0002,0.0002,0.0003,406.25,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,26.0325,0.0038,0.0038,0.0064,20.1811,0.0038
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,796.5,0.0001,0.0001,0.0002,656.714,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,8.1238,0.05,0.05,0.05,7.1417,0.05
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,18.1819,0.035,0.035,0.035,18.2478,0.035
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,24.6216,0.0042,0.0042,0.0055,19.5188,0.0041
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,10.5837,0.0087,0.0087,0.0114,9.0247,0.0086
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,16.3071,0.007,0.007,0.0116,13.4899,0.007
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S657313757-16.cnf,1,295.95,0.0003,0.0003,0.0005,161.714,0.0003
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2108627398-03-UNSAT.cnf,1,59.2808,0.0015,0.0015,0.0039,42.3353,0.001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1383380994-043.SATISFIABLE.cnf,1,20.5,0.0051,0.0051,0.0085,16.3061,0.0051
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1568197186-18-SAT.cnf,1,52.9866,0.0008,0.0008,0.0023,46.8289,0.0005
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf,1,18.1315,0.035,0.035,0.035,18.2466,0.035
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,19.2564,0.0052,0.0052,0.0086,15.5864,0.0052
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1736865558-13.SAT.shuffled.cnf,1,17.2809,0.0062,0.0062,0.0082,13.9316,0.0061
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S499481065-10-SAT.cnf,1,72.8857,0.0007,0.0007,0.002,57.0227,0.0005
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,22.1017,0.028,0.028,0.028,22.2155,0.028
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,8.8358,0.1,0.1,0.1,8.5863,0.1
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2119656249-086.cnf,1,9.9212,0.0455,0.0455,0.0455,9.0813,0.0455
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,14.1274,0.0467,0.0467,0.0467,14.7059,0.0467
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,10.5447,0.0778,0.0778,0.0778,10.4468,0.0778
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,32.8635,0.0175,0.0175,0.0175,33.7463,0.0175
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S149116968-021.cnf,1,22.861,0.0059,0.0059,0.0078,18.0338,0.0058
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1,732.6,0.0002,0.0002,0.0003,465.667,0.0002
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1955740096-08.cnf,1,19.4257,0.0318,0.0318,0.0318,19.6173,0.0318
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,39.2812,0.0017,0.0017,0.0045,31.0988,0.0011
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,10.4496,0.0778,0.0778,0.0778,10.4303,0.0778
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1907907390-05.SAT.shuffled.cnf,1,8.4602,0.1,0.1,0.1,8.2967,0.1
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,461.875,0.0002,0.0002,0.0004,283.176,0.0002
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,54.0352,0.005,0.005,0.005,45.4525,0.005
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,23.6225,0.0044,0.0044,0.0058,18.6937,0.0044
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,112.006,0.0025,0.0025,0.0025,82.5051,0.0025
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,2465,0.0001,0.0001,0.0002,1557,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,148.635,0.0006,0.0006,0.0012,91.5469,0.0006
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,112.228,0.0008,0.0008,0.0013,67.3739,0.0008
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1846251911-07.SAT.shuffled.cnf,1,7.755,0.1167,0.1167,0.1167,7.3957,0.1167
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,8.7561,0.1,0.1,0.1,8.419,0.1
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,439.895,0.0003,0.0003,0.0005,160.667,0.0003
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,9.0255,0.05,0.05,0.05,8.123,0.05
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,15.5749,0.007,0.007,0.0138,12.9044,0.0069
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,12.6588,0.0333,0.0333,0.0333,11.4921,0.0333
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,8.6826,0.1,0.1,0.1,8.3532,0.1
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,60.9169,0.0045,0.0045,0.0045,48.9524,0.0045
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,20.2247,0.0056,0.0056,0.0093,16.2235,0.0056
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,9.1365,0.0933,0.0933,0.0933,8.7228,0.0933
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,21.3222,0.004,0.004,0.0079,17.7266,0.0026
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,51.1242,0.0009,0.0009,0.0028,46.6341,0.0006
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,2900,0.0001,0.0001,0.0001,7102,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,17.7669,0.0056,0.0056,0.0074,14.4226,0.0056
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,7.1954,0.0667,0.0667,0.0667,6.1938,0.0667
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,10.4786,0.0778,0.0778,0.0778,10.359,0.0778
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,25.8247,0.0233,0.0233,0.0233,25.8298,0.0233
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,7.8969,0.1167,0.1167,0.1167,7.467,0.1167
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S295096144-05.cnf,1,420.667,0.0002,0.0002,0.0005,211.75,0.0002
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,14.7916,0.0069,0.0069,0.0091,12.1715,0.0068
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1684547485-073.cnf,1,12.1348,0.0086,0.0086,0.0114,10.2069,0.0085
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,13.2437,0.0071,0.0071,0.0117,11.2192,0.007
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,40.3299,0.0067,0.0067,0.0067,34.3075,0.0067
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,66.1194,0.004,0.004,0.004,53.2653,0.004
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1047920973-05.SAT.shuffled.cnf,1,9.0088,0.05,0.05,0.05,8.077,0.05
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S2109173872-19.SAT.shuffled.cnf,1,10.6579,0.0089,0.0089,0.0145,9.2182,0.0087
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,8.7563,0.1,0.1,0.1,8.4339,0.1
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1263695887-042.cnf,1,15.1197,0.0071,0.0071,0.0116,12.4017,0.007
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17.9673,0.035,0.035,0.035,18.3299,0.035
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1971658345-089.cnf,1,9.9842,0.0455,0.0455,0.0455,9.1132,0.0455
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,2601.5,0.0001,0.0001,0.0003,547.4,0.0001
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,33.6333,0.0083,0.0083,0.0083,28.3996,0.0083
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,19.2095,0.0059,0.0059,0.0078,15.5648,0.0059
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,8.4276,0.1077,0.1077,0.1077,7.9127,0.1077
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,12.0666,0.0333,0.0333,0.0333,11.105,0.0333
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,26.1441,0.0039,0.0039,0.0064,20.4534,0.0038
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,153.633,0.0006,0.0006,0.001,91.6667,0.0006
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,10.9199,0.04,0.04,0.04,9.8214,0.04
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,15.5403,0.0056,0.0056,0.0093,13.1649,0.0056
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,15.5015,0.0059,0.0059,0.0078,13.0398,0.0059
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,308,0.0003,0.0003,0.0005,158.895,0.0003
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,9.7861,0.0417,0.0417,0.0417,8.8616,0.0417
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,12.5799,0.0089,0.0089,0.0146,10.5314,0.0087
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,19.8036,0.0057,0.0057,0.0075,16,0.0056
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,18.7293,0.0056,0.0056,0.0074,15.4376,0.0055
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,25.7591,0.0233,0.0233,0.0233,25.7169,0.0233
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S183991542-09-SAT.cnf,1,41.4444,0.0015,0.0015,0.0029,33.2299,0.001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,15.0506,0.0063,0.0063,0.0082,12.4226,0.0062
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,12.2151,0.0088,0.0088,0.0116,10.2213,0.0087
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S361865778-09-SAT.cnf,1,24.6566,0.0032,0.0032,0.0054,19.7715,0.0021
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,14.9988,0.0437,0.0437,0.0437,15.2463,0.0437
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,60.8438,0.0045,0.0045,0.0045,48.9037,0.0045
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf,1,18.2599,0.035,0.035,0.035,18.8326,0.035
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,6818.5,0.0001,0.0001,0.0002,1198.2,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1014608490-038.cnf,1,12.8801,0.0073,0.0073,0.0121,10.767,0.0073
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S218623752-19-SAT.cnf,1,25.2506,0.0032,0.0032,0.0064,19.8052,0.0021
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,24.1436,0.0041,0.0041,0.0068,19.543,0.0041
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,24.974,0.0051,0.0051,0.0085,19.4565,0.0051
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S218576925-17.UNSAT.shuffled.cnf,1,24.0633,0.0052,0.0052,0.0086,19.1711,0.0052
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,6.6001,0.14,0.14,0.14,6.0866,0.14
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S599916448-096.cnf,1,8.2693,0.1077,0.1077,0.1077,7.8339,0.1077
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1582955175-042.cnf,1,55.7959,0.0016,0.0016,0.0026,41.9534,0.0015
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S884764237-004.cnf,1,8.6891,0.1,0.1,0.1,8.3861,0.1
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,9.0011,0.05,0.05,0.05,8.0652,0.05
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1416418480-05.SAT.shuffled.cnf,1,6.0653,0.0714,0.0714,0.0714,5.1999,0.0714
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1386858597-08-SAT.cnf,1,31.2199,0.0021,0.0021,0.005,25.7837,0.0014
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,5674.33,0.0001,0.0001,0.0002,876.714,0.0001
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf,1,8.5265,0.0556,0.0556,0.0556,7.6026,0.0556
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,13.2971,0.0286,0.0286,0.0286,12.0678,0.0286
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,715.444,0.0002,0.0002,0.0004,302.944,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S118521533-021.UNKNOWN.cnf,1,11.0877,0.04,0.04,0.04,10.007,0.04
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S517464300-073.cnf,1,20.4967,0.0054,0.0054,0.0072,16.3635,0.0054
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S645163129-012.cnf,1,17.1337,0.0061,0.0061,0.0102,13.7708,0.0061
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2058039218-006.cnf,1,9.4522,0.0933,0.0933,0.0933,9.0315,0.0933
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,23.5575,0.0041,0.0041,0.0068,18.4536,0.0041
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S162003179-087.cnf,1,558.875,0.0002,0.0002,0.0004,374.529,0.0002
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1813642436-099.cnf,1,385.2,0.0002,0.0002,0.0004,261.7,0.0002
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,8.7142,0.05,0.05,0.05,7.8605,0.05
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,367.15,0.0003,0.0003,0.0005,166.207,0.0003
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S924370159-018-UNKNOWN.cnf,1,78.088,0.0013,0.0013,0.0021,53.004,0.0012
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S310111511-029.cnf,1,792.5,0.0002,0.0002,0.0004,421.824,0.0002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,2520,0.0001,0.0001,0.0003,546.2,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,12.1114,0.0071,0.0071,0.0093,10.0577,0.007
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,13.1524,0.05,0.05,0.05,13.395,0.05
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1248103115-09-UNKNOWN.cnf,1,32.1249,0.0028,0.0028,0.0046,25.001,0.0018
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1916548023-003.cnf,1,14.7327,0.0058,0.0058,0.0134,12.2287,0.0057
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1828800850-025.cnf,1,7.7648,0.1167,0.1167,0.1167,7.307,0.1167
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1598052044-078.cnf,1,19.5757,0.0057,0.0057,0.0075,15.7809,0.0056
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,21.1928,0.0048,0.0048,0.0079,16.8941,0.0047
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S211141966-058.cnf,1,39.3836,0.0071,0.0071,0.0071,33.3235,0.0071
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1826927554-087.cnf,1,11.3123,0.0086,0.0086,0.0113,9.3562,0.0085
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1394630553-009.cnf,1,9.4692,0.0933,0.0933,0.0933,9.0863,0.0933
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1017443264-065.cnf,1,10.1097,0.0417,0.0417,0.0417,9.1821,0.0417
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S779309989-069.cnf,1,58.3324,0.0016,0.0016,0.0026,39.7175,0.0015
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S232355738-04.cnf,1,19.5201,0.0318,0.0318,0.0318,19.9806,0.0318
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,27.0987,0.0044,0.0044,0.0073,21.3012,0.0044
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S94225360-10.cnf,1,16.486,0.0389,0.0389,0.0389,16.7166,0.0389
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,10.8177,0.04,0.04,0.04,9.7132,0.04
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,8.7179,0.1,0.1,0.1,8.4015,0.1
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1517457236-16-SAT.cnf,1,62.7266,0.0007,0.0007,0.002,50.5865,0.0005
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,1217,0.0001,0.0001,0.0002,1143.25,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,6.9604,0.14,0.14,0.14,6.4724,0.14
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,7.5483,0.1167,0.1167,0.1167,7.072,0.1167
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S68128341-07-UNSAT.cnf,1,50.0719,0.0017,0.0017,0.004,37.3995,0.0011
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1175862975-06.cnf,1,48.0901,0.0056,0.0056,0.0056,39.3519,0.0056
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,7.3924,0.0667,0.0667,0.0667,6.4086,0.0667
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S905029262-097.cnf,1,9.5367,0.0933,0.0933,0.0933,9.1789,0.0933
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,14.0636,0.0286,0.0286,0.0286,12.8205,0.0286
