@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE o_dom_std NUMERIC

@DATA
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1479-line1633.dzn,1,2.437678,1.19981,0.833466,9.381543,252,7812,2.031721,1.779796,1051,0.277018,6.332065,7.813781,7.433873,0.600317,5,1,2.208943,328.350885,11,0,-94.421956,15301,160089.689189,14.290437,1.937179,3.70314,0.670796,7.003462,2.208781,1.497453,318287,0.018623,0.410226,15301,1.528106,302.842055,0.971688,152.321303,3.197824,1.705423,3.906891,0.433506,0.027778,1.719322,37,0,2,37,0.661095,2.336867,36,-0.46211,252,252,0.683567,36,0.489793,6924.483303,1.276261,15301,2,0,15,27.826039
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film117.dzn,1,2.585448,0.984772,1.015464,5.713918,1,331,2.62543,4.068358,590,0.715484,26.732657,1,0.280034,0.343643,0.333333,2,2.108051,635.136916,85,1,-1.068087,3535,17802.1,6.090245,2.788524,23.852792,0.346046,2.388901,1.944898,1.261687,32744,1.109168,0.38678,3535,1.912793,27.7022,0.828504,15.060998,6.985167,5.006203,1,0.695896,0.032895,2.560819,153,0,5,10,0.567171,3.030249,30.4,-1.354737,706,706,3.100563,152,1.701441,2914.401362,0.452649,3535,1,0.000859,2,31.119972
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_10.dzn,1,8.064516,2.225806,0.449275,7.257388,31,184,3.623188,0.004623,31,0.000537,1.903226,14.476556,5.935484,0.942029,17,3,0.163525,217.721635,2,4,-43.168269,153,610.363095,26.293222,1.944443,28.258065,0.756627,7.256557,1.487711,0.966068,4739,0.319337,0.372,49.666667,0.205593,152.870968,0.319337,19.689132,0.287088,0.458686,7.238278,0.190707,0.333333,0.659459,30,4,1,9,0.155342,0.573524,3,-4.582111,0,0,1.806076,3,1.805946,224.940804,0.137055,149,2,0.057971,149,-5.477226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_2.dzn,1,8.064516,2.225806,0.449275,7.577429,31,184,3.623188,0.005556,31,0.00062,1.903226,15.10881,5.935484,0.942029,19.1,3,0.163525,227.322865,2,4,-43.050608,191,762.151587,27.45245,2.216765,28.258065,0.756496,7.576428,1.605373,0.96438,5915,0.319337,0.372,61.666667,0.205593,190.806452,0.319337,24.585535,0.285428,0.458686,7.554405,0.190963,0.333333,0.659459,30,4,1,10,0.155342,0.573524,3,-4.465709,0,0,1.806096,3,1.805946,234.854246,0.140627,185,2,0.057971,185,-5.477226
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film116.dzn,1,2.585448,0.984772,1.015464,5.713918,1,331,2.62543,4.068358,590,0.715484,26.732657,1,0.280034,0.343643,0.333333,2,2.108051,635.136916,85,1,-1.068087,3535,17802.1,6.090245,2.788524,23.852792,0.346046,2.388901,1.944898,1.261687,32744,1.109168,0.38678,3535,1.912793,27.7022,0.828504,15.060998,6.985167,5.006203,1,0.695896,0.032895,2.560819,153,0,5,10,0.567171,3.030249,30.4,-1.354737,706,706,3.100563,152,1.701441,2914.401362,0.452649,3535,1,0.000859,2,31.119972
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film118.dzn,1,2.585448,0.984772,1.015464,5.713918,1,331,2.62543,2.971713,590,0.899142,26.732657,0,0.280034,0.343643,0.166667,2,2.108051,497.340753,85,1,-1.068087,1768,14434.35,5.042691,2.788524,23.852792,0.346046,2.012795,1.65599,1.261687,27690,1.109168,0.38678,1768,1.88848,23.426396,0.828504,12.211802,4.618863,5.006203,0,0.695896,0.032895,2.560819,153,0,5,10,0.567171,2.840745,30.4,-1.354737,706,706,2.974699,152,1.701441,2413.397557,0.452649,1768,1,0.000859,1,25.059766
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/5Ships.dzn,1,16.407643,1.782166,0.561115,22.822523,0,463,9.206576,4.393987,1570,0.58856,6.519745,1,0.304459,1,0.025641,5,1.042057,136.93514,10,0,0.119258,28745316,1523655102.224298,11.351775,6.644616,53.650955,-1,1.39775,1.80282,0.700232,1538031881,3.629215,-1,28745316,1.153579,979638.140764,-1,970480.956831,4.427819,2.458057,1,-1,-1,4.074408,75,0,2,78,0.274808,3.951183,-1,-1,16,16,1.038357,-1,0.910434,5019.540101,1.57539,-1,1,0,2,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_3.dzn,1,8.064516,2.225806,0.449275,7.383704,31,184,3.623188,0.006355,31,0.000729,1.903226,14.714621,5.935484,0.942029,16.7,3,0.163525,221.511129,2,4,-42.899796,167,667.259127,26.750257,2.292011,28.258065,0.757248,7.382557,1.756185,0.95978,5171,0.319337,0.372,53.666667,0.205593,166.806452,0.319337,21.524488,0.285454,0.458686,7.357311,0.190993,0.333333,0.659459,30,4,1,10,0.155342,0.573524,3,-4.25726,0,0,1.806122,3,1.805946,228.842046,0.147513,161,2,0.057971,161,-5.477226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_6.dzn,1,8.064516,2.225806,0.449275,7.383704,31,184,3.623188,0.006355,31,0.000729,1.903226,14.714621,5.935484,0.942029,16.7,3,0.163525,221.511129,2,4,-42.758394,167,668.915873,26.750257,2.328489,28.258065,0.757186,7.382557,1.897587,0.954969,5171,0.319337,0.372,53.666667,0.205593,166.806452,0.319337,21.577931,0.289891,0.458686,7.357311,0.191943,0.333333,0.659459,30,4,1,10,0.155342,0.573524,3,-4.075517,0,0,1.806122,3,1.805946,228.842046,0.154091,161,2,0.057971,161,-5.477226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_6_10.dzn,1,4.473684,1.54386,0.647727,7.554589,31,184,2.897727,0.898088,31,0.382041,2.473684,2,3.22807,0.806818,1,3,0.817282,143.537188,3,4,-21.667821,188,1160.957741,18.015833,4.436567,13.929825,0.725837,5.9397,2.682092,0.843691,5872,1.209723,0.670588,62.666667,1.106256,103.017544,0.266765,20.36768,1.037382,0.998001,1,0.217597,0.333333,3.012776,19,4,2,17,0.201848,1.896371,3,-0.410054,26,26,1.228721,3,0.962176,260.129519,0.803338,180,2,0.045455,2,0.832073
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8ShipsMixed.dzn,1,3.062946,1.154189,0.866409,24.253497,1,787,2.653764,9.469116,1907,0.750253,8.476381,1,0.089461,0.514865,0.012739,0,2.380358,218.281471,14,0,0.531367,20000001,1713344720.616618,5.027556,-1,7.108512,-1,1.925329,0.526068,-1,1980027557,1.258002,-1,20000001,0.752719,220591.30537,-1,190880.650693,9.834133,3.27413,1,-1,-1,2.82605,17,0,0,399,0.355893,2.548743,-1,-1,7686,7694,1.281895,-1,0.645211,13352.339152,3.894018,-1,1,0,2,-1
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8ShipsMixedUnconstr.dzn,1,3.062946,1.154189,0.866409,24.253497,1,787,2.653764,9.469116,1907,0.750253,8.476381,1,0.089461,0.514865,0.012739,0,2.380358,218.281471,14,0,0.531367,20000001,1713344720.616618,5.027556,-1,7.108512,-1,1.925329,0.526068,-1,1980027557,1.258002,-1,20000001,0.752719,220591.30537,-1,190880.650693,9.834133,3.27413,1,-1,-1,2.82605,17,0,0,399,0.355893,2.548743,-1,-1,7686,7694,1.281895,-1,0.645211,13352.339152,3.894018,-1,1,0,2,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_47_7.dzn,1,8.064516,2.225806,0.449275,7.569856,31,184,3.623188,0.007449,31,0.000836,1.903226,15.07765,5.935484,0.942029,19,3,0.163525,227.095668,2,4,-42.944666,190,758.238095,27.424315,2.207349,28.258065,0.756929,7.568506,1.711315,0.961846,5882,0.319337,0.372,60.666667,0.205593,189.741935,0.319337,24.459293,0.282351,0.458686,7.538825,0.191021,0.333333,0.659459,30,4,1,10,0.155342,0.573524,3,-4.35775,0,0,1.806148,3,1.805946,234.603463,0.144111,182,2,0.057971,182,-5.477226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_7.dzn,1,4.201201,1.567568,0.637931,7.348728,31,184,2.680077,2.753381,31,0.515243,2.906907,2,0.552553,0.703065,1,3,1.843032,132.277107,3,4,-3.299566,163,599.94196,12.348753,4.806174,6.642643,0.704764,4.287697,0.746128,0.794661,5650,1.052707,0.714081,52,0.46585,16.966967,0.064866,1.801628,2.149181,0.446711,1,0.280491,0.333333,0.854809,18,4,2,46,0.099956,1.451445,3,-0.15563,302,302,0.874828,3,0.457731,529.747247,1.837165,156,2,0.007663,2,2.976099
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n64-k9.vrp.dzn,1,5.785337,1.00024,0.99976,6.658211,4032,4159,5.783946,59.96323,4160,0.179441,2.03149,1,1,1,0.5,126,0.171796,4047.556858,4,0,-11.634965,192815,194946.237333,16.496509,0.435627,3913.722115,-1,4.626641,0.003237,0.292942,207370,0.395826,-1,192815,0.116462,49.848558,-1,46.862076,63.785104,0.203008,1,-1,-1,0.753873,4031,0,2,125,0.087311,0.426107,-1,-1,1,1,3.826275,-1,10.942988,4533.024181,2.555553,-1,1,0,2,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_2.dzn,1,4.104247,1.509653,0.662404,7.507795,31,184,2.71867,2.481411,31,0.51922,2.880309,2,0.710425,0.69821,1,3,1.710191,135.140304,3,4,-4.311335,182,692.458042,12.821129,4.842662,7.003861,0.728934,4.345222,0.968513,0.824527,6091,1.064612,0.73095,58.333333,0.55308,23.517375,0.082315,2.673583,2.380298,0.528472,1,0.260126,0.333333,1.054732,18,4,2,45,0.112696,1.454808,3,-0.159102,228,228,0.953304,3,0.50911,460.68505,1.691054,175,2,0.01023,2,2.595824
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_5.dzn,1,4.101124,1.509363,0.662531,7.392317,31,184,2.717122,2.499469,31,0.51758,2.88764,2,0.689139,0.69727,1,3,1.717179,125.669396,3,4,-4.143945,168,669.79113,12.59845,4.884474,6.808989,0.72742,4.272529,0.960271,0.827205,5671,1.061221,0.731507,53,0.54193,21.2397,0.080299,2.508581,2.39064,0.506992,1,0.260221,0.333333,1.000239,17,4,2,48,0.109366,1.444492,3,-0.15696,236,236,0.937607,3,0.497284,465.082406,1.710581,159,2,0.009926,2,2.594944
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_8.dzn,1,3.294918,1.03176,0.969217,6.719544,1,35,3.193492,2.024531,429,0.364128,56.499093,2,0.033575,0.378188,0.384615,2,1.677918,90.409391,286,203,1.266075,162,1310.385101,5.381782,3.177336,17.348457,0.330317,1.541703,0.790571,1.106799,3304,1.652629,0.303498,162,0.813694,2.998185,0.891675,1.189097,4.344411,4.43109,1,0.861396,3,1.837742,85,0,2,13,0.441391,2.508179,0.333333,-0.77806,843,843,1.224374,2,1.257887,1460.21608,0.895178,162,2,0.17854,2,26.195047
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_45_7.dzn,1,4.243714,1.54352,0.64787,7.451211,31,184,2.749373,3.318935,31,0.522817,2.941973,2,0.355899,0.690476,1,3,2.193384,223.536333,3,4,-2.093425,175,704.952386,12.628106,4.71504,6.394584,0.709357,4.177006,0.474325,0.857017,6391,1.004118,0.706928,56.333333,0.339619,12.361702,0.04551,1.363544,2.07299,0.319563,1,0.28086,0.333333,0.554005,30,4,2,61,0.079469,1.313048,3,-0.130056,486,486,1.287428,3,0.72537,716.937213,2.25343,169,2,0.005013,2,3.817868
benchmarks/sugiyama/sugiyama2.mzn_AND_benchmarks/sugiyama/g4_7_7_7_3.dzn,1,3.280561,1.164329,0.858864,4.584963,1,299,2.817556,1.850024,193,0.725343,4.9499,2,0.601202,0.242685,0.133333,3,1.246681,174.409391,10,4,-3.349917,85,561.867799,4.455834,4.274131,61.707415,0.381863,1.682905,0.897965,0.921926,1609,1.513259,0.304826,85,0.298961,3.224449,0.882759,1.125988,3.381488,1.890222,1,0.751441,0.053571,2.751459,169,0,3,15,0.220371,2.002063,18.666667,-0.804015,475,475,1.774863,168,2.465486,590.448491,0.864628,85,1,0.006885,2,13.708522
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_8.dzn,1,4.095406,1.508834,0.662763,7.442943,31,184,2.714286,2.577242,31,0.519464,2.893993,2,0.650177,0.69555,1,3,1.749439,156.301813,3,4,-3.923769,174,636.974101,12.596951,4.771391,6.925795,0.721834,4.274014,0.890137,0.836195,5889,1.059574,0.732528,55,0.52105,20.809187,0.076572,2.250792,2.299944,0.487753,1,0.263429,0.333333,0.955781,21,4,2,45,0.106374,1.429792,3,-0.157217,252,252,0.94524,3,0.49958,482.654627,1.70129,165,2,0.009368,2,2.688606
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_6_1.dzn,1,4.369863,1.534247,0.651786,7.475733,31,184,2.848214,1.133672,31,0.430655,2.589041,2,2.520548,0.776786,1,3,0.961601,134.563202,3,4,-16.668902,178,1007.372655,16.433686,4.183342,11.917808,0.720416,5.451064,2.321994,0.80664,5593,1.223361,0.68652,59.333333,1.070865,76.616438,0.263189,13.799625,1.251647,0.977001,1,0.234326,0.333333,2.661139,18,4,2,22,0.190035,1.897103,3,-0.32251,42,42,1.197697,3,0.864107,273.672882,0.971999,169,2,0.035714,2,1.063618
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_6_5.dzn,1,4.278351,1.525773,0.655405,7.629357,31,184,2.804054,1.413965,31,0.470457,2.680412,2,1.896907,0.75,1,3,1.160489,152.587132,3,4,-12.236579,198,1062.583095,15.479406,4.589055,10.329897,0.743149,5.165218,2.063321,0.813952,6263,1.201403,0.701205,66,0.969637,64.56701,0.179256,10.954465,1.605854,0.903932,1,0.228451,0.333333,2.207772,20,4,2,25,0.173972,1.826837,3,-0.261646,66,66,1.17816,3,0.784029,302.458127,1.141981,191,2,0.027027,2,1.384877
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_3.dzn,1,4.235088,1.578947,0.633333,7.400879,31,184,2.682222,2.578328,31,0.512755,2.894737,2,0.645614,0.708889,1,3,1.780401,125.81495,3,4,-3.871362,169,620.437254,12.624633,4.890084,6.891228,0.718342,4.389951,0.914501,0.803575,5742,1.063917,0.708368,54.666667,0.518563,20.147368,0.073334,2.176973,2.237669,0.485461,1,0.26382,0.333333,0.966888,17,4,2,52,0.106017,1.496884,3,-0.162592,254,254,0.900869,3,0.48501,483.383935,1.79364,164,2,0.008889,2,2.769245
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film103.dzn,1,2.585448,0.984772,1.015464,5.713918,1,331,2.62543,4.068358,590,0.715484,26.732657,1,0.280034,0.343643,0.333333,2,2.108051,635.136916,85,1,-1.068087,3535,17802.1,6.090245,2.788524,23.852792,0.346046,2.388901,1.944898,1.261687,32744,1.109168,0.38678,3535,1.912793,27.7022,0.828504,15.060998,6.985167,5.006203,1,0.695896,0.032895,2.560819,153,0,5,10,0.567171,3.030249,30.4,-1.354737,706,706,3.100563,152,1.701441,2914.401362,0.452649,3535,1,0.000859,2,31.119972
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_10.dzn,1,7.419355,1.903226,0.525424,7.357552,31,184,3.898305,0.006472,31,0.000803,1.903226,14.661333,5.935484,0.932203,18.222222,3,0.163525,220.72656,2,4,-42.730416,164,713.157143,28.679248,2.11919,28.258065,0.780494,7.356185,1.925565,0.954358,5078,0.357647,0.404348,52.666667,0.205593,163.806452,0.357647,23.005069,0.267912,0.458686,7.330666,0.208511,0.333333,0.659459,30,4,1,9,0.155342,0.642342,3,-3.728668,0,0,1.805881,3,1.805683,228.030341,0.159749,158,2,0.067797,158,-5.477226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_10.dzn,1,4.182109,1.507987,0.663136,7.539159,31,184,2.773305,2.71758,31,0.522657,2.904153,2,0.587859,0.692797,1,3,1.899457,196.018129,3,4,-3.543699,186,766.209073,13.094346,4.611022,7.284345,0.730312,4.283283,0.779037,0.84093,6324,1.044429,0.717341,60,0.486312,20.204473,0.070502,2.447952,2.679338,0.45569,1,0.266802,0.333333,0.862101,26,4,2,48,0.101365,1.39268,3,-0.14802,282,282,1.232122,3,0.697224,515.666617,1.909595,180,2,0.008475,2,2.91028
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_1.dzn,1,4.157895,1.506925,0.663603,7.366322,31,184,2.759191,2.85438,31,0.520802,2.916898,2,0.509695,0.689338,1,3,1.969122,191.524378,3,4,-3.019995,165,640.952516,12.6009,4.776189,6.98615,0.724648,4.14788,0.70625,0.858302,5768,1.030702,0.721519,52.666667,0.440196,15.977839,0.062683,1.775492,2.218238,0.413018,1,0.267323,0.333333,0.754311,26,4,2,49,0.094634,1.349298,3,-0.14319,330,330,1.177337,3,0.65364,558.293447,1.944841,158,2,0.007353,2,3.114055
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_4.dzn,1,4.204301,1.508961,0.662708,7.366322,31,184,2.786223,2.546907,31,0.517808,2.888889,2,0.659498,0.695962,1,3,1.811702,191.524378,3,4,-3.960936,165,663.940516,13.023372,4.830524,7.462366,0.736384,4.240938,0.918923,0.852375,5605,1.06117,0.713555,53,0.526102,20.089606,0.077468,2.379715,2.38226,0.503258,1,0.255879,0.333333,0.918727,26,4,2,50,0.108786,1.434557,3,-0.158696,248,248,1.261275,3,0.727295,476.302549,1.804996,159,2,0.009501,2,2.714878
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_6.dzn,1,4.175407,1.540687,0.649061,7.276124,31,184,2.710094,3.326955,31,0.519811,2.943942,2,0.332731,0.688967,1,3,2.24548,189.179235,3,4,-1.956517,155,730.759804,12.028351,4.671698,6.267631,0.702422,4.071682,0.425538,0.83176,5844,1.006714,0.718493,50,0.323118,10.567812,0.04307,1.321446,2.007503,0.311593,1,0.291997,0.333333,0.533733,26,4,2,60,0.078138,1.30306,3,-0.121517,522,522,1.02014,3,0.540987,747.512551,2.316604,150,2,0.004695,2,3.965802
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_6.dzn,1,4.185668,1.508143,0.663067,7.189825,31,184,2.775378,2.622848,31,0.515644,2.90228,2,0.599349,0.693305,1,3,1.85262,179.745614,3,4,-3.608551,146,546.757733,12.574625,4.847527,7.335505,0.735986,4.114869,0.801241,0.89218,5075,1.046389,0.716732,47.666667,0.492846,16.530945,0.071631,1.78097,1.947972,0.461726,1,0.250179,0.333333,0.819045,25,4,2,57,0.102311,1.398796,3,-0.159229,276,276,1.223573,3,0.697014,498.854608,1.779003,143,2,0.008639,2,2.916846
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_8.dzn,1,4.159664,1.507003,0.663569,7.592457,31,184,2.760223,2.893702,31,0.525065,2.915966,2,0.515406,0.689591,1,3,1.968958,197.403883,3,4,-3.076328,193,759.01053,12.967335,4.750528,6.941176,0.723373,4.263468,0.710244,0.846752,6631,1.031728,0.721212,63,0.443668,18.57423,0.063262,2.12608,2.76034,0.416235,1,0.270263,0.333333,0.785134,26,4,2,51,0.095145,1.352577,3,-0.141797,326,326,1.185162,3,0.656771,561.335954,1.9661,189,2,0.007435,2,3.170814
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_9.dzn,1,4.176471,1.50774,0.663244,7.076816,31,184,2.770021,2.65283,31,0.513845,2.907121,2,0.569659,0.691992,1,3,1.903205,169.843574,3,4,-3.408492,135,587.617294,12.315194,4.857268,7.219814,0.729088,4.040216,0.763584,0.857163,4761,1.041294,0.71831,42.333333,0.475838,14.739938,0.068703,1.819249,2.128731,0.446008,1,0.263607,0.333333,0.818924,24,4,2,51,0.099846,1.382859,3,-0.149843,292,292,1.201935,3,0.680465,511.293153,1.879902,127,2,0.008214,2,2.870914
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_7.dzn,1,4.110204,1.510204,0.662162,7.483816,31,184,2.721622,2.411789,31,0.517698,2.873469,2,0.75102,0.7,1,3,1.688644,134.708684,3,4,-4.547114,179,754.965592,12.867314,4.8245,7.134694,0.721149,4.358432,1.042603,0.818995,5968,1.076357,0.729891,59.666667,0.57386,24.359184,0.086122,3.081492,2.62368,0.547846,1,0.269508,0.333333,1.038164,18,4,2,47,0.115695,1.479373,3,-0.163242,214,214,0.962335,3,0.519034,445.923864,1.654654,170,2,0.010811,2,2.479025
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_10_7.dzn,1,5.918033,1.540984,0.648936,8.434628,61,364,3.840426,0.003304,61,0.000396,1.95082,16.831233,5.967213,0.957447,43.25,3,0.125813,404.862155,2,4,-48.569079,346,3719.795238,32.391348,2.480574,57.180328,0.797685,8.434021,2.198744,1.403627,21097,0.338985,0.506925,112.333333,0.120681,345.852459,0.253878,60.98025,0.218297,0.282905,8.415617,0.192916,0.333333,1.739786,48,4,1,8,0.110848,0.540855,3,-2.477965,0,0,2.275593,3,2.2755,514.474298,0.198984,337,2,0.042553,337,-7.745967
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_6.dzn,1,4.4,1.54717,0.646341,7.554589,31,184,2.843902,2.515958,31,0.517143,2.886792,2,0.69434,0.704878,1,3,1.771572,226.637666,3,4,-4.218153,188,598.433188,14.00229,4.768581,7.720755,0.742034,4.436962,0.930283,0.898039,6289,1.052693,0.681818,60.333333,0.544671,23.732075,0.079172,2.258238,2.184913,0.509516,1,0.23779,0.333333,0.950806,30,4,2,47,0.109757,1.472954,3,-0.185357,234,234,1.572657,3,0.963448,468.137511,1.716587,181,2,0.009756,2,2.63391
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_2.dzn,1,3.985866,1.508834,0.662763,8.426265,61,364,2.641686,1.857308,61,0.514056,2.787986,2,1.286219,0.730679,1,3,1.26861,176.95156,3,4,-9.385673,344,3395.961005,14.537415,4.585685,7.590106,0.694384,5.208692,1.564564,0.719091,21421,1.084177,0.75266,114.666667,0.777967,75.69258,0.30259,11.999862,2.260255,0.745315,1,0.281557,0.333333,1.713103,21,4,2,25,0.146606,1.59563,3,-0.194619,222,222,0.910553,3,0.512994,735.97249,1.270898,337,2,0.009368,2,1.858722
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_10.dzn,1,6.626866,1.537313,0.650485,8.467606,61,364,4.31068,0.311697,61,0.167978,2.104478,2,5.432836,0.932039,1,3,0.32275,508.056333,3,4,-43.907808,354,3168.107359,35.63004,2.985045,53.373134,0.822774,8.104559,2.313644,1.404859,21597,0.553961,0.452703,115,0.544847,322.343284,0.236925,47.285184,0.380692,0.483031,1,0.188318,0.333333,0.992579,60,4,2,11,0.145347,0.923824,3,-1.886387,6,6,2.666149,3,2.597367,522.486786,0.29013,345,2,0.038835,2,0.225499
