@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC

@DATA
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.7574,0,0.5197,0.0002,0.4278,0.0003,0.0001,0.1053,2.3058,0.0002,0.0001,0.5015,0,0.5289,0,0.4,13,0.0354,14,0.0007,0.6379,13.3354,3.2829,0.5714,0.0887,3.7307,0.2547,0.2817,0.8221,0,0.3151,0,0.4341,1,0.0382,1.0359,0.4093,0.171,0.7468,1.4334,210223,20577,120346,0.0002,0.1864,0.0001,0.5124,0.0005,2.5577,0.0189,0,0.0002,0.0002,0.5286,0.9174,0,0.0807,256.62,104,0.0345,3904,0.0087,3900,459
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,2.9963,0,0.9333,0.0007,?,?,0.0001,0.231,2.8216,0.0005,0,1.1879,0,0.6031,?,0.9111,31,0.1477,51,?,3.0445,41,?,?,?,?,?,?,3.2519,0,0.5771,0,1.0305,1,0.1636,1.7963,0.3633,0.1561,0.43,1.2054,468539,51131,327639,0.0001,0.6187,0,1.3095,0.001,3.1989,0.2092,0,0.0001,0.0004,0.7261,1.5013,0,0.5114,471.8,45,0.0871,0,0,0,771
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,8.6512,0,0.6447,0.0001,0.5811,0,0,0.417,2.7578,0,0,0.8378,0,0.6977,0,0.8333,115,0.0045,117,0.0002,0.7732,115.7619,2.9002,0.5,0.0136,3.9005,0.1064,0.7487,2.9027,0,1.84,0,0.9157,1,0.1493,1.4142,0.4012,0.1468,0.4588,0.8771,1374599,138309,942285,0,0.441,0,0.7304,0.0001,3.068,0.2236,0,0,0.0001,0.8684,1.092,0,0.5243,13.8571,0,0.1472,0,0,0,76
./SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,5.2335,0,1.3475,0.0009,?,?,0.0001,0.4901,1.8681,0.0008,0,2.5676,0,0.1457,?,1,5,0.1328,7,?,1.0819,5.8738,?,?,?,?,?,?,1.5295,0,0,0,2.8765,1,0.0473,0.436,0.0525,0.0685,0.0089,0.0808,533919,36225,529211,0.0001,0.172,0.0001,1.9375,0.0014,4.146,0.0231,0,0.0001,0.0004,0.2123,0.6749,0,0.0913,0,0,0.239,4928.5,1.4142,0,0
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,1,312.725,0,2.3506,0.0033,?,?,0.0001,0.2326,5.065,0.0011,0,2.4701,0,0.9403,?,0.9849,4,0,4,?,0,4,?,?,?,?,?,?,4.0386,0,0,0,0.385,1,0.3273,0.895,0.8349,0.0178,0.0264,0.7066,4675040,81194,4554630,0,2.8162,0,3.3769,0.0044,5.2302,0.5132,0,0,0.0043,0.9405,0.74,0,0.8292,0,0,0.1287,0,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0.9008,0.0001,1.6558,0.0063,?,?,0.0003,0.409,2.3327,0.0017,0.0001,2.086,0,0.382,?,0.875,4,0.0956,6,?,0.7552,5.5157,?,?,?,?,?,?,2.2983,0,0.2335,0,0.6785,1,0.2432,1.5266,0.4323,0.1811,0.5443,1.5569,109177,12802,70699,0.0003,0.7084,0.0002,1.8771,0.0047,2.4727,0.2,0.0001,0.0003,0.0027,0.7237,1.3593,0,0.134,1373.8,976,0.0787,3487,0.3752,0,1842
./SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,1.715,0.0002,1.1108,0.0047,?,?,0.0004,0.6518,1.9837,0.0124,0.0009,3.006,0,0.9519,?,0.9688,5,0.1298,8,?,1.1651,6.4695,?,?,?,?,?,?,1.4774,0.2121,0,0,0.4955,1,0.2116,0.8407,0.7688,0.067,0.3822,0.3389,120068,5821,86870,0.001,0.5701,0.0003,2.7182,0.0127,1.8377,0.4032,0.0001,0.001,0.0088,0.3276,2.1862,0,0.1734,2551,2551,0.2444,2518.5,0.6669,0,2551
./SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,5.1181,0,0.6334,0.0001,0.5838,0.0001,0,0.6704,2.6095,0.0001,0,0.8451,0,0.7034,0,0.7895,19,0.0164,21,0.0003,0.4113,20.0556,2.8861,0.4697,0.0137,3.7559,0.1157,0.6941,2.9386,0,2.291,0,0.9167,1,0.1447,1.4347,0.4142,0.1567,0.5042,0.902,821000,85539,545816,0,0.4535,0,0.7083,0.0001,2.9889,0.2339,0,0,0.0001,0.8542,1.0922,0,0.555,33.7273,4,0.1596,0,0,0,277
./SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.5554,0.0003,0.7376,0.0043,0.6641,0.0006,0.0006,0.98,1.893,0.001,0.0003,0.3286,0.0001,0.6047,0.0003,0.7,9,0.0349,11,0.014,0.4553,10.029,2.8801,0.5934,0.0255,2.9317,0.1889,0.3628,2.4188,0,0.4757,0,0.868,1,0.1084,1.3832,0.4819,0.2724,0.315,0.6179,25061,5192,19058,0.0005,0.6465,0.0004,0.3099,0.0017,2.2089,0.148,0.0004,0.0005,0.0141,0.8745,1.101,0,0.5332,1107.4286,451,0.4046,1372,0.0208,1328,2185
./SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,1.6185,0.0003,1.1089,0.006,?,?,0.0005,0.6488,1.8687,0.0104,0.0008,2.8796,0,0.9406,?,0.9432,5,0.1097,8,?,1.0456,6.4657,?,?,?,?,?,?,1.471,0.25,0.2368,0,0.557,1,0.207,0.9247,0.7273,0.083,0.092,0.2585,69700,5295,63826,0.0009,0.5974,0.0004,2.5291,0.0107,1.8012,0.3877,0.0001,0.0009,0.0064,0.3812,2.0685,0,0.2109,1630,890,0.2886,2276.5,0.4903,0,2183
./SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,1.0531,0.0002,2.0633,0.061,?,?,0.0016,0.6818,1.7502,0.0066,0.0004,1.8398,0.0001,0.6074,?,0.9429,4,0.0707,5,?,0.3995,4.863,?,?,?,?,?,?,3.1594,0,0.1687,0,0.6983,1,0.3005,1.6661,0.4526,0.1984,1.6111,3.3957,58308,4430,22331,0.0012,1.2719,0.0005,1.4108,0.0233,3.1772,0.511,0.0003,0.0012,0.0061,0.7937,1.2998,0,0.1653,2194.4,1577,0.168,1502,0.1222,1467,2631
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.6814,0.0007,0.4976,0.0029,0.3414,0.0068,0.0013,0.4727,2.0499,0.0017,0.0007,0.6006,0.0003,0.2519,0.0013,0.25,7,0.0583,9,0.0116,0.6567,7.8816,2.7984,0.48,0.1812,3.4733,0.2936,0.2098,1.3434,0,0.4388,0,0.7311,1,0.0537,1.68,0.41,0.1714,0.0817,0.17,7572,1200,7000,0.0033,0.254,0.0017,0.5553,0.0079,2.5736,0.0283,0.0013,0.0033,0.0042,0.4137,1.1463,0,0.0526,513.8276,261,0.201,170,0.0486,160,985
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,72.2774,0,0.7991,0.0018,?,?,0.0004,0.5621,1.3635,0.0014,0,5.6617,0,0.9904,?,1,22,0.0137,23,?,0.3488,22.8889,?,?,?,?,?,?,1.3576,0,0,0,1.2016,1,0.2279,0.7405,0.4079,0.1424,0.6018,1.0682,4116966,365932,2570144,0,5.8326,0,4.7326,0.0014,1.3857,0.3406,0,0,0.0032,0.9906,0.0741,0,0.9903,0,0,0.3862,0,0,0,0
./SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,7.3659,0,1.116,0.0008,?,?,0.0001,0.5731,2.3594,0.0006,0,2.39,0,0.1254,?,0.5556,5,0.1744,8,?,1.3664,6.2997,?,?,?,?,?,?,1.8364,0,0,0,2.8746,1,0.0506,0.4423,0.0543,0.0454,0.0059,0.0891,701694,31688,697544,0.0001,0.157,0.0001,1.515,0.0011,4.8535,0.0314,0,0.0001,0.0003,0.1929,0.627,0,0.0716,0,0,0.2498,4817,1.4142,0,0
./SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,14.9949,0,8.9522,0.0117,?,?,0,0.5136,1.7932,0.0109,0,13.7478,0,0.4893,?,0.9989,10,0.0635,13,?,1.0906,11.6154,?,?,?,?,?,?,3.001,0,0,0,0.552,1,0.1209,1.4746,0.3745,0.1524,0.7268,2.7759,1529045,134938,885495,0,0.3088,0,10.3165,0.0144,2.976,0.1626,0,0,0.0001,0.5858,1.4231,0,0.1646,0,0,0.1629,0,0,0,0
./SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,0.8753,0,0.5197,0.0002,0.4275,0.0003,0.0001,0.1079,2.3065,0.0002,0.0001,0.5011,0,0.5291,0,0.4,13,0.0356,14,0.0007,0.6449,13.3459,3.2828,0.581,0.0887,3.7305,0.2546,0.2818,0.8229,0,0.281,0,0.4339,1,0.0383,1.0356,0.4093,0.1709,0.7481,1.4356,210239,20559,120270,0.0002,0.1863,0.0001,0.5122,0.0005,2.5579,0.0189,0,0.0002,0.0002,0.5284,0.9171,0,0.0805,252.234,138,0.0353,3946,0.011,3905,481
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,66.9347,0,0.7094,0.0008,?,?,0.0001,0.3376,1.791,0.0006,0,2.1881,0,0.9612,?,0.9941,99,0,99,?,0,99,?,?,?,?,?,?,1.7113,0,0,0,0.5011,1,0.3263,0.6461,0.791,0.0567,0.434,0.3854,10223027,403920,7128902,0,3.3721,0,1.9214,0.0006,1.866,0.4264,0,0,0.0035,0.9978,0.178,0,0.9612,0,0,0.2313,0,0,0,0
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.6525,0.0005,0.4924,0.0021,0.3384,0.0051,0.001,0.4759,2.0269,0.0013,0.0005,0.6054,0.0002,0.2465,0.001,0.25,7,0.07,10,0.0086,0.8975,8.5147,2.7773,0.48,0.1812,3.4508,0.2919,0.2076,1.3382,0,0.5095,0,0.7273,1,0.0535,1.6765,0.4105,0.1706,0.0631,0.13,9968,1600,9376,0.0025,0.2523,0.0013,0.5499,0.0059,2.5565,0.0282,0.001,0.0025,0.0031,0.4164,1.1366,0,0.0478,817.3929,231,0.1801,225,0.0628,212,1717
./SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,5.2248,0,0.4661,0.0001,0.5813,0,0,0.6394,2.2754,0,0,0.4743,0,0.7444,0,0.7778,16,0.02,17,0.0001,0.3622,16.1176,3.1658,0.6071,0.0277,3.4571,0.1556,0.6122,2.8563,0,0,0,0.9963,1,0.1616,1.3871,0.3934,0.1814,0.7045,1.0588,1071339,113985,628528,0,0.4929,0,0.4687,0.0001,2.5645,0.2668,0,0,0.0001,0.8676,1.0251,0,0.6156,223,223,0.1836,0,0,0,223
./SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.7623,0,1.3051,0.0008,0.8949,0.0001,0.0002,0.8621,1.619,0.0008,0,0.7305,0,0.5946,0,0.9416,47,0.0105,48,0.0045,0.6891,47.4551,2.3523,0.619,0.0035,2.5992,0.1624,0.3024,1.5733,0,1.0176,0,0.8913,1,0.0966,1.3614,0.4177,0.2156,0.7215,1.6646,293759,36796,170644,0.0001,0.7675,0.0001,0.3379,0.0008,1.5342,0.0938,0,0.0001,0.0035,0.7375,1.0784,0,0.4499,371.7143,41,0.3018,9586,0,9586,884
./SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.838,0.0001,0.7548,0.0023,0.9104,0.0005,0.0004,0.7123,1.8785,0.0016,0.0002,0.9412,0.0001,0.8972,0.0001,0.7838,7,0.064,10,0.0039,0.819,8.6168,3.2219,0.5278,0.0186,3.7892,0.1723,0.4655,2.3663,0,0,0,1.5626,1,0.1526,1.1272,0.1869,0.2411,0.7384,1.3993,93855,13016,53990,0.0002,1.0757,0.0002,0.7968,0.002,2.4641,0.1828,0.0001,0.0002,0.0025,0.9395,0.9784,0,0.666,0,0,0.2924,3879,0.0133,3769,0
SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,1.0326,0,0.7817,0.0011,1.0125,0.0003,0.0001,0.138,2.8098,0.0006,0,0.878,0,0.6184,0,0.8333,49,0.172,89,0.0024,3.6798,69.0244,3.5862,0.7449,0.0165,4.5478,0.2112,0.7039,3.0442,0,0.6094,0,1.0647,1,0.1445,1.7411,0.3638,0.1645,0.2995,0.8505,276210,34963,212546,0.0001,0.6092,0.0001,1.0046,0.0014,3.1401,0.1717,0,0.0001,0.0005,0.7126,1.4353,0,0.5476,431.9,43,0.0602,10675,0,10675,956
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,25.7007,0,1.0031,0.0049,?,?,0.0016,0.8237,3.781,0.0049,0.0018,0.8065,0,0.9384,?,0.8811,4,0,4,?,0,4,?,?,?,?,?,?,2.2258,0,0,0,0.5316,1,0.3258,0.532,0.4162,0.0095,0.0055,0.5311,164746,1557,163852,0.0027,1.2804,0.0013,1.0705,0.0097,3.7223,0.2323,0,0.0027,0.0289,0.9384,0.394,0,0.0214,333,333,0.6283,565,0.4919,0,333
./SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,4.3979,0,0.6499,0.0002,0.6361,0.0001,0,0.6683,2.5958,0.0001,0,0.8655,0,0.7241,0,0.75,16,0.0199,18,0.0005,0.4346,17,2.9299,0.4889,0.0135,3.6976,0.1227,0.6339,2.869,0,1.1359,0,0.9326,1,0.1456,1.4473,0.4223,0.1643,0.5992,1.0083,635871,65344,397606,0,0.4645,0,0.7174,0.0002,2.8899,0.2344,0,0,0.0002,0.8484,1.076,0,0.5979,34.6667,7,0.2381,0,0,0,121
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,4.9189,0,0.9845,0.0017,?,?,0.0003,0.7565,2.9204,0.0016,0.0001,1.5672,0,0.9289,?,1,8,0.0713,11,?,1.0188,9.5203,?,?,?,?,?,?,3.2613,0,0.2183,0,1.0137,1,0.3206,1.0571,0.4784,0.0983,0.0435,0.1227,277090,26113,265530,0.0001,1.1962,0.0001,1.2749,0.0017,3.1239,0.3849,0,0.0001,0.0069,0.9506,0.4028,0,0.9287,701.5,493,0.3784,9890.5,0.6667,0,924
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,1.6486,0,1.7571,0.0032,?,?,0.0001,0.2549,1.9249,0.0011,0,2.0478,0,0.4254,?,0.9,4,0.0946,6,?,0.7299,5.4,?,?,?,?,?,?,2.0418,0,0.4381,0,0.6618,1,0.1838,1.2336,0.3822,0.1967,0.6966,1.7053,302862,35116,178513,0.0001,0.5719,0.0001,2.1762,0.0033,2.0587,0.1635,0,0.0001,0.0014,0.8369,1.1199,0,0.1424,1000.5,625,0.0656,4458,1.4142,0,1953
./SAT02/industrial/aloul/Bart/bart17.shuffled.cnf,1,2.1931,0.0182,0.361,0.0745,1.0818,0.0334,0.0423,0.9521,2.0872,0.0095,0.0054,0.4211,0.0017,0.5844,0.0182,0.2941,3,0.1148,4,0.2364,0.4317,3.1553,1.9491,0.1818,0.0176,0.9977,0.1245,0.4562,0.6474,0,0.0005,0,1.0462,1,0.1403,1.3703,0.4432,0.1905,0.0095,0.05,1166,220,1155,0.0175,1.0481,0.0091,0.1178,0.019,0.6474,0.1029,0.0147,0.0175,0.1182,0.7749,0.8259,0,0.7749,4057,4055,0.761,82,0.0891,73,4059
./SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,1303,0,4.8419,0.0105,?,?,0,0.389,4.1841,0.0057,0,7.536,0,0.9381,?,0.9969,4,0,4,?,0,4,?,?,?,?,?,?,4.2244,0,0,0,0.5254,1,0.2482,0.9628,0.7702,0.0443,0.0198,0.1609,6069108,263670,5951176,0,2.2587,0,7.9283,0.0096,4.4485,0.3497,0,0,0.0006,0.9442,0.5311,0,0.9225,0,0,0.1256,0,0,0,0
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,79.2384,0,0.6972,0.0006,?,?,0.0001,0.2925,1.7092,0.0005,0,2.174,0,0.9607,?,0.9938,130,0,130,?,0,130,?,?,?,?,?,?,1.6815,0,0,0,0.5043,1,0.3258,0.65,0.7888,0.0573,0.323,0.288,11706080,506547,8847935,0,3.3298,0,1.9062,0.0005,1.7825,0.4261,0,0,0.0026,0.9978,0.1793,0,0.9607,0,0,0.1649,0,0,0,0
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w9.shuffled.cnf,1,11.2441,0,0.8261,0.0033,?,?,0.0006,0.3901,4.574,0.0008,0.0001,0.9708,0,0.595,?,1,5,0.082,6,?,0.6255,5.6818,?,?,?,?,?,?,0.1093,0,0,0,1.026,1,0.0364,1.3268,0.4516,0.0327,0.0046,0.1385,305160,9937,303750,0.0004,0.8758,0.0002,0.8492,0.0018,4.8658,0.0026,0,0.0004,0.0023,0.7903,0.5611,0,0.7903,1196,1196,0.3081,3666,0.4043,0,1196
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,5.732,0,0.6264,0.0001,0.5903,0,0,0.5523,2.6311,0.0001,0,0.8463,0,0.7119,0,0.7895,21,0.0117,22,0.0003,0.2392,21.0645,2.8742,0.5,0.0135,3.7581,0.1156,0.689,2.8898,0,0.7083,0,0.9243,1,0.1493,1.4285,0.4131,0.155,0.5318,0.9581,1005834,101783,656617,0,0.4568,0,0.7099,0.0001,2.9663,0.2325,0,0,0.0001,0.8596,1.0802,0,0.5625,58.6667,0,0.1713,0,0,0,91
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,1.47,0,1.425,0.0013,?,?,0.0001,0.1881,2.2615,0.0004,0,1.157,0,0.4489,?,0.7576,10,0.0853,16,?,1.5325,13.7263,?,?,?,?,?,?,2.8663,0,0.1308,0,0.7078,1,0.1406,1.7997,0.5142,0.1738,1.1271,3.0841,307469,25127,144550,0.0001,0.4267,0.0001,1.4458,0.0014,2.8469,0.1478,0,0.0001,0.0007,0.6665,1.5375,0,0.2785,1083.5714,780,0.0793,7024,0.8661,0,1242
./SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,11.5469,0,10.0365,0.0178,?,?,0,0.2033,2.0604,0.0176,0,8.1433,0,0.5595,?,0.7143,18,0.061,21,?,1.358,19.3333,?,?,?,?,?,?,1.1386,0,0,0,0.5296,1,0.0451,1.1175,0.3736,0.1918,0.3407,1.0217,1742927,249393,1300030,0,0.2115,0,4.5631,0.0185,2.3729,0.0301,0,0,0.0001,0.6138,0.9888,0,0.1302,0,0,0.044,0,0,0,0
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,4449.26,0,5.841,0.016,?,?,0,0.349,4.2104,0.0055,0,8.7678,0,0.9389,?,1,4,0,4,?,0,4,?,?,?,?,?,?,4.2401,0,0,0,0.5109,1,0.2583,0.9418,0.7796,0.0418,0.0245,0.2206,9676386,394950,9444694,0,2.3975,0,8.9818,0.0101,4.5163,0.3466,0,0,0.0005,0.9438,0.5273,0,0.9227,0,0,0.22,0,0,0,0
./SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,3.0998,0.0192,0.2204,0.0472,1.0149,0.0252,0.031,0.8655,2.1507,0.007,0.0049,0.3535,0.0017,0.6375,0.0134,0,3,0,3,0.134,0,3,1.4418,0.1733,0.0209,0.824,0.135,0.3756,0,0,0.0047,0,1.0802,1,0,1.2462,0.4359,0.1515,0.0152,0.1,1742,260,1716,0.014,1.0232,0.0077,0,0.014,0,0,0.014,0.014,0.0769,0.8293,0.4981,0,0.8293,4834.2,4806,0.7743,103,0.0788,93,4861
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,7.0092,0,4.2697,0.0029,?,?,0,0.9706,0.9542,0.0014,0,4.7989,0,0.5422,?,0.9847,3,0.0259,4,?,0.0594,3.9892,?,?,?,?,?,?,0.1832,0,0,0,0.7842,1,0.0891,1.0179,0.4512,0.184,1.9441,4.3407,1084031,67754,368206,0,0.2647,0,3.1983,0.0028,0.8855,0.011,0,0,0.0038,0.907,0.779,0,0.1875,0,0,0.3798,0,0,0,0
./SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.549,0,0.2878,0.0013,?,?,0.0006,0.0382,0.8827,0.0002,0,1.9878,0,0.0104,?,1,2,0.3166,22,?,1.0401,19.2239,?,?,?,?,?,?,1.3217,0.004,0.2845,0,0.8021,1,0.2887,1.0605,0.3965,0.013,0.0121,0.0026,484871,6212,479096,0.0013,0.0783,0.0003,0.2994,0.0028,4.9256,0.2747,0,0.0013,0.0013,0.0098,0.1824,0,0.0097,308.1034,64,0.0156,1128,0.0212,1079,461
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,4.3092,0,2.0724,0.0076,?,?,0.0001,0.5221,2.5546,0.0041,0,1.7458,0,0.4774,?,1,8,0.0531,9,?,0.6172,8.6923,?,?,?,?,?,?,3.0313,0,0,0,0.748,1,0.1727,1.4959,0.5183,0.1619,1.8101,4.7455,1118066,64407,397874,0.0001,1.7641,0,2.591,0.0094,3.1201,0.1528,0,0.0001,0.0029,0.8494,1.2545,0,0.4233,0,0,0.1621,0,0,0,0
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,1317.76,0,3.7711,0.0049,?,?,0,0.2103,3.2977,0.0016,0,4.4882,0,0.9141,?,0.9688,4,0,4,?,0,4,?,?,?,?,?,?,2.9827,0,0,0,0.5468,1,0.2785,1.1132,0.7451,0.0503,0.038,0.3551,9927770,481057,9564224,0,2.3455,0,5.21,0.0032,3.5214,0.3076,0,0,0.0004,0.9106,0.7386,0,0.8664,0,0,0.2103,0,0,0,0
./SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,5.3582,0,3.2568,0.007,?,?,0,0.106,2.2536,0.0069,0,3.138,0,0.5247,?,0.6667,12,0.0503,15,?,1.0281,13.4737,?,?,?,?,?,?,1.2747,0,0,0,0.5413,1,0.056,1.1452,0.3846,0.1892,0.3356,1.0284,1008603,142884,755157,0,0.2117,0,2.2361,0.0074,2.5795,0.0342,0,0,0.0001,0.6279,0.9672,0,0.1104,0,0,0.0299,0,0,0,0
./SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,8.7955,0,0.649,0.0001,0.5858,0,0,0.557,2.7349,0,0,0.8533,0,0.6924,0,0.84,19,0,19,0.0002,0,19,2.8816,0.5,0.013,3.9236,0.1042,0.7672,2.9565,0,0.8653,0,0.9044,1,0.1492,1.4213,0.4038,0.1437,0.4458,0.8797,1387934,137915,959954,0,0.4389,0,0.7413,0.0001,3.1284,0.227,0,0,0.0001,0.8696,1.1035,0,0.5147,20,0,0.1765,0,0,0,43
./SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,1.4149,0.0005,1.0995,0.0079,?,?,0.0007,0.7317,1.7559,0.0163,0.0011,3.1404,0.0001,0.9245,?,0.9634,5,0.0961,7,?,0.8935,6.4259,?,?,?,?,?,?,1.5739,0.186,0.3756,0,0.6316,1,0.1953,1.0303,0.6721,0.1011,0.1658,0.1991,45569,3953,39088,0.0013,0.7076,0.0005,2.6323,0.0168,1.832,0.3707,0.0002,0.0013,0.0114,0.4653,2.0149,0,0.2501,966.5714,549,0.2847,1654,0.3754,0,1693
