@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1163259790-073.UNKNOWN.cnf,1,2333,0.0056,2343,108,27.9595,16.3257,29.4282,28.6148,32.8709,32.8709,3832.4286,20.0593,0.0253,26.7708,31.9144,550,0.0043,3774,3735,3735,3826,0.0064,0.0027,3935,538,118.136,118,3935,128,0.0056,0.0056,0.0074
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1653142431-025.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.6463,11.4773,31.6895,31.5519,33.6684,33.6684,4159.4286,12.6814,0.0466,30.5732,32.1007,150,0.0407,4108,4080,4080,4114,0.0103,0.0067,4306,150,29.6706,30,4306,35,0.0333,0.0333,0.0333
SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,8010,0.0778,8010,12,30.723,10.3985,31.0641,30.9629,31.5754,31.5754,4382.8,10.6089,0.0111,30.6607,31.3986,90,0.0111,4306,4299,4299,4310,0.0067,0.0048,4536,90,15.3666,15,4536,19,0.0778,0.0778,0.0778
SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf,1,6230,0.1,6230,9,25.6551,8.5274,25.8331,26.0733,26.3287,26.3287,4480.2,8.8283,0.0111,25.0345,26.0736,70,0.0111,4414,4410,4410,4473,0.0079,0.006,4621,70,12.1811,12,4621,15,0.1,0.1,0.1
SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1,21250,0.028,21250,34,47.4836,22.1147,49.1828,48.7613,51.8478,60.5242,245.5556,21.6434,0.0117,46.1436,50.2093,250,0.0117,181,172,160,220,0.0024,0.0017,253,250,41.1992,41,889,48,0.028,0.028,0.028
SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,20000,0.005,20000,176,52.9091,43.6109,56.8889,56.9524,63.7419,71,43.1765,54.5239,0.0207,50.6579,60.3939,1000,0.0123,38,33,25,41,0.0018,0.0009,53,1000,190.347,191,89,205,0.005,0.005,0.005
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S116041094-082.UNKNOWN.cnf,1,1905,0.0069,1917,88,24.5595,14.2783,25.2045,24.8857,26.7487,26.7487,3919,17.4117,0.0278,24.2619,26.0533,450,0.0052,3852,3813,3813,3873,0.0073,0.0034,4087,437,96.9515,97,4087,106,0.007,0.007,0.0092
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1300417189-038-UNKNOWN.cnf,1,10438,0.0012,10500,513,32.2137,50.1327,33.7468,33.5437,36.602,43.8699,111.9479,73.1025,0.0056,31.019,34.6316,2500,0.0006,93,86,72,102,0.0016,0.0006,151,2446,533.5,533,295,556,0.0012,0.0012,0.002
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,3195,0.0333,3195,24,30.6828,10.708,31.8982,31.9136,33.9579,33.9579,4162.8571,11.834,0.0463,30.3291,32.7783,150,0.0401,4083,4069,4069,4091,0.0106,0.0067,4373,150,29.8073,30,4373,35,0.0333,0.0333,0.0333
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,3195,0.0333,3195,25,30.6602,10.7708,31.7502,31.6861,33.511,33.511,4156.2857,11.9235,0.046,30.1301,33.1266,150,0.0401,4106,4067,4067,4113,0.0113,0.006,4315,150,29.7554,30,4315,35,0.0333,0.0333,0.0333
SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1,15000,0.0067,15000,131,49.5306,34.5199,51.8948,51.8214,56.68,62.1416,63.5682,41.2789,0.0247,47.6125,54.5915,750,0.014,55,50,45,61,0.0023,0.0013,81,750,144.08,143,116,157,0.0067,0.0067,0.0067
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1,125188,0.0001,126000,6280,63.3333,669.2,81.4076,76.75,117.6667,183.5,5.6304,941,0.0007,55.2222,92,30000,0,4,3,2,5,0.0002,0.0001,9,29254,6375.2,6392,17,6419,0.0001,0.0001,0.0002
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,2662,0.04,2662,20,26.53,9.9521,27.7751,28.147,29.5745,29.5745,4221.7143,11.0516,0.0466,26.3638,28.3651,125,0.0432,4146,4085,4085,4179,0.012,0.0078,4442,125,24.8243,25,4442,30,0.04,0.04,0.04
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1007919187-045.UNKNOWN.cnf,1,1065,0.1,1065,8,13.6138,4.9726,13.6845,13.7396,13.9339,13.9339,4547,5.732,0.046,13.3102,13.8244,50,0.046,4524,4498,4498,4549,0.0254,0.0174,4613,50,10.304,10,4613,13,0.1,0.1,0.1
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,1690,0.0077,1704,78,23.1629,10.749,24.5347,24.3132,27.5383,27.5383,3913.4286,13.1458,0.0314,22.3212,26.6058,400,0.0065,3867,3798,3798,3917,0.0101,0.0038,4006,389,87.1743,87,4006,96,0.0078,0.0078,0.0103
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,10434,0.0012,10500,509,32.9125,51.3553,34.0645,34.0108,37.0101,41.8952,114.8298,72.2686,0.0073,31.0696,35.202,2500,0.0004,95,86,78,104,0.0016,0.0006,151,2442,531.416,533,310,560,0.0012,0.0012,0.0025
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,145976,0.0001,147000,0,65.5556,818,87.2262,80.8,132.6667,223.5,4.8696,3280,0.0006,57.5,95.5714,35000,0,3,2,1,5,0.0002,0,9,34091,7412.75,7397.5,11,7410,0.0001,0.0001,0.0002
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S334650851-022.SATISFIABLE.cnf,1,3195,0.0333,3195,25,30.7122,11.0732,31.626,31.3767,33.0965,33.0965,4137.4286,12.0019,0.0463,30.455,32.5799,150,0.0401,4089,4059,4059,4103,0.0106,0.0063,4249,150,29.7988,30,4249,35,0.0333,0.0333,0.0333
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,2542,0.0051,2556,119,29.9754,15.6197,32.9416,31.3071,38.9918,38.9918,3785.7143,19.5925,0.0228,29.0819,37.5723,600,0.0039,3741,3678,3678,3773,0.0087,0.0026,3937,585,129.887,130,3937,141,0.0052,0.0052,0.0068
SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,40000,0.0025,40000,364,67.85,80.8171,75.3987,74.5,89.75,112.1,18.05,107.045,0.013,61.85,82.4706,2000,0.0063,14,12,10,17,0.0009,0.0005,24,2000,382.634,384.5,37,400,0.0025,0.0025,0.0025
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1,2968,0.0044,2982,140,34.6199,18.9802,36.7121,35.9181,41.6061,41.6061,3695.7143,23.916,0.0206,33.3379,39.4894,700,0.002,3627,3574,3574,3711,0.0051,0.0021,3861,686,151.562,152,3861,163,0.0044,0.0044,0.0073
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,3727,0.0286,3727,29,34.3564,12.0894,35.8678,35.26,38.404,38.404,4102.5714,13.2915,0.0451,34.2725,37.4415,175,0.0386,4024,3961,3961,4066,0.0091,0.0051,4332,175,34.5739,34,4332,40,0.0286,0.0286,0.0286
SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,25500,0.0233,25500,42,50.7515,26.1168,52.255,51.7793,55.3562,58.0568,141.0571,25.5496,0.0117,49.6061,53.8136,300,0.0117,124,112,101,134,0.0024,0.0015,165,300,49.2554,49,304,57,0.0233,0.0233,0.0233
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.4301,7.5861,22.6486,22.6462,22.9358,22.9358,4496.2,7.9633,0.011,22.4251,22.8057,60,0.011,4458,4438,4438,4478,0.0103,0.0082,4563,60,10.4687,10,4563,13,0.1167,0.1167,0.1167
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,34000,0.0175,34000,57,56.1364,33.4939,58.8277,59.2564,63.7031,66.4125,83.6667,33.7606,0.0117,54.6923,61.1546,400,0.0117,69,64,58,76,0.0017,0.0011,106,400,65.6032,65,173,75,0.0175,0.0175,0.0175
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,2548,0.0051,2556,120,31.1318,17.7145,32.4875,31.4986,35.8637,35.8637,3802.2857,22.2202,0.0212,30.0643,35.478,600,0.0039,3702,3690,3690,3768,0.0059,0.0025,3935,592,130.695,131,3935,142,0.0051,0.0051,0.0084
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,17000,0.035,17000,27,57.5996,18.258,57.6275,58.1947,58.4407,58.4407,3868.75,17.7363,0.0117,56.2751,58.4407,200,0.0117,3857,3504,3504,3964,0.0033,0.0023,4150,200,33.3207,33,4150,39,0.035,0.035,0.035
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1,15000,0.0067,15000,132,48.3793,34.6474,51.3617,51.463,55.9,64.6479,63.6739,41.7626,0.0249,47.2344,53.5645,750,0.0143,55,49,39,62,0.002,0.0012,77,750,143.987,144,126,156,0.0067,0.0067,0.0067
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1,1065,0.1,1065,8,13.5443,4.8146,13.7436,13.8156,13.9802,13.9802,4521.6667,5.683,0.046,13.5316,13.8487,50,0.046,4501,4488,4488,4526,0.0282,0.0201,4567,50,10.3806,10,4567,13,0.1,0.1,0.1
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1,1054,0.0124,1065,48,16.4347,7.695,16.7271,16.748,17.3148,17.3148,4079.5,9.3368,0.0512,16.2872,16.9373,250,0.0095,4065,4026,4026,4091,0.018,0.0063,4108,241,54.6257,55,4108,62,0.0126,0.0126,0.0207
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1,10457,0.0012,10500,515,32.5283,51.6649,34.3372,34.2772,37.1443,41.6111,112.2021,74.7037,0.0054,31.1068,36.0762,2500,0.0006,90,82,76,104,0.0016,0.0006,142,2452,536.277,536,258,560,0.0012,0.0012,0.002
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.2332,6.5993,18.6287,18.5672,19.2861,19.2861,4398.4286,7.5329,0.0463,18.1659,18.8635,75,0.0451,4362,4301,4301,4394,0.0175,0.0114,4523,75,15.175,15,4523,19,0.0667,0.0667,0.0667
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,62631,0.0002,63000,0,53,244.727,63.8007,62.6471,78.7778,119.2,11.0631,1077.75,0.0011,48.4545,73.7273,15000,0.0001,8,7,5,10,0.0003,0.0001,17,14668,3199.09,3189,28,3247,0.0002,0.0002,0.0004
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1,1271,0.0102,1278,58,18.0173,10.2981,18.5407,18.5093,19.1711,19.1711,4041.4286,12.1019,0.0378,17.873,18.9319,300,0.0079,4009,3946,3946,4045,0.011,0.0051,4096,294,65.4528,65,4096,73,0.0103,0.0103,0.0136
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1,2330,0.0056,2343,109,28.2184,16.7497,30.2651,29.4018,34.3024,34.3024,3834.2857,21.604,0.0258,27.6311,33.3395,550,0.0009,3756,3699,3699,3822,0.0064,0.0027,3968,537,118.217,118,3968,129,0.0057,0.0057,0.0093
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,208736,0.0001,210000,10713,77,2143,112.1312,101.5,179,350,2.9762,2545,0.0004,54,130,50000,0,1,1,1,2,0.0001,0,5,48819,10599.3,10595,12,10595,0.0001,0.0001,0.0001
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,166873,0.0001,168000,8557,72.5,1659.25,108.0263,94.6667,168,344,3.6923,1209,0.0005,58.6667,124.6667,40000,0,2,1,1,3,0.0001,0,6,38998,8520,8521.5,11,8575,0.0001,0.0001,0.0002
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1,8010,0.0778,8010,12,31.0702,10.6327,31.3117,31.3703,32.1364,32.1364,4366,10.5873,0.0111,30.4653,31.5162,90,0.0111,4316,4269,4269,4346,0.007,0.0047,4486,90,15.3145,15,4486,19,0.0778,0.0778,0.0778
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1,8010,0.0778,8010,12,30.9174,10.3133,31.1373,31.0901,31.6884,31.6884,4356.6,10.4817,0.0111,30.5864,31.404,90,0.0111,4276,4231,4231,4364,0.0067,0.0047,4464,90,15.3776,15,4464,19,0.0778,0.0778,0.0778
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.3398,10.6728,31.2291,31.3666,31.7309,31.7309,4385.25,10.7352,0.0111,30.4791,31.7309,90,0.0111,4321,4252,4252,4438,0.0071,0.005,4530,90,15.4342,15,4530,19,0.0778,0.0778,0.0778
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,17000,0.035,17000,27,56.5191,18.5308,57.1574,57.2652,59.3547,59.3547,3851.25,18.1456,0.0117,55.4906,59.3547,200,0.0117,3844,3745,3745,3855,0.0031,0.0021,3961,200,33.3577,33,3961,39,0.035,0.035,0.035
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1,1482,0.0088,1491,68,20.9809,10.8473,21.7233,21.5252,23.5926,23.5926,3985,12.9207,0.0364,20.0058,22.6323,350,0.0074,3881,3824,3824,4012,0.0121,0.0044,4137,341,75.7286,76,4137,84,0.0089,0.0089,0.0117
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,34000,0.0175,34000,56,56.8861,32.919,59.1539,59.3429,64.1786,66.4595,84.2105,33.5882,0.0117,53.6622,61.6522,400,0.0117,70,61,54,79,0.0016,0.0011,123,400,66.7287,67,162,76,0.0175,0.0175,0.0175
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1,2758,0.0047,2769,130,32.9057,18.6235,35.4339,34.2142,40.4457,40.4457,3707,23.0445,0.0174,32.1799,39.2617,650,0.0015,3659,3616,3616,3689,0.0058,0.0024,3813,638,141.451,142,3813,152,0.0047,0.0047,0.0078
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3871,9.5423,28.4698,28.4302,28.9,28.9,4391.6,9.6808,0.0111,27.9378,28.6938,80,0.0111,4344,4308,4308,4345,0.009,0.0055,4519,80,13.7107,14,4519,17,0.0875,0.0875,0.0875
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1,17000,0.035,17000,27,57.2082,18.0768,57.6355,57.2265,58.9557,58.9557,3911.5,17.8137,0.0117,57.1517,58.9557,200,0.0117,3805,3771,3771,3961,0.0029,0.002,4109,200,33.3796,33,4109,39,0.035,0.035,0.035
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1,20000,0.005,20000,177,53.2727,43.8547,56.8542,57.2,64.2333,70.9677,44.4792,55.7736,0.0205,50.3,60.3953,1000,0.0122,37,33,29,43,0.0016,0.001,57,1000,189.427,188.5,89,204,0.005,0.005,0.005
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,30000,0.0033,30000,271,61.5833,62.3175,67.2516,68.3333,77.1739,93.4,25.0256,79.8798,0.0148,54.5333,72.7059,1500,0.0088,21,18,14,25,0.0011,0.0006,33,1500,286.437,287,51,304,0.0033,0.0033,0.0033
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3688,9.584,28.6991,28.6805,29.1843,29.1843,4387,9.8045,0.0111,28.3176,28.9442,80,0.0111,4342,4276,4276,4370,0.007,0.0054,4477,80,13.7379,14,4477,17,0.0875,0.0875,0.0875
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,20000,0.005,20000,176,53.5581,43.0786,56.8166,56.6585,63.54,72.4333,42.93,53.1085,0.0216,50.5313,59.9211,1000,0.0119,35,32,28,41,0.0018,0.0009,60,1000,191.524,192,80,208,0.005,0.005,0.005
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,25500,0.0233,25500,42,50.6385,26,52.015,51.9623,54.7886,60.5339,144.875,25.7787,0.0117,48.7311,53.8148,300,0.0117,122,114,101,135,0.0022,0.0015,171,300,49.9278,50,354,57,0.0233,0.0233,0.0233
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,10396,0.0012,10500,506,32.9,50.045,34.3203,33.8817,37.625,42.0718,113.1875,72.3004,0.0064,31.6604,35.6111,2500,0.0006,94,85,69,106,0.0018,0.0006,137,2425,526.6,528,296,551,0.0013,0.0013,0.0025
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,166818,0.0001,168000,0,72.25,1467.25,96.3732,90.2,137.2,237,3.8736,7104,0.0005,56.1667,110.5,40000,0,2,1,1,4,0.0001,0,7,38960,8484.5,8480,9,8488,0.0001,0.0001,0.0002
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1,2662,0.04,2662,20,26.922,9.8475,27.6843,27.2611,29.7433,29.7433,4241.5714,10.9694,0.0466,26.57,28.0779,125,0.0421,4175,4170,4170,4195,0.012,0.0075,4425,125,24.9705,25,4425,30,0.04,0.04,0.04
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1,1484,0.0087,1491,68,20.5865,10.9107,21.4885,21.2707,23.0412,23.0412,4010.1429,13.0271,0.0418,20.5205,22.0027,350,0.0027,3931,3930,3930,3979,0.0094,0.0041,4123,343,76.0461,76,4123,84,0.0089,0.0089,0.0117
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.3449,6.6333,18.7958,18.8091,19.9305,19.9305,4402.8571,7.5723,0.0463,18.0614,19.0787,75,0.0451,4376,4360,4360,4390,0.0207,0.0118,4478,75,15.1687,15,4478,19,0.0667,0.0667,0.0667
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.3013,11.6795,31.5972,31.4988,33.464,33.464,4137.8571,12.8063,0.046,29.9544,32.7715,150,0.0407,4074,4072,4072,4123,0.011,0.0062,4259,150,29.692,30,4259,35,0.0333,0.0333,0.0333
SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,34000,0.0175,34000,58,56.4667,33.3347,58.4358,57.8929,62.8621,69.3974,80.7317,33.3785,0.0117,54.5244,60.4643,400,0.0117,68,62,53,78,0.0016,0.0011,101,400,66.5633,67,161,76,0.0175,0.0175,0.0175
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,2114,0.0061,2130,99,27.7465,12.1907,29.0364,28.2437,32.6272,32.6272,3818.2857,15.0419,0.0274,26.7719,31.4763,500,0.0028,3767,3683,3683,3814,0.0085,0.0032,3927,489,109.454,109,3927,119,0.0062,0.0062,0.0082
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1879031150-062.UNKNOWN.cnf,1,1911,0.0068,1917,89,25.1343,14.1314,27.0555,26.81,31.2031,31.2031,3894.1429,17.4759,0.0246,24.1423,29.6136,450,0.0052,3849,3763,3763,3866,0.0084,0.0034,4018,444,98.5697,98,4018,108,0.0068,0.0068,0.009
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,3181,0.0041,3195,150,36.7254,20.1024,37.8903,38.5388,40.1746,40.1746,3452.875,25.5112,0.0173,36.241,39.3509,750,0.0031,3490,3001,3001,3523,0.0069,0.0021,3641,734,162.308,162,3641,175,0.0041,0.0041,0.0068
SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,6230,0.1,6230,9,25.6176,8.2836,25.7529,25.8155,26.1174,26.1174,4470.4,8.5737,0.0111,25.2834,25.9303,70,0.0111,4406,4400,4400,4451,0.0083,0.006,4574,70,12.0653,12,4574,15,0.1,0.1,0.1
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,1065,0.1,1065,8,13.7306,4.6833,13.8277,13.898,13.9573,13.9573,4552.8333,5.5447,0.046,13.7216,13.9236,50,0.046,4542,4515,4515,4549,0.0272,0.0168,4596,50,10.4178,10,4596,13,0.1,0.1,0.1
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,2130,0.05,2130,16,22.4897,7.5933,23.3727,23.5281,24.9246,24.9246,4308.1429,8.5078,0.0465,22.3893,23.7837,100,0.0427,4244,4232,4232,4297,0.0164,0.0095,4457,100,20.2004,20,4457,25,0.05,0.05,0.05
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S913455068-085.SATISFIABLE.cnf,1,1691,0.0077,1704,78,23.8928,10.3895,24.4159,24.2113,26.5574,26.5574,3886.2857,12.6211,0.0308,22.2673,25.3668,400,0.0059,3810,3785,3785,3846,0.0095,0.004,4083,391,86.788,87,4083,96,0.0078,0.0078,0.0102
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,41691,0.0003,42000,2096,47.2222,166.526,53.5382,53.3333,64.4737,78.65,19.0702,385.118,0.0018,42.5,59.2105,10000,0,14,11,8,18,0.0005,0.0002,28,9742,2130.37,2129,46,2167,0.0003,0.0003,0.0005
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN.cnf,1,2540,0.0051,2556,118,29.1273,16.8465,31.3772,30.6905,35.0284,35.0284,3838.4286,20.9955,0.0224,29.0922,34.004,600,0.0039,3735,3713,3713,3779,0.0075,0.0025,4084,584,128.775,129,4084,139,0.0052,0.0052,0.0086
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf,1,1063,0.0121,1065,48,17.2608,8.0803,17.7178,17.5002,19.5284,19.5284,4094.8571,9.7989,0.0423,16.1388,18.3981,250,0.0094,4063,4063,4063,4100,0.0122,0.0062,4120,247,55.068,55,4120,62,0.0122,0.0122,0.0162
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,1485,0.0087,1491,69,21.1207,10.2387,21.9619,21.6557,23.279,23.279,3940.5714,12.3161,0.0343,20.8942,23.1896,350,0.0027,3895,3894,3894,3941,0.0108,0.0046,4056,344,76.7786,77,4056,85,0.0088,0.0088,0.0116
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.4737,6.2023,18.8577,18.7867,19.7641,19.7641,4430.4286,7.2005,0.0463,18.3045,19.0552,75,0.0445,4391,4370,4370,4417,0.0169,0.0119,4505,75,15.2666,15,4505,19,0.0667,0.0667,0.0667
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1,104344,0.0001,105000,0,68.6364,504.833,81.7542,81,114,147.25,6.4898,1476.33,0.0007,50.9167,95.8,25000,0,4,3,2,5,0.0002,0.0001,12,24371,5299.17,5281.5,16,5372,0.0001,0.0001,0.0003
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,1695,0.0077,1704,78,23.9381,11.7781,25.0119,24.3153,28.9345,28.9345,3942.4286,14.6622,0.0307,21.6334,27.1845,400,0.0059,3895,3890,3890,3908,0.0088,0.0037,4049,390,86.5795,87,4049,96,0.0078,0.0078,0.0128
SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.185,9.4993,28.385,28.2442,28.9784,28.9784,4386.8,9.6756,0.0111,28.123,28.3946,80,0.0111,4328,4324,4324,4335,0.0077,0.0057,4494,80,13.7078,14,4494,17,0.0875,0.0875,0.0875
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,2130,0.05,2130,16,22.6406,6.9566,23.4401,23.5055,25.3549,25.3549,4287.7143,7.9162,0.0465,22.2676,23.7566,100,0.0437,4228,4207,4207,4252,0.0164,0.01,4396,100,20.2583,20,4396,25,0.05,0.05,0.05
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,2111,0.0062,2130,97,26.8496,12.9986,28.1771,28.0243,30.6965,30.6965,3878,16.0746,0.0369,25.6268,29.6004,500,0.0047,3845,3793,3793,3866,0.0076,0.0031,3986,481,106.557,106,3986,116,0.0064,0.0064,0.0104
