@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC

@DATA
FolioSuite/CarSequencing/benchmark3_6classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,279,?,0,1,?,?,?
FolioSuite/CarSequencing/001.benchmark2_10classes.dlv.dat.lp.lp.gz,1,15.01,0,0,1500,0,1,0,1,35,522,14.2,0,0.9981,219,0.1598,177.2857
FolioSuite/CarSequencing/benchmark3_9classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,400,?,0.0025,0.9975,?,?,?
FolioSuite/CarSequencing/001.benchmark2_8classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,354,?,0.0028,0.9972,?,?,?
FolioSuite/CarSequencing/benchmark1_5classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,197,?,0.0051,0.9949,?,?,?
FolioSuite/CarSequencing/001.benchmark2_16classes.dlv.dat.lp.lp.gz,1,11.1,0,0,777,0,1,0,1,32,683,13.8125,0,1,342,0.0936,246.4688
FolioSuite/CarSequencing/benchmark2_14classes.dlv.dat.lp.lp.gz,1,7.8,0,0,473,0,1,0,1,32,623,9.3438,0,1,322,0.0994,215.9688
FolioSuite/CarSequencing/benchmark1_14classes.dlv.dat.lp.lp.gz,1,13.37,0,0,716,0,1,0,1,33,504,10.6667,0,1,274,0.1204,222.6061
FolioSuite/CarSequencing/001.benchmark2_11classes.dlv.dat.lp.lp.gz,1,10.6,0,0,1674,0,1,0,1,35,580,15.2,0,0.9983,259,0.1351,217.2857
FolioSuite/CarSequencing/benchmark2_9classes.dlv.dat.lp.lp.gz,1,?,0,0,1701,0,1,0,1,33,432,51.3939,0.0069,0.9931,217,0.1521,75.8485
FolioSuite/CarSequencing/benchmark1_8classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,354,?,0.0056,0.9944,?,?,?
FolioSuite/CarSequencing/benchmark2_18classes..dlv.dat.lp.lp.gz,1,8.58,0,0,655,0,1,0,1,32,708,13.6875,0,1,369,0.0867,257.6875
FolioSuite/EqTest/qeq.12.lp.gz,1,6.11,0,0,6904,0,1,0,1,32,578,7.5938,0.189,0.0261,50,0.64,15.1562
FolioSuite/EqTest/qeq.13.lp.gz,1,7.18,0,0,4159,0,1,0,1,32,678,7.0312,0.1892,0.0242,61,0.5246,18.375
FolioSuite/EqTest/qeq.06.lp.gz,1,?,0,0,460,0,1,0,1,32,146,2.1562,0.1866,0.0501,34,0.9412,2.1875
FolioSuite/EqTest/qeq.09.lp.gz,1,4.12,0,0,5215,0,1,0,1,32,326,4.125,0.1882,0.0343,37,0.8649,4.4375
FolioSuite/EqTest/qeq.10.lp.gz,1,4.78,0,0,2341,0,1,0,1,32,402,5.4375,0.1885,0.0311,43,0.7442,8.3438
FolioSuite/Factoring/fact.grnd.sat.15.lp.gz,1,?,0,0,1117,0,1,0,1,32,13,3,0.3203,0.004,38,0.8421,4.8125
FolioSuite/Factoring/fact.grnd.unsat.15.lp.gz,1,4.76,0,0,1297,0,1,0,1,32,13,2.9062,0.3201,0.004,37,0.8649,4.625
FolioSuite/Factoring/fact.grnd.sat.20.lp.gz,1,6.44,0,0,1630,0,1,0,1,33,12,3.1515,0.324,0.0022,41,0.8049,6.9394
FolioSuite/Factoring/fact.grnd.unsat.20.lp.gz,1,7.05,0,0,1780,0,1,0,1,32,13,3.0625,0.3232,0.0023,36,0.8889,6.8438
FolioSuite/Fastfood/a4.7.10.sm.gz,1,?,?,?,?,?,?,?,?,?,78,?,0.2573,0.2281,?,?,?
FolioSuite/Fastfood/a2.9.22.sm.gz,1,?,?,?,?,?,?,?,?,?,122,?,0.2599,0.2202,?,?,?
FolioSuite/Fastfood/a8.7.0.sm.gz,1,?,?,?,?,?,?,?,?,?,135,?,0.2658,0.2027,?,?,?
FolioSuite/Fastfood/a3.3.3.sm.gz,1,?,?,?,?,?,?,?,?,?,290,?,0.2604,0.2189,?,?,?
FolioSuite/Fastfood/a5.10.10.sm.gz,1,?,?,?,?,?,?,?,?,?,139,?,0.2603,0.2192,?,?,?
FolioSuite/Fastfood/a7.3.5.sm.gz,1,?,?,?,?,?,?,?,?,?,300,?,0.2607,0.2179,?,?,?
FolioSuite/Fastfood/a9.8.61.sm.gz,1,?,?,?,?,?,?,?,?,?,75,?,0.2576,0.2273,?,?,?
FolioSuite/HamiltonClumpy/08/clumpy-08x08_03.sm.gz,1,?,?,?,?,?,?,?,?,?,219,?,0.2573,0.2143,?,?,?
FolioSuite/HamiltonClumpy/08/clumpy-08x08_10.sm.gz,1,?,?,?,?,?,?,?,?,?,224,?,0.2572,0.2224,?,?,?
FolioSuite/HamiltonClumpy/08/clumpy-08x08_09.sm.gz,1,?,0,0,165,0,1,0,1,32,237,3.2188,0.2597,0.2045,63,0.5079,7.1875
FolioSuite/HamiltonClumpy/08/clumpy-08x08_01.sm.gz,1,?,?,?,?,?,?,?,?,?,209,?,0.2608,0.2155,?,?,?
FolioSuite/HamiltonClumpy/08/clumpy-08x08_05.sm.gz,1,?,0,0,204,0,1,0,1,32,234,4.1875,0.2602,0.2231,126,0.254,14.9375
FolioSuite/HamiltonClumpy/18/clumpy-18x18_08.sm.gz,1,5.19,0,0,185,0,1,0,1,32,1136,3.7812,0.2689,0.1934,139,0.2302,12.2188
FolioSuite/HamiltonClumpy/18/clumpy-18x18_01.sm.gz,1,5.92,0,0,312,0,1,0,1,32,1157,5.25,0.2704,0.1905,202,0.1584,38.5312
FolioSuite/HamiltonClumpy/18/clumpy-18x18_02.sm.gz,1,4.91,0,0,257,0,1,0,1,32,1130,4.125,0.2705,0.1925,153,0.2092,14.9688
FolioSuite/HamiltonClumpy/18/clumpy-18x18_07.sm.gz,1,5.09,0,0,259,0,1,0,1,32,1156,5.6562,0.2686,0.197,124,0.2581,20.125
FolioSuite/HamiltonClumpy/18/clumpy-18x18_10.sm.gz,1,5.13,0,0,178,0,1,0,1,32,1147,3.5625,0.2689,0.1961,135,0.237,15.0312
FolioSuite/HamiltonClumpy/20/clumpy-20x20_09.sm.gz,1,4.65,0,0,138,0,1,0,1,33,1324,3.2727,0.268,0.1931,134,0.2463,7.9697
FolioSuite/HamiltonClumpy/20/clumpy-20x20_04.sm.gz,1,6.92,0,0,531,0,1,0,1,33,1420,8.7879,0.269,0.1915,158,0.2089,27.3939
FolioSuite/HamiltonClumpy/20/clumpy-20x20_05.sm.gz,1,6.27,0,0,322,0,1,0,1,32,1423,4.4062,0.2699,0.1868,140,0.2286,12.3438
FolioSuite/HamiltonClumpy/21/clumpy-21x21_08.sm.gz,1,6.72,0,0,272,0,1,0,1,32,1565,5.6875,0.2711,0.1891,223,0.1435,40.9375
FolioSuite/HamiltonClumpy/21/clumpy-21x21_03.sm.gz,1,6.62,0,0,432,0,1,0,1,34,1554,6.5882,0.2724,0.1807,157,0.2166,19.6471
FolioSuite/HamiltonClumpy/21/clumpy-21x21_06.sm.gz,1,6.78,0,0,418,0,1,0,1,32,1585,9.2812,0.2729,0.1831,196,0.1633,42.6562
FolioSuite/HamiltonClumpy/21/clumpy-21x21_07.sm.gz,1,3.62,0,0,293,0,1,0,1,33,1492,5.2727,0.2672,0.1928,101,0.3267,23.0606
FolioSuite/HamiltonClumpy/21/clumpy-21x21_01.sm.gz,1,5.42,0,0,332,0,1,0,1,32,1549,6.6562,0.2694,0.1892,154,0.2078,22.0938
FolioSuite/HamiltonClumpy/21/clumpy-21x21_02.sm.gz,1,6.07,0,0,237,0,1,0,1,33,1553,4.6364,0.269,0.1914,275,0.12,24.9394
FolioSuite/HamiltonClumpy/22/clumpy-22x22_06.sm.gz,1,6.5,0,0,247,0,1,0,1,32,1745,5.0312,0.2714,0.184,214,0.1495,20.125
FolioSuite/HamiltonClumpy/22/clumpy-22x22_02.sm.gz,1,6.85,0,0,412,0,1,0,1,32,1729,7.5938,0.2693,0.1898,240,0.1333,35.9375
FolioSuite/HamiltonClumpy/22/clumpy-22x22_10.sm.gz,1,5.45,0,0,351,0,1,0,1,32,1720,6.125,0.2695,0.1901,228,0.1404,27.8438
FolioSuite/HamiltonClumpy/22/clumpy-22x22_07.sm.gz,1,5.59,0,0,300,0,1,0,1,32,1687,4.8438,0.2715,0.1883,232,0.1379,39.4375
FolioSuite/HamiltonClumpy/22/clumpy-22x22_04.sm.gz,1,6.21,0,0,102,0,1,0,1,32,1628,2.1875,0.269,0.1916,150,0.2133,7.75
FolioSuite/HamiltonClumpy/22/clumpy-22x22_05.sm.gz,1,5.37,0,0,211,0,1,0,1,32,1629,4.0625,0.2684,0.1899,100,0.32,12.1875
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_3.gph.lp.gz,1,?,?,?,?,?,?,?,?,?,300,?,0.1365,0.0512,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_12.gph.lp.gz,1,?,0,0,4292,0,1,0,1,32,450,61.7188,0.136,0.051,163,0.1963,118.5938
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_5.gph.lp.gz,1,?,?,?,?,?,?,?,?,?,300,?,0.1364,0.0512,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_8.gph.lp.gz,1,?,0,0,4152,0,1,0,1,32,450,66.5938,0.136,0.051,158,0.2025,118.75
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_9.gph.lp.gz,1,?,0,0,8522,0,1,0,1,32,450,75.25,0.1361,0.051,160,0.2,117.6562
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_12.gph.lp.gz,1,?,0,0,3347,0,1,0,1,32,600,71.6875,0.1368,0.0456,263,0.1217,161.375
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_6.gph.lp.gz,1,73.22,0,0,4300,0,1,0,1,32,600,80.3438,0.1366,0.0455,257,0.1245,168.7188
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_4.gph.lp.gz,1,?,0,0,6762,0,1,0,1,36,600,79.8889,0.1367,0.0456,283,0.1272,163.0278
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_7.gph.lp.gz,1,?,?,?,?,?,?,?,?,?,300,?,0.1363,0.0511,?,?,?
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_1.gph.lp.gz,1,52.04,0,0,5358,0,1,0,1,32,300,55.4062,0.1362,0.0511,125,0.256,79.875
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_4.gph.lp.gz,1,?,?,?,?,?,?,?,?,?,300,?,0.1363,0.0511,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_4.gph.lp.gz,1,?,?,?,?,?,?,?,?,?,450,?,0.1361,0.051,?,?,?
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_7.gph.lp.gz,1,59.75,0,0,11001,0,1,0,1,34,600,94.3824,0.1367,0.0456,204,0.1667,160.0294
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_9.gph.lp.gz,1,?,0,0,7822,0,1,0,1,32,600,96.6875,0.1369,0.0456,206,0.1553,171.3125
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_0.gph.lp.gz,1,?,0,0,8491,0,1,0,1,33,450,72.9394,0.1362,0.0511,179,0.1844,116.7879
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_12.gph.lp.gz,1,?,?,?,?,?,?,?,?,?,300,?,0.1362,0.0511,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_6.gph.lp.gz,1,?,0,0,6396,0,1,0,1,32,450,69.9062,0.1361,0.051,157,0.2038,112.875
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_9.gph.lp.gz,1,?,0,0,4038,0,1,0,1,32,300,48.1875,0.1365,0.0512,154,0.2078,80.375
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_3.gph.lp.gz,1,?,0,0,3365,0,1,0,1,35,450,52.2,0.1361,0.051,185,0.1892,118.5714
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_18.gph.lp.gz,1,77.72,0,0,6386,0,1,0,1,32,600,103.4688,0.1368,0.0456,210,0.1524,166.7188
FolioSuite/HamiltonianPath/gryzzles.39.lp.gz,1,3.53,0,0,142,0,1,0,1,32,41,3.3125,0.0235,0.0163,95,0.3368,8.0938
FolioSuite/HamiltonianPath/hampath.ngrnd.2.lp.gz,1,?,0,0,1629,0,1,0,1,32,81,17.375,0.0058,0.0152,64,0.5,26.0625
FolioSuite/HamiltonianPath/gryzzles.3.lp.gz,1,4.07,0,0,204,0,1,0,1,32,28,3.9375,0.0328,0.0126,152,0.2105,15.6562
FolioSuite/HamiltonianPath/gryzzles.1.lp.gz,1,3.66,0,0,145,0,1,0,1,32,37,3.5625,0.0262,0.0164,109,0.2936,12.9688
FolioSuite/HamiltonianPath/gryzzles.19.lp.gz,1,3.91,0,0,211,0,1,0,1,32,46,4.4688,0.0272,0.0158,151,0.2119,17.3438
FolioSuite/HamiltonianPath/gryzzles.49.lp.gz,1,5.03,0,0,300,0,1,0,1,34,72,5.5,0.0096,0.0288,131,0.2595,26.9706
FolioSuite/HamiltonianPath/gryzzles.25.lp.gz,1,4.16,0,0,185,0,1,0,1,32,41,4.5625,0.0271,0.0152,139,0.2302,20.5
FolioSuite/HamiltonianPath/gryzzles.29.lp.gz,1,2.86,0,0,164,0,1,0,1,33,9,3.5152,0.0435,0.0043,77,0.4286,10.303
FolioSuite/HamiltonianPath/gryzzles.26.lp.gz,1,3.73,0,0,181,0,1,0,1,32,45,4.2812,0.0256,0.0167,121,0.2645,16.0312
FolioSuite/HamiltonianPath/gryzzles.2.lp.gz,1,2.92,0,0,125,0,1,0,1,32,13,2.9062,0.0376,0.0065,138,0.2319,8.0312
FolioSuite/HamiltonianPath/gryzzles.8.lp.gz,1,2.96,0,0,140,0,1,0,1,33,23,3.2121,0.0325,0.0102,86,0.3837,10.5152
FolioSuite/HamiltonianPath/gryzzles.21.lp.gz,1,4.26,0,0,161,0,1,0,1,33,37,3.7879,0.032,0.0136,127,0.2598,14.2121
FolioSuite/HamiltonianPath/gryzzles.9.lp.gz,1,3.2,0,0,146,0,1,0,1,32,18,3.4062,0.0403,0.0077,95,0.3368,18.4062
FolioSuite/HamiltonianPath/gryzzles.47.lp.gz,1,5.04,0,0,284,0,1,0,1,33,102,6.0606,0.0111,0.0282,182,0.1813,28.5758
FolioSuite/HamiltonianPath/gryzzles.17.lp.gz,1,3.59,0,0,171,0,1,0,1,32,28,3.5938,0.0211,0.0131,138,0.2319,15.375
FolioSuite/HamiltonianPath/gryzzles.11.lp.gz,1,4.14,0,0,167,0,1,0,1,32,23,4.0938,0.0287,0.012,127,0.252,14.4688
FolioSuite/HamiltonianPath/gryzzles.34.lp.gz,1,4.54,0,0,248,0,1,0,1,33,47,4.8788,0.0274,0.0161,116,0.2845,16.9697
FolioSuite/HamiltonianPath/hampath.ngrnd.6.lp.gz,1,20.3,0,0,1853,0,1,0,1,32,81,20,0.0049,0.0151,64,0.5,27.5938
FolioSuite/HamiltonianPath/gryzzles.12.lp.gz,1,?,0,0,177,0,1,0,1,32,13,3.9375,0.0325,0.0067,117,0.2735,14.875
FolioSuite/HamiltonianPath/gryzzles.36.lp.gz,1,4.45,0,0,367,0,1,0,1,33,66,5.697,0.0197,0.0213,177,0.1864,15.5758
FolioSuite/HamiltonianPath/gryzzles.15.lp.gz,1,3.93,0,0,189,0,1,0,1,33,54,4,0.0263,0.0176,138,0.2391,16.0303
FolioSuite/HamiltonianPath/hampath.ngrnd.1.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/HamiltonianPath/gryzzles.32.lp.gz,1,3.58,0,0,202,0,1,0,1,32,41,3.7188,0.0275,0.0161,115,0.2783,17.3125
FolioSuite/HamiltonianPath/gryzzles.30.lp.gz,1,5.16,0,0,246,0,1,0,1,32,44,5.2812,0.0278,0.0157,175,0.1829,26.2188
FolioSuite/HamiltonianPath/gryzzles.5.lp.gz,1,4.11,0,0,171,0,1,0,1,33,58,4,0.0183,0.0216,163,0.2025,18.1818
FolioSuite/HamiltonianPath/gryzzles.18.lp.gz,1,3.54,0,0,185,0,1,0,1,35,36,4.2857,0.0327,0.0132,130,0.2692,18.2
FolioSuite/HamiltonianPath/gryzzles.28.lp.gz,1,3.59,0,0,234,0,1,0,1,33,52,4.4545,0.0195,0.0191,97,0.3402,12.5455
FolioSuite/HamiltonianPath/gryzzles.4.lp.gz,1,3.6,0,0,228,0,1,0,1,33,17,4.6364,0.0399,0.0075,116,0.2845,16.6364
FolioSuite/HamiltonianPath/gryzzles.33.lp.gz,1,3.07,0,0,179,0,1,0,1,32,31,3.4688,0.0266,0.0135,81,0.3951,8.6562
FolioSuite/LTL-BMC/dp_10.formula1-i-O2-b12.sm.gz,1,4.89,3,0.0857,836,36,0.9587,0.0413,0.9143,32,822,4.4375,0.1405,0.0479,60,0.5333,7.3125
FolioSuite/LTL-BMC/dp_8.formula1-i-O2-b10.sm.gz,1,3.95,1,0.0286,749,10,0.9868,0.0132,0.9714,34,531,4.6765,0.1565,0.0526,47,0.7234,9.4412
FolioSuite/LTL-BMC/dp_10.formula1-s-O2-b9.sm.gz,1,4.99,3,0.0857,481,27,0.9469,0.0531,0.9143,32,579,3.5938,0.1951,0.0649,65,0.4923,6.7812
FolioSuite/RicochetRobots/robo38.lp.gz,1,2.67,5408,0.9941,32717,409061,0.0741,0.9259,0.0059,32,159677,6.1562,0.0637,0.1724,1056,0.0303,71.6562
FolioSuite/RicochetRobots/rr08-13.sm.gz,1,5.19,2746,0.9881,17360,210469,0.0762,0.9238,0.0119,33,197800,27.697,0.0703,0.1675,769,0.0429,92.5455
FolioSuite/RicochetRobots/rr16-12.sm.gz,1,11.27,103,0.7464,1173,9305,0.1119,0.8881,0.2536,35,182079,4.3714,0.0702,0.1676,228,0.1535,44.4857
FolioSuite/RicochetRobots/rr10-07.sm.gz,1,7.34,1975,0.9836,5211,53755,0.0884,0.9116,0.0164,33,103474,10.2121,0.0697,0.1686,168,0.1964,25.3636
FolioSuite/RicochetRobots/rr05-05.sm.gz,1,4.75,2042,0.9841,1199,29076,0.0396,0.9604,0.0159,33,72032,4.2727,0.0691,0.1697,129,0.2558,8.6061
FolioSuite/RicochetRobots/rr08-09.sm.gz,1,3.93,1318,0.9763,8485,129788,0.0614,0.9386,0.0237,32,134916,20.8438,0.07,0.1681,294,0.1088,44.0312
FolioSuite/RicochetRobots/rr01-05.sm.gz,1,3.15,564,0.9463,13827,16932,0.4495,0.5505,0.0537,32,72032,5.6562,0.0691,0.1697,230,0.1391,36.4688
FolioSuite/RicochetRobots/rr13-09.sm.gz,1,2.87,583,0.948,18979,31076,0.3792,0.6208,0.052,32,134916,7.5625,0.07,0.1681,646,0.0495,59.1562
FolioSuite/RicochetRobots/rr01-07.sm.gz,1,3.34,593,0.9488,20006,236053,0.0781,0.9219,0.0512,32,103474,8.625,0.0697,0.1686,834,0.0384,93.5625
FolioSuite/RicochetRobots/rr06-08.sm.gz,1,3.89,0,0,2256,0,1,0,1,32,119195,2.9062,0.0699,0.1683,148,0.2162,32.7188
FolioSuite/RicochetRobots/rr13-08.sm.gz,1,2.74,1015,0.9685,15663,29786,0.3446,0.6554,0.0315,33,119195,6.2121,0.0699,0.1683,107,0.3084,19.0606
FolioSuite/RicochetRobots/rr02-10.sm.gz,1,3.56,773,0.9591,27547,377103,0.0681,0.9319,0.0409,33,150637,18,0.0701,0.1679,782,0.0422,252.1515
FolioSuite/RicochetRobots/rr05-11.sm.gz,1,7.57,3073,0.9897,3569,300496,0.0117,0.9883,0.0103,32,166358,12,0.0702,0.1678,437,0.0732,36.875
FolioSuite/RicochetRobots/rr04-07.sm.gz,1,6.16,238,0.875,14964,19278,0.437,0.563,0.125,34,103474,10.2941,0.0697,0.1686,215,0.1581,35.6176
FolioSuite/RicochetRobots/rr02-08.sm.gz,1,3.34,745,0.9588,23840,169248,0.1235,0.8765,0.0412,32,119195,18.1562,0.0699,0.1683,734,0.0436,240.125
FolioSuite/RicochetRobots/rr01-09.sm.gz,1,3.34,758,0.9595,29088,581790,0.0476,0.9524,0.0405,32,134916,18.2812,0.07,0.1681,824,0.0388,289.7188
FolioSuite/RicochetRobots/rr05-06.sm.gz,1,6.47,2458,0.9871,5354,268676,0.0195,0.9805,0.0129,32,87753,8.5938,0.0695,0.1691,605,0.0529,160.625
FolioSuite/RicochetRobots/rr11-06.sm.gz,1,3.97,73,0.6952,15442,4599,0.7705,0.2295,0.3048,32,87753,3.8438,0.0695,0.1691,125,0.256,18.4062
FolioSuite/RicochetRobots/robo27.lp.gz,1,2.81,3835,0.9917,32689,136967,0.1927,0.8073,0.0083,32,159691,5.9375,0.0637,0.1724,1540,0.0208,78.8125
FolioSuite/RicochetRobots/robo33.lp.gz,1,9.99,5681,0.9944,19985,319699,0.0588,0.9412,0.0056,32,159691,7.0625,0.0637,0.1724,242,0.1322,56.625
FolioSuite/RicochetRobots/rr10-11.sm.gz,1,4.36,1975,0.9836,5319,77107,0.0645,0.9355,0.0164,33,166358,13.4848,0.0702,0.1678,204,0.1618,37
FolioSuite/RicochetRobots/robo39.lp.gz,1,2.21,2728,0.9884,15282,27765,0.355,0.645,0.0116,32,159678,5.1875,0.0637,0.1724,417,0.0767,44.75
FolioSuite/RicochetRobots/rr07-03.sm.gz,1,?,1873,0.9822,834,36006,0.0226,0.9774,0.0178,34,40590,2.2353,0.0677,0.1723,114,0.2982,5.1176
FolioSuite/RicochetRobots/rr02-05.sm.gz,1,3.28,566,0.9465,14650,17058,0.462,0.538,0.0535,32,72032,4.1562,0.0691,0.1697,327,0.0979,24.8438
FolioSuite/RicochetRobots/robo28.lp.gz,1,3.81,5934,0.9946,33713,185437,0.1538,0.8462,0.0054,32,159676,8.6562,0.0637,0.1724,754,0.0424,50.1875
FolioSuite/RicochetRobots/rr08-08.sm.gz,1,1.91,3311,0.9904,14964,201012,0.0693,0.9307,0.0096,32,119195,10.3125,0.0699,0.1683,1279,0.025,58.4688
FolioSuite/RicochetRobots/rr03-07.sm.gz,1,8.44,2457,0.9871,5381,274008,0.0193,0.9807,0.0129,32,103474,9.4375,0.0697,0.1686,619,0.0517,163.2812
FolioSuite/RicochetRobots/rr08-12.sm.gz,1,5.58,2759,0.9882,13909,207760,0.0627,0.9373,0.0118,33,182079,28.3939,0.0702,0.1676,750,0.044,74.2727
FolioSuite/RicochetRobots/rr09-02.sm.gz,1,?,?,?,?,?,?,?,?,?,24869,?,0.0655,0.1763,?,?,?
FolioSuite/RicochetRobots/rr10-09.sm.gz,1,5.28,1975,0.9836,5265,65431,0.0745,0.9255,0.0164,33,134916,11.8485,0.07,0.1681,186,0.1774,31.1818
FolioSuite/RicochetRobots/rr05-08.sm.gz,1,4.58,2040,0.9846,3491,68084,0.0488,0.9512,0.0154,32,119195,10.4062,0.0699,0.1683,563,0.0568,33.9062
FolioSuite/RicochetRobots/rr08-11.sm.gz,1,6.44,2712,0.9883,9139,198982,0.0439,0.9561,0.0117,32,166358,27.0312,0.0702,0.1678,507,0.0631,50.4688
FolioSuite/RicochetRobots/rr12-07.sm.gz,1,6.16,2698,0.9883,1313,61899,0.0208,0.9792,0.0117,32,103474,10.7812,0.0697,0.1686,177,0.1808,21.4062
FolioSuite/RicochetRobots/robo2.lp.gz,1,2.33,3878,0.9918,32696,117209,0.2181,0.7819,0.0082,32,159692,5.875,0.0637,0.1724,843,0.038,45.4062
FolioSuite/RicochetRobots/robo3.lp.gz,1,2.82,5188,0.9939,13048,95880,0.1198,0.8802,0.0061,32,159676,5.1562,0.0637,0.1724,224,0.1429,33.4375
FolioSuite/RicochetRobots/rr05-10.sm.gz,1,5.57,4227,0.9923,3039,296941,0.0101,0.9899,0.0077,33,150637,18.3636,0.0701,0.1679,403,0.0819,33.2121
FolioSuite/RicochetRobots/rr11-09.sm.gz,1,2.63,1126,0.9715,37373,872970,0.0411,0.9589,0.0285,33,134916,6.7273,0.07,0.1681,845,0.0391,87.9697
FolioSuite/RicochetRobots/rr16-06.sm.gz,1,3.19,723,0.9576,11542,17332,0.3997,0.6003,0.0424,32,87753,4.9375,0.0695,0.1691,96,0.3333,11.1875
FolioSuite/RicochetRobots/rr02-06.sm.gz,1,4.48,1055,0.9706,17001,35727,0.3224,0.6776,0.0294,32,87753,4.3438,0.0695,0.1691,277,0.1155,26.1562
FolioSuite/RicochetRobots/robo25.lp.gz,1,2.43,5036,0.9937,13073,97848,0.1179,0.8821,0.0063,32,159691,5.1562,0.0637,0.1724,224,0.1429,33.4375
FolioSuite/RicochetRobots/rr11-07.sm.gz,1,2.7,593,0.9488,25646,53269,0.325,0.675,0.0512,32,103474,7.875,0.0697,0.1686,591,0.0541,51.9375
FolioSuite/SchurCompetition/20.18.schur.lp.gz,1,8.28,0,0,618,0,1,0,1,33,212,9.6364,0.8564,0.0117,49,0.6735,13.3939
FolioSuite/SchurCompetition/20.6.schur.lp.gz,1,6.12,0,0,370,0,1,0,1,32,212,6.8438,0.8541,0.0119,63,0.5079,12.5938
FolioSuite/SchurCompetition/15.14.schur.lp.gz,1,9.65,0,0,566,0,1,0,1,32,228,8.7812,0.884,0.0121,52,0.6154,14.4375
FolioSuite/SchurCompetition/20.19.schur.lp.gz,1,6.81,0,0,463,0,1,0,1,33,213,7.9091,0.8537,0.0119,63,0.5238,13.5455
FolioSuite/SchurCompetition/20.4.schur.lp.gz,1,6.27,0,0,520,0,1,0,1,32,212,6.9375,0.8555,0.0118,42,0.7619,9.7188
FolioSuite/SchurCompetition/15.10.schur.lp.gz,1,11.33,0,0,751,0,1,0,1,33,225,12.0303,0.8834,0.0119,54,0.6111,16.1515
FolioSuite/SchurCompetition/20.16.schur.lp.gz,1,7.56,0,0,487,0,1,0,1,32,215,7.3125,0.8528,0.012,47,0.6809,10.7188
FolioSuite/SchurCompetition/20.7.schur.lp.gz,1,5.05,0,0,449,0,1,0,1,32,211,7,0.8559,0.0117,43,0.7442,10.5938
FolioSuite/SchurCompetition/15.6.schur.lp.gz,1,11.23,0,0,743,0,1,0,1,34,227,11.6471,0.882,0.0122,52,0.6538,17.8529
FolioSuite/SchurCompetition/20.20.schur.lp.gz,1,5.93,0,0,506,0,1,0,1,32,211,7.4375,0.8537,0.0118,57,0.5614,10.5
FolioSuite/SchurCompetition/15.5.schur.lp.gz,1,9.78,0,0,623,0,1,0,1,33,225,9.6667,0.8832,0.0119,59,0.5593,14.4848
